代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,NI,Price,BVLAG,MV,BV,ADJEBEI,RD,ADV,CAPEX
3541,西柏,2020,M2331,35412020,0,0,0,0,0,56787,1162898,133218,43.56,1090624,2.26809764,1.066268485,0.458607183,0.152069824,0.184388937,0.115628301
3541,西柏,2019,M2331,35412019,0,0,0,0,0,49321,1090624,293163,57.28,958692,2.946834729,1.137616669,0.849120468,0.179976468,0.36334923,0.058150063
3541,西柏,2018,M2331,35412018,0,0,0,0,0,49321,958692,208915,62.44,1017839,3.025629043,0.941889631,0.636908195,0.170248929,0.261405782,0.041297298
3541,西柏,2017,M2331,35412017,0,0,0,0,0,49321,1017839,273878,44.06,909341,2.38973417,1.119314976,0.873049824,0.19818198,0.373684899,0.068743189
3543,州巧,2022,M2326,35432022,0,0,0,0,0,89263,2940929,-25,22.2,3029566,0.654099828,0.970742674,0.046275605,0.012682015,0.033601843,0.088695212
3543,州巧,2021,M2326,35432021,0,0,0,0,0,89263,3029566,-83277,19.23,2943763,0.583106551,1.029147387,0.016313134,0.008988156,0.03561428,0.142067483
3543,州巧,2020,M2326,35432020,0,0,0,0,0,89263,2943763,-449616,24.26,3155300,0.68631204,0.932958197,-0.10285995,0.008201122,0.031434412,0.079151586
3543,州巧,2019,M2326,35432019,0,0,0,0,0,79436,3155300,43914,14.36,3251571,0.350815332,0.970392466,0.057962751,0.016161419,0.028295861,0.078102247
3447,展達,2020,M2300,34472020,0,0,0,0,0,69547,831635,96268,#N/A,999349,#N/A,0.832176747,0.289241296,0.131762778,0.061147807,0.092877463
3447,展達,2019,M2300,34472019,0,0,0,0,0,99352,999349,63181,#N/A,825216,#N/A,1.211015055,0.300163836,0.150932604,0.072668247,0.116762157
3545,敦泰,2021,M2324,35452021,0,0,0,0,0,216719,13647962,6013747,74.77,7811460,2.074398337,1.747171719,1.1494261,0.30842813,0.07113587,0.169945439
3545,敦泰,2020,M2324,35452020,0,0,0,0,0,210353,7811460,989065,184.3,7728170,5.016460287,1.010777454,0.391284224,0.211695395,0.051607043,0.012977587
3545,敦泰,2022,M2324,35452022,1,0.693147181,1,0,0,216413,8846260,-1847589,77.89,13647962,1.23508613,0.648174431,0.086573805,0.185852584,0.036095939,0.01991682
3545,敦泰,2019,M2324,35452019,0,0,0,0,0,299676,7728170,-206757,33.65,8077615,1.248400351,0.956739087,0.224628309,0.192129236,0.058095366,0.02264146
3545,敦泰,2018,M2324,35452018,0,0,0,0,0,298743,8077615,-486703,23.65,10743364,0.657640563,0.751870178,0.132544797,0.137869386,0.039978074,0.012897264
3545,敦泰,2017,M2324,35452017,0,0,0,0,0,298371,10743364,-103183,26.62,11438382,0.694384575,0.939238085,0.147775184,0.115829494,0.040966458,0.010650457
3546,宇峻,2022,M3200,35462022,0,0,0,0,0,48178,1513034,323834,80.73,1456320,2.670711066,1.038943364,0.967777,0.296331163,0.449081246,0.017516068
3546,宇峻,2021,M3200,35462021,0,0,0,0,0,48178,1456320,289761,62.99,1333443,2.275861975,1.092150171,1.080158657,0.279098544,0.583757236,0.015703708
3546,宇峻,2020,M3200,35462020,0,0,0,0,0,45883,1333443,282061,65.98,1180013,2.565531346,1.130023991,1.113238583,0.279366414,0.594840057,0.015477796
3546,宇峻,2019,M3200,35462019,0,0,0,0,0,41748,1180013,189524,61.15,1158307,2.203984091,1.018739419,0.77984075,0.259449352,0.356769837,0.012990511
3546,宇峻,2018,M3200,35462018,0,0,0,0,0,41748,1158307,190941,40.87,1082272,1.576535991,1.070254982,0.806475636,0.27731938,0.352730182,0.004922053
3546,宇峻,2017,M3200,35462017,0,0,0,0,0,37988,1082272,167718,47.13,1005197,1.78111797,1.076676512,0.769902815,0.276501024,0.326550915,0.007581598
3548,兆利,2022,M2328,35482022,0,0,0,0,0,60121,4578551,494414,72.15,4129488,1.05042808,1.108745443,0.257505047,0.053503727,0.084273644,0.134276453
3548,兆利,2021,M2328,35482021,0,0,0,0,0,60121,4129488,241622,56.62,4111480,0.82793812,1.004379931,0.227596389,0.068058704,0.100770039,0.168670649
3548,兆利,2020,M2328,35482020,0,0,0,0,0,60121,4111480,302381,67.66,3907444,1.041035229,1.052217255,0.21294611,0.059033987,0.076526241,0.176700421
3548,兆利,2019,M2328,35482019,0,0,0,0,0,60121,3907444,465492,53.63,3799835,0.84853401,1.028319388,0.246680974,0.051967783,0.072209978,0.282752541
3548,兆利,2018,M2328,35482018,0,0,0,0,0,60121,3799835,446536,53.5,3589311,0.896125607,1.05865304,0.227099017,0.053056701,0.049635153,0.071564988
3548,兆利,2017,M2328,35482017,0,0,0,0,0,60551,3589311,366877,37.69,3473701,0.656984349,1.033281506,0.240067294,0.047339711,0.087111988,0.100699801
3550,聯穎,2022,M2328,35502022,0,0,0,0,0,87550,1939773,-24634,15.94,1942222,0.718531146,0.998739073,0.171296587,0.077509162,0.106470836,0.225143676
3550,聯穎,2021,M2328,35502021,0,0,0,0,0,85000,1942222,82084,13.17,1914591,0.584694068,1.014431803,0.219268763,0.068867972,0.107527926,0.225868606
3550,聯穎,2020,M2328,35502020,0,0,0,0,0,85000,1914591,81408,17.52,1836401,0.810933995,1.042577847,0.209569696,0.069246314,0.095993195,0.127642601
3550,聯穎,2019,M2328,35502019,0,0,0,0,0,85000,1836401,51106,11.12,1985804,0.475978495,0.924764478,0.173293034,0.047181897,0.100375465,0.151763215
3550,聯穎,2018,M2328,35502018,0,0,0,0,0,85000,1985804,122610,12.19,2083502,0.497311738,0.953108756,0.188749519,0.032796225,0.097105258,0.100889272
3550,聯穎,2017,M2328,35502017,0,0,0,0,0,85000,2083502,130122,16.92,2128824,0.675584266,0.978710311,0.172880426,0.029807537,0.081949001,0.077850964
3551,世禾,2022,M2331,35512022,0,0,0,0,0,56775,3404389,369898,65.73,3239008,1.152149285,1.051059151,0.1940094,0.019911034,0.059897351,0.231792882
3551,世禾,2021,M2331,35512021,0,0,0,0,0,56775,3239008,351809,54.37,2948146,1.047050163,1.098659293,0.196644603,0.013627887,0.063684431,0.229297667
3551,世禾,2020,M2331,35512020,0,0,0,0,0,56775,2948146,284999,46.31,2786685,0.943504648,1.057940169,0.17607444,0.012582333,0.061220411,0.179087697
3551,世禾,2019,M2331,35512019,0,0,0,0,0,56775,2786685,214605,38.83,2710344,0.813392414,1.028166535,0.159710354,0.010635919,0.069894449,0.122716895
3551,世禾,2018,M2331,35512018,0,0,0,0,0,56775,2710344,158296,34.27,2624866,0.741248982,1.03256471,0.134956984,0.008541007,0.06610966,0.162042558
3551,世禾,2017,M2331,35512017,0,0,0,0,0,56775,2624866,136188,25.1,2558384,0.557012747,1.025985935,0.114408939,0.005419437,0.055757463,0.154249323
3552,同致,2022,M2331,35522022,0,0,0,0,0,85593,4305203,614489,141.73,3828630,3.168521348,1.124476118,0.437493046,0.215337601,0.061657042,0.109008444
3552,同致,2021,M2331,35522021,0,0,0,0,0,85593,3828630,466038,146.73,3520795,3.567109386,1.087433378,0.400593048,0.203994836,0.064230948,0.133648508
3552,同致,2020,M2331,35522020,0,0,0,0,0,85593,3520795,290510,243.5,3224299,6.464008301,1.091956732,0.351312332,0.199664485,0.061547642,0.140730435
3552,同致,2019,M2331,35522019,0,0,0,0,0,85593,3224299,-193967,51.55,3509603,1.257213181,0.918707615,0.211130148,0.195980001,0.070417651,0.150746395
3552,同致,2018,M2331,35522018,0,0,0,0,0,85593,3509603,-296930,58.5,4011872,1.248093284,0.874804331,0.152444046,0.167475184,0.058981692,0.156581516
3552,同致,2017,M2331,35522017,0,0,0,0,0,85462,4011872,450688,98.91,4226743,1.999896,0.949163931,0.316053756,0.147008938,0.06241709,0.135658354
3555,博士旺,2022,M2324,35552022,0,0,0,0,0,25763,181946,-29836,38.5,296786,3.342056229,0.613054524,-0.034853396,0,0.065676952,0.006054868
3555,博士旺,2021,M2324,35552021,0,0,0,0,0,25763,296786,-37794,35.95,272870,3.394216477,1.087646132,-0.070139627,0,0.068365889,0.007615348
3555,博士旺,2020,M2324,35552020,0,0,0,0,0,35550,272870,-37710,45.28,336453,4.784335405,0.811019667,-0.054358261,0.00023183,0.057490942,0.007706871
3555,博士旺,2019,M2324,35552019,0,0,0,0,0,35550,336453,-73227,39.44,389151,3.60295104,0.864582129,-0.109633536,0.012308847,0.06622879,0.008397768
3555,博士旺,2018,M2324,35552018,0,0,0,0,0,35550,389151,-41161,35.12,450378,2.772151393,0.864054194,-0.044662484,0.005357722,0.041371914,0.00192505
3555,博士旺,2017,M2324,35552017,0,0,0,0,0,35550,450378,-25950,59.29,424252,4.968178111,1.061581324,-0.015116016,0.021840793,0.024209668,0.001390683
3556,禾瑞亞,2022,M2324,35562022,0,0,0,0,0,63703,1391787,326550,62.59,1366442,2.917921705,1.018548171,0.489861992,0.206854737,0.044028945,0.017088175
3556,禾瑞亞,2021,M2324,35562021,0,0,0,0,0,61253,1366442,372834,57.51,1181875,2.980569036,1.156164569,0.605366896,0.238248546,0.051658593,0.02022972
3556,禾瑞亞,2020,M2324,35562020,0,0,0,0,0,59469,1181875,231643,51.31,1148887,2.655922114,1.028713007,0.476603008,0.226149308,0.048829868,0.023356518
3556,禾瑞亞,2019,M2324,35562019,0,0,0,0,0,59469,1148887,218100,45.95,1162323,2.350982085,0.98844039,0.476127548,0.243245638,0.045240437,0.023123521
3556,禾瑞亞,2018,M2324,35562018,0,0,0,0,0,59469,1162323,194865,34.65,1194472,1.725114402,0.973085179,0.438001895,0.22310862,0.051754248,0.009999397
3556,禾瑞亞,2017,M2324,35562017,0,0,0,0,0,59469,1194472,210946,33.58,1198877,1.665699667,0.996325728,0.449483141,0.222797668,0.050732477,0.003639239
3557,嘉威,2022,M9900,35572022,0,0,0,0,0,80300,2397234,566787,63.2,2276750,2.229037005,1.052919293,0.662803997,0.046701219,0.367157132,0.045614582
3557,嘉威,2021,M9900,35572021,0,0,0,0,0,80300,2276750,582619,53.5,1598890,2.686895284,1.42395662,0.900785545,0.0704151,0.465980774,0.07452983
3557,嘉威,2020,M9900,35572020,0,0,0,0,0,72300,1598890,736932,67.29,1072019,4.538228334,1.491475431,1.315833022,0.061890694,0.566517944,0.070367223
3557,嘉威,2019,M2326,35572019,0,0,0,0,0,92300,1072019,224845,63.49,548621,10.68155794,1.954024727,1.03606497,0.108774546,0.517453761,0.104977753
3557,嘉威,2018,M2326,35572018,0,0,0,0,0,77325,548621,-49322,23.62,548304,3.331028955,1.000578146,-0.079034623,0.002434781,0.008484344,0.036251787
3557,嘉威,2017,M2326,35572017,0,0,0,0,0,77325,548304,-216315,16.37,778162,1.626666748,0.704614206,-0.174151398,0.004139241,0.099691324,0.033432627
3558,神準,2022,M2327,35582022,0,0,0,0,0,49061,4444316,1248173,250.21,3381643,3.630055807,1.314247542,0.716957112,0.222911171,0.124943408,0.267666043
3558,神準,2021,M2327,35582021,0,0,0,0,0,49061,3381643,529921,169.01,3102430,2.672679032,1.089998163,0.473057249,0.1954974,0.106751482,0.193586962
3558,神準,2020,M2327,35582020,0,0,0,0,0,49061,3102430,445834,89.58,2970777,1.479372023,1.044316016,0.455758207,0.187094487,0.118590524,0.16929443
3558,神準,2019,M2327,35582019,0,0,0,0,0,49061,2970777,478617,95.7,2846641,1.649360668,1.043607887,0.492347999,0.180206074,0.144007973,0.099161784
3558,神準,2018,M2327,35582018,0,0,0,0,0,49061,2846641,503374,81.09,2639615,1.507173012,1.078430377,0.544616166,0.186921199,0.166995187,0.108596519
3558,神準,2017,M2327,35582017,0,0,0,0,0,49061,2639615,488271,116.71,2583565,2.216282273,1.021694829,0.563763637,0.181246456,0.193526,0.271675379
3563,牧德,2021,M2326,35632021,0,0,0,0,0,44728,2958224,826622,130.7,2607730,2.241777178,1.134405786,0.527261258,0.108231297,0.102040855,0.022338969
3563,牧德,2020,M2326,35632020,0,0,0,0,0,44728,2607730,658638,221.24,2042818,4.844103939,1.276535648,0.556517516,0.119282286,0.114818843,0.035870058
3563,牧德,2022,M2326,35632022,1,1.098612289,2,0,0,44728,3017169,591836,230.83,2958224,3.490122533,1.019925807,0.361948926,0.081830179,0.080054114,0.015833149
3563,牧德,2019,M2326,35632019,0,0,0,0,0,42608,2042818,866762,263.34,2271331,4.940006859,0.899392471,0.583106557,0.095667254,0.105829577,0.03014576
3563,牧德,2018,M2331,35632018,0,0,0,0,0,42608,2271331,1307538,303.86,1390841,9.308660645,1.633063017,1.23624699,0.121824853,0.174316115,0.03141912
3563,牧德,2017,M2331,35632017,0,0,0,0,0,42608,1390841,461436,333.18,1087654,13.05206751,1.27875317,0.680516966,0.132172548,0.12409553,0.014317053
3564,其陽,2022,M2327,35642022,0,0,0,0,0,59123,1279197,175459,47.02,1159294,2.397979684,1.103427603,0.45273934,0.149398686,0.151990781,0.109382952
3564,其陽,2021,M2327,35642021,0,0,0,0,0,59123,1159294,53233,28.26,1148145,1.455230811,1.009710446,0.317676774,0.129641291,0.14167113,0.459161517
3564,其陽,2020,M2327,35642020,0,0,0,0,0,59123,1148145,66903,22,1128569,1.152526784,1.01734586,0.334206415,0.131866993,0.143058156,0.042258825
3564,其陽,2019,M2327,35642019,0,0,0,0,0,59123,1128569,37673,24.63,510049,2.855018812,2.212667803,0.595519254,0.286164663,0.23549306,0.093624338
3564,其陽,2018,M2327,35642018,0,0,0,0,0,28529,510049,-61917,31.99,464638,1.964201615,1.09773415,0.460265841,0.332394251,0.26113017,0.065392843
3564,其陽,2017,M2327,35642017,0,0,0,0,0,22529,464638,-84879,22.06,564106,0.8810219,0.823671438,0.289688463,0.262393947,0.177760917,0.079527607
3567,逸昌,2022,M2324,35672022,0,0,0,0,0,34127,596905,80136,29.79,590006,1.723106765,1.011693101,0.152788277,0.010686332,0.006279597,0.194492937
3567,逸昌,2021,M2324,35672021,0,0,0,0,0,34127,590006,104545,27.07,552496,1.672080685,1.067891894,0.212544525,0.016934059,0.006387377,0.612424343
3567,逸昌,2020,M2324,35672020,0,0,0,0,0,34127,552496,79752,26.93,531335,1.729681105,1.039826098,0.173675741,0.018534446,0.005043899,0.278586955
3567,逸昌,2019,M2324,35672019,0,0,0,0,0,34127,531335,61533,19.67,537169,1.249659027,0.989139358,0.138861327,0.018686856,0.005623928,0.235268603
3567,逸昌,2018,M2324,35672018,0,0,0,0,0,35474,537169,92944,17.77,556991,1.131747156,0.964412351,0.192049782,0.01879025,0.006391486,0.266805029
3567,逸昌,2017,M2324,35672017,0,0,0,0,0,35581,556991,97771,23.08,530918,1.546772722,1.049109279,0.216700131,0.021871551,0.010673965,0.379989
3570,大塚,2022,M2330,35702022,0,0,0,0,0,17097,842720,187391,130.5,757762,2.944405367,1.112116997,0.5831422,0.009868534,0.325978341,0.038254755
3570,大塚,2021,M2330,35702021,0,0,0,0,0,17097,757762,144275,78.08,704407,1.895117113,1.075744562,0.572904585,0.011585632,0.356501284,0.040918106
3570,大塚,2020,M2330,35702020,0,0,0,0,0,17097,704407,135086,65.31,661442,1.688137539,1.064956565,0.559181304,0.01166391,0.343287847,0.036482413
3570,大塚,2019,M2330,35702019,0,0,0,0,0,17097,661442,141696,77.65,579524,2.290814617,1.141353939,0.626584921,0.010753653,0.371327158,0.037591196
3570,大塚,2018,M2330,35702018,0,0,0,0,0,17097,579524,74170,66.09,530161,2.131316204,1.093109452,0.503941256,0.013246919,0.350793438,0.015710322
3570,大塚,2017,M2330,35702017,0,0,0,0,0,17097,530161,25753,34.04,555179,1.048277907,0.954937056,0.364975981,0.010229133,0.308360006,0.009027719
3576,聯合再生,2022,M2326,35762022,0,0,0,0,0,1627790,17096419,939812,19.49,15832380,2.003844469,1.079838849,0.097092099,0.004446078,0.033285899,0.248806433
3576,聯合再生,2021,M2326,35762021,0,0,0,0,0,1627900,15832380,-893996,22.48,15024114,2.435763733,1.053797914,-0.021769537,0.00675148,0.030983058,0.125061484
3576,聯合再生,2020,M2326,35762020,0,0,0,0,0,2665311,15024114,-5768283,22.7,21484235,2.816137493,0.699308772,-0.236292426,0.008233619,0.023963059,0.10765708
3576,聯合再生,2019,M2326,35762019,0,0,0,0,0,2665577,21484235,-6088174,11.33,25463469,1.186051571,0.843727734,-0.187662294,0.008587754,0.042844398,0.158648651
3576,聯合再生,2018,M2326,35762018,0,0,0,0,0,2517450,25463469,-3228622,16.83,11337810,3.73693716,2.24588955,-0.207683671,0.0186753,0.058406959,0.4108274
3576,聯合再生,2017,M2326,35762017,0,0,0,0,0,1019350,11337810,-4325020,17.4,16679582,1.063377368,0.679741854,-0.19771017,0.015961071,0.045629021,0.352809621
3577,泓格,2022,M2325,35772022,0,0,0,0,0,58151,1269519,231346,66.32,1120877,3.440675757,1.132612231,0.508150314,0.192879326,0.108873677,0.156775454
3577,泓格,2021,M2325,35772021,0,0,0,0,0,52864,1120877,170627,59.8,989914,3.193476605,1.132297351,0.509413949,0.233005089,0.104043382,0.057670666
3577,泓格,2020,M2325,35772020,0,0,0,0,0,52864,989914,40004,30.66,984638,1.646097591,1.005358314,0.337475295,0.205212474,0.091634692,0.070959073
3577,泓格,2019,M2325,35772019,0,0,0,0,0,52864,984638,48760,23.22,977842,1.255317403,1.006949998,0.358878019,0.202346596,0.106666517,0.124427055
3577,泓格,2018,M2325,35772018,0,0,0,0,0,48058,977842,99108,25.06,953062,1.26364652,1.026000407,0.393674284,0.177619085,0.112066161,0.146519324
3577,泓格,2017,M2325,35772017,0,0,0,0,0,48058,953062,89107,27.57,911803,1.453119873,1.045249906,0.378173794,0.176311111,0.104136529,0.081172139
3580,友威科,2022,M2331,35802022,0,0,0,0,0,39471,963209,247299,53.1,777721,2.694938288,1.238501982,0.48905713,0.074427719,0.096650341,0.088734906
3580,友威科,2021,M2331,35802021,0,0,0,0,0,39471,777721,116120,48.39,691833,2.760784308,1.124145567,0.281781875,0.03580922,0.078128681,0.094350804
3580,友威科,2020,M2331,35802020,0,0,0,0,0,39471,691833,70772,49.03,685311,2.823919549,1.009516847,0.22492124,0.065234616,0.056416722,0.072387573
3580,友威科,2019,M2331,35802019,0,0,0,0,0,39471,685311,94751,19.55,687189,1.122919677,0.997267127,0.274010498,0.043237013,0.092891475,0.052202524
3580,友威科,2018,M2331,35802018,0,0,0,0,0,39471,687189,115571,23.2,549920,1.665200756,1.249616308,0.354186063,0.067537096,0.076489308,0.059575938
3580,友威科,2017,M2331,35802017,0,0,0,0,0,35471,549920,202950,31.25,339018,3.269645712,1.622096762,0.84480765,0.149402097,0.096764774,0.103510728
3581,博磊,2022,M2324,35812022,0,0,0,0,0,51006,977446,122754,23.65,937420,1.286821169,1.042698044,0.446955474,0.099599966,0.216406733,0.110428623
3581,博磊,2021,M2324,35812021,0,0,0,0,0,51006,937420,112128,19.88,896416,1.131170439,1.045742155,0.443653393,0.094764038,0.223804573,0.043268973
3581,博磊,2020,M2324,35812020,0,0,0,0,0,51006,896416,66745,21.26,841015,1.289379571,1.065873974,0.364438209,0.081486061,0.20358971,0.070873885
3581,博磊,2019,M2324,35812019,0,0,0,0,0,51006,841015,60424,12.89,864350,0.760649436,0.973002834,0.358381443,0.080059004,0.208415572,0.049256667
3581,博磊,2018,M2324,35812018,0,0,0,0,0,51776,864350,55984,11.78,884061,0.689908592,0.977704027,0.337297992,0.083320042,0.190652003,0.023602444
3581,博磊,2017,M2324,35812017,0,0,0,0,0,51776,884061,69209,18.85,900238,1.084132863,0.982030308,0.327873296,0.067315532,0.183679205,0.023066123
3583,辛耘,2022,M2324,35832022,0,0,0,0,0,81139,3582486,561783,154,3128956,3.993474501,1.14494611,0.552975497,0.102467404,0.27096482,0.164490968
3583,辛耘,2021,M2324,35832021,0,0,0,0,0,81139,3128956,393299,69.42,2846170,1.979034766,1.099356679,0.479684277,0.098417171,0.243081755,0.062970237
3583,辛耘,2020,M2324,35832020,0,0,0,0,0,81139,2846170,330164,60.96,2619225,1.88843396,1.086645859,0.446134257,0.094658916,0.22542126,0.059685212
3583,辛耘,2019,M2324,35832019,0,0,0,0,0,81139,2619225,317187,43,2502381,1.394262904,1.046693129,0.449194187,0.09841467,0.224025438,0.072516535
3583,辛耘,2018,M2324,35832018,0,0,0,0,0,81139,2502381,418118,53.81,2294892,1.902525082,1.090413405,0.520514255,0.10732967,0.230989519,0.162734891
3583,辛耘,2017,M2324,35832017,0,0,0,0,0,81139,2294892,328759,62.71,2135775,2.382379553,1.074500825,0.475281806,0.106659643,0.214692559,0.102611464
3587,閎康,2022,M2331,35872022,0,0,0,0,0,62313,3556894,627369,220.95,3275800,4.2029603,1.085809268,0.322921729,0.068217229,0.063188229,0.825861164
3587,閎康,2021,M2331,35872021,0,0,0,0,0,62313,3275800,585476,105.24,2945795,2.226163097,1.112025786,0.299613517,0.04228468,0.058579093,0.596436955
3587,閎康,2020,M2331,35872020,0,0,0,0,0,62313,2945795,385077,112.46,2720727,2.575679214,1.082723478,0.231156967,0.032027469,0.0575949,0.476212792
3587,閎康,2019,M2331,35872019,0,0,0,0,0,62313,2720727,245943,68.95,2706275,1.58759969,1.005340182,0.156552457,0.007911982,0.057761683,0.52813332
3587,閎康,2018,M2331,35872018,0,0,0,0,0,62313,2706275,256507,53.94,2624133,1.280866183,1.031302529,0.155350739,0.006182232,0.051419269,0.385884404
3587,閎康,2017,M2331,35872017,0,0,0,0,0,62313,2624133,214807,58.27,1844154,1.968912851,1.422946782,0.184120198,0.007345916,0.060294314,0.625747091
3588,通嘉,2022,M2324,35882022,0,0,0,0,0,56884,1652951,151287,48.89,1647553,1.687993503,1.003276374,0.334946433,0.189965361,0.053155801,0.129776098
3588,通嘉,2021,M2324,35882021,0,0,0,0,0,52865,1647553,327085,69.96,1328964,2.782946265,1.239727336,0.545237493,0.229351585,0.069765622,0.136204592
3588,通嘉,2020,M2324,35882020,0,0,0,0,0,47774,1328964,60046,64.81,1307580,2.367910904,1.016353875,0.282820172,0.184374187,0.052524511,0.104467795
3588,通嘉,2019,M2324,35882019,0,0,0,0,0,46882,1307580,24025,25.53,1318567,0.907725933,0.991667469,0.220872356,0.152004411,0.050647407,0.076723443
3588,通嘉,2018,M2324,35882018,0,0,0,0,0,46963,1318567,36232,16.68,1298491,0.603271675,1.015461024,0.256570126,0.177026256,0.051640712,0.079017875
3588,通嘉,2017,M2324,35882017,0,0,0,0,0,47337,1298491,21234,19.49,1256297,0.734378996,1.033586007,0.212358224,0.155385231,0.040070939,0.077159302
3591,艾笛森,2022,M2326,35912022,0,0,0,0,0,135335,2782499,38937,27.04,2784063,1.314430888,0.999438231,0.100167274,0.041327729,0.04485387,0.07974173
3591,艾笛森,2021,M2326,35912021,0,0,0,0,0,128862,2784063,118478,14.16,2653662,0.687610525,1.049140019,0.122162129,0.038386577,0.03912857,0.228603341
3591,艾笛森,2020,M2326,35912020,0,0,0,0,0,122556,2653662,23634,18.91,2598488,0.891877877,1.021233117,0.08039329,0.039603416,0.031694585,0.061508462
3591,艾笛森,2019,M2326,35912019,0,0,0,0,0,125001,2598488,-27611,9.99,2974726,0.41978992,0.873521797,0.07756311,0.047984587,0.038860386,0.082207571
3591,艾笛森,2018,M2326,35912018,0,0,0,0,0,125001,2974726,47903,12.75,3157521,0.504751275,0.942108065,0.095392873,0.036948606,0.043273188,0.089730836
3591,艾笛森,2017,M2326,35912017,0,0,0,0,0,130302,3157521,-106929,16.65,3401615,0.637793607,0.928241732,0.037802926,0.030124514,0.039113186,0.093701962
3592,瑞鼎,2022,M2324,35922022,0,0,0,0,0,75855,12937437,3862336,321,9033382,2.695497102,1.432180882,0.985977456,0.460201506,0.098213382,0.032327095
3592,瑞鼎,2021,M2324,35922021,0,0,0,0,0,75862,9033382,4290981,267,4728858,4.283307725,1.91026713,1.963536228,0.903878907,0.152254096,0.107127556
3447,展達,2018,M2300,34472018,0,0,0,0,0,99352,825216,-144934,#N/A,1086787,#N/A,0.759317143,0.04674329,0.114755697,0.065347672,0.123152927
3447,展達,2017,M2300,34472017,0,0,0,0,0,90715,1086787,-3906,#N/A,1325240,#N/A,0.820068063,0.149274094,0.098611572,0.053609912,0.069427424
3530,晶相光,2017,M2324,35302017,0,0,0,0,0,67981,976142,204087,#N/A,843029,#N/A,1.157898483,0.466745509,0.204079575,0.020578177,0.081623527
3543,州巧,2018,M2326,35432018,0,0,0,0,0,79436,3251571,38476,#N/A,3288027,#N/A,0.9889125,0.053110878,0.012270276,0.029138751,0.104947435
3593,力銘,2022,M2328,35932022,0,0,0,0,0,93042,534801,-93950,12.6,614730,1.907063589,0.869977063,-0.106924991,0,0.045906333,0.221666423
3593,力銘,2021,M2328,35932021,0,0,0,0,0,93042,614730,-34858,14.3,770105,1.727687263,0.798241798,-0.008806591,0,0.036457366,0.176566832
3593,力銘,2020,M2328,35932020,0,0,0,0,0,93042,770105,28122,13.7,437402,2.914196551,1.760634382,0.132587414,0,0.068294155,0.333843924
3593,力銘,2019,M2328,35932019,0,0,0,0,0,83042,437402,-176491,10,510486,1.626724337,0.856834468,-0.310843001,0,0.034888322,0.13670894
3593,力銘,2018,M2328,35932018,0,0,0,0,0,63042,510486,-146501,7.79,665347,0.738106853,0.767247767,-0.169272575,0,0.050914786,0.123476923
3593,力銘,2017,M2328,35932017,0,0,0,0,0,112743,665347,5340,14.3,669675,2.407473625,0.993537164,0.041953186,0,0.033979169,0.127019823
3594,磐儀,2022,M2325,35942022,0,0,0,0,0,95439,2091737,120264,54.38,1547832,3.353059518,1.351397955,0.263155174,0.058024385,0.127432435,0.031403925
3594,磐儀,2021,M2325,35942021,0,0,0,0,0,74422,1547832,24763,24.8,1485867,1.242147245,1.041702925,0.202812903,0.056770222,0.12937699,0.061830568
3594,磐儀,2020,M2325,35942020,0,0,0,0,0,71153,1485867,1797,24.55,1334412,1.309045595,1.113499429,0.226711091,0.07288004,0.15248439,0.045174953
3594,磐儀,2019,M2325,35942019,0,0,0,0,0,64228,1334412,42320,21.59,1318751,1.051512014,1.011875631,0.288981013,0.086520503,0.170369539,0.040305562
3594,磐儀,2018,M2325,35942018,0,0,0,0,0,62999,1318751,16884,21.63,1369071,0.995323376,0.963245149,0.278159423,0.082417201,0.183409772,0.031137173
3594,磐儀,2017,M2325,35942017,0,0,0,0,0,62781,1369071,-181282,24.76,1197766,1.297797366,1.143020423,0.22320136,0.137682986,0.23686847,0.039496028
3596,智易,2022,M2327,35962022,0,0,0,0,0,220354,13939261,2021388,116.94,12923113,1.99396204,1.07863028,0.451743167,0.19425544,0.101071236,0.170051132
3596,智易,2021,M2327,35962021,0,0,0,0,0,216493,12923113,1558920,107,11961996,1.936528904,1.080347544,0.348864353,0.162137406,0.056404215,0.188862795
3596,智易,2020,M2327,35962020,0,0,0,0,0,208409,11961996,1615568,94.96,11340934,1.745051919,1.054762862,0.339405202,0.152090736,0.044859885,0.090179874
3596,智易,2019,M2327,35962019,0,0,0,0,0,208535,11340934,1246911,66.62,9473798,1.466423677,1.197084211,0.357833469,0.153437196,0.07277947,0.116916468
3596,智易,2018,M2327,35962018,0,0,0,0,0,193619,9473798,787581,67.3,8924407,1.46010359,1.061560505,0.287712898,0.133004579,0.066458085,0.062402241
3596,智易,2017,M2327,35962017,0,0,0,0,0,189119,8924407,865439,54.3,9095163,1.129079457,0.981225625,0.263499071,0.113569158,0.054776149,0.034966388
3597,映興,2022,M2328,35972022,0,0,0,0,0,39146,616121,80914,23.95,599873,1.562908649,1.027085733,0.244630113,0.011334066,0.09841083,0.076637888
3597,映興,2021,M2328,35972021,0,0,0,0,0,39146,599873,76069,20.69,480098,1.687011277,1.249480314,0.304108744,0.0151844,0.13047961,0.059675316
3597,映興,2020,M2328,35972020,0,0,0,0,0,35146,480098,41469,24.02,398200,2.120057559,1.205670517,0.266858363,0.028407835,0.134309392,0.084296836
