Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,NI_Ctd_1,NI,NI_1,EBITDA,EBITDA_1,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD
5521,55212017,M2500,82,2017,4064062,8550047,735543,-355334,83931,-345020,88851,-301564,225034,-67482,3758935,1126841,8473339,4289591,1029604,7141468,154750,4135642
5522,55222017,M2500,82,2017,42374614,86639416,17107,2009823,3508415,2047882,5303979,2762448,5273619,306342,18633880,677927,88786923,27716626,1555186,27195582,1724537,15978727
5523,55232017,M2500,82,2017,1633484,3166886,1463,166109,-32349,166109,-32349,227902,16324,820154,1520043,8354,4020203,283369,112396,3214,93308,428995
5525,55252017,M2500,82,2017,4030696,10618910,77009,279035,59562,279055,50203,296331,110290,-46144,1479962,377901,9513601,993800,234306,3751297,231523,1977139
5529,55292017,M2500,82,2017,853707,3151842,306812,-156256,-144149,-156436,-143712,-62912,-94050,-154721,764555,445964,3282524,130159,985,22095,171588,23430
5530,55302017,M9900,86,2017,13906203,53637579,5844965,2182033,1067910,2128130,967230,2687849,1480560,1241830,5104378,1026002,50976428,3463382,540836,3529106,1585694,1636737
5531,55312017,M2500,82,2017,12305007,38253932,4188413,493418,353958,493440,353958,1196334,1009848,816963,4912171,54203,39327068,7446649,447320,4825644,1181597,3363798
5533,55332017,M2500,82,2017,7399460,13850167,4472479,333652,269168,332250,262880,597396,485022,2161743,4236339,32959,15016886,2023009,11893,2616522,362530,1515595
5534,55342017,M2500,82,2017,13838991,30048746,86060,3042111,2779954,3039891,2780720,3277762,2884320,802855,6972979,2591411,28529926,5298462,375286,3116204,282597,3828041
5536,55362017,M2331,72,2017,4664521,11553771,401971,982140,453862,983121,469131,1329619,627339,1070399,11437682,2565703,8884063,8404421,2446936,8558768,667137,9853375
5538,55382017,M2000,45,2017,3840461,6691821,927282,685825,467632,676335,481898,1025213,735966,-464841,7593150,1514258,5010627,5998907,1005801,6018542,508298,7059530
5543,55432017,M2500,82,2017,695357,1082743,320712,-61264,41655,-55329,41660,-3607,125609,41060,965325,243666,1177388,1018048,261463,1166279,309502,741648
5601,56012017,M2600,27,2017,1365856,1841100,235380,20144,20909,20144,20913,29548,27281,25433,79243,4827,1839163,77231,5805,75366,21846,32673
5603,56032017,M2600,27,2017,1283870,2201215,1291685,79864,92164,76735,101209,197764,221905,173471,1932768,393261,2321973,1927828,429514,2012850,173196,1646961
5604,56042017,M9900,86,2017,2133495,3584107,3058457,85573,96033,34186,95975,111895,126783,20120,1138504,235938,3675124,1314641,266826,1444168,297075,811585
5607,56072017,M2600,27,2017,4381704,6933140,1446354,336128,229698,335722,229511,550292,494129,398780,1482972,127188,6893402,1324386,119874,1265522,387055,774322
5608,56082017,M2600,27,2017,5456940,27758490,25409597,-2155097,-1131633,-1053981,-1130615,-12488,899713,711241,3498629,52109,32580057,3523206,69336,4463223,326445,3824245
5609,56092017,M2600,27,2017,1901933,4211812,633305,219159,285259,221585,284876,320830,405894,424759,17533280,2143038,4247754,16158469,2053763,15548518,2166882,15085237
5701,57012017,M2700,38,2017,1069994,3456068,2535140,-223689,-203162,-259290,-164727,43802,81700,-275611,661638,15206,3761499,679006,29450,1535508,399662,325302
5703,57032017,M2700,38,2017,898397,1432379,876845,-7603,23564,-6637,34701,73057,104738,36010,896079,41427,1425375,979239,39510,1030736,276186,619780
5704,57042017,M2700,38,2017,450443,558767,414558,7064,12616,7812,12259,39358,39403,45766,292741,11649,544372,281010,9099,330616,97705,187530
5706,57062017,M2700,38,2017,1091333,1899414,262613,162809,170599,149130,156559,208537,221439,92682,2741443,120512,1637018,2840700,134206,3018517,243221,2344625
5864,58642017,M2800,41,2017,3097510,5133992,726185,126139,192231,126164,192890,153536,219173,-253243,357717,625788,4377053,396046,297930,225007,223290,17084
5871,58712017,M9900,86,2017,56163821,327576685,10059227,10003385,7584319,9816230,7517923,15777023,12094167,1302856,41454699,217964861,286083458,38007776,194395682,36827980,13003258,15745289
5878,58782017,M2800,41,2017,463936,595997,48601,89701,82707,79550,82202,107652,103328,94432,655617,90218,609181,722611,108340,602663,83184,491607
5880,58802017,M2800,41,2017,205496296,3411539555,34096069,14712085,14139163,14712085,14139163,36764512,36344754,451363,46628400,4975635,3341327085,42583733,2910843,38322694,24264694,0
5902,59022017,M3800,20,2017,711842,1103939,9597,26661,35026,28692,35458,41202,40876,38549,1823502,182392,1227546,2013190,212536,1991995,205576,1552500
5903,59032017,M3800,20,2017,5463432,28675117,9954978,1460341,1433686,1488484,1456277,3781867,3607486,4417732,64427868,841209,26508221,60566965,753099,57791269,22977843,40888930
5904,59042017,M3800,20,2017,3629825,7529129,2621317,1429057,1169484,1467366,1160395,2178650,1806373,1815737,13262071,687182,6463830,12423746,666319,10687825,3956878,7907504
5905,59052017,M2700,38,2017,2965730,4179993,1003124,113514,121710,129100,181947,434254,490649,567363,1633968,53124,4473546,1645156,48719,1557323,906616,359399
5906,59062017,M2900,17,2017,346530,1066998,43726,-196,-147983,-196,-147894,44710,-127445,-14198,1566149,199323,1290420,1164423,182152,1101591,919064,603466
5907,59072017,M2900,17,2017,9754842,22007383,6868394,338788,307718,198295,634128,1172473,1303996,698173,6041927,297263,22042194,6400147,288648,7235133,3873411,1300394
6005,60052017,M2800,41,2017,33478000,141486318,4966752,3215395,1406497,3122471,1442450,4358342,2178522,-4197226,9244897,6747866,108044213,6437645,4123244,6564157,4485845,2007511
6015,60152017,M2800,41,2017,4420004,11512723,40816,212410,-163685,179938,-215794,226180,-96032,-293349,912344,1726641,9605668,505523,1057195,447211,789652,72816
6016,60162017,M2800,41,2017,7555646,34361946,1107813,690038,-353121,580063,-319869,840846,-207181,-1165232,2844022,3509076,28631599,1618738,2410672,2447807,1910298,498327
6020,60202017,M2800,41,2017,3889786,4735247,197022,239773,21442,239846,11642,273286,39892,255259,376650,169462,4380118,114066,93857,114349,133648,8241
6021,60212017,M2800,41,2017,4677670,9002863,257683,167717,-56590,186617,-52703,220652,-23814,-636801,629464,1749125,7076291,355051,938403,408062,439974,42812
6023,60232017,M2800,41,2017,7467585,57469670,576842,873286,835706,772629,824458,1099212,1063216,1224202,2921001,16269,62171843,2933375,354217,2929929,1020913,1523720
6024,60242017,M2800,41,2017,4663227,33322181,48172,733431,511759,678735,530213,861709,632591,640159,2676371,32223,26940272,2251362,10646,1551837,846623,1317663
6026,60262017,M2800,41,2017,3551705,4747996,29252,511829,129855,559666,134862,583053,151312,662250,971516,395901,4071262,405049,510060,366968,361001,5742
6101,61012017,M3200,24,2017,959584,1502302,194408,33406,-148925,-30412,-133253,77077,-50820,-39625,94560,42360,1039577,125196,9714,468343,43825,63137
6103,61032017,M2324,138,2017,105428,628570,19274,30092,5980,24798,6812,50070,18928,-105771,1877499,37824,495530,1358901,38801,491643,33617,1920646
6104,61042017,M2324,138,2017,1327668,2632914,878890,131147,226766,131147,231766,217729,314765,97038,1787146,225824,2357353,1758358,168693,1884879,651819,943252
6108,61082017,M2328,188,2017,3646059,10685594,3345138,272970,505006,263273,553091,1044330,1374653,902144,8734278,2734148,10648431,8583787,2867814,7814716,833120,7576483
6109,61092017,M2327,84,2017,797873,1202197,84703,50719,80365,38746,81935,86076,124015,60939,1236427,334004,1303155,1453099,406122,1980430,213542,966509
6111,61112017,M3200,24,2017,492689,891197,33096,9528,-141295,18407,-107998,41767,-99385,-23778,789128,107789,934815,702634,113806,756917,628856,124582
6112,61122017,M2330,31,2017,2239283,5822465,836642,299423,249694,317924,250797,399113,345191,780586,10422423,1799416,5366447,9118403,1566762,8510754,583632,9138378
6113,61132017,M2329,34,2017,544613,734150,3903,-38074,49921,-42410,-13873,-35464,54642,-89628,1282920,210386,720100,1518852,190597,1703701,130104,1266996
6114,61142017,M2328,188,2017,951910,1881530,443978,133637,279804,136590,280454,224956,357782,473314,2961113,736792,1942047,2279521,1087449,1746327,368849,2290352
6115,61152017,M2328,188,2017,5033427,8188487,681116,454762,731976,430075,726755,786107,1297250,412548,7052868,2257265,8428986,6974574,2297414,7074982,576072,5751793
6116,61162017,M2326,105,2017,42239968,49916929,15586698,6708703,4047364,6209349,4465183,9406245,7498183,2390690,23744460,2155082,44541084,23925255,2463690,17179483,2426981,15082934
6117,61172017,M2325,99,2017,1741754,3307731,771755,272472,-183828,293371,-181742,496599,-46020,530969,1923207,340303,3059272,2222161,349909,2120515,531958,1602628
6118,61182017,M2329,34,2017,1003840,2300725,140744,9146,4503,9517,-3993,21447,15531,-179716,6390185,1150883,2118427,6592046,1091033,7295917,270452,6247847
6120,61202017,M2326,105,2017,12015127,23653872,7684762,385277,244163,138737,261605,1789585,2148195,963884,27927875,5048042,26411342,32890796,7236786,41172141,1568667,25500275
6121,61212017,M2325,99,2017,21078035,45362668,6459772,2647093,2803981,2447776,2774357,4914162,5127733,484746,58280985,12906604,44234126,58120338,12911442,64236272,2511674,56562762
6122,61222017,M1500,78,2017,967455,2444637,163319,16094,-14089,-7399,-13677,28592,1774,-307421,2173267,221598,1730355,1157870,276170,1071942,67222,2298473
6123,61232017,M2330,31,2017,1292718,2209115,168875,197012,205811,202497,188681,296572,414174,209855,4229213,720622,3108483,5365888,983035,3753903,522160,3278825
6124,61242017,M2328,188,2017,2638863,3051377,519932,-248489,212903,-246871,-119172,-179037,306107,-303556,2151112,602851,3434023,2173107,671838,1785723,317772,1999659
6125,61252017,M2326,105,2017,6819830,14352004,5358990,-900801,-731305,-441786,-683719,162682,125041,143053,8762427,1641396,13912523,9702190,1315774,10935106,902558,8445069
6126,61262017,M2328,188,2017,1537376,3240779,950565,163776,124176,164927,123384,440275,395339,395003,3046179,1073912,3272278,2897032,1101381,2864722,556444,2281500
6127,61272017,M2328,188,2017,1097234,2960599,1345906,31662,37421,29653,31386,178657,185662,-166692,1074000,481327,2508165,1074798,449249,1074181,174268,798568
6128,61282017,M2325,99,2017,1949020,5291215,1473889,457552,376331,97002,381801,606340,568429,196896,1685921,259649,3657107,1918575,319904,1908821,491585,936283
6129,61292017,M2324,138,2017,1930382,2353420,695393,-43334,2569,-43189,-23678,90,52821,132275,1109796,160746,2258222,1291224,212577,1277209,485420,685263
6130,61302017,M1722,102,2017,283945,442180,30738,-10310,-4110,-10342,800,6639,16812,5598,85769,7592,314673,178581,21004,244926,27670,69773
6133,61332017,M2328,188,2017,1540156,1913804,350003,24472,11560,24477,11589,86755,83941,96999,1164082,247983,1777797,1103853,293214,1190709,268881,867573
6134,61342017,M2328,188,2017,882469,1750716,435070,76836,12801,60136,5478,147026,59987,90760,1653249,680054,1418892,1424101,496459,1611899,296666,1304578
6136,61362017,M2327,84,2017,2971590,3095592,150426,200395,235396,85962,110789,222802,248728,226809,706203,103415,3170249,746020,111228,767557,219745,463054
6138,61382017,M2324,138,2017,2527625,3509137,362461,359976,257956,359298,327994,537186,425602,333822,4223932,933447,3114236,3737854,830864,3093484,835625,3053045
6139,61392017,M2331,72,2017,11397874,27062592,965592,812530,844983,692262,839434,1378963,1558591,-2068495,21186782,5236784,24010034,23473383,3537430,17495357,890276,18952018
6140,61402017,M2330,31,2017,409096,922852,4108,8973,-27474,8838,-27474,24350,-23331,-154047,1869759,482402,863638,1455016,368036,1394577,157152,1614868
6141,61412017,M2328,188,2017,1792322,4545486,1940235,211830,-143873,249872,-114750,564056,286556,434831,3853356,1478116,4182821,3161080,1162639,2529400,329025,3336738
6142,61422017,M2327,84,2017,2894754,4419541,1021443,-205429,160986,-224820,-210410,-115377,300265,134233,3339858,515868,4634110,3646298,862430,4261128,598966,2951285
6143,61432017,M2327,84,2017,2184694,11035625,480299,-106365,335176,-106340,342831,11223,629344,-231708,7087828,1047794,11181824,5826998,991254,5064430,540951,5971640
6144,61442017,M3200,24,2017,517741,653472,45331,4752,-62876,5639,-42091,59409,20593,71778,608346,128405,685873,694377,123263,800334,208426,400723
6146,61462017,M2331,72,2017,3584994,4632133,1778428,727792,710829,674587,711457,1180584,1195654,766827,3029513,1011648,4530661,2830957,894649,3156938,563740,1603899
6147,61472017,M2324,138,2017,25341851,35400464,14839653,2312078,2067211,2274166,2059368,5543863,5409808,4858655,18427557,4519967,34351186,17256235,4515941,16863308,1294180,14026772
6148,61482017,M2330,31,2017,673229,1379334,3585,36109,-218153,40230,-214316,44228,-118425,787933,485556,218610,3820854,5725461,1721890,5407649,83732,-77326
6150,61502017,M2325,99,2017,539522,1805373,128392,252911,13056,252911,12542,258042,32828,243327,4542647,600117,1429784,2508880,394782,2486302,209438,4207060
6151,61512017,M2331,72,2017,962818,1890313,624042,116369,143353,116385,143358,201044,246880,112205,1934609,650027,1733375,1865701,671973,1942310,194181,1718633
6152,61522017,M2327,84,2017,1957289,5960879,1105034,-198283,-52100,-194453,-50974,-32112,166526,-323799,8158197,2346367,6859529,8850025,2371561,8224277,1078862,7169686
6153,61532017,M2328,188,2017,7501645,16777610,6062122,22600,74102,54466,66716,868653,1002657,1836720,12932865,4375912,15503325,13945080,4469473,15714551,1506379,11432475
6154,61542017,M2329,34,2017,1281481,1772727,319123,89143,95124,89143,89221,133891,145087,111416,4428647,32710,1900006,4789728,34173,5176367,561028,3656374
6155,61552017,M2328,188,2017,1361351,2168583,364058,42957,82557,32248,73416,89612,148786,39711,698467,216911,2079638,642745,204669,632332,112647,528651
6156,61562017,M2328,188,2017,1852568,3850940,671852,171694,270144,136422,277425,345703,465486,212163,4566371,1540943,3510906,4269618,1505358,4084944,602901,3960801
6158,61582017,M2328,188,2017,2440109,3564198,613616,72923,147763,39096,146632,226799,402747,236041,1643243,572760,3640904,1936260,709314,2232244,419835,1137107
6160,61602017,M2325,99,2017,819398,1176997,129290,-56567,81245,-56538,84218,-38764,133576,-72138,1242223,261545,1218452,1304133,190140,1130751,540745,769923
6161,61612017,M2325,99,2017,1546649,1843247,457909,204330,104045,110411,104260,284199,203135,107950,1325697,61935,1875757,1228601,54343,2744152,250911,927939
6163,61632017,M2327,84,2017,1467489,3775398,230680,116985,18714,116910,18493,191877,73200,-59759,3915385,1109440,3735199,3826684,1246712,3119994,703836,3325882
6164,61642017,M2326,105,2017,1259912,2020291,672420,37384,129500,48097,23189,137217,272603,190948,1239886,274160,2247497,1464505,383305,1667170,327685,852050
6166,61662017,M2325,99,2017,4625979,7799669,889272,390215,431149,399607,446918,821346,838164,406175,10667894,1794094,8069962,9569741,1965649,9068123,3488484,7250785
6167,61672017,M2326,105,2017,1136118,1981967,709234,130909,160010,144274,187010,214509,251974,278432,2133827,334967,1982245,2047174,386196,1923517,206580,1713459
6168,61682017,M2326,105,2017,2784281,3931926,473279,234494,-172500,220098,-170671,452192,148608,396455,3013603,917498,3881543,2836405,848261,4257525,369884,2234684
6169,61692017,M3200,24,2017,286989,500261,165457,-56696,-157894,-56736,-159592,-39228,-147114,-131707,503337,105229,428455,241615,22308,180638,198876,360004
6170,61702017,M2327,84,2017,1467321,2777333,654881,-36418,-54433,-32419,-54420,28807,21416,-9478,3069536,346534,2600005,3356274,352159,3595902,443070,2729404
6171,61712017,M2500,82,2017,1075830,1499621,324,39618,23483,39618,23483,54141,34148,417254,553794,2883,1691581,224573,132,432261,53315,591
6173,61732017,M2328,188,2017,3308370,4428834,770524,362190,250409,325786,239438,607641,458399,660682,3162697,748134,3993231,2680945,687752,2387704,330981,2481186
6174,61742017,M2328,188,2017,564966,773718,218615,25089,54241,24158,53851,98165,132256,51889,557697,143790,740659,560912,143560,539069,116024,426966
6175,61752017,M2328,188,2017,2536816,3895757,1674244,369315,87054,204086,85927,585642,240412,198901,2838297,921959,3548664,2272328,743354,1939099,187791,2354638
6176,61762017,M2326,105,2017,23333962,51390206,5378402,3054944,3168246,3040722,3216837,5999462,6972809,4567757,54400498,13495351,49482220,46236615,11508319,51830708,3102358,46298415
6177,61772017,M2500,82,2017,4647334,14708185,144894,1135994,368519,1134013,361331,1284361,475025,-317366,5617170,57021,14353704,2456238,50666,4633035,594970,4635640
6179,61792017,M9900,86,2017,1422470,2234366,15414,127431,167286,127431,167466,172938,216559,554573,2235424,79724,1573416,2373215,437843,1394382,123819,1931889
6180,61802017,M3200,24,2017,3135813,8531538,2794303,-36907,-485089,-15696,-139706,272132,-198771,-92122,8474988,2249994,7910166,8409034,1445569,9680033,1646847,6944635
6182,61822017,M2324,138,2017,9839052,16008604,6266890,456332,-1470065,469240,-691704,1518618,-338646,1819551,6376511,1717315,12978936,5400691,1490663,5368088,897094,4156235
6183,61832017,M2330,31,2017,2105171,2691651,610967,254416,206719,248093,205616,376463,324134,288358,1404434,360238,2609592,1248013,303468,1313554,315860,794630
6184,61842017,M9900,86,2017,4901914,9084462,2758689,359908,-267558,363177,-207663,941760,233618,1097238,1873164,182110,9078516,1645382,140032,1671576,355955,1040273
6185,61852017,M2328,188,2017,2263176,2884554,185968,184562,282402,185265,287646,290479,441767,792168,1299746,408649,2880674,1284309,436403,1470553,210579,820648
6186,61862017,M2500,82,2017,1276443,4740853,2382,5754,247771,2684,244939,53710,326616,-154745,1129875,72799,4489074,2270670,32283,1727685,156828,969734
6187,61872017,M2331,72,2017,1861819,2535336,422161,303196,357016,303102,356963,391029,454035,173155,1866853,649680,2519137,2112459,484134,1507082,442064,1012537
6188,61882017,M2325,99,2017,8007096,20732276,1296996,288321,477473,137988,334620,798537,967153,634816,7506267,1610331,16886077,7623497,2132188,10654965,919176,6409939
6189,61892017,M2329,34,2017,3880192,8289467,431983,401954,478476,401728,479646,553986,659739,341396,18484111,3261219,7929299,18817347,2993107,17672243,939517,17061830
6190,61902017,M2327,84,2017,1805830,4068940,760710,151171,137766,135719,125136,363484,324594,-65631,4345250,1147999,3542430,3946331,1008489,3993166,379331,3856464
6191,61912017,M2328,188,2017,11634527,26053015,5886717,423232,554590,410481,497971,1899583,2029374,1430682,20642738,6846539,25143292,22486726,6547431,23267221,1834636,17815780
6192,61922017,M2331,72,2017,4281643,6685955,1058788,506670,515802,520702,515802,688572,667868,666172,4631928,1208985,6439508,4817430,1241347,5330535,756713,3376803
6194,61942017,M2328,188,2017,1921708,2170458,301971,-44036,-104380,-46914,-99775,-8526,-67070,-84134,883048,359865,2296884,538429,241939,304937,70259,897974
6195,61952017,M3800,20,2017,979142,1584222,772661,218776,164020,220652,164231,314159,257225,226903,1805336,92644,1663369,1637952,85177,1586690,750312,815037
6196,61962017,M2331,72,2017,5144002,16071143,1864277,648829,511263,618670,502041,1006214,851331,1254809,20211994,4066222,14082782,18650941,4232544,18031624,1500638,18339140
6197,61972017,M2328,188,2017,3248756,4492699,455167,281977,412145,211388,403640,488424,662145,320976,4135171,1171376,4991879,4950966,1425060,5130925,429281,3278162
6198,61982017,M2324,138,2017,85141,120968,1045,-29078,-4180,-29154,-59770,-21834,8292,2956,51270,3479,123634,51181,4179,74146,60296,17040
6199,61992017,M9900,86,2017,730028,785741,4711,35259,9290,34568,13128,44861,20014,-30942,111893,37181,764491,64779,21906,74654,40905,37581
6201,62012017,M2331,72,2017,2378183,3285852,641124,205136,302306,183090,301828,334704,463215,88201,3049510,622279,3478556,3480684,584712,3135818,394586,2422281
6202,62022017,M2324,138,2017,4098846,5364270,414729,935987,792722,918772,785855,1196723,1051027,699271,4614917,870571,5134767,4157788,727559,3967840,1218775,2510702
6203,62032017,M2328,188,2017,1437961,2258772,205362,104714,201356,106573,201403,149790,259504,113503,1734896,321583,2108995,1684004,298736,1746400,300854,1251378
6204,62042017,M2328,188,2017,892293,1096201,234886,55097,52013,55070,52057,97557,93529,88205,617574,95078,1087822,615127,99413,599030,107963,439287
6205,62052017,M2328,188,2017,1702288,2320290,288213,134768,240368,145823,148414,219742,321613,237737,1755808,417588,2393482,2034970,575463,2167188,350817,1227029
6206,62062017,M2325,99,2017,4554410,6050863,1207027,731420,871847,738151,833807,1022497,1179888,703966,6565317,1391562,6201367,5633782,1126040,5213056,1010025,4651686
6207,62072017,M2328,188,2017,1474657,3645908,284559,228105,167645,241519,170531,312899,246029,381856,2287415,811055,3542064,2004536,1026787,1995668,320588,1657353
6208,62082017,M2328,188,2017,1740372,2371988,596329,180766,128121,184103,102433,323488,272794,51790,1690999,383831,2074619,1316012,232341,1278020,323266,1330057
6209,62092017,M2326,105,2017,3494164,5073290,2111271,-141098,-42002,-140784,-40920,251580,392324,312245,3655354,730668,5687784,4003731,849762,4178734,439774,3407246
6210,62102017,M2328,188,2017,832589,1091631,321956,145952,114649,145039,113844,228804,189509,415105,846107,196554,999048,814855,206123,985853,118029,540236
6212,62122017,M2500,82,2017,1657811,3736593,1109,170233,337595,170229,337851,188242,382271,-522503,1611904,187078,2836760,2438673,14960,3507028,96381,2035352
6213,62132017,M2328,188,2017,7285834,18039742,2715573,1244702,951958,1182381,919846,2473831,2311352,989728,21214333,8283189,18014924,19681638,7552744,19077278,1347236,18415975
6214,62142017,M2330,31,2017,12322156,19364170,1940525,1173118,1090328,629058,219713,1490950,1463358,219643,16874279,3282035,19082628,16210380,3372494,16313088,3994602,12828833
6215,62152017,M2331,72,2017,1147004,2089651,486631,52268,46666,60368,46775,93713,105043,-94437,1616022,487529,1880504,1596850,477705,1741484,348633,1341183
6216,62162017,M2327,84,2017,1424184,1647674,232074,193444,240936,193444,216797,228616,293419,99254,981496,137586,1749381,1142568,133550,1090150,253366,506541
6217,62172017,M2328,188,2017,1516286,2080545,277116,140821,159379,141006,159385,249016,271147,349760,1892314,693210,2016120,1883553,748114,1770017,501835,1138255
6218,62182017,M2327,84,2017,1022850,1460678,299323,72790,82124,72998,84470,109001,118879,388002,1267907,151569,1601396,1211191,176865,1049319,359390,788461
6219,62192017,M2500,82,2017,1841721,7576224,18731,128784,16640,126890,24679,241681,112526,-301488,1718835,487395,6904341,1293970,141230,1216833,277958,1369047
6220,62202017,M2328,188,2017,2418849,7967147,1189137,410566,400899,413045,407851,805123,647025,-365365,11817773,2408262,7285337,7380371,2360900,6732341,2251909,9350154
6221,62212017,M2330,31,2017,740280,1899326,134607,67929,55542,67990,55564,120315,90141,-48205,2210069,447219,1911217,1920552,386453,2272872,381772,1865983
6222,62222017,M2326,105,2017,144095,237612,71284,7356,-168168,-26045,-137571,18639,-146546,-18188,48244,2433,318186,167246,20485,97657,27952,36401
6223,62232017,M2324,138,2017,3784901,7707679,3294748,149267,560837,131908,604819,698992,1090075,-226113,4448454,955375,7264994,4961755,828634,4013170,1580508,3008326
6224,62242017,M2328,188,2017,2030957,2420458,709609,324892,396192,330703,398902,492278,562646,368391,1530374,453299,2585318,1655761,451052,1673936,351370,759251
6225,62252017,M2326,105,2017,4516,18577,391,-13243,-23557,-12808,-26373,-12109,-21056,-13913,2146,115,23955,19241,757,82782,11027,6063
6226,62262017,M2326,105,2017,1274866,2613144,537851,18447,45893,15793,31995,118949,147467,159732,1077537,331962,2325099,976967,368497,1095921,291338,980645
6227,62272017,M2329,34,2017,1490109,3326094,3605,157243,134419,157245,134490,213342,188671,484081,6234358,1669820,4218370,8057301,1643427,5607811,366501,5356221
6228,62282017,M2325,99,2017,210160,417784,249158,-33578,-35080,-33578,-34777,-22255,-20188,-13885,115569,7571,404073,94865,7428,102675,62443,81026
6229,62292017,M2324,138,2017,461664,809330,30217,26429,22718,26433,22718,38707,29121,69628,1741784,136178,689644,1242129,60113,948987,176086,1561895
6230,62302017,M2325,99,2017,3598655,6489416,1362019,500265,945827,512896,947047,796968,1392963,612711,7067221,2091185,6730180,7296933,2208969,6043808,696186,5709846
6231,62312017,M2330,31,2017,633684,849466,5441,37249,-37616,37044,-37722,91600,6660,75469,786648,66235,874606,719818,82539,830114,593190,137304
6233,62332017,M2324,138,2017,891017,1005456,105606,-59193,-59916,-59320,-61237,-15882,-3542,-43707,421810,74716,1041148,473471,94404,442690,263496,256351
6234,62342017,M2326,105,2017,2242758,2815774,750317,31498,6154,30200,5830,58263,39772,80261,818575,335879,2828067,776855,355217,1143971,67008,671785
6235,62352017,M2325,99,2017,2183544,3977035,545314,82749,7393,92192,16828,276098,198607,85596,3107680,1228016,3549225,2273579,896311,1752306,397747,2675696
6236,62362017,M9900,86,2017,148741,287968,69329,-54593,-29088,-48423,-37211,-41846,-12490,-20610,171193,9576,283679,126489,3940,144097,193237,33682
6237,62372017,M2324,138,2017,1578704,1700126,262532,181821,66929,-40667,2252,191532,90254,-38470,367776,63966,1745765,399856,66464,364604,272334,163409
6239,62392017,M2324,138,2017,49683429,99658428,58663021,7291275,6008868,7068747,6303978,19715623,15974375,17677440,59632083,12412484,80207546,48343542,11255675,42523512,3624488,47648708
6240,62402017,M9900,86,2017,268806,842567,4591,-36613,19144,-38375,18202,-31165,28621,-12428,177627,46269,851884,190857,41037,229807,51974,140623
6241,62412017,M2327,84,2017,185081,221859,4990,-39006,-16333,-39006,-17503,-36465,-10587,7634,126254,22102,252972,163235,36778,135680,49002,90817
6242,62422017,M1722,102,2017,445681,596061,342140,133737,61510,133737,61510,156619,84471,110615,495942,4685,554768,450608,3699,455809,253216,157731
6243,62432017,M2324,138,2017,625094,879070,16138,-110050,-100693,-110412,-102131,-98574,-88729,-172407,496929,166909,888293,516275,187527,473056,218665,405644
6244,62442017,M2326,105,2017,11419598,30435847,7932199,-3038909,-912764,-2732788,-656549,-395072,2117152,33988,23188614,7771720,30790055,28962892,6603413,24754155,1755588,23726394
6245,62452017,M2327,84,2017,2916912,5181080,1078987,393927,410147,394206,412214,598724,603262,350792,6434499,1103204,4819981,6120048,1111804,5439499,1302073,5003447
6246,62462017,M2326,105,2017,369643,951139,113748,25663,172308,26467,5716,56546,221948,-76959,1028630,547409,865881,891375,416227,849313,144230,864480
6248,62482017,M2000,45,2017,344299,693078,10768,25633,28190,25535,22762,29344,31301,33114,1660395,365019,725554,1749925,386013,1336182,52153,1605098
6257,62572017,M2324,138,2017,10325242,18660029,8294962,1192626,802309,1081118,758479,3490628,2567121,2796425,6831740,2658130,13453961,5795609,1575527,5054517,735527,5023504
6259,62592017,M2328,188,2017,138611,267452,10003,-59117,-394052,-59625,-363853,-28952,-376765,-4354,286954,91157,353848,449112,120691,1150491,81948,221064
6261,62612017,M2324,138,2017,6125545,7803353,2614998,486222,388437,491048,397544,1298606,1311848,941669,3670383,1153797,7786950,3615951,1069128,3715418,527467,2709645
6263,62632017,M2327,84,2017,1268688,1534165,10968,306386,274055,306170,273827,365714,331480,266805,1361090,82786,1492928,1279531,68172,1265463,176061,839430
6264,62642017,M2500,82,2017,1083724,2628907,996631,5206,377,5206,-11873,50385,46850,40012,427606,218810,2550736,335054,51021,235486,117049,-676094
6265,62652017,M2329,34,2017,1460900,2034429,143855,-37820,8814,-38440,8473,-19462,35137,513831,4235768,819297,2587895,8195568,1496851,8691083,164257,4119517
6266,62662017,M2328,188,2017,1432804,2152537,445108,120139,74104,114624,74159,234928,190620,62498,2361881,355080,2068452,2223205,230993,2195627,157048,2043285
6269,62692017,M2328,188,2017,17860408,30726233,6196860,3056836,2275180,3076887,2270161,4940843,3994736,3098076,25846403,8113608,23516565,19096283,4282276,18100327,1700962,23052193
6270,62702017,M2329,34,2017,1266975,1749823,83909,24062,25663,24062,25663,28287,25486,-40231,2703463,415316,1694097,2359442,353607,2238070,217568,2503864
6271,62712017,M2324,138,2017,10413938,12964187,4400965,973889,1025006,969646,1015902,2139254,2398012,3061245,7745602,1329596,15299211,8057845,1422981,7771904,735896,5831423
6274,62742017,M2328,188,2017,7015853,12549045,2676129,1001515,909411,1036383,921780,1717416,1601420,-254158,16103211,5861730,11698617,13422547,4685944,12903108,1996497,13270321
6275,62752017,M2328,188,2017,870702,1935983,421372,59930,55133,60485,51411,146520,134075,130451,2419842,559594,2107146,2293403,589300,2026677,429705,1889981
6276,62762017,M2325,99,2017,327634,561746,7868,-29891,-71372,-27015,-47841,-16588,-34919,123695,764517,125552,656106,1075811,247994,1262535,109779,630890
