Key,Year,Trade,Industry,LGTA,RPA,RPA_Ctd,BM,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD,ADV,YICounts
41682018,2018,OTC,M1722,14.2613502,0,0,0.881657292,0.018792407,-0.115466055,1.134227561,22,12,1,0,54.03,291.1900648,4.51511789,108
41682017,2017,OTC,M1722,14.43954075,0,0,0.832269383,0.013494711,0.032911942,1.201534047,22,12,1,0,49.1,176.1545741,8.769715594,102
41712022,2022,OTC,M3300,14.29910948,0,0,0.578046424,0.320134213,0.220502361,1.729964858,19,11,1,0,61.5,0.078408889,0.073595665,4
41712021,2021,OTC,M3300,14.33693066,0,0,0.448629925,0.354038012,0.207186696,2.229008687,19,11,1,0,65.68,0.055933491,0.055389066,4
41712020,2020,OTC,M3300,14.03102992,0,0,0.254115256,0.308542643,0.136894944,3.935222213,19,11,1,0,62.59,0.080258193,0.086509986,4
41712019,2019,OTC,M3300,13.54221385,0,0,0.061860015,0.220561544,-0.01471085,16.16553116,19,11,1,0,64.35,0.111961618,0.137981657,4
41712018,2018,OTC,M3300,13.44998081,0,0,0.380944611,0.551549445,0.008278697,2.625053541,19,11,1,0,64.88,0.15719408,0.141171073,4
41712017,2017,OTC,M3300,13.30940378,0,0,0.619568324,0.584248173,-0.011323108,1.614026995,19,11,1,0,64.05,0.215396594,0.124836724,2
41732022,2022,OTC,M1722,15.41350423,0,0,1.082565388,0.619299003,0.028165697,0.923731731,43,11,1,0,49.24,0,0.098798358,126
41732021,2021,OTC,M1722,15.31708728,0,0,1.491940563,0.594991135,0.074868098,0.670267988,43,11,1,0,51.98,0,0.113483585,123
41732020,2020,OTC,M1722,15.18867155,0,0,1.090335572,0.548938779,0.141738584,0.917148835,43,11,1,0,52.09,0,0.104672786,121
41732019,2019,OTC,M1722,15.13939906,0,0,1.287054121,0.663998674,0.150196141,0.776968104,43,11,1,0,54.04,0,0.092930809,113
41732018,2018,OTC,M1722,15.36544812,0,0,2.092940744,0.743365988,-0.052797221,0.477796614,43,11,1,0,54.64,0,0.099316005,108
41732017,2017,OTC,M1722,15.48899293,0,0,1.708256533,0.802166283,-0.117567696,0.585392171,43,11,1,0,54.61,0,0.089413912,102
41742022,2022,OTC,M1722,15.70767343,0,0,0.275144768,0.075006094,-0.244162648,3.634450356,21,11,1,0,54.94,376.3226491,0,126
41742021,2021,OTC,M1722,15.31663939,0,0,0.199220909,0.137281521,-0.237249404,5.019553445,21,11,1,0,55.96,77.22128702,0,123
41742020,2020,OTC,M1722,15.49070812,0,0,0.216675394,0.094027173,-0.301401912,4.615198715,21,11,1,0,56.96,9.29745326,0,121
41742019,2019,OTC,M1722,15.68523905,0,0,0.274908403,0.086992362,-0.172242962,3.63757524,21,11,1,0,53.36,225.0970283,0,113
41742018,2018,OTC,M1722,15.36509103,0,0,0.157851821,0.050117486,-0.183524812,6.335055203,21,11,1,0,54,84.49531449,0,108
41742017,2017,OTC,M1722,15.46224984,0,0,0.193104304,0.024981749,-0.213272604,5.17854848,21,11,1,0,52.84,2257.257979,0,102
41752022,2022,OTC,M1722,15.83632633,0,0,0.337772017,0.818551372,0.141783188,2.960576808,31,11,1,0,58.27,0,0.216486162,126
41752021,2021,OTC,M1722,15.73149729,0,0,0.532115521,0.826561288,0.14719637,1.87929117,31,11,1,0,55.88,0,0.219265592,123
41752020,2020,OTC,M1722,15.51623128,0,0,0.597549204,0.800305738,0.100918346,1.673502355,31,11,1,0,56.86,0,0.219234187,121
41752019,2019,OTC,M1722,15.35636359,0,0,0.562747657,0.788876939,0.037221668,1.776995404,31,11,1,0,58.24,0,0.21735462,113
41752018,2018,OTC,M1722,14.95667103,0,0,0.669090774,0.70912462,0.10548847,1.494565519,31,11,1,0,59.03,0,0.217401384,108
41752017,2017,OTC,M1722,14.88143986,0,0,0.711149031,0.697948295,0.065524932,1.406175016,31,11,1,0,58.4,0,0.209480976,102
41832022,2022,OTC,M1722,13.1764007,0,0,0.652042901,0.415730954,0.009470178,1.533641419,21,11,1,0,58.09,0.066626102,0.037449402,126
41832021,2021,OTC,M1722,13.26637714,0,0,0.704059115,0.481733483,0.055559789,1.42033528,21,11,1,0,59.85,0.067202745,0.033761696,123
