公司代號,公司名稱,報告書內容涵蓋期間,中文版上傳日期,產業類別,Year,Key,BVE,LNAT,NIS,Industry,Price,RPA,LN_RPA_Count,RPA_Count,KY,Price9m,Price6m,Price12m,Finance
6279,胡連,111/01/01~111/12/31,112/06/30,電子零組件業,2022,62792022,55.94,16,9.08,M2328,137.05,0,0,0,0,147,160.14,159,0
6411,晶焱,111/01/01~111/12/31,112/11/30,半導體業,2022,64112022,45.16,16,4.65,M2324,119.47,0,0,0,0,107.5,109.27,121,0
6446,藥華藥,111/01/01~111/12/31,112/06/30,生技醫療業,2022,64462022,40.11,17,-4.54,M1722,428,0,0,0,0,336,339.5,346,0
6469,大樹,111/01/01~111/12/31,112/09/28,生技醫療業,2022,64692022,29.21,16,7.79,M1722,292.05,0,0,0,0,350,304.11,349.5,0
6486,互動,111/01/01~111/12/31,112/06/19,通信網路業,2022,64862022,32.69,15,5.41,M2327,65.03,0,0,0,0,70.2,72.88,76.3,0
6488,環球晶,111/01/01~111/12/31,112/06/29,半導體業,2022,64882022,124.81,19,58.32,M2324,508.92,0,0,0,0,453.5,488.29,587,0
6496,科懋,111/01/01~111/12/31,112/09/28,生技醫療業,2022,64962022,25.42,14,-0.71,M1722,29.5,0,0,0,0,28.7,33,28.85,0
6499,益安,111/01/01~111/12/31,112/09/28,生技醫療業,2022,64992022,41.71,15,-5.43,M1722,57.06,0,0,0,0,51.9,55.36,46.65,0
6506,雙邦,111/01/01~111/12/31,112/06/20,紡織纖維,2022,65062022,16.66,15,1.02,M1400,18.59,0,0,0,0,17.35,18.31,17.25,0
6509,聚和,111/01/01~111/12/31,112/09/08,化學工業,2022,65092022,20.54,16,3.63,M1721,43.58,0,0,0,0,37.5,42.52,39.1,0
6510,精測,111/01/01~111/12/31,112/06/30,半導體業,2022,65102022,242.74,16,23.07,M2324,557.88,0,0,0,0,580,574.54,564,0
6523,達爾膚,111/01/01~111/12/31,112/09/21,生技醫療業,2022,65232022,33.94,14,7.59,M1722,102.22,0,0,0,0,138.95,121.64,152,0
6538,倉和,111/01/01~111/12/31,112/09/23,電子零組件業,2022,65382022,45.74,15,4.43,M2328,83.28,0,0,0,0,159,104.71,159,0
6542,隆中,111/01/01~111/12/31,112/06/30,文化創意業,2022,65422022,17.87,14,2.55,M3200,45.6,0,0,0,0,56.9,57.4,52.9,0
6547,高端疫苗,111/01/01~111/12/31,112/09/28,生技醫療業,2022,65472022,15.33,16,-4.44,M1722,57.9,0,0,0,0,72.8,61.6,70.1,0
6548,長科*,111/01/01~111/12/31,112/06/30,半導體業,2022,65482022,10.53,17,2.97,M2324,42.97,0,0,0,0,32.79,42.32,33.4,0
6556,勝品,111/01/01~111/12/31,112/09/22,光電業,2022,65562022,46.48,15,10.85,M2326,151.87,0,0,0,0,83.8,115.1,88.2,0
6561,是方,111/01/01~111/12/31,112/11/08,通信網路業,2022,65612022,47.04,16,11.83,M2327,342.37,0,0,0,0,354,329.92,327,0
6569,醫揚,111/01/01~111/12/31,112/07/03,生技醫療業,2022,65692022,42.12,14,6.47,M1722,108.04,0,0,0,0,189,136.5,172,0
6570,維田,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,65702022,23.92,14,4.71,M2325,57.26,0,0,0,0,54.4,69.7,52,0
6589,台康生技,111/01/01~111/12/31,112/09/28,生技醫療業,2022,65892022,35,16,-0.39,M1722,116.5,0,0,0,0,97.5,112,100.5,0
6613,朋億*,111/01/01~111/12/31,112/06/30,其他電子業,2022,66132022,50.7,16,14.2,M2331,97.66,0,0,0,0,128,101,140.5,0
6664,群翊,111/01/01~111/12/31,112/06/27,電子零組件業,2022,66642022,43.68,16,11.4,M2328,108.23,0,0,0,0,158,129.59,154,0
6679,鈺太,111/01/01~111/12/31,112/09/28,半導體業,2022,66792022,88.28,15,10.02,M2324,293.83,0,0,0,0,338,306,455,0
6683,雍智科技,111/01/01~111/12/31,112/09/27,半導體業,2022,66832022,75.71,15,14.93,M2324,200.08,0,0,0,0,196,216.92,312,0
6703,軒郁,111/01/01~111/12/31,112/09/12,生技醫療業,2022,67032022,41.41,14,8.14,M1722,110.91,0,0,0,0,265.5,190.25,285.5,0
6732,昇佳電子,111/01/01~111/12/31,112/09/27,半導體業,2022,67322022,91.38,16,17.47,M2324,340.44,0,0,0,0,383,325,433.5,0
6741,91APP*-KY,111/01/01~111/12/31,112/07/31,數位雲端,2022,67412022,20.81,15,2.82,M3400,108.41,0,0,0,1,98.3,141.72,105,0
6752,叡揚,111/01/01~111/12/31,112/09/28,資訊服務業,2022,67522022,31.39,15,5.77,M2330,124.07,0,0,0,0,105,137.96,136.5,0
6761,穩得,111/01/01~111/12/31,112/09/28,電子零組件業,2022,67612022,42.46,14,8.17,M2328,89.76,0,0,0,0,79,78.93,75.5,0
6763,綠界科技,111/01/01~111/12/31,112/09/01,數位雲端,2022,67632022,139.68,16,20.37,M3400,457.4,0,0,0,0,422,511.82,458.5,0
6803,崑鼎,111/01/01~111/12/31,112/08/30,綠能環保,2022,68032022,90.95,16,18,M9900,259.04,0,0,0,0,317,305.49,308.5,0
6823,濾能,111/01/01~111/12/31,112/09/29,半導體業,2022,68232022,32.61,14,5.09,M2324,90.06,0,0,0,0,59.1,80.08,67,0
6829,千附精密,111/01/01~111/12/31,112/09/28,電機機械,2022,68292022,33.08,15,6.01,M1500,86.87,0,0,0,0,117.5,120.94,108.5,0
6846,綠茵,111/01/01~111/12/31,112/09/30,食品工業,2022,68462022,23.02,14,5.96,M1200,#N/A,0,0,0,0,80.7,88.5,79,0
7402,邑錡,111/01/01~111/12/31,112/06/05,光電業,2022,74022022,15.46,14,2.15,M2326,70.56,0,0,0,0,78.2,81.63,76.3,0
8044,網家,111/01/01~111/12/31,112/09/05,數位雲端,2022,80442022,65.85,17,-0.79,M3400,61.2,0,0,0,0,41.4,50.59,44.2,0
8050,廣積,111/01/01~111/12/31,112/09/28,電腦及週邊設備業,2022,80502022,37.99,16,5.84,M2325,81.53,0,0,0,0,95,84.37,80.7,0
8064,東捷,111/01/01~111/12/31,112/06/29,光電業,2022,80642022,19.88,16,2.38,M2326,18.74,0,0,0,0,19.15,19.34,18.45,0
8069,元太,111/01/01~111/12/31,112/06/30,光電業,2022,80692022,38.81,18,9.05,M2326,180.64,0,0,0,0,179.5,220.29,197,0
8074,鉅橡,111/01/01~111/12/31,112/09/28,電子零組件業,2022,80742022,19.8,15,3.56,M2328,19.82,0,0,0,0,18.9,19.5,19.7,0
8076,伍豐,111/01/01~111/12/31,112/09/18,電腦及週邊設備業,2022,80762022,14,16,0.73,M2325,27.3,0,0,0,0,31.15,36.33,31.45,0
8086,宏捷科,111/01/01~111/12/31,112/09/27,半導體業,2022,80862022,37.65,16,0.09,M2324,87.2,0,0,0,0,107.5,90.3,131,0
8099,大世科,111/01/01~111/12/31,112/09/28,資訊服務業,2022,80992022,16.18,15,2,M2330,38.61,0,0,0,0,53.6,57.74,49.4,0
8111,立碁,111/01/01~111/12/31,112/09/22,光電業,2022,81112022,13.29,15,0.99,M2326,20.7,0,0,0,0,17.5,20,18.5,0
8121,越峰,111/01/01~111/12/31,112/08/11,電子零組件業,2022,81212022,9.33,15,0.02,M2328,27.05,0,0,0,0,25.15,29,25.1,0
8171,天宇,111/01/01~111/12/31,112/12/07,綠能環保,2022,81712022,19.15,15,2.13,M2327,60.61,0,0,0,0,38.4,50.23,42.2,0
8182,加高,111/01/01~111/12/31,112/06/26,電子零組件業,2022,81822022,31.74,16,2.63,M2328,30.86,0,0,0,0,30.65,29.75,32.85,0
8234,新漢,111/01/01~111/12/31,112/06/30,電腦及週邊設備業,2022,82342022,25.04,16,0.59,M2325,42.53,1,0.693147181,1,0,47.65,52.03,48.05,0
8255,朋程,111/01/01~111/12/31,112/05/29,電機機械,2022,82552022,63.24,16,6.56,M1500,188.53,0,0,0,0,167,164.85,185.5,0
8299,群聯,111/01/01~111/12/31,112/06/30,半導體業,2022,82992022,189.43,18,28.35,M2324,384.47,0,0,0,0,452.06,403.59,520,0
8349,恒耀國際,111/01/01~111/12/31,112/09/05,鋼鐵工業,2022,83492022,40.96,17,4.21,M2000,57.38,0,0,0,0,61.7,58.08,61.2,0
8358,金居,111/01/01~111/12/31,112/09/08,電子零組件業,2022,83582022,24.09,16,3.89,M2328,57.69,0,0,0,0,61.8,58.84,60.6,0
8383,千附,111/01/01~111/12/31,112/10/31,其他電子業,2022,83832022,37.15,16,3.24,M2331,40.89,0,0,0,0,37.25,39.58,38.1,0
8390,金益鼎,111/01/01~111/12/31,112/09/28,綠能環保,2022,83902022,27.34,15,3.11,M9900,37.75,0,0,0,0,50.4,41.84,51.2,0
8415,大國鋼,111/01/01~111/12/31,112/06/29,鋼鐵工業,2022,84152022,25.13,18,4.43,M2000,34.22,0,0,0,0,33.7,33.84,35.4,0
8420,明揚,111/01/01~111/12/31,112/08/22,運動休閒,2022,84202022,31.91,15,11.55,M9900,88.6,0,0,0,0,61,91.9,59.3,0
8426,紅木-KY,111/01/01~111/12/31,112/09/27,其他,2022,84262022,15.52,15,0.43,M9900,39,0,0,0,1,52.1,65.6,74.3,0
8432,東生華,111/01/01~111/12/31,112/08/10,生技醫療業,2022,84322022,27.8,14,1.61,M1722,44.93,0,0,0,0,45.7,44.9,50.3,0
8435,鉅邁,111/01/01~111/12/31,112/06/27,其他,2022,84352022,24.29,14,4.46,M9900,59.86,0,0,0,0,60.4,61.2,62.3,0
8436,大江,111/01/01~111/12/31,112/09/28,生技醫療業,2022,84362022,85.22,17,6.74,M1722,196.17,0,0,0,0,180.5,172.38,171,0
8440,綠電,111/01/01~111/12/31,112/09/28,綠能環保,2022,84402022,15.35,13,1.64,M9900,46.27,0,0,0,0,36.3,42.55,35.95,0
8444,綠河-KY,111/01/01~111/12/31,112/06/30,其他,2022,84442022,18.55,16,-8.94,M9900,50.45,0,0,0,1,34.48,38.81,36.1,0
8450,霹靂,111/01/01~111/12/31,112/08/11,文化創意業,2022,84502022,19.85,14,-3.05,M3200,25.3,0,0,0,0,23.4,27.65,23.75,0
8905,裕國,111/01/01~111/12/31,112/08/01,其他,2022,89052022,21.88,15,1.11,M9900,24.4,0,0,0,0,29.1,29.66,30,0
8908,欣雄,111/01/01~111/12/31,112/09/26,油電燃氣業,2022,89082022,13.94,16,2.06,M9700,65.45,0,0,0,0,65.6,63.63,58.3,0
8916,光隆,111/01/01~111/12/31,112/08/09,其他,2022,89162022,39.56,16,6.97,M9900,50.94,1,0.693147181,1,0,52.9,51.96,56.9,0
8917,欣泰,111/01/01~111/12/31,112/09/26,油電燃氣業,2022,89172022,16.25,16,2.26,M9700,72.01,0,0,0,0,67.3,65.31,65.4,0
8927,北基,111/01/01~111/12/31,112/09/25,油電燃氣業,2022,89272022,14.41,17,0.52,M9700,37.08,0,0,0,0,59,44.22,52.3,0
8929,富堡,111/01/01~111/12/31,112/08/30,其他,2022,89292022,16.49,14,-1.11,M9900,21.4,0,0,0,0,20.55,21.55,20.2,0
8931,大汽電,111/01/01~111/12/31,112/09/28,油電燃氣業,2022,89312022,17.81,15,3.01,M9700,74.89,0,0,0,0,44.1,62.5,47.25,0
8933,愛地雅,111/01/01~111/12/31,112/09/25,運動休閒,2022,89332022,7.96,16,1.14,M9900,12.8,0,0,0,0,9.98,11.35,9.99,0
8936,國統,111/01/01~111/12/31,112/09/28,其他,2022,89362022,28.22,16,1.48,M9900,27.41,0,0,0,0,32.02,32.02,45.7,0
8938,明安,111/01/01~111/12/31,112/06/07,運動休閒,2022,89382022,56.4,17,18.27,M9900,99.4,0,0,0,0,70.4,79.5,72.8,0
1101,台泥,110/01/01~110/12/31,111/06/28,水泥工業,2021,11012021,36.84,20,3.2,M1100,43.67,0,0,0,0,33.34,34.57,33.19,0
1102,亞泥,110/01/01~110/12/31,111/07/01,水泥工業,2021,11022021,50.84,20,5.07,M1100,42.58,0,0,0,0,37.38,38.37,38.9,0
1103,嘉泥,110/01/01~110/12/31,111/06/23,水泥工業,2021,11032021,33.44,18,0.45,M1100,19.51,0,0,0,0,16.33,16.85,16.81,0
1104,環泥,110/01/01~110/12/31,111/09/21,水泥工業,2021,11042021,29.66,17,1.71,M1100,18.85,0,0,0,0,18.94,19.42,20.51,0
1108,幸福,110/01/01~110/12/31,111/06/27,水泥工業,2021,11082021,11.48,16,0.61,M1100,10.61,0,0,0,0,9.79,9.66,10.22,0
1110,東泥,110/01/01~110/12/31,111/06/23,水泥工業,2021,11102021,15.23,16,0.2,M1100,21.06,0,0,0,0,17.51,19.48,18.61,0
1201,味全,110/01/01~110/12/31,111/09/27,食品工業,2021,12012021,13.94,17,1.14,M1200,20.67,0,0,0,0,19.36,19.46,18.82,0
1203,味王,110/01/01~110/12/31,111/09/26,食品工業,2021,12032021,26.05,16,2.91,M1200,31.54,0,0,0,0,30.13,31.63,33.98,0
1210,大成,110/01/01~110/12/31,111/09/16,食品工業,2021,12102021,32.55,18,2.71,M1200,48.68,0,0,0,0,43.23,43.99,44.25,0
1213,大飲,110/01/01~110/12/31,111/09/29,食品工業,2021,12132021,7.8,14,-1.64,M1200,7.9,0,0,0,0,7.1,7.53,7.13,0
1215,卜蜂,110/01/01~110/12/31,111/09/28,食品工業,2021,12152021,32.06,17,4.91,M1200,68.67,0,0,0,0,76.73,68.33,75.57,0
1216,統一,110/01/01~110/12/31,111/07/29,食品工業,2021,12162021,31.85,20,4.88,M1200,60.41,0,0,0,0,64.52,61.7,63.85,0
1217,愛之味,110/01/01~110/12/31,111/09/26,食品工業,2021,12172021,14.96,16,0.43,M1200,10.8,0,0,0,0,8.97,9.82,10.34,0
1218,泰山,110/01/01~110/12/31,111/06/30,食品工業,2021,12182021,13.98,16,1.16,M1200,26.5,0,0,0,0,34.83,29.88,31.89,0
1219,福壽,110/01/01~110/12/31,111/06/30,食品工業,2021,12192021,13.89,16,0.92,M1200,17.94,0,0,0,0,18.53,18.52,17.78,0
1220,台榮,110/01/01~110/12/31,111/09/23,食品工業,2021,12202021,14.65,15,1.09,M1200,15.75,0,0,0,0,14.11,14.64,15.14,0
1225,福懋油,110/01/01~110/12/31,111/06/30,食品工業,2021,12252021,17.71,16,2.23,M1200,52.65,0,0,0,0,48.66,44.73,53.49,0
1227,佳格,110/01/01~110/12/31,111/09/20,食品工業,2021,12272021,20.19,17,2.8,M1200,46.05,0,0,0,0,37.04,43.13,38.59,0
1229,聯華,110/01/01~110/12/31,111/09/05,食品工業,2021,12292021,40.03,18,3.37,M1200,54.54,0,0,0,0,46.49,49,45.94,0
1231,聯華食,110/01/01~110/12/31,111/09/30,食品工業,2021,12312021,22.64,16,3.86,M1200,64.62,1,0.693147181,1,0,63.51,70.09,66.82,0
1232,大統益,110/01/01~110/12/31,111/08/12,食品工業,2021,12322021,30.99,16,7.74,M1200,145.73,0,0,0,0,148.4,145.52,135.43,0
1233,天仁,110/01/01~110/12/31,111/08/18,食品工業,2021,12332021,16.12,15,0.19,M1200,32.45,0,0,0,0,32.35,32.17,31.67,0
1234,黑松,110/01/01~110/12/31,111/08/09,食品工業,2021,12342021,45.15,17,1.98,M1200,32.27,0,0,0,0,31.69,31.63,31.16,0
1235,興泰,110/01/01~110/12/31,111/09/30,食品工業,2021,12352021,34.63,15,0.78,M1200,29.87,0,0,0,0,55.94,39.49,60.79,0
1236,宏亞,110/01/01~110/12/31,111/09/02,食品工業,2021,12362021,19.65,15,-0.25,M1200,28.43,0,0,0,0,22.33,30.76,24.27,0
1256,鮮活果汁-KY,110/01/01~110/12/31,111/09/30,食品工業,2021,12562021,118.82,15,21.2,M1200,273.83,0,0,0,1,225.79,256.07,265.95,0
1301,台塑,110/01/01~110/12/31,111/06/29,塑膠工業,2021,13012021,63.34,20,11.22,M1300,93.89,0,0,0,0,82.65,95.65,82.84,0
1303,南亞,110/01/01~110/12/31,111/06/30,塑膠工業,2021,13032021,54.06,20,10.73,M1300,81.2,0,0,0,0,64.26,72.31,68.2,0
1304,台聚,110/01/01~110/12/31,111/06/29,塑膠工業,2021,13042021,46.81,18,8.25,M1300,26.59,0,0,0,0,19.92,21.87,21.42,0
1305,華夏,110/01/01~110/12/31,111/06/29,塑膠工業,2021,13052021,20.37,17,4.62,M1300,31.43,0,0,0,0,20.22,27.48,26.04,0
1308,亞聚,110/01/01~110/12/31,111/06/21,塑膠工業,2021,13082021,26.04,17,5.01,M1300,32.28,0,0,0,0,27.07,24.15,26.93,0
1309,台達化,110/01/01~110/12/31,111/08/04,塑膠工業,2021,13092021,20.23,16,4.88,M1300,29.21,0,0,0,0,21,23.96,21.83,0
1310,台苯,110/01/01~110/12/31,111/06/17,塑膠工業,2021,13102021,13.96,16,0.2,M1300,16.42,0,0,0,0,12.99,14.02,13.33,0
1312,國喬,110/01/01~110/12/31,111/06/28,塑膠工業,2021,13122021,43.27,18,6.71,M1300,23.37,0,0,0,0,16.59,19.43,17.87,0
1313,聯成,110/01/01~110/12/31,111/06/29,塑膠工業,2021,13132021,22.18,18,1.61,M1300,18.1,0,0,0,0,12.08,15.48,13.41,0
1314,中石化,110/01/01~110/12/31,111/06/30,塑膠工業,2021,13142021,21.22,19,0.16,M1300,11.67,0,0,0,0,9.51,9.6,9.88,0
1316,上曜,110/01/01~110/12/31,111/05/31,建材營造,2021,13162021,23.21,16,-0.89,M2500,20.2,0,0,0,0,12.42,14.95,10.83,0
1319,東陽,110/01/01~110/12/31,111/06/30,汽車工業,2021,13192021,37.65,17,1.07,M2200,30.14,0,0,0,0,46.16,47.16,41.19,0
1321,大洋,110/01/01~110/12/31,111/06/29,塑膠工業,2021,13212021,29.16,16,0.78,M1300,33.66,0,0,0,0,35,31.45,32.95,0
1323,永裕,110/01/01~110/12/31,111/09/27,塑膠工業,2021,13232021,29.88,16,3.76,M1300,33.34,0,0,0,0,31.88,32.66,31.79,0
1326,台化,110/01/01~110/12/31,111/06/30,塑膠工業,2021,13262021,75.75,20,7.3,M1300,73.32,0,0,0,0,68.14,73.67,69.52,0
1338,廣華-KY,110/01/01~110/12/31,111/09/30,汽車工業,2021,13382021,78.72,16,3.2,M2200,50.25,0,0,0,1,51.77,53.26,40.9,0
1402,遠東新,110/01/01~110/12/31,111/06/29,紡織纖維,2021,14022021,50.33,20,2.6,M1400,27.75,0,0,0,0,31,29.03,30.57,0
1409,新纖,110/01/01~110/12/31,111/06/28,紡織纖維,2021,14092021,28.62,19,3.03,M1400,18.26,0,0,0,0,15.64,15.82,16.49,0
1413,宏洲,110/01/01~110/12/31,111/06/07,紡織纖維,2021,14132021,8.68,15,0.78,M1400,10.65,0,0,0,0,10.4,9.98,9.51,0
1434,福懋,110/01/01~110/12/31,111/06/28,紡織纖維,2021,14342021,36.95,18,1.28,M1400,25.67,0,0,0,0,25.59,24.26,25.3,0
1440,南紡,110/01/01~110/12/31,111/06/22,紡織纖維,2021,14402021,16.89,18,1.84,M1400,21.86,0,0,0,0,16.19,17.94,16.43,0
1444,力麗,110/01/01~110/12/31,111/06/30,紡織纖維,2021,14442021,12.48,17,0.28,M1400,10.4,0,0,0,0,10.33,9.66,9.8,0
1447,力鵬,110/01/01~110/12/31,111/06/30,紡織纖維,2021,14472021,11.6,17,0.3,M1400,9.27,0,0,0,0,8.36,7.69,7.67,0
1455,集盛,110/01/01~110/12/31,111/06/27,紡織纖維,2021,14552021,13.75,16,1.26,M1400,15.74,0,0,0,0,9.27,10.35,10.25,0
1457,宜進,110/01/01~110/12/31,111/06/07,紡織纖維,2021,14572021,26.17,17,0.66,M1400,16.4,0,0,0,0,16.95,16.26,17.71,0
1460,宏遠,110/01/01~110/12/31,111/06/30,紡織纖維,2021,14602021,9.81,16,0.25,M1400,8.57,1,0.693147181,1,0,7.87,7.43,7.09,0
1466,聚隆,110/01/01~110/12/31,111/08/11,紡織纖維,2021,14662021,15.8,15,1.7,M1400,13.85,1,0.693147181,1,0,11.2,11.31,12.1,0
1467,南緯,110/01/01~110/12/31,111/09/30,紡織纖維,2021,14672021,13.3,16,-0.3,M1400,13.9,0,0,0,0,11.65,13.4,11.1,0
1473,台南,110/01/01~110/12/31,111/09/30,紡織纖維,2021,14732021,20.75,15,-0.92,M1400,17.85,1,1.945910149,6,0,18.42,18,20.05,0
1476,儒鴻,110/01/01~110/12/31,111/09/27,紡織纖維,2021,14762021,77.08,17,18.76,M1400,447.36,0,0,0,0,378.33,389.27,478.22,0
1477,聚陽,110/01/01~110/12/31,111/09/21,紡織纖維,2021,14772021,57.04,17,10.86,M1400,183.31,1,1.098612289,2,0,172.2,132.32,218.65,0
1503,士電,110/01/01~110/12/31,111/06/29,電機機械,2021,15032021,51.9,18,3.49,M1500,50,0,0,0,0,57.38,59.31,59.76,0
1504,東元,110/01/01~110/12/31,111/06/29,電機機械,2021,15042021,44.73,19,1.98,M1500,29.83,0,0,0,0,27.36,29.01,26.78,0
1513,中興電,110/01/01~110/12/31,111/08/17,電機機械,2021,15132021,24.45,17,4.22,M1500,50.62,0,0,0,0,55.49,50.99,65.54,0
1522,堤維西,110/01/01~110/12/31,111/12/07,汽車工業,2021,15222021,26.18,17,0.69,M2200,17.36,0,0,0,0,24.83,26.15,26.39,0
1525,江申,110/01/01~110/12/31,111/06/28,汽車工業,2021,15252021,60.48,15,4.2,M2200,57.92,0,0,0,0,56.9,56.22,55.83,0
1526,日馳,110/01/01~110/12/31,111/06/23,電機機械,2021,15262021,21.48,15,4.34,M1500,41.05,0,0,0,0,45.58,38.96,38.3,0
1532,勤美,110/01/01~110/12/31,111/06/24,電機機械,2021,15322021,44.53,18,4.51,M1500,30.87,0,0,0,0,28.48,28.66,27.75,0
1533,車王電,110/01/01~110/12/31,111/07/27,汽車工業,2021,15332021,29.28,16,0.04,M2200,59.01,0,0,0,0,51.5,57.72,48.85,0
1535,中宇,110/01/01~110/12/31,111/06/29,電機機械,2021,15352021,26.1,16,3.09,M1500,38.43,0,0,0,0,40.02,37.01,40.78,0
1536,和大,110/01/01~110/12/31,111/09/30,汽車工業,2021,15362021,31.28,17,1.2,M2200,78.06,0,0,0,0,89.46,59.84,65.51,0
1558,伸興,110/01/01~110/12/31,111/07/22,電機機械,2021,15582021,82.2,16,8.75,M1500,122.54,0,0,0,0,116.96,122.11,113.13,0
1582,信錦,110/01/01~110/12/31,111/09/29,電子零組件業,2021,15822021,48.31,16,1.68,M2328,62.8,0,0,0,0,60.11,58.27,56.03,0
1590,亞德客-KY,110/01/01~110/12/31,111/12/28,電機機械,2021,15902021,175.76,18,32.14,M1500,903.01,0,0,0,1,722.21,961.21,918.55,0
1598,岱宇,110/01/01~110/12/31,111/09/28,運動休閒,2021,15982021,32.69,16,3.42,M1722,44.11,0,0,0,0,37.91,37.67,39.02,0
1605,華新,110/01/01~110/12/31,111/05/12,電器電纜,2021,16052021,31.46,19,4.26,M1600,26.82,0,0,0,0,38.95,34.67,45.39,0
1608,華榮,110/01/01~110/12/31,111/06/17,電器電纜,2021,16082021,14.23,16,1.2,M1600,20.05,0,0,0,0,12.38,14.99,13.46,0
1609,大亞,110/01/01~110/12/31,111/06/28,電器電纜,2021,16092021,17.84,17,1.99,M1600,26.12,0,0,0,0,17.8,23.53,19.85,0
1626,艾美特-KY,110/01/01~110/12/31,111/09/30,電器電纜,2021,16262021,18.94,16,-2.15,M1600,18.37,0,0,0,1,16.19,16.1,15.13,0
1701,中化,110/01/01~110/12/31,111/06/23,生技醫療業,2021,17012021,26.13,16,1.72,M1722,20.62,0,0,0,0,20.72,20.52,32.2,0
1702,南僑,110/01/01~110/12/31,111/09/28,食品工業,2021,17022021,40.24,17,4.31,M1200,44.62,0,0,0,0,42.84,43.9,43.71,0
1707,葡萄王,110/01/01~110/12/31,111/03/31,生技醫療業,2021,17072021,70.4,16,13.14,M1722,134.8,0,0,0,0,128.78,128.3,161.45,0
1708,東鹼,110/01/01~110/12/31,111/09/23,化學工業,2021,17082021,24.23,16,2.7,M1721,49.18,0,0,0,0,38.45,40.07,37.06,0
1709,和益,110/01/01~110/12/31,111/09/28,化學工業,2021,17092021,16.56,16,2.5,M1721,23.95,0,0,0,0,20.81,20.49,20.57,0
1710,東聯,110/01/01~110/12/31,111/06/30,化學工業,2021,17102021,17.98,17,1.34,M1721,21.75,0,0,0,0,17.19,17.84,18.43,0
1711,永光,110/01/01~110/12/31,111/06/30,化學工業,2021,17112021,16.62,16,0.88,M1721,24.99,0,0,0,0,17.8,18.88,18.19,0
1712,興農,110/01/01~110/12/31,111/07/29,化學工業,2021,17122021,17.85,17,2.05,M1721,29.77,0,0,0,0,36.02,28.57,33.93,0
1713,國化,110/01/01~110/12/31,111/08/05,化學工業,2021,17132021,16.07,15,0.93,M1721,22.66,0,0,0,0,23.54,22.71,24.31,0
1714,和桐,110/01/01~110/12/31,111/09/30,化學工業,2021,17142021,16.35,17,1.55,M1721,9.86,0,0,0,0,8.73,8.61,8.65,0
1717,長興,110/01/01~110/12/31,111/09/26,化學工業,2021,17172021,19.89,18,2.8,M1721,34.6,0,0,0,0,30.2,30.79,30.09,0
1718,中纖,110/01/01~110/12/31,111/09/27,化學工業,2021,17182021,42.57,21,2.3,M1721,9.29,0,0,0,0,8.13,7.95,8.61,0
1720,生達,110/01/01~110/12/31,111/09/23,生技醫療業,2021,17202021,38.05,16,4.27,M1722,38.92,0,0,0,0,43.85,40.79,59.07,0
1721,三晃,110/01/01~110/12/31,111/09/28,化學工業,2021,17212021,12.34,15,-0.36,M1721,23.14,0,0,0,0,14.45,16.49,14.7,0
1722,台肥,110/01/01~110/12/31,111/09/19,化學工業,2021,17222021,53.7,18,2.91,M1721,67.39,0,0,0,0,52.9,58.75,51.37,0
1723,中碳,110/01/01~110/12/31,111/06/30,化學工業,2021,17232021,32.16,16,4.69,M1721,107.53,0,0,0,0,101.81,107.53,100.85,0
1725,元禎,110/01/01~110/12/31,111/09/23,化學工業,2021,17252021,23.84,16,1.51,M1721,24.62,0,0,0,0,20.34,19.33,19.2,0
1726,永記,110/01/01~110/12/31,111/09/15,化學工業,2021,17262021,56.9,16,5.38,M1721,66.88,0,0,0,0,66.59,65.15,67.06,0
1727,中華化,110/01/01~110/12/31,111/05/31,化學工業,2021,17272021,13.66,15,0.94,M1721,49.22,0,0,0,0,26.77,31.13,24.02,0
1730,花仙子,110/01/01~110/12/31,111/09/30,化學工業,2021,17302021,28.56,15,4.58,M1721,55.86,0,0,0,0,53.05,52.52,52.67,0
1732,毛寶,110/01/01~110/12/31,111/09/29,化學工業,2021,17322021,11.45,13,0.46,M1721,47.6,0,0,0,0,28.7,27.2,32.7,0
1733,五鼎,110/01/01~110/12/31,111/06/30,生技醫療業,2021,17332021,17.54,15,1.71,M1722,23.69,0,0,0,0,24.46,25.7,24.32,0
1735,日勝化,110/01/01~110/12/31,111/09/30,化學工業,2021,17352021,14.41,15,0.1,M1721,17.47,0,0,0,0,14.07,16.31,14.7,0
1737,臺鹽,110/01/01~110/12/31,111/09/27,食品工業,2021,17372021,32.57,16,2.07,M1200,31.34,0,0,0,0,30.62,30.56,31.05,0
1762,中化生,110/01/01~110/12/31,111/06/23,生技醫療業,2021,17622021,37.32,15,5.13,M1722,50.84,0,0,0,0,53.01,50.55,64.52,0
1773,勝一,110/01/01~110/12/31,111/09/28,化學工業,2021,17732021,33.92,16,8.08,M1721,171.72,0,0,0,0,110.84,146.33,111.33,0
1776,展宇,110/01/01~110/12/31,111/09/30,化學工業,2021,17762021,16.62,14,0.7,M1721,20.63,0,0,0,0,17.76,18.39,16.99,0
1789,神隆,110/01/01~110/12/31,111/08/29,生技醫療業,2021,17892021,13.29,16,0.31,M1722,22.58,0,0,0,0,24.3,24.96,25.14,0
1795,美時,110/01/01~110/12/31,111/06/29,生技醫療業,2021,17952021,42.12,17,5.35,M1722,131.98,0,0,0,0,160.61,149.51,243.13,0
