公司代號,公司名稱,報告書內容涵蓋期間,中文版上傳日期,產業類別
3714,富采,111/01/01~111/12/31,112/06/30,光電業
3715,定穎投控,111/01/01~111/12/31,112/09/26,電子零組件業
4104,佳醫,111/01/01~111/12/31,112/09/27,生技醫療業
4106,雃博,111/01/01~111/12/31,112/09/28,生技醫療業
4142,國光生,111/01/01~111/12/31,112/09/28,生技醫療業
4164,承業醫,111/01/01~111/12/31,112/06/30,生技醫療業
4306,炎洲,111/01/01~111/12/31,112/06/21,塑膠工業
4414,如興,111/01/01~111/12/31,112/06/30,紡織纖維
4526,東台,111/01/01~111/12/31,112/06/30,電機機械
4532,瑞智,111/01/01~111/12/31,112/06/29,電機機械
4540,全球傳動,111/01/01~111/12/31,112/09/28,電機機械
4555,氣立,111/01/01~111/12/31,112/09/28,電機機械
4566,時碩工業,111/01/01~111/12/31,112/09/25,電機機械
4576,大銀微系統,111/01/01~111/12/31,112/08/01,電機機械
4720,德淵,111/01/01~111/12/31,112/09/28,化學工業
4722,國精化,111/01/01~111/12/31,112/09/28,化學工業
4739,康普,111/01/01~111/12/31,112/09/21,化學工業
4746,台耀,111/01/01~111/12/31,112/09/20,生技醫療業
4755,三福化,111/01/01~111/12/31,112/07/14,化學工業
4763,材料-KY,111/01/01~111/12/31,112/09/26,化學工業
4764,雙鍵,111/01/01~111/12/31,112/09/14,化學工業
4766,南寶,111/01/01~111/12/31,112/09/28,化學工業
4770,上品,111/01/01~111/12/31,112/06/29,化學工業
4904,遠傳,111/01/01~111/12/31,112/08/16,通信網路業
4906,正文,111/01/01~111/12/31,112/06/29,通信網路業
4915,致伸,111/01/01~111/12/31,112/06/29,電子零組件業
4919,新唐,111/01/01~111/12/31,112/06/30,半導體業
4927,泰鼎-KY,111/01/01~111/12/31,112/06/30,電子零組件業
4934,太極,111/01/01~111/12/31,112/09/27,光電業
4938,和碩,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
4952,凌通,111/01/01~111/12/31,112/09/15,半導體業
4958,臻鼎-KY,111/01/01~111/12/31,112/06/27,電子零組件業
4960,誠美材,111/01/01~111/12/31,112/09/27,光電業
4961,天鈺,111/01/01~111/12/31,112/06/30,半導體業
4968,立積,111/01/01~111/12/31,112/08/08,半導體業
5007,三星,111/01/01~111/12/31,112/09/27,鋼鐵工業
5234,達興材料,111/01/01~111/12/31,112/08/30,光電業
5269,祥碩,111/01/01~111/12/31,112/09/28,半導體業
5285,界霖,111/01/01~111/12/31,112/06/20,半導體業
5288,豐祥-KY,111/01/01~111/12/31,112/06/20,電機機械
5306,桂盟,111/01/01~111/12/31,112/10/19,運動休閒
5388,中磊,111/01/01~111/12/31,112/09/11,通信網路業
5434,崇越,111/01/01~111/12/31,112/07/19,電子通路業
5469,瀚宇博,111/01/01~111/12/31,112/06/30,電子零組件業
5471,松翰,111/01/01~111/12/31,112/06/29,半導體業
5515,建國,111/01/01~111/12/31,112/06/30,建材營造
5519,隆大,111/01/01~111/12/31,112/08/23,建材營造
5521,工信,111/01/01~111/12/31,112/06/30,建材營造
5522,遠雄,111/01/01~111/12/31,112/08/09,建材營造
5525,順天,111/01/01~111/12/31,112/08/30,建材營造
5531,鄉林,111/01/01~111/12/31,112/06/28,建材營造
5533,皇鼎,111/01/01~111/12/31,112/09/28,建材營造
5534,長虹,111/01/01~111/12/31,112/09/28,建材營造
5538,東明-KY,111/01/01~111/12/31,112/09/15,鋼鐵工業
5607,遠雄港,111/01/01~111/12/31,112/09/26,航運業
5608,四維航,111/01/01~111/12/31,112/06/30,航運業
5871,中租-KY,111/01/01~111/12/31,112/06/28,其他
5876,上海商銀,111/01/01~111/12/31,112/06/20,金融保險業
5880,合庫金,111/01/01~111/12/31,112/08/10,金融保險業
6005,群益證,111/01/01~111/12/31,112/09/28,金融保險業
6024,群益期,111/01/01~111/12/31,112/09/28,金融保險業
6112,邁達特,111/01/01~111/12/31,112/06/30,資訊服務業
6116,彩晶,111/01/01~111/12/31,112/08/08,光電業
6120,達運,111/01/01~111/12/31,112/06/29,光電業
6128,上福,111/01/01~111/12/31,112/09/27,電腦及週邊設備業
6139,亞翔,111/01/01~111/12/31,112/08/08,其他電子業
6142,友勁,111/01/01~111/12/31,112/09/28,通信網路業
6153,嘉聯益,111/01/01~111/12/31,112/06/21,電子零組件業
6166,凌華,111/01/01~111/12/31,112/09/25,電腦及週邊設備業
6168,宏齊,111/01/01~111/12/31,112/06/30,光電業
6176,瑞儀,111/01/01~111/12/31,112/06/30,光電業
6177,達麗,111/01/01~111/12/31,112/06/30,建材營造
6183,關貿,111/01/01~111/12/31,112/09/21,資訊服務業
6184,大豐電,111/01/01~111/12/31,112/09/27,其他
6189,豐藝,111/01/01~111/12/31,112/06/15,電子通路業
6191,精成科,111/01/01~111/12/31,112/06/21,電子零組件業
6196,帆宣,111/01/01~111/12/31,112/06/28,其他電子業
6202,盛群,111/01/01~111/12/31,112/06/27,半導體業
6206,飛捷,111/01/10~111/12/31,112/07/19,電腦及週邊設備業
6213,聯茂,111/01/01~111/12/31,112/06/28,電子零組件業
6214,精誠,111/01/01~111/12/31,112/06/27,資訊服務業
6215,和椿,111/01/01~111/12/31,112/06/29,其他電子業
6239,力成,111/01/01~111/12/31,112/06/30,半導體業
6257,矽格,111/01/01~111/12/31,112/06/30,半導體業
6269,台郡,111/01/01~111/12/31,112/06/30,電子零組件業
6271,同欣電,111/01/01~111/12/31,112/09/29,半導體業
6277,宏正,111/01/01~111/12/31,112/09/26,電腦及週邊設備業
6278,台表科,111/01/01~111/12/31,112/06/30,光電業
6282,康舒,111/01/01~111/12/31,112/06/30,電子零組件業
6285,啟碁,111/01/01~111/12/31,112/06/30,通信網路業
6288,聯嘉,111/01/01~111/12/31,112/08/16,汽車工業
6409,旭隼,111/01/01~111/12/31,112/06/30,其他電子業
6412,群電,111/01/01~111/12/31,112/06/30,電子零組件業
6414,樺漢,111/01/01~111/12/31,112/06/27,電腦及週邊設備業
6415,矽力*-KY,111/01/01~111/12/31,112/09/29,半導體業
6416,瑞祺電通,111/01/01~111/12/31,112/09/28,通信網路業
6426,統新,111/01/01~111/12/31,112/09/27,通信網路業
6438,迅得,111/01/01~111/12/31,112/09/23,其他電子業
6442,光聖,111/01/01~111/12/31,112/06/28,通信網路業
6443,元晶,111/01/01~111/12/31,112/09/26,光電業
6451,訊芯-KY,111/01/01~111/12/31,112/09/28,半導體業
6456,GIS-KY,111/01/01~111/12/31,112/06/29,光電業
6464,台數科,111/01/01~111/12/31,112/09/14,其他
6472,保瑞,111/01/01~111/12/31,112/06/30,生技醫療業
6477,安集,111/01/01~111/12/31,112/09/22,光電業
6491,晶碩,111/01/01~111/12/31,112/09/28,生技醫療業
6505,台塑化,111/01/01~111/12/31,112/06/28,油電燃氣業
6515,穎崴,111/01/01~111/12/31,112/09/13,半導體業
6531,愛普*,111/01/01~111/12/31,112/06/30,半導體業
6533,晶心科,111/01/01~111/12/31,112/09/26,半導體業
6534,正瀚-創,111/01/01~111/12/31,112/05/31,生技醫療業
6541,泰福-KY,111/01/01~111/12/31,112/09/28,生技醫療業
6550,北極星藥業-KY,111/01/01~111/12/31,112/09/28,生技醫療業
6558,興能高,111/01/01~111/12/31,112/09/28,其他電子業
6573,虹揚-KY,111/01/01~111/12/31,112/06/30,半導體業
6579,研揚,111/01/01~111/12/31,112/06/29,電腦及週邊設備業
6581,鋼聯,111/01/01~111/12/31,112/08/31,綠能環保
6582,申豐,111/01/01~111/12/31,112/09/28,橡膠工業
6585,鼎基,111/01/01~111/12/31,112/09/26,其他
6592,和潤企業,111/01/01~111/12/31,112/06/29,其他
6645,金萬林-創,111/01/01~111/12/31,112/10/19,生技醫療業
6668,中揚光,111/01/01~111/12/31,112/09/28,光電業
6669,緯穎,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
6670,復盛應用,111/01/01~111/12/31,112/09/30,運動休閒
6689,伊雲谷,111/01/01~111/12/31,112/06/29,數位雲端
6691,洋基工程,111/01/01~111/12/31,112/09/28,其他電子業
6754,匯僑設計,111/01/01~111/12/31,112/06/30,居家生活
6757,台灣虎航-創,111/01/01~111/12/31,112/09/22,航運業
6768,志強-KY,111/01/01~111/12/31,112/09/28,運動休閒
6770,力積電,111/01/01~111/12/31,112/06/29,半導體業
6781,AES-KY,111/01/01~111/12/31,112/09/28,電子零組件業
6789,采鈺,111/01/01~111/12/31,112/06/30,半導體業
6790,永豐實,111/01/01~111/12/31,112/06/29,造紙工業
6806,森崴能源,111/01/01~111/12/31,112/06/29,綠能環保
6830,汎銓,111/01/01~111/12/31,112/09/26,其他電子業
6854,錼創科技-KY創,111/01/01~111/12/31,112/09/28,半導體業
6873,泓德能源-創,111/01/01~111/12/31,112/08/10,綠能環保
8016,矽創,111/01/01~111/12/31,112/09/28,半導體業
8021,尖點,111/01/01~111/12/31,112/06/27,其他電子業
8028,昇陽半導體,111/01/01~111/12/31,112/06/30,半導體業
8039,台虹,111/01/01~111/12/31,112/06/30,電子零組件業
8046,南電,111/01/01~111/12/31,112/06/20,電子零組件業
8070,長華*,111/01/01~111/12/31,112/09/27,電子通路業
8103,瀚荃,111/01/01~111/12/31,112/09/26,電子零組件業
8105,凌巨,111/01/01~111/12/31,112/06/21,光電業
8110,華東,111/01/01~111/12/31,112/06/29,半導體業
8112,至上,111/01/01~111/12/31,112/09/28,電子通路業
8114,振樺電,111/01/01~111/12/31,112/09/29,電腦及週邊設備業
8131,福懋科,111/01/01~111/12/31,112/06/28,半導體業
8150,南茂,111/01/01~111/12/31,112/06/30,半導體業
8163,達方,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
8201,無敵,111/01/01~111/12/31,112/06/19,其他電子業
8210,勤誠,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
8213,志超,111/01/01~111/12/31,112/09/26,電子零組件業
8215,明基材,111/01/01~111/12/31,112/06/29,光電業
8271,宇瞻,111/01/01~111/12/31,112/08/09,半導體業
8341,日友,111/01/01~111/12/31,112/08/11,綠能環保
8367,建新國際,111/01/01~111/12/31,112/06/29,航運業
8374,羅昇,111/01/01~111/12/31,112/09/06,電機機械
8404,百和興業-KY,111/01/01~111/12/31,112/06/30,其他
8411,福貞-KY,111/01/01~111/12/31,112/07/28,其他
8422,可寧衛,111/01/01~111/12/31,112/08/29,綠能環保
8454,富邦媒,111/01/01~111/12/31,112/06/29,數位雲端
8464,億豐,111/01/01~111/12/31,112/09/28,居家生活
8473,山林水,111/01/01~111/12/31,112/09/28,綠能環保
8478,東哥遊艇,111/01/01~111/12/31,112/10/25,運動休閒
8926,台汽電,111/01/01~111/12/31,112/06/30,油電燃氣業
8940,新天地,111/01/01~111/12/31,112/09/20,觀光餐旅
8996,高力,111/01/01~111/12/31,112/06/29,電機機械
9802,鈺齊-KY,111/01/01~111/12/31,112/09/21,運動休閒
9904,寶成,111/01/01~111/12/31,112/06/29,運動休閒
9905,大華,111/01/01~111/12/31,112/06/19,其他
9907,統一實,111/01/01~111/12/31,112/07/31,其他
9908,大台北,111/01/01~111/12/31,112/06/30,油電燃氣業
9910,豐泰,111/01/01~111/12/31,112/06/14,運動休閒
9911,櫻花,111/01/01~111/12/31,112/06/29,居家生活
9914,美利達,111/01/01~111/12/31,112/09/08,運動休閒
9917,中保科,111/01/01~111/12/31,112/09/18,其他
9921,巨大,111/01/01~111/12/31,112/09/28,運動休閒
9924,福興,111/01/01~111/12/31,112/09/28,居家生活
9925,新保,111/01/01~111/12/31,112/06/30,其他
9926,新海,111/01/01~111/12/31,112/06/26,油電燃氣業
9930,中聯資源,111/01/01~111/12/31,112/06/02,綠能環保
9933,中鼎,111/01/01~111/12/31,112/06/30,其他
9934,成霖,111/01/01~111/12/31,112/09/28,居家生活
9937,全國,111/01/01~111/12/31,112/09/28,油電燃氣業
9938,百和,111/01/01~111/12/31,112/06/30,其他
9939,宏全,111/01/01~111/12/31,112/06/30,其他
9940,信義,111/01/01~111/12/31,112/06/30,其他
9941,裕融,111/01/01~111/12/31,112/06/27,其他
9945,潤泰新,111/01/01~111/12/31,112/06/29,其他
9946,三發地產,111/01/01~111/12/31,112/09/05,建材營造
9958,世紀鋼,111/01/01~111/12/31,112/06/30,鋼鐵工業
1259,安心,111/01/01~111/12/31,112/08/23,觀光餐旅
1264,德麥,111/01/01~111/12/31,112/09/26,食品工業
1268,漢來美食,111/01/01~111/12/31,112/07/31,觀光餐旅
1336,台翰,111/01/01~111/12/31,112/09/26,電子零組件業
1584,精剛,111/01/01~111/12/31,112/09/27,其他
1586,和勤,111/01/01~111/12/31,112/08/18,電機機械
1742,台蠟,111/01/01~111/12/31,112/09/28,化學工業
1777,生泰,111/01/01~111/12/31,112/09/28,生技醫療業
1785,光洋科,111/01/01~111/12/31,112/06/26,其他電子業
1796,金穎生技,111/01/01~111/12/31,112/08/30,食品工業
1815,富喬,111/01/01~111/12/31,112/06/15,電子零組件業
2035,唐榮公司,111/01/01~111/12/31,112/06/21,鋼鐵工業
2063,世鎧,111/01/01~111/12/31,112/09/28,鋼鐵工業
2065,世豐,111/01/01~111/12/31,112/09/28,鋼鐵工業
2641,正德,111/01/01~111/12/31,112/06/30,航運業
2643,捷迅,111/01/01~111/12/31,112/06/29,航運業
2729,瓦城,111/01/01~111/12/31,112/09/28,觀光餐旅
2732,六角,111/01/01~111/12/31,112/09/26,觀光餐旅
2740,天蔥,111/01/01~111/12/31,112/09/28,觀光餐旅
2752,豆府,111/01/01~111/12/31,112/09/28,觀光餐旅
2754,亞洲藏壽司,111/01/01~111/12/31,112/06/27,觀光餐旅
2755,揚秦,111/01/01~111/12/31,112/08/10,觀光餐旅
3078,僑威,111/01/01~111/12/31,112/09/26,電子零組件業
3081,聯亞,111/01/01~111/12/31,112/06/30,通信網路業
3083,網龍,111/01/01~111/12/31,112/09/27,文化創意業
3086,華義,111/01/01~111/12/31,112/09/26,文化創意業
3088,艾訊,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
3093,港建*,111/01/01~111/12/31,112/09/27,其他電子業
3105,穩懋,111/01/01~111/12/31,112/06/29,半導體業
3118,進階,111/01/01~111/12/31,112/09/28,生技醫療業
3131,弘塑,111/01/01~111/12/31,112/11/01,其他電子業
3152,璟德,111/01/01~111/12/31,112/06/05,通信網路業
3205,佰研,111/01/01~111/12/31,112/09/27,生技醫療業
3206,志豐,111/01/01~111/12/31,112/09/28,電子零組件業
3211,順達,111/01/01~111/12/31,112/09/27,電腦及週邊設備業
3218,大學光,111/01/01~111/12/31,112/09/28,生技醫療業
3224,三顧,111/01/01~111/12/31,112/06/30,電子通路業
3227,原相,111/01/01~111/12/31,112/08/15,半導體業
3230,錦明,111/01/01~111/12/31,112/09/18,光電業
3236,千如,111/01/01~111/12/31,112/09/28,電子零組件業
3260,威剛,111/01/01~111/12/31,112/09/26,半導體業
3264,欣銓,111/01/01~111/12/31,112/06/29,半導體業
3272,東碩,111/01/01~111/12/31,112/08/10,電腦及週邊設備業
3293,鈊象,111/01/01~111/12/31,112/09/27,文化創意業
3294,英濟,111/01/01~111/12/31,112/07/18,電子零組件業
3303,岱稜,111/01/01~111/12/31,112/09/28,其他電子業
3323,加百裕,109/01/01~111/09/30,112/04/28,電腦及週邊設備業
3324,雙鴻,111/01/01~111/12/31,112/06/26,其他電子業
3357,臺慶科,111/01/01~111/12/31,112/09/14,電子零組件業
3374,精材,111/01/01~111/12/31,112/06/29,半導體業
3388,崇越電,111/01/01~111/12/31,112/09/01,電子零組件業
3430,奇鈦科,111/01/01~111/12/31,112/06/09,化學工業
3484,崧騰,111/01/01~111/12/31,112/08/21,電子零組件業
3489,森寶,111/01/01~111/12/31,112/05/02,建材營造
3491,昇達科,111/01/01~111/12/31,112/06/28,通信網路業
3522,御頂,111/01/01~111/12/31,112/09/27,觀光餐旅
3529,力旺,111/01/01~111/12/31,112/06/30,半導體業
3546,宇峻,111/01/01~111/12/31,112/06/29,文化創意業
3548,兆利,111/01/01~111/12/31,112/09/01,電子零組件業
3558,神準,111/01/01~111/12/31,112/09/27,通信網路業
3587,閎康,111/01/01~111/12/31,112/06/30,其他電子業
3594,磐儀,111/01/01~111/12/31,112/07/07,電腦及週邊設備業
3623,富晶通,111/01/01~111/12/31,112/09/28,光電業
3624,光頡,111/01/01~111/12/31,112/06/30,電子零組件業
3628,盈正,111/01/01~111/12/31,112/09/01,其他電子業
3663,鑫科,111/01/01~111/12/31,112/06/29,其他電子業
3675,德微,111/01/01~111/12/31,112/09/25,半導體業
3680,家登,111/01/01~111/12/31,112/11/16,半導體業
3689,湧德,111/01/01~111/12/31,112/09/19,電子零組件業
3707,漢磊,111/01/01~111/12/31,112/06/29,半導體業
3710,連展投控,111/01/01~111/12/31,112/09/28,電子零組件業
4105,東洋,111/01/01~111/12/31,112/06/26,生技醫療業
4113,聯上,111/01/01~111/12/31,112/09/28,建材營造
4114,健喬,111/01/01~111/12/31,112/06/30,生技醫療業
4121,優盛,111/01/01~111/12/31,112/06/29,生技醫療業
4123,晟德,111/01/01~111/12/31,112/06/30,生技醫療業
4126,太醫,111/01/01~111/12/31,112/08/09,生技醫療業
4128,中天,111/01/01~111/12/31,112/06/30,生技醫療業
4129,聯合,111/01/01~111/12/31,112/09/27,生技醫療業
4138,曜亞,111/01/01~111/12/31,112/09/27,生技醫療業
4147,中裕,111/01/01~111/12/31,112/08/21,生技醫療業
4153,鈺緯,111/01/01~111/12/31,112/06/29,生技醫療業
4157,太景*-KY,111/01/01~111/12/31,112/09/06,生技醫療業
4162,智擎,111/01/01~111/12/31,112/09/01,生技醫療業
4167,松瑞藥,111/01/01~111/12/31,112/06/30,生技醫療業
4173,久裕,111/01/01~111/12/31,112/09/27,生技醫療業
4174,浩鼎,111/01/01~111/12/31,112/06/29,生技醫療業
4175,杏一,111/01/01~111/12/31,112/12/29,生技醫療業
4205,中華食,111/01/01~111/12/31,112/09/28,食品工業
4207,環泰,111/01/01~111/12/31,112/09/22,食品工業
4419,元勝,111/01/01~111/12/31,112/09/28,紡織纖維
4433,興采,111/01/01~111/12/31,112/09/27,紡織纖維
4506,崇友,111/01/01~111/12/31,112/09/26,電機機械
4530,宏易,111/01/01~111/12/31,112/09/28,觀光餐旅
4535,至興,111/01/01~111/12/31,112/09/14,電機機械
4543,萬在,111/01/01~111/12/31,112/09/28,電機機械
4549,桓達,111/01/01~111/12/31,112/10/27,電機機械
4702,中美實,111/01/01~111/12/31,112/09/26,居家生活
4706,大恭,111/01/01~111/12/31,112/09/19,化學工業
4707,磐亞,111/01/01~111/12/31,112/09/26,化學工業
4711,永純,111/01/01~111/12/31,112/09/26,化學工業
4712,福格創新,111/01/01~111/12/31,112/09/27,食品工業
4714,永捷,111/01/01~111/12/31,112/09/22,化學工業
4716,大立,111/01/01~111/12/31,112/09/28,化學工業
4721,美琪瑪,111/01/01~111/12/31,112/06/28,化學工業
4726,永昕,111/01/01~111/12/31,112/09/27,生技醫療業
4741,泓瀚,111/01/01~111/12/31,112/09/11,化學工業
4743,合一,111/01/01~111/12/31,112/06/30,生技醫療業
4754,國碳科,111/01/01~111/12/31,112/09/18,化學工業
4767,誠泰科技,111/01/01~111/12/31,112/09/18,化學工業
4768,晶呈科技,111/01/01~111/12/31,112/09/04,化學工業
4931,新盛力,111/01/01~111/12/31,112/12/21,電腦及週邊設備業
4953,緯軟,111/01/01~111/12/31,112/06/28,資訊服務業
4966,譜瑞-KY,111/01/01~111/12/31,112/05/26,半導體業
4979,華星光,111/01/01~111/12/31,112/09/28,通信網路業
4995,晶達,111/01/01~111/12/31,112/06/09,光電業
5009,榮剛,111/01/01~111/12/31,112/06/30,鋼鐵工業
5011,久陽,111/01/01~111/12/31,112/09/26,鋼鐵工業
5013,強新,111/01/01~111/12/31,112/06/01,鋼鐵工業
5202,力新,111/01/01~111/12/31,112/09/28,資訊服務業
5209,新鼎,111/01/01~111/12/31,112/08/25,其他
5213,亞昕,111/01/01~111/12/31,112/09/11,建材營造
5227,立凱-KY,111/01/01~111/12/31,112/09/27,電子零組件業
5263,智崴,111/01/01~111/12/31,112/09/11,文化創意業
5274,信驊,111/01/01~111/12/31,112/06/30,半導體業
5287,數字,111/01/01~111/12/31,112/07/27,數位雲端
5289,宜鼎,111/01/01~111/12/31,112/07/21,電腦及週邊設備業
5299,杰力,111/01/01~111/12/31,112/09/28,半導體業
5309,系統電,111/01/01~111/12/31,112/09/27,電子零組件業
5324,士開,111/01/01~111/12/31,112/09/28,建材營造
5347,世界,111/01/01~111/12/31,112/06/30,半導體業
5351,鈺創,111/01/01~111/12/31,112/06/29,半導體業
5356,協益,111/01/01~111/12/31,112/09/27,電腦及週邊設備業
5371,中光電,111/01/01~111/12/31,112/06/30,光電業
5425,台半,111/01/01~111/12/31,112/09/27,半導體業
5426,振發,111/01/01~111/12/31,112/06/14,電腦及週邊設備業
5443,均豪,111/01/01~111/12/31,112/08/04,光電業
5457,宣德,111/01/01~111/12/31,112/08/24,電子零組件業
5478,智冠,111/01/01~111/12/31,112/09/28,文化創意業
5483,中美晶,111/01/01~111/12/31,112/06/26,半導體業
5508,永信建,111/01/01~111/12/31,112/06/01,建材營造
5511,德昌,111/01/01~111/12/31,112/08/25,建材營造
5512,力麒,111/01/01~111/12/31,112/06/26,建材營造
5514,三豐,111/01/01~111/12/31,112/05/12,建材營造
5530,龍巖,111/01/01~111/12/31,112/08/02,其他
5536,聖暉*,111/01/01~111/12/31,112/06/30,其他電子業
5701,劍湖山,111/01/01~111/12/31,112/09/27,觀光餐旅
5703,亞都麗緻,111/01/01~111/12/31,112/09/25,觀光餐旅
5864,致和證,111/01/01~111/12/31,112/09/27,金融業
5878,台名,111/01/01~111/12/31,112/09/27,金融業
5902,德記,111/01/01~111/12/31,112/08/28,居家生活
5903,全家,111/01/01~111/12/31,112/06/20,居家生活
5904,寶雅,111/01/01~111/12/31,112/08/29,居家生活
5905,南仁湖,111/01/01~111/12/31,112/06/29,觀光餐旅
6015,宏遠證,111/01/01~111/12/31,112/09/05,金融業
6016,康和證,111/01/01~111/12/31,112/06/26,金融業
6020,大展證,111/01/01~111/12/31,112/08/10,金融業
6021,美好證,111/01/01~111/12/31,112/09/26,金融業
6023,元大期貨,111/01/01~111/12/31,112/06/28,金融業
6026,福邦證,111/01/01~111/12/31,112/08/29,金融業
6121,新普,111/01/01~111/12/31,112/08/14,電腦及週邊設備業
6125,廣運,111/01/01~111/12/31,112/09/11,光電業
6126,信音,111/01/01~111/12/31,112/06/27,電子零組件業
6143,振曜,111/01/01~111/12/31,112/09/26,通信網路業
6146,耕興,111/01/01~111/12/31,112/06/30,其他電子業
6147,頎邦,111/01/01~111/12/31,112/06/29,半導體業
6173,信昌電,111/01/01~111/12/31,112/09/28,電子零組件業
6174,安碁,109/01/01~111/12/31,112/09/26,電子零組件業
6180,橘子,111/01/01~111/12/31,112/09/15,文化創意業
6182,合晶,111/01/01~111/12/31,112/06/20,半導體業
6187,萬潤,111/01/01~111/12/31,112/09/28,其他電子業
6188,廣明,111/01/01~111/12/31,112/06/28,電腦及週邊設備業
6207,雷科,111/01/01~111/12/31,112/12/29,電子零組件業
6208,日揚,111/01/01~111/12/31,112/08/11,電子零組件業
6220,岳豐,111/01/01~111/12/31,112/09/22,電子零組件業
6223,旺矽,111/01/01~111/12/31,112/09/28,半導體業
6244,茂迪,111/01/01~111/12/31,112/06/27,光電業
6245,立端,111/01/01~111/12/31,112/06/30,通信網路業
6248,沛波,111/01/01~111/12/31,112/06/30,鋼鐵工業
6263,普萊德,111/01/01~111/12/31,112/06/02,通信網路業
6274,台燿,111/01/01~111/12/31,112/06/30,電子零組件業
6279,胡連,111/01/01~111/12/31,112/06/30,電子零組件業
6411,晶焱,111/01/01~111/12/31,112/11/30,半導體業
6446,藥華藥,111/01/01~111/12/31,112/06/30,生技醫療業
6469,大樹,111/01/01~111/12/31,112/09/28,生技醫療業
6486,互動,111/01/01~111/12/31,112/06/19,通信網路業
6488,環球晶,111/01/01~111/12/31,112/06/29,半導體業
6496,科懋,111/01/01~111/12/31,112/09/28,生技醫療業
6499,益安,111/01/01~111/12/31,112/09/28,生技醫療業
6506,雙邦,111/01/01~111/12/31,112/06/20,紡織纖維
6509,聚和,111/01/01~111/12/31,112/09/08,化學工業
6510,精測,111/01/01~111/12/31,112/06/30,半導體業
6523,達爾膚,111/01/01~111/12/31,112/09/21,生技醫療業
6538,倉和,111/01/01~111/12/31,112/09/23,電子零組件業
6542,隆中,111/01/01~111/12/31,112/06/30,文化創意業
6547,高端疫苗,111/01/01~111/12/31,112/09/28,生技醫療業
6548,長科*,111/01/01~111/12/31,112/06/30,半導體業
6556,勝品,111/01/01~111/12/31,112/09/22,光電業
6561,是方,111/01/01~111/12/31,112/11/08,通信網路業
6569,醫揚,111/01/01~111/12/31,112/07/03,生技醫療業
6570,維田,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
6589,台康生技,111/01/01~111/12/31,112/09/28,生技醫療業
6613,朋億*,111/01/01~111/12/31,112/06/30,其他電子業
6664,群翊,111/01/01~111/12/31,112/06/27,電子零組件業
6679,鈺太,111/01/01~111/12/31,112/09/28,半導體業
6683,雍智科技,111/01/01~111/12/31,112/09/27,半導體業
6703,軒郁,111/01/01~111/12/31,112/09/12,生技醫療業
6732,昇佳電子,111/01/01~111/12/31,112/09/27,半導體業
6741,91APP*-KY,111/01/01~111/12/31,112/07/31,數位雲端
6752,叡揚,111/01/01~111/12/31,112/09/28,資訊服務業
6761,穩得,111/01/01~111/12/31,112/09/28,電子零組件業
6763,綠界科技,111/01/01~111/12/31,112/09/01,數位雲端
6803,崑鼎,111/01/01~111/12/31,112/08/30,綠能環保
6823,濾能,111/01/01~111/12/31,112/09/29,半導體業
6829,千附精密,111/01/01~111/12/31,112/09/28,電機機械
6846,綠茵,111/01/01~111/12/31,112/09/30,食品工業
7402,邑錡,111/01/01~111/12/31,112/06/05,光電業
8044,網家,111/01/01~111/12/31,112/09/05,數位雲端
8050,廣積,111/01/01~111/12/31,112/09/28,電腦及週邊設備業
8064,東捷,111/01/01~111/12/31,112/06/29,光電業
8069,元太,111/01/01~111/12/31,112/06/30,光電業
8074,鉅橡,111/01/01~111/12/31,112/09/28,電子零組件業
8076,伍豐,111/01/01~111/12/31,112/09/18,電腦及週邊設備業
8086,宏捷科,111/01/01~111/12/31,112/09/27,半導體業
8099,大世科,111/01/01~111/12/31,112/09/28,資訊服務業
8111,立碁,111/01/01~111/12/31,112/09/22,光電業
8121,越峰,111/01/01~111/12/31,112/08/11,電子零組件業
8171,天宇,111/01/01~111/12/31,112/12/07,綠能環保
8182,加高,111/01/01~111/12/31,112/06/26,電子零組件業
8234,新漢,111/01/01~111/12/31,112/06/30,電腦及週邊設備業
8255,朋程,111/01/01~111/12/31,112/05/29,電機機械
8299,群聯,111/01/01~111/12/31,112/06/30,半導體業
8349,恒耀國際,111/01/01~111/12/31,112/09/05,鋼鐵工業
8358,金居,111/01/01~111/12/31,112/09/08,電子零組件業
8383,千附,111/01/01~111/12/31,112/10/31,其他電子業
8390,金益鼎,111/01/01~111/12/31,112/09/28,綠能環保
8415,大國鋼,111/01/01~111/12/31,112/06/29,鋼鐵工業
8420,明揚,111/01/01~111/12/31,112/08/22,運動休閒
8426,紅木-KY,111/01/01~111/12/31,112/09/27,其他
8432,東生華,111/01/01~111/12/31,112/08/10,生技醫療業
8435,鉅邁,111/01/01~111/12/31,112/06/27,其他
8436,大江,111/01/01~111/12/31,112/09/28,生技醫療業
8440,綠電,111/01/01~111/12/31,112/09/28,綠能環保
8444,綠河-KY,111/01/01~111/12/31,112/06/30,其他
8450,霹靂,111/01/01~111/12/31,112/08/11,文化創意業
8905,裕國,111/01/01~111/12/31,112/08/01,其他
8908,欣雄,111/01/01~111/12/31,112/09/26,油電燃氣業
