Key,Industry,Year,Trade,RPA,RPA_Ctd,Big4,GC,LGTA,BM,LEV,OCF,MTB,Age_Raw,Age_Trade_Raw,Age,Age_Trade,ESG,RD,ADV,DA,DA1,DA2,DA3,ROA,Median_ROA,ADJROA,ABCFO,ABPROD,ABEXP
35932021,M2328,2021,TSE,0,0,1,0,14.19623615,0.462029104,0.579914798,0.067501466,2.164365819,20,16,3.044522438,2.833213344,48.62,0,0.023167654,-0.071298532,-0.072409891,-0.052097746,-0.076662747,-0.024424493,0.060245856,-0.08467035,0.006133834,0.132252093,-0.056115944
35932022,M2328,2022,TSE,0,0,1,0,14.16551651,0.456186709,0.623134349,-0.084466935,2.192084908,20,16,3.044522438,2.833213344,41.71,0,0.030544597,0.052921445,0.045808223,0.066880247,-0.033766502,-0.063350021,0.055373661,-0.118723682,-0.125031195,0.109387796,-0.063835797
35942017,M2325,2017,OTC,0,0,1,0,14.80361987,0.880738745,0.490322398,-0.018867145,1.135410479,30,16,3.433987204,2.833213344,59.1,0.107648141,0.185196814,0.074003797,0.069451914,0.067777233,0.030171248,0.05717422,0.045188976,0.011985245,-0.073155928,-0.031952532,0.111872923
35942018,M2325,2018,OTC,0,0,1,0,14.70831483,0.967771051,0.459963849,0.003286284,1.033302245,30,16,3.433987204,2.833213344,60,0.078863019,0.175500359,0.004228634,0.002594625,0.010110956,-0.015538536,0.008805164,0.041932957,-0.033127794,-0.046184733,-0.025041082,0.053143773
35942019,M2325,2019,OTC,0,0,1,0,14.75597201,0.962305344,0.478982009,0.044059671,1.039171201,30,16,3.433987204,2.833213344,57.25,0.071498262,0.140788894,-0.037904462,-0.036211083,-0.027772005,-0.032299667,0.016984252,0.03471943,-0.017735178,-0.009402592,-0.034707239,0.055430488
35942020,M2325,2020,OTC,0,0,1,0,14.92932931,0.850619286,0.512185617,-0.007425226,1.175614069,30,16,3.433987204,2.833213344,59.44,0.064391823,0.134724786,0.010120369,0.009011987,0.01778899,-0.016920124,0.003293816,0.045367814,-0.042073998,-0.059776642,-0.011810354,0.02936681
35942021,M2325,2021,OTC,0,0,1,0,14.9752631,0.83863079,0.51465597,-0.068413969,1.192419849,30,16,3.433987204,2.833213344,65.17,0.055884676,0.127358866,0.088048335,0.089239473,0.097085013,0.015726647,0.007055885,0.052407729,-0.045351844,-0.121279096,0.008436134,0.012456262
35942022,M2325,2022,OTC,0,0,1,0,15.11917819,0.403034288,0.432022122,0.064406526,2.481178475,30,16,3.433987204,2.833213344,61.5,0.049866328,0.109515812,-0.03181105,-0.032180609,-0.026922134,-0.027895275,0.040306113,0.052087772,-0.011781658,0.019585572,-0.007046218,0.017750231
35962017,M2327,2017,TSE,0,0,1,0,16.5616172,0.869049223,0.427256189,0.069044314,1.150682808,20,16,3.044522438,2.833213344,63.41,0.051363464,0.024773388,-0.007576937,-0.015272655,-0.023107885,0.01148959,0.042735371,0.030752994,0.011982377,-0.004486325,0.028855625,-0.056462525
35962018,M2327,2018,TSE,0,0,1,0,16.8720312,0.727044651,0.55424721,0.085402861,1.375431342,20,16,3.044522438,2.833213344,63.95,0.044587931,0.022279147,-0.086419894,-0.07591029,-0.064260575,-0.056285066,0.056487716,0.030819529,0.025668187,0.009582701,0.107307987,-0.0208928
35962019,M2327,2019,TSE,0,0,1,0,17.05540337,0.816329025,0.55579724,0.097795874,1.224996257,20,16,3.044522438,2.833213344,64.95,0.044186194,0.020958724,-0.072820705,-0.0662291,-0.060311254,-0.038994198,0.063847709,0.029642698,0.03420501,0.019172793,0.097314251,-0.034666823
35962020,M2327,2020,TSE,0,0,1,0,17.17613682,0.604430648,0.584757102,0.116366914,1.654449528,20,16,3.044522438,2.833213344,66.16,0.051083546,0.015067335,-0.069133301,-0.067659967,-0.072398596,-0.017385885,0.063867689,0.037197876,0.026669813,0.047798009,0.047504241,-0.051964976
35962021,M2327,2021,TSE,0,0,1,0,17.3389584,0.557878347,0.618799743,-0.044962064,1.79250549,20,16,3.044522438,2.833213344,68.66,0.050718725,0.017643985,0.105102159,0.109070238,0.11048351,0.035571159,0.059075456,0.032837914,0.026237541,-0.140014115,0.066556481,-0.044473146
35962022,M2327,2022,TSE,0,0,1,0,17.50490306,0.540948252,0.651697215,0.063193821,1.848605659,20,16,3.044522438,2.833213344,64.22,0.053222489,0.027691697,-0.031147561,-0.021630571,-0.017821716,-0.019588109,0.056489384,0.056083248,0.000406136,-0.017756828,0.080183337,-0.019955888
35972019,M2329,2019,OTC,0,0,1,0,13.75797572,1.022341158,0.578217732,0.061909417,0.978147062,37,15,3.63758616,2.772588722,46.31,0.016308398,0.090071329,-0.010998198,-0.012284884,-0.010772587,-0.006580169,0.028841232,0.025244592,0.00359664,0.00523149,-0.014625278,0.017253169
35972020,M2328,2020,OTC,0,0,1,0,13.82845936,0.568697068,0.526078617,0.031784749,1.758405408,37,15,3.63758616,2.772588722,51.82,0.013624648,0.064415966,0.023348982,0.027566014,0.022640758,0.019561902,0.046043329,0.049756476,-0.003713148,-0.018391707,-0.0456627,0.010208867
35972021,M2328,2021,OTC,0,0,1,0,13.90149466,0.740647281,0.449551243,0.040020591,1.350170352,37,15,3.63758616,2.772588722,44.76,0.006847173,0.058837784,0.027814902,0.031480011,0.029184796,0.016699634,0.075717178,0.060245856,0.015471322,-0.021350218,-0.034198904,0.011576251
35972022,M2328,2022,OTC,0,0,1,0,13.9478406,0.657162998,0.460246083,0.066373189,1.521692492,37,15,3.63758616,2.772588722,44.26,0.006498037,0.056420813,0.016263292,0.015763901,0.003570765,0.032181451,0.073730786,0.055373661,0.018357126,0.013972739,-0.025539553,-0.011421131
36052017,M2328,2017,TSE,0,0,1,0,15.90011972,1.929402206,0.471986015,0.056658079,0.518295251,27,16,3.33220451,2.833213344,63,0.053039574,0.057614617,-0.036715246,-0.034912921,-0.023662849,-0.030061481,0.008852235,0.041653736,-0.032801501,-0.000591311,0.037201838,0.025932961
36052018,M2328,2018,TSE,0,0,1,0,15.96036617,1.8631099,0.500448201,0.035544061,0.53673699,27,16,3.33220451,2.833213344,62.87,0.051217029,0.056497548,-0.001375683,0.001281079,0.010356784,-0.01191441,0.02765099,0.05071007,-0.02305908,-0.03036956,0.026900851,0.031458151
36052019,M2328,2019,TSE,0,0,1,0,16.04826786,1.418946917,0.535345927,0.073408264,0.704747999,27,16,3.33220451,2.833213344,61.53,0.047163394,0.060716898,-0.029851832,-0.026143508,-0.02339412,-0.011683461,0.035443602,0.040660746,-0.005217144,0.012828021,-0.000206191,0.036562229
36052020,M2328,2020,TSE,0,0,1,0,16.14718221,0.787540144,0.556669328,0.076865223,1.269776541,27,16,3.33220451,2.833213344,62.4,0.045226604,0.059247178,-0.046311186,-0.046672839,-0.037964151,-0.038115329,0.027874621,0.049756476,-0.021881856,0.016801344,-0.001684968,0.031997932
36052021,M2328,2021,TSE,0,0,1,0,16.37061173,1.164454026,0.570234285,0.059731358,0.85877156,27,16,3.33220451,2.833213344,64.57,0.045520072,0.056646068,-0.02313703,-0.015878779,-0.009855162,-0.017109376,0.049360295,0.060245856,-0.010885561,-0.003616085,-0.004327673,0.058793185
36052022,M2328,2022,TSE,0,0,1,0,16.36810514,1.45028928,0.559564767,0.08854141,0.689517611,27,16,3.33220451,2.833213344,61.95,0.055225863,0.066053667,-0.051301099,-0.05389016,-0.045810504,-0.034107024,0.017349484,0.055373661,-0.038024177,0.024366906,0.010171991,0.039592251
36072017,M2328,2017,TSE,0,0,1,0,16.05452605,1.879919266,0.437723836,0.019805654,0.531937737,34,15,3.555348061,2.772588722,53.51,0.005003908,0.034770884,-0.037184045,-0.038648935,-0.015534682,-0.058967502,-0.040732313,0.041653736,-0.082386049,-0.038067029,0.102659771,-0.036443053
36072018,M2328,2018,TSE,0,0,1,0,15.76003718,2.042264742,0.401789646,0.01890199,0.489652482,34,15,3.555348061,2.772588722,52.2,0.003359467,0.036505224,-0.072496133,-0.077222181,-0.044489306,-0.094237889,-0.075503768,0.05071007,-0.126213838,-0.040699947,0.14848048,-0.045347095
36072019,M2328,2019,TSE,0,0,1,0,15.41876318,2.154113712,0.350243673,-0.018506314,0.464228046,34,15,3.555348061,2.772588722,52.78,0.002554754,0.041937737,-0.053910592,-0.062869557,-0.029084326,-0.090353926,-0.091037437,0.040660746,-0.131698184,-0.065255533,0.142009291,-0.026731357
36072020,M2328,2020,TSE,0,0,1,0,15.33422541,1.734527298,0.400614013,0.004622069,0.576525951,34,15,3.555348061,2.772588722,53.24,0.004611162,0.039610063,-0.058817115,-0.061870827,-0.03628131,-0.074873565,-0.085421526,0.049756476,-0.135178003,-0.047847449,0.12725274,-0.040568687
36072021,M2328,2021,TSE,0,0,1,0,15.17322307,1.731668756,0.3935391,-0.014115228,0.577477648,34,15,3.555348061,2.772588722,53.08,0.002287201,0.036735018,-0.048469535,-0.046877489,-0.013041525,-0.087581868,-0.064397124,0.060245856,-0.12464298,-0.078381007,0.182952529,-0.021947113
36072022,M2328,2022,TSE,0,0,1,0,15.0441348,1.15114201,0.400287017,0.001517916,0.86870255,34,15,3.555348061,2.772588722,46.33,0.002963832,0.03787931,-0.039147146,-0.05014658,-0.026528277,-0.07065717,-0.066602423,0.055373661,-0.121976084,-0.050649886,0.147399495,-0.032727944
36092017,M2328,2017,OTC,0,0,1,0,13.65264569,1.191991539,0.404579937,0.040073861,0.838932129,21,15,3.091042453,2.772588722,45.65,0.071361572,0.13986765,-0.001017378,-0.004506781,-0.001595477,-0.005315094,0.016257262,0.041653736,-0.025396475,-0.007568534,-0.098042038,0.091714572
36092018,M2328,2018,OTC,0,0,1,0,13.61441344,0.986109244,0.371163795,0.007080908,1.014086427,21,15,3.091042453,2.772588722,42.98,0.073764727,0.132301761,0.042243307,0.038614697,0.036031951,0.0218252,0.025767736,0.05071007,-0.024942334,-0.033870101,-0.079364702,0.07218729
36092019,M2328,2019,OTC,0,0,1,0,13.50274586,0.621456494,0.324366781,0.031880365,1.6091231,21,15,3.091042453,2.772588722,43.19,0.063694568,0.121960413,-0.008047635,-0.010858099,-0.004214272,-0.020805463,0.001087019,0.040660746,-0.039573727,-0.012472727,-0.049074391,0.058596038
36092020,M2328,2020,OTC,0,0,1,0,13.36658404,0.32253951,0.223344973,0.064147213,3.100395359,21,15,3.091042453,2.772588722,41.9,0.076026166,0.150972157,-0.036221581,-0.04188822,-0.036914265,-0.031261816,-0.008097924,0.049756476,-0.057854401,0.022485197,-0.069152963,0.087455974
36092021,M2328,2021,OTC,0,0,1,0,13.76253058,0.268181396,0.531539995,-0.062165818,3.728819429,21,15,3.091042453,2.772588722,36.75,0.046891544,0.087538597,0.077827133,0.09189986,0.117333362,-0.02649922,0.000245961,0.060245856,-0.059999895,-0.163690108,-0.017943238,0.137254045
36092022,M2328,2022,OTC,0,0,1,0,14.02312048,0.350656248,0.548684402,-0.194330533,2.851795756,21,15,3.091042453,2.772588722,32.1,0.063285522,0.11543366,0.174079483,0.169360257,0.206323081,-0.023435961,-0.094934727,0.055373661,-0.150308388,-0.301799143,0.036512233,0.102290747
36112017,M2325,2017,OTC,0,0,1,0,15.50957322,0.499985918,0.510808791,0.103120751,2.00005633,16,15,2.833213344,2.772588722,46.89,0.047933296,0.15333873,0.011952534,0.012985202,-0.008480973,0.050576805,0.128458557,0.045188976,0.083269581,0.054146633,-0.161107299,0.062937653
36112018,M2325,2018,OTC,0,0,1,0,15.54118881,0.399934788,0.501366996,0.149976613,2.500407641,16,15,2.833213344,2.772588722,46.52,0.049716938,0.14573914,-0.028844078,-0.027811969,-0.049484327,0.034671714,0.126405874,0.041932957,0.084472917,0.093983846,-0.158273951,0.051354514
36112019,M2325,2019,OTC,0,0,1,0,15.73083645,0.535016243,0.533810045,0.13989437,1.869102131,16,15,2.833213344,2.772588722,45.5,0.037988092,0.109609233,-0.049026856,-0.039855352,-0.053361459,0.01304544,0.135413007,0.03471943,0.100693578,0.088813309,-0.148373893,0.093380846
36112020,M2325,2020,OTC,0,0,1,0,15.77608706,0.478772444,0.500069755,0.158349759,2.088674928,16,15,2.833213344,2.772588722,44.46,0.03603095,0.09907284,-0.053148205,-0.054233585,-0.072093881,0.01657907,0.10536693,0.045367814,0.059999116,0.102141775,-0.108478378,0.029176129
36112021,M2325,2021,OTC,0,0,1,0,15.85283904,0.668126934,0.467002021,0.124095399,1.49672158,16,15,2.833213344,2.772588722,43.7,0.031084533,0.090638108,-0.029897718,-0.025947904,-0.038464696,0.016920642,0.110437774,0.052407729,0.058030044,0.060769859,-0.108643987,0.043199667
36112022,M2325,2022,OTC,0,0,1,0,15.93113563,0.515368146,0.427262531,0.078619308,1.940360513,16,15,2.833213344,2.772588722,49.45,0.028847165,0.088175377,0.03516189,0.038085789,0.02120874,0.049885436,0.125801506,0.052087772,0.073713735,0.00958864,-0.120303381,0.045802285
36152017,M2326,2017,OTC,0,0,1,0,14.94727583,1.778059001,0.149711105,0.06722268,0.562411033,16,15,2.833213344,2.772588722,50.08,0.013822503,0.014682412,-0.009568286,-0.010139313,-0.001638176,-0.015300147,0.01753927,0.015033869,0.002505401,0.021087209,0.112310497,-0.074985895
36152018,M2326,2018,OTC,0,0,1,0,14.97948259,2.759649101,0.185254052,0.067722799,0.362364911,16,15,2.833213344,2.772588722,49.1,0.016332166,0.015926388,-0.015445479,-0.02165387,-0.013534012,-0.010902584,0.008727798,0.01962621,-0.010898413,0.031505618,0.107550439,-0.079334368
36152019,M2326,2019,OTC,0,0,1,0,14.86632484,2.154702423,0.234509764,0.058438891,0.464101209,16,15,2.833213344,2.772588722,51.38,0.044267889,0.039483305,-0.164833811,-0.167824428,-0.120064788,-0.161699381,-0.14176603,0.01879664,-0.16056267,0.015769242,0.116546822,-0.066063204
36152020,M2326,2020,OTC,0,0,1,0,14.94114218,1.418895027,0.279154607,0.023953957,0.704773772,16,15,2.833213344,2.772588722,48.79,0.025311541,0.065181962,0.006067169,0.008821583,0.020039225,-0.017339054,0.010333642,0.016547764,-0.006214122,-0.018936331,0.091421829,-0.039310253
36152021,M2326,2021,OTC,0,0,1,0,14.99741044,1.979862316,0.269125915,0.023506063,0.505085627,16,15,2.833213344,2.772588722,47.15,0.016277883,0.060144263,0.030570158,0.034754598,0.038298641,0.014460192,0.045369761,0.044972478,0.000397283,-0.026223307,0.062308229,-0.034207195
36152022,M2326,2022,OTC,0,0,1,0,15.03768648,1.605728556,0.277772475,0.058903259,0.622770266,16,15,2.833213344,2.772588722,41.8,0.020334496,0.027893499,-0.018376799,-0.022101293,-0.015180194,-0.017968268,0.015687475,0.034783745,-0.01909627,0.017562018,0.061099348,-0.044129964
36172017,M2331,2017,TSE,0,0,1,0,16.01711354,0.796716118,0.53224252,0.043451667,1.255152215,26,15,3.295836866,2.772588722,53.23,0.041815132,0.184710657,0.041252314,0.046392307,0.033859983,0.04561325,0.100688387,0.042554425,0.058133963,-0.016929521,-0.345625165,0.284263703
36172018,M2331,2018,TSE,0,0,1,0,16.05936721,0.762795148,0.53080673,0.047622451,1.310967961,26,15,3.295836866,2.772588722,54.78,0.044339385,0.185357426,0.021198947,0.022179178,0.018409247,0.016034467,0.0655778,0.044874337,0.020703463,-0.019691624,-0.186317992,0.180343143
36172019,M2331,2019,TSE,0,0,1,0,16.15386773,0.836273507,0.569682974,0.042895561,1.195781035,26,15,3.295836866,2.772588722,54.89,0.043327546,0.187279509,0.011849019,0.015009772,0.01543964,0.004440017,0.053666274,0.0430169,0.010649374,-0.025985469,-0.190638772,0.1969227
36172020,M2331,2020,TSE,0,0,1,0,16.17585679,0.753860711,0.56897374,0.103994301,1.326504997,26,15,3.295836866,2.772588722,54.3,0.040288794,0.176170848,-0.050966841,-0.053233157,-0.053366922,-0.021023708,0.045626501,0.044786189,0.000840312,0.040255927,-0.171340827,0.14788979
36172021,M2331,2021,TSE,0,0,1,0,16.15647024,0.785225596,0.613884012,-0.053529889,1.273519362,26,15,3.295836866,2.772588722,53.91,0.038928309,0.206854771,0.057028048,0.055195919,0.068137179,-0.009326442,-0.004915892,0.07403703,-0.078952921,-0.116832018,-0.124721784,0.159425804
36172022,M2331,2022,TSE,0,0,1,0,16.30359357,0.314196344,0.546384141,0.040335592,3.182723221,26,15,3.295836866,2.772588722,56.2,0.038318307,0.178807563,0.056404469,0.062336297,0.051669014,0.043433747,0.111402105,0.062972134,0.048429971,-0.032896513,-0.224417184,0.211674765
36222017,M2326,2017,TSE,0,0,1,0,15.32308849,1.785440918,0.092950055,0.002035307,0.560085741,21,15,3.091042453,2.772588722,55.16,0.052181255,0.05066595,0.023489136,0.018752958,0.026294913,-0.002671313,0.002423705,0.015033869,-0.012610164,-0.035856198,0.06617189,-0.056155325
36222018,M2326,2018,TSE,0,0,1,0,15.3574738,1.964948294,0.080668507,-0.006215342,0.508919244,21,15,3.091042453,2.772588722,53.42,0.097848788,0.049544322,0.051452451,0.049236223,0.052228013,0.020784801,0.02898104,0.01962621,0.00935483,-0.045526109,0.078041493,-0.043293671
36222019,M2326,2019,TSE,0,0,1,0,15.46099704,1.807929752,0.087949508,0.003182965,0.553118836,21,15,3.091042453,2.772588722,53.86,0.060388947,0.04831335,0.035248057,0.035810601,0.040266539,0.011090462,0.030602361,0.01879664,0.011805721,-0.038753765,0.085564165,-0.042930181
36222020,M2326,2020,TSE,0,0,1,0,15.4670391,1.098386141,0.102134155,0.02686874,0.910426637,21,15,3.091042453,2.772588722,53.38,0.049119353,0.036177868,0.020002847,0.019115468,0.02048007,0.005907884,0.039407115,0.016547764,0.02285935,-0.014063062,0.07732847,-0.050226262
36222021,M2326,2021,TSE,0,0,1,0,15.61731441,1.276104029,0.128217808,0.009787528,0.783635172,21,15,3.091042453,2.772588722,54.34,0.031083475,0.026606804,0.034251258,0.036299664,0.039333763,0.010185093,0.044972478,0.044972478,0,-0.035829425,0.079426231,-0.044321355
36222022,M2326,2022,TSE,0,0,1,0,15.65317667,1.085546517,0.100162372,0.07074895,0.921194978,21,15,3.091042453,2.772588722,55.49,0.026585648,0.029999754,0.002499144,0.001409954,-0.004957764,0.016629936,0.071588976,0.034783745,0.036805231,0.028813215,0.057332251,-0.057327931
36232017,M2326,2017,OTC,0,0,1,0,13.59194817,0.679926059,0.285029356,0.100755942,1.47074816,23,15,3.17805383,2.772588722,60.23,0.046297827,0.019750696,0.027677102,0.025653195,0.001898906,0.062299728,0.112567706,0.015033869,0.097533837,0.035068693,-0.051030446,-0.073165726
36232018,M2326,2018,OTC,0,0,1,0,13.5234161,0.773555208,0.246894996,0.08784676,1.292732554,23,15,3.17805383,2.772588722,58.28,0.042147551,0.024690359,0.019434397,0.013226237,-0.006679334,0.049664647,0.092545003,0.01962621,0.072918793,0.033792834,-0.005590402,-0.079096827
36232019,M2326,2019,OTC,0,0,1,0,13.46172287,1.072695286,0.306909735,0.052418436,0.932231187,23,15,3.17805383,2.772588722,56.69,0.058977296,0.034679133,-0.027336969,-0.043449502,-0.047706985,-0.00532059,-0.009140241,0.01879664,-0.027936881,0.025817646,0.035796993,-0.091617896
36232020,M2326,2020,OTC,0,0,1,0,13.35905158,1.025988601,0.286273742,0.01593628,0.974669698,23,15,3.17805383,2.772588722,51.1,0.065022332,0.038468485,-0.054172982,-0.059314477,-0.044820281,-0.054067681,-0.046501259,0.016547764,-0.063049024,-0.012124708,0.102076485,-0.072119045
36232021,M2326,2021,OTC,0,0,1,0,13.36172982,0.940857534,0.345084081,0.045319589,1.062860172,23,15,3.17805383,2.772588722,56.24,0.04441945,0.029894781,-0.116879977,-0.111948348,-0.087410246,-0.097294731,-0.057271796,0.044972478,-0.102244274,0.008011039,0.166734543,-0.067858475
36232022,M2326,2022,OTC,0,0,1,0,13.18577376,0.719816742,0.282273263,-0.040038894,1.389242486,23,15,3.17805383,2.772588722,56.32,0.048647106,0.036251637,-0.013050263,-0.016558199,0.000443193,-0.045884432,-0.043413169,0.034783745,-0.078196914,-0.06352108,0.142645586,-0.077740149
36242017,M2328,2017,OTC,0,0,1,0,14.92629085,0.335504668,0.238099441,0.098601554,2.980584461,26,15,3.295836866,2.772588722,53.61,0.030246723,0.056464913,-0.03754142,-0.038243656,-0.032858406,-0.030753737,0.029080101,0.041653736,-0.012573635,0.044065259,0.019608748,-0.023714901
36242018,M2328,2018,OTC,0,0,1,0,15.02542567,0.927846444,0.245749433,0.124486162,1.077764544,26,15,3.295836866,2.772588722,55.82,0.019123875,0.048406532,-0.034625674,-0.026663501,-0.032531586,0.00415452,0.091554493,0.05071007,0.040844423,0.067548955,-0.060952251,-0.006527645
36242019,M2328,2019,OTC,0,0,1,0,14.94410421,0.952794484,0.182274417,0.068317404,1.049544279,26,15,3.295836866,2.772588722,60.84,0.025699373,0.058104655,0.020268088,0.012081769,0.00884111,0.01276308,0.043054992,0.040660746,0.002394246,0.012127657,-0.000424148,-0.031750237
36242020,M2328,2020,OTC,0,0,1,0,14.98082309,0.636914768,0.183405599,0.063694973,1.570068791,26,15,3.295836866,2.772588722,60.58,0.027899723,0.054789656,0.018724267,0.018778296,0.013752552,0.016839845,0.055484316,0.049756476,0.00572784,0.00994136,-0.008706296,-0.024769485
36242021,M2328,2021,OTC,0,0,1,0,15.19818513,0.468142392,0.246765877,0.161608933,2.136102214,26,15,3.295836866,2.772588722,62.16,0.019656943,0.044936963,-0.045275119,-0.036664535,-0.056500048,0.028354466,0.149544813,0.060245856,0.089298957,0.126303712,-0.085281181,0.001244467
36242022,M2328,2022,OTC,0,0,1,0,15.22214931,0.484120018,0.181891627,0.147894119,2.065603493,26,15,3.295836866,2.772588722,67.44,0.021962532,0.048500183,0.01920094,0.016182624,-0.01007518,0.062861023,0.147577484,0.055373661,0.092203824,0.090021261,-0.082465309,-0.019806355
36252017,M2325,2017,OTC,0,0,1,0,14.45548584,0.45402923,0.537709195,0.083715542,2.202501368,27,15,3.33220451,2.772588722,50.28,0.008560742,0.029260826,-0.064343558,-0.043073918,-0.040573849,-0.024878866,0.085568629,0.045188976,0.040379653,0.022998219,0.082164444,-0.002155674
36252018,M2325,2018,OTC,0,0,1,0,14.81690024,0.754531011,0.588111513,-0.005249329,1.325326574,27,15,3.33220451,2.772588722,45.43,0.005040799,0.021306495,0.022134227,0.036830169,0.049846172,-0.016123762,0.046419227,0.041932957,0.004486269,-0.101922582,0.149695897,-0.039308973
36252019,M2325,2019,OTC,0,0,1,0,14.9094985,1.033077401,0.593289909,-0.030731451,0.967981682,27,15,3.33220451,2.772588722,43.19,0.007303871,0.024524616,0.063365334,0.061196575,0.064248535,0.017472198,0.025499419,0.03471943,-0.00922001,-0.099051167,0.089490881,-0.067514564
36252020,M2325,2020,OTC,0,0,1,0,14.87556565,0.486659236,0.653557039,-0.009419961,2.054825895,27,15,3.33220451,2.772588722,44.3,0.020398702,0.033707345,-0.018353054,-0.02638534,-0.004189095,-0.063668031,-0.05497296,0.045367814,-0.100340774,-0.062350147,0.086243748,-0.041354599
36252021,M2325,2021,OTC,0,0,1,0,15.11844967,0.65082141,0.701504879,-0.046064547,1.536519827,27,15,3.33220451,2.772588722,46.56,0.035824322,0.03457996,0.04266225,0.035713382,0.0671021,-0.059011738,-0.058373202,0.052407729,-0.110780932,-0.11714866,0.082147737,-0.008725831
36252022,M2325,2022,OTC,0,0,1,0,15.11870887,0.523141351,0.743724007,-0.082776903,1.911529261,27,15,3.33220451,2.772588722,48.12,0.059191865,0.039939332,0.013250468,0.005651071,0.041231132,-0.081545548,-0.110620997,0.052087772,-0.162708769,-0.124492678,0.063547901,-0.033765742
36282017,M2331,2017,OTC,0,0,1,0,14.82686271,0.918023263,0.428713906,0.018831957,1.089297015,25,14,3.258096538,2.708050201,60.17,0.060250004,0.089476198,0.03264116,0.032309354,0.034934762,0.006811096,0.027929834,0.042554425,-0.014624591,-0.042590804,-0.020324951,0.025159836
36282018,M2331,2018,OTC,0,0,1,0,14.81315157,1.190745804,0.436280112,0.040447631,0.839809804,25,14,3.258096538,2.708050201,60.61,0.060023006,0.101555236,0.006143838,0.005284298,0.011750577,-0.00983409,0.027248959,0.044874337,-0.017625378,-0.025066184,-0.027389004,0.053065471
36282019,M2331,2019,OTC,0,0,1,0,14.86434454,1.031927551,0.481021231,0.017826656,0.969060279,25,14,3.258096538,2.708050201,60.54,0.057933552,0.117030203,0.018848717,0.01708316,0.023413837,-0.006460492,0.014954587,0.0430169,-0.028062313,-0.043630113,-0.024005846,0.059180666
36282020,M2331,2020,OTC,0,0,1,0,14.90248843,0.998678277,0.501081678,0.041196183,1.001323472,25,14,3.258096538,2.708050201,60.38,0.062415667,0.112845762,-0.007347679,-0.010337332,-0.003487639,-0.018361304,0.014933849,0.044786189,-0.02985234,-0.016864767,-0.027288552,0.045782853
36282021,M2331,2021,OTC,0,0,1,0,15.0313398,0.858175583,0.554869867,-0.055327608,1.165262704,25,14,3.258096538,2.708050201,61.08,0.052783266,0.095107109,0.089461752,0.098819024,0.107144925,0.018697215,0.024550981,0.07403703,-0.049486048,-0.135713355,0.007848694,0.054522164
36282022,M2331,2022,OTC,0,0,1,0,15.12775895,0.747465692,0.529306914,0.052527436,1.337854046,25,14,3.258096538,2.708050201,59.46,0.053981549,0.103573621,-0.01274397,-0.015562286,-0.010498289,-0.018341419,0.033744727,0.062972134,-0.029227407,-0.006960577,-0.016175862,0.040510544
36292017,M2326,2017,OTC,0,0,1,0,11.53342393,0.128095703,0.265707204,0.076544758,7.806663117,22,15,3.135494216,2.772588722,52.69,0.058734276,0.099375133,-0.440353036,-0.452418637,-0.360558306,-0.384718613,-0.398879422,0.015033869,-0.413913291,0.096542296,0.113786467,-0.017373208
36292018,M2326,2018,OTC,0,0,1,0,11.88769766,0.37117565,0.181437587,-0.074635997,2.694142248,22,15,3.135494216,2.772588722,53.06,0,0.171274068,-0.09564243,-0.099272923,-0.079046477,-0.083988699,-0.198254156,0.01962621,-0.217880367,0.00628906,-0.060296356,0.087226633
36292019,M2326,2019,OTC,0,0,1,0,13.47056512,0.224986783,0.370895393,0.094719587,4.444705536,22,15,3.135494216,2.772588722,46.46,0,0.130412404,-0.493937144,-0.392691908,-0.37086289,-0.1987029,0.192952305,0.01879664,0.174155665,0.340066279,-0.214188306,0.544411431
36292020,M3200,2020,OTC,0,0,1,0,13.60530914,0.257188994,0.437934111,0.407311755,3.888191265,22,15,3.135494216,2.772588722,46.11,0,0.11798331,-0.473997888,-0.464236344,-0.448336302,-0.216719858,0.033067,0.00978494,0.02328206,0.399694314,-0.160096697,0.197463475
36292021,M3200,2021,OTC,0,0,1,0,12.93053921,0.184563112,0.277351076,0.118514462,5.418200794,22,15,3.135494216,2.772588722,51.7,0,0.25544521,-0.226922381,-0.245626559,-0.2012113,-0.200203586,-0.196719976,-0.001876355,-0.194843621,0.043313634,-0.001668714,0.062535002
36292022,M3200,2022,OTC,0,0,1,0,12.4634437,0.081237989,0.255368083,-0.279024371,12.30951199,22,15,3.135494216,2.772588722,48.96,0,0.362247827,-0.164276041,-0.181823049,-0.09776435,-0.266457374,-0.372222734,0.014156523,-0.386379256,-0.164415221,-0.058672829,0.212082947
36302017,M2326,2017,OTC,0,0,1,0,15.02039545,0.278206319,0.292486306,-0.023179349,3.594454661,24,15,3.218875825,2.772588722,47.22,0.185454948,0.030497544,-0.120993563,-0.126465591,-0.068440454,-0.184611751,-0.173798175,0.015033869,-0.188832044,-0.066085746,0.196378771,0.015830902
36302018,M2326,2018,OTC,0,0,1,0,14.97772186,0.104567798,0.38449763,-0.092885037,9.56317355,24,15,3.218875825,2.772588722,47.62,0.120903747,0.025886329,0.005997622,0.015252278,0.056998493,-0.094990651,-0.09311813,0.01962621,-0.11274434,-0.145484945,0.172696898,0.029585661
