代號,名稱,Year,Industry,Key,LGTA,MVE,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,ABCFO,DA_ROA,LGTA,LEV,OCF,MTB,Age,Age_Trade,Big4,GC,ESG,RD
4503,金雨,2018,M1500,45032018,13.32525687,990998.12,0,0,0,0,0,0,0.500926278,0.089685008,0.089685008,-0.005517841,0.071780068,13.32525687,0.18948489,0.005085955,1.996301739,43,27,1,0,55.03,0.02909511
4503,金雨,2017,M1500,45032017,13.19816078,1368708.18,0,0,0,0,0,0,0.334584104,0.020337241,0.020337241,0.110074993,0.002145074,13.19816078,0.150960747,0.090546042,2.988785146,43,27,1,0,52.98,0.018422096
4506,崇友,2022,M1500,45062022,16.01552878,13668866.64,0,0,0,0,0,0,0.361745647,0.00937517,0.00937517,0.039777092,-0.00346833,16.01552878,0.452126817,0.092892018,2.764373278,49,26,1,0,63.77,0.008939115
4506,崇友,2021,M1500,45062021,15.944879,11700493.2,0,0,0,0,0,0,0.40447389,0.018899835,-0.018899835,0.070523155,-0.031765531,15.944879,0.437241975,0.12096563,2.472347473,49,26,1,0,62.89,0.008847079
4506,崇友,2020,M1500,45062020,15.85842763,9123198.48,0,0,0,0,0,0,0.488521434,0.001342701,0.001342701,0.049613997,-0.012343209,15.85842763,0.422165943,0.103062643,2.046993091,49,26,1,0,58.8,0.008630681
4506,崇友,2019,M1500,45062019,15.78639008,8677128.24,0,0,0,0,0,0,0.489770795,0.025995276,-0.025995276,0.072374078,-0.037954746,15.78639008,0.407856724,0.130950931,2.041771396,49,26,1,0,58.09,0.010134015
4506,崇友,2018,M1500,45062018,15.76991496,8259379.92,0,0,0,0,0,0,0.488861517,0.023906028,0.023906028,0.030496019,0.008516714,15.76991496,0.42806556,0.080601435,2.045569073,49,26,1,0,61.32,0.008510527
4506,崇友,2017,M1500,45062017,15.61476851,7761976.2,0,0,0,0,0,0,0.507120854,0.069049926,0.069049926,0.012919206,0.04805539,15.61476851,0.348857598,0.078999894,1.97191654,49,26,1,0,58.19,0.008513901
4510,高鋒,2022,M1500,45102022,15.36067743,1879391.4,0,0,0,0,0,0,0.977067363,0.003771054,-0.003771054,-0.017784318,0.007266354,15.36067743,0.608362478,0.036422683,1.023470886,44,25,0,0,53.65,0.026605683
4510,高鋒,2021,M1500,45102021,15.4536743,1155717.7,0,0,0,0,0,0,1.674774904,0.021156398,0.021156398,-0.055986893,0.038483664,15.4536743,0.623848556,-0.00091552,0.597095166,44,25,0,0,53.53,0.024984946
4510,高鋒,2020,M1500,45102020,15.26788662,1266969.03,0,0,0,0,0,0,1.627125803,0.03263688,-0.03263688,0.004411357,-0.02366618,15.26788662,0.517576761,0.051178539,0.614580629,44,25,0,0,58.2,0.02598871
4510,高鋒,2019,M1500,45102019,15.29134782,1087670.77,0,0,0,0,0,0,1.928881476,0.11455581,-0.11455581,0.073342466,-0.106533564,15.29134782,0.520426672,0.129086426,0.518435172,44,25,0,0,57.9,0.022756884
4510,高鋒,2018,M1500,45102018,15.39705689,1428985.53,0,0,0,0,0,0,1.578083159,0.11211384,0.11211384,-0.121625823,0.115937705,15.39705689,0.536231902,-0.06956178,0.633680167,44,25,0,0,59.1,0.016804107
4510,高鋒,2017,M1500,45102017,15.44802866,1755178.75,0,0,0,0,0,0,1.311935323,0.030387722,0.030387722,-0.064572147,0.041987092,15.44802866,0.549971339,-0.000719012,0.762232697,44,25,0,0,58.37,0.022757306
4513,福裕,2022,M1500,45132022,14.72103312,1491472,0,0,0,0,0,0,0.550444795,0.034458628,0.034458628,-0.089848337,0.04702356,14.72103312,0.668055542,-0.035914256,1.81671261,45,25,1,0,48.65,0.033834362
4513,福裕,2021,M1500,45132021,14.74396936,1460720,0,0,0,0,0,0,0.555295334,0.011471896,-0.011471896,-0.031348311,0.004019257,14.74396936,0.679471636,0.030205808,1.800843513,45,25,1,0,47.49,0.038879566
4513,福裕,2020,M1500,45132020,14.65672208,788020,0,0,0,0,0,0,0.992918961,0.042849109,-0.042849109,0.002088753,-0.034661492,14.65672208,0.662621406,0.045006091,1.007131538,45,25,1,0,48.03,0.060924836
4513,福裕,2019,M1500,45132019,14.6590138,576600,0,0,0,0,0,0,1.447030871,0.043564688,-0.043564688,0.016910614,-0.044051506,14.6590138,0.641058535,0.062206603,0.69107026,45,25,1,0,55.84,0.045348162
4513,福裕,2018,M1500,45132018,14.74218757,800320.8,0,0,0,0,0,0,1.156301323,0.033418928,0.033418928,-0.047719864,0.038410905,14.74218757,0.633659937,0.016564658,0.864826477,45,25,1,0,55.16,0.032560006
4513,福裕,2017,M1500,45132017,14.78746795,1243149.6,0,0,0,0,0,0,0.664140502,0.021238044,-0.021238044,-0.021051183,-0.008086485,14.78746795,0.687631214,0.041380751,1.50570549,45,25,1,0,54.96,0.039147764
4523,永彰,2022,M1500,45232022,14.20387155,2944000,0,0,0,0,0,0,0.31834375,0.014675155,0.014675155,-0.099218564,0.035423148,14.20387155,0.364418722,-0.062056394,3.141258467,36,24,0,0,51.14,0.084148261
4523,永彰,2021,M1500,45232021,14.10654301,1846400,0,0,0,0,0,0,0.515840555,0.061341222,0.061341222,-0.094000743,0.073095299,14.10654301,0.288053293,-0.062487293,1.938583522,36,24,0,0,49.6,0.06482415
4523,永彰,2020,M1500,45232020,14.28680023,1779200,0,0,0,0,0,0,0.533398719,0.159429227,-0.159429227,-0.047969272,-0.117963849,14.28680023,0.40762294,-0.017978114,1.874770157,36,24,0,0,48.84,0.096835472
4523,永彰,2019,M1500,45232019,14.50365022,1379200,0,0,0,0,0,0,0.9146875,0.08939514,-0.08939514,-0.028853951,-0.061022228,14.50365022,0.366064995,0.017998402,1.093269559,36,24,0,0,49.63,0.083471965
4523,永彰,2018,M1500,45232018,14.71416549,902400,0,0,0,0,0,0,1.612211879,0.002840678,0.002840678,-0.080075962,0.022609943,14.71416549,0.407701919,-0.047502399,0.620265868,36,24,0,0,50.23,0.104096822
4523,永彰,2017,M1500,45232017,14.82515574,940800,0,0,0,0,0,0,1.753056973,0.044378025,0.044378025,-0.111246916,0.059959771,14.82515574,0.399089202,-0.068212548,0.570432117,36,24,0,0,44.11,0.064932681
4526,東台,2022,M1500,45262022,16.51712301,4869724.86,0,0,0,0,0,0,1.165226817,0.027476832,-0.027476832,-0.007571384,-0.020725035,16.51712301,0.619267883,0.051570666,0.858202013,54,23,1,0,63.2,0.029564845
4526,東台,2021,M1500,45262021,16.58831482,3542081.4,0,0,0,0,0,0,1.58839715,0.010477001,0.010477001,-0.058682581,0.024937007,16.58831482,0.648436284,0.008287339,0.629565471,54,23,1,0,64.92,0.024626087
4526,東台,2020,M1500,45262020,16.58866568,4525709.76,0,0,0,0,0,0,1.206589527,0.064709051,-0.064709051,0.008062349,-0.054337753,16.58866568,0.658901129,0.060476861,0.828782264,54,23,1,0,67.14,0.037254544
4526,東台,2019,M1500,45262019,16.64411636,3231193.68,0,0,0,0,0,0,1.854437584,0.020466799,-0.020466799,-0.024675742,-0.010317147,16.64411636,0.645898865,0.039423463,0.539247052,54,23,1,0,64.51,0.029564659
4526,東台,2018,M1500,45262018,16.71071003,4416134.58,0,0,0,0,0,0,1.386134614,0.042987495,0.042987495,-0.080643047,0.054883107,16.71071003,0.661562442,-0.011596104,0.721430653,54,23,1,0,56.78,0.04045452
4526,東台,2017,M1500,45262017,16.69540501,5246867.34,0,0,0,0,0,0,1.095416489,0.029057711,0.029057711,-0.091788784,0.043228339,16.69540501,0.677331114,-0.023135578,0.912894785,54,23,1,0,60.07,0.043050698
4527,方方土霖,2022,M1500,45272022,14.9762635,2505400.8,0,0,0,0,0,0,0.652951815,0.051955431,0.051955431,-0.050634135,0.046504402,14.9762635,0.487552062,0.026773498,1.531506578,35,23,1,0,57.41,0.026272206
4527,方方土霖,2021,M1500,45272021,14.86975673,1880954.4,0,0,0,0,0,0,0.813241937,0.048460577,0.048460577,-0.043568757,0.042775981,14.86975673,0.466978487,0.021953362,1.229646375,35,23,1,0,60.39,0.027237118
4527,方方土霖,2020,M1500,45272020,14.82026445,1833740.16,0,0,0,0,0,0,0.83785044,0.051517323,-0.051517323,0.081922192,-0.060826641,14.82026445,0.437470595,0.144774067,1.193530435,35,23,1,0,59.46,0.022982699
4527,方方土霖,2019,M1500,45272019,14.77769851,1555785.36,0,0,0,0,0,0,0.932520666,0.026216293,0.026216293,-0.008507685,0.012899651,14.77769851,0.445712319,0.057996108,1.072362293,35,23,1,0,61.07,0.024111955
4527,方方土霖,2018,M1500,45272018,14.76713793,1646406.24,0,0,0,0,0,0,0.892915712,0.028813953,-0.028813953,0.049607609,-0.035666031,14.76713793,0.432375737,0.1234111,1.119926536,35,23,1,0,57.25,0.014834998
4527,方方土霖,2017,M1500,45272017,14.68587923,1673820.96,0,0,0,0,0,0,0.847212476,0.0002922,0.0002922,0.019416865,-0.007929588,14.68587923,0.406111339,0.096298629,1.180341447,35,23,1,0,54.76,0.016999281
4528,江興鍛,2022,M1500,45282022,15.2989652,2928976.8,0,0,0,0,0,0,0.79136168,0.029331631,0.029331631,-0.006682823,0.029296884,15.2989652,0.474182809,0.049652144,1.263644709,43,22,1,0,50.87,0.048890655
4528,江興鍛,2021,M1500,45282021,15.34292377,2422433.24,0,0,0,0,0,0,0.883768834,0.024427366,0.024427366,-0.001905904,0.026985709,15.34292377,0.535224345,0.051320316,1.131517611,43,22,1,0,47.87,0.045692917
4528,江興鍛,2020,M1500,45282020,15.19548197,2912122.84,0,0,0,0,0,0,0.721650533,0.020487212,0.020487212,0.039075568,0.008010111,15.19548197,0.471283751,0.088705611,1.385712272,43,22,1,0,48.62,0.060984415
4528,江興鍛,2019,M1500,45282019,15.18819472,2502772.94,0,0,0,0,0,0,0.795448108,0.029913034,-0.029913034,0.070192067,-0.032633054,15.18819472,0.495473308,0.130479319,1.257153031,43,22,1,0,47.96,0.055024885
4528,江興鍛,2018,M1500,45282018,15.16669108,2738436.06,0,0,0,0,0,0,0.71755117,0.037957352,-0.037957352,0.087833653,-0.042263636,15.16669108,0.491202186,0.149852589,1.393628833,43,22,1,0,48.92,0.016958799
4528,江興鍛,2017,M1500,45282017,15.15825394,3951182.96,0,0,0,0,0,0,0.477448404,0.009927188,0.009927188,0.078755136,-0.00166898,15.15825394,0.5073851,0.128770203,2.094467154,43,22,1,0,49.53,0.019410356
4529,淳紳,2022,M9900,45292022,13.22941346,824752.5,0,0,0,0,0,0,0.64200836,0.102016926,0.102016926,-0.039698651,0.106883074,13.22941346,0.048512565,-0.050871975,1.557612116,36,22,0,0,44.33,0.789672978
4529,淳紳,2021,M9900,45292021,14.27243528,981278.8,0,0,0,0,0,0,1.193920627,0.249859083,-0.249859083,-0.085243117,-0.174947863,14.27243528,0.258129698,-0.043256438,0.837576617,36,22,0,0,45.18,1.154328733
4529,淳紳,2020,M9900,45292020,13.68746012,805157.1,0,0,0,0,0,0,0.737959089,0.146214952,-0.146214952,-0.117374305,-0.084818527,13.68746012,0.324656829,-0.138914242,1.355088669,36,22,0,0,46.57,1.382962588
4529,淳紳,2019,M9900,45292019,14.00336843,826582.79,0,0,0,0,0,0,0.993704454,0.259164812,-0.259164812,-0.058596822,-0.180737534,14.00336843,0.319296539,-0.051779206,1.006335431,36,22,0,0,46.24,0.670361446
4529,淳紳,2018,M9900,45292018,14.40553139,1537104,0,0,0,0,0,0,0.921677388,0.093169494,-0.093169494,-0.055933703,-0.051499737,14.40553139,0.214693136,-0.033207393,1.084978337,36,22,0,0,44.38,1.612466125
4529,淳紳,2017,M9900,45292017,14.46704324,2301695.6,0,0,0,0,0,0,0.69072774,0.239202983,-0.239202983,-0.018229114,-0.181050143,14.46704324,0.171299243,0.010378013,1.447748428,36,22,0,0,46.13,0.126963859
4530,宏易,2022,M1500,45302022,12.74390722,341609.67,0,0,0,0,0,0,0.73605352,0.06889201,-0.06889201,0.072760998,-0.060210506,12.74390722,0.265771961,0.063791578,1.358596859,39,22,0,0,41.23,0
4530,宏易,2021,M1500,45302021,12.78461393,380664.9,0,0,0,0,0,0,0.746415023,0.052394419,-0.052394419,0.003287614,-0.024220339,12.78461393,0.20340803,-0.007760305,1.339737236,39,22,0,0,41.63,0
4530,宏易,2020,M1500,45302020,12.67196157,458949.68,0,0,0,0,0,0,0.627914154,0.038016587,-0.038016587,0.01349757,-0.024181531,12.67196157,0.09572118,-0.025652209,1.592574389,39,22,1,0,42.7,0
4530,宏易,2019,M1500,45302019,12.72611566,517126.4,0,0,0,0,0,0,0.600058322,0.014369179,0.014369179,-0.012177366,0.020963715,12.72611566,0.077623209,-0.053379704,1.666504677,39,22,1,0,41.14,0
4530,宏易,2018,M1500,45302018,12.70558046,323204,0,0,0,0,0,0,1.003152808,0.174278316,-0.174278316,0.231883045,-0.176770787,12.70558046,0.01625999,0.194534289,0.996857101,39,22,1,0,42.8,0
4530,宏易,2017,M1500,45302017,12.72040113,320433.68,0,0,0,0,0,0,0.978888986,0.194363955,0.194363955,-0.224374556,0.205827425,12.72040113,0.062283447,-0.268407159,1.0215663,39,22,1,0,43.64,0
4532,瑞智,2022,M1500,45322022,16.99106752,10224528.75,0,0,0,0,0,0,1.063233061,0.015391614,0.015391614,-0.028262394,0.01455495,16.99106752,0.545906897,0.035972039,0.940527563,34,21,1,0,56.36,0.027512834
4532,瑞智,2021,M1500,45322021,17.09576393,7780740.15,0,0,0,0,0,0,1.338296846,0.06301866,-0.06301866,0.008597241,-0.046372135,17.09576393,0.608278482,0.092137623,0.747218379,34,21,1,0,59.75,0.020527484
4532,瑞智,2020,M1500,45322020,17.19720934,9229846.2,0,0,0,0,0,0,1.113757128,0.099016121,-0.099016121,0.093912626,-0.096153063,17.19720934,0.650592807,0.146481111,0.897861818,34,21,1,0,64.74,0.022536017
4532,瑞智,2019,M1500,45322019,17.09963701,7382729.67,0,0,0,0,0,0,1.279958013,0.034125961,-0.034125961,0.015795919,-0.031406641,17.09963701,0.645892853,0.081743781,0.781275628,34,21,1,0,55.56,0.023942152
4532,瑞智,2018,M1500,45322018,17.09632553,10747716.12,0,0,0,0,0,0,0.905045769,0.028601188,-0.028601188,0.016458285,-0.021745297,17.09632553,0.634281532,0.08844182,1.104916496,34,21,1,0,58.83,0.021505256
4532,瑞智,2017,M1500,45322017,16.9961207,12272235.33,0,0,0,0,0,0,0.766249974,0.045452754,0.045452754,-0.057486201,0.044220852,16.9961207,0.60918366,0.020257857,1.305057141,34,21,1,0,58.51,0.021466353
4533,協易機,2022,M1500,45332022,15.64334638,4860755.12,0,0,0,0,0,0,0.499122243,0.024320954,0.024320954,-0.066586179,0.032444518,15.64334638,0.609975709,-0.009322697,2.003517202,41,21,1,0,61.37,0.049594795
4533,協易機,2021,M1500,45332021,15.62906952,1630285.86,0,0,0,0,0,0,1.463255653,0.004168722,0.004168722,-0.060093817,0.020849336,15.62906952,0.610985917,0.008424011,0.683407577,41,21,1,0,59.32,0.034092858
4533,協易機,2020,M1500,45332020,15.59300747,1772876.46,0,0,0,0,0,0,1.339305391,0.043763435,-0.043763435,0.022925631,-0.039513262,15.59300747,0.598578165,0.064642423,0.746655697,41,21,1,0,58.84,0.038716925
4533,協易機,2019,M1500,45332019,15.48087615,1669894.36,0,0,0,0,0,0,1.44807244,0.013662149,-0.013662149,-0.02128374,-0.0045792,15.48087615,0.542679995,0.036034266,0.690573187,41,21,1,0,62,0.041079674
4533,協易機,2018,M1500,45332018,15.53503046,1623948.5,0,0,0,0,0,0,1.551527034,0.075871506,-0.075871506,0.041879142,-0.065139762,15.53503046,0.548608275,0.107665597,0.644526314,41,21,1,0,59.31,0.040220392
4533,協易機,2017,M1500,45332017,15.57398432,1795057.22,0,0,0,0,0,0,1.394610697,0.019423568,0.019423568,-0.04802693,0.024573933,15.57398432,0.568644006,0.013848365,0.717045984,41,21,1,0,62.91,0.038982992
4534,慶騰,2022,M1500,45342022,14.21962542,915623.95,1,1,0.693147181,1,0,0,0.874563187,0.169803768,-0.169803768,0.050410307,-0.146165618,14.21962542,0.465431355,0.101841418,1.143427959,30,21,1,0,47.1,0.017971133
4534,慶騰,2021,M1500,45342021,14.37689678,817552.38,0,0,0,0,0,0,1.153523643,0.066791193,0.066791193,-0.068096704,0.072062818,14.37689678,0.462058375,-0.012009006,0.866908976,30,21,1,0,56.47,0.011815277
4534,慶騰,2020,M1500,45342020,14.3168469,1404805.5,0,0,0,0,0,0,0.637143718,0.056436553,-0.056436553,0.006665343,-0.045141806,14.3168469,0.457841841,0.053835242,1.569504606,30,21,1,0,58.26,0.019441381
4534,慶騰,2019,M1500,45342019,14.35332937,671630.82,0,0,0,0,0,0,1.408820101,0.08430021,-0.08430021,0.033502045,-0.074795802,14.35332937,0.447395501,0.098845508,0.709813836,30,21,1,0,54.64,0.015587664
4534,慶騰,2018,M1500,45342018,14.56278127,817908.98,0,0,0,0,0,0,1.213864897,0.030551546,-0.030551546,0.018211062,-0.034694412,14.56278127,0.529738115,0.066022177,0.823814909,30,21,1,0,55.54,0.013632063
4534,慶騰,2017,M1500,45342017,14.63848177,1327405.34,0,0,0,0,0,0,0.777696133,0.113484299,-0.113484299,0.077220229,-0.10074212,14.63848177,0.546683377,0.156437397,1.285849264,30,21,1,0,56.87,0.009028275
4535,至興,2022,M1500,45352022,15.01307155,2852457.4,0,0,0,0,0,0,0.970018343,0.010682218,-0.010682218,0.055881115,-0.01904118,15.01307155,0.164579779,0.124863943,1.03090834,35,21,0,0,75.96,0.007498158
4535,至興,2021,M1500,45352021,14.95038148,2613365.48,0,0,0,0,0,0,0.991578109,0.013941749,-0.013941749,0.042588629,-0.014613788,14.95038148,0.166973343,0.112429969,1.008493422,35,21,0,0,75.21,0.008196461
4535,至興,2020,M1500,45352020,14.87606578,2358384.54,0,0,0,0,0,0,1.034364396,0.046803249,-0.046803249,0.071799812,-0.052728124,14.87606578,0.155314764,0.126784382,0.966777283,35,21,0,0,74.91,0.010266504
4535,至興,2019,M1500,45352019,14.85986763,1762167.98,0,0,0,0,0,0,1.394490779,0.030663223,-0.030663223,0.050127948,-0.039389197,14.85986763,0.135222382,0.108197543,0.717107646,35,21,0,0,72.99,0.01072282
4535,至興,2018,M1500,45352018,14.8826769,1940730.3,0,0,0,0,0,0,1.289339894,0.053450536,-0.053450536,0.060220246,-0.056347983,14.8826769,0.139267594,0.135477946,0.775590676,35,21,0,0,73.91,0.009448743
4535,至興,2017,M1500,45352017,14.95899455,2434046.54,0,0,0,0,0,0,1.048751106,0.018820475,-0.018820475,0.062452203,-0.029871953,14.95899455,0.186434504,0.135545965,0.953515085,35,21,0,0,73.29,0.008505649
4536,拓凱,2022,M9900,45362022,16.60152519,16482921.8,0,1,0,0,0,0,0.492797339,0.030160275,0.030160275,0.106716182,-0.003675775,16.60152519,0.499099145,0.133108534,2.029231737,43,12,1,0,64.64,0.036723452
4536,拓凱,2021,M9900,45362021,16.23596642,10526946.2,0,1,0,0,0,0,0.568999678,0.004817869,0.004817869,0.018292133,-0.0006153,16.23596642,0.467617463,0.086897176,1.757470239,43,12,1,0,66.04,0.039364684
4536,拓凱,2019,M9900,45362019,16.10406518,10860255.6,0,0,0,0,0,0,0.499971934,0.043020238,-0.043020238,0.07773157,-0.053607411,16.10406518,0.449345709,0.14386581,2.00011227,43,12,1,0,66.66,0.051483765
4536,拓凱,2020,M9900,45362020,16.13707559,12426900.6,1,1,1.098612289,2,0,0,0.449837347,0.032860017,-0.032860017,0.062047919,-0.041471263,16.13707559,0.45150149,0.124402204,2.223025737,43,12,1,0,65.03,0.042926522
4536,拓凱,2018,M9900,45362018,16.1011331,12633970.2,0,0,0,0,0,0,0.416641081,0.010754811,-0.010754811,0.040537705,-0.016131494,16.1011331,0.464611941,0.108380302,2.400147382,43,12,1,0,62.92,0.051138878
4536,拓凱,2017,M9900,45362017,16.04736552,5984129.8,0,0,0,0,0,0,0.796784355,0.037680681,0.037680681,-0.031604911,0.035600149,16.04736552,0.488248048,0.032722405,1.255044723,43,12,1,0,64.16,0.061758536
4538,大詠城,2022,M1500,45382022,13.81975952,1254336.16,0,0,0,0,0,0,0.600251371,0.000168972,0.000168972,0.111658199,-0.011411304,13.81975952,0.250275328,0.121074465,1.665968706,43,11,1,0,52.63,0.009267122
4538,大詠城,2021,M1500,45382021,13.57532512,831514.88,0,0,0,0,0,0,0.829588281,0.071431772,0.071431772,-0.009712375,0.071667231,13.57532512,0.122910632,0.025286021,1.205417221,43,11,1,0,53.34,0.017075522
4538,大詠城,2020,M1500,45382020,13.5295896,882980,0,0,0,0,0,0,0.783298602,0.031590133,0.031590133,0.047425547,0.01910426,13.5295896,0.079439974,0.062252935,1.276652349,43,11,1,0,48.95,0.03910727
4538,大詠城,2019,M1500,45382019,13.55992646,585956,0,0,0,0,0,0,1.156317198,0.13645183,-0.13645183,0.214868,-0.153490092,13.55992646,0.125135578,0.244197277,0.864814604,43,11,1,0,51.26,0.022840607
4538,大詠城,2018,M1500,45382018,13.61930953,622440,0,0,0,0,0,0,0.94682379,0.002849061,-0.002849061,0.092939385,-0.01479995,13.61930953,0.282906672,0.142545997,1.056162731,43,11,1,0,51.25,0.015447801
4440,宜新實業,2018,M1400,44402018,14.40724996,#N/A,0,0,0,0,0,0,#N/A,0.037460173,0.037460173,0.155136874,-0.000154095,14.40724996,0.528556069,0.125137165,#N/A,10,4,1,0,#N/A,0.000589431
4540,全球傳動,2022,M1500,45402022,15.90184578,3603250.28,0,0,0,0,0,0,0.963727116,0.066444729,0.066444729,-0.050711123,0.067560478,15.90184578,0.568913292,0.004592482,1.037638127,13,9,1,0,53.88,0.025709174
4540,全球傳動,2021,M1500,45402021,15.73659772,3826452.14,0,0,0,0,0,0,0.850806931,0.022084021,0.022084021,-0.024341512,0.031049362,15.73659772,0.523229089,0.032300643,1.175354788,13,9,1,0,54.74,0.026596504
4540,全球傳動,2020,M1500,45402020,15.62653934,4526194.68,0,0,0,0,0,0,0.675870398,0.010256816,0.010256816,-0.023427256,0.019290085,15.62653934,0.499876977,0.032412706,1.479573603,13,9,1,0,58.87,0.030111075
4540,全球傳動,2019,M1500,45402019,15.5295562,4788461.34,0,0,0,0,0,0,0.648715898,0.029517919,0.029517919,-0.044083108,0.034674005,15.5295562,0.440435748,-0.00368071,1.541506849,13,9,1,0,53.07,0.050059159
4540,全球傳動,2018,M1500,45402018,15.57548073,5429436.48,0,0,0,0,0,0,0.64757586,0.127987466,0.127987466,-0.044943255,0.104247764,15.57548073,0.39507703,0.020623117,1.544220626,13,9,1,0,55.4,0.035881283
4440,宜新實業,2017,M1400,44402017,13.7850596,#N/A,0,0,0,0,0,0,#N/A,0.040027101,-0.040027101,0.207523932,-0.09622086,13.7850596,0.193162324,0.219563138,#N/A,10,4,1,0,#N/A,0.000494715
4541,晟田,2022,M9900,45412022,15.23002593,2895968.07,0,0,0,0,0,0,0.588192949,0.030860198,-0.030860198,0.048791003,-0.02466056,15.23002593,0.586002841,0.094561127,1.700122386,32,10,1,0,43.41,0.037041042
4541,晟田,2021,M9900,45412021,15.19131636,1670204.43,0,0,0,0,0,0,0.960061518,0.025051621,-0.025051621,0.015609111,-0.013148559,15.19131636,0.594898522,0.061865489,1.04159992,32,10,1,0,53.07,0.077663511
4541,晟田,2020,M9900,45412020,15.2186613,1451028.15,0,0,0,0,0,0,1.113916363,0.026151445,-0.026151445,0.017784229,-0.015940134,15.2186613,0.602673257,0.053523147,0.897733468,32,10,1,0,54.62,0.111493891
4541,晟田,2019,M9900,45412019,15.23353321,1284341.52,0,0,0,0,0,0,1.383782251,0.016742969,0.016742969,0.008056348,0.024010222,15.23353321,0.569563724,0.05154606,0.72265705,32,10,1,0,55.39,0.063670721
4541,晟田,2018,M9900,45412018,15.08953112,1817769.47,0,0,0,0,0,0,0.976958866,0.023365173,0.023365173,0.030193312,0.028037968,15.08953112,0.503276182,0.07051134,1.023584549,32,10,1,0,58.39,0.070485577
4541,晟田,2017,M9900,45412017,14.91193011,1449949.54,0,0,0,0,0,0,0.856511876,0.023083485,-0.023083485,0.006941347,-0.005543677,14.91193011,0.585124952,0.053099305,1.167526135,32,10,1,0,54.15,0.061962413
4542,科嶠,2022,M2328,45422022,14.1655151,858781,0,0,0,0,0,0,0.748217532,0.070051982,-0.070051982,0.051520443,-0.058538905,14.1655151,0.547201203,0.088540133,1.336509714,23,11,1,0,45.72,0.056039525
4542,科嶠,2021,M2328,45422021,14.07299447,798408.05,0,0,0,0,0,0,0.835419933,0.113101062,0.113101062,-0.135796734,0.114672862,14.07299447,0.484408323,-0.072889475,1.197002801,23,11,1,0,46.08,0.014984389
4542,科嶠,2020,M2328,45422020,13.84805229,652252.1,0,0,0,0,0,0,0.860947784,0.020008518,-0.020008518,0.02769203,-0.023016946,13.84805229,0.456424836,0.053502304,1.161510627,23,11,1,0,43.53,0.023836302
4542,科嶠,2019,M2328,45422019,13.8138001,573902.65,0,0,0,0,0,0,1.002169967,0.043804071,-0.043804071,0.055822978,-0.04421368,13.8138001,0.423867389,0.096660192,0.997834732,23,11,1,0,47.34,0.020306161
4542,科嶠,2018,M2328,45422018,13.76543862,491593.3,0,0,0,0,0,0,1.1432072,0.080192872,0.080192872,-0.046792825,0.069604656,13.76543862,0.409150501,-0.009683955,0.87473207,23,11,1,0,53.55,0.020556502
4542,科嶠,2017,M2328,45422017,13.72301033,539394.95,0,0,0,0,0,0,1.052460725,0.087492574,0.087492574,-0.064330181,0.083527981,13.72301033,0.377291041,-0.010126704,0.950154221,23,11,1,0,51.21,0.009870505
4543,萬在,2022,M1500,45432022,14.70415503,3287738.7,0,0,0,0,0,0,0.497530415,0.038961178,-0.038961178,0.096841923,-0.042065072,14.70415503,0.327358686,0.1332424,2.009927373,39,9,1,0,53.54,0.015550593
4543,萬在,2021,M1500,45432021,14.64105261,1134272.7,0,0,0,0,0,0,1.327400369,0.052638998,0.052638998,-0.042990967,0.059809099,14.64105261,0.340536056,0.003059413,0.753352209,39,9,1,0,49.64,0.024232384
4543,萬在,2020,M1500,45432020,14.58723691,916647.3,0,0,0,0,0,0,1.61221988,0.007715558,0.007715558,0.002342169,0.014406046,14.58723691,0.31692241,0.040871311,0.620262789,39,9,1,0,56.83,0.034282635
4543,萬在,2019,M1500,45432019,14.55381799,793592.1,0,0,0,0,0,0,1.911143017,0.027508283,0.027508283,-0.02559283,0.031565518,14.55381799,0.275150772,0.016335379,0.523247078,39,9,1,0,58.36,0.039454369
4543,萬在,2018,M1500,45432018,14.58887412,1018899.9,0,0,0,0,0,0,1.528193299,0.006490762,0.006490762,0.031507271,0.006098898,14.58887412,0.281474341,0.074465527,0.654367481,39,9,1,0,53.25,0.03628696
4543,萬在,2017,M1500,45432017,14.50123325,1148168,0,0,0,0,0,0,1.280539956,0.005912807,-0.005912807,-0.005172638,0.002332342,14.50123325,0.259384165,0.035979138,0.780920576,39,9,1,0,51.8,0.040839964
4545,銘鈺,2022,M2328,45452022,15.00352287,2170630,0,0,0,0,0,0,0.874507401,0.081189107,0.081189107,-0.064819883,0.079954761,15.00352287,0.421368464,-0.002347774,1.1435009,22,10,1,0,64,0.025145307
4545,銘鈺,2021,M2328,45452021,14.93949653,2008160,0,0,0,0,0,0,0.853168572,0.006928866,0.006928866,-0.016123516,0.014767822,14.93949653,0.443208936,0.04689683,1.172101309,22,10,1,0,64.63,0.029147061
4545,銘鈺,2020,M2328,45452020,14.95684671,1821820,0,0,0,0,0,0,0.933784348,0.035199926,0.035199926,-0.053156117,0.04276783,14.95684671,0.456654516,0.00505885,1.070911075,22,10,1,0,65.35,0.037582869
4545,銘鈺,2019,M2328,45452019,14.89817637,2136750,0,0,0,0,0,0,0.801407745,0.034252791,-0.034252791,0.012678148,-0.026543492,14.89817637,0.420022083,0.067700014,1.247804262,22,10,1,0,65.35,0.043583371
