"","EXP","A1","A2","ABEXP"
"2089",0.107163183,1.09869e-07,0.512734093,0.0153346617915835
"2090",0.090776453,9.39724e-08,0.52530981,-0.000871784375567898
"2091",0.077191855,3.37498e-07,0.622903758,-0.0383299815506871
"2092",0.190832487,7.93379e-09,0.481447248,0.108301331009903
"2093",0.189694948,3.21306e-08,1.749925336,0.0132310413362813
"2094",0.051770591,6.26269e-09,2.092998176,-0.147865727241912
"2095",0.090429031,1.086e-07,0.406971746,0.00638081719750616
"2096",0.073948521,5.11465e-08,0.336452556,-0.00101271103270512
"2097",0.083641697,9.45562e-08,0.799057898,-0.0279585208871992
"2098",0.147505202,5.85439e-09,1.12229679,0.0185034536251933
"2099",0.125825899,5.43748e-09,1.506793965,-0.0311145153828672
"2100",0.021669559,5.91332e-09,0.6196545,-0.0707752777912424
"2101",0.05869477,4.44893e-08,0.681277232,-0.0408895955387459
"2102",0.082040578,4.66937e-09,2.373416079,-0.137882899510759
"2103",0.153789684,2.52197e-09,1.041021739,0.0309292322470799
"2104",0.043801779,3.1792e-07,0.61067964,-0.0694823072838982
"2105",0.114875162,1.54263e-07,0.544108489,0.0177065374402054
"2106",0.191090418,3.55506e-08,0.552191959,0.101511126934444
"2107",0.034219437,1.06083e-08,0.214699874,-0.0290933965338536
"2108",0.025005188,5.68372e-08,0.01032309787,-0.0266261792145236
"2109",0.214320614,8.55687e-07,0.738765465,0.0546766967525578
"2110",0.078730952,2.7045e-07,0.447126496,-0.0193867869477052
"2111",0.073886845,4.19563e-08,0.603624768,-0.019874788746643
"2112",0.103729897,4.61905e-08,1.080779109,-0.0250304423422279
"2113",0.076595564,1.308e-07,0.713852243,-0.031303596535135
"2114",0.058186827,9.04524e-09,0.286203523,-0.0102193383113056
"2115",0.253004541,5.53621e-08,0.716992706,0.150073364568685
"2116",0.132209156,1.09515e-07,0.376951924,0.0502814823850085
"2117",0.048193692,5.92694e-08,0.381969906,-0.0306378931463329
"2118",0.305558903,2.0231e-08,1.711597894,0.132702524795613
"2119",0.233038407,1.27555e-08,1.868717255,0.0492684880659923
"2120",0.459223841,1.28048e-08,0.995691875,0.33895225712834
"2121",0.27083348,3.70777e-07,0.680513199,0.14882890529122
"2122",0.052471087,1.50635e-09,1.643212662,-0.114121300445704
"2123",0.11293233,3.58979e-08,0.976450279,-0.00753039684736328
"2124",0.1363858,1.32552e-08,1.260335517,-0.0031663402115902
"2125",0.060865231,4.50703e-08,0.954565927,-0.0586375070537584
"2126",0.240194826,5.42239e-08,0.352602612,0.163846896834175
"2127",0.094633013,3.41459e-07,0.181348613,0.0109559709320094
"2128",0.093170887,1.21563e-08,1.088619155,-0.0338153291105298
"2129",0.141510846,3.30391e-08,0.714868595,0.0402718547662916
"2130",0.245643507,1.99206e-08,1.018327376,0.123235312150418
"2131",0.249326695,1.23701e-07,1.032844863,0.11871379419047
"2132",0.108044541,3.5609e-07,0.749417525,-0.017960276408517
"2133",0.256557202,7.92356e-08,0.508228261,0.16716655456904
"2134",0.062981952,1.05706e-07,0.581681383,-0.0335748651612244
"2135",0.035010173,3.69705e-08,1.324899837,-0.110871806763084
"2136",0.183081799,2.5552e-07,0.445723409,0.086094545274551
"2137",0.064230386,6.37864e-08,0.609462462,-0.0314595972965009
"2138",0.059515228,6.03748e-09,0.368319657,-0.0146566795473022
"2139",0.067994502,2.45537e-09,0.665296203,-0.0275320055346833
"2140",0.059378499,1.97481e-09,0.409988193,-0.0175444257133625
"2141",0.123325797,2.16841e-07,0.824421126,0.00145733580024884
"2142",0.191656723,1.39555e-07,2.9026510613,-0.0760533840492121
"2143",0.054015969,1.78869e-07,0.351397147,-0.0308302470497487
"2144",0.224101996,1.25029e-07,0.88159964,0.10439882575459
"2145",0.132847561,7.96435e-08,0.818612443,0.020852229757203
"2146",0.071255317,1.79591e-07,0.444552658,-0.0204165368560865
"2147",0.198922724,9.59779e-08,1.226721007,0.0561174060571974
"2148",0.257134034,2.71122e-07,0.625245365,0.146014074543712
"2149",0.166788924,1.71389e-06,0.030812315,-0.000476092327964481
"2150",0.110268222,3.4346e-07,1.604752252,-0.0770815551371095
"2151",0.065406052,1.61063e-07,0.391159083,-0.0211058134696527
"2152",0.208627422,2.27337e-07,0.687001693,0.0960315148507137
"2153",0.101045268,9.06564e-08,0.536709317,0.00879627548438531
"2154",0.149624075,1.02754e-06,0.925190018,-0.035417715077675
"2155",0.200182868,7.15613e-08,1.398502994,0.0465644451410305
"2156",0.084659389,4.3526e-07,1.000413062,-0.0650557230929208
"2157",0.074665018,1.25817e-07,0.509606764,-0.018034580279882
"2158",0.092045241,1.8102e-06,0.242065877,-0.097219996209521
"2159",0.149886908,2.32055e-07,0.607977947,0.042714003321569
"2160",0.073228434,1.05475e-06,0.400199138,-0.0755011188084351
"2161",0.095930541,2.9278e-08,1.00847513,-0.0264055944357811
"2162",0.069209408,4.57789e-07,1.368823401,-0.108854843666358
"2163",0.028915494,4.64422e-08,0.682778996,-0.0709126284329367
"2164",0.019202736,8.63068e-08,0.457989926,-0.0670207856070075
"2165",0.13721456,1.27792e-06,0.624276216,-0.0431865040275232
"2166",0.103206427,5.35717e-07,0.950478315,-0.0497963663241573
"2167",0.06108651,1.63091e-08,0.472299753,-0.0213561988116474
"2168",0.290751124,9.82781e-08,2.654204574,0.0439556971114054
"2169",0.061911245,4.82215e-08,0.551977271,-0.0285252439617967
"2170",0.272604552,2.33108e-07,1.342201831,0.111953463522
"2171",0.231434532,1.87299e-09,0.603375483,0.140452102473834
"2172",0.107255592,2.31557e-07,0.612467698,-0.000209582287773058
"2173",0.174918802,9.65002e-08,0.892011143,0.0564234832123118
"2174",0.238799448,6.91937e-08,1.044802898,0.111071393261145
"2175",0.08330816,1.13863e-07,0.724695095,-0.0242130061244719
"2176",0.078050374,1.92382e-07,0.664560345,-0.030505387606729
"2177",0.128262615,1.25636e-07,0.683364135,0.0229367983891071
"2178",0.091585474,2.03652e-07,0.921914197,-0.0364658925193754
"2179",0.120720212,8.92178e-08,0.794811255,0.00979661130348597
"2180",0.608920286,5.99232e-07,2.725466098,0.322434097716369
"2181",0.057192906,2.46305e-07,0.306689829,-0.0290466252674755
"2182",0.178012209,1.48131e-07,0.605232772,0.0768199461593436
"2183",0.091570571,5.12125e-07,1.106701826,-0.0711704429402406
"2184",0.16144484,7.67634e-07,0.593911131,0.0184026565304696
"2185",0.098066919,8.64662e-08,0.676366328,-0.00405174801486625
"2186",0.018792286,3.90773e-09,0.322411105,-0.0518936414815028
"2187",0.107999195,1.20797e-07,0.577365144,0.010716812186178
"2188",0.066382815,1.02316e-07,0.312404769,-0.0103539653341324
"2189",0.067335731,1.0922e-07,0.58922208,-0.0300116340378632
"2190",0.145933509,1.74124e-07,0.965134187,0.0167724130552157
"2191",0.11860648,5.63126e-08,0.590443145,0.0248147355331117
"2192",0.267358934,8.78066e-07,0.716201906,0.107814694826456
"2193",0.088795757,2.57208e-07,0.457858989,-0.00919048419477807
"2194",0.088914848,2.17412e-07,0.563287168,-0.0139987001229303
"2195",0.068547829,1.15108e-07,0.91365665,-0.0528036982427261
"2196",0.104422795,1.64644e-07,0.691090248,-0.00415200108149556
"2197",0.077949755,2.98901e-07,0.579190941,-0.0317338282909873
"2198",0.112485007,5.23336e-08,0.876476847,-0.00183804263974186
"2199",0.05301108,4.60353e-07,0.184271196,-0.0390683581528789
"2200",0.050106922,1.21832e-08,0.433711432,-0.0292447609882923
"2201",0.088938363,2.74044e-07,0.712697353,-0.0287439172728329
"2202",0.096583203,1.95345e-07,0.220846582,0.0200979940325921
"2203",0.192344617,7.9145e-07,0.614479744,0.0461657975559849
"2204",0.170848691,3.49843e-07,0.571416627,0.0582215377384858
"2205",0.127644965,2.21895e-08,0.128825824,0.0697806482312365
"2206",0.031005702,1.68076e-08,0.234862731,-0.0342007568632463
"2207",0.024813246,2.87945e-08,0.543575943,-0.0636739544730438
"2208",0.02077676,4.9239e-08,0.7030309,-0.0807170892956344
"2209",0.033818215,6.89768e-08,0.203450619,-0.0326969918391001
"2210",0.022632094,1.27423e-07,0.170501672,-0.0455124558532021
"2211",0.036630113,1.91698e-08,0.229336357,-0.0283370871344659
"2212",0.020525109,4.12704e-08,0.444743591,-0.0616326494268451
"2213",0.016588133,2.37481e-08,0.319909106,-0.0552824759320023
"2214",0.023806942,1.68639e-07,1.063050765,-0.112098541296197
"2215",0.032294415,1.74286e-08,0.476591412,-0.0505375734784018
"2216",0.01892112,3.0884e-08,0.267697944,-0.0496433212483519
"2217",0.034755194,5.86239e-08,0.203538165,-0.0310532385018754
"2218",0.017701046,8.13695e-08,0.095607893,-0.0418235951315381
"2219",0.011089849,1.15863e-07,0.01032309787,-0.0446074118288219
"2220",0.018435661,2.95651e-08,0.081951595,-0.0365271948731796
"2221",0.029806113,5.05411e-08,0.763579259,-0.0761815688310633
"2222",0.007444972,4.23981e-08,0.168636298,-0.0547070969313196
"2223",0.016034348,8.1685e-08,0.120594434,-0.0453294857054516
"2224",0.008935071,4.80359e-08,0.024341689,-0.0431097114029649
"2225",0.020646762,5.51181e-08,0.254452485,-0.0486235624435192
"2226",0.041866047,6.32878e-08,0.302398805,-0.0314545316342993
"2227",0.020522284,5.53075e-09,0.135298797,-0.0366653508332735
"2228",0.021582842,1.23556e-07,0.791529365,-0.0914673715799983
"2229",0.021230242,2.40787e-08,0.155462404,-0.0387016888392933
"2230",0.033464014,1.06003e-07,1.497895302,-0.129756421222491
"2231",0.034214318,1.76076e-08,0.119244222,-0.0226374399465202
"2232",0.022871729,2.7626e-08,0.313237587,-0.0487807326186767
"2233",0.038998998,2.79244e-07,0.301666363,-0.0491440866177828
"2234",0.079851859,8.29994e-08,1.200841482,-0.060177043298668
"2235",0.098239423,2.75612e-08,0.177544321,0.0364614213291431
"2236",0.051793685,2.99203e-09,0.619584081,-0.0404448015045658
"2237",0.010403601,4.72912e-08,0.185813308,-0.0533349346476879
"2238",0.010156097,1.64901e-08,0.140333509,-0.0481526669850827
"2239",0.011227291,2.8513e-08,0.198632296,-0.052150161550918
"2240",0.032832025,4.61491e-08,0.569673944,-0.0587489228641296
"2241",0.05116404,5.12884e-09,0.775873413,-0.0525897408690666
"2242",0.029509488,3.51872e-09,0.405534656,-0.047195846984685
"2243",0.041764292,2.2085e-07,0.133796264,-0.0301459590442531
"2244",0.021510592,5.11696e-08,0.160282563,-0.040638056800203
"2245",0.017387296,8.95159e-08,0.253374077,-0.0541740226651188
"2246",0.093145217,6.16391e-08,0.29143043,0.0207360190830877
"2247",0.064266686,9.20831e-09,0.753977698,-0.0381754615847108
"2248",0.140410847,9.95719e-08,1.588718669,-0.0289728622356252
"2249",0.009885405,5.97894e-08,0.148940735,-0.0520320274911076
"2250",0.027207739,3.03428e-09,0.270199101,-0.0396202488598858
"2251",0.050387575,2.28032e-07,0.888205882,-0.0768913066922005
"2252",0.007444972,2.33881e-09,0.091534678,-0.0463394963958499
"2253",0.02907785,2.27147e-08,0.47798459,-0.054219599005498
"2254",0.492627258,1.29628e-07,1.965197252,0.293789053147203
"2255",0.007444972,1.21342e-08,0.144875645,-0.0508941269553828
"2256",0.242393599,3.88334e-07,0.773726157,0.112399557083058
"2257",0.019732136,2.16568e-07,0.161891745,-0.0539267532042078
"2258",0.121971708,2.60389e-07,1.037210119,-0.0183742353604073
"2259",0.125351238,6.28614e-07,2.326882918,-0.134166914552136
"2260",0.007444972,1.13894e-07,0.030146613,-0.0495585715623821
"2261",0.104235606,1.42192e-07,0.105464,0.0398043994581321
"2262",0.047733902,7.52089e-08,0.151072096,-0.0154007069726637
"2263",0.045018394,8.14614e-08,0.128147096,-0.0168793995556084
"2264",0.007444972,9.53059e-08,0.025243295,-0.0479215059909448
"2265",0.072486644,9.12879e-08,0.495046305,-0.0167753827390601
"2266",0.070804774,6.6584e-07,0.38160297,-0.0497827234584316
"2267",0.020131275,5.04051e-07,0.01032309787,-0.0623056676348667
"2268",0.302314854,3.59283979999999e-06,0.746885105,-0.0464638634706214
"2269",0.086347829,3.88984e-07,0.286552435,-0.00825516200811324
"2270",0.466050342,4.50912e-08,0.887370772,0.351433775522283
"2271",0.092995102,1.39473e-06,0.230932629,-0.0668413731842145
"2272",0.447438332,5.62843e-07,0.889425529,0.297007839825987
"2273",0.552086324,7.52661e-08,1.146584718,0.416536621470543
"2274",0.343099509,1.76351e-07,0.8131178,0.224842310089709
"2275",0.209755651,1.65693e-07,1.084491266,0.0724935683853254
"2276",0.347265317,2.22489e-07,0.927885653,0.217482046102734
"2277",0.274282345,2.10611e-06,0.894713675,0.0171618371725397
"2278",0.1152542,4.04774e-07,0.256690007,0.0217356612025082
"2279",0.069028004,6.82068e-08,0.191425778,0.00344049484996927
"2280",0.60904250082,3.59283979999999e-06,1.136555135,0.231920138370919
"2281",0.185288348,1.33272e-06,1.325721269,-0.0499089201222823
"2282",0.280995446,1.67538e-06,1.762931453,-0.00960698322823151
"2283",0.073654274,2.35681e-07,0.432154552,-0.0209794378836577
"2284",0.51400804,6.94981e-07,1.255033748,0.32788199477503
"2285",0.385862463,2.44367e-07,1.266804848,0.22992000926562
"2286",0.309504346,3.22603e-07,0.778970586,0.183656607257166
"2287",0.258819237,8.62601e-07,1.276303304,0.0595998726448124
"2288",0.322321797,1.28594e-06,0.825376556,0.126740741765253
"2289",0.007444972,6.2328414e-10,0.011807996,-0.0404222013995971
"2290",0.007444972,3.07259e-09,0.027367346,-0.0417226668075165
"2291",0.009207967,1.35728e-09,0.015803767,-0.0390004090882814
"2292",0.113366096,5.63548e-08,0.464238175,0.0287512855188914
"2293",0.007444972,4.58119e-09,0.011485821,-0.040671400910435
"2294",0.067308232,5.10709e-08,0.275613417,-0.00322250227452487
"2295",0.007444972,6.2328414e-10,0.012206416,-0.0404511814959938
"2296",0.009142497,3.62109e-09,0.013489864,-0.039053510212639
"2297",0.014088301,1.32003e-09,0.019048524,-0.0343535248728475
"2298",0.009814696,1.46996e-09,0.016485915,-0.0384510596390308
"2299",0.009336587,3.21067e-09,0.01877269,-0.0392154089598561
"2300",0.092698302,2.53342e-08,0.418270454,0.0135638733252465
"2301",0.011553911,2.34118e-08,0.413379532,-0.0670923426579413
"2302",0.09207851,6.23987e-08,0.365323646,0.0142421764926817
"2303",0.055053705,8.79416e-09,0.084259285,0.00135376489844349
"2304",0.007444972,7.46917e-10,0.117439192,-0.048114072500741
"2305",0.009059331,6.2328414e-10,0.012887283,-0.0388863470963988
"2306",0.007774702,6.2328414e-10,0.051545084,-0.0429828499969704
"2307",0.007811852,6.2328414e-10,0.057523955,-0.0433805884511736
"2308",0.010195112,6.2328414e-10,0.065458341,-0.0415744562839352
"2309",0.010703611,6.2328414e-10,0.018927953,-0.0376814506587221
"2310",0.019314334,6.2328414e-10,0.041929075,-0.0307437730198813
"2311",0.00767702,6.2328414e-10,0.015768668,-0.0404782429943861
"2312",0.01288678,6.2328414e-10,0.020101848,-0.035583667910064
"2313",0.007444972,6.2328414e-10,0.061539943,-0.044039581596518
"2314",0.014260197,3.15699e-09,0.027055875,-0.0348905999217181
"2315",0.011583337,6.2328414e-10,0.018191513,-0.0367481578142103
"2316",0.010936664,6.2328414e-10,0.029381306,-0.0382087489905054
"2317",0.007518864,6.2328414e-10,0.017046273,-0.0407293288574877
"2318",0.007858556,1.73788e-09,0.014001217,-0.0402449240048251
"2319",0.081381259,1.01144e-06,0.110235544,-0.0432737141468902
"2320",0.107280919,7.78672e-09,0.290350838,0.0386597791860513
"2321",0.040692833,6.1049e-07,0.330175675,-0.072341276521525
"2322",0.009361384,7.32379e-10,0.150186611,-0.0485786262436277
"2323",0.173829902,1.09246e-07,0.721811547,0.0668365124358874
"2324",0.241500635,2.65522e-08,1.109634064,0.111994208285091
"2325",0.030561012,1.59753e-07,0.088573289,-0.0338512656773674
"2326",0.443107366,2.05747e-07,0.828245426,0.321724926225666
"2327",0.369718147,4.77341e-09,1.233901632,0.232672996867794
"2328",0.011956178,3.9843e-08,0.012421665,-0.0386572167816074
"2329",0.007444972,6.50736e-09,0.017806713,-0.0412638481379657
"2330",0.462322473,8.37688e-07,1.153067362,0.273783080052661
"2331",0.007444972,8.58344e-09,0.115189029,-0.0484902069410794
"2332",0.505410504,1.9732e-06,0.722515351,0.269970564407859
"2333",0.144742153,6.89863e-08,0.313522226,0.0702199522747606
"2334",0.088548323,1.72367e-07,0.484072264,-0.00550047717433149
"2335",0.348783407,5.27108e-07,1.521424584,0.154844394995438
"2336",0.162385136,7.05553e-07,1.296652574,-0.0274963953989459
"2337",0.60904250082,1.96097e-07,2.592901503,0.359968017895611
"2338",0.275896746,5.2213e-07,0.826446523,0.132851639679479
"2339",0.076692917,5.26867e-07,0.431355245,-0.0379405163516666
"2340",0.083809286,1.44633e-07,0.489284905,-0.00870825867949238
"2341",0.064519884,2.27775e-07,0.388136319,-0.0263674576683759
"2342",0.147235973,2.95378e-08,0.822265488,0.0384263756272992
"2343",0.218541227,7.6921e-08,1.174363871,0.0808569417983858
"2344",0.029201542,5.83852e-09,0.326633118,-0.0419244836247169
"2345",0.075086526,2.58031e-08,1.524473417,-0.0845427001906432
"2346",0.115664375,5.4797e-07,0.723793069,-0.0216939153601167
"2347",0.077095889,2.01449e-07,1.233777172,-0.0734878776331157
"2348",0.259996871,1.54139e-07,0.742614859,0.148397920100017
"2349",0.094983223,5.4205e-08,0.729289119,-0.00876265953973606
"2350",0.043972372,1.67629e-07,0.67708267,-0.0637891638534118
"2351",0.084595167,2.37718e-08,0.942922024,-0.0325935104391205
"2352",0.096308806,5.80751e-07,0.948425846,-0.0596467875971736
"2353",0.113637411,4.95967e-08,0.781646428,0.00640062089830598
"2354",0.164378921,3.68189e-07,1.000384758,0.019285941445414
"2355",0.126399474,9.21669e-08,0.548169892,0.0332128190188556
"2356",0.152908391,4.22243e-08,0.920386033,0.0360878567980902
"2357",0.088721364,2.69563e-07,0.345277413,-0.00192702222636061
"2358",0.211091244,9.32711e-07,0.557850958,0.0593009359844213
"2359",0.113727553,6.83531e-08,1.013705338,-0.0116806379522312
"2360",0.129300674,4.08387e-07,0.347057183,0.0289601723599313
"2361",0.073750853,5.18399e-08,1.783351651,-0.106502044267869
"2362",0.12232815,1.82759e-07,1.797313657,-0.067958452905297
"2363",0.212902171,1.42912e-07,0.707514738,0.104629670195529
"2364",0.080761158,2.87351e-07,0.395305086,-0.014751415469567
"2365",0.119228682,1.05502e-07,0.974114243,-0.0058586894377554
"2366",0.115395231,4.37563e-08,2.555956791,-0.120498249335229
"2367",0.33766233,1.72115e-08,1.37615442,0.189413282923418
"2368",0.327823132,1.21964e-07,0.670228375,0.223705718030714
"2369",0.049076633,7.63303e-09,2.695620782,-0.194487373368565
"2370",0.085229909,8.01859e-09,0.704776386,-0.0135515036054844
"2371",0.12473467,2.77071e-07,1.035495509,-0.0166356685205431
"2372",0.023821261,5.55132e-07,0.08596327,-0.0676361921050664
"2373",0.305035417,2.62862e-07,0.544549511,0.200354052907775
"2374",0.129654347,6.02348e-08,0.665497189,0.0301331807359724
"2375",0.204033522,8.88245e-07,0.92312769,0.0287368439619758
"2376",0.070248068,1.32892e-08,0.738185733,-0.031326515961933
"2377",0.086711225,5.41757e-09,0.719783679,-0.0129826144784533
"2378",0.179076386,6.25916e-07,1.099242079,0.00903967289637938
"2379",0.159677816,1.31366e-07,0.829366875,0.0433374156793458
"2380",0.077566836,4.28582e-08,2.9026510613,-0.183482473539596
"2381",0.016951976,5.73741e-08,0.177079307,-0.0468458134956844
"2382",0.042746698,1.82282e-07,0.175891648,-0.0295687760834217
"2383",0.05268038,1.13534e-07,0.274505601,-0.0220724407298866
"2384",0.018123993,1.3234e-07,0.690497125,-0.0881824536977027
"2385",0.055993366,9.9666e-07,0.275954277,-0.0796974868862376
"2386",0.107019443,1.61877e-07,0.598998497,0.00533377583231625
"2387",0.014845111,5.64088e-08,0.264255216,-0.0552271478352617
"2388",0.222741232,6.38476e-07,0.615110807,0.0870538689819362
"2389",0.131858556,1.95509e-07,0.814024726,0.0122157226891747
"2390",0.130875723,6.79433e-08,0.414636123,0.0490705900104431
"2391",0.107603744,2.14057e-07,0.832574895,-0.0146660312268262
"2392",0.048566219,1.24621e-07,0.602435738,-0.0508031473579833
"2393",0.33115727,1.73024e-06,0.613570261,0.120377623479916
"2394",0.067933623,6.68908e-07,0.224977157,-0.0414726299297068
"2395",0.164412287,3.59283979999999e-06,0.323916661,-0.153600740294686
"2396",0.158599156,3.35085e-07,0.710314859,0.0368854652145794
"2397",0.035282827,1.14663e-06,0.064978145,-0.0953925709064519
"2398",0.07505907,1.03121e-07,0.779145294,-0.0356827257100337
"2399",0.068648128,1.92623e-07,0.444783568,-0.0239382092312459
"2400",0.258422638,7.29612e-07,0.334191357,0.136890917646621
"2401",0.31455367,3.59283979999999e-06,0.377514166,-0.00735790872665305
"2402",0.296054346,3.21648e-06,0.372953918,0.000399384571291219
"2403",0.317551775,2.47309e-07,1.138310782,0.170753010617977
"2404",0.088385317,1.50111e-06,0.617122554,-0.106869477399346
"2405",0.110424475,1.28183e-07,1.184605227,-0.0315358386129361
"2406",0.104898406,2.35772e-07,0.625123663,-0.00377767546227
"2407",0.256227691,7.57696e-07,1.050469355,0.0806611414326626
"2408",0.124993214,8.61767e-07,0.201258696,0.00402741392451204
"2409",0.109670465,1.20032e-06,0.48297952,-0.0551076765773399
"2410",0.061186367,1.82807e-08,0.467002829,-0.0210068668863122
"2411",0.090520421,4.30075e-07,1.371060354,-0.0857975085705297
"2412",0.055549237,3.34493e-06,1.18017795,-0.307669289953187
"2413",0.19863206,1.29368e-06,0.869991345,-0.000727322841838621
"2414",0.419607796,2.00554e-06,0.992206459,0.162323497919795
"2415",0.205980533,9.81219e-07,0.80577742,0.0328152679503414
"2416",0.479522668,3.7629e-07,0.615039036,0.361900769985708
"2417",0.135787328,1.83711e-07,0.45701162,0.0429254404021091
"2418",0.247756074,5.50285e-07,0.617295248,0.11798470977389
"2419",0.292527676,4.89488e-07,0.655361457,0.164175368595586
"2420",0.167466645,4.87395e-07,1.257939428,-0.00457153750088427
"2421",0.058183116,2.47079e-07,0.604981455,-0.0498067343170866
"2422",0.077899639,2.32604e-07,0.510019778,-0.0221858449863307
"2423",0.105023823,7.46327e-07,0.652464818,-0.0408097153631554
"2424",0.084840544,3.28792e-07,1.013942761,-0.0585248150128607
"2425",0.108063315,6.20031e-07,0.201628449,0.00372220046964959
"2426",0.109015668,1.81973e-07,0.441759711,0.0173828861878516
"2427",0.277145807,9.34331e-07,0.677790495,0.116519799402048
"2428",0.175609085,5.78167e-07,0.902671885,0.0231595171496657
"2429",0.286630347,1.62538e-07,0.100048501,0.22119155039442
"2430",0.07750363,4.41304e-07,0.557881033,-0.040439115431979
"2431",0.029139077,2.15184e-07,0.174757424,-0.0453602957018307
"2432",0.129050234,2.33732e-08,0.633379404,0.0344043865960565
"2433",0.198513093,2.28333e-06,0.547669172,-0.0455717500407122
"2434",0.135248675,2.22462e-07,0.926828563,0.00554415409393154
"2435",0.257248157,1.35e-06,0.753550504,0.0624788870547223
"2436",0.185309385,3.98692e-07,1.351619488,0.0125673019975325
"2437",0.272557907,1.776e-06,1.279482544,0.0101893284697926
"2438",0.107593856,7.94592e-08,2.9026510613,-0.155976652272641
"2439",0.042003037,5.33572e-08,1.032368972,-0.0837297335275703
"2440",0.128325089,4.34198e-07,1.292098115,-0.0425333263875386
"2441",0.110422033,2.27519e-07,0.591183747,0.00478315213789661
"2442",0.273861964,3.15543e-07,0.64785349,0.158037678455591
"2443",0.60904250082,1.14756e-06,0.103198939,0.475522954337201
"2444",0.184018359,3.71943e-07,0.794548062,0.0536388492861997
"2445",0.201257227,6.68453e-07,1.053535081,0.0316150389713945
"2446",0.081798458,4.54845e-07,1.134814764,-0.0790417851972986
"2447",0.268528388,8.41707e-08,0.685824167,0.165879902589254
"2448",0.440242194,1.45061e-06,0.548708523,0.253442277023522
"2449",0.16009887,1.55163e-06,0.606483026,-0.037862016945943
"2450",0.136939561,7.66924e-07,0.933964818,-0.0307883888395489
"2451",0.081059372,2.33197e-09,1.970540147,-0.109398887624343
"2452",0.122468084,1.23992e-06,0.932637656,-0.0777448705126117
"2453",0.167406434,4.74413e-07,0.722119486,0.0352367270222384
"2454",0.128159165,3.72598e-07,0.752892292,0.000764475539148948
"2455",0.057458214,2.63431e-07,0.074511408,-0.0130729226517444
"2456",0.131275328,5.57262e-07,0.597078387,0.00249388981127063
"2457",0.418323731,1.79595e-06,1.168273444,0.162670008005111
"2458",0.122770198,3.55535e-08,1.145793199,-0.00998639527292254
"2459",0.060877536,4.45924e-08,0.431429139,-0.0205405921707944
"2460",0.040606995,1.75656e-07,0.459081743,-0.0518506130651512
"2461",0.018783478,8.82761e-08,0.283919696,-0.054914252735143
"2462",0.093404677,1.19839e-06,1.397183791,-0.137737502583831
"2463",0.104171513,2.23678e-07,1.141302578,-0.0412170853531538
"2464",0.045225817,4.99457e-07,0.627173449,-0.0817628615500847
"2465",0.090280291,8.45677e-07,0.576719008,-0.0568872411516227
"2466",0.161114565,1.10607e-06,1.051956527,-0.0385573187576811
"2467",0.153562013,1.22964e-06,0.832707858,-0.0386741717768012
"2468",0.213186092,3.49245e-06,0.351033067,-0.0998841327049328
"2469",0.083099816,1.35523e-07,0.412377045,-0.0031961119049677
"2470",0.091060207,3.31197e-07,0.559406416,-0.0194089543295994
"2471",0.553617962,1.10434e-07,0.930497224,0.431363453271784
"2472",0.096653993,1.66305e-07,0.847050921,-0.0233794162172478
"2473",0.181008643,4.06154e-07,1.020152551,0.0318626469339535
"2474",0.100935051,1.16823e-06,0.233968383,-0.0435201634357676
"2475",0.144179138,3.1237e-07,0.739726301,0.021890815677534
"2476",0.067051845,1.50755e-07,0.796074343,-0.0482025168358589
"2477",0.147036542,5.57869e-07,0.590763132,0.0186726478341091
"2478",0.049517408,6.55651e-07,0.216286903,-0.0583435508116629
"2479",0.038116154,2.2072e-07,0.240678935,-0.0415595263004057
"2480",0.07943373,3.47251e-07,0.602134415,-0.035249214445749
"2481",0.098899601,1.81252e-07,2.47928172,-0.140887883762923
"2482",0.032881127,1.04637e-06,0.075752994,-0.0916717644826843
"2483",0.160456402,4.05114e-07,1.00484476,0.0124954958759066
"2484",0.133940963,4.25709e-07,0.79124188,9.83557998251763e-05
"2485",0.190118827,3.60159e-07,1.057930103,0.0413932729206492
"2486",0.114506838,1.42327e-07,1.731758319,-0.0682263391784922
"2487",0.126748585,9.87315e-08,1.205926637,-0.0147338784604994
"2488",0.096118505,5.00748e-07,1.102587663,-0.065539569148882
"2489",0.165892238,5.87356e-07,0.617835065,0.0335280349077423
"2490",0.136844214,2.2786e-07,1.197872609,-0.0129472201393758
"2491",0.080209377,9.32223e-07,0.593807244,-0.0741626882573978
"2492",0.140910164,1.81619e-07,0.789288127,0.024023399845878
"2493",0.182315486,1.10334e-06,0.897524221,-0.00593531802068592
"2494",0.07769145,6.48921e-07,0.188006118,-0.0276488488704906
"2495",0.174691554,4.05704e-07,0.469514815,0.0656285976713481
"2496",0.130406123,1.61921e-07,0.725083612,0.0195463020631316
"2497",0.084317981,3.80847e-07,2.9026510613,-0.200013122325099
"2498",0.124409028,2.27724e-07,0.727261817,0.00885804004546221
"2499",0.0974134,4.56545e-07,0.737081839,-0.0346138246153938
"2500",0.049107126,4.61481e-07,0.558449811,-0.0702668498864735
"2501",0.082143624,5.19581e-07,1.359569039,-0.0995039266871865
"2502",0.059518495,1.28946e-07,0.93841579,-0.0645871590435217
"2503",0.038457698,4.46219e-08,0.679715732,-0.0610222217771128
"2504",0.136109884,9.31666e-07,0.472174863,-0.00937657132156801
"2505",0.143534246,3.70294e-08,1.191259193,0.00736890261266302
"2506",0.19156466,1.74792e-07,1.383048391,0.0319594928719604
