,CFO,A1,A2,A3,ABCFO
2774,0.043214056,5.33E-07,0.584,0.03571002,-0.004413131
2775,-0.022005238,1.86E-07,0.955,0.077666999,-0.098002144
2776,0.030251208,9.72E-08,0.306,0.006508895,-0.019432385
2777,0.047652036,9.10E-07,0.375,-0.011400732,0.022907767
2778,-0.011570565,1.46E-06,0.786,0.041245403,-0.036762204
2779,0.053257507,1.86E-07,0.888,0.178509159,-0.023587138
2780,0.106965355,8.87E-07,1.54,0.462249922,0.016521304
2781,0.146393436,3.22E-07,0.873,0.116268321,0.076934534
2782,0.009114359,2.21E-07,0.678,0.095189823,-0.054930822
2783,0.007084352,5.17E-08,0.929,0.125535383,-0.074038544
2784,0.073915202,7.41E-07,0.937,0.145995732,0.014747747
2785,0.023901288,1.10E-06,0.771,0.183563739,-0.017784807
2786,0.31372418,2.11E-07,0.811,0.254319324,0.238173993
2787,0.107513687,6.84E-07,0.233,0.007104435,0.08040999
2788,-0.054366672,1.47E-06,0.010827,-0.172991662,-0.039630208
2789,0.028901635,5.18E-07,1.08,0.16718553,-0.044360516
2790,-0.037491234,9.73E-07,0.791,-0.200561809,-0.070500184
2791,0.203629167,5.77E-09,0.492,0.033552821,0.142263593
2792,0.006095955,3.46E-07,0.0205,-0.001793723,-0.023222759
2793,-0.030708322,5.36E-08,1.23,0.159908816,-0.125395907
2794,0.075212798,1.28E-07,0.191,-0.019554838,0.032227027
2795,0.098747648,6.03E-07,0.469,0.022997159,0.058649624
2796,-0.036117919,3.46E-07,0.233,-0.002769748,-0.074154781
2797,-0.012913677,1.41E-06,0.0345,-0.005141023,-0.00716052
2798,0.097330781,1.56E-07,0.996,0.140473635,0.016396451
2799,0.035374746,2.11E-08,1.51,0.07205919,-0.068788786
2800,-0.024288817,3.29E-07,0.69,-0.42122359,-0.066747802
2801,0.12716858,3.09E-08,1.28,0.643136259,0.012376473
2802,0.188380932,1.66E-06,1.83,0.706199742,0.103076264
2803,0.111781202,1.87E-06,1.02,-0.081681305,0.095039085
2804,0.073734039,6.55E-08,0.969,0.194400028,-0.011039252
2805,0.124450568,6.68E-08,0.702,0.069546252,0.055185175
2806,-0.308153155,7.36E-07,1.1,-0.096999342,-0.365508774
2807,0.107092995,2.40E-07,0.712,0.056924172,0.043650683
2808,-0.215871461,2.54E-07,0.402,-0.154491968,-0.258513909
2809,0.096622595,8.04E-08,0.875,-0.025942261,0.024101313
2810,0.092853144,1.46E-09,1.85,-0.198163799,-0.016304144
2811,0.088227138,3.47E-07,0.68,0.074338346,0.029052874
2812,0.092289203,9.76E-08,0.851,0.141985348,0.015323395
2813,0.077379402,1.02E-07,0.333,-0.105700701,0.030758123
2814,0.1865677,1.47E-06,0.817,0.224108136,0.153891327
2815,0.088003145,3.60E-06,0.188,-0.192745772,0.167152547
2816,-0.322946844,2.58E-06,1.11,0.83812164,-0.352593058
2817,0.309026742,3.48E-07,1.25,0.237309137,0.220576943
2818,0.014455664,2.74E-07,1.7,0.2955194,-0.097083438
2819,0.064681517,3.82E-07,0.673,0.175520709,0.003344601
2820,0.07761789,5.52E-09,0.856,0.131093177,-0.002238926
2821,0.007179888,6.86E-08,0.764,0.115121837,-0.066209657
2822,0.397245286,1.08E-07,2.47,0.83812164,0.229035112
2823,0.397245286,6.04E-08,1.21,0.284578332,0.299148653
2824,-0.006296186,2.69E-07,2.06,0.040323681,-0.123701592
2825,0.04407152,2.73E-07,1.45,-0.009268252,-0.046299774
2826,0.150201901,6.76E-07,0.51,0.058687139,0.109575873
2827,0.087010136,7.28E-07,0.766,0.17668306,0.033354422
2828,-0.125854207,3.95E-07,1.66,-0.071593048,-0.218572189
2829,0.108320168,2.73E-07,1.14,0.05513963,0.028413922
2830,0.042660177,4.26E-07,0.692,0.107246698,-0.015547695
2831,0.17063586,3.04E-07,0.776,-0.240413116,0.117331349
2832,-0.012649212,4.61E-07,0.399,-0.138601358,-0.048824471
2833,0.113508006,8.20E-07,0.993,0.182798804,0.053355214
2834,0.165448306,4.02E-07,1.8,0.678125714,0.040376893
2835,0.055351423,2.57E-07,0.317,-0.063102429,0.013041005
2836,-0.117208731,3.88E-07,1.13,-0.135459385,-0.186044528
2837,0.085545121,8.19E-07,0.989,0.200188704,0.024901595
2838,0.113365729,2.26E-07,0.689,0.023790963,0.051588631
2839,0.056398707,1.30E-07,0.921,0.263509299,-0.02671597
2840,-0.016449906,4.88E-08,0.428,0.055140171,-0.074514683
2841,0.065038952,4.73E-07,1.78,0.83812164,-0.062561527
2842,0.024470976,1.40E-07,1.21,0.402246227,-0.075177128
2843,-0.030095646,1.58E-07,2.93,0.675832175,-0.209778298
2844,-0.10347588,5.20E-07,1.26,0.15665058,-0.183708731
2845,0.029103156,3.83E-07,1.12,0.210314513,-0.051857411
2846,0.039445953,1.72E-06,0.387,-0.145514601,0.046052483
2847,0.040754402,1.25E-06,0.228,-0.04508592,0.034623435
2848,0.020402529,1.95E-07,0.307,-0.012389191,-0.025380483
2849,-0.322946844,3.60E-06,0.782,-0.12487303,-0.270692911
2850,-0.120062759,1.20E-07,0.232,-0.095999192,-0.162269769
2851,0.394181199,4.86E-07,1.67,0.288542957,0.291206445
2852,-0.174902493,1.49E-06,0.384,0.047819867,-0.182768837
2853,-0.094894282,1.77E-06,0.226,-0.050169047,-0.083397325
2854,0.109838578,1.16E-06,1.17,-0.005509222,0.06048472
2855,-0.203392066,2.84E-08,0.0867,-0.072111013,-0.243527298
2856,0.221660007,2.56E-07,0.939,-0.011687062,0.151856129
2857,0.16969871,7.54E-07,0.759,-0.13026858,0.128180409
2858,0.284225585,8.39E-07,0.769,0.17665389,0.234153824
2859,0.13107305,3.16E-07,0.718,0.06321373,0.069696361
2860,-0.140305905,1.56E-07,1.47,0.073570612,-0.238371327
2861,-0.167350251,7.06E-07,0.221,0.120164597,-0.197269655
2862,0.088632354,8.30E-07,0.587,0.162699144,0.046256027
2863,0.031587099,4.80E-07,0.561,0.077217918,-0.018347363
2864,0.180980321,2.30E-07,1.04,0.049970696,0.103942233
2865,0.397245286,5.33E-07,1.22,0.247617682,0.315839905
2866,-0.033046878,1.02E-07,1.23,0.219993308,-0.128267767
2867,0.297457321,6.81E-07,0.846,0.217995437,0.237459015
2868,0.197640739,6.07E-07,0.882,0.064472182,0.139180716
2869,-0.071274734,1.57E-06,0.305,-0.01954479,-0.070805756
2870,0.111887486,2.75E-07,1.23,0.198405166,0.02321566
2871,-0.004018179,1.96E-07,0.154,-0.053813682,-0.041983673
2872,0.096426704,6.37E-08,0.383,-0.062359784,0.044916499
2873,0.086989629,8.95E-07,0.519,0.120559786,0.051092238
2874,0.397245286,2.69E-07,0.98,0.154712189,0.320233905
2875,-0.072283609,1.21E-06,0.953,0.206003029,-0.1185961
2876,0.294895126,1.33E-06,2.2,0.827925331,0.178975946
2877,-0.024426681,1.80E-07,1.14,0.059364606,-0.107589502
2878,0.073014125,3.08E-07,0.416,0.028210605,0.025062153
2879,0.055281851,1.86E-07,1.18,0.368507489,-0.040387537
2880,0.264841539,3.45E-07,0.581,0.049975135,0.21054996
2881,-0.003322486,1.89E-07,1.08,0.201625977,-0.088802588
2882,0.132975923,1.61E-07,1.64,0.489499298,0.01319557
2883,0.046915708,6.99E-07,1.09,0.25110907,-0.023716731
2884,0.392182607,5.63E-07,1.55,0.452224323,0.290866384
2885,-0.052776021,7.09E-07,0.0506,-0.043514581,-0.069720861
2886,-0.014632422,5.50E-07,0.0172,0.001836611,-0.037133165
2887,0.179812333,9.38E-08,0.727,0.152012878,0.107468582
2888,-0.013611538,4.59E-07,1.13,0.517567442,-0.103437913
2889,-0.322946844,3.60E-06,0.0976,-0.341045853,-0.234768496
2890,0.11959617,1.76E-07,0.514,-0.026238178,0.065147634
2891,-0.081563837,3.60E-06,0.0711,-0.029498675,-0.003439223
2892,0.021915608,5.18E-07,1.07,0.144138262,-0.050110141
2893,0.112419431,3.55E-07,0.967,0.229585865,0.036136689
2894,-0.322946844,1.98E-07,0.146,0.072698751,-0.365041885
2895,0.068402687,4.47E-07,0.473,0.094953418,0.020356626
2896,0.102725763,4.85E-07,0.681,-0.022414544,0.051579606
2897,0.213265336,1.56E-06,0.599,0.05217981,0.198724399
2898,-0.294836723,3.60E-06,0.0757,-0.110463633,-0.214005146
2899,0.397245286,2.29E-08,1.01,0.247763794,0.307451645
2900,-0.235986671,3.60E-06,0.722,0.091282756,-0.188994044
2901,0.163865701,1.62E-07,0.995,0.420094261,0.07316976
2902,0.015264564,6.50E-07,0.922,0.06031688,-0.043258598
2903,-0.067156921,4.50E-07,0.3,0.009485084,-0.104919237
2904,-0.019780496,1.73E-07,0.663,0.04253849,-0.082927067
2905,0.022293308,7.58E-07,0.253,-0.102630665,0.000762446
2906,-0.045250897,2.12E-08,1.05,0.15642564,-0.133481407
2907,-0.006307721,1.38E-06,0.534,0.060370161,-0.024474763
2908,0.047494002,6.63E-07,0.975,0.293763842,-0.021129519
2909,-0.322946844,1.11E-06,3.1891,0.806670638,-0.486193748
2910,-0.092943962,3.27E-08,1.44,0.255184647,-0.20038792
2911,0.018338264,6.43E-08,0.761,0.061046409,-0.053136797
2912,0.159352517,1.54E-06,0.543,-0.025219872,0.149219332
2913,0.114701363,1.98E-07,0.806,0.343237323,0.035742084
2914,0.022346851,3.79E-07,1.36,0.015846321,-0.061676189
2915,0.136183362,6.84E-08,0.901,0.190502248,0.054447327
2916,-0.043371203,3.52E-07,0.586,0.047153956,-0.09753407
2917,-0.10807385,2.81E-06,0.282,0.12460547,-0.070408573
2918,0.121056335,4.66E-08,1.99,0.303051388,-0.010290853
2919,-0.035115478,4.21E-07,0.745,0.2076962,-0.099266908
2920,0.005465627,3.75E-07,1.26,0.329578559,-0.085795352
2921,0.054625193,1.64E-07,0.789,0.221615565,-0.020418261
2922,0.043303385,3.36E-07,1.13,0.228933148,-0.040304565
2923,-0.073992859,2.76E-07,1.92,0.577321699,-0.204608373
2924,-0.322946844,1.47E-06,0.0925,0.089547086,-0.320966628
2925,0.075365685,6.88E-08,1.28,0.257982347,-0.024382374
2926,0.032097435,1.05E-06,0.526,-0.123110322,0.009804483
2927,-0.319108026,2.88E-07,0.479,0.173052834,-0.375504446
2928,-0.070586029,1.73E-07,0.952,-0.10749376,-0.140269511
2929,0.006440356,3.60E-06,0.56,0.003192855,0.063257236
2930,0.072959199,1.33E-08,0.756,0.149749198,-0.003186141
2931,0.230219766,1.96E-07,1.15,0.097187183,0.145826238
2932,-0.039297536,4.29E-07,0.77,-0.391933386,-0.082760447
2933,0.063325182,5.80E-07,1.13,0.769292756,-0.031466018
2934,0.106919062,7.29E-08,0.481,-0.048616405,0.051187698
2935,-0.026055586,5.85E-07,0.0596,0.000624857,-0.049090763
2936,0.281778239,9.09E-09,0.626,0.067701344,0.213782317
2937,-0.054229831,1.33E-06,0.599,0.185905754,-0.081234779
2938,0.191005839,1.44E-06,0.629,-0.043081083,0.174630032
2939,-0.019587709,7.81E-07,0.918,0.093823456,-0.074770456
2940,0.004083561,3.79E-07,0.647,0.201071343,-0.057196616
2941,-0.115375814,4.35E-07,0.687,-0.056051664,-0.167235368
2942,0.073254313,2.67E-07,0.832,0.098033425,0.004300027
2943,0.02009146,2.82E-07,0.445,0.088722668,-0.032087992
2944,0.048922556,8.96E-08,0.541,0.264417584,-0.019921102
2945,-0.007710338,1.00E-07,0.616,0.076487859,-0.072573038
2946,0.002189861,2.29E-08,0.132,-0.016598426,-0.041980881
2947,-0.054093398,3.02E-07,0.010827,-0.199395085,-0.077413915
2948,0.067474833,1.14E-07,0.607,-0.163563107,0.012037921
2949,-0.102847106,5.32E-07,1.2,0.383469167,-0.188322013
2950,-0.073958572,1.07E-07,0.509,0.14290911,-0.13655626
2951,0.138409691,3.59E-07,0.999,0.032716702,0.067985207
2952,-0.019640558,1.20E-07,0.433,-0.426617166,-0.058299405
2953,0.088201352,1.09E-08,0.362,0.068647946,0.0311064
2954,0.300411638,1.89E-07,0.578,0.453342913,0.226604438
2955,-0.097421624,6.17E-08,0.048,-0.013743275,-0.136938872
2956,-0.322946844,9.08E-07,0.0425,-0.216079772,-0.326739735
2957,0.041653908,1.56E-08,0.0554,-0.001760598,-0.00013618
2958,-0.087612831,3.14E-08,0.109,-0.076618763,-0.128405184
2959,0.054868761,7.15E-08,0.27,-0.004488479,0.006203293
2960,-0.128516727,2.93E-08,0.142,-0.127588973,-0.168915093
2961,-0.005278665,6.61E-08,1.34,0.412750986,-0.113125031
2962,-0.01478867,1.13E-07,1.49,0.458947665,-0.128900238
2963,-0.052729367,5.56E-07,1.51,0.83812164,-0.166436793
2964,-0.087689348,1.41E-07,0.832,0.076057981,-0.160064841
2965,0.010053714,5.42E-07,0.0426,0.001037873,-0.013731838
2966,0.057648983,4.28E-07,0.852,0.103131018,-0.006935414
2967,0.026120201,2.66E-07,0.0399,0.006514595,-0.006966176
2968,0.108730255,6.67E-08,0.169,0.041351612,0.062424903
2969,0.165539694,4.62E-08,0.256,0.132324597,0.111711735
2970,0.239638941,1.49E-07,3.1891,0.83812164,0.043177459
2971,0.003524378,3.44E-07,0.105,-0.052912053,-0.027513042
2972,-0.036366354,7.29E-07,0.154,-0.062025741,-0.056240279
2973,0.073012157,1.41E-06,0.511,-0.097182185,0.062430537
2974,-0.04612854,4.28E-07,0.0641,-0.145230741,-0.069373737
2975,-0.081734665,1.55E-07,0.164,0.05071628,-0.125220585
2976,0.054214763,1.69E-09,0.122,0.021374154,0.00838926
2977,-0.003167592,6.23E-10,0.0181,0.000161195,-0.043990112
2978,0.141239064,1.25E-06,1.01,-0.127340964,0.105839414
2979,0.014293201,6.23E-10,0.0131,0.000638215,-0.026340429
2980,0.07725907,8.28E-07,1.49,0.265808315,-0.006068044
2981,0.140331754,1.63E-08,1.36,-0.027754045,0.045757295
2982,0.170722971,4.31E-08,0.754,-0.00300426,0.101119691
2983,0.009720522,2.31E-07,0.187,-0.080695868,-0.027473877
2984,0.14771365,8.40E-07,1.28,-0.217415118,0.090724165
2985,0.048965586,4.11E-08,0.212,0.015150881,0.000971503
2986,-0.006122469,6.13E-09,0.0815,0.021817739,-0.05014735
2987,0.093633241,5.93E-08,0.157,0.079123412,0.046223832
2988,0.020997492,2.81E-08,0.121,0.026958992,-0.024104736
2989,0.149311245,1.43E-07,0.18,0.11548468,0.102448544
2990,-0.039577177,7.31E-08,0.0954,0.041990242,-0.082660019
2991,0.017416377,1.03E-08,0.0401,0.00011415,-0.023987533
2992,0.009565945,2.15E-08,0.0525,0.000274167,-0.03198047
2993,-0.024510496,1.37E-07,0.316,0.222503254,-0.081003992
2994,-0.039379726,8.39E-07,0.0162,-0.034840298,-0.050876989
2995,-0.061278384,3.60E-06,0.111,0.047324896,0.012454426
2996,0.152410226,3.82E-07,1.24,0.254909205,0.06487803
2997,0.007650856,1.03E-07,0.936,0.081846452,-0.070484452
2998,-0.149466412,7.90E-07,0.966,0.205411423,-0.210317746
2999,0.306301798,8.22E-07,0.46,0.011533181,0.274297393
3000,-0.020558989,1.17E-07,1.4,-0.266051541,-0.104893679
3001,-0.237344092,1.09E-06,2.43,0.800706523,-0.369777466
3002,0.033771255,4.56E-07,0.928,0.086578602,-0.032416535
3003,0.003539634,1.21E-07,0.935,0.187741581,-0.077741726
3004,0.188578049,1.92E-08,0.525,0.149600576,0.122150133
3005,-0.018586458,3.25E-07,0.75,0.035197519,-0.079978478
3006,0.133688433,3.86E-07,3.1891,0.358841482,-0.037713435
3007,0.036616016,5.07E-08,1.03,0.303621949,-0.055071423
3008,0.082993082,1.54E-08,1.47,0.15557566,-0.022700867
3009,0.05194518,4.83E-07,0.867,-0.019446731,-0.007035437
3010,0.239177188,3.76E-07,1.86,-0.042398131,0.136542166
3011,0.109017563,2.21E-07,0.567,-0.026322255,0.053891546
3012,0.149244556,9.75E-08,0.394,-0.025216936,0.097081143
3013,0.135809245,2.43E-07,1.02,0.093742128,0.058463188
3014,0.024715048,3.16E-07,0.327,0.051252499,-0.020128102
3015,0.093198744,1.53E-07,0.755,0.104978695,0.02336104
3016,0.077938392,4.61E-07,0.755,0.246851143,0.013309993
3017,0.001551416,8.19E-07,0.085,-0.027880455,-0.013696596
3018,-0.095085286,4.72E-07,0.503,0.055758136,-0.142130108
3019,0.026230752,5.56E-07,0.931,0.057385122,-0.03569707
3020,0.017253718,3.60E-07,0.216,-0.018507344,-0.019052417
3021,0.372380903,2.48E-07,1.68,0.341019454,0.259169714
3022,0.047355078,3.54E-08,0.84,0.348037618,-0.038605912
3023,0.092226106,7.43E-07,1.87,-0.198525263,0.007019233
3024,0.097270636,1.98E-07,0.733,0.085534488,0.030537357
3025,-0.074450906,2.14E-07,0.533,-0.171033732,-0.123233265
3026,0.110518722,1.93E-07,1.07,0.037609745,0.031451614
3027,0.09619229,2.14E-06,0.437,-0.087498127,0.112688319
3028,0.366904925,1.88E-07,0.813,0.151716321,0.294174867
3029,0.183844132,2.31E-08,0.626,0.111095033,0.114763662
3030,0.077395001,1.00E-06,0.634,-0.106608372,0.048393506
3031,0.397245286,5.27E-07,3.1891,0.83812164,0.213405876
3032,0.10899749,6.13E-07,1.51,0.501934215,0.009220166
3033,-0.028318985,2.89E-07,1.1,0.213478757,-0.111707754
3034,0.096823654,3.10E-08,0.454,-0.042419693,0.040583649
3035,0.083173452,5.09E-07,2.61,0.5277974,-0.066311821
3036,0.035380042,3.92E-07,0.313,0.075586293,-0.007219182
3037,0.043873244,2.57E-07,1.21,0.187941611,-0.044201492
3038,0.13473113,4.28E-07,0.94,0.069597502,0.067721563
3039,-0.002595806,8.87E-07,1.26,0.344184223,-0.077282724
3040,0.038543476,5.97E-07,1.09,0.256237619,-0.035678388
3041,0.093541257,2.15E-07,1.33,0.36692641,-0.007281843
3042,0.062579141,5.84E-07,0.558,0.113322507,0.014949385
3043,0.278137268,8.29E-07,2.25,0.83812164,0.143064525
3044,-0.133702117,1.14E-07,1.11,0.004275243,-0.215862298
3045,-0.05393504,5.19E-07,0.976,0.195826163,-0.123904537
3046,0.112143083,2.47E-07,0.74,0.121624935,0.045466562
3047,-0.076090316,3.60E-06,0.0467,-0.431518716,0.017421226
3048,0.004391021,3.25E-07,0.968,-0.190080839,-0.057921502
3049,-0.051874868,2.98E-07,0.603,0.239045022,-0.115405847
3050,0.098979419,1.25E-07,0.754,0.100610764,0.028404196
3051,0.018288909,1.38E-06,0.828,0.244475627,-0.018574446
3052,0.077174268,2.09E-07,0.876,0.193041238,0.001072052
3053,0.148541856,1.79E-08,1.02,0.014876079,0.066500676
3054,-0.086612285,3.14E-08,0.317,0.250557109,-0.147676737
3055,-0.135471425,2.51E-07,0.769,-0.05589896,-0.196858173
3056,0.276589365,1.07E-07,1.22,0.099886673,0.18624404
3057,0.114158139,4.26E-08,0.44,0.124276855,0.052918746
3058,0.184862198,3.15E-07,0.703,0.105264068,0.122565671
3059,0.072982774,1.33E-07,0.268,0.000113618,0.026288644
3060,0.003124098,3.66E-07,0.192,-0.068056155,-0.030220546
3061,0.075826311,6.39E-08,0.254,0.071463029,0.02484903
3062,0.056666275,3.72E-07,0.97,0.408762287,-0.02558224
3063,0.139011172,8.46E-08,0.933,0.046729577,0.0616413
3064,0.01380351,8.30E-08,2.7,0.478084421,-0.151835386
3065,-0.09570503,2.12E-07,1.6,0.582004159,-0.21544404
3066,0.101664625,3.17E-08,0.875,0.152265779,0.021141949
3067,0.113517398,1.25E-07,0.781,0.041804802,0.043933746
3068,-0.005441278,4.47E-07,0.712,0.036687746,-0.061247565
3069,0.167793086,3.41E-07,0.816,0.088211922,0.102320197
3070,0.021607515,4.94E-08,1.7,0.460916146,-0.103348274
3071,0.087504221,2.11E-07,0.814,0.059853038,0.0187873
3072,-0.322946844,3.60E-06,0.237,-0.184136047,-0.2461238
3073,-0.120331268,1.23E-06,0.0926,0.039901376,-0.124593159
3074,0.085476669,2.72E-07,1.07,0.110349614,0.006445311
3075,0.397245286,1.62E-07,1.15,0.24456631,0.306444096
3076,-0.032275711,2.48E-07,1.25,0.27950696,-0.125574268
3077,0.063694765,1.04E-06,0.649,0.165630357,0.025672004
3078,0.022753589,3.71E-07,0.593,0.098021844,-0.03288292
3079,0.001370691,1.79E-07,0.927,0.134510882,-0.075740146
3080,0.039591215,2.71E-07,0.474,0.143521332,-0.01611045
3081,0.115001039,2.00E-07,0.661,0.148221634,0.049057716
3082,-0.053944734,2.18E-07,0.787,0.138189495,-0.124118168
3083,0.064171109,8.96E-07,0.672,0.004270007,0.026165056
3084,-0.322946844,1.06E-07,0.348,-0.002509073,-0.373743998
3085,0.1227684,3.89E-08,1.27,0.276549465,0.021769616
3086,-0.017953914,4.54E-08,1.34,0.262917301,-0.121131336
3087,0.055642706,5.04E-07,0.989,0.181178042,-0.014839127
3088,0.010988952,5.99E-07,0.558,0.053781878,-0.034009921
3089,0.075681551,3.72E-07,1.1,0.20627699,-0.004678068
3090,0.011449751,7.41E-07,0.685,0.064433855,-0.034419804
3091,0.023965652,1.03E-07,0.327,-0.000561428,-0.026136344
3092,-0.156469868,1.11E-07,1.38,0.111889433,-0.253701556
3093,0.21149693,3.58E-07,1.41,-0.046515103,0.126944038
3094,0.176962711,2.27E-06,0.602,-0.566284909,0.208131292
3095,0.071445823,1.11E-07,0.725,0.064960511,0.002873004
3096,0.00887792,2.90E-07,0.893,0.381073851,-0.071946492
3097,-0.322946844,3.60E-06,1.29,0.322310259,-0.307615424
3098,0.032307977,3.85E-07,0.36,0.048562131,-0.011494198
3099,-0.008836892,1.74E-07,2.48,0.701610482,-0.170371569
3100,-0.009551418,2.44E-06,0.24,0.058006975,0.019871433
3101,-0.049550715,1.07E-06,2.26,0.393784001,-0.16109222
3102,0.03779802,1.15E-07,1.26,0.216783516,-0.058109676
3103,0.272735728,8.69E-07,1.13,0.147657821,0.209833113
3104,0.099577058,9.80E-07,0.439,0.073078758,0.071511822
3105,0.050079195,2.43E-07,0.301,0.010469374,0.005328388
3106,0.066919485,2.24E-07,0.633,0.185405256,0.001600701
3107,0.089082209,3.60E-06,0.375,-0.14741226,0.158907153
3108,0.110215897,5.48E-07,0.822,0.371696982,0.041266552
3109,0.226668821,9.20E-09,0.771,0.07000631,0.152621435
3110,-0.003647615,9.74E-07,0.0127,-0.00088365,-0.011707592
3111,-0.322946844,3.60E-06,1.17,0.030872602,-0.292246623
3112,0.09374874,1.55E-06,0.6,-0.108180332,0.08456942
3113,0.070741019,1.15E-06,0.947,0.217978105,0.022243773
3114,0.204010252,1.31E-07,0.771,0.288071565,0.126228909
3115,0.042591266,1.37E-07,1.05,0.02428815,-0.037045394
3116,0.022759693,8.19E-07,1.57,0.363958552,-0.067674445
3117,-0.135373261,7.17E-07,3.18,0.83812164,-0.312493405
3118,0.239462478,3.35E-08,0.56,0.14264197,0.17231932
3119,-0.053722737,3.46E-06,1.28,0.634986154,-0.053719711
3120,0.146980661,1.27E-07,0.662,0.217870426,0.076066935
3121,0.222911056,6.02E-07,0.859,0.120444023,0.163229128
3122,-0.144294838,3.69E-07,0.219,0.125414306,-0.185572676
3123,-0.238804859,6.53E-07,1.05,0.375800819,-0.313786406
3124,-0.067398638,4.43E-07,1.13,0.149370218,-0.144587388
3125,0.130107009,2.34E-08,0.832,0.132593367,0.051782151
3126,0.055508598,4.88E-07,2.04,0.238207991,-0.060839318
3127,0.181115252,3.93E-08,0.545,0.144753193,0.114708102
3128,0.078020282,5.16E-08,1.09,0.159197171,-0.010941904
3129,-0.00865528,3.75E-07,1.48,0.225577684,-0.105257726
3130,-0.115213091,1.10E-06,1.63,-0.250775697,-0.176744096
3131,0.293150381,1.33E-07,0.689,0.045390243,0.227495159
3132,0.103514633,2.63E-08,1.73,0.639361945,-0.029831954
3133,0.084143627,1.42E-07,0.704,0.184330506,0.013200617
3134,0.207537262,1.22E-07,2.53,0.159937186,0.061584498
3135,-0.027696761,3.71E-08,0.812,0.034202309,-0.101220492
3136,-0.052021902,2.80E-07,0.711,0.242447179,-0.120724257
3137,0.069828756,1.26E-07,0.849,0.149896004,-0.006389341
3138,-0.093985694,2.64E-08,1.77,0.120743059,-0.210423499
3139,0.155399971,7.11E-07,1.14,0.255684788,0.082944996
3140,-0.080212031,1.88E-07,0.68,-0.030614872,-0.140940982
3141,-0.057646379,1.49E-07,1.2,0.213707854,-0.149837274
3142,-0.024387356,1.09E-06,1.13,0.112021748,-0.078635554
3143,0.024145232,6.23E-07,0.755,0.122714325,-0.030632835
3144,0.196682885,6.79E-07,0.642,0.004278374,0.152666255
3145,-0.322946844,3.60E-06,0.324,-0.566284909,-0.236036409
3146,0.038522568,4.63E-07,0.25,0.045690624,0.001958671
3147,0.192833362,8.39E-08,1.42,0.277162973,0.087136625
3148,0.377532841,2.21E-07,0.914,0.210407994,0.299644794
3149,0.056115089,3.97E-08,1.6,0.218542414,-0.05637483
3150,0.01777662,1.07E-08,1.04,0.133892478,-0.069586493
3151,0.323678433,5.03E-08,1.08,0.384029354,0.227041597
3152,0.056603739,2.06E-07,0.961,-0.162763701,-0.010371307
3153,0.077807054,7.56E-07,0.823,0.071526132,0.026500313
3154,0.030927008,1.41E-06,1.24,0.185435385,-0.019793136
3155,-0.015794595,2.50E-06,0.665,0.02607334,-0.000731975
3156,-0.02922488,3.92E-07,0.705,0.174691163,-0.091516311
3157,0.072874486,6.50E-07,0.337,-0.124842768,0.045071898
3158,0.057377331,2.65E-06,0.88,0.475886864,0.052501034
3159,-0.00047269,9.07E-07,1.24,0.243024418,-0.070049063
3160,0.276609982,6.86E-07,2.14,0.353261924,0.158638598
3161,0.142822915,2.11E-07,1.03,0.318048516,0.055972074
3162,-0.008015056,3.41E-07,0.52,0.095398035,-0.061552517
3163,0.00588777,3.44E-07,0.968,0.137462044,-0.067507834
3164,0.053183832,1.06E-07,0.654,0.162804263,-0.016131656
3165,-0.322946844,1.81E-07,0.119,0.01794353,-0.362538576
3166,0.062714707,2.48E-07,0.699,0.108453482,-0.0017684
3167,0.013941818,6.81E-08,0.291,-0.039450674,-0.034451452
3168,0.060630946,1.08E-08,1.44,0.057182504,-0.04046096
3169,0.307714001,1.04E-06,1.46,0.257777921,0.23298894
3170,-0.076524007,3.81E-07,0.0148,0.006787392,-0.104746203
3171,-0.110542317,1.50E-07,0.515,-0.416482191,-0.151939634
3172,0.059058304,4.95E-08,0.207,-0.003476366,0.012217037
3173,-0.117356418,1.84E-06,0.385,-0.059030603,-0.109754378
3174,0.179328395,1.66E-07,1.88,0.439234921,0.051627345
3175,0.115523862,5.84E-07,1.01,-0.275859292,0.063198418
3176,0.176556738,1.43E-07,0.7,0.442637888,0.096571191
3177,-0.008118342,1.88E-07,0.291,-0.102114603,-0.050266204
3178,0.017246075,3.32E-06,1.01,0.82670883,0.01683711
3179,0.397245286,7.95E-07,1.55,0.804022086,0.291090725
3180,-0.005535182,3.37E-07,0.629,0.001992598,-0.06035453
3181,0.308919994,1.05E-08,0.644,0.060850876,0.240474787
3182,0.397245286,1.56E-07,0.872,0.251967299,0.31743005
3183,-0.125273154,4.18E-07,0.010827,-2.80E-05,-0.151852391
3184,0.397245286,1.01E-06,2.28,0.83812164,0.266980719
3185,0.02937731,5.26E-07,0.704,-0.055398672,-0.020167202
3186,-0.088517606,3.02E-07,0.0208,-0.176488798,-0.113068369
3187,0.088131692,9.19E-08,0.624,-0.237821722,0.033913107
3188,0.093263936,2.63E-09,1.63,0.537590273,-0.033113163
3189,0.030067826,4.28E-07,0.862,0.17489211,-0.037495662
3190,-0.027081054,3.12E-07,0.652,0.078585219,-0.086422611
3191,0.061666564,1.74E-07,0.821,0.197892998,-0.01351243
3192,0.133948789,1.23E-07,0.521,0.004049153,0.076358656
3193,-0.126553849,2.09E-06,0.417,-0.068208503,-0.111593656
