"","PROD","A1","A2","A3","A4","ABPROD"
"1447",0.293347045,1.82013e-07,0.560657068,0.0508,0.043027429,-0.115425212623538
"1448",0.446142271,5.74798e-07,0.749040231,0.156,-0.018184891,-0.105819601965003
"1449",0.662751706,5.87567e-07,0.940263218,0.234,-0.08551688,-0.0524035003679235
"1450",0.632476438,8.88373e-07,1.010013743,0.233,0.236548919,-0.101963968298082
"1451",0.414560807,3.46178e-07,0.422507673,-0.303,0.166828447,0.0869294971386404
"1452",0.172867031,1.11474e-06,0.759412577,0.0368,-0.22471354,-0.412172568101018
"1453",0.015559023,6.09226e-07,0.183685293,0.046,-0.002686687,-0.0501514993704035
"1454",0.804409921,5.64723e-07,1.065045912,0.0792,-0.014420199,-0.0410533989153755
"1455",0.309993752,7.48231e-07,0.324455568,-0.0277,-0.100706705,0.101273214531636
"1456",0.54805582,9.78856e-08,0.817548151,0.196,0.044001447,-0.0670184751582789
"1457",0.255041266,2.26721e-07,0.597996734,0.178,0.052518672,-0.163053057868079
"1458",0.145812284,1.14526e-07,0.194988439,-0.5659,0.331358707,-0.0146022442429167
"1459",0.435299222,2.65997e-07,0.531654873,-0.0111,0.155534193,0.0561387389618941
"1460",0.419535465,2.17479e-07,0.567013255,0.0147,0.12002501,0.00810137314482404
"1461",0.148984863,9.68503e-07,0.164816987,-0.0316,-0.127606121,0.0857242082328699
"1462",0.063331269,8.74059e-08,0.12944965,-0.0189,0.054674237,0.0239021617593635
"1463",0.365879974,1.39939e-06,0.728415396,0.0788,0.078277906,-0.144217372231179
"1464",0.454194746,3.97343e-07,0.659027623,-0.0718,0.103725881,-0.049385400431051
"1465",0.040555406,4.96132e-09,0.113054876,0.024,0.016334536,0.0163051592690567
"1466",0.46161519,1.12455e-06,0.584448605,-0.0574,0.054687966,0.0451339616864043
"1467",1.132704146,1.07041e-06,1.37342663,0.830850000000002,-0.6135379153,0.0946813475277961
"1468",0.153225767,9.81386e-07,0.383036938,0.069,0.020557094,-0.071239233728489
"1469",0.509175291,1.50908e-07,0.694962852,0.0418,0.191048219,-0.00617047709880138
"1470",0.384678221,3.18321e-08,0.546644487,0.0332,0.05955501,-0.017764492652395
"1471",0.185321967,3.58797e-07,0.323330068,0.00972,0.059550284,-0.0121992532940541
"1472",0.540832646,1.97639e-07,0.712044684,0.13,0.161949283,0.0236860074886294
"1473",0.097747514,1.03534e-06,0.529942042,0.122,0.032356455,-0.245298033457051
"1474",1.005658374,1.50761e-07,1.295489478,0.352,0.359175884,0.026522111725578
"1475",0.421727567,1.2161e-06,0.602911829,-0.0154,0.023774749,-0.00429959168401082
"1476",1.073869861,1.1294e-06,1.303802029,0.294,-0.41293643,0.0298109233804835
"1477",0.429915232,1.21235e-06,0.557897008,0.125,0.129651183,0.0782684880883446
"1478",1.107705359,9.77354e-07,1.273143981,0.454,0.042167927,0.159691861675881
"1479",0.69245074,6.46823e-07,0.874634141,-0.00454,0.061063933,0.0123957545922797
"1480",0.358064673,4.04001e-07,0.598997673,0.000141,0.244414279,-0.0654128664525333
"1481",0.468627228,3.97041e-07,0.730786899,-0.0476,0.04520071,-0.100631149719168
"1482",0.167370193,6.78642e-07,0.328683502,-0.0754,0.108057522,-0.0339214064236411
"1483",0,5.16344e-07,0.702312445,0.18,0.015935911,-0.504803595772186
"1484",0.06669905,1.80575e-06,0.229883023,0.155,0.042613934,0.0216149986405228
"1485",0.704926153,6.8134e-07,1.1558462,0.0475,0.295364098,-0.190896137274968
"1486",0.181026586,4.30066e-07,0.240566277,-0.257,0.268622953,0.0358898881820469
"1487",0.235320809,1.93662e-07,0.471185227,0.0301,0.036624774,-0.0977627816700134
"1488",0.002467798,1.12891e-06,0.01078040565,-0.000156,0.000460595,0.0996418982941829
"1489",0.424218441,2.35551e-06,0.758237228,0.0218,-0.20126915,-0.119821993034131
"1490",0.228859897,1.74136e-06,0.410807573,0.0145,-0.124157182,-0.0197782436000195
"1491",0.333130912,2.44766e-07,0.576925976,0.109,0.072768629,-0.0752050249309452
"1492",0.170675846,4.98324e-07,0.4313021,-0.0256,0.035869834,-0.126606561313897
"1493",0.814870482,4.17155e-07,1.029206255,0.295,0.194088751,0.0542423324357375
"1494",0.249984779,2.19796e-07,0.264825406,-0.0135,-0.093102735,0.0803261896165766
"1495",2.88768286205,1.18012e-08,3.18480105915,0.830850000000002,0.067246471,0.27685675861255
"1496",1.448776879,5.77177e-08,1.946026258,0.606,0.518608951,-0.0519188092490823
"1497",0.508081895,4.28089e-07,0.79708574,-0.0878,0.06581143,-0.123700980353389
"1498",0.650484203,1.61482e-07,0.90636884,-0.332,0.458129557,-0.0877435537268454
"1499",0.662171122,3.08689e-07,0.776259267,-0.121,0.06251173,0.0390978329707738
"1500",0.496351236,4.07455e-07,0.874266988,-0.24,0.341075666,-0.201967551032532
"1501",0.612035182,1.69209e-06,0.904657317,0.241,-0.013925927,-0.027290369527719
"1502",0.342183095,4.3797e-07,0.669758149,0.0208,0.110831297,-0.153291724940121
"1503",0.194625125,9.08194e-07,0.389901425,-0.176,0.253556035,-0.0555987975803243
"1504",1.775239672,2.35979e-07,2.033600036,-0.361,0.6058505026,0.0486748339102276
"1505",0.456429913,4.75088e-07,0.761668756,0.074,0.305954326,-0.0904499314773782
"1506",1.247197599,1.10481e-07,1.543153582,0.366,0.586094157,0.0725068440277207
"1507",0.817870834,7.93512e-07,1.059304678,0.0973,0.279278,0.0181372400174249
"1508",0.339685851,5.61722e-07,0.614065302,-0.0645,0.252682926,-0.102113246476123
"1509",1.349240577,1.1764e-06,1.564930657,0.00547,0.111744797,0.0801607948954104
"1510",0.350781444,3.77409e-07,0.471997968,0.149,0.088860139,0.048301003363559
"1511",0.526417826,8.87681e-07,1.515896145,0.313,0.02367001,-0.66571322539791
"1512",0.336790988,1.15494e-07,0.514885018,-0.145,0.295091939,-0.0405359145939284
"1513",0.338846596,2.29369e-06,0.720594341,-0.0503,0.232013469,-0.141356351013446
"1514",0.105286968,4.94409e-07,0.310247872,0.0933,0.182063319,-0.0495681918787571
"1515",0.714196037,3.20111e-07,1.078519127,0.287,0.022163542,-0.112381303923845
"1516",0.480041975,8.83313e-07,0.829409213,-0.0241,0.251003223,-0.135979310569152
"1517",0.757167581,2.1072e-07,1.282220371,0.0282,0.369098872,-0.261750246858442
"1518",2.88768286205,1.1631e-06,3.075291241,0.497,0.161200463,0.364734378522341
"1519",0.345082912,2.85357e-07,0.415365224,0.0585,0.080231858,0.0737972460023525
"1520",1.211826915,8.11753e-07,1.987394289,0.409,0.470284974,-0.339393561352182
"1521",0.341153933,1.38487e-07,0.557488159,-0.256,0.079900018,-0.114078381770461
"1522",0.008465016,9.76695e-07,0.030713153,0.0217,0.00769245,0.0874455125918838
"1523",0.153873981,1.03653e-06,0.449400212,-0.0209,0.117556027,-0.132909737073218
"1524",0.075028007,2.38558e-07,0.301260924,0.0386,0.053845702,-0.102501291468257
"1525",0.480251975,1.09996e-07,0.555698233,-0.0689,0.074847108,0.0566737521384733
"1526",0.163530852,7.25575e-07,0.540022362,0.0723,0.075152171,-0.202439286149362
"1527",1.778151386,1.49576e-06,2.077444638,0.225,0.380926027,0.128882025542866
"1528",0.38989647,5.34211e-07,0.762526176,0.131,0.04812492,-0.17274478096091
"1529",0.604504429,1.86678e-07,0.715272094,0.296,0.057716188,0.101372906924663
"1530",0.939912188,2.31436e-07,1.179456185,0.222,0.235806068,0.0318526054837623
"1531",0.345725163,2.45388e-07,0.725117019,-0.101,0.342918174,-0.201779322784181
"1532",0.839543654,6.26367e-07,1.20452124,0.0181,0.269295068,-0.10891079465974
"1533",0.144595017,6.31331e-07,0.292289869,-0.0431,-0.014518721,-0.0330680119658174
"1534",0.206199257,2.46595e-07,0.369430769,0.0225,0.095114997,-0.0300773743593863
"1535",0.10001811,1.99013e-06,0.411686857,0.124,0.08384629,-0.101544528988479
"1536",0.864264113,6.069e-08,1.124280657,0.376,-0.071529854,-0.00597671798130946
"1537",0.30673344,7.57223e-09,0.576145694,0.0792,0.150977703,-0.105546958417326
"1538",2.88768286205,1.52271e-07,3.18480105915,0.302,0.6058505026,0.247717947068199
"1539",0.639362655,6.73985e-08,1.01450982,0.236,0.353386007,-0.113066998932333
"1540",0.493639186,3.19551e-07,0.887559416,0.26,0.139998306,-0.155804769252048
"1541",0.383815327,5.61808e-07,0.795750261,0.183,0.202066554,-0.182857243446601
"1542",0.381061788,6.62727e-08,0.601566885,0.00318,0.138034651,-0.0660293702569836
"1543",0.996172549,1.25886e-07,1.274548518,0.0295,-0.032401283,-0.0597307318202115
"1544",0.536189024,1.70157e-06,0.911343016,0.109,0.029523968,-0.126526964160127
"1545",0.372009901,4.1008e-07,0.614526349,-0.085,0.169844924,-0.0870642068089309
"1546",0.346028012,1.39696e-06,0.70139892,0.0227,0.116504013,-0.145671824777646
"1547",0.591032024,9.66939e-07,1.140803778,0.121,0.405372895,-0.258522389066829
"1548",0.443204924,8.1401e-08,0.572262164,0.0875,0.025857847,0.0252918005899503
"1549",1.392235482,4.68685e-07,1.557239801,0.714,0.20467429,0.23598702155205
"1550",0.369168555,9.8361e-08,0.423069716,-0.00327,0.374841725,0.104889314712012
"1551",1.179228234,3.34101e-07,1.405958884,0.0107,0.408506066,0.0555127372119835
"1552",1.510009804,2.4255e-07,1.743820185,0.239,0.18792328,0.099060793140046
"1553",0.431810787,1.15374e-06,0.636839919,0.0689,0.063004327,-0.00813273377257976
"1554",0.985484367,1.29189e-06,1.397159401,0.326,0.234286142,-0.0643054562866081
"1555",0.356076674,3.45203e-07,0.59596741,0.0886,0.123132798,-0.0641826464933892
"1556",0.423315677,4.98763e-07,0.548939131,-0.0866,0.193031282,0.0274652114061042
"1557",0.815902984,3.7609e-07,1.024306724,-0.0232,0.113783526,-0.00353528700269047
"1558",0.009682445,6.45884e-07,0.034815077,0.0101,0.022448985,0.0739004884090071
"1559",0.603123494,1.02349e-06,0.944317929,0.143,0.141706591,-0.0935165095191114
"1560",0.395780588,1.18363e-06,0.834824118,0.0137,0.036938796,-0.230993529376712
"1561",0.409644811,5.90113e-07,0.583386542,0.0312,0.044835624,-0.00924727726580592
"1562",0.794196988,2.47484e-06,1.254757886,0.165,0.372169398,-0.103862284778547
"1563",2.240658157,1.78382e-06,2.634278518,0.557,0.6058505026,0.185217597569497
"1564",0.370627321,1.45811e-06,0.625969459,0.0987,0.156680825,-0.0351844186360421
"1565",0.616297774,1.32504e-06,0.86646473,0.137,0.184783991,0.00195297664300145
"1566",0.338156027,1.05483e-06,0.570941691,0.0696,0.056392389,-0.0470222404009882
"1567",0.246771338,1.48641e-07,0.252620052,-0.00423,0.04324136,0.101232096112367
"1568",0.431080983,4.41058e-08,0.795130963,-0.186,0.372742518,-0.196346601774417
"1569",0.324076959,1.3238e-07,0.464707317,-0.0349,0.10594649,-0.00905089342936711
"1570",0.285618856,1.29458e-06,0.577925533,-0.116,0.128100366,-0.121898080224779
"1571",0.579120902,2.75911e-07,0.88926186,0.187,0.139118662,-0.0856265498372638
"1572",0.364454907,1.58028e-07,0.495901298,0.0769,0.033061108,0.0157850705976214
"1573",1.10320039,3.15114e-07,1.288788851,0.0837,0.268458656,0.080819266029607
"1574",0.470597733,6.95945e-07,0.758143248,-0.0653,0.191338134,-0.101257694960378
"1575",0.39648839,1.1721e-06,0.564408031,-0.0524,0.246369422,0.0198884027169648
"1576",0.153675757,9.74123e-07,0.202025397,0.137,-0.076907041,0.0911547527084113
"1577",0.471976457,7.10486e-08,0.619676686,-0.0485,0.04537758,-0.00927090984204788
"1578",0.749509555,9.70698e-07,1.264404424,0.19,0.266562284,-0.212340646302057
"1579",0.3844684,1.25496e-07,0.468019437,-0.0717,0.069612206,0.0382449641993113
"1580",1.075299161,1.9222e-07,1.123933229,-0.0591,0.072676901,0.151177648412815
"1581",1.66432577,4.09324e-08,1.887001655,-0.101,0.19277174,0.0629608461516367
"1582",0.688243918,1.77477e-08,1.147335792,0.22,0.243423044,-0.197745648149708
"1583",0.711505273,1.51252e-06,0.967648745,-0.0164,0.133502433,-0.0177440018900546
"1584",0.522029919,6.88435e-07,0.746469361,0.138,0.07101551,-0.0178392438347739
"1585",0.701892705,4.05585e-07,0.98219764,0.161,0.101540332,-0.0494405792634467
"1586",0.456942543,9.47841e-08,0.642145937,0.101,0.139114649,-0.00868230631008251
"1587",0.216083851,2.4887e-07,0.399631971,0.0297,0.084142844,-0.0468554205733929
"1588",0.357335165,3.67049e-07,0.420513861,-0.201,0.145748966,0.0471562454719992
"1589",0.393212347,1.30646e-07,0.51220544,-0.0799,0.094758847,0.00912005400139076
"1590",2.31662493,5.10128e-07,2.647484991,-0.373,-0.25370621,-0.0366422098119701
"1591",0.247665995,2.68199e-06,0.392952258,-0.22,-0.082229917,0.0100872505589999
"1592",0.951484806,9.88553e-07,1.005803792,0.647,-0.6135379153,0.206332001912983
"1593",0.242598443,1.75408e-08,0.527284854,0.183,0.075209772,-0.116280369816165
"1594",0.553941448,3.29939e-08,0.72119836,0.0392,0.140108474,0.00581413550898666
"1595",0.822960305,3.9391e-07,1.005633307,-0.00796,0.178233243,0.029872731039861
"1596",0.38853472,3.85525e-07,0.47466176,-0.048,0.051499191,0.0469386457070941
"1597",0.444526809,3.78976e-07,0.520668787,-0.00496,0.058526033,0.0698318666023956
"1598",0.296471706,1.54279e-07,0.41886421,0.0247,0.047928606,0.00883321681761565
"1599",0.171566601,2.68049e-07,0.146429508,0.0414,-0.01328933,0.126058433452219
"1600",1.092685061,2.91664e-06,1.299288339,0.383,0.6058505026,0.230079689462416
"1601",0.454241415,9.81147e-08,0.826133595,-0.0976,0.196952499,-0.202161911264718
"1602",0.464525318,4.31747e-07,0.722765096,-0.265,0.176118105,-0.11963504997722
"1603",0.801986355,8.22507e-07,0.953372896,0.253,-0.13995287,0.0803791633304869
"1604",0.287097079,3.53707e-07,0.316145992,-0.00733,0.036639116,0.0905649878346596
"1605",0.204569132,1.12397e-07,0.243199876,-0.287,0.13179567,0.0277160232804534
"1606",0.284159585,2.13852e-06,0.440078783,0.329,-0.02103872,0.0859106152914506
"1607",1.209698993,8.41225e-07,1.477365147,-0.0721,-0.040432659,-0.021148527888782
"1608",0.743659421,5.60406e-07,1.07684462,0.145,-0.533885819,-0.154747310842619
"1609",0.351242926,2.86818e-07,0.572572156,0.107,0.088495438,-0.0505884019169528
"1610",0.43751204,1.25911e-06,0.528140578,0.0951,0.02921775,0.09844083500869
"1611",0.247525029,1.39809e-06,0.398400025,-0.243,-0.107416733,-0.0428175498562498
"1612",2.750313227,1.20727e-07,2.827157376,-0.5659,0.283846395,0.24769509242207
"1613",1.255377836,9.7535e-07,1.626100561,0.830850000000002,0.231865074,0.0768106210673393
"1614",1.080230442,3.12676e-07,1.359089488,0.0234,-0.004379964,-0.0428640265377396
"1615",0.326598402,9.31225e-07,0.336911722,-0.35,-0.6135379153,0.00573313593423913
"1616",0.508004113,1.93851e-07,0.722485838,-0.0838,0.19863556,-0.0507654629287637
"1617",0.577244668,2.51871e-07,0.683464445,0.123,0.143301731,0.0841345760999762
"1618",0.75094303,8.09607e-08,0.843154403,0.0117,0.251808823,0.102914021357803
"1619",0.234316414,3.50979e-07,0.285632708,-0.0442,0.045082907,0.0594536705084575
"1620",0.240242369,2.48115e-07,0.447542716,0.0734,0.072482672,-0.0591093195419926
"1621",0.402670538,4.6474e-08,0.441798481,0.0645,0.100045707,0.103243167583716
"1622",0.242242024,4.17006e-07,0.351271117,-0.115,0.071763368,0.00204249072686283
"1623",2.88768286205,1.71726e-08,2.989309362,-0.5659,0.6058505026,0.270824822694811
"1624",0.526318545,6.76375e-08,0.809814709,0.187,0.076001095,-0.0810904616382377
"1625",0.584538812,2.30383e-07,0.704330832,-0.00302,0.207539146,0.0575889481241379
"1626",0.579131696,7.02637e-08,0.733092769,0.0347,0.016330418,0.00816192232820461
"1627",0.617085183,8.45374e-07,0.984136552,0.153,0.192759707,-0.113735840156278
"1628",0.437532371,2.35169e-08,0.553048799,-0.0913,0.103207604,0.0126581093274802
"1629",0.735038974,2.97565e-07,1.025352502,0.161,-0.003258035,-0.0688810336102317
"1630",0.738797758,3.01248e-08,0.889742709,0.0448,0.171687331,0.0450901111206226
"1631",0.775035502,6.16088e-07,0.912872233,0.355,0.405541711,0.155985362834777
"1632",0.313857762,1.3454e-06,0.438640984,0.0891,-0.204751148,0.0319898443798014
"1633",0.381936424,1.69822e-07,0.489356691,-0.122,0.098269094,0.0126723755162459
"1634",1.198251685,2.22937e-07,1.529771427,0.524,0.350775463,0.0414882945799239
"1635",0.563143276,1.10091e-06,0.659821939,-0.214,-0.299759231,0.0161539499946351
"1636",0.748880809,8.88652e-08,0.938212538,0.101,0.166931115,0.0230002094325086
"1637",0.577537312,3.10744e-08,0.68293676,-0.172,0.144586451,0.0282247858109723
"1638",0.996176317,7.99365e-08,1.242250555,-0.0752,0.114448141,-0.0350605710544038
"1639",0.307139542,7.72185e-07,0.347124809,0.0757,-0.035182278,0.10320809628938
"1640",1.322231821,1.92824e-06,1.801751998,0.721,0.354489325,0.0125597551828939
"1641",0.739708453,1.25247e-07,0.99153959,0.142,0.009855156,-0.0415998473277331
"1642",0.840683956,1.05008e-07,0.964299437,-0.188,0.068962628,0.0334238125650177
"1643",0.519592141,1.48533e-07,0.632296877,0.0454,0.081906169,0.0492061338584999
"1644",0.309540099,1.03428e-07,0.434174752,0.0416,0.07512618,0.0123045067414376
"1645",0.703191301,2.79826e-07,1.094437287,-0.0818,0.301613867,-0.172192413872168
"1646",1.457261563,2.04999e-07,1.80338507,0.0235,0.313683819,-0.0311541437855211
"1647",0.384527467,1.32131e-06,0.467316751,0.0326,-0.145153767,0.0730293923336468
"1648",0.51435692,4.13989e-07,0.799244057,0.19,0.06616781,-0.0729850706148903
"1649",1.168925939,6.19516e-07,1.534955887,0.168,0.197370402,-0.0553490819079056
"1650",0.646800866,4.15745e-07,0.985073107,0.0419,0.284286975,-0.108024161876709
"1651",0.298528758,2.31619e-06,0.230511599,-0.238,-0.038735918,0.194833910624389
"1652",0.681094934,1.58676e-08,0.956122573,-0.0365,0.223109604,-0.0804250779033284
"1653",0.211265736,1.02818e-07,0.395174718,0.0503,0.046027729,-0.0528819109520708
"1654",0.905003347,6.51791e-07,1.109668479,0.0356,0.053207694,0.0223357692629694
"1655",0.684168102,7.35936e-08,0.844549546,0.0944,0.100775875,0.0330598465649101
"1656",0.170545583,2.91308e-07,0.197284773,-0.0238,0.00034287,0.0710491814494112
"1657",0.723058191,1.19488e-07,0.885099351,-0.18,0.343813437,0.0162040483173686
"1658",0.162847251,1.02416e-07,0.239560437,-0.0112,0.055846145,0.027535128177015
"1659",0.964378655,3.18993e-07,1.200187121,0.0331,0.288451613,0.0143416519404214
"1660",0.533573085,1.69061e-07,0.679487698,0.0872,0.064890387,0.0272308051292866
"1661",0.936987822,3.00244e-07,1.088489071,0.0647,0.023240376,0.0635945338126166
"1662",0.769499893,6.82656e-07,1.048678822,0.13,0.063011864,-0.0411053855701477
"1663",0.515838384,1.63591e-07,0.676797308,0.047,-0.040709442,-0.0059168270294829
"1664",0.350539869,6.57539e-08,0.530818077,-0.136,0.235952263,-0.0471075167572534
"1665",0.33240007,1.66654e-06,0.639753685,0.315,-0.03400245,-0.0621046060862996
"1666",0.429058753,5.02322e-07,0.525032488,-0.0415,-0.062019748,0.0359262675706459
"1667",0.622141375,7.81785e-08,0.678598889,0.0677,0.158084978,0.119951119909452
"1668",0.462564487,2.82645e-08,0.741234838,0.133,0.178877817,-0.0837291343727316
"1669",0.394043111,6.0945e-07,0.849796108,0.00767,0.055931688,-0.263632924977004
"1670",0.472867567,3.56884e-07,0.523833758,-0.0278,0.027241283,0.0875863120741932
"1671",1.273867603,4.55867e-07,1.640218324,0.451,0.465734297,0.0260703695892925
"1672",0.49783275,4.42567e-07,0.56199918,-0.00792,0.048627025,0.0869715807275364
"1673",0.391900746,1.29057e-07,0.676780958,0.287,0.044190513,-0.0818152720878102
"1674",0.451584443,1.96496e-06,0.631301371,0.102,-0.026355968,0.0391443371257084
"1675",0.578524205,8.03609e-07,0.82957633,0.113,0.054069192,-0.0373809834917852
"1676",0.67979373,5.41732e-07,0.920469443,0.151,0.348135251,0.0113438311540284
"1677",0.037100665,1.41037e-07,0.029994818,-0.0309,0.007590872,0.0808641083042127
"1678",0.475328975,5.47813e-07,0.62010002,-0.123,0.173515331,0.00973208827777423
"1679",0.15777484,8.5512e-07,0.39709909,0.0435,-0.029398183,-0.0926855016147497
"1680",0.714790939,3.03022e-07,0.951891283,0.097,0.167324326,-0.0169540614402239
"1681",0.409520374,9.7234e-07,0.74754946,-0.0042,0.05813231,-0.147407553793631
"1682",0.28277761,6.58074e-08,0.489114629,-0.0755,0.023444028,-0.0894935700482698
"1683",0.049236031,2.92697e-07,0.162806285,-0.00438,0.049198859,-0.0113038277663414
"1684",1.331145019,3.96218e-07,1.474370419,-0.191,0.530085056,0.127219038962815
"1685",1.087236954,1.43908e-06,1.261825989,0.0129,0.234086307,0.109643873543228
"1686",1.343449532,1.98956e-07,1.698840622,0.624,0.32996865,0.0504673959921047
"1687",0.335255071,5.05676e-07,0.62758078,0.0792,-0.142875203,-0.136826965314077
"1688",0.40221278,1.18862e-07,0.449990961,-0.234,0.26729936,0.0647810963685831
"1689",0.080318565,3.11221e-07,0.279278777,0.0189,-0.102095604,-0.0946918683861544
"1690",0.183766833,5.51912e-07,0.220801785,-0.0154,-0.020172384,0.0711074524345224
"1691",2.88768286205,4.34498e-08,3.18480105915,0.653,0.6058505026,0.303305380421503
"1692",0.802925522,6.10323e-07,0.887052427,0.0551,-0.017297161,0.112649667397071
"1693",0.339809347,1.22371e-07,0.441317564,0.122,-0.131374956,0.0291500466492899
"1694",0.619715256,1.61799e-07,0.687512812,0.115,0.038318726,0.107960884390787
"1695",0.44413143,3.40209e-08,0.984953647,-0.00247,0.156829593,-0.343490131894972
"1696",0.430169533,1.67133e-07,0.545318864,-0.0581,0.121703128,0.0242897607339325
"1697",0.43583033,3.57579e-07,0.699273328,0.195,0.134174669,-0.0567200059051357
"1698",0.049056402,9.53514e-07,0.31613575,0.025,-0.104063687,-0.137117446551409
"1699",0.234181756,6.40477e-08,0.251252389,-0.00253,-0.033597116,0.0795117180127694
"1700",1.017116531,5.05778e-07,1.408711921,0.830850000000002,0.136189258,0.00660189496323726
"1701",2.193905995,1.09102e-06,2.567248872,-0.5659,-0.6135379153,-0.138821371112241
"1702",0.442057816,1.45829e-07,0.810148327,0.146,0.048048314,-0.172899677726304
"1703",0.322497953,4.43891e-07,0.647105275,-0.0477,0.083996618,-0.166961530717932
"1704",0.711998457,2.18691e-07,1.118337608,0.0311,0.249555237,-0.172926326038866
"1705",0.610518575,1.61873e-07,0.63583131,-0.0202,0.204193936,0.13895102730353
"1706",0.374017486,5.3649e-07,0.668693524,-0.0429,-0.06525645,-0.14615939450956
"1707",0.247290104,1.98269e-07,0.457846045,-0.0695,0.059195308,-0.0882490627210977
"1708",0.536490695,2.70112e-07,0.610116032,-0.0577,0.010536273,0.0650314280515491
"1709",0.174573243,8.63006e-07,0.197436871,0.00849,0.027918256,0.101676845849215
"1710",0.901259545,1.41053e-07,1.018422618,0.102,0.022451226,0.0911477416485592
"1711",1.029739813,1.20564e-07,1.242318734,0.271,-0.052823638,0.0408510650897646
"1712",0.381074896,1.93286e-07,0.490183697,0.0458,-0.002536875,0.0297248464071275
"1713",0.533981306,9.19632e-07,0.602473625,0.122,-0.033597819,0.116006019995196
"1714",0.326479772,1.24997e-06,0.585993885,0.0346,0.004042389,-0.0770390249656124
"1715",0.958092305,1.74854e-07,1.346429288,-0.0314,0.6058505026,-0.104700490702013
"1716",0.167983774,4.15734e-08,0.194101266,-0.0723,-0.120842571,0.0426239026182009
"1717",0.636086711,1.07871e-07,0.728610372,0.132,0.120755436,0.0974313889316849
"1718",0.954985087,3.32208e-07,1.127807245,0.102,0.284113326,0.0808078625272494
"1719",0.432816155,7.67403e-07,0.53498591,-0.139,-0.218082935,0.00694346041340016
"1720",0.453814252,4.54548e-07,0.596107884,0.0357,0.127313992,0.0284839860515361
"1721",0.511558159,2.26455e-07,0.647890061,0.195,0.035140861,0.0502229596869501
"1722",0.419312859,6.28375e-07,0.502046618,-0.0903,0.089799209,0.0580553519253884
"1723",0.91007167,1.91022e-07,1.068028579,0.187,0.112815094,0.0811232342661783
"1724",0.437869397,5.65693e-07,0.53541859,-0.147,0.178130996,0.0444853644479593
"1725",0.202257979,7.52745e-08,0.285420038,-0.0624,0.068704839,0.0180441869115208
"1726",0.177533637,1.01425e-06,0.215116527,0.0871,-0.158867452,0.0878543916742232
"1727",1.309795245,7.674e-08,1.64398538,0.346,0.370859366,0.0189746989185871
"1728",0.281007087,5.72781e-07,0.560150916,0.177,-0.199543837,-0.118384477040548
"1729",1.104832415,4.68548e-07,1.551453576,0.0469,0.193094168,-0.159799650122968
"1730",0.214341417,6.32116e-08,0.35980099,0.0189,0.146714765,-0.0146070715408747
"1731",0.603093848,2.93061e-07,0.833331624,0.179,0.045399303,-0.0224126460465077
"1732",1.056497067,5.6816e-08,1.373881704,0.491,0.238548928,0.015713487239504
"1733",0.11488193,7.15058e-07,0.122698228,-0.181,-0.005661829,0.0682209083520958
"1734",0.553000221,2.72561e-09,0.729091002,0.0753,-0.02744659,-0.0142612755928203
"1735",0.723185716,9.30872e-08,0.816812184,0.00924,0.131983891,0.086208504028081
"1736",0.181667178,8.66255e-08,0.257611439,0.135,0.108051497,0.0597992612505201
"1737",0.978536037,2.64212e-08,1.148803343,0.042,0.315859701,0.0689985575882172
"1738",0.132448364,5.39414e-08,0.179021116,0.00825,-0.02032246,0.044777414855726
"1739",1.547504497,2.13105e-08,2.043740815,0.545,0.029624303,-0.101686272919849
"1740",0.661328049,1.2078e-07,0.991945935,0.0777,0.11368232,-0.120637960391106
"1741",0.530622368,1.30876e-06,0.777955769,-0.0495,0.122066742,-0.0434980673269552
"1742",0.862085977,2.81619e-08,1.042077646,0.214,0.065303003,0.0505855349133524
"1743",0.436629069,4.24575e-08,0.652039295,0.0519,0.018194413,-0.0601707149002461
"1744",0.257652034,1.87453e-07,0.36484237,0.0285,-0.036028913,0.0110677332850703
"1745",0.442748854,1.45525e-07,0.487785154,-0.0984,-0.15402553,0.0521314836959487
"1746",0.922541152,1.29535e-08,1.192284371,0.132,0.15322679,-0.0276107017317977
"1747",0.870735964,1.13335e-07,1.080188,-0.0176,0.073910708,-0.00997017144264414
"1748",0.274317532,5.58215e-08,0.427181879,0.00479,0.020752099,-0.0300336787356387
"1749",0.216293611,1.34859e-07,0.30161998,0.0127,-0.007505847,0.0244279349069148
"1750",1.168109248,1.44804e-07,1.312452034,0.032,0.044249214,0.0874576831974273
"1751",0.205634017,2.72977e-07,0.237941331,0.0154,0.013280034,0.0773708219777588
"1752",0.253210408,4.97969e-07,0.300806312,0.00632,-0.078991871,0.0653703469225396
"1753",0.76257496,7.617e-08,0.867014672,0.0466,0.060946727,0.0794561658969395
"1754",0.195968824,1.91911e-07,0.239405673,0.0104,-0.00754826,0.0608039370798182
"1755",1.02625847,1.14384e-08,1.087799701,0.281,0.171370381,0.195800280760124
"1756",0.942688636,6.18245e-08,1.249535451,0.0445,0.167924342,-0.0699495400098721
"1757",0.712729683,1.63228e-07,0.863000233,0.0523,-0.17236317,0.0129609984321982
"1758",1.689017554,7.82489e-08,1.890849815,0.232,0.222353585,0.144552614225086
"1759",0.369085428,3.45592e-08,0.562291388,-0.0697,0.125882167,-0.0576720021071875
"1760",0.582868921,2.98116e-08,0.736235854,0.0988,0.060645241,0.0231506847890322
"1761",0.318480126,3.03759e-08,0.416871076,-0.154,0.174080867,0.0114899956550161
