TAC,A1,A2,A3,A4,DA_ROA
0.078148754,9.91E-07,0.154,0.093816014,-0.267032771,0.163842711
0.049286638,6.28E-07,-0.0598,0.030740611,0.127541568,0.024968027
-0.005881724,1.09E-06,-0.0635,0.604476622,0.007823972,0.049444035
-0.027098862,1.03E-07,-0.0168,0.058331714,0.047961741,-0.025606823
-0.051473191,2.20E-07,-0.0255,0.721035337,0.089807075,-0.004096067
-0.136579246,2.43E-07,0.497,0.425831187,0.333376352,-0.175839424
-0.077766298,1.43E-06,0.00611,0.522876978,0.07991542,-0.049462594
-0.162287642,2.93E-07,0.199,0.541827529,-0.267032771,-0.034702894
0.02045185,1.88E-06,0.0255,0.03404409,0.150794099,-0.014040684
0.061075106,5.68E-07,0.142,0.417676122,0.093019942,0.081073131
0.127206711,7.33E-09,-0.14,0.034161026,0.020475592,0.133414173
0.020902143,1.33E-06,0.0423,0.662726187,-0.006079141,0.084748198
-0.135091319,9.49E-07,-0.50682,0.299686064,0.082368599,-0.128420398
0.035238152,1.39E-06,0.235,0.161625687,-0.143942966,0.093211067
-0.04425611,1.82E-07,-0.13,0.260526421,-0.001450025,-0.013220058
-0.110793714,3.08E-08,-0.0289,0.45028813,0.017002364,-0.066904866
0.005818115,2.54E-07,-0.137,0.243602641,0.004887324,0.033379163
-0.040614542,1.26E-06,-0.039,0.127522845,0.046622613,-0.037431368
0.038127093,2.31E-07,-0.186,0.031000414,0.09406054,0.023385776
-0.035410593,1.39E-06,-0.015,0.082231249,0.047405233,-0.036706696
0.022477628,1.21E-06,-0.0879,0.176099945,0.066174391,0.024557723
-0.006281637,1.40E-06,-0.289,0.39780705,-0.02168964,0.036185836
-0.187898987,8.77E-07,-0.247,0.212866349,-0.115688347,-0.134251897
-0.077579546,8.33E-07,0.208,0.459050107,0.18628043,-0.079275225
-0.028553646,6.29E-07,0.000556,0.206308531,0.022178398,-0.009331217
-0.117279504,5.35E-07,-0.026,0.091952676,0.115303189,-0.132453914
-0.043601807,1.53E-06,0.0183,0.045592975,0.123654417,-0.068588641
-0.036079446,6.25E-07,0.0229,0.109416365,0.201440882,-0.072569121
-0.017883875,1.51E-06,-0.00114,0.370692292,-0.083824122,0.040222328
0.060109083,1.14E-06,0.101,0.033827557,0.135686696,0.03300086
0.039175325,7.45E-07,0.0857,0.09523274,0.050811897,0.041308155
-0.091497036,1.79E-07,-0.0866,0.571164408,0.052719382,-0.047554462
-0.033287444,2.37E-06,0.0364,0.051711072,0.070517466,-0.046824371
-0.018210569,1.88E-06,-0.106,0.378457342,0.11814881,-0.015080088
-0.014708462,3.02E-07,-0.0172,0.164110036,0.093873385,-0.016979437
0.041780621,4.55E-07,-0.275,0.164416057,0.047331812,0.049506269
-0.019244261,5.71E-07,0.0926,0.27813542,0.041759945,0.001876821
-0.034368358,2.79E-07,0.0293,0.432155141,0.034382902,0.00277342
-0.100184754,2.08E-08,0.607,0.019768138,0.178819378,-0.132116857
0.054616926,8.46E-08,-0.311,0.323153403,0.102606165,0.062672075
-0.029583303,4.53E-07,-0.005,0.429947343,0.099789163,-0.010868015
-0.08787351,2.37E-07,-0.089,0.242935537,0.088485776,-0.082116619
-0.218976396,3.80E-07,-0.0664,0.028966074,0.017748339,-0.21344893
0.041444271,7.78E-07,0.297,0.033652552,0.240157695,-0.010597514
-0.025649072,1.95E-06,0.0432,0.185018287,0.077980398,-0.027914446
0.021236149,6.14E-07,0.187,0.208370754,0.205034313,-0.006459239
-0.264425446,1.19E-06,0.126,0.023612575,0.097373128,-0.282297268
-0.189723463,1.06E-06,-0.0286,0.017686155,0.06945229,-0.20126255
-0.021478902,5.53E-07,-0.0886,0.54683512,0.015259887,0.028801376
-0.041992433,1.43E-06,0.443,0.01405394,0.172652287,-0.079403524
0.01467159,2.47E-07,-0.163,0.348533596,0.084725905,0.030039917
0.036866032,1.10E-06,0.0546,0.141758687,-0.117296672,0.085959116
-0.067156185,4.65E-07,-0.00669,0.193007364,0.129946261,-0.077038285
-0.061201416,1.74E-06,0.258,0.012613735,0.204659547,-0.109685901
-0.065886672,8.02E-07,0.018,0.204250377,0.058979746,-0.057145086
-0.099523434,1.04E-06,0.241,0.28159549,0.104586203,-0.095558154
-0.083081451,3.07E-07,0.177,0.073510122,0.333376352,-0.155335246
-0.039246206,1.65E-06,-5.76E-05,0.009781723,-0.239757598,0.028312963
0.106418509,2.93E-07,0.55,0.591400734,0.145293037,0.131498281
-0.047866001,1.18E-06,0.0458,0.301356127,0.146540398,-0.055175874
-0.198487433,1.57E-06,0.0531,0.008055151,0.048179101,-0.206660098
-0.077829558,9.90E-07,0.143,0.222909276,0.120524898,-0.08364956
-0.017564171,2.51E-07,-0.133,0.238031956,0.053479319,-0.003316387
0.000303561,7.98E-07,0.297,0.045433401,0.254114914,-0.05449079
-0.01673601,1.92E-06,0.269,0.345500208,0.333376352,-0.071062191
0.065095435,2.37E-06,0.0622,0.133678909,-0.031606879,0.085890987
-0.044082834,2.12E-07,0.71,0.002142452,0.041092511,-0.041111451
0.076607557,1.05E-07,0.0344,0.365236017,0.109853171,0.08867088
-0.079157573,2.46E-06,-0.43,0.021680003,0.059969528,-0.096039422
-0.000350381,1.56E-06,0.032,0.292120547,0.119151482,-0.002784322
-0.052873758,1.45E-07,-0.00816,0.276074933,-0.009661232,-0.017338672
-0.063502522,9.29E-08,0.00205,0.095023058,0.201108847,-0.099219172
-0.093062011,1.67E-07,0.00313,0.248033417,0.050625307,-0.075934277
-0.084226644,1.40E-06,-0.155,0.192942911,-0.053579103,-0.050169261
0.076377926,4.57E-07,0.199,0.202235651,0.070390072,0.084503801
-0.086046397,1.85E-07,-0.0392,0.521416459,0.021371241,-0.037816748
-0.024580512,4.50E-07,-0.173,0.038831921,0.02945293,-0.022297566
-0.007650707,8.40E-07,0.0618,0.166666947,0.020552536,0.00815852
-0.111168464,1.30E-06,0.0857,0.004042678,0.015449222,-0.109745253
-0.003431543,7.67E-07,-0.111,0.333299094,-0.048018023,0.044097296
-0.03023869,8.79E-08,0.0299,0.279299306,0.068960288,-0.014763512
-0.151454488,9.19E-07,-0.137,0.259339111,-0.105714343,-0.095831121
-0.100202885,1.31E-07,-0.00969,0.218066126,0.000992414,-0.072476829
0.003409247,2.52E-07,0.0423,0.030432347,0.007511036,0.01301619
-0.07238626,6.55E-08,0.328,0.037344308,0.014476187,-0.061347406
-0.065556524,2.61E-08,0.149,0.514445803,0.095682599,-0.035708003
0.018626943,1.61E-06,-0.121,0.150332536,0.018238215,0.029380995
0.054661361,8.18E-07,-0.26,0.201106092,0.116044797,0.046057845
-0.056118024,5.07E-07,-0.0582,0.159927093,0.123688785,-0.067727618
0.043365647,1.28E-07,0.0248,0.28930718,0.007757653,0.075726521
-0.097324249,3.53E-07,-0.0111,0.009886157,1.91E-05,-0.088273723
-0.032753244,3.19E-07,-0.266,0.007031032,-0.002395029,-0.024917649
0.020326253,1.17E-07,-0.219,0.089343742,0.008093658,0.033632613
-0.04474085,4.81E-07,-0.303,0.044249297,0.073802494,-0.054741469
-0.040353105,1.92E-06,0.0823,0.21927982,-0.060403562,-0.002613315
0.071813693,8.80E-07,-0.486,0.03004111,-0.021748809,0.083081108
-0.027150673,2.40E-08,0.0584,0.09792929,0.088265359,-0.032076584
-0.004708214,5.55E-08,0.0438,0.139514676,0.075608306,-0.00289742
0.053533597,2.66E-07,-0.50682,0.104673577,0.00251833,0.067101059
0.011642465,4.10E-07,0.137,0.297525311,-0.001392348,0.046804898
-0.089732906,3.94E-07,0.0105,0.390286113,0.028163415,-0.05515262
-0.060745248,1.58E-07,-0.122,0.055302415,-0.013153533,-0.044262644
-0.212282462,1.72E-07,-0.123,0.164,-0.147172601,-0.150939346
-0.004915869,1.40E-07,0.209,0.170941111,0.15397007,-0.020334823
0.13288577,5.84E-07,0.0822,0.503293432,0.226814948,0.124405676
-0.217314724,7.91E-07,-0.50682,0.102120317,-0.137686947,-0.168885039
-0.005203382,3.48E-07,-0.071,0.218146426,-0.025883384,0.028382496
-0.028125054,2.50E-07,0.301,0.545103007,0.15561184,-0.01132525
-0.060701676,3.08E-06,-0.0475,0.301525167,-0.01775361,-0.032534346
-0.043546835,7.71E-07,0.261,0.353939246,0.092203853,-0.028841206
-0.105637159,6.14E-07,0.122,0.030074754,0.124934072,-0.128027857
-0.035622706,3.78E-07,0.0321,0.564980879,0.06699224,0.004037087
-0.045400303,1.16E-06,0.00775,0.426767662,-0.022248166,0.002688267
-0.028242377,1.65E-06,0.14,0.380777508,0.032246362,0.000415504
0.030551085,1.64E-07,0.662,0.021472204,0.015785753,0.041761093
-0.048080074,1.79E-06,0.0249,0.127082961,-0.01771901,-0.029526513
0.016566215,3.34E-07,0.0983,0.036418068,0.048586177,0.015876269
-0.068237765,3.17E-07,0.176,0.143953777,-0.204050311,0.007904479
-0.02120201,2.32E-07,-0.0203,0.269226657,0.049709049,-0.002406756
-0.049931404,2.84E-07,-0.0108,0.451121025,0.054138362,-0.016669658
-0.10721542,8.19E-08,-0.106,0.491292329,-0.089301237,-0.032341941
-0.017073163,4.68E-07,-0.0734,0.48935368,0.002448333,0.032049471
-0.027121042,3.05E-07,-0.0263,0.226623907,0.096064592,-0.024623653
-0.053883091,5.81E-08,-0.0413,0.492252175,0.014818298,-0.005966953
-0.005717896,5.55E-07,0.0542,0.323007991,0.074920803,0.010313563
0.243853525,3.47E-08,0.71,0.008655069,0.063720825,0.242088639
-0.028053316,7.04E-08,-0.106,0.245234656,0.007463232,-0.00010512
-0.049457171,2.83E-07,-0.00134,0.378274578,0.010575309,-0.010908506
-0.1245904,7.53E-08,0.0361,0.336335058,0.105663664,-0.113796946
-0.078397031,1.18E-06,0.0892,0.408514574,0.015246787,-0.041344131
-0.101843503,2.91E-08,0.0514,0.524536386,0.069010983,-0.064733699
-0.052354776,4.06E-07,0.37,0.354432389,0.215877475,-0.068192287
-0.006044458,4.79E-08,0.104,0.289449172,0.04564141,0.017148532
0.050069467,1.07E-06,0.104,0.056698455,-0.074920118,0.081015537
-0.145446611,8.91E-07,-0.499,0.174484906,-0.097073643,-0.101832745
-0.019645029,2.24E-07,0.0775,0.401927455,0.050010734,0.01127938
0.003306883,2.92E-07,-0.241,0.273599509,0.060583963,0.017861351
-0.204898351,9.98E-07,-0.0506,0.269094809,-0.047566786,-0.163547172
0.079998721,1.56E-07,0.0927,0.477127074,0.151987173,0.090807629
-0.005013931,3.45E-08,-0.00898,0.259424761,0.065907951,0.009488732
-0.063956972,9.68E-08,0.0569,0.421112439,0.038340049,-0.027921924
-0.042756207,6.60E-07,-0.192,0.361506186,-0.026045255,0.001264817
-0.114093774,1.44E-07,-0.0648,0.221055315,0.026733998,-0.093352562
0.004574276,1.21E-07,0.0172,0.213541736,0.029370253,0.024614817
-0.028762368,2.29E-07,-0.177,0.067176257,0.043507908,-0.026908255
-0.04322002,1.38E-07,-0.0454,0.352598871,0.024469163,-0.010313072
-0.078930931,4.45E-07,0.287,0.159601379,0.08729084,-0.078331883
-0.011540325,2.34E-07,-0.0605,0.203862158,0.067909008,-0.003516974
-0.049943605,1.23E-06,-0.50682,0.369672194,-0.094207189,0.008465862
-0.00218634,5.19E-07,0.00784,0.433783114,0.111771038,0.013518528
-0.014864287,8.32E-07,0.166,0.18090237,0.101434843,-0.018498863
-0.032742617,5.06E-07,0.00754,0.202996321,0.002233371,-0.007997765
-0.264425446,1.85E-06,-0.196,0.437277229,-0.10109514,-0.198625612
0.044248321,2.59E-08,0.0963,0.120262092,0.225348774,0.005205718
-0.032196904,1.71E-07,0.0277,0.771486277,0.170295545,-0.001205973
0.061123552,6.21E-07,0.163,0.424752439,0.1210989,0.074235501
-0.052888475,8.40E-08,-0.115,0.342201192,0.024128111,-0.021057342
-0.032092028,2.88E-07,-0.000499,0.622032688,0.01093789,0.027490516
-0.032097316,1.46E-07,0.113,0.256936023,0.079093793,-0.020905326
-0.050794104,1.40E-07,0.0236,0.306849185,0.036963171,-0.024701394
-0.007373966,3.33E-07,-0.0866,0.137291912,0.029067674,0.004597448
-0.217325352,2.03E-07,-0.0681,0.343775463,-0.030181185,-0.171118673
-0.045680091,3.10E-07,-0.149,0.161437665,0.079094425,-0.045199351
-0.086259588,6.84E-07,-0.051,0.461810135,0.031506135,-0.047911552
-0.062730121,2.37E-07,0.186,0.167663706,0.085632216,-0.060870182
-0.140017225,6.95E-08,-0.0043,0.412843859,0.040530664,-0.105590643
-0.058530251,2.23E-06,-0.00229,0.403271172,-0.069242858,-0.004276553
-0.01900649,5.32E-07,0.0897,0.305047869,0.088566849,-0.007814948
-0.015383441,9.59E-08,-0.0126,0.434986337,0.006436688,0.029833578
-0.040940716,3.27E-08,-0.0809,0.092442781,0.030856395,-0.032122828
-0.017940853,7.40E-07,0.0033,0.161218637,0.207799918,-0.052203677
-0.153022679,2.62E-07,-0.112,0.508949223,-0.037669155,-0.091035374
-0.031688382,6.35E-07,-0.198,0.683340679,0.047925666,0.020714893
-0.045092077,4.01E-07,-0.0547,0.474527967,-0.044688657,0.015617262
-0.091212124,1.41E-07,0.0172,0.468463047,0.165432171,-0.085172143
-0.024468067,1.81E-06,-0.105,0.57137108,0.038305918,0.01682125
-0.046386855,8.26E-07,-0.116,0.57270186,0.120794675,-0.02306461
-0.124615901,5.42E-07,-0.46,0.539311873,-0.068495243,-0.055297844
-0.040511864,1.30E-07,-0.178,0.004471817,-0.064878719,-0.015012351
0.000135548,7.47E-07,0.0845,0.344812242,0.096465987,0.011810024
0.040637557,7.91E-07,-0.0401,0.019984095,0.048719886,0.035759502
-0.098381793,3.72E-07,-0.255,0.13821333,0.064893234,-0.097119662
-0.031474704,1.07E-06,-0.045,0.198345724,0.120588087,-0.041036981
-0.07054225,9.23E-08,-0.127,0.342997601,0.171096441,-0.077679249
0.003826716,2.68E-07,-0.19,0.069088533,0.034920281,0.007880188
-0.052136315,1.65E-06,-0.000178,0.464203872,0.037688794,-0.018639852
-0.157600302,2.21E-07,-0.482,0.180667267,-0.033926628,-0.12744416
-0.15377926,3.74E-07,-0.0785,0.195973314,-0.070177327,-0.110538527
-0.02358058,1.16E-07,0.0685,0.771486277,-0.003929267,0.054044844
0.018310593,3.84E-07,-0.116,0.001782124,0.193764642,-0.02548992
-0.048679711,5.59E-07,-0.0597,0.122939273,-0.082780676,-0.009029566
-0.100327957,6.85E-08,0.71,0.333812767,0.132811532,-0.092318316
-0.106776797,5.16E-07,-0.50682,0.277296685,-0.013615201,-0.074938455
-0.137925636,1.42E-07,0.022,0.402497011,0.058065835,-0.109143925
0.006675311,1.95E-07,0.0244,0.669548981,0.025412993,0.067078572
-0.038228571,4.51E-08,0.00814,0.317092823,0.224602574,-0.060676828
-0.001822084,2.28E-07,-0.115,0.415449436,0.063274126,0.025433462
-0.078301075,4.25E-07,-0.148,0.367557708,0.010082707,-0.042106221
-0.043572368,8.53E-07,-0.0311,0.004640437,0.040041995,-0.047663558
-0.018741148,6.95E-08,-0.0353,0.048090819,0.018392349,-0.01030182
-0.012850189,7.72E-07,0.0148,0.336602095,-0.047322891,0.035619927
0.042381022,8.84E-07,-0.457,0.003954144,0.017494548,0.041174742
0.04901958,1.60E-07,-0.0241,0.215229818,0.015083823,0.072556198
0.254255636,6.00E-07,0.0108,0.327283569,0.333376352,0.201737151
-0.004540092,2.36E-07,-0.0286,0.215916815,0.152821654,-0.017749437
0.005072137,1.87E-07,-0.243,0.467467756,0.009458843,0.050378721
-0.090331722,5.32E-07,-0.0147,0.061092269,0.059547077,-0.093327773
0.027296564,3.37E-07,0.0782,0.22336084,0.214065266,-0.001152071
-0.264425446,2.20E-07,-0.071,0.240070105,-0.031357701,-0.226988731
-0.008895112,1.38E-06,0.00861,0.771486277,0.003425928,0.061442582
0.010382591,1.85E-07,-0.329,0.650284715,0.071344263,0.054578107
-0.121268593,1.32E-07,-0.237,0.247918328,0.041479826,-0.103230711
-0.03564029,2.15E-07,-0.0238,0.560744992,0.069537844,0.003232377
-0.032771438,9.68E-07,0.0187,0.295663272,0.018861822,-0.006118695
-0.052055837,1.28E-06,-0.00819,0.004671938,0.036582396,-0.056737554
-0.008566022,2.72E-07,-0.0238,0.139719693,0.166889577,-0.032218161
-0.060680627,4.89E-08,0.109,0.137892073,0.052403874,-0.052394508
-0.037481761,1.96E-07,-0.144,0.734606011,0.022487423,0.028186423
-0.085635973,4.20E-07,-0.0577,0.305257598,0.053461377,-0.065697766
-0.09938215,6.83E-07,-0.0844,0.154470889,0.013200181,-0.083068707
-0.012328451,5.69E-07,-0.0576,0.504420379,0.014196413,0.03470351
-0.072444512,2.63E-07,0.0575,0.60146012,0.047906363,-0.023943857
-0.067950633,8.21E-07,-0.0631,0.164887021,-0.039963037,-0.037047025
-0.124485964,2.15E-07,0.0262,0.127546152,0.002404795,-0.105068511
-0.037779068,5.81E-07,-0.074,0.461631788,-0.013388084,0.012688128
0.015114805,8.23E-08,-0.014,0.124306946,0.009447367,0.032629532
0.026313494,1.16E-06,-0.0113,0.183642692,-0.004033106,0.048359266
-0.059893641,1.21E-07,-0.0231,0.315412918,0.086348094,-0.046381693
-0.134994103,4.58E-07,-0.237,0.418341984,-0.025286512,-0.08576307
-0.098136468,5.87E-07,0.175,0.078098397,0.054473719,-0.097233954
0.033323583,9.88E-08,-0.177,0.417183506,0.093087139,0.052914882
0.015571677,3.60E-07,-0.036,0.586599082,0.040526246,0.063721421
-0.034128645,7.70E-08,-0.111,0.455823534,0.068943143,-0.004256034
0.02711614,7.20E-07,0.124,0.078712678,0.023396628,0.035435512
-0.044558927,2.75E-09,-0.168,0.192761509,0.010795617,-0.022203949
0.018684422,1.02E-07,-0.0684,0.278935586,0.056617197,0.03667124
0.183168822,1.50E-07,0.0228,0.000487592,-0.013319867,0.19596005
-0.109542899,2.83E-08,-0.0607,0.599220266,0.02516506,-0.055104651
-0.010618855,5.86E-08,-0.035,0.276595821,0.050828252,0.009095362
-0.060870935,2.42E-08,-0.139,0.430716067,0.13551554,-0.050792196
-0.059650327,1.46E-07,0.0492,0.229884992,0.130350524,-0.064814867
-0.169912047,1.29E-06,-0.0673,0.153489065,-0.049493518,-0.139331386
0.067372443,3.89E-08,-0.0199,0.104575132,0.160125409,0.043399251
-0.045247256,4.44E-08,0.00762,0.314109649,0.10832773,-0.037160973
-0.06210136,1.98E-07,-0.0261,0.446146989,0.064846646,-0.031875928
-0.012281846,1.75E-07,0.172,0.460888793,0.154253646,-0.003014735
-0.099548304,1.69E-08,0.151,0.202691896,0.087682464,-0.094573151
0.066888046,1.20E-07,0.00357,0.335931895,0.099560982,0.07886641
-0.022842041,6.22E-08,0.00585,0.239716897,0.059141926,-0.008263812
-0.098070366,1.59E-07,-0.0209,0.526087225,0.066836552,-0.061250263
-0.015910449,1.53E-07,-0.204,0.078051135,0.054034133,-0.015788539
-0.018241414,2.70E-07,0.00602,0.715472012,-0.007332027,0.054399384
0.272046036,2.57E-07,-0.097,0.075428713,0.223599385,0.22735735
-0.05511437,8.48E-08,0.0264,0.648611768,0.065543384,-0.006711745
-0.056386661,2.25E-07,-0.0443,0.579325856,0.04348097,-0.009180295
0.058128357,1.44E-08,-0.0537,0.203231303,0.018780562,0.080011224
-0.028959684,6.31E-08,-0.0608,0.165078344,0.01813816,-0.010454521
0.037211778,1.74E-07,0.0419,0.364011831,0.063428751,0.061245905
-0.017782292,7.56E-08,-0.344,0.436970221,0.058539996,0.011625755
-0.108883557,3.62E-08,-0.0283,0.456336548,0.06516868,-0.077243361
-0.078630534,3.17E-08,-0.0602,0.528320148,0.054902225,-0.038227604
-0.062305,3.16E-08,0.0113,0.110686212,0.049546233,-0.056221064
0.008859293,4.99E-09,-0.0118,0.096409663,0.01445304,0.022945116
-0.022366436,2.37E-07,-0.0662,0.358412496,0.092022892,-0.007374223
-0.060566574,1.64E-07,-0.0382,0.127225906,0.106577389,-0.069006332
-0.056026185,1.94E-07,-0.0811,0.424756101,0.017563978,-0.01549359
0.040325802,6.66E-09,0.013,0.032183995,0.061781355,0.036468984
0.002146279,8.64E-08,-0.304,0.006781422,0.015806759,0.005787813
-0.056363973,1.68E-06,-0.099,0.238079384,-0.047870784,-0.020613453
-0.008233442,2.06E-07,-0.39,0.638813127,-0.070409718,0.072010863
-0.077086357,1.84E-07,-0.198,0.287998499,0.092334473,-0.068976954
-0.001123872,3.42E-07,0.444,0.652306971,-0.042133582,0.077962382
-0.022802652,8.91E-08,0.273,0.562798109,0.077083798,0.016765975
-0.083851914,1.25E-06,0.117,0.005985379,0.059249369,-0.09345155
-0.176707359,7.71E-07,-0.186,0.207399221,0.000918698,-0.153586835
-0.010224868,2.91E-09,-0.0115,0.261218269,0.07397905,0.002401867
-0.050551747,3.58E-09,0.0373,0.181531016,0.079673744,-0.046014927
0.025508312,3.13E-08,-0.0042,0.20432845,0.02558993,0.045954785
0.016742335,4.43E-08,0.0074,0.273772608,0.050569325,0.036625337
-0.02958748,1.37E-07,0.0116,0.234703051,0.006293826,-0.00170049
-0.060735783,9.83E-08,0.118,0.304070808,0.143388591,-0.062262871
-0.014838176,1.08E-07,-0.0114,0.024448431,0.003594712,-0.004517724
-0.004061069,4.71E-08,0.0477,0.46041216,0.063592631,0.028826098
0.02889679,1.11E-07,0.022,0.338763469,0.079499014,0.046594823
-0.050953371,2.35E-08,0.128,0.408158546,0.06993386,-0.023638124
0.019234567,7.30E-07,-0.0821,0.546960592,-0.031457684,0.081252202
-0.007383771,6.33E-08,0.0195,0.555234638,0.11542673,0.019745023
-0.063645201,2.46E-09,0.04,0.320244466,0.069958364,-0.044480518
-0.012393779,7.95E-08,0.0102,0.237406055,0.005191414,0.0162344
0.023946223,1.14E-07,0.00862,0.194624913,0.066106605,0.032585455
0.028301649,1.17E-07,0.0604,0.469334311,0.016602496,0.074221511
-0.015325628,3.22E-07,0.0617,0.288970158,0.045092921,0.006613122
-0.002099724,1.56E-07,-0.0737,0.416669403,0.06154257,0.026282918
-0.061661239,4.17E-08,0.152,0.213575526,0.143965561,-0.070737925
0.006976161,3.29E-08,0.084,0.14610894,0.103526425,0.002327602
0.036711682,1.43E-07,0.0489,0.387486308,0.074919598,0.059907471
-0.021264971,1.83E-07,0.0432,0.122337413,0.18262144,-0.049786895
-0.062862811,4.61E-07,0.0287,0.423768964,0.072309668,-0.037207057
-0.016594953,4.35E-08,0.00724,0.276853478,0.036856937,0.00718889
0.001246307,1.46E-07,0.000859,0.024932577,0.006864408,0.010678212
-0.0456582,3.58E-07,-0.0675,0.539096733,0.005651017,0.007400361
0.042324748,6.19E-07,0.174,0.159322775,0.084400034,0.042215377
-0.055190989,3.83E-07,0.0814,0.582872685,0.210020568,-0.051541855
-0.139539209,3.39E-07,0.0908,0.145985436,0.049903603,-0.131144827
-0.019656812,3.05E-07,0.0448,0.247678465,0.174483596,-0.035616416
-0.090504067,3.60E-07,0.0798,0.268983969,0.10374992,-0.085858334
-0.018620982,1.99E-09,-0.0397,0.17075517,0.07442308,-0.014147477
-0.052444471,1.75E-09,-0.0747,0.273731773,0.040700657,-0.030345603
-0.049439666,1.45E-08,-0.0541,0.336694615,0.036834146,-0.020764553
-0.107267213,7.56E-08,0.0189,0.465632998,0.052465972,-0.071288112
-0.060460869,6.89E-08,0.0667,0.427193372,0.029638744,-0.0214182
0.019050893,6.41E-08,0.0351,0.210109437,0.052637167,0.032975845
-0.150505182,1.15E-07,-0.378,0.249194791,0.045600103,-0.134343562
-0.007098191,9.51E-08,-0.292,0.378888922,0.083896493,0.010835212
-0.027966576,3.35E-08,-0.124,0.227976007,0.072880717,-0.018819372
-0.100275579,2.18E-08,0.039,0.357496416,-0.003066997,-0.058621953
0.105082468,1.11E-08,-0.0886,0.226021843,0.019325967,0.12857249
0.040980773,1.01E-07,0.00384,0.150074984,0.070713203,0.04455382
0.272046036,1.72E-07,-0.14,0.045477158,-0.014426565,0.287836105
-0.09087288,2.68E-08,-0.0446,0.547169883,0.049796269,-0.0473571
-0.021362176,8.59E-08,0.00476,0.308696236,0.010103602,0.012086715
-0.075572707,2.36E-07,-0.0123,0.414205256,0.08333182,-0.053067593
-0.006221719,7.65E-07,-0.00573,0.307840995,0.002444093,0.026460633
-0.035293,5.24E-07,-0.0551,0.48298528,0.018170999,0.00901966
-0.046804961,1.69E-09,-0.129,0.210770677,0.05620296,-0.034643252
-0.132340015,3.99E-07,-0.116,0.448992254,0.029278185,-0.093845431
-0.039715591,1.19E-07,-0.0285,0.392492725,-0.076110273,0.023478565
-0.073684858,1.00E-07,-0.0684,0.312232072,0.039314316,-0.048219609
-0.050688701,1.58E-07,-0.0347,0.413747313,0.058946191,-0.021613591
-0.039835179,1.47E-07,-0.118,0.172593553,-0.064571548,0.000509008
-0.010313638,4.37E-07,0.0725,0.378559988,0.122780603,-0.001553511
-0.047760966,1.77E-09,0.043,0.288225268,0.02905847,-0.02051859
-0.015992783,6.95E-09,-0.0317,0.133611921,0.015649418,0.000859699
-0.021252313,6.55E-07,-0.0611,0.130855119,0.043410549,-0.014719977
0.022745709,4.25E-07,-0.246,0.502877663,0.029135724,0.064963596
0.01265778,2.22E-07,-0.0328,0.366721785,0.008085625,0.050887028
-0.005592102,1.31E-07,-0.00209,0.563325184,-0.01748477,0.057027195
0.08078778,2.39E-07,-0.0237,0.236335733,0.075798829,0.089769963
0.021857694,3.75E-07,-0.166,0.338220145,-0.080228799,0.079498049
0.018107185,8.17E-08,0.0368,0.026017961,0.030931945,0.021755299
0.020819465,3.82E-07,-0.108,0.133842492,-0.013805437,0.04350897
-0.162725901,3.95E-07,0.0623,0.255402213,-0.255057717,-0.064487934
-0.026331633,1.07E-08,-0.0625,0.136506694,0.04971931,-0.018475884
0.022203804,9.49E-07,-0.0063,0.085233076,0.019623608,0.030305539
0.147434886,1.25E-07,-0.0683,0.00284215,0.02928796,0.148622056
0.001586441,9.67E-08,0.00126,0.000487592,0.028454028,0.00337527
0.000270597,1.68E-06,-1.01E-05,0.053367175,-0.017680923,0.012679098
0.272046036,5.01E-07,-0.0438,0.001161736,0.333376352,0.191253282
-0.049919096,2.26E-08,-0.0456,0.439357723,0.00264632,-0.003258275
-0.030939736,3.87E-07,-0.0578,0.483339493,-0.128577759,0.052784493
0.174181608,9.46E-08,-0.0254,0.002362046,0.009505629,0.180977586
0.028319797,2.01E-07,-0.0864,0.643071837,0.001479005,0.09198564
-0.064725297,5.26E-08,-0.0235,0.393666012,-0.003332881,-0.020410507
-0.074513431,4.70E-07,-0.0648,0.414002662,-0.018936824,-0.026212271
0.117411433,2.64E-07,0.0354,0.002590187,7.66E-05,0.126478369
-0.039829903,5.32E-08,-0.15,0.321130704,-0.012972225,-0.000119475
-0.016008443,1.68E-07,0.0363,0.042511267,-0.018584277,0.00184405
-0.006212497,9.94E-08,-0.0141,0.201235323,-0.006933815,0.022246011
0.016838886,3.59E-07,-0.0362,0.246758993,0.063172272,0.029515754
-0.046772423,7.45E-07,0.0126,0.077396399,-0.033828012,-0.024269559
-0.046610663,4.89E-07,-0.0304,0.389144724,0.017076452,-0.009842811
-0.213327735,8.73E-08,-0.244,0.41428955,-0.026413951,-0.162751205
-0.007032972,1.99E-07,0.117,0.011219242,0.005095829,0.002263529
0.030563276,6.08E-08,-0.0903,0.211589072,0.037407187,0.047807291
-0.101297303,1.42E-07,-0.0245,0.36582347,-0.0119559,-0.057469466
-0.022445452,8.01E-08,-0.0395,0.504671466,-0.021776738,0.03616619
-0.058424284,3.70E-07,-0.152,0.156655148,0.044860232,-0.049546373
0.000557666,6.02E-08,0.101,0.37775765,0.036962446,0.033640641
-0.127659807,4.20E-07,0.00651,0.124413881,-0.120579069,-0.07687722
-0.047729676,2.72E-07,-0.176,0.469780345,-0.026948017,0.007545022
