,TAC,A1,A2,A3,DA
8906,-0.084120764,1.49E-06,0.147,0.198614635,-0.071286591
8907,-0.038201025,1.29E-06,-0.0505,0.168838331,-0.020324199
8908,0.001203513,5.77E-07,-0.00352,0.224785547,0.019133625
8909,0.132271416,5.11E-07,0.218,0.185520346,0.137064242
8910,-0.162641864,4.13E-07,-0.102,0.171628171,-0.145807243
8911,0.076377926,4.57E-07,0.199,0.202235651,0.083228346
8912,0.061442983,3.96E-07,0.128,0.172679874,0.068498594
8913,0.13165182,2.76E-07,0.18,0.159015184,0.134820913
8914,-0.102663375,3.53E-07,0.0667,0.542714205,-0.06082944
8915,-0.067082004,3.02E-07,0.171,0.721615684,-0.014263793
8916,-0.086046397,1.85E-07,-0.0392,0.521416459,-0.0422235
8917,-0.066809166,1.95E-07,0.0206,0.70964738,-0.009046916
8918,-0.052309269,1.58E-07,0.0847,0.771486277,0.007977218
8919,-0.041007151,3.73E-07,-0.143,0.037242637,-0.034323948
8920,-0.002407353,4.07E-07,-0.156,0.03938429,0.005150685
8921,0.020202565,4.08E-07,-0.119,0.037113839,0.025989936
8922,-0.024580512,4.50E-07,-0.173,0.038831921,-0.016177749
8923,0.070630231,3.78E-07,0.241,0.033411863,0.060627743
8924,0.198122052,3.15E-07,0.058,0.026511467,0.195068454
8925,-0.038990166,9.75E-07,0.0978,0.099961781,-0.034716518
8926,-0.074547664,8.93E-07,0.0802,0.110922749,-0.068888835
8927,-0.037030007,9.17E-07,-0.0564,0.128408742,-0.023924413
8928,-0.007650707,8.40E-07,0.0618,0.166666947,0.003453181
8929,-0.003930695,7.83E-07,0.207,0.147771205,-0.00089376
8930,0.001650288,6.96E-07,-0.0728,0.133734105,0.015046377
8931,0.272046036,1.97E-06,0.126,0.008261936,0.27104261
8932,0.048825297,1.69E-06,0.0792,0.006716748,0.048562992
8933,0.027446429,1.49E-06,-0.0309,0.005242536,0.030949509
8934,-0.111168464,1.30E-06,0.0857,0.004042678,-0.113495768
8935,0.024764115,1.37E-06,0.18,0.00438884,0.018724135
8936,-0.133981368,1.17E-06,9.38E-06,0.00344,-0.133194661
8937,-0.056851536,7.81E-07,-0.0949,0.221069562,-0.034545031
8938,-0.074121759,8.99E-07,0.00431,0.418684054,-0.038311323
8939,-0.022907083,9.88E-07,0.216,0.450110716,0.006976531
8940,-0.003431543,7.67E-07,-0.111,0.333299094,0.029310685
8941,-0.095981351,8.70E-07,-0.0397,0.364460136,-0.063148862
8942,0.054058472,9.74E-07,0.0254,0.39238859,0.086968715
8943,0.027455682,8.48E-08,0.0401,0.243816101,0.043244479
8944,0.033943873,8.52E-08,-0.142,0.257464181,0.058690516
8945,-0.120937955,8.37E-08,-0.0422,0.250637881,-0.101048429
8946,-0.03023869,8.79E-08,0.0299,0.279299306,-0.010901918
8947,0.036705748,8.67E-08,0.0744,0.29138673,0.055196861
8948,-0.035025651,7.10E-08,-0.0293,0.277513698,-0.013387687
8949,0.020753198,1.06E-06,0.01,0.298277994,0.046419012
8950,-0.048049624,1.06E-06,0.0211,0.292309905,-0.023371674
8951,0.062253696,1.08E-06,0.127,0.313418196,0.084341343
8952,-0.151454488,9.19E-07,-0.137,0.259339111,-0.123466266
8953,-0.144991152,9.94E-07,0.267,0.2714235,-0.132870898
8954,0.015704164,9.71E-07,0.169,0.289891059,0.03352223
8955,0.022619421,1.56E-07,0.00168,0.209092135,0.03729336
8956,-0.008527998,1.42E-07,0.0515,0.242873505,0.00692032
8957,-0.015619107,1.31E-07,-0.0136,0.221155485,0.000662175
8958,-0.100202885,1.31E-07,-0.00969,0.218066126,-0.084358434
8959,-0.01150923,1.32E-07,0.0699,0.225242051,0.001574281
8960,-0.07140899,1.25E-07,-0.0319,0.238585425,-0.052846876
8961,0.074891583,2.56E-07,0.0192,0.031352063,0.073680573
8962,0.016359466,2.54E-07,0.164,0.031916419,0.009018587
8963,-0.037575321,2.20E-07,-0.048,0.027295014,-0.036417651
8964,0.003409247,2.52E-07,0.0423,0.030432347,0.001117399
8965,0.043790133,2.14E-07,0.0221,0.025119331,0.041748082
8966,-0.005210497,1.92E-07,0.0658,0.022254806,-0.009453879
8967,-0.098362768,9.50E-08,0.34,0.054544008,-0.111858522
8968,0.078979678,8.61E-08,0.429,0.046564052,0.060957215
8969,-0.034951032,8.96E-08,0.395,0.052412935,-0.050998956
8970,-0.07238626,6.55E-08,0.328,0.037344308,-0.086989556
8971,-0.027613855,6.07E-08,0.152,0.058141827,-0.032915385
8972,0.030087526,4.09E-08,-0.13,0.046361875,0.035700755
8973,-0.061489848,2.34E-08,-0.0535,0.336883993,-0.033820398
8974,-0.024765016,2.47E-08,0.0333,0.346977481,9.13E-05
8975,-0.058371544,2.63E-08,0.0437,0.394636602,-0.029787921
8976,-0.065556524,2.61E-08,0.149,0.514445803,-0.030993425
8977,-0.094906565,2.24E-08,0.265,0.549216106,-0.062264925
8978,-0.157697661,1.77E-08,0.152,0.661401389,-0.110453916
8979,-0.012876372,1.46E-06,-0.00611,0.167466666,0.003628515
8980,0.000398505,1.49E-06,-0.0996,0.163734475,0.020680612
8981,-0.085707185,1.51E-06,-0.0608,0.156574729,-0.067614241
8982,0.018626943,1.61E-06,-0.121,0.150332536,0.03915304
8983,0.022781552,1.66E-06,0.117,0.142949841,0.032696434
8984,-0.034037292,1.51E-06,0.0257,0.129105542,-0.022020459
8985,-0.014545749,9.18E-07,-0.292,0.220485263,0.016652683
8986,-0.012881721,9.19E-07,-0.122,0.217950852,0.010853657
8987,0.054115417,8.90E-07,0.179,0.210292923,0.064231176
8988,0.054661361,8.18E-07,-0.26,0.201106092,0.082406952
8989,0.118104463,7.96E-07,0.0589,0.203663351,0.132391078
8990,0.062305969,6.88E-07,0.114,0.175908218,0.071393972
8991,-0.012388138,5.52E-07,0.104,0.157579315,-0.005013429
8992,0.01634668,5.41E-07,0.0566,0.138786415,0.024055436
8993,-0.046552553,5.13E-07,0.0122,0.120847035,-0.038627123
8994,-0.056118024,5.07E-07,-0.0582,0.159927093,-0.041801079
8995,0.056226304,4.73E-07,0.0951,0.143906025,0.062474511
8996,0.030611442,4.06E-07,0.109,0.132201777,0.034976451
8997,0.062157939,2.08E-07,-0.0585,0.221964642,0.080725891
8998,0.060016116,2.13E-07,-0.139,0.223374386,0.082159104
8999,0.009770614,1.38E-07,0.0077,0.224816219,0.025490477
9000,0.043365647,1.28E-07,0.0248,0.28930718,0.063954487
9001,-0.01741638,1.00E-07,0.155,0.223238953,-0.008263402
9002,0.056954824,9.48E-08,0.0558,0.35329931,0.081680914
9003,-0.008455056,3.72E-07,-0.0499,0.01894842,-0.00734377
9004,0.067812783,3.83E-07,-0.0884,0.014080518,0.070183211
9005,-0.113736388,3.73E-07,-0.179,0.017077469,-0.107279995
9006,-0.097324249,3.53E-07,-0.0111,0.009886157,-0.098733815
9007,0.101079423,3.61E-07,0.118,0.009459243,0.094160935
9008,0.023506719,2.49E-07,-0.0101,0.014008129,0.022002223
9009,0.015047343,7.27E-07,-0.0848,0.263363641,0.040404175
9010,-0.106691351,7.20E-07,0.203,0.211842155,-0.098134716
9011,-0.063425686,6.53E-07,0.574,0.17292595,-0.074349968
9012,-0.032753244,3.19E-07,-0.266,0.007031032,-0.023681004
9013,0.123034498,3.94E-07,0.0141,0.011580752,0.120860585
9014,0.022660223,3.67E-07,-0.0393,0.008723289,0.022405457
9015,0.003028488,1.69E-07,-0.00856,0.163988918,0.014248617
9016,0.138110123,1.05E-07,0.218,0.096012306,0.133480553
9017,-0.090209387,1.21E-07,-0.134,0.101102061,-0.079327186
9018,0.020326253,1.17E-07,-0.219,0.089343742,0.033789991
9019,-0.259788842,1.40E-07,0.222,0.09926584,-0.264169922
9020,0.067552673,1.31E-07,-0.0395,0.08730691,0.07323985
9021,-0.008337143,5.73E-07,-0.313,0.022181052,0.005065374
9022,0.135241201,5.21E-07,0.0861,0.022272692,0.13143329
9023,-0.079248894,4.57E-07,-0.258,0.028819684,-0.068067484
9024,-0.04474085,4.81E-07,-0.303,0.044249297,-0.030200706
9025,0.009356264,4.51E-07,-0.195,0.038048952,0.018632991
9026,-0.058585868,5.10E-07,-0.278,0.043439979,-0.045065575
9027,0.011259916,1.73E-06,-0.193,0.145775076,0.034900722
9028,-0.009782564,1.90E-06,-0.124,0.158278007,0.012704853
9029,-0.006567026,2.04E-06,0.126,0.235138498,0.012521177
9030,-0.040353105,1.92E-06,0.0823,0.21927982,-0.021246385
9031,-0.007764371,2.04E-06,-0.0483,0.220980997,0.017537769
9032,-0.043242705,2.68E-06,-0.194,0.256709677,-0.006090942
9033,-0.0145019,5.76E-07,0.687,0.040497144,-0.042120175
9034,-0.005182736,4.67E-07,0.102,0.016868746,-0.010354578
9035,0.026671043,6.13E-07,-0.50682,0.02148649,0.048435425
9036,0.071813693,8.80E-07,-0.486,0.03004111,0.09449093
9037,-0.156399889,8.54E-07,-0.50682,0.028743248,-0.133049457
9038,0.037513476,9.89E-07,0.547,0.090728366,0.021883363
9039,-0.071997429,2.99E-08,0.0243,0.142247087,-0.064627049
9040,-0.004381252,2.79E-08,-0.0342,0.126029967,0.004057908
9041,0.000696284,2.71E-08,-0.0115,0.111185593,0.006867433
9042,-0.027150673,2.40E-08,0.0584,0.09792929,-0.025130023
9043,0.009149465,2.18E-08,0.0531,0.115165373,0.012893563
9044,0.060011968,1.75E-08,0.157,0.140910194,0.06155927
9045,-0.01504664,1.06E-07,0.259,0.278933839,-0.005437725
9046,-0.020938662,6.26E-08,0.105,0.173537118,-0.014145418
9047,-0.033842727,6.28E-08,-0.0283,0.15929961,-0.022609859
9048,-0.004708214,5.55E-08,0.0438,0.139514676,0.001693073
9049,0.005708645,4.29E-08,0.134,0.118651245,0.006391495
9050,-0.057080065,3.30E-08,0.0685,0.127641944,-0.05285819
9051,-0.102885005,3.00E-07,0.0504,0.260085867,-0.085264987
9052,-0.026750654,3.11E-07,0.299,0.247376003,-0.02079468
9053,-0.102891146,2.62E-07,-0.122,0.205245094,-0.08286349
9054,0.053533597,2.66E-07,-0.50682,0.104673577,0.081195695
9055,0.026651556,4.25E-07,0.185,0.158384937,0.030140745
9056,-0.094605408,3.94E-07,0.05,0.177446211,-0.083817553
9057,-0.037245388,3.37E-07,-0.0976,0.250010711,-0.014047282
9058,0.008668521,3.83E-07,-0.0684,0.281551969,0.033559268
9059,-0.015056225,3.94E-07,-0.0323,0.288391821,0.008934519
9060,0.011642465,4.10E-07,0.137,0.297525311,0.029278246
9061,0.016055571,4.00E-07,0.0573,0.287866109,0.036205112
9062,0.019669352,3.86E-07,-0.0432,0.274987991,0.042921015
9063,0.011778776,4.66E-07,-0.00882,0.44173721,0.048453742
9064,0.014906852,3.78E-07,0.0394,0.390728442,0.044719308
9065,-0.024306561,3.75E-07,-0.0485,0.390295367,0.009204649
9066,-0.089732906,3.94E-07,0.0105,0.390286113,-0.058663556
9067,-0.008787697,4.27E-07,0.0545,0.393928578,0.020855731
9068,0.042596593,3.79E-07,0.0176,0.337034793,0.068652217
9069,-0.014588399,1.47E-07,0.0085,0.056099715,-0.013611527
9070,0.0025376,1.47E-07,0.0998,0.056038232,-0.000381595
9071,-0.054378792,1.44E-07,-0.068,0.052575222,-0.050458382
9072,-0.060745248,1.58E-07,-0.122,0.055302415,-0.054229893
9073,-0.001156787,1.58E-07,0.0421,0.053691501,-0.001778242
9074,0.006055799,1.54E-07,0.0322,0.046578506,0.005220544
9075,-0.066216936,5.04E-07,0.158,0.649664082,-0.018336438
9076,-0.089143177,4.05E-07,0.0275,0.50859179,-0.048415876
9077,-0.091760035,1.65E-07,0.0098,0.195073544,-0.078621686
9078,-0.212282462,1.72E-07,-0.123,0.164193508,-0.196155251
9079,-0.1246575,2.31E-07,-0.0109,0.18659412,-0.111118207
9080,-0.133261641,2.68E-07,0.0409,0.191397666,-0.121363703
9081,-0.177787642,1.34E-06,-0.50682,0.129115212,-0.143740037
9082,-0.264425446,1.09E-06,0.198,0.014237794,-0.271446964
9083,0.041550649,2.49E-06,-0.139,0.14631299,0.065970066
9084,-0.118581928,2.55E-06,0.655,0.010239753,-0.139677356
9085,0.272046036,2.92E-06,0.161,0.050294581,0.276952512
9086,0.004177777,1.73E-07,0.075,0.085596155,0.005003237
9087,-0.021830228,1.91E-07,0.0996,0.091331585,-0.021482941
9088,-0.053288655,1.80E-07,0.18,0.214274395,-0.045669217
9089,-0.004915869,1.40E-07,0.209,0.170941111,-0.0024765
9090,0.068179412,1.28E-07,0.198,0.151628898,0.069352212
9091,0.026608462,9.81E-08,-0.0218,0.115468636,0.033873459
9092,0.00963541,6.89E-07,-0.0473,0.509320225,0.054738305
9093,0.04279978,6.63E-07,-0.0329,0.520556138,0.088166879
9094,-0.011379063,5.90E-07,0.0613,0.498972838,0.027797503
9095,0.13288577,5.84E-07,0.0822,0.503293432,0.171523778
9096,0.080799232,4.92E-07,0.167,0.424659138,0.108588412
9097,-0.247847368,4.32E-07,-0.0741,0.360163943,-0.215652844
9098,0.119853136,9.84E-07,-0.211,0.121813212,0.13923501
9099,0.033215073,6.16E-07,-0.0702,0.073632643,0.040933299
9100,-0.156179223,6.99E-07,-0.324,0.072728099,-0.137392417
9101,-0.217314724,7.91E-07,-0.50682,0.102120317,-0.187803183
9102,-0.049477914,9.15E-07,-0.13,0.131894908,-0.032938988
9103,0.015620964,8.23E-07,0.206,0.156858681,0.01965158
9104,0.030692574,2.81E-07,-0.0216,0.186928094,0.044914633
9105,-0.044785909,2.71E-07,0.0207,0.175366213,-0.033416767
9106,-0.038291786,2.67E-07,-0.0736,0.17707759,-0.022769401
9107,-0.005203382,3.48E-07,-0.071,0.218146426,0.014118657
9108,0.01694682,3.55E-07,0.0348,0.217322013,0.031713004
9109,0.026635922,3.54E-07,-0.0182,0.212446816,0.043231046
9110,-0.083453805,3.14E-07,-0.222,0.346718272,-0.046595519
9111,-0.089782723,3.25E-07,0.0702,0.364021029,-0.06382392
9112,-0.002954777,3.10E-07,0.0333,0.425350831,0.029874596
9113,-0.028125054,2.50E-07,0.301,0.545103007,0.003520318
9114,-0.062394466,1.17E-07,0.174,0.507245717,-0.029167295
9115,-0.062501645,1.12E-07,-0.274,0.555175802,-0.006005066
9116,0.03213601,2.43E-06,0.0127,0.536336966,0.08390197
9117,-0.046889475,2.41E-06,-0.0549,0.520508832,0.006315855
9118,-0.037606017,2.87E-06,-0.042,0.61110904,0.024768976
9119,-0.060701676,3.08E-06,-0.0475,0.301525167,-0.024317954
9120,-0.014030803,2.91E-06,-0.0706,0.294551869,0.022070386
9121,-0.054499897,2.14E-06,0.344,0.271854564,-0.0411071
9122,0.040566689,8.65E-07,0.382,0.420619281,0.060311836
9123,-0.26408928,7.94E-07,-0.0799,0.380741299,-0.228420143
9124,-0.133508459,9.66E-07,-0.135,0.503175927,-0.084110779
9125,-0.043546835,7.71E-07,0.261,0.353939246,-0.024842668
9126,-0.105699134,6.46E-07,-0.062,0.287023271,-0.079566254
9127,-0.139159111,8.41E-07,-0.0644,0.365696678,-0.105277695
9128,-0.105637159,6.14E-07,0.122,0.030074754,-0.109927635
9129,0.219457426,4.76E-07,-0.439,0.021619416,0.23780036
9130,-0.05860837,5.60E-07,0.12,0.163677925,-0.051350455
9131,-0.001781141,3.19E-07,-0.124,0.205737357,0.018601734
9132,-0.00893371,3.54E-07,-0.121,0.394248843,0.027932701
9133,-0.015262855,3.56E-07,-0.0962,0.431900549,0.023844901
9134,-0.035622706,3.78E-07,0.0321,0.564980879,0.009728005
9135,-0.007980714,3.29E-07,0.0595,0.57739931,0.037093707
9136,-0.026800229,2.87E-07,0.1,0.536872765,0.012841144
9137,-0.006434107,1.18E-06,-0.0398,0.450287911,0.035114744
9138,0.002572473,1.21E-06,0.0836,0.464529766,0.040222964
9139,-0.018981326,1.17E-06,-0.0952,0.445388048,0.024464041
9140,-0.045400303,1.16E-06,0.00775,0.426767662,-0.007997415
9141,-0.034419152,1.24E-06,-0.0163,0.440619988,0.005550626
9142,-0.069048168,1.26E-06,0.0978,0.430083265,-0.034805257
9143,-0.009550171,1.37E-06,-0.0465,0.34161311,0.023555204
9144,0.064222307,1.36E-06,-0.021,0.285407214,0.091294598
9145,-0.141184813,1.46E-06,-0.101,0.300093749,-0.109049101
9146,-0.028242377,1.65E-06,0.14,0.380777508,0.001432566
9147,0.045307937,1.36E-06,-0.0483,0.283866266,0.073409285
9148,-0.070948821,1.40E-06,-0.228,0.248709212,-0.038116558
9149,-0.264425446,1.25E-07,0.167,0.018447201,-0.273582712
9150,-0.032223262,1.55E-07,-0.50682,0.021497328,-0.012267056
9151,-0.028141241,1.73E-07,-0.50682,0.022863332,-0.007994842
9152,0.030551085,1.64E-07,0.662,0.021472204,0.000711259
9153,0.137102805,1.58E-07,0.195,0.024058645,0.127374758
9154,-0.235796919,1.21E-07,-0.50682,0.023474546,-0.215803775
9155,0.152252102,1.99E-06,0.038,0.247587329,0.175995741
9156,0.042254481,1.60E-06,-0.014,0.14102519,0.057350695
9157,-0.127638299,1.62E-06,-0.036,0.102615475,-0.114872336
9158,-0.048080074,1.79E-06,0.0249,0.127082961,-0.035127333
9159,0.05678195,1.73E-06,0.241,0.125102511,0.06014399
9160,0.07034954,9.75E-07,0.71,0.071986681,0.046080466
9161,0.032114057,4.87E-07,0.0193,0.095118357,0.037382451
9162,0.003821843,5.17E-07,-0.0743,0.076736092,0.01159358
9163,-0.04365728,4.02E-07,0.247,0.041581792,-0.053107753
9164,0.016566215,3.34E-07,0.0983,0.036418068,0.012736136
9165,-0.053905947,3.63E-07,0.0024,0.041907705,-0.053056458
9166,0.047773938,3.13E-07,-0.0549,0.028585767,0.049705188
9167,-0.116903923,7.63E-08,-0.288,0.124415196,-0.097594694
9168,-0.181838963,1.06E-07,-0.50682,0.096986019,-0.155479303
9169,0.071724581,2.41E-07,-0.50682,0.156001853,0.10377293
9170,-0.068237765,3.17E-07,0.176,0.143953777,-0.066051343
9171,0.259125542,3.84E-07,-0.50682,0.056242929,0.283021851
9172,-0.047251232,9.31E-07,-0.361,0.100810725,-0.023516329
9173,-0.021620494,2.74E-07,0.0323,0.267375571,-0.002692188
9174,0.017097342,2.61E-07,0.0622,0.267132044,0.034679208
9175,-0.07766059,2.51E-07,0.00849,0.266694448,-0.05786659
9176,-0.02120201,2.32E-07,-0.0203,0.269226657,-3.67E-05
9177,0.002673013,2.21E-07,0.153,0.263432665,0.015899919
9178,-0.143462224,1.94E-07,0.0055,0.225532209,-0.127365284
9179,0.081096266,2.74E-07,0.0161,0.477895025,0.119108881
9180,-0.058216803,2.74E-07,-0.17,0.469273388,-0.013022101
9181,-0.049931404,2.84E-07,-0.0108,0.451121025,-0.013071114
9182,0.046089867,2.69E-07,0.104,0.40017423,0.073546591
9183,0.006676607,2.52E-07,0.0468,0.556679656,0.050178833
9184,-0.076991746,7.94E-08,0.0858,0.653069529,-0.027410347
9185,-0.005679545,6.48E-08,-0.143,0.494035285,0.039701403
9186,-0.043170807,7.49E-08,-0.0765,0.498151422,-0.000225307
9187,-0.10721542,8.19E-08,-0.106,0.491292329,-0.06358386
9188,-0.025116349,8.68E-08,0.243,0.510581016,0.005341443
9189,-0.006729876,8.10E-08,0.00842,0.461421916,0.029409716
9190,0.262247637,3.81E-07,0.0214,0.223273988,0.278207912
9191,0.009383597,4.11E-07,-0.0147,0.269200152,0.031016609
9192,0.003436273,4.38E-07,-0.0617,0.403296575,0.038897045
9193,-0.017073163,4.68E-07,-0.0734,0.48935368,0.026522868
9194,-0.025024103,4.16E-07,0.0974,0.486832046,0.01086698
9195,-0.004086343,3.51E-07,-0.0573,0.247348617,0.017214791
9196,0.013566194,3.93E-07,0.0612,0.092544746,0.016454055
9197,0.041895732,3.66E-07,0.0473,0.089623377,0.045013809
9198,0.002470045,3.29E-07,-0.00267,0.174398922,0.014981529
9199,-0.027121042,3.05E-07,-0.0263,0.226623907,-0.009135492
9200,-0.010551848,3.32E-07,0.0914,0.261457571,0.005568848
9201,0.018205627,2.48E-07,0.0521,0.22306609,0.03231467
9202,-0.143517286,6.36E-08,0.0457,0.593266458,-0.097514355
9203,-0.144196859,6.10E-08,-0.0585,0.562052813,-0.096489557
9204,-0.106986129,5.80E-08,-0.104,0.485460579,-0.064043788
9205,-0.053883091,5.81E-08,-0.0413,0.492252175,-0.013019874
9206,-0.026777046,5.56E-08,0.0899,0.508037808,0.009862322
9207,-0.103628509,4.65E-08,0.077,0.388079174,-0.076957803
9208,-0.160311299,5.83E-07,0.0437,0.393397673,-0.129635995
9209,0.049806154,4.88E-07,0.0222,0.299344954,0.07280243
9210,-0.03679821,5.45E-07,-0.0534,0.309434384,-0.009470808
9211,-0.005717896,5.55E-07,0.0542,0.323007991,0.018245166
9212,0.135207052,4.91E-07,0.0701,0.24196645,0.151158973
9213,-0.05448778,4.17E-07,-0.105,0.196878878,-0.035302578
9214,-0.130872149,3.22E-08,0.533,0.008257687,-0.156888556
9215,0.054347015,3.60E-08,0.568,0.009246264,0.02694012
9216,-0.039409577,3.25E-08,-0.50682,0.008368962,-0.021084686
9217,0.243853525,3.47E-08,0.71,0.008655069,0.210335985
9218,0.219583309,2.47E-08,0.71,0.00750333,0.185925339
9219,-0.193366151,1.72E-08,-0.50682,0.005207277,-0.175378188
9220,0.022869913,1.30E-07,0.14,0.604648154,0.066109342
9221,0.006697606,6.65E-08,0.28,0.284097548,0.015706731
9222,-0.017321543,7.08E-08,-0.00612,0.261748633,0.001949772
9223,-0.028053316,7.04E-08,-0.106,0.245234656,-0.005968676
9224,0.022287488,7.23E-08,0.0511,0.246335408,0.037778305
9225,-0.004803363,6.76E-08,0.19,0.227600505,0.003110211
9226,-0.076616313,2.23E-07,-0.0112,0.338606099,-0.049810057
9227,-0.007441447,2.70E-07,0.0198,0.376601073,0.021546433
9228,-0.14713047,2.72E-07,-0.0473,0.370112011,-0.115839846
9229,-0.049457171,2.83E-07,-0.00134,0.378274578,-0.019369555
9230,0.004410222,2.80E-07,0.174,0.397017596,0.02865038
9231,0.01992261,2.30E-07,0.0111,0.41831978,0.052771563
9232,-0.079289006,8.80E-08,-0.0409,0.273971071,-0.057398942
9233,-0.066741888,8.21E-08,0.0654,0.43022654,-0.035752834
9234,-0.079866301,7.89E-08,0.0322,0.415955361,-0.048721694
9235,-0.1245904,7.53E-08,0.0361,0.336335058,-0.100583669
9236,-0.100205093,7.35E-08,0.0124,0.253909946,-0.082397887
9237,-0.086708603,7.03E-08,0.024,0.203959629,-0.073773483
9238,-0.041113063,1.15E-06,-0.156,0.336565762,-0.004667583
9239,-0.053764717,1.12E-06,-0.000789,0.335160206,-0.024149687
9240,-0.044533136,1.14E-06,-0.0762,0.344870859,-0.010785445
9241,-0.078397031,1.18E-06,0.0892,0.408514574,-0.045997932
9242,-0.028611693,9.91E-07,0.166,0.43368193,0.001980118
9243,-0.07155051,8.45E-07,0.119,0.36668194,-0.045385425
9244,-0.10648401,3.20E-08,-0.0103,0.487772575,-0.067437241
9245,-0.091334694,3.01E-08,-0.00579,0.505702054,-0.050920904
9246,-0.099362276,3.02E-08,0.0649,0.542632855,-0.058734578
9247,-0.101843503,2.91E-08,0.0514,0.524536386,-0.062225674
9248,-0.053163279,2.85E-08,0.0972,0.573279771,-0.011241185
9249,-0.116691485,2.35E-08,-0.0451,0.480831668,-0.076800938
9250,0.033421724,4.77E-07,0.202,0.386958423,0.05636746
9251,-0.094634767,4.28E-07,0.156,0.350526409,-0.073108703
9252,-0.054903935,4.04E-07,-0.206,0.34235616,-0.018753731
9253,-0.052354776,4.06E-07,0.37,0.354432389,-0.039695964
9254,0.077583716,3.35E-07,-0.16,0.324446322,0.109938318
9255,-0.034069249,2.98E-07,0.189,0.30749104,-0.018223966
9256,-0.009572716,5.89E-08,-0.0608,0.286098528,0.01411021
9257,-0.040765771,6.52E-08,0.0913,0.317297186,-0.020816129
9258,-0.035350122,5.24E-08,-0.01,0.302302718,-0.012442574
9259,-0.006044458,4.79E-08,0.104,0.289449172,0.010862044
9260,0.072729299,4.12E-08,0.193,0.3231854,0.088763159
9261,0.006755886,3.01E-08,0.0598,0.245652047,0.021649498
9262,0.185961504,6.83E-07,-0.432,0.088005182,0.210625318
9263,-0.047380862,1.26E-06,-0.50682,0.134912656,-0.013157803
9264,0.085144412,1.45E-06,-0.375,0.072563152,0.109063965
9265,0.050069467,1.07E-06,0.104,0.056698455,0.050692371
9266,0.101486928,1.04E-06,0.589,0.076057026,0.082999411
9267,0.039386382,6.16E-07,0.149,0.064087928,0.036925286
9268,-0.08974948,6.84E-07,0.102,0.255110393,-0.073247108
9269,-0.072861714,6.98E-07,-0.204,0.176662105,-0.050112053
9270,-0.042909383,8.27E-07,-0.031,0.182193567,-0.026543229
9271,-0.145446611,8.91E-07,-0.499,0.174484906,-0.109547456
9272,0.168680956,1.22E-06,-0.172,0.182800522,0.192645946
9273,-0.014882878,1.35E-06,0.0866,0.181908935,-0.001508138
9274,-0.039329672,2.27E-07,0.0164,0.322237302,-0.015115689
9275,-0.067305371,2.42E-07,-0.00384,0.365153543,-0.038419289
9276,-0.037718765,2.44E-07,-0.051,0.389743459,-0.004667268
9277,-0.019645029,2.24E-07,0.0775,0.401927455,0.00891403
9278,-0.024832662,2.04E-07,0.0983,0.467775994,0.008517479
9279,-0.025239683,1.70E-07,-0.092,0.431883312,0.012950774
9280,0.075353479,3.07E-07,-0.102,0.245322217,0.098209197
9281,-0.013668832,2.90E-07,0.0943,0.225726582,-0.000962768
9282,-0.083306776,2.74E-07,-0.0531,0.267479267,-0.060730425
9283,0.003306883,2.92E-07,-0.241,0.273599509,0.034498946
9284,0.070744761,2.78E-07,0.249,0.24545498,0.078532716
9285,0.041949578,2.23E-07,0.255,0.241038386,0.048879538
9286,0.005598917,8.08E-07,0.391,0.232664189,0.008310352
9287,0.040884391,7.87E-07,0.126,0.223941729,0.054048789
9288,0.045306927,8.24E-07,-0.142,0.217796386,0.069503351
9289,-0.204898351,9.98E-07,-0.0506,0.269094809,-0.179428685
9290,0.272046036,1.10E-06,-0.317,0.142537264,0.298227623
9291,-0.077159694,1.10E-06,-0.143,0.141971224,-0.058451874
9292,-0.000387835,2.00E-07,-0.00541,0.335934634,0.025847759
9293,-0.06737495,1.86E-07,0.154,0.320177872,-0.049369408
9294,-0.035773259,1.72E-07,0.0562,0.267564825,-0.018252503
9295,0.079998721,1.56E-07,0.0927,0.477127074,0.114214395
9296,0.020340096,1.24E-07,0.157,0.553683933,0.058379167
9297,0.04164735,8.89E-08,0.101,0.451084178,0.072967883
9298,-0.05186753,3.56E-08,0.017,0.294708608,-0.030841008
9299,-0.011363278,3.78E-08,-0.0138,0.31760811,0.012986159
9300,-0.027432693,3.59E-08,-0.0351,0.293488336,-0.004290284
9301,-0.005013931,3.45E-08,-0.00898,0.259424761,0.01403264
9302,0.025104112,3.18E-08,0.0814,0.237251402,0.038349403
9303,-0.114343111,3.11E-08,-0.0385,0.257236709,-0.094242658
9304,0.019619667,9.83E-08,-0.183,0.450718134,0.063053041
9305,-0.174841151,9.79E-08,0.209,0.42425063,-0.150433914
9306,-0.084725183,9.67E-08,0.159,0.421270966,-0.05845166
9307,-0.063956972,9.68E-08,0.0569,0.421112439,-0.033343954
9308,-0.003471003,9.04E-08,0.0832,0.40627957,0.024699337
9309,0.065341498,7.99E-08,-0.087,0.404834704,0.100600242
9310,-0.021324594,6.47E-07,-0.0787,0.371815339,0.012932532
9311,-0.103834693,6.56E-07,-0.0241,0.379136815,-0.071229932
9312,-0.046254794,6.78E-07,0.00335,0.385782787,-0.014151701
9313,-0.042756207,6.60E-07,-0.192,0.361506186,-0.00451698
9314,-0.091400411,6.97E-07,-0.0499,0.34186631,-0.060788524
