代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,BV,E,CAP,RD_Null,RD,delSales,ROA,BM,TA
4991,環宇-KY,2018,M2324,49912018,0,0,0,0,1,82169,3012785,3402284,315267,53.88,36.66571335,3.836811936,3.282113693,2.29967506,2.29967506,1.38,14.12,0.717950134,41.40593168
4991,環宇-KY,2017,M2324,49912017,0,0,0,0,1,80439,2537569,2981355,336300,66.97,31.54650108,4.180807817,3.469075946,2.027014259,2.027014259,5.83,3.28,0.388838914,37.06355126
4994,傳奇,2022,M2330,49942022,0,0,0,0,0,110639,1512744,2212630,52821,73.91,13.67279169,0.477417547,0.531792587,3.717586023,3.717586023,-35.81,-2.47,0.224770536,19.99864424
4994,傳奇,2021,M2330,49942021,0,0,0,0,0,110639,1625484,2268776,167425,62.82,14.69178138,1.51325482,0.556142048,3.783168684,3.783168684,-10.74,-11.88,0.157772566,20.50611448
4994,傳奇,2020,M2330,49942020,0,0,0,0,0,110639,1785162,2574757,446618,87.54,16.13501568,4.036713998,0.999629425,4.309845534,4.309845534,-12.54,17.29,0.154357751,23.27169443
4994,傳奇,2019,M2330,49942019,0,0,0,0,0,110639,1452292,2195245,495834,96.69,13.12640208,4.481548098,0.491183037,3.678160504,3.678160504,254.9,54.82,0.111866389,19.84151158
4994,傳奇,2018,M2330,49942018,0,0,0,0,0,110929,1002780,1417919,-287393,108.89,9.039836292,-2.590783294,0.134689757,3.99176951,3.99176951,21.48,-7.14,0.110863825,12.78222106
4994,傳奇,2017,M2330,49942017,0,0,0,0,0,110639,1281203,1526957,-283150,63.37,11.58003055,-2.559224143,0.192364356,4.902484657,4.902484657,-10.71,-17.73,0.163536655,13.80125453
4995,晶達,2022,M2326,49952022,0,0,0,0,0,41908,959940,1737827,187542,45.35,22.90588909,4.475088289,0.78474277,1.894316121,1.894316121,13.23,-6.21,0.660683273,41.46766727
4995,晶達,2021,M2326,49952021,0,0,0,0,0,41844,849091,1852864,108259,31.82,20.29182201,2.587204856,16.96154765,1.784509129,1.784509129,25.38,51.75,0.633921337,44.28027913
4995,晶達,2020,M2326,49952020,0,0,0,0,0,41824,810185,1220958,68962,29.38,19.37129399,1.648861897,0.938049923,1.742970543,1.742970543,-26.9,-11.34,0.620278386,29.19276014
4995,晶達,2019,M2326,49952019,0,0,0,0,0,41673,890969,1377060,171845,35.5,21.38000624,4.123653205,0.923211672,1.992681112,1.992681112,27.66,3.9,0.580032725,33.04441725
4995,晶達,2018,M2326,49952018,0,0,0,0,0,41425,801987,1325322,100562,31.53,19.35997586,2.427567894,0.496801448,1.895956548,1.895956548,1.84,6.26,0.820685708,31.99328908
4995,晶達,2017,M2326,49952017,0,0,0,0,0,34577,556526,1247295,85281,23.56,16.09526564,2.466408306,4.384937965,2.264742459,2.264742459,14.61,12.23,0.628475816,36.07296758
4999,鑫禾,2022,M2328,49992022,0,0,0,0,0,74417,3532692,4203104,205462,35.54,47.47157236,2.760955158,2.748484889,1.230646223,1.230646223,-25.94,-2.21,1.357494205,56.48042786
4999,鑫禾,2021,M2328,49992021,0,0,0,0,0,74417,3491151,4298255,181942,32.59,46.91335313,2.444898343,4.849899888,1.656933228,1.656933228,3.57,-2.71,1.271364584,57.75904699
4999,鑫禾,2020,M2328,49992020,0,0,0,0,0,74417,3539342,4417896,420879,42.73,47.56093366,5.655683513,5.501431125,1.658062002,1.658062002,30.85,14.68,1.200730463,59.3667576
4999,鑫禾,2019,M2328,49992019,0,0,0,0,0,74417,3296302,3852289,207093,33.96,44.29501324,2.782872193,3.490748082,1.718612683,1.718612683,-7.84,-8.25,1.272845208,51.76624965
4999,鑫禾,2018,M2328,49992018,0,0,0,0,0,74417,3396647,4198758,470172,33.73,45.64342825,6.318072483,3.812462206,1.514385154,1.514385154,-3.07,5.05,1.344430876,56.42202722
4999,鑫禾,2017,M2328,49992017,0,0,0,0,0,74417,3069133,3996759,384032,34.77,41.24236398,5.160541274,5.269508311,1.516898021,1.516898021,2.4,0.58,1.179026986,53.70760713
5007,三星,2022,M2000,50072022,0,0,0,0,0,294940,7100598,8575740,1166839,58,24.07472028,3.95619109,1.073326778,0.102302163,0.102302163,0.81,2.26,0.502813707,29.07621889
5007,三星,2021,M2000,50072021,0,0,0,0,0,294940,6872545,8385910,926455,49.78,23.301502,3.141164305,1.033132162,0.150054248,0.150054248,40.11,8.61,0.45342483,28.43259646
5007,三星,2020,M2000,50072020,0,0,0,0,0,294940,6477641,7720904,610522,52.25,21.96257205,2.069987116,0.923099613,0.092276395,0.092276395,-22.54,-1.62,0.507570419,26.17788025
5007,三星,2019,M2000,50072019,0,0,0,0,0,294940,6494973,7848306,814818,37.22,22.02133654,2.762656812,1.282647318,0.09758595,0.09758595,-17.96,-7.12,0.468041159,26.60983929
5007,三星,2018,M2000,50072018,0,0,0,0,0,294940,6565809,8450330,1150459,43.99,22.26150743,3.90065437,1.386448091,0.11016817,0.11016817,9.97,3.32,0.528274974,28.65101377
5007,三星,2017,M2000,50072017,0,0,0,0,0,294940,6321400,8178900,1137551,41.42,21.4328338,3.856889537,1.500081372,0.108615312,0.108615312,6.73,2.84,0.492030161,27.73072489
5009,榮剛,2022,M2000,50092022,0,0,0,0,0,457122,11132280,25258995,1944411,57.6,24.3529736,4.253593133,2.95018179,0.087372736,0.087372736,40.98,14.1,0.683496312,55.25657264
5009,榮剛,2021,M2000,50092021,0,0,0,0,0,456736,9511094,22138168,878897,24.08,20.82405153,1.924299814,2.768553388,0.121166275,0.121166275,14.8,7.98,1.045909168,48.47038114
5009,榮剛,2020,M2000,50092020,0,0,0,0,0,466736,8771693,20501333,150755,24.95,18.79369279,0.32299844,4.198459086,0.165868928,0.165868928,-27.66,2.53,1.233181942,43.92490187
5009,榮剛,2019,M2000,50092019,0,0,0,0,0,466736,8798156,19995122,250292,14,18.8503908,0.536260327,4.645497669,0.29385777,0.29385777,2.78,-0.05,1.178149425,42.84032515
5009,榮剛,2018,M2000,50092018,0,0,0,0,0,466736,8753546,20005712,246507,16.56,18.75481214,0.528150818,5.335579428,0.312125056,0.312125056,12.1,6.68,1.347328458,42.86301464
5009,榮剛,2017,M2000,50092017,0,0,0,0,0,466736,9054815,18752649,127132,15.61,19.40029267,0.272385246,3.209910956,0.246449813,0.246449813,4.87,0.61,1.186562243,40.17827851
5011,久陽,2022,M2000,50112022,0,0,0,0,0,99590,2615338,4169843,246988,24.84,26.26105031,2.480048198,4.152445025,0.003223215,0.003223215,28.07,14.68,1.147271748,41.8700974
5011,久陽,2021,M2000,50112021,0,0,0,0,0,89050,2038963,3636019,117549,24.62,22.89683324,1.320033689,5.744379562,0.019258843,0.019258843,106.01,71.84,0.698074184,40.83120719
5011,久陽,2020,M2000,50112020,0,0,0,0,0,72035,659725,2115932,-63832,27.62,9.158395225,-0.8861248,1.128548622,0.10855834,0.10855834,59.07,31.92,0.263550942,29.37366558
5011,久陽,2019,M2000,50112019,0,0,0,0,0,41136,512610,1603986,-49646,13.38,12.46134772,-1.206874757,3.542298716,0.310944185,0.310944185,-6.92,8.49,0.955624826,38.99226954
5011,久陽,2018,M2000,50112018,0,0,0,0,0,41136,575850,1478464,50714,14.54,13.99868728,1.232837417,3.615908207,0.324557565,0.324557565,38.23,35.39,1.065349108,35.94087904
5011,久陽,2017,M2000,50112017,0,0,0,0,0,41136,523033,1092031,-42157,13.94,12.71472676,-1.024820109,2.399601322,0.159762738,0.159762738,-13.74,-9.07,0.991788359,26.54684461
5013,強新,2022,M2000,50132022,0,0,0,0,0,133416,4686640,8355977,696894,34.65,35.12802063,5.223466451,3.361328476,0.030018888,0.030018888,4.53,-3.43,1.043923347,62.63099628
5013,強新,2021,M2000,50132021,0,0,0,0,0,133416,4278477,8652977,766354,30.34,32.06869491,5.744093662,4.783084488,0.031330575,0.031330575,49.88,21.01,0.916772296,64.85711609
5013,強新,2020,M2000,50132020,0,0,0,0,0,133416,3621165,7150389,317022,33.16,27.14190952,2.376191761,3.857595791,0.028272471,0.028272471,-7.61,0.86,1.080920331,53.59468879
5013,強新,2019,M2000,50132019,0,0,0,0,0,133416,3363257,7089355,253781,21.75,25.20879805,1.90217815,4.720190982,0.043345626,0.043345626,-18.67,-1.96,1.122886327,53.13721743
5013,強新,2018,M2000,50132018,0,0,0,0,0,133416,3264456,7230882,373367,21.67,24.46824969,2.798517419,7.144960125,0.050945914,0.050945914,11.99,13.62,0.990216499,54.19801223
5013,強新,2017,M2000,50132017,0,0,0,0,0,133416,3056550,6363861,394893,25.71,22.90992085,2.959862385,5.975595131,0.045181987,0.045181987,14.92,11.78,0.96138988,47.69938388
5014,建錩,2022,M2000,50142022,0,0,0,0,0,185333,3211104,8748150,367909,14.6,17.32613188,1.985124074,1.313791931,0,0,2.77,18.35,0.98499897,47.2023331
5014,建錩,2021,M2000,50142021,0,0,0,0,0,185333,2570701,7391548,513186,14.85,13.8707138,2.768994189,2.123863532,0,0,29.97,16.77,0.738589659,39.88252497
5014,建錩,2020,M2000,50142020,0,0,0,0,0,165333,2050397,6330218,-4556,22.34,12.40161976,-0.027556507,1.999256047,0,0,-14.88,-4.68,0.923426639,38.28768606
5014,建錩,2019,M2000,50142019,0,0,0,0,0,165333,1836067,6640819,92105,7.29,11.10526634,0.557087817,3.053225914,0.191492322,0.191492322,2.19,2.76,1.369330005,40.16632493
5014,建錩,2018,M2000,50142018,0,0,0,0,0,165333,1947070,6462291,-32602,6.56,11.77665681,-0.197189914,2.210085101,0.448984776,0.448984776,-4.9,-19.62,1.488831455,39.0865163
5014,建錩,2017,M2000,50142017,0,0,0,0,0,165333,2152425,8039371,229835,10.61,13.01872584,1.390133851,2.198363303,0.677257414,0.677257414,28.67,-1.49,0.876091914,48.62532586
5015,華祺,2022,M2000,50152022,0,0,0,0,0,60639,1615165,2493433,573681,46.35,26.63574597,9.460594667,1.151651577,0.475387127,0.475387127,12.48,6.4,0.519519133,41.11929616
5015,華祺,2021,M2000,50152021,0,0,0,0,0,60639,1227790,2343490,248126,34.68,20.24753047,4.091855077,1.586009004,0.511337588,0.511337588,14.17,21.82,0.680132028,38.64658058
5015,華祺,2020,M2000,50152020,0,0,0,0,0,60639,1131756,1923772,118649,28.36,18.66383021,1.956645063,1.02003661,0.450089876,0.450089876,-12.09,-6.49,0.760857326,31.72499546
5015,華祺,2019,M2000,50152019,0,0,0,0,0,60639,1177243,2057224,143768,25.6,19.41395801,2.370883425,0.91032174,0.484242814,0.484242814,-7.66,-2.06,0.711133993,33.92575735
5015,華祺,2018,M2000,50152018,0,0,0,0,0,60639,1272707,2100496,304279,29.71,20.98825838,5.017876284,0.897689606,0.496611092,0.496611092,7.08,10.69,0.791412458,34.63935751
5015,華祺,2017,M2000,50152017,0,0,0,0,0,60639,1150029,1897569,202504,24.1,18.96517093,3.339500981,0.923630007,0.485809463,0.485809463,10.47,14.86,0.996593323,31.29288082
5016,松和,2022,M2000,50162022,0,0,0,0,0,49622,1477038,2814471,100511,29.2,29.76578937,2.02553303,2.03504494,0.115694652,0.115694652,-13.98,-2.85,1.065728227,56.71820967
5016,松和,2021,M2000,50162021,0,0,0,0,0,49622,1528838,2897023,235833,30.17,30.80968119,4.752589577,2.501007618,0.158941598,0.158941598,23.02,10.86,0.933061211,58.38182661
5016,松和,2020,M2000,50162020,0,0,0,0,0,49622,1391863,2613153,156613,36.43,28.0493128,3.156120269,2.120450607,0.127282254,0.127282254,-0.08,-6.81,1.053693193,52.66117851
5016,松和,2019,M2000,50162019,0,0,0,0,0,49622,1306272,2804257,90448,22.83,26.32445286,1.822739914,2.902261094,0.104066745,0.104066745,-9.9,-2.53,1.161202155,56.51237354
5016,松和,2018,M2000,50162018,0,0,0,0,0,49622,1330779,2877174,187434,25.82,26.81832655,3.777235903,2.961347789,0.132642779,0.132642779,2.96,5.75,1.03107753,57.98182258
5016,松和,2017,M2000,50162017,0,0,0,0,0,49622,1289460,2720797,204075,25.13,25.98565153,4.112591189,3.312845109,0.13530289,0.13530289,11.97,0.5,1.109076036,54.83045826
5201,凱衛,2022,M2330,52012022,0,0,0,0,0,30675,362174,455812,10192,34.1,11.80681337,0.332257539,0.557163814,1.078826406,1.078826406,0.96,-14.49,0.432801076,14.8593969
5201,凱衛,2021,M2330,52012021,0,0,0,0,0,30675,394194,533075,32028,27.87,12.85066015,1.044107579,0.576365118,1.137408313,1.137408313,-27.33,-8.44,0.49944268,17.37815811
5201,凱衛,2020,M2330,52012020,0,0,0,0,0,30675,426832,582189,84246,27.88,13.91465363,2.746405868,0.595175224,0.814637327,0.814637327,54.22,21.47,0.487720071,18.9792665
5201,凱衛,2019,M2330,52012019,0,0,0,0,0,30675,340865,479278,11259,27.58,11.11214344,0.367041565,0.670187449,0.881140994,0.881140994,-20.07,1.31,0.372390866,15.62438468
5201,凱衛,2018,M2330,52012018,0,0,0,0,0,30675,373587,473101,41272,24.18,12.17887531,1.345460473,0.391491443,1.055452323,1.055452323,21.09,10.02,0.536987447,15.42301548
5201,凱衛,2017,M2330,52012017,0,0,0,0,0,30675,346446,430010,5505,28.59,11.29408313,0.179462103,0.359771801,1.427416463,1.427416463,-8.39,7.18,0.760032512,14.01825591
5202,力新,2018,M2330,52022018,1,1.945910149,6,0,0,59094,724192,798599,-30566,15.82,12.2549159,-0.517243713,0.14576776,1.279893052,1.279893052,2.7,21.4,0.654642943,13.51404542
5202,力新,2019,M2330,52022019,1,1.609437912,4,0,0,59094,688411,786359,-43133,14.82,11.64942295,-0.729904897,0.278573121,1.160879277,1.160879277,2.82,-1.53,0.733590866,13.30691779
5202,力新,2020,M2330,52022020,1,1.609437912,4,0,0,59094,688567,802490,-65642,19.73,11.65206282,-1.110806512,0.246031746,1.025874031,1.025874031,-9.95,2.05,0.520878981,13.57988967
5202,力新,2021,M2330,52022021,1,1.609437912,4,0,0,59094,783690,929214,-110130,18.62,13.26175246,-1.863640979,0.241191999,1.044488442,1.044488442,-16.54,15.79,0.727468594,15.7243375
5202,力新,2022,M2330,52022022,1,1.609437912,4,0,0,89094,963795,1038224,-60025,16.1,10.81773183,-0.673726626,0.168529867,0.773362965,0.773362965,-7.64,11.73,0.630771535,11.6531304
5202,力新,2017,M2330,52022017,0,0,0,0,0,59094,596269,657829,-19159,19.19,10.09017836,-0.324212272,0.168985007,1.163417606,1.163417606,-5.24,10.41,0.403768642,11.13190848
5203,訊連,2022,M2330,52032022,0,0,0,0,0,78942,4649742,5824241,204320,89.87,58.90073725,2.588229333,0.503572243,6.749714981,6.749714981,7.24,46.91,0.72654172,73.77873629
5203,訊連,2021,M2330,52032021,0,0,0,0,0,77161,2706457,3964523,-559111,82.21,35.07545263,-7.246031026,0.51978331,6.170215523,6.170215523,-3.88,-22.76,0.410815796,51.37988103
5203,訊連,2020,M2330,52032020,0,0,0,0,0,82681,3816156,5132942,187921,76.07,46.15517471,2.272843821,0.55891922,5.173534427,5.173534427,12.79,-6.58,0.476612709,62.08127623
5203,訊連,2019,M2330,52032019,0,0,0,0,0,84664,4180587,5494711,287908,95.08,49.37856704,3.400595294,0.475692148,4.368846263,4.368846263,-8.49,5.96,0.48918731,64.90020552
5203,訊連,2018,M2330,52032018,0,0,0,0,0,84932,3840520,5185731,343643,67.56,45.21876325,4.0460957,2.285746244,4.064639947,4.064639947,-6.73,0.97,0.742996438,61.05744596
5203,訊連,2017,M2330,52032017,0,0,0,0,0,87131,3841556,5135831,236743,54.63,44.08942856,2.717092654,0.391433589,4.023780285,4.023780285,-10.11,-8.98,0.77690623,58.94378579
5205,中茂,2022,M2331,52052022,0,0,0,0,0,10250,72566,100330,-15323,37.45,7.079609756,-1.494926829,0.309073171,0,0,-43.03,151.59,0.158735645,9.788292683
5205,中茂,2021,M2331,52052021,0,0,0,0,0,8202,8618,39878,-13703,24,1.050719337,-1.670690076,0.302852963,0,0,-13.77,30.67,0.096840492,4.861984882
5205,中茂,2020,M2331,52052020,0,0,0,0,0,18505,2251,30519,-12754,13.05,0.121642799,-0.68921913,0.151742772,0,0,1782.12,14.69,0.004588563,1.649229938
5205,中茂,2019,M2331,52052019,0,0,0,0,0,18005,7832,26610,-16047,31.51,0.43499028,-0.89125243,0.083254651,0,0,-78.57,-17.03,0.019436563,1.477922799
5205,中茂,2018,M2331,52052018,0,0,0,0,0,17005,13871,32072,-14416,27.01,0.815701264,-0.847750662,0.073272567,0,0,-93.17,-13.52,0.026735538,1.88603352
5205,中茂,2017,M2331,52052017,0,0,0,0,0,17005,9640,37086,-19434,36.63,0.566892091,-1.142840341,0.045868862,0,0,110.3,-64.61,0.025195204,2.180887974
5206,坤悅,2022,M2500,52062022,0,0,0,0,0,155925,2779562,11727761,-104309,20.34,17.82627545,-0.668969056,0.088177008,0,0,-79.48,22.39,1.124686148,75.21411576
5206,坤悅,2021,M2500,52062021,0,0,0,0,0,155925,2958715,9582428,83467,12.72,18.97524451,0.535302229,0.080256534,0,0,-29.26,14.97,1.303244815,61.45536636
5206,坤悅,2020,M2500,52062020,0,0,0,0,0,155925,3077951,8334716,484987,15.57,19.73994549,3.110386404,0.06002886,0,0,23.46,15.76,1.285989934,53.4533654
5206,坤悅,2019,M2500,52062019,0,0,0,0,0,148500,2704339,7200006,375687,13.61,18.21103704,2.529878788,0.050060606,0,0,52.22,31.4,1.26465535,48.48488889
5206,坤悅,2018,M2500,52062018,0,0,0,0,0,148500,2432602,5479337,227046,14.76,16.38115825,1.528929293,0.013703704,0,0,7.38,19.53,1.596604118,36.89789226
5206,坤悅,2017,M2500,52062017,0,0,0,0,0,148500,2301590,4584030,177265,8.61,15.49892256,1.193703704,0.055272727,0,0,26.48,4.66,2.220476011,30.86888889
5209,新鼎,2022,M9900,52092022,0,0,0,0,0,27788,697928,3492654,221560,188.52,25.11616525,7.973225853,1.982474449,0.185367785,0.185367785,14.13,6.32,0.332224408,125.6892903
5209,新鼎,2021,M2330,52092021,0,0,0,0,0,27373,697032,3285083,140298,61.18,25.46421656,5.125415555,1.430387608,0.274905929,0.274905929,20.86,59.66,0.436105781,120.0117999
5209,新鼎,2020,M2330,52092020,0,0,0,0,0,27077,507083,2057503,135862,54.47,18.72744396,5.017616427,1.346160948,0.392657975,0.392657975,6.72,-0.05,0.359589938,75.98711083
5209,新鼎,2019,M2330,52092019,0,0,0,0,0,23492,944410,2058553,159416,47.34,40.20134514,6.785969692,1.439979568,0.622807764,0.622807764,89.52,49.34,1.120438828,87.62783075
5209,新鼎,2018,M2330,52092018,0,0,0,0,0,23492,544518,1378472,75743,30.96,23.1788694,3.224203984,0.286012259,0.764004768,0.764004768,5.22,-5.08,0.792710992,58.67835859
5209,新鼎,2017,M2330,52092017,0,0,0,0,0,23492,539995,1452304,75633,31.21,22.98633577,3.219521539,0.249957432,0.353439469,0.353439469,17.44,25.93,0.747523115,61.82121573
5210,寶碩,2022,M2330,52102022,0,0,0,0,0,62178,519385,886192,-12572,16.9,8.353195664,-0.202193702,0.437968413,1.486281321,1.486281321,20.38,11.09,0.555029612,14.25250088
5210,寶碩,2021,M2330,52102021,0,0,0,0,0,62178,522881,797737,-28813,20.15,8.409421339,-0.463395413,0.22631799,1.506127569,1.506127569,14.21,19.26,0.491779026,12.8298916
5210,寶碩,2020,M2330,52102020,0,0,0,0,0,62178,544729,668927,-75379,9.93,8.76079964,-1.21230982,0.224886616,1.751503747,1.751503747,-18.14,-16.73,1.019883544,10.75825855
5210,寶碩,2019,M2330,52102019,0,0,0,0,0,63700,654479,803307,-22392,6.72,10.2743956,-0.351522763,0.21544741,1.965651491,1.965651491,-1.87,-7.94,1.407451453,12.61078493
5210,寶碩,2018,M2330,52102018,0,0,0,0,0,63700,682026,872607,-17790,7.16,10.70684458,-0.279277865,0.16043956,1.69188383,1.69188383,3.49,-5.75,1.598036505,13.69869702
5210,寶碩,2017,M2330,52102017,0,0,0,0,0,65700,694946,925835,-38795,7.22,10.57756469,-0.590487062,0.154200913,1.283242009,1.283242009,-9.15,-9.65,1.443051117,14.09185693
5211,蒙恬,2022,M2330,52112022,0,0,0,0,0,32025,585322,666516,16703,25.3,18.27703357,0.52156128,0.19197502,1.072880562,1.072880562,15.46,2.83,0.987414023,20.81236534
5211,蒙恬,2021,M2330,52112021,0,0,0,0,0,32025,570323,648175,33766,16.24,17.80868072,1.054363778,0.18579235,1.452490242,1.452490242,-18.16,14.67,0.911396147,20.23965652
5211,蒙恬,2020,M2330,52112020,0,0,0,0,0,32025,507602,565229,-17776,15.45,15.85017955,-0.555066354,0.19069477,1.206494926,1.206494926,-13.75,-6.63,1.061632923,17.64961749
5211,蒙恬,2019,M2330,52112019,0,0,0,0,0,32025,525846,605376,14942,14.52,16.41985948,0.46657299,0.670788447,1.810679157,1.810679157,-11.65,4.59,1.12387813,18.90323185
5211,蒙恬,2018,M2330,52112018,0,0,0,0,0,32025,512191,578807,-3000,12.93,15.99347385,-0.093676815,0.245308353,1.822638564,1.822638564,-19.86,-2.41,1.14076133,18.07359875
5211,蒙恬,2017,M2330,52112017,0,0,0,0,0,32025,521291,593112,16679,17.84,16.27762685,0.520811866,0.225448868,1.867915691,1.867915691,-4.58,-1.46,0.883693097,18.52028103
5212,凌網,2022,M2330,52122022,0,0,0,0,0,34633,514422,872997,100352,47.5,14.85352121,2.89758323,0.714520833,6.07640112,6.07640112,-2.78,7.71,0.422455097,25.20708573
5212,凌網,2021,M2330,52122021,0,0,0,0,0,34633,494238,810544,95315,43.44,14.27072445,2.752143909,0.770710016,5.882944013,5.882944013,-0.47,-5.61,0.33994103,23.40380562
5212,凌網,2020,M2330,52122020,0,0,0,0,0,34633,509194,858742,114622,49.45,14.70256692,3.309617994,0.71890971,5.47209309,5.47209309,7.54,1.59,0.326796331,24.79548408
5212,凌網,2019,M2330,52122019,0,0,0,0,0,34633,474581,845273,91553,40.35,13.7031444,2.643519187,0.744983109,6.059105477,6.059105477,19.27,18.54,0.487309545,24.40657754
5212,凌網,2018,M2330,52122018,0,0,0,0,0,34633,442236,713042,63675,22.8,12.76920856,1.838564375,0.458695464,5.915398608,5.915398608,12.2,2.72,0.64851237,20.58851385
5212,凌網,2017,M2330,52122017,0,0,0,0,0,34633,408463,694131,34513,17.88,11.79404037,0.996535097,0.349926371,5.900557272,5.900557272,3.96,7.64,0.606065795,20.04247394
5213,亞昕,2022,M2500,52132022,0,0,0,0,0,425706,9867189,50409063,3436,23.69,23.17841186,0.008071298,0.325828154,0,0,-3.79,17.44,1.156030517,118.4128554
5213,亞昕,2021,M2500,52132021,0,0,0,0,0,346959,8906588,42924591,231825,18.08,25.67043368,0.668162521,0.392827395,0,0,-45.4,22.08,1.401224546,123.7166092
5213,亞昕,2020,M2500,52132020,0,0,0,0,0,346195,8443992,35161342,619954,16.33,24.39085487,1.79076532,0.551134476,0,0,144.92,33.06,2.009131373,101.5651353
5213,亞昕,2019,M2500,52132019,0,0,0,0,0,346195,7874857,26425549,135762,10.8,22.74688254,0.39215471,0.55432343,0,0,-59.98,12.14,1.659145335,76.33139993
5213,亞昕,2018,M2500,52132018,0,0,0,0,0,346195,8535029,23563938,673280,12.36,24.65381938,1.944799896,1.185476393,0,0,26.47,-15.07,2.431343134,68.06550643
5213,亞昕,2017,M2500,52132017,0,0,0,0,0,342646,8034952,27744248,673524,15.31,23.44971778,1.965655516,1.249940171,0,0,39.3,7.49,2.056992788,80.97058772
5215,科嘉-KY,2022,M2325,52152022,0,0,0,0,1,64338,3425154,4567802,287683,44.63,53.23687401,4.471432124,3.727035345,1.626690292,1.626690292,-32.95,-2.28,1.248812433,70.99695359
5215,科嘉-KY,2021,M2325,52152021,0,0,0,0,1,64338,3362994,4674210,545785,42.31,52.27072648,8.48308931,4.843591657,1.589977929,1.589977929,-1.23,19.56,0.775300007,72.65084398
5215,科嘉-KY,2020,M2325,52152020,0,0,0,0,1,59338,2815116,3909537,743643,94.6,47.44204388,12.5323233,4.93393778,1.295577876,1.295577876,76.75,48.91,0.455647751,65.885891
5215,科嘉-KY,2019,M2325,52152019,0,0,0,0,1,54338,1974814,2625438,262813,97.71,36.34314844,4.836633663,2.628676065,1.107953918,1.107953918,13.85,5.71,0.778225877,48.31679488
5215,科嘉-KY,2018,M2325,52152018,0,0,0,0,1,54338,1901387,2483631,178054,26.7,34.99184733,3.276786043,1.710828518,0.934005668,0.934005668,14.08,2.37,1.727139552,45.70707424
5215,科嘉-KY,2017,M2325,52152017,0,0,0,0,1,54338,1818276,2426018,20566,16.81,33.46232839,0.37848283,2.691652251,0.867496043,0.867496043,-1.96,-5.1,1.877796206,44.64680334
5220,萬達光電,2022,M2326,52202022,0,0,0,0,0,39667,840176,1433489,112610,28.67,21.18072957,2.838883707,1.775884236,1.168427156,1.168427156,-3.17,-3.79,0.798971315,36.13807447
5220,萬達光電,2021,M2326,52202021,0,0,0,0,0,39667,812931,1489975,135911,28.58,20.49388661,3.426298939,5.126755237,1.130713187,1.130713187,-14.64,12.3,0.664307507,37.56207931
5220,萬達光電,2020,M2326,52202020,0,0,0,0,0,39667,796015,1326828,188242,33.01,20.06743641,4.74555676,11.03158797,1.000957975,1.000957975,13.17,43.47,0.605717972,33.44916429
5220,萬達光電,2019,M2326,52202019,0,0,0,0,0,39667,664610,924825,87843,30.87,16.75473315,2.214510802,2.520130083,1.110772178,1.110772178,-16.1,-6.38,0.737119804,23.31472004
5220,萬達光電,2018,M2326,52202018,0,0,0,0,0,39667,704674,987821,146790,25.25,17.76474147,3.700557138,1.085184158,1.041142511,1.041142511,-0.26,13.09,0.799493316,24.90284115
5220,萬達光電,2017,M2326,52202017,0,0,0,0,0,35000,531946,873473,94349,21.79,15.19845714,2.695685714,2.265542857,0.943171429,0.943171429,21.23,2.32,#N/A,24.95637143
5222,全訊,2022,M2324,52222022,0,0,0,0,0,67821,2006231,2396979,314757,165.44,29.58126539,4.640996152,2.66118164,0.681263915,0.681263915,12.87,3.77,0.237925403,35.3427257
5222,全訊,2021,M2324,52222021,0,0,0,0,0,67829,1979325,2309949,244257,116.73,29.18110248,3.601070339,3.167273585,0.689395391,0.689395391,29.84,93.71,0.156542581,34.05547775
4951,精拓科,2019,M2324,49512019,0,0,0,0,0,30108,558115,635948,43007,#N/A,18.53709977,1.428424339,0.32200744,2.283213764,2.283213764,7.97,1.42,#N/A,21.12222665
4951,精拓科,2018,M2324,49512018,0,0,0,0,0,33330,562170,627021,41819,#N/A,16.86678668,1.25469547,0.287068707,1.892319232,1.892319232,4.74,2.73,#N/A,18.81251125
4951,精拓科,2017,M2324,49512017,0,0,0,0,0,33330,556892,610350,15550,#N/A,16.70843084,0.466546655,0.362856286,2.263186319,2.263186319,-9.68,-4.39,#N/A,18.31233123
4961,天鈺,2017,M2324,49612017,0,0,0,0,0,141541,2622417,5517214,146201,#N/A,18.52761391,1.032923323,0.860930755,6.015408963,6.015408963,3.87,14.65,#N/A,38.97961721
5223,安力-KY,2022,M2325,52232022,0,0,0,0,1,44550,2053056,3575731,190597,37.81,46.08430976,4.278271605,11.88430976,1.779775533,1.779775533,-9.49,-4.96,1.251950822,80.26332211
5223,安力-KY,2021,M2325,52232021,0,0,0,0,1,44550,1951696,3762265,236468,42.94,43.80911336,5.307923681,5.175869809,1.554904602,1.554904602,9.65,18.76,0.809181998,84.45039282
5223,安力-KY,2020,M2325,52232020,0,0,0,0,1,43248,1758106,3167951,291063,51.18,40.65172956,6.730091565,7.324662412,1.079286903,1.079286903,40.85,31.34,0.676176473,73.25080929
5223,安力-KY,2019,M2325,52232019,0,0,0,0,1,43248,1503822,2411943,153659,33.07,34.77205882,3.552973548,6.296799852,0.918886422,0.918886422,-2.91,1.61,1.064994145,55.77004717
