代號,名稱,Year,Industry,Key,RPA_Ctd,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,Price,eps2,eps1,dvps1
3494,誠研,2022,M2325,34942022,0,0,0,0,0,0,124000,864532,2163075,9.22,-1.9,-1.55,0
3494,誠研,2021,M2325,34942021,0,0,0,0,0,0,120000,1039594,2239501,7.45,-1.55,-1.2,0
3494,誠研,2020,M2325,34942020,0,0,0,0,0,0,179451,1287168,2439430,4.77,-1.2,-2.03,0
3494,誠研,2019,M2325,34942019,0,0,0,0,0,0,179451,1839303,3549057,5.31,-2.03,-1.13,0
3494,誠研,2018,M2325,34942018,0,0,0,0,0,0,179451,2082476,3599776,6.95,-1.13,-1.33,0
3494,誠研,2017,M2325,34942017,0,0,0,0,0,0,179451,2493488,4120705,14.39,-1.33,-0.81,0
3498,陽程,2022,M2331,34982022,0,0,0,0,0,0,62873,2383717,3823826,41.65,1.79,0.36,0
3498,陽程,2021,M2331,34982021,0,0,0,0,0,0,63473,2309722,3969776,23.54,0.36,-0.55,0
3498,陽程,2020,M2331,34982020,0,0,0,0,0,0,64173,2271690,3587051,35.57,-0.55,-6.57,0
3498,陽程,2019,M2331,34982019,0,0,0,0,0,0,64173,2360193,3557592,36.72,-6.57,-0.8,0
3498,陽程,2018,M2331,34982018,0,0,0,0,0,0,64173,2806875,4263626,26.89,-0.8,0.85,0.52428
3498,陽程,2017,M2331,34982017,0,0,0,0,0,0,91718,3177571,4185908,49.41,0.85,1.17,0.569439
3499,環天科,2022,M2327,34992022,0,0,0,0,0,0,54971,572932,1097769,20.3,-0.08,-0.22,0
3499,環天科,2021,M2327,34992021,0,0,0,0,0,0,54971,568842,1159242,17.65,-0.22,-0.54,0
3499,環天科,2020,M2327,34992020,0,0,0,0,0,0,54971,581766,1154815,13.25,-0.54,0.53,0
3499,環天科,2019,M2327,34992019,0,0,0,0,0,0,54971,631799,1192269,11.25,0.53,0.42,0
3499,環天科,2018,M2327,34992018,0,0,0,0,0,0,54971,623603,1134790,16.49,0.42,0.13,0
3499,環天科,2017,M2327,34992017,0,0,0,0,0,0,54971,620876,1022138,12.95,0.13,0,0
3501,維熹,2022,M2328,35012022,0,0,0,0,0,0,118258,6591372,8683125,51.84,6.33,2.4,1.64376
3501,維熹,2021,M2328,35012021,0,0,0,0,0,0,118258,5947794,8326007,38.19,2.4,3.05,2.12646
3501,維熹,2020,M2328,35012020,0,0,0,0,0,0,118258,5931655,7842226,43.22,3.05,4.24,2.889984
3501,維熹,2019,M2328,35012019,0,0,0,0,0,0,118258,5833057,7732421,36.46,4.24,5.99,3.502353
3501,維熹,2018,M2328,35012018,0,0,0,0,0,0,118258,5864198,8312248,39.19,5.99,4.47,3.207672
3501,維熹,2017,M2328,35012017,0,0,0,0,0,0,118258,5593341,8302640,35.46,4.47,5.95,4.009705
3504,揚明光,2022,M2326,35042022,0,0,0,0,0,0,114060,3312447,5566258,77.6,0.69,0.15,0
3504,揚明光,2021,M2326,35042021,0,0,0,0,0,0,114060,3183835,5940138,68.7,0.15,-2.04,0
3504,揚明光,2020,M2326,35042020,0,0,0,0,0,0,114060,3181762,5516024,90,-2.04,0.05,0
3504,揚明光,2019,M2326,35042019,0,0,0,0,0,0,114060,3412817,6184185,65.6,0.05,1.57,0.49926
3504,揚明光,2018,M2326,35042018,0,0,0,0,0,0,114060,3531170,5701485,92.22,1.57,-1.3,0
3504,揚明光,2017,M2326,35042017,0,0,0,0,0,0,114060,3376894,5381743,107.94,-1.3,-1.71,0
3508,位速,2022,M2331,35082022,0,0,0,0,0,0,102142,825209,2866133,31.55,-1.36,-1.28,0
3508,位速,2021,M2331,35082021,0,0,0,0,0,0,102142,1012088,3188358,37,-1.28,-2.84,0
3508,位速,2020,M2331,35082020,0,0,0,0,0,0,102228,1118811,3238169,21.95,-2.84,-2.91,0
3508,位速,2019,M2331,35082019,0,0,0,0,0,0,102316,1334043,2914646,19.3,-2.91,-1.92,0
3508,位速,2018,M2331,35082018,0,0,0,0,0,0,102356,1639424,3119071,33.35,-1.92,0.51,0
3508,位速,2017,M2331,35082017,0,0,0,0,0,0,96578,1467792,3160238,72.1,0.51,-5.21,0
3511,矽瑪,2022,M2328,35112022,0,0,0,0,0,0,79973,2492725,3548547,33.7,2.97,1.4,1.00674
3511,矽瑪,2021,M2328,35112021,0,0,0,0,0,0,79973,2230285,3575476,27.5,1.4,1.19,0.298333
3511,矽瑪,2020,M2328,35112020,0,0,0,0,0,0,79973,1519664,1947922,34.25,1.19,3.19,0
3511,矽瑪,2019,M2328,35112019,0,0,0,0,0,0,49973,842469,1225590,22.8,3.19,1.35,0
3511,矽瑪,2018,M2328,35112018,0,0,0,0,0,0,44573,548065,961431,28.07,1.35,-1.24,0
3511,矽瑪,2017,M2328,35112017,0,0,0,0,0,0,44573,499432,881224,12.7,-1.24,-3.49,0
3512,皇龍,2022,M2500,35122022,0,0,0,0,0,0,84000,1788064,6097770,29.71,3.91,3.78,2.996028
3512,皇龍,2021,M2328,35122021,0,0,0,0,0,0,84000,1700094,5194690,27.51,3.78,2.42,2.004486
3512,皇龍,2020,M2328,35122020,0,0,0,0,0,0,84000,1497106,4295433,24.99,2.42,0.38,0
3512,皇龍,2019,M2328,35122019,0,0,0,0,0,0,71000,986888,4072492,25.03,0.38,-0.5,0
3512,皇龍,2018,M2328,35122018,0,0,0,0,0,0,71000,978586,2590692,22.68,-0.5,-0.47,0
3512,皇龍,2017,M2328,35122017,0,0,0,0,0,0,59000,672298,2176476,28.54,-0.47,-1.33,0
3515,華擎,2022,M2325,35152022,0,0,0,0,0,0,121993,8893927,14767814,222.5,8.74,19.37,12.999207
3515,華擎,2021,M2325,35152021,0,0,0,0,0,0,122925,8788844,15893950,92.33,19.37,11.3,8.00153
3515,華擎,2020,M2325,35152020,0,0,0,0,0,0,120642,7308436,11715811,163.49,11.3,4.95,3.998115
3515,華擎,2019,M2325,35152019,0,0,0,0,0,0,120647,6454467,10266172,111.31,4.95,4.91,3.998213
3515,華擎,2018,M2325,35152018,0,0,0,0,0,0,120746,6111488,9364193,47.39,4.91,3.88,1.997812
3515,華擎,2017,M2325,35152017,0,0,0,0,0,0,120746,5691993,8967203,46.36,3.88,1.39,2.003546
3516,亞帝歐,2022,M2326,35162022,0,0,0,0,0,0,50590,1430587,2402444,17.3,1.41,1.24,0.287308
3516,亞帝歐,2021,M2326,35162021,0,0,0,0,0,0,50590,1296025,1920739,14.92,1.24,0.55,0.31262
3516,亞帝歐,2020,M2326,35162020,0,0,0,0,0,0,50590,1289110,1760933,15.29,0.55,0.04,0
3516,亞帝歐,2019,M2326,35162019,0,0,0,0,0,0,50590,1217935,1589921,10.42,0.04,-1.12,0
3516,亞帝歐,2018,M2326,35162018,0,0,0,0,0,0,51913,1272021,1654700,10.15,-1.12,0.18,0
3516,亞帝歐,2017,M2326,35162017,0,0,0,0,0,0,51913,1337648,1703082,12,0.18,-0.8,0
3518,柏騰,2022,M2331,35182022,0,0,0,0,0,0,80742,1489279,1779241,36.65,-0.88,0.1,0
3518,柏騰,2021,M2331,35182021,0,0,0,0,0,0,80752,1416828,1877827,18.23,0.1,-0.58,0
3518,柏騰,2020,M2331,35182020,0,0,0,0,0,0,80752,1379768,2194268,24.88,-0.58,-2.39,0
3518,柏騰,2019,M2331,35182019,0,0,0,0,0,0,80752,1416244,2101137,32.7,-2.39,-3.91,0
3518,柏騰,2018,M2331,35182018,0,0,0,0,0,0,80752,1660668,2362814,20.3,-3.91,-2.89,0
3518,柏騰,2017,M2331,35182017,0,0,0,0,0,0,80752,2027000,2556932,21.19,-2.89,-3.96,0
3520,華盈,2022,M2328,35202022,0,0,0,0,0,0,68847,812079,1444116,18.14,0.65,0.09,0
3520,華盈,2021,M2328,35202021,0,0,0,0,0,0,68847,785814,1489024,15.34,0.09,0.3,0
3520,華盈,2020,M2328,35202020,0,0,0,0,0,0,48847,511835,1042184,12.14,0.3,0.43,0
3520,華盈,2019,M2328,35202019,0,0,0,0,0,0,38847,418043,766130,12.42,0.43,0.05,0
3520,華盈,2018,M2328,35202018,0,0,0,0,0,0,38847,365162,771952,14.15,0.05,-1.61,0
3520,華盈,2017,M2328,35202017,0,0,0,0,0,0,64033,305054,736335,12.52,-1.61,-0.54,0
3521,鴻翊,2022,M2325,35212022,0,0,0,0,0,0,60646,506593,1225374,23.2,-1.38,-1.68,0
3521,鴻翊,2021,M2325,35212021,0,0,0,0,0,0,47264,404731,1264043,13.35,-1.68,-0.89,0
3521,鴻翊,2020,M2325,35212020,0,0,0,0,0,0,46731,471474,1114552,12.05,-0.89,2.59,0
3521,鴻翊,2019,M2325,35212019,0,0,0,0,0,0,46731,508128,1229441,11.75,2.59,-0.54,0
3521,鴻翊,2018,M2325,35212018,0,0,0,0,0,0,46731,387169,1943566,23.35,-0.54,-1.41,0
3521,鴻翊,2017,M2325,35212017,0,0,0,0,0,0,46731,412604,1411223,13.55,-1.41,0.11,0
3522,御頂,2022,M2700,35222022,0,0,0,0,0,0,42525,263484,1682171,17.18,-4.57,-4.17,0
3522,御頂,2021,M2700,35222021,0,0,0,0,0,0,72600,370739,2081410,16.42,-4.17,-4.29,0
3522,御頂,2020,M2700,35222020,0,0,0,0,0,0,72600,845722,2994449,17.76,-4.29,-2.08,0
3522,御頂,2019,M2700,35222019,0,0,0,0,0,0,72600,1311570,3435180,18.71,-2.08,-1.03,0
3522,御頂,2018,M2326,35222018,0,0,0,0,0,0,72600,1463170,2195834,38.04,-1.03,-1.38,0
3522,御頂,2017,M2326,35222017,0,0,0,0,0,0,72650,1533612,2573854,40.72,-1.38,-0.29,0
3523,迎輝,2022,M2326,35232022,0,0,0,0,0,0,61830,299104,1289906,13.3,-2.01,-1.88,0
3523,迎輝,2021,M2326,35232021,0,0,0,0,0,0,61830,439137,1345361,10.8,-1.88,-0.85,0
3523,迎輝,2020,M2326,35232020,0,0,0,0,0,0,100050,516984,1295432,14.98,-0.85,-1.51,0
3523,迎輝,2019,M2326,35232019,0,0,0,0,0,0,82050,425791,992955,20.83,-1.51,-2.56,0
3523,迎輝,2018,M2326,35232018,0,0,0,0,0,0,68050,406200,1078607,19.99,-2.56,-2.6,0
3523,迎輝,2017,M2326,35232017,0,0,0,0,0,0,96100,426151,1130814,20.26,-2.6,-2.91,0
3526,凡甲,2022,M2328,35262022,0,0,0,0,0,0,58998,2516354,4096064,153.3,9.91,10.65,8.680815
3526,凡甲,2021,M2328,35262021,0,0,0,0,0,0,58508,2497534,4080995,122.57,10.65,6.6,5.37372
3526,凡甲,2020,M2328,35262020,0,0,0,0,0,0,72916,2258516,3514004,126.85,6.6,6.05,4.918045
3526,凡甲,2019,M2328,35262019,0,0,0,0,0,0,65297,1604814,3213166,94.95,6.05,5.39,4.26349
3526,凡甲,2018,M2328,35262018,0,0,0,0,0,0,65026,1495882,2552555,57.53,5.39,3.12,2.548104
3526,凡甲,2017,M2328,35262017,0,0,0,0,0,0,65837,1427647,2495823,56.55,3.12,5.95,4.85639
3527,聚積,2022,M2324,35272022,0,0,0,0,0,0,44445,2686605,3212943,102.76,6.44,12.69,7.998507
3527,聚積,2021,M2324,35272021,0,0,0,0,0,0,44445,2749472,3608399,107.43,12.69,1.53,2.000322
3527,聚積,2020,M2324,35272020,0,0,0,0,0,0,44445,2278790,2744647,100.79,1.53,5.61,4.498098
3527,聚積,2019,M2324,35272019,0,0,0,0,0,0,40945,2124328,2637912,79.22,5.61,6.45,4.898775
3527,聚積,2018,M2324,35272018,0,0,0,0,0,0,40841,2086814,2725917,92.85,6.45,4.03,2.506257
3527,聚積,2017,M2324,35272017,0,0,0,0,0,0,34794,1665375,2582218,110.74,4.03,6.26,3.673994
3528,安馳,2022,M2329,35282022,0,0,0,0,0,0,66366,1962655,6738656,55.8,5.64,4.56,3.817632
3528,安馳,2021,M2329,35282021,0,0,0,0,0,0,66109,1846034,5017550,45.69,4.56,3.18,2.896344
3528,安馳,2020,M2329,35282020,0,0,0,0,0,0,65616,1514646,3308066,40.67,3.18,2.71,2.445233
3528,安馳,2019,M2329,35282019,0,0,0,0,0,0,65616,1462900,3260718,30.17,2.71,2.69,2.486905
3528,安馳,2018,M2329,35282018,0,0,0,0,0,0,65597,1446683,3182393,28.66,2.69,2.57,2.303748
3528,安馳,2017,M2329,35282017,0,0,0,0,0,0,64071,1413013,2756342,24.35,2.57,2.6,2.37874
3529,力旺,2022,M2324,35292022,0,0,0,0,0,0,76184,3093324,3898111,2210,21.6,14.77,12.501328
3529,力旺,2021,M2324,35292021,0,0,0,0,0,0,76123,2522791,3187308,1024.87,14.77,9.5,7.49835
3529,力旺,2020,M2324,35292020,0,0,0,0,0,0,76059,2005643,2477572,1298.01,9.5,7.3,5.50055
3529,力旺,2019,M2324,35292019,0,0,0,0,0,0,75834,1702014,2033327,473.02,7.3,8.26,7.50008
3529,力旺,2018,M2324,35292018,0,0,0,0,0,0,75791,1733541,2104177,356.2,8.26,6.97,6.271606
3529,力旺,2017,M2324,35292017,0,0,0,0,0,0,75782,2065159,2401070,352.03,6.97,6.09,4.973703
3530,晶相光,2022,M2324,35302022,0,0,0,0,0,0,78456,2627340,3699893,78,1.53,9.6,3.49824
3530,晶相光,2021,M2324,35302021,0,0,0,0,0,0,78153,2730909,3878913,84.69,9.6,3.65,2.799915
3530,晶相光,2020,M2324,35302020,0,0,0,0,0,0,78106,2205742,3012018,152.13,3.65,2.02,1.99677
3530,晶相光,2019,M2324,35302019,0,0,0,0,0,0,78081,2080120,2436552,80.48,2.02,2.02,2.001012
3530,晶相光,2018,M2324,35302018,0,0,0,0,0,0,77828,2169342,2441024,76.09,2.02,3,2.0007
3447,展達,2021,M2327,34472021,0,0,0,0,0,0,69547,895704,3027797,#N/A,2.02,1.38,0.64101
3531,先益,2022,M2326,35312022,0,0,0,0,0,0,61175,1898469,2780086,25.28,3,1.38,1.197288
3531,先益,2021,M2326,35312021,0,0,0,0,0,0,61175,1759996,2797351,20.6,1.38,0.84,0.999852
3531,先益,2020,M2326,35312020,0,0,0,0,0,0,61175,1751606,2631571,19.18,0.84,2.29,1.802917
3531,先益,2019,M2326,35312019,0,0,0,0,0,0,61175,1840260,2540041,18.38,2.29,1.38,1.198392
3531,先益,2018,M2326,35312018,0,0,0,0,0,0,61175,1820990,2416692,16.38,1.38,2.77,2.004372
3531,先益,2017,M2326,35312017,0,0,0,0,0,0,61175,1847681,2575334,17.15,2.77,1.55,1.10236
3532,台勝科,2022,M2324,35322022,0,0,0,0,0,0,387848,24832048,36008044,159.88,12.43,3.64,2.221492
3532,台勝科,2021,M2324,35322021,0,0,0,0,0,0,387848,20852756,23721445,166.03,3.64,3.37,2.148712
3532,台勝科,2020,M2324,35322020,0,0,0,0,0,0,387848,20346028,23101308,175.77,3.37,5.48,3.499528
3532,台勝科,2019,M2324,35322019,0,0,0,0,0,0,387848,20394769,22816114,124.13,5.48,14.54,9.09477
3532,台勝科,2018,M2324,35322018,0,0,0,0,0,0,387848,21773139,24772588,101.86,14.54,2.89,2.079066
3532,台勝科,2017,M2324,35322017,0,0,0,0,0,0,775697,21672008,24234967,222.25,2.89,0.94,0.668904
3533,嘉澤,2022,M2328,35332022,0,0,0,0,0,0,107830,24508613,33295640,830.58,58.92,32.56,15.899048
3533,嘉澤,2021,M2328,35332021,0,0,0,0,0,0,106095,18054704,26419391,625.55,32.56,25.72,12.955164
3533,嘉澤,2020,M2328,35332020,0,0,0,0,0,0,103478,14479559,19282895,531.16,25.72,20.28,10.614552
3533,嘉澤,2019,M2328,35332019,0,0,0,0,0,0,103478,12545225,16280192,336.5,20.28,17.36,9.716392
3533,嘉澤,2018,M2328,35332018,0,0,0,0,0,0,103478,9871482,13790208,181.89,17.36,10.59,5.693184
3533,嘉澤,2017,M2328,35332017,0,0,0,0,0,0,93478,8431789,11753258,161.07,10.59,7.77,4.208232
3535,晶彩科,2022,M2326,35352022,0,0,0,0,0,0,79052,1215627,2078728,19.22,3.6,1.24,0.506292
3535,晶彩科,2021,M2326,35352021,0,0,0,0,0,0,79052,971187,2204764,23.24,1.24,-1.3,0
3535,晶彩科,2020,M2326,35352020,0,0,0,0,0,0,79052,874711,2381203,14.86,-1.3,1.47,0.498918
3535,晶彩科,2019,M2326,35352019,1,1,0.693147181,1,0,0,79052,1015167,2191238,14.84,1.47,1.05,0
3535,晶彩科,2018,M2326,35352018,0,0,0,0,0,0,79052,899514,2834874,26.11,1.05,-1.55,0
3535,晶彩科,2017,M2326,35352017,0,0,0,0,0,0,79052,816026,2075302,13.85,-1.55,0.55,0
3537,堡達,2022,M2328,35372022,0,0,0,0,0,0,53565,1139611,2033741,36.93,4.42,3.97,3.502334
3537,堡達,2021,M2328,35372021,0,0,0,0,0,0,53565,1073588,2060857,32.48,3.97,2.81,2.50371
3537,堡達,2020,M2328,35372020,0,0,0,0,0,0,53565,999703,1720964,30.29,2.81,3.07,1.50123
3537,堡達,2019,M2328,35372019,0,0,0,0,0,0,48695,926757,1562444,26.91,3.07,2.94,2.40345
3537,堡達,2018,M2328,35372018,0,0,0,0,0,0,48695,904729,1444352,19.88,2.94,2.1,1.8018
3537,堡達,2017,M2328,35372017,0,0,0,0,0,0,48695,849250,1411700,27.62,2.1,1.26,1.195614
3540,曜越,2022,M2325,35402022,0,0,0,0,0,0,73067,1734045,4305881,49.55,0.43,2.99,1.571843
3540,曜越,2021,M2325,35402021,0,0,0,0,0,0,73067,1685564,4152666,24.62,2.99,7.17,3.544131
3540,曜越,2020,M2325,35402020,0,0,0,0,0,0,66613,1741945,4537355,53.34,7.17,1.22,0.71614
3540,曜越,2019,M2325,35402019,0,0,0,0,0,0,66613,1397843,3507508,29.46,1.22,1.91,1.425051
3540,曜越,2018,M2325,35402018,0,0,0,0,0,0,66613,1455617,3201178,20.98,1.91,1.94,0.874164
3540,曜越,2017,M2325,35402017,0,0,0,0,0,0,66613,1326002,2824833,27.53,1.94,1.22,0.960994
3541,西柏,2022,M2331,35412022,0,0,0,0,0,0,56787,1333176,2202537,53.5,5.34,3.38,3.001102
3541,西柏,2021,M2331,35412021,0,0,0,0,0,0,56787,1238188,1859756,52.82,3.38,2.36,2.103704
3541,西柏,2020,M2331,35412020,0,0,0,0,0,0,56787,1162898,1781800,43.56,2.36,5.94,5.000292
3541,西柏,2019,M2331,35412019,0,0,0,0,0,0,49321,1090624,1936993,57.28,5.94,4.27,4.032161
3541,西柏,2018,M2331,35412018,0,0,0,0,0,0,49321,958692,1773350,62.44,4.27,5.55,4.99722
3541,西柏,2017,M2331,35412017,0,0,0,0,0,0,49321,1017839,1843299,44.06,5.55,5.75,3.502325
3543,州巧,2022,M2326,35432022,0,0,0,0,0,0,89263,2940929,4576072,22.2,0.08,-0.89,-0.537026
3543,州巧,2021,M2326,35432021,0,0,0,0,0,0,89263,3029566,5193268,19.23,-0.89,-5.02,0
3543,州巧,2020,M2326,35432020,0,0,0,0,0,0,89263,2943763,5801999,24.26,-5.02,0.57,0.419691
3543,州巧,2019,M2326,35432019,0,0,0,0,0,0,79436,3155300,5567870,14.36,0.57,0.48,0.350592
3447,展達,2020,M2300,34472020,0,0,0,0,0,0,69547,831635,2000821,#N/A,1.38,0.64,0
3447,展達,2019,M2300,34472019,0,0,0,0,0,0,99352,999349,1965339,#N/A,0.64,-1.46,0
3545,敦泰,2021,M2324,35452021,0,0,0,0,0,0,216719,13647962,25331934,74.77,27.89,4.86,3.361662
3545,敦泰,2020,M2324,35452020,0,0,0,0,0,0,210353,7811460,12345053,184.3,4.86,-0.61,0
3545,敦泰,2022,M2324,35452022,1,1,0.693147181,1,0,0,216413,8846260,20797185,77.89,-8.53,27.89,15.512418
3545,敦泰,2019,M2324,35452019,0,0,0,0,0,0,299676,7728170,11602969,33.65,-0.61,-1.59,0
3545,敦泰,2018,M2324,35452018,0,0,0,0,0,0,298743,8077615,11300121,23.65,-1.59,-0.27,0
3545,敦泰,2017,M2324,35452017,0,0,0,0,0,0,298371,10743364,13544068,26.62,-0.27,0.65,0.585
3546,宇峻,2022,M3200,35462022,0,0,0,0,0,0,48178,1513034,1917369,80.73,6.72,6.01,4.996113
3546,宇峻,2021,M3200,35462021,0,0,0,0,0,0,48178,1456320,1921050,62.99,6.01,6.15,4.667235
3546,宇峻,2020,M3200,35462020,0,0,0,0,0,0,45883,1333443,1704383,65.98,6.15,4.58,3.218366
3546,宇峻,2019,M3200,35462019,0,0,0,0,0,0,41748,1180013,1460947,61.15,4.58,4.62,4.312308
3546,宇峻,2018,M3200,35462018,0,0,0,0,0,0,41748,1158307,1447398,40.87,4.62,4.48,3.049984
3546,宇峻,2017,M3200,35462017,0,0,0,0,0,0,37988,1082272,1354347,47.13,4.48,4.15,2.68505
3548,兆利,2022,M2328,35482022,0,0,0,0,0,0,60121,4578551,9052832,72.15,8.22,4.02,1.950906
3548,兆利,2021,M2328,35482021,0,0,0,0,0,0,60121,4129488,9048481,56.62,4.02,5.03,2.497898
3548,兆利,2020,M2328,35482020,0,0,0,0,0,0,60121,4111480,7908137,67.66,5.03,7.74,2.50389
3548,兆利,2019,M2328,35482019,0,0,0,0,0,0,60121,3907444,6616059,53.63,7.74,7.4,4.47478
3548,兆利,2018,M2328,35482018,0,0,0,0,0,0,60121,3799835,6351455,53.5,7.4,6.38,3.30803
3548,兆利,2017,M2328,35482017,0,0,0,0,0,0,60551,3589311,5934012,37.69,6.38,6.36,3.53616
3550,聯穎,2022,M2328,35502022,0,0,0,0,0,0,87550,1939773,4449224,15.94,-0.26,0.96,0.299136
3550,聯穎,2021,M2328,35502021,0,0,0,0,0,0,85000,1942222,4394677,13.17,0.96,0.94,0.499704
3550,聯穎,2020,M2328,35502020,0,0,0,0,0,0,85000,1914591,4105144,17.52,0.94,0.58,0.500888
3550,聯穎,2019,M2328,35502019,0,0,0,0,0,0,85000,1836401,3902643,11.12,0.58,1.37,0.998182
3550,聯穎,2018,M2328,35502018,0,0,0,0,0,0,85000,1985804,3829157,12.19,1.37,1.46,1.309912
3550,聯穎,2017,M2328,35502017,0,0,0,0,0,0,85000,2083502,3783975,16.92,1.46,1.45,1.28528
3551,世禾,2022,M2331,35512022,0,0,0,0,0,0,56775,3404389,4790235,65.73,6.58,6.19,0.864124
3551,世禾,2021,M2331,35512021,0,0,0,0,0,0,56775,3239008,4437958,54.37,6.19,5.02,1.131508
3551,世禾,2020,M2331,35512020,0,0,0,0,0,0,56775,2948146,4106442,46.31,5.02,3.77,1.712711
3551,世禾,2019,M2331,35512019,0,0,0,0,0,0,56775,2786685,3993832,38.83,3.77,2.79,1.430991
3551,世禾,2018,M2331,35512018,0,0,0,0,0,0,56775,2710344,3773607,34.27,2.79,2.39,1.198107
3551,世禾,2017,M2331,35512017,0,0,0,0,0,0,56775,2624866,3651256,25.1,2.39,1.62,0.969246
3552,同致,2022,M2331,35522022,0,0,0,0,0,0,85593,4305203,10200541,141.73,7.18,5.44,2.500224
3552,同致,2021,M2331,35522021,0,0,0,0,0,0,85593,3828630,10172445,146.73,5.44,3.39,1.560078
3552,同致,2020,M2331,35522020,0,0,0,0,0,0,85593,3520795,9352871,243.5,3.39,-2.27,0
3552,同致,2019,M2331,35522019,0,0,0,0,0,0,85593,3224299,9171021,51.55,-2.27,-3.47,0
3552,同致,2018,M2331,35522018,0,0,0,0,0,0,85593,3509603,8840951,58.5,-3.47,5.27,2.099041
3552,同致,2017,M2331,35522017,0,0,0,0,0,0,85462,4011872,9588464,98.91,5.27,14.19,7.522119
3555,博士旺,2022,M2324,35552022,0,0,0,0,0,0,25763,181946,246244,38.5,-1.16,-1.47,-0.315021
3555,博士旺,2021,M2324,35552021,0,0,0,0,0,0,25763,296786,460864,35.95,-1.47,-1.06,0
3555,博士旺,2020,M2324,35552020,0,0,0,0,0,0,35550,272870,354441,45.28,-1.06,-2.06,0
3555,博士旺,2019,M2324,35552019,0,0,0,0,0,0,35550,336453,454486,39.44,-2.06,-1.16,0
3555,博士旺,2018,M2324,35552018,0,0,0,0,0,0,35550,389151,427299,35.12,-1.16,-0.73,-0.389455
3555,博士旺,2017,M2324,35552017,0,0,0,0,0,0,35550,450378,474415,59.29,-0.73,0.31,0.094209
3556,禾瑞亞,2022,M2324,35562022,0,0,0,0,0,0,63703,1391787,1757711,62.59,5.12,6.08,4.998976
3556,禾瑞亞,2021,M2324,35562021,0,0,0,0,0,0,61253,1366442,1826867,57.51,6.08,3.88,3.149784
3556,禾瑞亞,2020,M2324,35562020,0,0,0,0,0,0,59469,1181875,1548061,51.31,3.88,4.06,3.698254
3556,禾瑞亞,2019,M2324,35562019,0,0,0,0,0,0,59469,1148887,1480090,45.95,4.06,3.32,2.9963
3556,禾瑞亞,2018,M2324,35562018,0,0,0,0,0,0,59469,1162323,1427651,34.65,3.32,3.51,3.098979
3556,禾瑞亞,2017,M2324,35562017,0,0,0,0,0,0,59469,1194472,1457826,33.58,3.51,3.46,3.103274
3557,嘉威,2022,M9900,35572022,0,0,0,0,0,0,80300,2397234,4791420,63.2,7.06,7.26,6.00402
3557,嘉威,2021,M9900,35572021,0,0,0,0,0,0,80300,2276750,5068915,53.5,7.26,10.19,6.106867
3557,嘉威,2020,M9900,35572020,0,0,0,0,0,0,72300,1598890,4500811,67.29,10.19,3.11,0
3557,嘉威,2019,M2326,35572019,0,0,0,0,0,0,92300,1072019,4732533,63.49,3.11,-0.64,0
3557,嘉威,2018,M2326,35572018,0,0,0,0,0,0,77325,548621,638027,23.62,-0.64,-2.8,0
3557,嘉威,2017,M2326,35572017,0,0,0,0,0,0,77325,548304,621093,16.37,-2.8,-0.64,0
3558,神準,2022,M2327,35582022,0,0,0,0,0,0,49061,4444316,13843078,250.21,21.71,9.15,2.99754
3558,神準,2021,M2327,35582021,0,0,0,0,0,0,49061,3381643,7738423,169.01,9.15,7.67,3.999138
3558,神準,2020,M2327,35582020,0,0,0,0,0,0,49061,3102430,6735147,89.58,7.67,8.63,5.18663
3558,神準,2019,M2327,35582019,0,0,0,0,0,0,49061,2970777,6113427,95.7,8.63,9.49,6.502548
3558,神準,2018,M2327,35582018,0,0,0,0,0,0,49061,2846641,5295117,81.09,9.49,9.53,5.995323
3558,神準,2017,M2327,35582017,0,0,0,0,0,0,49061,2639615,6531680,116.71,9.53,11.33,7.934399
3563,牧德,2021,M2326,35632021,0,0,0,0,0,0,44728,2958224,4509082,130.7,18.51,14.85,5.03118
3563,牧德,2020,M2326,35632020,0,0,0,0,0,0,44728,2607730,3709287,221.24,14.85,20.01,10.497246
3563,牧德,2022,M2326,35632022,1,1,1.098612289,2,0,0,44728,3017169,3961386,230.83,13.36,18.51,11.002344
3563,牧德,2019,M2326,35632019,0,0,0,0,0,0,42608,2042818,3043991,263.34,20.01,30.42,26.994708
3563,牧德,2018,M2331,35632018,0,0,0,0,0,0,42608,2271331,3472047,303.86,30.42,10.86,9.999888
3563,牧德,2017,M2331,35632017,0,0,0,0,0,0,42608,1390841,1920402,333.18,10.86,4.67,4.203934
3564,其陽,2022,M2327,35642022,0,0,0,0,0,0,59123,1279197,2959649,47.02,2.97,0.9,0.71559
3564,其陽,2021,M2327,35642021,0,0,0,0,0,0,59123,1159294,2567901,28.26,0.9,1.13,0.754275
3564,其陽,2020,M2327,35642020,0,0,0,0,0,0,59123,1148145,1694357,22,1.13,0.64,0.476288
3564,其陽,2019,M2327,35642019,0,0,0,0,0,0,59123,1128569,1637331,24.63,0.64,-2.17,0
3564,其陽,2018,M2327,35642018,0,0,0,0,0,0,28529,510049,1251414,31.99,-2.17,-3.77,0
3564,其陽,2017,M2327,35642017,0,0,0,0,0,0,22529,464638,1166462,22.06,-3.77,3.49,1.022221
3567,逸昌,2022,M2324,35672022,0,0,0,0,0,0,34127,596905,697592,29.79,2.36,3.08,2.595208
