KEY,Code,Industry,YEAR,RPA,TMP,POST,Asset,Asset_1,Debt,Equity,CA,CL,SLTD,PPE,Cash,S,S_1,S_2,OPCOST,EXP,RD,ADV,RE,EBIT,OCF,NI_Ctd,CYCLE,CYCLE_1,MV,COGS,INV,INV_1,INST_1,BIG4
64182019,6418,M2328,2019,0,0,0,739257,681702,247151,492106,624204,213408,23204,89548,322644,907231,869599,976266,761478,138208,10186,41673,70247,11788,76993,6276,51.47,48.52,581696,761478,90894,108281,0.1051,1
64182020,6418,M2328,2020,0,0,0,710544,739257,228733,481811,582322,200822,19765,90000,298432,748501,907231,869599,613297,118787,10769,37376,58744,9040,33207,5830,47.01,51.47,514378,613297,100470,90894,0.101,1
64182021,6418,M2328,2021,0,0,0,1060922,710544,610792,450130,634547,345558,16273,151716,242673,880261,748501,907231,765367,129825,9089,37649,28913,-14350,21975,-23457,32.77,47.01,704249,765367,149862,100470,0.0722,1
64182022,6418,M2328,2022,0,0,0,985996,1060922,503719,482277,586641,251255,12753,141292,298584,817754,880261,748501,669414,123618,6998,39333,57304,45914,72278,26185,25.53,32.77,538543,669414,106943,149862,0.0704,1
64192017,6419,M2326,2017,0,0,0,509721,440891,82216,427505,444636,76312,0,5740,247823,263077,331684,421724,84552,198066,45994,105578,-8612,-21571,-98884,-18789,148.86,159.23,368416,84552,39565,33124,0.4292,1
64192018,6419,M2326,2018,0,0,0,387415,509721,71051,316364,303802,70052,0,43466,65710,225139,263077,331684,66457,169825,28101,112142,-119192,-99929,7604,-110590,194.58,148.86,255528,66457,35197,39565,0.3998,1
64192019,6419,M2326,2019,0,0,0,403638,387415,138524,265114,300080,111142,0,43168,70523,212656,225139,263077,83968,194580,12682,150687,-24318,-50870,9805,-51619,124.29,194.58,190186,83968,19624,35197,0.423,1
64192020,6419,M2326,2020,0,0,0,399757,403638,208267,191490,277197,165803,0,43662,70497,255605,212656,225139,155167,151160,10333,120308,-98487,-73216,11847,-74168,73.54,124.29,206596,155167,29754,19624,0.4189,1
64192021,6419,M2326,2021,0,0,0,448078,399757,191416,256662,358060,133979,0,5481,76243,266028,255605,212656,160764,118898,8772,75574,-34387,64254,-6314,64075,74.34,73.54,510569,150410,15498,29754,0.4084,0
64192022,6419,M2326,2022,0,0,0,493429,448078,164025,329404,414382,109934,0,5218,32177,179038,266028,255605,94367,113642,11662,63488,37358,75881,-34812,71733,76.87,74.34,469776,82427,9618,15498,0.4054,0
64222017,6422,M2328,2017,0,0,0,2563845,2130755,989958,1573887,2052280,566543,268134,373847,356951,2707303,2478709,2124530,1782310,600214,89735,204854,737024,336955,94919,204412,173.42,166.3,2900930,1782310,626882,523731,0.6927,#N/A
64252017,6425,M1500,2017,0,0,0,2322622,1784152,1254055,1068567,1703695,1085931,490841,514184,414956,1763597,1292809,1815884,1223850,394000,96184,87362,422858,138111,-57200,86766,165.46,191.74,1759921,1223850,462046,281329,0.303,1
64252018,6425,M1500,2018,0,0,0,2437688,2322622,1284401,1153287,1810621,1154593,492586,499321,498706,1953244,1763597,1292809,1311732,466000,135212,95284,508966,227572,226308,164413,188.76,165.46,1541949,1311732,543086,462046,0.3058,1
64252019,6425,M1500,2019,0,0,0,2012485,2437688,953296,1059189,1348243,924241,506334,477082,385902,1434701,1953244,1763597,1120058,460117,139363,101420,241976,-135235,-93796,-140018,230.38,188.76,1139992,1120058,418211,543086,0.293,1
64252020,6425,M1500,2020,0,0,0,2554262,2012485,1492985,1061277,1787517,1367383,647985,491326,624949,1354053,1434701,1953244,1037049,356423,119685,85014,199782,-30085,158410,-42194,222.62,230.38,1395264,1037049,436559,418211,0.2428,1
64252021,6425,M1500,2021,0,0,0,2745750,2554262,1817050,928700,1561330,1366155,1111869,873806,394468,1800260,1354053,1434701,1499908,409629,118940,116381,84611,-109960,-74648,-109939,152,222.62,1305880,1499908,410431,436559,0.2385,1
64252022,6425,M1500,2022,0,0,0,2495301,2745750,1518624,976677,1329953,998601,991691,864747,383575,1597018,1800260,1354053,1191685,375112,123030,86765,133552,75910,69268,49568,166.3,152,930903,1191685,279975,410431,0.2469,1
64262017,6426,M2327,2017,0,0,0,1052817,770803,270342,782475,729140,125956,158236,241782,528237,551889,522578,523465,295072,159609,64537,18084,253088,87249,170944,77651,143.72,149.58,2901879,295072,92982,66727,0.68,1
64262018,6426,M2327,2018,0,0,0,956877,1052817,231060,725817,557639,83469,152781,263790,362277,459909,551889,522578,311760,142470,63004,14511,213842,19444,80133,11042,150.92,143.72,2446157,311760,68634,92982,0.6328,1
64262019,6426,M2327,2019,0,0,0,1613102,956877,294294,1318808,1129743,277806,157413,339247,847510,617017,459909,551889,293890,198068,104080,17417,257455,121916,170708,93678,163.95,150.92,6508021,293890,96644,68634,0.4761,1
64262020,6426,M2327,2020,0,0,0,1537534,1613102,161582,1375952,829717,156054,7000,518790,520450,710777,617017,459909,332612,196674,104485,13526,318327,169654,301278,137872,182.01,163.95,4447790,332612,129927,96644,0.4621,1
64262021,6426,M2327,2021,0,0,0,1393179,1537534,106752,1286427,728214,102224,17500,627388,335357,518827,710777,617017,326841,179997,99770,11954,233776,3977,112047,11699,222.98,182.01,3003702,326841,115695,129927,0.4538,1
64262022,6426,M2327,2022,0,0,0,1455185,1393179,156729,1298456,905996,118932,7500,460438,395219,623993,518827,710777,367727,183264,97995,11799,246328,112647,305973,89570,188.07,222.98,2295136,367727,123444,115695,0.4032,1
64312017,6431,M1722,2017,0,0,0,475196,666345,50270,424926,442613,50025,0,7404,247870,106562,210702,416827,215163,39191,6306,5720,-158815,-158921,-48152,-158815,236.31,203.92,686912,215163,16993,22373,0.5968,1
64312018,6431,M1722,2018,0,0,0,446662,475196,47974,398688,416433,47854,0,7697,253659,100091,106562,210702,107934,37642,5812,5439,-177692,-17688,-22324,-18877,184.81,236.31,723426,107934,10425,16993,0.5837,1
64312019,6431,M1722,2019,0,0,0,555404,446662,203490,351914,440088,202468,0,10363,129015,425251,100091,106562,413289,55558,8305,5958,-205695,-24174,-91645,-27547,73.75,184.81,1298515,413289,8954,10425,0.4724,1
64312020,6431,M1722,2020,0,0,0,377989,555404,64180,313809,179822,56316,0,14712,114439,152753,425251,100091,152901,64206,3244,3375,-269072,-59311,8496,-62874,188.22,73.75,1503172,152901,9588,8954,0.4413,1
64312021,6431,M1722,2021,0,0,0,1249103,377989,506633,742470,523131,328191,147696,165698,162174,332633,152753,425251,241696,98328,11052,20880,-243233,67616,21688,54635,87.41,188.22,1391824,241696,97360,9588,0.3901,1
64312022,6431,M1722,2022,0,0,0,1115549,1249103,442814,672735,399793,272663,170513,184709,141890,342160,332633,152753,273472,157714,32270,28773,-167979,-70475,-9244,-70999,147.75,87.41,1164793,273472,62791,97360,0.4047,1
64322017,6432,M2328,2017,0,0,0,844225,847455,435312,408913,684860,432501,206062,101949,185188,846125,956751,979686,627962,186073,34966,82273,91682,17920,31224,8905,105.56,100.06,402158,627962,111998,109340,0.2146,1
64322018,6432,M2328,2018,0,0,0,909099,844225,410876,498223,750770,360989,216436,135022,180396,940921,846125,956751,675857,212297,31315,94362,146186,83606,-2327,62429,107.65,105.56,479370,675857,118000,111998,0.2057,1
64322019,6432,M2328,2019,0,0,0,998031,909099,474343,523688,844307,285346,244600,113583,184242,919638,940921,846125,648507,213334,21512,96662,162566,68281,143855,52111,120.69,107.65,792166,648507,110616,118000,0.1984,1
64322020,6432,M2328,2020,0,0,0,1102202,998031,375473,726729,957955,327250,83221,110397,284253,1096737,919638,940921,768081,218753,20598,95860,205638,104358,79045,74858,104.77,120.69,1144011,768081,152024,110616,0.1889,1
64322021,6432,M2328,2021,0,0,0,1342105,1102202,552017,790088,1128408,293825,243420,148040,331620,1364599,1096737,919638,970072,274750,44611,111122,245639,121268,-521,88029,113.74,104.77,1180851,970072,210662,152024,0.1742,1
64322022,6432,M2328,2022,0,0,0,1235670,1342105,440757,794913,998124,416329,226027,153793,455601,1113793,1364599,1096737,853849,257307,48603,97412,242833,56005,298735,45885,140.67,113.74,937645,853849,136577,210662,0.1669,1
64352017,6435,M2324,2017,0,0,0,1098680,982892,408492,690188,1049156,398108,0,31570,286733,1918748,1531185,1277445,1568965,170651,63411,68374,281894,183967,-29546,156372,55.61,44.77,3521210,1568965,283829,197860,0.5441,1
64352018,6435,M2324,2018,0,0,0,1429547,1098680,560921,868626,1320826,552165,0,28125,304499,2512849,1918748,1531185,1946591,219170,69198,89738,488528,383756,231702,322355,70.77,55.61,3802245,1946591,422400,283829,0.545,1
64352019,6435,M2324,2019,0,0,0,1455386,1429547,576775,878611,1297303,565122,120000,54394,173101,2152380,2512849,1918748,1756964,195924,74054,74775,459452,226049,104,202297,118.83,70.77,4165938,1756964,657605,422400,0.4791,1
64352020,6435,M2324,2020,0,0,0,1458541,1455386,466692,991849,1140810,448309,0,203109,286292,2600511,2152380,2512849,2124074,228914,100793,78333,550777,266136,544189,233496,93.53,118.83,4497255,2124074,353679,657605,0.5186,1
64352021,6435,M2324,2021,0,0,0,2465251,1458541,1021817,1443434,1801168,724045,0,216140,703351,3115758,2600511,2152380,2326227,293110,131016,99196,821433,533356,403447,437221,66.02,93.53,4897935,2326227,503586,353679,0.4665,1
64352022,6435,M2324,2022,0,0,0,2501497,2465251,983604,1517893,1557979,623012,125000,220005,207922,3004740,3115758,2600511,2147168,349354,163914,111687,1036844,570779,-255812,456129,118.56,66.02,3259718,2147168,988352,503586,0.5307,1
64382017,6438,M2331,2017,0,0,0,3537524,2393439,2078772,1458752,3208898,1992994,382396,198587,583454,3281439,2135307,2382054,2361511,541477,192891,124842,644232,391825,-208346,305138,145.83,161.27,4358120,2361511,1022976,663745,0.5837,1
64382018,6438,M2331,2018,0,0,0,3836559,3537524,2065306,1771253,3351776,1945674,664442,337147,663138,3753387,3281439,2135307,2836349,666677,235554,149959,644969,277611,-103518,232408,175.24,145.83,3520020,2836349,932876,1022976,0.4453,1
64382019,6438,M2331,2019,0,0,0,3588995,3836559,1928160,1660835,2700547,1298474,887452,720995,887213,2967728,3753387,3281439,2211761,698926,254446,117938,550942,78608,499856,67813,194.22,175.24,4673250,2211761,550518,932876,0.3356,1
64382020,6438,M2331,2020,0,0,0,4749637,3588995,2605727,2143910,3890869,2438350,704570,705697,1536393,3395005,2967728,3753387,2339198,558951,252266,107712,839754,521426,788507,379262,138.05,194.22,4885515,2339198,1053992,550518,0.37,1
64382021,6438,M2331,2021,0,0,0,6179874,4749637,2853593,3326281,4972007,2655269,284501,688583,1929484,4905620,3395005,2967728,3305810,776367,314596,124160,1232110,846622,678357,651646,98.76,138.05,7999184,3305810,1430073,1053992,0.273,1
64382022,6438,M2331,2022,0,0,0,7908187,6179874,4216499,3691688,5847107,3300977,906211,1688053,1468956,5761799,4905620,3395005,4120733,797679,344616,143677,1447432,902863,66004,666333,112.82,98.76,6071635,4120733,2303150,1430073,0.3864,1
64412017,6441,M2325,2017,0,0,0,1039331,802003,218941,820390,992743,216662,0,25273,413995,1409023,1092438,861771,1005394,217662,59815,97164,302127,184549,34518,152272,76.57,48.37,1906523,1005394,212408,172758,0.5946,1
64412018,6441,M2325,2018,0,0,0,883555,1039331,136362,747193,842772,134862,0,15059,279701,1071150,1409023,1092438,882786,136583,56557,32296,232208,76346,-14417,60990,118.48,76.57,1406243,882786,227680,212408,1,1
64412019,6441,M2325,2019,0,0,0,1398118,883555,728391,669727,633922,551389,570000,617852,129452,634671,1071150,1409023,496958,138000,51579,30025,179267,5286,-24214,2514,221.41,118.48,1584243,496958,275710,227680,0.4975,1
64412020,6441,M2325,2020,0,0,0,2936224,1398118,1774211,1162013,1847259,548178,1382342,784788,483095,1246265,634671,1071150,1108406,199807,59841,38701,121788,-44035,-144152,-43010,109.24,221.41,4667696,1108406,337940,275710,0.5161,1
64412021,6441,M2325,2021,0,0,0,2665301,2936224,1388330,1276971,2064700,1050417,1188128,499868,833373,1526375,1246265,634671,1423573,258708,46866,40228,-705,-107793,-23534,-134927,92.34,109.24,2454624,1423573,305353,337940,0.5274,1
64412022,6441,M2325,2022,0,0,0,1825404,2665301,784206,1041198,842385,509256,628600,875885,107582,581314,1526375,1246265,480357,167342,38241,56813,1087,27482,-102959,-1040,311,92.34,2226545,480357,333265,305353,0.4578,1
64422017,6442,M2327,2017,0,0,0,3020009,3307252,934618,2085391,2449896,785689,220000,404757,1288377,2899950,4350570,4312879,2391878,436874,123606,76664,1241092,57262,336605,47008,115.48,99.34,2785200,2391878,522827,620734,0.3738,1
64422018,6442,M2327,2018,0,0,0,3243282,3020009,1124915,2118367,2670887,958293,220000,395581,1225360,2805106,2899950,4350570,2326365,413955,122297,73260,1287775,208308,145885,154395,111.1,115.48,2478300,2326365,695272,522827,0.401,1
64422019,6442,M2327,2019,0,0,0,2989082,3243282,1034157,1954925,2115589,885011,390000,637785,1095468,2424158,2805106,2899950,2076513,367130,125938,73467,1130033,-2476,189221,-19278,121,111.1,2633400,2076513,460526,695272,0.3956,1
64422020,6442,M2327,2020,0,0,0,2906024,2989082,1196991,1709033,2036077,819360,500000,628372,835870,2413548,2424158,2805106,2006106,380159,113189,92478,998655,-39928,-73034,-38051,117.25,121,2058210,2006106,537354,460526,0.4666,1
64422021,6442,M2327,2021,0,0,0,3089578,2906024,1352049,1737529,2199259,978644,500000,611503,727142,2813016,2413548,2424158,2211763,420415,99405,142093,1037582,157820,17110,103405,129.44,117.25,2491335,2211763,732000,537354,0.5306,1
64422022,6442,M2327,2022,0,0,0,3410227,3089578,1417976,1992251,2489389,1053419,560000,608478,983593,2940188,2813016,2413548,2004967,645295,107090,291309,1281876,435846,370285,321665,166.74,129.44,3021480,2004967,798376,732000,0.5354,1
64432017,6443,M2326,2017,0,0,0,10270199,9296459,5955345,4314854,2249716,3258493,4894112,7215628,1012237,6635957,7754501,7135177,6818314,424116,91082,164623,-950183,-789674,29974,-940541,20.11,11.98,4887764,6818314,751309,829251,0.525,1
64432018,6443,M2326,2018,0,0,0,8300215,10270199,5336097,2964118,1227118,2497336,4142186,6663797,185195,3830638,6635957,7754501,4488126,343628,60094,118540,-1960588,-1110197,-110597,-1211326,30.9,20.11,3099558,4488126,562134,751309,0.4187,1
64432019,6443,M2326,2019,0,0,0,7851182,8300215,4621486,3229696,1312690,2936219,3842664,6009318,433772,4440874,3830638,6635957,4221641,315661,50441,89009,-395691,-30896,426607,-200415,20.74,30.9,2880522,4221641,480565,562134,0.345,1
64432020,6443,M2326,2020,0,0,0,9418445,7851182,4640111,4778334,3450180,2106104,3714455,4951333,1631854,4623829,4440874,3830638,4134896,398544,47685,90861,-681541,-209356,-143325,-284866,49.38,20.74,18611983,4134896,806611,480565,0.3113,1
64432021,6443,M2326,2021,0,0,0,10229931,9418445,5100384,5129547,3728864,2650475,3440329,4873104,1057382,6157192,4623829,4440874,5745928,355446,44555,94290,46317,127961,500909,47702,71.71,49.38,18946330,5745928,1572140,806611,0.2497,1
64432022,6443,M2326,2022,0,0,0,11308050,10229931,5157285,6150765,4027329,2911121,3707374,5442722,837804,9005063,6157192,4623829,8328524,406657,49839,104289,233728,256171,172794,189650,70.94,71.71,16456027,8328524,1699321,1572140,0.2239,1
64462017,6446,M1722,2017,0,0,0,3669176,4498534,211691,3457485,3259081,117762,105700,245322,3185931,4035,5473,11589,-262,893772,683318,50585,-872851,-870553,-790478,-872308,,3731.07,31312424,-262,57541,28500,0.365,1
64462018,6446,M1722,2018,0,0,0,2805043,3669176,333084,2471959,2262525,245205,99900,308492,2166881,26236,4035,5473,28394,1052732,785713,17195,-1011629,-1037586,-826843,-1039760,542.02,,38247783,28394,33452,57541,0.3325,1
64462019,6446,M1722,2019,0,0,0,2959410,2805043,704334,2255076,1919122,336678,84100,399836,1395675,305692,26236,4035,61703,1093212,639575,37652,-843512,-834626,-945021,-842994,841.18,542.02,24750330,61703,255340,33452,0.3554,1
64462020,6446,M1722,2020,0,0,0,5531186,2959410,1611476,3919710,4147424,1086699,155702,408223,3200378,557257,305692,26236,373323,1899786,922380,379218,-2144028,-1939760,-1455290,-1948142,428.8,841.18,24706639,373323,394847,255340,0.3419,1
64462021,6446,M1722,2021,0,0,0,6198183,5531186,1947802,4250381,4926661,1411962,119142,359538,3453645,656506,557257,305692,378856,3100058,1272776,956449,-2811152,-2801018,-2462071,-2810988,689.7,428.8,81288162,378856,861378,394847,0.338,1
64462022,6446,M1722,2022,0,0,0,15332628,6198183,3191413,12141215,13374973,2550348,1080989,544183,10303658,2882042,656506,557257,812288,4097946,1425964,1543235,-4185557,-1823343,-1505489,-1374810,429.71,689.7,144392193,812288,1102038,861378,0.3543,1
64492017,6449,M2328,2017,0,0,0,2921204,2551366,1440338,1480866,1829641,1256698,846720,866634,545717,1941720,1653022,1452184,1403874,219733,71058,63635,591589,272638,281235,189100,150.92,158.2,4375405,1403874,319840,283650,0.3453,1
64492018,6449,M2328,2018,0,0,0,3740649,2921204,1793736,1946913,2156964,1550718,1345858,1279218,635709,2042820,1941720,1653022,1525524,253326,54787,77553,622179,279810,136322,182343,172.67,150.92,2592339,1525524,601590,319840,0.3424,1
64492019,6449,M2328,2019,0,0,0,3654113,3740649,1689126,1964987,2157422,1431964,1170358,1176196,700953,2002841,2042820,1941720,1540718,254072,54256,79652,680939,218158,393299,139071,192.12,172.67,3371590,1540718,390840,601590,0.4828,1
64492020,6449,M2328,2020,0,0,0,4036597,3654113,1857259,2179338,2482274,1839477,1113676,1183327,683514,2384625,2002841,2042820,1701353,296374,70706,82398,858029,361755,351063,261615,169.75,192.12,4733344,1701353,544367,390840,0.486,1
64492021,6449,M2328,2021,0,0,0,4601821,4036597,2049836,2551985,2869715,2028334,1316000,1330505,828178,2822408,2384625,2002841,2075546,344391,90959,98874,995384,414430,253154,306367,177.07,169.75,5399447,2075546,697174,544367,0.5271,1
64492022,6449,M2328,2022,0,0,0,4918351,4601821,2197611,2720740,3194551,1821771,1629000,1363219,1232368,2488694,2822408,2384625,1839740,376944,88446,106988,1155909,464264,545392,338432,232.74,177.07,3704892,1839740,773510,697174,0.5633,1
64512017,6451,M2324,2017,0,0,0,8785932,8295552,3368929,5417003,7750373,3210944,2480536,811869,6364637,3148644,4132887,5912035,2546451,359508,165229,33399,1672431,85869,163059,107540,75.35,50.51,14762440,2546451,581106,337595,0.708,1
64512018,6451,M2324,2018,0,0,0,10736027,8785932,5089934,5646093,7830009,3239037,3019156,2487643,5293307,4465710,3148644,4132887,3624309,704494,376098,33662,1925629,377098,-149737,290618,77.86,75.35,8330234,3624309,501540,581106,0.6724,1
64512019,6451,M2324,2019,0,0,0,11448836,10736027,5781056,5667780,8323471,3818993,4435957,2255451,6386315,5744804,4465710,3148644,4358305,763201,280919,33253,2324580,851788,1932816,629285,71.8,77.86,17259804,4358305,334061,501540,0.8154,1
64512020,6451,M2324,2020,0,0,0,14683881,11448836,8445656,6238225,11627062,6944416,6793939,2120032,9943380,4849689,5744804,4465710,3269332,618751,272144,38811,2636059,1072235,1889177,719556,81.24,71.8,13943150,3269332,325196,334061,0.7631,1
64512021,6451,M2324,2021,0,0,0,14968238,14683881,8440506,6527732,11686590,5418977,6562974,2283174,9066899,4270400,4849689,5744804,3347948,863440,429555,39317,2598929,279392,204720,378607,107.09,81.24,9994152,3347948,1141455,325196,0.7321,1
64512022,6451,M2324,2022,0,0,0,16292312,14968238,9614116,6678196,11261661,7458745,7757325,3946760,8819738,5317941,4270400,4849689,4668217,730771,310505,56412,2529493,144183,621182,182731,87.99,107.09,8758316,4668217,801660,1141455,0.6485,1
64522017,6452,M1722,2017,0,0,0,8828569,7664981,1622550,7206019,5313940,1516577,924687,2420065,2160492,4304619,4334466,4410116,2605356,632034,8045,427543,1734347,1147695,1021557,936622,61.99,65.84,32253000,2605356,301293,213959,0.6455,#N/A
64522018,6452,M1722,2018,0,0,0,10272007,8828569,2754314,7517693,6276842,2426785,1873951,3458980,2118814,5177164,4304619,4334466,3075677,717258,16078,488165,2224676,1408280,1251261,1099974,52.1,61.99,11856000,3075677,319504,301293,0.5202,#N/A
64522019,6452,M1722,2019,0,0,0,10363263,10272007,2436192,7927071,6766183,1896676,1548704,3148046,2194444,5087793,5177164,4304619,3009513,742029,26895,468120,2700883,1324545,1375113,904277,48.73,52.1,21700000,3009513,352220,319504,0.5244,#N/A
64562017,6456,M2326,2017,0,0,0,68678775,42057109,44161723,24517052,47902274,41448264,4276015,19922915,12787929,130816160,79361173,93678500,115738181,5779370,1788118,682244,13464466,9040852,11198814,6954330,9.65,22.91,67548361,115738181,11375938,4315872,0.7967,1
64562018,6456,M2326,2018,0,0,0,91486359,68678775,66797732,24688627,67628756,61006560,5699077,22696668,9444822,128443831,130816160,79361173,117419689,7011464,3112709,458693,14396378,5030514,5152339,3980158,14.69,9.65,30549510,117419689,12123233,11375938,0.8254,1
64562019,6456,M2326,2019,0,0,0,75695604,91486359,49952320,25743284,55825346,42158658,8046798,18082677,14439082,119723967,128443831,130816160,109112920,7903952,4677020,445162,16430019,3907314,9991138,3385400,17.32,14.69,38356607,109112920,12083285,12123233,0.588,1
64562020,6456,M2326,2020,0,0,0,92212366,75695604,63328202,28884164,70345816,58773539,6821109,19916498,17897277,127104736,119723967,128443831,116143614,8422821,5156015,384335,18978150,4089882,10440736,3730920,10.88,17.32,38865766,116143614,10627347,12083285,0.5392,1
64562021,6456,M2326,2021,0,0,0,92479148,92212366,60211446,32267702,68820356,47571786,11688029,21885096,18183196,132377670,127104736,119723967,119636412,8998380,5464255,524731,21789028,4653875,5590923,4363036,10.9,10.88,34469778,119636412,10335365,10627347,0.5315,1
64562022,6456,M2326,2022,0,0,0,91071467,92479148,57291579,33779888,70701484,43494409,14085129,17936304,17809746,125461361,132377670,127104736,113711344,8761461,5092599,695558,23543281,4258671,7764299,3365724,21.53,10.9,29738632,113711344,14907022,10335365,0.6256,1
64572017,6457,M2324,2017,0,0,0,601529,587449,113927,487602,520940,101113,0,38977,115405,613901,565762,550264,358506,194202,55223,69421,71974,58781,60977,46294,120.17,108.5,997982,358506,113626,95922,0.085,1
64572018,6457,M2324,2018,0,0,0,595240,601529,107421,487819,519455,97009,0,39487,68149,594893,613901,565762,346055,196970,64745,53475,72989,56418,56304,44094,141.45,120.17,783516,346055,106675,113626,0.1077,1
64572019,6457,M2324,2019,0,0,0,618238,595240,120402,497836,530769,101707,0,35897,107421,662749,594893,613901,396934,197699,77840,41152,87413,65325,123591,55169,120.16,141.45,870428,396934,91963,106675,0.0779,1
64572020,6457,M2324,2020,0,0,0,964493,618238,296187,668306,842918,260183,0,46084,167542,1161315,662749,594893,642649,256667,98023,57680,246962,269432,233739,208608,86.49,120.16,2743567,642649,153814,91963,0.0683,1
64572021,6457,M2324,2021,0,0,0,1453196,964493,331147,1122049,1204470,302949,0,62310,288600,1409940,1161315,662749,650870,325152,130425,63796,444358,472841,296788,384226,131.19,86.49,6084114,650870,298132,153814,0.1498,1
64572022,6457,M2324,2022,0,0,0,1257288,1453196,244984,1012304,952471,226798,67545,217876,117873,845778,1409940,1161315,519002,273647,114638,46463,162099,71833,-247011,58714,344.75,131.19,1879386,519002,586657,298132,0.1456,1
64612017,6461,M1722,2017,0,0,0,2242709,2097494,887481,1355228,163751,178534,784467,1643842,108168,16608,11654,9767,7060,256296,106387,14563,-356161,-238418,-145290,-239314,168.7,127.66,2954000,7060,2110,976,0.7161,1
64612018,6461,M1722,2018,0,0,0,2512406,2242709,1024319,1488087,231117,251813,902833,1827679,128353,17234,16608,11654,8316,239870,78868,8712,-222075,-223730,-232429,-222075,434.02,168.7,1524000,8316,16372,2110,0.7103,1
64612019,6461,M1722,2019,0,0,0,2605657,2512406,1036623,1569034,360219,206991,928986,2203565,172120,16684,17234,16608,162708,153683,94891,7533,-311424,-292112,-189094,-311424,148.13,434.02,1849090,162708,44415,16372,0.5252,1
64612020,6461,M1722,2020,0,0,0,2621478,2605657,1292718,1328760,409771,154521,1181084,2177877,204685,21106,16684,17234,159999,101670,62324,6290,-250370,-233558,-167378,-250370,187.2,148.13,2085008,159999,56972,44415,0.4965,1
64612021,6461,M1722,2021,0,0,0,2601625,2621478,1263986,1337639,456326,323219,1152425,2089655,220481,38899,21106,16684,158269,174612,126632,6090,-301756,-282216,-200606,-301756,217.01,187.2,2325580,158269,59873,56972,0.5467,1
64612022,6461,M1722,2022,0,0,0,2550501,2601625,1518791,1031710,479063,373822,1408683,2008704,64819,23647,38899,21106,170909,170818,118675,6917,-327877,-304837,-190389,-327877,247.8,217.01,3907008,170909,51815,59873,0.5269,1
64622017,6462,M2324,2017,0,0,0,3627668,2493058,1363586,2264082,3238969,1363586,280519,33758,1153711,4731908,1673268,534447,2909733,1045532,518013,354003,707217,745092,592793,593191,52.48,84.59,16066098,2909733,699553,548791,0.6232,1
64622018,6462,M2324,2018,0,0,0,4308536,3627668,1916412,2392124,3750401,1915374,961315,39437,2473863,5909333,4731908,1673268,3825431,1357725,852023,293377,1076546,858013,905187,670791,51.82,52.48,14284467,3825431,555919,699553,0.6842,1
64622019,6462,M2324,2019,0,0,0,5528067,4308536,2716391,2811676,4809928,2646112,1193486,62589,3162230,7358441,5909333,4731908,4221134,2034655,1441514,315972,1384383,1071533,1473527,852703,39.34,51.82,16883026,4221134,762907,555919,0.3445,1
64622020,6462,M2324,2020,0,0,0,6678845,5528067,1971600,4707245,2505674,870720,990000,104000,1533311,6224427,7358441,5909333,3533474,1840326,1308756,264407,1363161,774025,603782,627991,36.03,39.34,12276500,3533474,383526,762907,0.475,1
64622021,6462,M2324,2021,0,0,0,8879594,6678845,2547044,6332550,5208223,1646811,950000,94724,2325144,3442807,6224427,7358441,2072913,1670312,1195104,132298,4734406,-296061,-738295,-231774,83.97,36.03,8035436,2072913,606684,383526,0.3135,1
64622022,6462,M2324,2022,0,0,0,12025990,8879594,4394470,7631520,5763106,2878305,2935920,129750,1544842,3289300,3442807,6224427,2126936,2124025,1542376,236418,3158904,-897764,-1746934,-902338,210.23,83.97,4190896,2126936,1633962,606684,0.2228,1
64642017,6464,M9900,2017,0,0,0,9170648,9739910,2520153,6650495,2091167,2019094,752400,1771824,1726689,2943179,2980159,3031742,1562941,607215,3685,127100,2039519,817162,1288968,636260,-43.72,-17.95,15231480,1562941,24442,15271,0.7058,1
64642018,6464,M9900,2018,0,0,0,8910408,9170648,2425926,6484482,2110187,1498061,850000,1475872,1762926,2931656,2943179,2980159,1615635,555282,9501,120608,2285241,832176,929918,637106,-44.45,-43.72,14436846,1615635,40492,24442,0.7044,1
64642019,6464,M9900,2019,0,0,0,19904817,8910408,13350986,6553831,2645040,2129058,10896970,2081682,2132766,3086340,2931656,2943179,1687610,570827,4643,128971,2207445,893294,968434,697294,-12.65,-44.45,13987116,1687610,68335,40492,0.7249,1
64642020,6464,M9900,2020,0,0,0,20217377,19904817,13118683,7098694,2610219,2477762,10371427,1898942,2158280,4263746,3086340,2931656,2033953,769441,3763,215737,2702241,1536126,1998898,1067431,-42.84,-12.65,14340270,2033953,33375,68335,0.7177,1
64642021,6464,M9900,2021,0,0,0,19919850,20217377,11703509,8216341,2751757,2424897,9227816,1842518,2248958,4193463,4263746,3086340,1951429,744578,3018,219116,3336789,1569000,1194004,1088396,-53.2,-42.84,11871241,1951429,34713,33375,0.7242,1
64642022,6464,M9900,2022,0,0,0,18748061,19919850,10475047,8273014,2056928,1967717,8149645,1797001,1537926,4358963,4193463,4263746,2098637,809030,2690,222786,3628163,1411102,1283562,900353,-17.15,-53.2,12726977,2098637,38397,34713,0.7183,1
64652017,6465,M2327,2017,0,0,0,590902,432782,218390,372512,353753,42390,176000,218730,201982,244646,271717,297440,118061,114134,43687,33294,60358,40670,4637,36427,95.99,58.78,1909572,118061,49819,32238,0.3626,1
