CompanyCode,CompanyName,ReportReason,Industry,AssuranceType,ReportURL,ReleaseDate,RPA_Count
3708,上緯投控,3.屬化學工業者,綠能環保,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3708_109.pdf,110/07/09,0
3711,日月光投控,5.股本達新臺幣五十億元以上者,半導體業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_3711_109.pdf,110/09/16,1
4106,雃博,6.係自願編製與申報,生技醫療業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4106_109.pdf,110/09/29,0
4164,承業醫,6.係自願編製與申報,生技醫療業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4164_109.pdf,110/06/29,0
4306,炎洲,5.股本達新臺幣五十億元以上者,塑膠工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4306_109.pdf,110/06/30,0
4414,如興,5.股本達新臺幣五十億元以上者,紡織纖維,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4414_109.pdf,110/06/30,0
4526,東台,6.係自願編製與申報,電機機械,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4526_109.pdf,110/09/29,0
4532,瑞智,5.股本達新臺幣五十億元以上者,電機機械,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4532_109.pdf,110/04/22,0
4576,大銀微系統,6.係自願編製與申報,電機機械,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4576_109.pdf,110/08/03,0
4720,德淵,3.屬化學工業者,化學工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4720_109.pdf,110/06/30,0
4722,國精化,3.屬化學工業者,化學工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4722_109.pdf,110/06/30,0
4739,康普,3.屬化學工業者,化學工業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4739_109.pdf,110/05/26,0
4755,三福化,3.屬化學工業者,化學工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4755_109.pdf,110/06/30,0
4763,材料-KY,3.屬化學工業者,化學工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4763_109.pdf,110/06/29,0
4764,雙鍵,3.屬化學工業者,化學工業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4764_109.pdf,110/06/22,0
4766,南寶,3.屬化學工業者,化學工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4766_109.pdf,110/06/30,0
4904,遠傳,5.股本達新臺幣五十億元以上者,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4904_109.pdf,110/06/28,0
4906,正文,6.係自願編製與申報,通信網路業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4906_109.pdf,110/09/30,0
4915,致伸,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4915_109.pdf,110/06/30,0
4919,新唐,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4919_109.pdf,110/09/30,0
4927,泰鼎-KY,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4927_109.pdf,110/06/28,0
4938,和碩,5.股本達新臺幣五十億元以上者,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4938_109.pdf,110/06/30,0
4958,臻鼎-KY,5.股本達新臺幣五十億元以上者,電子零組件業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4958_109.pdf,110/06/28,0
4960,誠美材,5.股本達新臺幣五十億元以上者,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4960_109.pdf,110/06/30,0
4961,天鈺,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_4961_109.pdf,110/09/30,0
5285,界霖,6.係自願編製與申報,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5285_109.pdf,110/06/04,0
5288,豐祥-KY,6.係自願編製與申報,電機機械,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5288_109.pdf,110/09/30,0
5306,桂盟,6.係自願編製與申報,運動休閒,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5306_109.pdf,110/09/30,0
5388,中磊,6.係自願編製與申報,通信網路業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5388_109.pdf,110/09/01,0
5434,崇越,6.係自願編製與申報,電子通路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5434_109.pdf,110/08/18,0
5469,瀚宇博,5.股本達新臺幣五十億元以上者,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5469_109.pdf,110/06/30,0
5471,松翰,6.係自願編製與申報,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5471_109.pdf,110/09/29,0
5515,建國,6.係自願編製與申報,建材營造,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5515_109.pdf,110/07/09,0
5521,工信,6.係自願編製與申報,建材營造,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5521_109.pdf,110/06/30,0
5522,遠雄,5.股本達新臺幣五十億元以上者,建材營造,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5522_109.pdf,110/09/28,0
5531,鄉林,5.股本達新臺幣五十億元以上者,建材營造,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5531_109.pdf,110/06/23,0
5608,四維航,6.係自願編製與申報,航運業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5608_109.pdf,110/12/29,0
5871,中租-KY,5.股本達新臺幣五十億元以上者,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5871_109.pdf,110/06/30,0
5876,上海商銀,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5876_109.pdf,110/06/24,0
5880,合庫金,4.屬金融保險業者,金融保險業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_5880_109.pdf,110/08/20,2
6005,群益證,4.屬金融保險業者、5.股本達新臺幣五十億元以上者,金融保險業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6005_109.pdf,110/06/25,0
6024,群益期,4.屬金融保險業者,金融保險業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6024_109.pdf,110/06/30,0
6112,邁達特,6.係自願編製與申報,資訊服務業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6112_109.pdf,110/09/30,0
6116,彩晶,5.股本達新臺幣五十億元以上者,光電業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6116_109.pdf,110/06/30,0
6120,達運,5.股本達新臺幣五十億元以上者,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6120_109.pdf,110/06/23,0
6128,上福,6.係自願編製與申報,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6128_109.pdf,110/09/27,0
6153,嘉聯益,5.股本達新臺幣五十億元以上者,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6153_109.pdf,110/06/29,0
6176,瑞儀,6.係自願編製與申報,光電業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6176_109.pdf,110/07/09,0
6183,關貿,6.係自願編製與申報,資訊服務業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6183_109.pdf,110/08/11,0
6191,精成科,5.股本達新臺幣五十億元以上者,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6191_109.pdf,110/06/29,0
6196,帆宣,6.係自願編製與申報,其他電子業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6196_109.pdf,110/06/10,0
6202,盛群,6.係自願編製與申報,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6202_109.pdf,110/09/15,0
6206,飛捷,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6206_109.pdf,110/07/26,0
6213,聯茂,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6213_109.pdf,110/11/16,0
6214,精誠,6.係自願編製與申報,資訊服務業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6214_109.pdf,110/08/13,0
6215,和椿,6.係自願編製與申報,其他電子業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6215_109.pdf,110/09/30,0
6239,力成,5.股本達新臺幣五十億元以上者,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6239_109.pdf,110/06/29,0
6269,台郡,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6269_109.pdf,110/09/10,0
6277,宏正,6.係自願編製與申報,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6277_109.pdf,110/08/06,0
6278,台表科,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6278_109.pdf,111/01/18,0
6282,康舒,5.股本達新臺幣五十億元以上者,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6282_109.pdf,110/06/30,0
6285,啟碁,6.係自願編製與申報,通信網路業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6285_109.pdf,110/06/30,1
6288,聯嘉,6.係自願編製與申報,汽車工業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6288_109.pdf,110/09/30,0
6409,旭隼,6.係自願編製與申報,其他電子業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6409_109.pdf,110/06/30,0
6412,群電,6.係自願編製與申報,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6412_109.pdf,110/09/23,0
6426,統新,6.係自願編製與申報,通信網路業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6426_109.pdf,110/09/29,0
6442,光聖,6.係自願編製與申報,通信網路業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6442_109.pdf,110/06/28,0
6464,台數科,6.係自願編製與申報,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6464_109.pdf,110/09/29,0
6477,安集,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6477_109.pdf,110/06/29,0
6491,晶碩,6.係自願編製與申報,生技醫療業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6491_109.pdf,110/09/14,0
6505,台塑化,5.股本達新臺幣五十億元以上者,油電燃氣業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6505_109.pdf,110/06/30,0
6579,研揚,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6579_109.pdf,110/06/30,0
6581,鋼聯,6.係自願編製與申報,綠能環保,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6581_109.pdf,110/09/27,0
6592,和潤企業,5.股本達新臺幣五十億元以上者,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6592_109.pdf,110/06/30,0
6668,中揚光,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6668_109.pdf,110/09/30,0
6669,緯穎,6.係自願編製與申報,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6669_109.pdf,110/06/30,0
6689,伊雲谷,6.係自願編製與申報,數位雲端,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_6689_109.pdf,110/08/10,0
8021,尖點,6.係自願編製與申報,其他電子業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8021_109.pdf,110/06/30,0
8039,台虹,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8039_109.pdf,110/06/29,0
8046,南電,5.股本達新臺幣五十億元以上者,電子零組件業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8046_109.pdf,110/06/29,0
8103,瀚荃,6.係自願編製與申報,電子零組件業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8103_109.pdf,110/08/06,0
8105,凌巨,6.係自願編製與申報,光電業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8105_109.pdf,110/08/12,0
8110,華東,5.股本達新臺幣五十億元以上者,半導體業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8110_109.pdf,110/06/29,0
8150,南茂,5.股本達新臺幣五十億元以上者,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8150_109.pdf,110/06/30,0
8163,達方,6.係自願編製與申報,電腦及週邊設備業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8163_109.pdf,110/09/30,0
8201,無敵,6.係自願編製與申報,其他電子業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8201_109.pdf,110/08/12,0
8210,勤誠,6.係自願編製與申報,電腦及週邊設備業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8210_109.pdf,110/09/30,0
8215,明基材,6.係自願編製與申報,光電業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8215_109.pdf,110/08/16,0
8271,宇瞻,6.係自願編製與申報,半導體業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8271_109.pdf,110/08/18,0
8341,日友,6.係自願編製與申報,綠能環保,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8341_109.pdf,110/08/06,0
8422,可寧衛,6.係自願編製與申報,綠能環保,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8422_109.pdf,110/08/30,0
8454,富邦媒,6.係自願編製與申報,數位雲端,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8454_109.pdf,110/08/19,0
8464,億豐,6.係自願編製與申報,居家生活,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8464_109.pdf,110/09/06,0
8473,山林水,6.係自願編製與申報,綠能環保,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8473_109.pdf,110/09/30,0
8926,台汽電,5.股本達新臺幣五十億元以上者,油電燃氣業,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8926_109.pdf,110/06/30,0
8940,新天地,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_8940_109.pdf,110/09/30,0
9904,寶成,5.股本達新臺幣五十億元以上者,運動休閒,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9904_109.pdf,110/06/30,0
9907,統一實,5.股本達新臺幣五十億元以上者,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9907_109.pdf,110/07/23,0
9908,大台北,5.股本達新臺幣五十億元以上者,油電燃氣業,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9908_109.pdf,110/06/21,0
9910,豐泰,5.股本達新臺幣五十億元以上者,運動休閒,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9910_109.pdf,110/06/11,0
9911,櫻花,6.係自願編製與申報,居家生活,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9911_109.pdf,110/09/06,0
9917,中保科,6.係自願編製與申報,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9917_109.pdf,110/08/31,0
9924,福興,6.係自願編製與申報,居家生活,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9924_109.pdf,110/09/10,0
9925,新保,6.係自願編製與申報,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9925_109.pdf,110/09/03,0
9930,中聯資源,6.係自願編製與申報,綠能環保,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9930_109.pdf,110/06/29,0
9933,中鼎,5.股本達新臺幣五十億元以上者,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9933_109.pdf,110/06/24,1
9934,成霖,6.係自願編製與申報,居家生活,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9934_109.pdf,110/10/01,0
9938,百和,6.係自願編製與申報,其他,無,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9938_109.pdf,110/12/28,0
9939,宏全,6.係自願編製與申報,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9939_109.pdf,110/07/29,0
9940,信義,5.股本達新臺幣五十億元以上者,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9940_109.pdf,110/06/30,0
9941,裕融,6.係自願編製與申報,其他,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9941_109.pdf,110/09/22,0
9943,好樂迪,2.屬餐飲收入占其全部營業收入之比率達百分之五十以上者,觀光餐旅,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9943_109.pdf,110/09/28,0
9945,潤泰新,5.股本達新臺幣五十億元以上者,其他,會計師事務所：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9945_109.pdf,110/06/30,0
9958,世紀鋼,6.係自願編製與申報,鋼鐵工業,其他查驗證單位：,https://mops.twse.com.tw/server-java/FileDownLoad?step=9&filePath=/home/html/nas/protect/t100/&fileName=t100sa11_9958_109.pdf,110/09/29,0
