代號,名稱,Year,Industry,Key,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY,BM,ABSDA,DA,LGTA,LEV,OCF,MTB
5225,東科-KY,2021,M2331,52252021,0,0,0,0,0,1,1.371398681,0.207079529,0.207079529,15.66218063,0.737745432,-0.141724685,0.729182559
5225,東科-KY,2020,M2331,52252020,0,0,0,0,0,1,0.983129957,0.005149516,-0.005149516,15.67224189,0.81542672,-0.071144632,1.017159525
5225,東科-KY,2019,M2331,52252019,0,0,0,0,0,1,1.372578552,0.218291241,-0.218291241,15.48425137,0.647079257,0.272368604,0.728555753
5225,東科-KY,2018,M2331,52252018,0,0,0,0,0,1,0.919262654,0.026114137,-0.026114137,15.43032738,0.663382115,0.07668819,1.087828376
5225,東科-KY,2017,M2331,52252017,0,0,0,0,0,1,1.298793946,0.084083834,0.084083834,15.3610442,0.673370111,-0.049915424,0.769945073
5227,立凱-KY,2022,M2328,52272022,0,0,0,0,0,1,0.155201504,0.022564993,-0.022564993,14.07789867,0.450790789,-0.259055361,6.443236529
5227,立凱-KY,2021,M2328,52272021,0,0,0,0,0,1,0.124162418,0.240571166,-0.240571166,13.90633615,0.546380258,-0.216403763,8.053966861
5227,立凱-KY,2020,M2328,52272020,0,0,0,0,0,1,0.259761516,0.240972107,-0.240972107,14.16339316,0.261749805,-0.153612897,3.849684955
5227,立凱-KY,2019,M2328,52272019,0,0,0,0,0,1,0.149224812,0.117182315,-0.117182315,14.44827271,0.268800682,-0.116748743,6.701298441
5227,立凱-KY,2018,M2328,52272018,0,0,0,0,0,1,0.094588731,0.250246042,-0.250246042,14.55983125,0.28958186,-0.127686269,10.5720839
5227,立凱-KY,2017,M2328,52272017,0,0,0,0,0,1,0.171960298,0.020777976,0.020777976,15.01472205,0.086199849,-0.065173173,5.815295807
5228,鈺鎧,2022,M2328,52282022,0,0,0,0,0,0,0.777306441,0.041419557,0.041419557,14.11362131,0.495018596,0.04987861,1.286493907
5228,鈺鎧,2021,M2328,52282021,0,0,0,0,0,0,0.773476507,0.018961172,0.018961172,14.11337487,0.593726406,0.079292253,1.29286409
5222,全訊,2020,M2324,52222020,0,0,0,0,0,0,#N/A,0.004205203,0.004205203,13.99156837,0.253190128,0.147880893,#N/A
5222,全訊,2019,M2324,52222019,0,0,0,0,0,0,#N/A,0.092079931,0.092079931,13.66724138,0.370147727,0.089355242,#N/A
5222,全訊,2018,M2324,52222018,0,0,0,0,0,0,#N/A,0.00678418,0.00678418,13.20803085,0.246707495,0.106120186,#N/A
5222,全訊,2017,M2324,52222017,0,0,0,0,0,0,#N/A,0.128482437,-0.128482437,13.19506908,0.343240836,0.235782685,#N/A
5230,雷笛克光學,2022,M2326,52302022,0,0,0,0,0,0,1.099198813,0.058445122,-0.058445122,14.61477522,0.48035685,0.088742999,0.90975353
5230,雷笛克光學,2021,M2326,52302021,0,0,0,0,0,0,1.157227139,0.027226138,0.027226138,14.57435559,0.451220803,0.030840787,0.864134591
5230,雷笛克光學,2020,M2326,52302020,0,0,0,0,0,0,0.89499786,0.1005192,-0.1005192,14.55044487,0.447208975,0.131448274,1.117321107
5230,雷笛克光學,2019,M2326,52302019,0,0,0,0,0,0,1.162467416,0.114547549,-0.114547549,14.55388442,0.425530339,0.172854392,0.860239166
5230,雷笛克光學,2018,M2326,52302018,0,0,0,0,0,0,1.199674051,0.051524876,-0.051524876,14.53568567,0.347513837,0.138617369,0.833559748
5230,雷笛克光學,2017,M2326,52302017,0,0,0,0,0,0,0.856822745,0.07384043,-0.07384043,14.56725159,0.343796285,0.187142481,1.167102538
5234,達興材料,2022,M2326,52342022,0,0,0,0,0,0,0.267190659,0.037743163,-0.037743163,15.31960729,0.344692891,0.162746631,3.742645809
5234,達興材料,2021,M2326,52342021,0,0,0,0,0,0,0.388109707,0.004701364,0.004701364,15.35228272,0.340320306,0.169287919,2.576591057
5234,達興材料,2020,M2326,52342020,0,0,0,0,0,0,0.375045275,0.05934861,-0.05934861,15.28549535,0.333112142,0.232219994,2.66634475
5234,達興材料,2019,M2326,52342019,0,0,0,0,0,0,0.37034951,0.019991857,-0.019991857,15.22121629,0.317702219,0.204537608,2.700152081
5234,達興材料,2018,M2326,52342018,0,0,0,0,0,0,0.375986854,0.002297205,-0.002297205,15.17421504,0.320034519,0.196687662,2.659667457
5234,達興材料,2017,M2326,52342017,0,0,0,0,0,0,0.398690315,0.01227523,-0.01227523,15.06149518,0.333460957,0.177548272,2.50821242
5236,凌陽創新,2022,M2324,52362022,0,0,0,0,0,0,0.433592281,0.063110771,0.063110771,14.88733832,0.151517112,0.070744027,2.30631412
5236,凌陽創新,2021,M2324,52362021,0,0,0,0,0,0,0.527116603,0.073418736,-0.073418736,15.00593206,0.215417093,0.255143506,1.897113455
5223,安力-KY,2017,M2300,52232017,0,0,0,0,0,1,#N/A,0.082991048,-0.082991048,14.57778447,0.412235482,0.143373474,#N/A
5228,鈺鎧,2020,M2328,52282020,0,0,0,0,0,0,#N/A,0.039847123,0.039847123,14.00201834,0.587516203,0.04090175,#N/A
5228,鈺鎧,2019,M2328,52282019,0,0,0,0,0,0,#N/A,0.015663971,0.015663971,13.99999893,0.611629108,0.02519701,#N/A
5228,鈺鎧,2018,M2328,52282018,0,0,0,0,0,0,#N/A,0.043817358,0.043817358,14.03975031,0.603434153,0.025805297,#N/A
5243,乙盛-KY,2022,M2326,52432022,0,0,0,0,0,1,0.531140302,0.023372044,-0.023372044,16.29934789,0.42613343,0.116188593,1.882741709
5243,乙盛-KY,2021,M2326,52432021,0,0,0,0,0,1,0.571811354,0.095173125,0.095173125,16.13061772,0.409865665,-0.03193213,1.748828513
5243,乙盛-KY,2020,M2326,52432020,0,0,0,0,0,1,0.546419668,0.021202591,0.021202591,16.09630331,0.393984568,0.047906501,1.830095179
5243,乙盛-KY,2019,M2326,52432019,0,0,0,0,0,1,1.221659524,0.156859138,-0.156859138,16.00810778,0.344776942,0.225764167,0.818558674
5243,乙盛-KY,2018,M2326,52432018,0,0,0,0,0,1,1.101398798,0.04588929,-0.04588929,16.1155856,0.414263617,0.104470998,0.907936346
5243,乙盛-KY,2017,M2326,52432017,0,0,0,0,0,1,1.214583308,0.002499572,0.002499572,16.10501912,0.397177694,0.059665843,0.823327633
5244,弘凱,2022,M2326,52442022,0,0,0,0,0,0,0.781324074,0.012640365,0.012640365,14.46528353,0.157319229,0.105309053,1.279878649
5244,弘凱,2021,M2326,52442021,0,0,0,0,0,0,0.701611068,0.062141167,-0.062141167,14.35402761,0.261824585,0.254820644,1.425291084
5228,鈺鎧,2017,M2328,52282017,0,0,0,0,0,0,#N/A,0.005257485,-0.005257485,14.05625038,0.626988893,0.034137196,#N/A
5236,凌陽創新,2020,M2324,52362020,0,0,0,0,0,0,#N/A,0.035693078,-0.035693078,14.44471317,0.301804155,0.261348191,#N/A
5236,凌陽創新,2019,M2300,52362019,0,0,0,0,0,0,#N/A,0.037706754,-0.037706754,14.05265563,0.245477172,0.14015107,#N/A
5236,凌陽創新,2018,M2300,52362018,0,0,0,0,0,0,#N/A,0.00070785,-0.00070785,13.95456181,0.24004967,0.047401502,#N/A
5245,智晶,2022,M2326,52452022,0,0,0,0,0,0,0.607296226,0.024092688,0.024092688,14.47245993,0.36995457,0.111854483,1.646642869
5245,智晶,2021,M2326,52452021,0,0,0,0,0,0,0.478404012,0.029505936,-0.029505936,14.35366045,0.310380743,0.190146745,2.090283474
5245,智晶,2020,M2326,52452020,0,0,0,0,0,0,0.719235401,0.052139904,-0.052139904,14.31500563,0.319799453,0.155960141,1.390365378
5245,智晶,2019,M2326,52452019,0,0,0,0,0,0,0.6516236,0.029772688,-0.029772688,14.40369881,0.416509369,0.094685857,1.534628273
5245,智晶,2018,M2326,52452018,0,0,0,0,0,0,0.743221485,0.106576009,0.106576009,14.48216591,0.42949933,0.026465412,1.345493934
5245,智晶,2017,M2326,52452017,0,0,0,0,0,0,0.45737365,0.04489247,-0.04489247,14.44586702,0.346478693,0.238733842,2.186396177
5251,天鉞電,2022,M2326,52512022,0,0,0,0,0,0,0.608833902,0.024829713,0.024829713,13.23605628,0.19115358,-0.054137421,1.642484094
5251,天鉞電,2021,M2326,52512021,0,0,0,0,0,0,0.810929687,0.049391719,-0.049391719,13.23641502,0.178178282,-0.081198419,1.233152536
5251,天鉞電,2020,M2326,52512020,0,0,0,0,0,0,1.088908117,0.002161013,-0.002161013,13.36676888,0.150822877,-0.071644391,0.91835113
5251,天鉞電,2019,M2326,52512019,0,0,0,0,0,0,1.28225615,0.030755211,0.030755211,13.48940223,0.131893361,-0.085413183,0.779875378
5251,天鉞電,2018,M2326,52512018,0,0,0,0,0,0,1.419635233,0.013092856,-0.013092856,13.6016426,0.14671282,-0.04485575,0.704406299
5251,天鉞電,2017,M2326,52512017,0,0,0,0,0,0,1.065114108,0.020566441,-0.020566441,13.71619286,0.163807147,0.00883865,0.938866543
5258,虹堡,2022,M2325,52582022,0,0,0,0,0,0,0.295968829,0.106798817,0.106798817,15.66721096,0.536153415,0.00526085,3.378734184
5258,虹堡,2021,M2325,52582021,0,0,0,0,0,0,0.374899363,0.037973099,-0.037973099,15.33797455,0.632188467,0.088684315,2.6673825
5258,虹堡,2020,M2325,52582020,0,0,0,0,0,0,0.897098045,0.146709406,0.146709406,15.10556381,0.580775286,-0.082686114,1.114705361
5258,虹堡,2019,M2325,52582019,0,0,0,0,0,0,0.705823599,0.146066979,-0.146066979,15.06341833,0.616767555,0.148481732,1.416784592
5258,虹堡,2018,M2325,52582018,0,0,0,0,0,0,0.818492825,0.019721467,0.019721467,14.93233696,0.564596813,-0.130678989,1.221757808
5258,虹堡,2017,M2325,52582017,0,0,0,0,0,0,1.222085873,0.204746933,0.204746933,14.99478475,0.522381983,-0.155866536,0.818273103
5263,智崴,2022,M3200,52632022,0,0,0,0,0,0,0.40363433,0.00062578,0.00062578,15.41517547,0.354851069,-0.001611472,2.47748996
5263,智崴,2021,M3200,52632021,0,0,0,0,0,0,0.470207569,0.007405417,-0.007405417,15.37920585,0.364922697,-0.004301322,2.126720338
5263,智崴,2020,M3200,52632020,0,0,0,0,0,0,0.35327289,0.011517794,0.011517794,15.44729922,0.481904795,-0.000235869,2.830672911
5263,智崴,2019,M3200,52632019,0,0,0,0,0,0,0.536615705,0.034432826,0.034432826,15.45423151,0.409326455,0.054320803,1.863530997
5263,智崴,2018,M3200,52632018,0,0,0,0,0,0,0.35103935,0.073247526,0.073247526,15.25435254,0.312238618,0.012002436,2.848683488
5263,智崴,2017,M3200,52632017,0,0,0,0,0,0,0.441498122,0.041616835,0.041616835,15.06107684,0.192575791,0.049631616,2.265015297
5269,祥碩,2022,M2324,52692022,0,0,0,0,0,0,0.213577591,0.037831445,0.037831445,16.69440925,0.139550983,0.111381585,4.682139148
5269,祥碩,2021,M2324,52692021,0,0,0,0,0,0,0.221355553,0.095515195,0.095515195,16.70225402,0.092122029,0.084360307,4.517618765
5269,祥碩,2020,M2324,52692020,0,0,0,0,0,0,0.16088732,0.00670297,0.00670297,16.56856784,0.101268224,0.149766334,6.215530223
5269,祥碩,2019,M2324,52692019,0,0,0,0,0,0,0.032046125,0.141919387,-0.141919387,15.05420039,0.251978723,0.42185061,31.20502089
5269,祥碩,2018,M2324,52692018,0,0,0,0,0,0,0.087584667,0.005587954,-0.005587954,14.98434705,0.276525785,0.299991983,11.41752357
5269,祥碩,2017,M2324,52692017,0,0,0,0,0,0,0.066059008,0.161202704,-0.161202704,14.65011477,0.243509056,0.338064727,15.13798088
5272,笙科,2022,M2324,52722022,0,0,0,0,0,0,0.703867035,0.088586637,0.088586637,14.0652789,0.148353857,-0.021373687,1.420722878
5272,笙科,2021,M2324,52722021,0,0,0,0,0,0,0.544781733,0.004786822,-0.004786822,14.08175804,0.168794797,0.074492475,1.835597524
5272,笙科,2020,M2324,52722020,0,0,0,0,0,0,0.554792602,0.024946112,-0.024946112,13.92666724,0.179294362,0.03202305,1.802475369
5272,笙科,2019,M2324,52722019,0,0,0,0,0,0,0.811607327,0.003404245,-0.003404245,13.9653623,0.180432863,0.051976392,1.232122933
5272,笙科,2018,M2324,52722018,0,0,0,0,0,0,0.863702904,0.003511298,0.003511298,13.94965501,0.188014075,0.021937672,1.157805532
5272,笙科,2017,M2324,52722017,0,0,0,0,0,0,0.672900022,0.035565989,0.035565989,14.10234752,0.229809632,0.069177688,1.48610487
5274,信驊,2022,M2324,52742022,0,0,0,0,0,0,0.041634263,0.045812556,-0.045812556,15.59502098,0.242823379,0.389683132,24.01867904
5274,信驊,2021,M2324,52742021,0,0,0,0,0,0,0.055234559,0.083297284,-0.083297284,15.33210529,0.221756971,0.370594217,18.1046073
5274,信驊,2020,M2324,52742020,0,0,0,0,0,0,0.049447586,0.053458529,-0.053458529,15.12671277,0.190521183,0.317107975,20.22343416
5274,信驊,2019,M2324,52742019,0,0,0,0,0,0,0.071397276,0.049596604,-0.049596604,15.04482766,0.229755003,0.292865763,14.00613659
5274,信驊,2018,M2324,52742018,0,0,0,0,0,0,0.135013678,0.035673214,-0.035673214,14.85673205,0.177830143,0.275041789,7.406656976
5274,信驊,2017,M2324,52742017,0,0,0,0,0,0,0.092314721,0.116357472,-0.116357472,14.79510017,0.219803309,0.308014717,10.8325085
5276,達輝-KY,2022,M9900,52762022,0,0,0,0,0,1,0.831731859,0.065272254,-0.065272254,13.63458682,0.335844621,0.107828769,1.202310563
5276,達輝-KY,2021,M9900,52762021,0,0,0,0,0,1,0.927450928,0.108228263,0.108228263,13.60832524,0.355078125,-0.073580122,1.078224162
5276,達輝-KY,2020,M9900,52762020,0,0,0,0,0,1,0.859587436,0.010194646,0.010194646,13.62610275,0.37956297,0.024768898,1.163348786
5276,達輝-KY,2019,M9900,52762019,0,0,0,0,0,1,1.686949155,0.031028237,-0.031028237,13.38476764,0.203493399,0.03495091,0.592786094
5276,達輝-KY,2018,M9900,52762018,0,0,0,0,0,1,1.110638679,0.060429519,-0.060429519,13.4459472,0.191839499,0.115593109,0.900382833
5276,達輝-KY,2017,M9900,52762017,0,0,0,0,0,1,0.962204563,0.05428675,-0.05428675,13.49604744,0.224205445,0.085691202,1.039280043
5278,尚凡,2021,M3400,52782021,1,1,0.693147181,1,0,0,0.194736227,0.001913447,0.001913447,13.71834636,0.518237131,0.24394015,5.135151355
5278,尚凡,2022,M3400,52782022,0,1,0,0,0,0,0.112086903,0.054329302,0.054329302,13.93553464,0.603717526,0.155027299,8.921648946
5278,尚凡,2020,M3400,52782020,0,0,0,0,0,0,0.300816013,0.00774824,0.00774824,13.52864948,0.423727978,0.247410127,3.324291117
5278,尚凡,2019,M3400,52782019,0,0,0,0,0,0,0.328886902,0.091518348,-0.091518348,13.28417946,0.401473575,0.450704465,3.040558909
5278,尚凡,2018,M3400,52782018,0,0,0,0,0,0,0.257344758,0.035978966,-0.035978966,13.15760889,0.257728257,0.377860628,3.885837846
5278,尚凡,2017,M3200,52782017,0,0,0,0,0,0,0.303364448,0.03256469,-0.03256469,12.50934259,0.504183035,-0.015809138,3.296365169
5283,禾聯碩,2022,M1600,52832022,0,0,0,0,0,0,0.550256089,0.049947282,-0.049947282,15.59681439,0.291621369,0.188353092,1.817335637
5283,禾聯碩,2021,M1600,52832021,0,0,0,0,0,0,0.619840791,0.170863948,0.170863948,15.61147683,0.328779641,-0.022559065,1.613317508
5283,禾聯碩,2020,M1600,52832020,0,0,0,0,0,0,0.511327248,0.081447991,-0.081447991,15.53193782,0.308482065,0.26704108,1.955694722
5283,禾聯碩,2019,M1600,52832019,0,0,0,0,0,0,0.626572622,0.035683136,0.035683136,15.52402808,0.314616201,0.125971898,1.595984192
5283,禾聯碩,2018,M2326,52832018,0,0,0,0,0,0,0.69731637,0.085163749,0.085163749,15.39712949,0.365212422,0.110220773,1.434069302
5236,凌陽創新,2017,M2300,52362017,0,0,0,0,0,0,#N/A,0.008958432,-0.008958432,13.84567112,0.218768314,0.007071472,#N/A
5284,jpp-KY,2022,M9900,52842022,0,0,0,0,0,1,0.309373333,0.051691851,0.051691851,15.09014432,0.417433264,0.058184302,3.232340649
5284,jpp-KY,2021,M9900,52842021,0,0,0,0,0,1,0.945704054,0.004567081,-0.004567081,14.88996232,0.434254421,0.08090529,1.057413253
5284,jpp-KY,2020,M9900,52842020,0,0,0,0,0,1,1.041432658,0.028597538,-0.028597538,14.99258862,0.430605887,0.108705748,0.960215711
5284,jpp-KY,2019,M9900,52842019,0,0,0,0,0,1,1.233408498,0.029391306,0.029391306,15.01537775,0.428283664,0.042304128,0.8107614
5284,jpp-KY,2018,M9900,52842018,0,0,0,0,0,1,0.909181496,0.027067113,0.027067113,14.73854053,0.357627324,0.087610379,1.099890401
5284,jpp-KY,2017,M9900,52842017,0,0,0,0,0,1,0.80363971,0.007265016,0.007265016,14.55245594,0.290266341,0.136151302,1.24433871
5285,界霖,2022,M2324,52852022,0,0,0,0,0,0,0.421531549,0.009713251,-0.009713251,15.5260249,0.436730428,0.103270433,2.372301676
5285,界霖,2021,M2324,52852021,0,0,0,0,0,0,0.364354013,0.038711884,0.038711884,15.53937245,0.451148268,0.053108941,2.744583466
5285,界霖,2020,M2324,52852020,0,0,0,0,0,0,0.293035443,0.03510086,-0.03510086,15.49927308,0.563426444,0.082390264,3.41255648
5285,界霖,2019,M2324,52852019,0,0,0,0,0,0,0.659280168,0.01418963,0.01418963,15.43594578,0.517277941,0.05792546,1.516805826
5285,界霖,2018,M2324,52852018,0,0,0,0,0,0,0.51628265,0.024000319,0.024000319,15.39950163,0.540427473,0.072161106,1.936923505
5285,界霖,2017,M2324,52852017,0,0,0,0,0,0,0.397657646,0.119122195,0.119122195,15.22666337,0.50107031,-0.017875328,2.514725946
5287,數字,2022,M3400,52872022,0,0,0,0,0,0,0.206143235,0.011951139,-0.011951139,14.99495939,0.421169219,0.230184275,4.850995959
5287,數字,2021,M3400,52872021,0,0,0,0,0,0,0.281383822,0.027450603,-0.027450603,15.00184492,0.395109516,0.234323159,3.553864586
5287,數字,2020,M3400,52872020,0,0,0,0,0,0,0.283916995,0.025173704,-0.025173704,14.87941442,0.368074802,0.262360573,3.522156185
5287,數字,2019,M3400,52872019,0,0,0,0,0,0,0.293505632,0.008114156,0.008114156,14.82622817,0.355394508,0.233968755,3.407089647
5287,數字,2018,M3400,52872018,0,0,0,0,0,0,0.250902397,0.008005197,-0.008005197,14.80558321,0.359786805,0.25114716,3.985613577
5287,數字,2017,M2330,52872017,0,0,0,0,0,0,0.286322092,0.031187839,-0.031187839,14.85216091,0.346034905,0.235044805,3.492570179
5288,豐祥-KY,2022,M1500,52882022,0,0,0,0,0,1,0.375276692,0.003522452,-0.003522452,15.85785701,0.423255822,0.137457068,2.66470053
5288,豐祥-KY,2021,M1500,52882021,0,0,0,0,0,1,0.326745266,0.119348268,0.119348268,15.70664044,0.496050463,-0.002647109,3.060488105
5288,豐祥-KY,2020,M1500,52882020,0,0,0,0,0,1,0.306072971,0.001971295,0.001971295,15.47939518,0.418367732,0.130545187,3.267194737
5288,豐祥-KY,2019,M1500,52882019,0,0,0,0,0,1,0.567044992,0.019003877,0.019003877,15.37128774,0.351976083,0.128330824,1.763528493
5288,豐祥-KY,2018,M1500,52882018,0,0,0,0,0,1,0.402940819,0.030288628,0.030288628,15.25447683,0.315375794,0.123133717,2.481754027
5288,豐祥-KY,2017,M1500,52882017,0,0,0,0,0,1,0.566591992,0.02149577,-0.02149577,15.02254218,0.231523129,0.177849259,1.764938464
5289,宜鼎,2022,M2325,52892022,0,0,0,0,0,0,0.273209655,0.049602916,-0.049602916,16.04562571,0.234546261,0.27041297,3.660192756
5289,宜鼎,2021,M2325,52892021,0,0,0,0,0,0,0.532392689,0.09560028,0.09560028,15.92347128,0.267016286,0.100447455,1.878312796
5289,宜鼎,2020,M2325,52892020,0,0,0,0,0,0,0.382745929,0.03512164,-0.03512164,15.64293796,0.217567913,0.205811958,2.612699246
5289,宜鼎,2019,M2325,52892019,0,0,0,0,0,0,0.415680402,0.012173751,0.012173751,15.5467145,0.204061869,0.194221143,2.405694363
5289,宜鼎,2018,M2325,52892018,0,0,0,0,0,0,0.596124817,0.084733538,-0.084733538,15.45839427,0.242474116,0.260772947,1.677501039
5289,宜鼎,2017,M2325,52892017,0,0,0,0,0,0,0.475574067,0.078331525,0.078331525,15.35007621,0.272507765,0.083230911,2.102721888
5291,邑昇,2022,M2328,52912022,0,0,0,0,0,0,0.842726081,0.009766742,-0.009766742,14.25270428,0.308142959,0.143915869,1.186625195
5291,邑昇,2021,M2328,52912021,0,0,0,0,0,0,0.755655466,0.076088911,0.076088911,14.29814286,0.415408181,0.041431581,1.323354419
5291,邑昇,2020,M2328,52912020,0,0,0,0,0,0,0.579131157,0.013830427,0.013830427,14.17383374,0.435119028,0.064188415,1.726724573
5291,邑昇,2019,M2328,52912019,0,0,0,0,0,0,1.133639913,0.05105137,-0.05105137,14.06226751,0.383499705,0.129672748,0.882114319
5291,邑昇,2018,M2328,52912018,0,0,0,0,0,0,1.379359564,0.036808344,-0.036808344,14.03694625,0.464101543,0.09491316,0.72497413
5291,邑昇,2017,M2328,52912017,0,0,0,0,0,0,1.700950329,0.062375156,0.062375156,14.0781494,0.519438893,-0.052602478,0.587906644
5244,弘凱,2020,M2326,52442020,0,0,0,0,0,0,#N/A,0.007162937,0.007162937,14.1993168,0.259265693,0.143245852,#N/A
5244,弘凱,2019,M2326,52442019,0,0,0,0,0,0,#N/A,0.025828512,-0.025828512,14.06386405,0.248385031,0.144148628,#N/A
5244,弘凱,2018,M2326,52442018,0,0,0,0,0,0,#N/A,0.053186667,-0.053186667,13.99815873,0.232739805,0.147077788,#N/A
5244,弘凱,2017,M2326,52442017,0,0,0,0,0,0,#N/A,0.046354204,-0.046354204,14.03427895,0.248820651,0.146338857,#N/A
5283,禾聯碩,2017,M2326,52832017,0,0,0,0,0,0,#N/A,0.01495251,0.01495251,15.23729102,0.337789447,0.191271164,#N/A
5292,華懋,2022,M9900,52922022,0,0,0,0,0,0,#N/A,0.096609978,-0.096609978,14.63890324,0.593148762,0.206799092,#N/A
5299,杰力,2022,M2324,52992022,0,0,0,0,0,0,0.413206404,0.058093562,0.058093562,14.82437646,0.340466999,0.157194796,2.42009802
5299,杰力,2021,M2324,52992021,0,0,0,0,0,0,0.376173668,0.037681498,-0.037681498,14.74950053,0.353386842,0.27361845,2.658346623
5299,杰力,2020,M2324,52992020,0,0,0,0,0,0,0.249513558,0.048751727,-0.048751727,14.38950758,0.308721834,0.235499048,4.007798246
5299,杰力,2019,M2324,52992019,0,0,0,0,0,0,0.325227878,0.041330451,0.041330451,14.18568211,0.256285467,0.154030123,3.074767164
5299,杰力,2018,M2324,52992018,0,0,0,0,0,0,0.351711723,0.081607213,0.081607213,14.16067562,0.31124263,0.099692471,2.843237614
5299,杰力,2017,M2324,52992017,0,0,0,0,0,0,0.18221048,0.04078414,0.04078414,13.62631422,0.326276183,0.101353997,5.48815853
5301,寶得利,2022,M2700,53012022,0,0,0,0,0,0,0.285522816,0.02889503,0.02889503,13.71227002,0.209840228,-0.102270737,3.502347077
5301,寶得利,2021,M2700,53012021,0,0,0,0,0,0,0.444808059,0.200106815,-0.200106815,13.50068337,0.248171362,-0.101959817,2.248160706
5301,寶得利,2020,M2700,53012020,0,0,0,0,0,0,0.71751567,0.10738893,-0.10738893,14.15920522,0.462690441,-0.100799349,1.393697785
5301,寶得利,2019,M2700,53012019,0,0,0,0,0,0,0.454216983,0.181601253,-0.181601253,14.28865674,0.402592839,-0.070334248,2.201590952
5301,寶得利,2018,M2700,53012018,0,0,0,0,0,0,0.304666068,0.038920547,-0.038920547,14.46554876,0.270360835,0.042174989,3.282282161
5301,寶得利,2017,M2700,53012017,0,0,0,0,0,0,0.250621365,0.041109255,-0.041109255,14.45416354,0.244480783,-0.059991193,3.990082809
5302,太欣,2022,M2324,53022022,0,0,0,0,0,0,0.773361736,0.007835856,-0.007835856,14.3963045,0.232133137,-0.016879287,1.293055957
5302,太欣,2021,M2324,53022021,0,0,0,0,0,0,0.919354575,0.005673579,-0.005673579,14.40604456,0.212630031,-0.014747207,1.08771961
5302,太欣,2020,M2324,53022020,0,0,0,0,0,0,0.631120421,0.003707056,-0.003707056,14.41385848,0.194410896,-0.024955596,1.584483669
5302,太欣,2019,M2324,53022019,0,0,0,0,0,0,1.560463543,0.001676585,-0.001676585,14.42923351,0.174269852,-0.022219504,0.640835221
5302,太欣,2018,M2324,53022018,0,0,0,0,0,0,1.890617865,0.001793602,-0.001793602,14.43517749,0.144263414,-0.014730596,0.528927616
5302,太欣,2017,M2324,53022017,0,0,0,0,0,0,0.729471009,0.028709431,0.028709431,14.47851807,0.154639754,-0.029878596,1.370856398
5306,桂盟,2022,M9900,53062022,0,0,0,0,0,0,0.401869249,0.031164916,-0.031164916,16.33671587,0.395437939,0.210818971,2.488371535
5306,桂盟,2021,M9900,53062021,0,0,0,0,0,0,0.343215146,0.02649087,0.02649087,16.25228899,0.427943294,0.167613388,2.913624331
5306,桂盟,2020,M9900,53062020,0,0,0,0,0,0,0.25415076,0.023960008,-0.023960008,16.18203534,0.39935936,0.18771916,3.934672476
5306,桂盟,2019,M9900,53062019,0,0,0,0,0,0,0.338636507,0.023270675,-0.023270675,16.11420529,0.470094182,0.147159692,2.953018884
5306,桂盟,2018,M9900,53062018,0,0,0,0,0,0,0.487603317,0.00162792,0.00162792,16.13651634,0.502146396,0.115670719,2.05084741
5306,桂盟,2017,M9900,53062017,0,0,0,0,0,0,0.393553665,0.031142813,0.031142813,16.12522736,0.524526956,0.098079128,2.54094953
5309,系統電,2022,M2328,53092022,0,0,0,0,0,0,0.277290452,0.047735603,0.047735603,15.08789715,0.455709019,0.049023901,3.606326842
5309,系統電,2021,M2328,53092021,0,0,0,0,0,0,0.185946171,0.041532765,0.041532765,14.88088039,0.584370581,-0.01022257,5.377900468
5309,系統電,2020,M2328,53092020,0,0,0,0,0,0,0.193388536,0.030171635,-0.030171635,14.59456063,0.510593966,-0.001696338,5.17093733
5309,系統電,2019,M2328,53092019,0,0,0,0,0,0,0.289404395,0.137303981,-0.137303981,14.35977947,0.355254423,-0.042225366,3.455372542
5309,系統電,2018,M2328,53092018,0,0,0,0,0,0,1.529623872,0.080692237,-0.080692237,14.44279514,0.208521783,-0.016185684,0.653755487
5309,系統電,2017,M2328,53092017,0,0,0,0,0,0,0.614088269,0.136145703,-0.136145703,14.65561288,0.273985109,0.041173632,1.628430391
5310,天剛,2022,M2330,53102022,0,0,0,0,0,0,0.205447365,0.095254271,-0.095254271,12.37682335,0.2831322,-0.029700007,4.867426749
5310,天剛,2021,M2330,53102021,0,0,0,0,0,0,0.26105765,0.292353981,0.292353981,12.51465601,0.261873896,-0.393971333,3.830571523
5310,天剛,2020,M2330,53102020,0,0,0,0,0,0,0.058445019,0.246550567,-0.246550567,12.38478353,0.648324168,-0.1490497,17.11009795
5310,天剛,2019,M2330,53102019,0,0,0,0,0,0,0.239133,0.237339039,-0.237339039,13.03897742,0.541019744,-0.13271362,4.181773323
5310,天剛,2018,M2330,53102018,0,0,0,0,0,0,0.111210908,0.073424351,-0.073424351,13.26818,0.337859469,-0.158055773,8.991923706
5310,天剛,2017,M2330,53102017,0,0,0,0,0,0,0.136136256,0.001568705,-0.001568705,13.81765925,0.423294494,0.003277949,7.345581768
5312,寶島科,2022,M1722,53122022,0,0,0,0,0,0,0.526933896,0.070459057,-0.070459057,15.66371731,0.590622083,0.109216223,1.897771253
5312,寶島科,2021,M1722,53122021,0,0,0,0,0,0,0.790409411,0.052041498,-0.052041498,15.56106499,0.537632851,0.118319583,1.265167122
