Code,Key,Industry,YICounts,Year,Equity,Asset,PPE,NI_Ctd,OCF,S,AR,Asset_1,S_1,AR_1,S_2,EXP,PROD,BM
1773,17732022,M1721,41,2022,8037902,13524094,7852122,1825317,2272050,11345083,1369230,10939413,11143603,1665090,7778275,1284204,7964469,0.251459471
1776,17762022,M1721,41,2022,1114003,1793798,337559,20996,92655,1448029,294302,1832526,1476066,352289,1380972,179544,1253788,0.838842729
1777,17772022,M1722,126,2022,2199297,2779425,1007506,295288,438814,986300,120560,2895063,893233,91767,983788,129769,618302,0.571168948
1781,17812022,M1722,126,2022,372578,799759,120363,-17548,-80695,797542,141852,776392,811879,102999,774155,142112,699817,0.551506593
1783,17832022,M1722,126,2022,1295657,1447723,434622,139404,268338,604431,98855,1265184,511976,109946,457691,245376,230439,0.253937477
1784,17842022,M1722,126,2022,1324725,1838690,498306,53591,94654,980377,236436,1783842,921420,189929,806575,485385,438158,0.403409922
1785,17852022,M2331,84,2022,13203479,26600628,8091518,1429021,1009826,25790594,1729188,25421982,31354837,2099439,26665367,1842572,22317563,0.60019832
1786,17862022,M1722,126,2022,1510931,2098236,1160194,141716,178207,557348,90296,2261942,505539,78367,466881,237256,185481,0.257614032
1788,17882022,M1722,126,2022,2439528,4508679,1050565,366428,403164,4689687,1241228,4437461,3684006,1202348,3431968,588580,3644347,0.430028874
1789,17892022,M1722,126,2022,10450053,11911176,3843378,353216,773791,3264045,635263,11691176,2762335,360247,3082928,845275,2013273,0.442287577
1795,17952022,M1722,126,2022,13867890,29526073,3046727,3020757,3719418,14632772,4392451,21221950,12649189,3183591,10728583,3695035,6826623,0.164159489
1796,17962022,M1200,29,2022,830771,1189632,633418,93454,122434,633963,120979,1316883,522334,104658,368303,120168,411801,0.187270018
1799,17992022,M1722,126,2022,770559,1173154,263911,-168394,-53502,178897,20173,1263910,197277,26322,267654,237572,102583,0.30349811
1802,18022022,M1800,5,2022,51661051,93030018,42343801,-701658,6710097,43859066,11903416,99455329,53591856,16862925,41841022,5375086,39390738,0.920454693
1805,18052022,M2500,83,2022,504484,1348608,13417,-94628,105737,348843,6694,1459103,185474,63916,219762,74872,346894,0.377740729
1806,18062022,M1800,5,2022,5447014,8333220,3006680,-188243,405522,3006408,676577,9521433,3205927,1093322,3609001,616246,2143291,1.328785663
1808,18082022,M2500,83,2022,6023327,48814771,232087,156636,-7768654,2485724,1357097,39325011,10479267,581309,7656236,593061,1673107,0.174571534
1809,18092022,M1800,5,2022,3419555,4732602,1811569,31959,-49264,2592031,645363,4383865,2198797,548241,1860523,566113,2063141,1.429555083
1810,18102022,M1800,5,2022,6508692,9864188,3594970,158132,105134,5004444,1160475,11470876,5313319,1321497,5102207,1206122,3695789,0.887918897
1813,18132022,M1722,126,2022,821735,1137528,330202,-9788,31929,362052,107531,1264090,451129,107270,445877,82381,384316,0.861201668
1815,18152022,M2328,205,2022,7394624,14058955,8579645,31523,1549252,4650737,1058022,14735033,5256034,1728807,3427945,613471,3814101,1.27019805
1817,18172022,M1800,5,2022,2023737,2727235,1007336,295291,354159,2669606,333117,2728848,2372638,304923,2306521,546719,1750262,0.741360779
1903,19032022,M1900,7,2022,5164174,9298288,1635475,211780,276502,165058,53031,12434471,326024,50405,159473,179369,88913,0.384124348
1904,19042022,M1900,7,2022,29297781,70010480,38152595,2709489,4902987,43921728,6419453,66440325,44986090,7497926,40074390,5675179,36588956,0.776372378
1905,19052022,M1900,7,2022,18094610,35439171,16151011,539691,482053,23651129,3751620,33968456,22031850,3902262,18616694,2311569,21098988,0.589344799
1906,19062022,M1900,7,2022,4877778,7285588,37166,426884,191377,4599041,82673,9003364,1843261,151099,1245461,436762,4151392,2.024007867
1907,19072022,M1900,7,2022,69593393,139472324,49015451,2846578,8149592,79635878,15026497,136434264,85298857,17594690,73234546,9968655,68520323,1.153712169
1909,19092022,M1900,7,2022,24101124,72592403,46439262,-923148,2888482,52968404,8389539,78064860,56608196,11624402,41600592,4800626,48580467,1.074125969
2002,20022022,M2000,47,2022,356845444,683769397,370248034,17995059,24343185,449567488,13336243,687994969,468327501,18178793,314783301,13637110,417665025,0.7985441
2006,20062022,M2000,47,2022,28914514,54766547,20038567,4010769,6865439,59972121,3589255,55402752,58795089,4244313,42866290,2326477,52459095,0.665501098
2007,20072022,M2000,47,2022,6790438,11756112,4743758,-694654,1050375,6828696,145041,13148601,7018786,474608,5589791,211205,6895194,1.242369435
2008,20082022,M2000,47,2022,2815630,7259818,1514042,112184,124547,2216054,107548,7326880,1550624,96357,962510,188657,1888923,0.731269248
2009,20092022,M2000,47,2022,4521399,6552149,1070805,196940,-6947,2895412,170862,8287859,3218804,318799,2260596,62609,2943882,0.402453359
2010,20102022,M2000,47,2022,11574260,20794384,5329676,613804,2593341,24497782,4844363,23143623,26320660,6284885,19228310,803464,22997506,1.015399262
2012,20122022,M2000,47,2022,5068930,12601719,3055795,663116,1613601,11049641,2085487,12691505,11810242,2711492,8054615,938754,9247148,0.620165697
2013,20132022,M2000,47,2022,5253169,13361707,1781888,478931,1084244,19364458,1190343,13905391,15971051,1353278,13242169,333607,18402454,0.460804298
2014,20142022,M2000,47,2022,17062437,36764877,9801656,-989929,27529,44503494,289350,37479334,53744012,977933,36790154,634757,45629434,0.494207659
2015,20152022,M2000,47,2022,21785442,25654174,9136866,3073395,4199982,38604929,2028593,26872216,38360406,1914320,27298051,876186,34424330,0.525355393
2017,20172022,M2000,47,2022,5756672,10633489,3547637,295982,1062929,3558443,189883,11316192,4036006,318603,3493012,387464,2899089,1.009900395
2020,20202022,M2000,47,2022,3206566,7386069,1016695,266632,1135420,6624345,556257,8131835,6558618,542068,5073767,193567,6199928,0.611883174
2022,20222022,M2000,47,2022,6487034,8521013,3101082,-64295,859933,9616117,606358,8733983,10700393,784958,7930384,502645,8999045,0.981251114
2023,20232022,M2000,47,2022,32792103,93151389,45775712,522105,1893901,83675863,3436483,95141053,90046653,2854764,55421795,6839551,74531778,1.074066032
2024,20242022,M2000,47,2022,1189562,2213989,1040192,47219,-252631,1168598,192095,2007149,1526451,236288,1184430,73222,1032615,0.699176842
2025,20252022,M2000,47,2022,1466922,1516431,392032,780657,169210,1231007,0,1953507,2470941,0,803775,34649,1340478,0.915309182
2027,20272022,M2000,47,2022,73897195,146446086,20720236,14398864,4093811,114148570,8105550,109071165,96886248,7271851,59234909,12506616,83110993,0.968844723
2028,20282022,M2000,47,2022,4350702,8317702,3320329,750398,1209525,13123335,1429836,8586451,13571013,856074,8690155,199983,11998884,0.575997806
2029,20292022,M2000,47,2022,9779037,10627728,2304869,495538,1423828,12796257,710192,11762692,14356130,911839,9381644,677803,11588841,1.247325543
2030,20302022,M2000,47,2022,5225355,12224121,4582139,741216,2652888,16247991,1217486,14429160,15238772,1645629,10560947,1024397,14068198,0.856019762
2031,20312022,M2000,47,2022,10075360,24439251,4168757,417568,1337778,17155532,4738184,25921883,14103042,4392006,9852311,424125,15966628,0.692563906
2032,20322022,M2000,47,2022,1704167,1923936,540486,38216,256562,3361067,666406,2237882,3489139,722930,3266944,91065,3252957,0.733926355
2033,20332022,M2000,47,2022,1027908,1311020,473652,-12698,12742,810803,195181,1312377,844784,233645,757773,66637,759243,0.849212467
2034,20342022,M2000,47,2022,10416263,19663782,6043505,518282,1558552,16840315,929547,19078744,17777919,1408090,12717152,1228906,14663502,0.838858011
2035,20352022,M2000,47,2022,5712668,17377300,3333291,-224948,1558958,14021337,7413,20145714,16813060,105573,10828679,292151,14015425,0.542256099
2038,20382022,M2000,47,2022,3947369,9399529,4367792,184099,45670,11044978,1046580,8982319,10225130,1129820,7600525,207819,10735906,1.126579688
2049,20492022,M1500,94,2022,34964667,52139666,27678842,4311735,6077540,29314648,3356979,51031819,27265162,4269707,21266659,5142901,18599298,0.426314875
2059,20592022,M2328,205,2022,15638337,19236213,2955395,4056145,3938303,7798631,1824673,15432868,6341989,1732802,4801405,713304,3332655,0.253191554
2061,20612022,M1600,16,2022,498201,1153098,167648,-72981,-76303,927289,394073,1173569,959217,380361,754410,56791,871155,0.598383898
2062,20622022,M3800,28,2022,7295637,12263278,5990925,737129,2454083,8236787,2109795,14259948,9637943,3743692,7237623,660799,6873711,1.646920062
2063,20632022,M2000,47,2022,971270,1870827,486694,233347,313820,1450487,300704,1972749,1442108,325586,1061740,131377,1051656,0.413909458
2064,20642022,M2000,47,2022,1197045,2734288,1023569,78992,445514,2155633,397696,3375046,2696166,615887,1677738,128052,1974662,0.999506528
2065,20652022,M2000,47,2022,1572407,3015500,685479,370177,516899,2591122,435721,2926232,2859385,485097,2253521,197130,1999382,0.521651114
2066,20662022,M1500,94,2022,1792702,3214691,377060,296152,382799,2851164,418153,2972083,2284775,339370,1990511,551577,1984304,0.500846434
2067,20672022,M1500,94,2022,468457,1984397,993763,-45585,7373,1238171,319428,1836733,985465,245348,720946,216464,1094635,0.777402897
2069,20692022,M2000,47,2022,4134279,8960634,4480831,191610,2138703,14042665,791447,11145755,14260416,1251949,7433603,797604,12871784,1.315371513
2070,20702022,M1500,94,2022,879782,1244292,344883,83017,237749,603571,94298,1468028,596520,130435,468353,207729,331644,0.750735615
2073,20732022,M2000,47,2022,412035,786197,490639,49084,146279,602657,117849,890575,642028,149468,450515,72335,463792,0.517998699
2101,21012022,M2100,11,2022,10311177,37316230,7863473,-1023582,-2961909,7412234,1205736,37323082,8077591,1901891,9695119,1483676,6337724,0.313819422
2102,21022022,M2100,11,2022,3980352,10018290,5267036,-1356210,-63696,1615632,227693,11571629,1561241,352359,5704663,697759,1646698,0.435713542
2103,21032022,M2100,11,2022,20731263,36573533,9986972,2122241,2237174,33841197,3985578,32829763,32533238,4668658,24024443,3110621,28327924,0.976933705
2104,21042022,M2100,11,2022,35558457,58405816,19316463,662982,761455,23368285,5175045,57513321,24616736,4642572,17105502,1533339,20095459,1.679521293
2105,21052022,M2100,11,2022,84386815,145883619,75517186,4992260,14524653,98622877,13048576,149721997,101536961,12017212,96209056,13608989,77639710,0.648416824
2106,21062022,M2100,11,2022,19382396,46600149,16334327,338151,1462156,38617881,3911877,46336074,34896128,3961914,30260185,5439594,32947434,0.708549025
2107,21072022,M2100,11,2022,11862585,13759205,793418,711684,-21411,1937243,155685,13115402,2794884,145049,3282255,254339,1312034,1.586937288
2108,21082022,M2100,11,2022,15318965,17395906,2784917,1376368,313748,11668543,811211,20751570,23517740,1821878,14402725,1599070,8586830,0.830700676
2109,21092022,M2100,11,2022,4779386,8066890,3352587,444345,888266,5414345,746367,8323929,5540899,928510,4882864,504764,4338315,1.184834776
2114,21142022,M2100,11,2022,3002822,3568547,1265940,391971,824232,1845955,159097,3690143,1937193,250455,1596510,245096,1004048,0.357257742
2115,21152022,M2200,34,2022,3037303,4865994,2220150,226861,700501,3040416,686970,5166635,3397556,770180,2602257,330572,2375840,0.914833713
2201,22012022,M2200,34,2022,72511852,360431614,38905387,-1188037,-29978623,77079263,226437181,323862779,78047772,190504558,82597514,17350124,49622977,0.889061452
2204,22042022,M2200,34,2022,36046948,48489639,6209320,-7604445,1764839,29553870,2660434,54735114,31125399,2087658,30874600,2930998,24680105,0.731423886
2206,22062022,M2200,34,2022,20242488,57077274,13800765,3439941,2033829,50850618,2738032,46531218,41617351,2463561,40774917,6301466,41132408,0.290387237
2207,22072022,M2200,34,2022,69572063,406561137,60555510,-15745958,-37193386,243671880,237928633,349612784,245265460,190535009,230381473,16129099,238726492,0.160050763
2208,22082022,M2600,30,2022,9813627,46638124,13049687,-3548488,-7818793,21994050,1331521,43721511,19113429,2047312,25296629,661575,25090814,0.442523097
2211,22112022,M2000,47,2022,24752924,31790545,3389378,3089161,2105361,11439152,1230994,34486987,13608597,1818423,9349649,562879,8486393,0.960767024
2221,22212022,M9900,90,2022,1133422,1773316,432186,286221,182705,1744717,398171,1764457,1692159,371589,1032778,160558,1238141,0.703970018
2227,22272022,M2200,34,2022,19221490,24510866,1231620,2410581,-2038852,23607191,381694,24653475,24668384,311147,29660638,2823873,20666547,0.330436479
2228,22282022,M2200,34,2022,4163786,6112627,1827663,452590,196583,4373785,1124292,5423292,3678578,817733,3423476,685649,3237540,0.577221465
2230,22302022,M1500,94,2022,591126,1004695,163248,107973,63093,504377,135060,1033039,564794,130762,478484,89004,420537,0.151342352
2231,22312022,M2200,34,2022,5167092,9723069,2100958,468130,1155283,3957949,1662964,9566181,4080435,1756557,3340199,1191354,2313881,0.251990416
2233,22332022,M2200,34,2022,3448009,4982881,1525264,613553,784353,3350323,681002,4926826,3232810,568661,2538399,558830,2246687,0.54966164
2235,22352022,M1500,94,2022,1356249,2143708,618671,164712,300211,723010,209925,2134419,704875,252948,707256,88905,536091,0.883629945
2236,22362022,M2200,34,2022,1137208,2031700,236599,71580,-15432,1419910,459061,2156741,1368325,377184,1181611,281178,1025664,0.394469419
2239,22392022,M2200,34,2022,15252945,36348684,11608061,196784,996748,22780433,6249649,32154311,20277213,5437526,21644152,2385432,20379205,1.606203899
2241,22412022,M2200,34,2022,1465385,2984628,1736129,-224841,-12254,731236,322263,2979596,1138098,426531,847271,268289,739889,0.47103624
2243,22432022,M2200,34,2022,490972,3369065,557413,-28642,46216,1698196,568990,4090103,1499918,579456,757591,122090,1561309,0.593335412
2247,22472022,M2200,34,2022,12231170,22568562,5020424,1475028,5251164,44064153,359003,19719168,42122158,418463,39561996,3538105,38717925,0.448362555
2250,22502022,M2200,34,2022,1645422,3524111,806806,118343,201445,3618633,914688,3756541,4276873,942999,3623549,486758,3011565,0.837366931
2301,23012022,M2325,106,2022,81987127,199781737,19078678,14187403,25035963,173456216,38737255,183543419,164827947,41716376,157133623,18189572,140193784,0.339946934
2302,23022022,M2324,172,2022,1849040,2154019,497837,176100,328956,877633,158460,2147840,745850,181951,759358,173109,533784,0.575491748
2303,23032022,M2324,172,2022,335450939,533052092,170982066,88018251,145860529,278705264,36975087,464426771,213011018,35190447,176820914,26811799,152940887,0.553110999
2305,23052022,M2325,106,2022,2230410,2944126,425608,18814,58731,554909,42844,2855213,626223,59521,582434,259823,402426,0.458565751
2308,23082022,M2328,205,2022,225367185,425873806,86266587,36990738,46529108,384443308,87227262,365112310,314670796,70884841,282605493,69333739,273670745,0.251848117
2312,23122022,M2331,84,2022,28211933,125464519,25748605,952492,-3726926,181414449,41359032,108251533,139778507,26989039,128219874,7881988,170704835,1.279880183
2313,23132022,M2328,205,2022,38716888,79822528,35740711,8000977,13674478,76419408,16657923,71992900,63053656,15516691,60516929,5326858,60970511,0.731655158
2314,23142022,M2327,91,2022,2077604,6541050,657372,-486411,-379309,4482301,912423,6552350,3929852,1146638,3949997,1048047,3852993,0.198147598
2316,23162022,M2328,205,2022,8042235,13112946,2621850,510587,840167,5132715,1040381,13805409,5349713,1599107,4784973,428709,4951564,1.589343633
2317,23172022,M2331,84,2022,1650531039,4133974280,362404684,151071549,109708366,6626996750,1098690171,3908878394,5994173882,1161218506,5358023065,226297316,6226911592,1.104557382
2321,23212022,M2327,91,2022,475019,1892946,92095,32592,82101,1010890,194226,2042193,1070339,219206,1075547,239471,750759,0.598351136
2323,23232022,M2326,112,2022,16863675,23364022,4332671,-1082975,-442348,7692376,1381045,24154059,8712988,1685735,9401027,1995106,6227115,1.097909317
2324,23242022,M2325,106,2022,127409843,453484433,28808211,8541527,58638610,1073245915,191220721,537095340,1235682015,290165854,1048929251,31145182,1032881736,0.988370042
2327,23272022,M2328,205,2022,121549317,277185549,59871278,22769875,33010393,121086925,22263118,242902683,122179335,22300327,67672108,17030993,75068171,0.598822113
2328,23282022,M2328,205,2022,14769367,25404503,2686495,1566399,1271228,26257340,7764293,24322424,24226194,6228597,20547713,1458504,22977604,0.737785068
2329,23292022,M2324,172,2022,9750776,16946784,5220775,1448653,2767955,15531669,3022641,17018489,15948138,3351353,13851909,1089678,13008745,0.763414155
2330,23302022,M2324,172,2022,2960488867,4964778878,2693836970,1016900515,1610599188,2263891292,231339845,3725503455,1587415037,198301433,1339254811,226707552,915536486,0.200359178
2331,23312022,M2325,106,2022,11547576,23410398,2238154,873428,5313100,31363909,3798826,24131865,31937860,7879227,25995735,2899961,28128935,0.653525089
2332,23322022,M2327,91,2022,9561456,15421541,978816,260382,193180,17077888,3465035,14503864,15524901,3455815,15179443,3762322,12763058,0.737285706
2337,23372022,M2324,172,2022,52610359,83892707,37982047,8969775,11656115,43487454,4748912,76708148,50572991,6652410,39800947,9868658,24249635,0.866921363
2338,23382022,M2324,172,2022,4434207,17892906,5883661,445632,1412769,7741118,1504719,16154395,6077362,1280623,4666756,850349,5642493,0.214848371
