"","X","Code","Key","AC","A1","A2","A3","A4","DA","DA_ROA"
"2484",2484,3321,33212021,-0.0552575116431533,4.25709444789742e-07,0.228218150547888,0.320785263641859,-0.0361457118287626,-0.0482232538898958,-0.0255915071247789
"2485",2485,3322,33222021,0.00960579538730217,3.60158801218633e-07,0.407397229586469,0.259583015343125,0.0751453330802618,-0.00406066342857176,-0.00134088672647477
"2486",2486,3323,33232021,0.165617049233339,1.42327440787515e-07,0.336972029242027,0.0837951384362086,0.0361619868455286,0.13852488954529,0.148836785405657
"2487",2487,3324,33242021,-0.0285956149770212,9.87315367089777e-08,0.211097207516708,0.241094909046534,0.113923851920072,-0.0285262990128271,-0.0384409324103552
"2488",2488,3325,33252021,-0.0435234805564708,5.00747616190973e-07,-0.453057915467793,0.167380899683227,-0.0300548719237822,0.000189713800343494,0.00435204351891856
"2489",2489,3332,33322021,0.0334816407202159,5.87355987653777e-07,0.134344760344073,0.145418770135297,0.0622650208951893,0.0285053681467083,0.0266147977204582
"2490",2490,3338,33382021,-0.0254412392660907,2.27859880756367e-07,-0.0614533541202307,0.114303630582624,0.0427121067879003,-0.0179802474932177,-0.0192970144915322
"2491",2491,3339,33392021,0.0502607893129984,9.32222745302763e-07,0.23990472683543,0.240392279331223,0.0750588465607972,0.0469467949893921,0.0437569569327133
"2492",2492,3346,33462021,0.0617994057435108,1.81618731429485e-07,0.244924846168934,0.107873898482394,0.017466455020305,0.0445290010450025,0.0565536191493825
"2493",2493,3349,33492021,-0.0367245882068669,1.10333748556007e-06,0.385535907566799,0.0527494618471414,0.066378989806265,-0.0722326478473296,-0.0703532137172038
"2494",2494,3354,33542021,-0.192870431837635,6.48921265733907e-07,-0.0845232927043729,0.284063337311221,-0.0334376149807368,-0.165547299133189,-0.151969347550235
"2495",2495,3356,33562021,0.0391260655300742,4.05703707279907e-07,0.0222536597517174,0.00174736586725456,0.0727820279748934,0.0274685264317927,0.0210748080377743
"2496",2496,3357,33572021,0.000753581088903624,1.61921162205334e-07,0.382253116779971,0.729271055215926,0.193830156035328,0.0407039552094734,0.0170390965615829
"2497",2497,3360,33602021,0.200258061862486,3.80846904495403e-07,-1.52126287310143,0.0380549843909896,0.0380184230881581,0.313946545278327,0.276918798865157
"2498",2498,3362,33622021,0.129997829790442,2.27723983047316e-07,0.166647044450127,0.454383811921852,-0.0022740516947105,0.156738004095162,0.170924913386949
"2499",2499,3363,33632021,0.0136972542488333,4.56544705314089e-07,0.208585688419196,0.205870160511988,0.0920595005583542,0.00966256758331261,0.00342048254859083
"2500",2500,3372,33722021,0.000942805878899977,4.61481095888388e-07,0.396205056356071,0.502029593859717,0.189966385716975,0.0145576185550135,-0.00876117649667187
"2501",2501,3373,33732021,0.126002465929797,5.19580656843475e-07,-0.918637825783567,0.0716039299002561,0.0584387952171561,0.195813556069079,0.16881860577086
"2502",2502,3374,33742021,-0.154928327960155,1.28945972411236e-07,-0.0204846150691937,0.50189950311959,0.242042163785627,-0.108154420413992,-0.15231157582393
"2503",2503,3376,33762021,-0.0474495460167814,4.46219007858809e-08,-0.198762500825505,0.271912566062724,0.0521899090248687,-0.0117198169017905,-0.0180281600765475
"2504",2504,3379,33792021,-0.0671218786859037,9.3166602381711e-07,0.171072515293298,0.167268522918053,0.0095123101031727,-0.0730250547594236,-0.0634190004263836
"2505",2505,3380,33802021,0.0533368970408823,3.70293801840901e-08,-0.261289637776011,0.135320685356061,0.0200111214040445,0.0790460076321715,0.0783597313398795
"2506",2506,3388,33882021,0.041508298146317,1.74791652719749e-07,0.342515604961776,0.0847484319877814,0.10753374746137,0.0140440666659504,0.0086235292491586
"2507",2507,3390,33902021,0.0279536973170867,5.40136751822826e-07,0.199303439644849,0.108841876586314,0.0176192608444606,0.0139275961723571,0.0236744416675138
"2508",2508,3402,34022021,0.0542911886193852,3.28085065895885e-07,0.232814740205841,0.147347596284765,0.0922555520195276,0.0421088841243557,0.0368420463740174
"2509",2509,3406,34062021,-0.0646471786639972,3.82137180904468e-08,0.0889563768626178,0.572912748566384,0.0871931194824884,-0.0185933434828866,-0.0255572979738682
"2510",2510,3413,34132021,0.0589914070179644,8.69752630175441e-08,0.265872159235703,0.176436887878971,0.13207393732319,0.0476945715899912,0.0351886555878769
"2511",2511,3416,34162021,-0.00202730826911053,3.61631871050754e-07,0.263452796011056,0.343309069040225,0.131889313163436,0.00478160830510539,-0.00864660602808337
"2512",2512,3419,34192021,0.0239258302238013,4.24992987615704e-07,0.0638577463471853,0.325327457096958,-0.0171463420853556,0.0443790355347455,0.0587267501522902
"2513",2513,3426,34262021,0.0270458267163374,9.89457332126195e-07,0.184135041136689,0.0635854965344257,0.0647609718449916,0.00869871870844477,0.00627662276975787
"2514",2514,3432,34322021,-0.0104770145211045,5.69991541325527e-07,0.00201834004783369,0.0402168931813052,0.0324758380585632,-0.0165398455285231,-0.0150516814220825
"2515",2515,3434,34342021,0.0351154062236649,1.95074752645214e-06,0.562382955148413,0.1219100159181,0.0363560816504885,-0.00778706454878411,0.00247929282508098
"2516",2516,3437,34372021,-0.13217251760472,2.16274201083101e-07,-0.327700615948925,0.197883973216603,0.0190993909718498,-0.0946210390410512,-0.0973317322755239
"2517",2517,3438,34382021,0.0510482468297206,6.05188401201178e-07,0.220789068845022,0.336314087938716,0.146748504276866,0.0601413458196014,0.0416177808584044
"2518",2518,3441,34412021,0.0106418550096039,1.05479780053563e-06,0.212420455060867,0.0509604461372777,0.0287052673437765,-0.0113919627807956,-0.00534240551737393
"2519",2519,3443,34432021,-0.28430386303368,1.02608176722473e-07,0.192603961578573,0.0579111314685734,0.149823226633143,-0.302829184999251,-0.321089291664793
"2520",2520,3444,34442021,-0.0801816000528425,7.68059773483812e-07,0.127318964471091,0.175523163914708,0.103248739229882,-0.0815374349071767,-0.0932267227603359
"2521",2521,3450,34502021,-0.0556241789321004,1.20380155716547e-07,0.139226030234439,0.525142057612257,0.0951774866958861,-0.0188519257784075,-0.026569067042975
"2522",2522,3454,34542021,0.0176300084892326,2.10650932446352e-07,-0.0404506666048757,0.206273395419185,0.0432801299294951,0.0335245588811627,0.0326285072021067
"2523",2523,3455,34552021,0.00289995770204916,2.54806932787027e-07,0.112755125441453,0.131775953360139,0.114402707068854,-0.00145619401805153,-0.0143700845190675
"2524",2524,3465,34652021,0.973503291914815,1.44097825131525e-06,4.86208397156662,0.619420352088626,0.642392427371094,0.647657256165511,0.632353771465998
"2525",2525,3466,34662021,-0.115070836797156,6.02840705974694e-07,-0.101008371648884,0.214835548069614,-0.0479656236115825,-0.0939689232795802,-0.0774263200924199
"2526",2526,3479,34792021,0.18147402557059,2.77362350612638e-07,0.169918000594665,0.219918943626657,0.0676425753427089,0.182240311442057,0.180981573217233
"2527",2527,3481,34812021,-0.116469317063175,2.63463070251029e-09,0.236914605377492,0.428411786887768,0.151610147835531,-0.097813646280487,-0.115175348110337
"2528",2528,3483,34832021,0.0516568872093961,1.55406265390077e-07,0.471756076812344,0.238738368423809,0.0621699656567694,0.0309060431673741,0.0387331978621327
"2529",2529,3484,34842021,0.0438778900415156,2.23430185105205e-07,0.526636564662595,0.201173857506506,0.126573870152654,0.0146174043343888,0.00938068842364212
"2530",2530,3489,34892021,-0.0649730737175917,2.69020705447615e-07,0.0459979672795496,0.000100075702426513,0.0128102279520046,-0.0785066595605927,-0.0706358092155909
"2531",2531,3490,34902021,-0.0306276422885842,6.23273143845832e-07,0.028817033805712,0.537905914425844,0.0776760388249307,0.0155923695185842,0.00743669948713966
"2532",2532,3491,34912021,0.030776436678076,3.13300384576222e-07,0.126138807735386,0.282384215926625,0.0885355556773946,0.041774301308161,0.0346796077577826
"2533",2533,3492,34922021,-0.0621833149207326,1.16535447752497e-06,0.0178975140658285,0.120942818386497,0.020742144345467,-0.0614057182844227,-0.0587979832963973
"2534",2534,3494,34942021,-0.0581709661683262,4.09931828336948e-07,-0.0136749158614922,0.610010535247988,-0.100273424529501,-0.000454286361346592,0.0302883876790059
"2535",2535,3498,34982021,0.0463935416585936,2.78780535877522e-07,-0.205427801277428,0.180307165970041,0.00440138710043431,0.0723313009937592,0.0757206889499973
"2536",2536,3499,34992021,-0.145246641236908,8.65939566077683e-07,-0.00902135839939731,0.208681044149929,-0.00875897871087577,-0.132378460950289,-0.123023326927083
"2537",2537,3501,35012021,0.0970922031576239,1.27514815308817e-07,0.148435278452827,0.256363818130209,0.0440323959039181,0.103722353591626,0.107598132319479
"2538",2538,3504,35042021,0.0312505891925053,1.81290001638862e-07,0.170193059348545,0.369485883310152,0.00489011650420665,0.048480661478192,0.0613435203509925
"2539",2539,3508,35082021,0.0113641381904403,3.08816494753671e-07,0.187055091936215,0.342646415304451,-0.0305604803208233,0.0241725012520359,0.0449013790478684
"2540",2540,3511,35112021,0.0505466851342097,5.13367578373261e-07,1.32890639358249,0.427076135492078,0.0648183038129864,-0.0174281442741662,0.00995984733745677
"2541",2541,3512,35122021,0.214077835692001,2.32805400526559e-07,-0.0872328819935033,0.0450254956834387,0.0740193130704169,0.215978999083623,0.207110657996603
"2542",2542,3515,35152021,0.122539190842188,8.53547398468617e-08,0.179057429314966,0.0206537985291842,0.209967368029409,0.101023755373811,0.0692032556452389
"2543",2543,3516,35162021,-0.0072302580507038,5.67880776838188e-07,0.258097837907518,0.269863191842052,0.0249021399451314,-0.0082944585753592,0.00116810544954027
"2544",2544,3518,35182021,-0.0346721549054172,4.55732845759953e-07,0.0625602706688518,0.112894140551655,0.0188017142846726,-0.037399423208029,-0.0310541652577848
"2545",2545,3520,35202021,-0.0403479615883568,9.59523462267699e-07,0.0349957397158275,0.283468178363897,0.0155097372440951,-0.0228740481572353,-0.0180999184744245
"2546",2546,3521,35212021,0.106325232021476,8.97221484506779e-07,0.0211878853566276,0.130680309218412,-0.0724793459614266,0.108244746729826,0.132358041093698
"2547",2547,3522,35222021,-0.149027751015295,3.3395125447119e-07,-0.122951835212421,0.0960737684963077,-0.157885140137635,-0.138859385271916,-0.0977060251185983
"2548",2548,3523,35232021,-0.0758310741127284,7.71943259082684e-07,0.034001784732815,0.708417732462993,-0.0929944605351728,-0.0115473930295562,0.0176210778043075
"2549",2549,3526,35262021,0.0164473347213037,2.84575657853548e-07,0.203683035079072,0.26395132162627,0.183031095012982,0.019368135140798,-0.00658233812873927
"2550",2550,3527,35272021,-0.0513526876133798,3.64345578866791e-07,0.552274664100702,0.125934227607412,0.205551387846962,-0.0910373943576927,-0.113498680345603
"2551",2551,3528,35282021,0.245037432747714,3.02291429493849e-07,0.524997687470564,0.00405070515521758,0.0907079846653604,0.194238376495438,0.196704173258595
"2552",2552,3529,35292021,-0.102447880424868,4.03620964395787e-07,0.231029007431469,0.185790766121025,0.441421682195311,-0.110377831547706,-0.193082963194464
"2553",2553,3530,35302021,0.0737967037381583,3.3200332800136e-07,0.215682309999475,0.161784889731735,0.246031066215408,0.0645360548468352,0.0248499320190988
"2554",2554,3531,35312021,0.0280281246449364,3.80001147603466e-07,0.187522966319358,0.140098063096151,0.0293691486948291,0.0185482762344653,0.0258915996997454
"2555",2555,3532,35322021,-0.102276892719668,4.3287592200407e-08,0.0164776816966381,0.38441615513719,0.0610688364485682,-0.0711564898154992,-0.0741062377936631
"2556",2556,3533,35332021,0.0430050052131695,5.18594329326587e-08,0.311344691759199,0.356906263297083,0.182494952132447,0.0479238939638181,0.0254594164246289
"2557",2557,3535,35352021,-0.140182504389588,4.19955795452971e-07,-0.0192999084916322,0.175032536075253,0.0406563405135975,-0.129630621573485,-0.130058698128676
"2558",2558,3537,35372021,0.0440747162636755,5.81069679551693e-07,0.206520880157865,0.12462375738249,0.123484860810569,0.031156885170316,0.0175606139465276
"2559",2559,3540,35402021,0.1494271442283,2.20392717783819e-07,-0.234213324723324,0.021190980207632,0.0460651635148671,0.160290636958402,0.153989983897753
"2560",2560,3541,35412021,0.0150516331799304,5.61230216634864e-07,0.0290352452576047,0.227413851161747,0.106853743405545,0.027358579680841,0.0130523346438087
"2561",2561,3543,35432021,0.0745189718233319,1.72354390271353e-07,0.0798547190373525,0.189833710760722,0.0299877680089224,0.079204882509216,0.0843609508458051
"2562",2562,3545,35452021,0.0910727560262398,8.10041074752778e-08,0.794839033902892,0.199967144734008,0.493869892660647,0.0407737376438502,-0.0385066316114566
"2563",2563,3546,35462021,-0.0382595930609493,5.86722585240524e-07,0.114605696020202,0.0563406229703066,0.170009323021879,-0.0514300670440619,-0.0775871552855992
"2564",2564,3548,35482021,-0.017563681559892,1.26452032887139e-07,0.347861070186316,0.30506540288819,0.0313341814892686,-0.0212810567809918,-0.00965300087717364
"2565",2565,3550,35502021,0.0337919936547902,2.43596814143426e-07,0.35422557649622,0.139046035900324,0.019995400892149,0.0112623369826721,0.0252443192058841
"2566",2566,3551,35512021,-0.0389982374035722,2.43519815937982e-07,0.0216837349705658,0.546864170978185,0.099127419795531,0.00923738842622469,-0.00266316283377968
"2567",2567,3552,35522021,0.0220000895981565,1.06919041222743e-07,0.113599022161217,0.153125067158523,0.0497822540265978,0.0200984152669341,0.0219341286413144
"2568",2568,3555,35552021,0.145290753609204,2.8213440318699e-06,-0.400625209837462,0.00102696922760064,0.0678307532142162,0.163779430570925,0.140490504885733
"2569",2569,3556,35562021,0.010613922836374,6.45969377175706e-07,0.30005858942251,0.00307998199037376,0.240839346769927,-0.023037502513757,-0.0603994003412839
"2570",2570,3557,35572021,0.0551580592919809,2.22182180055994e-07,0.214599324432863,0.191178656468801,0.129439116639201,0.0493360204860005,0.0357142995513136
"2571",2571,3558,35582021,0.0732462112556712,1.48474858826392e-07,0.256088100230032,0.290542582069849,0.0787148372559649,0.0751269050493513,0.0739407445349488
"2572",2572,3563,35632021,0.00715070039066807,2.69593590358471e-07,0.161123148464921,0.0719868804975188,0.222810745029975,-0.00756835138192927,-0.0432589253534153
"2573",2573,3564,35642021,0.163325084383043,5.90194392327001e-07,0.216186435326203,0.516109060841369,0.0263327032024538,0.192471582875457,0.200428504095543
"2574",2574,3567,35672021,-0.134045554384872,1.56555037706281e-06,0.0921733439999499,0.861890276836273,0.164030540756756,-0.058534206168484,-0.0872130756062366
"2575",2575,3570,35702021,0.0469198014235716,1.08322293486256e-06,0.303173518232267,0.0297539675748047,0.157196229084319,0.01539560804352,-0.00476937353910358
"2576",2576,3576,35762021,-0.0824767770726824,3.08064819672255e-08,0.0493684963858297,0.253035046901791,-0.0413295757229642,-0.0683019310975887,-0.0477285639292979
"2577",2577,3577,35772021,0.0124466440977333,7.66607791188303e-07,0.227580555146698,0.493935365763909,0.130803987587087,0.0380507067551574,0.02266932495049
"2578",2578,3580,35802021,-0.0722713004308691,8.7026672804948e-07,0.163574463937452,0.0792934826595003,0.101055372461106,-0.0871343457544563,-0.0977231142110433
"2579",2579,3581,35812021,0.0283265033286863,6.02204671301635e-07,0.0234233528949484,0.0893774107005748,0.0768112058245236,0.0259197244545622,0.0180289592125633
"2580",2580,3583,35832021,-0.240747734532958,2.08654574438563e-07,0.289955160131953,0.252726593651476,0.0876150990796247,-0.245742441581117,-0.248227152676716
"2581",2581,3587,35872021,-0.210825094054215,2.26582063945084e-07,0.0622368815782438,0.470928388285526,0.132704809793421,-0.174065099717085,-0.192299593862286
"2582",2582,3588,35882021,-0.0437470519288211,6.19830996880391e-07,0.500302167610979,0.292356306129571,0.20391014186072,-0.0614557170978385,-0.0856901660882017
"2583",2583,3591,35912021,0.00019844574740327,2.65656957701834e-07,0.0595905748099291,0.442601493576548,0.0339363480616207,0.034018163519077,0.0374287815526835
"2584",2584,3592,35922021,-0.174581813959889,1.07502838074925e-07,1.43437037737796,0.0477412578692077,0.461292635625581,-0.291846436059399,-0.348060141918211
"2585",2585,3593,35932021,-0.0859077396513348,6.22438664893961e-07,0.0344028074473541,0.274021775394253,-0.024424493210439,-0.0689995105952795,-0.0543707020821348
"2586",2586,3594,35942021,0.0786856592058748,3.28302858073361e-07,0.0466895909609031,0.182815774821009,0.00705588502571268,0.0850160145334301,0.0939339014078018
"2587",2587,3596,35962021,0.11198801300757,3.47135125055082e-08,0.182405449243881,0.130610042077637,0.0590754555818738,0.102303875289045,0.104027752060575
"2588",2588,3597,35972021,0.0326642863559232,9.87134673796411e-07,0.221985858308663,0.212428420396966,0.0757171780188799,0.0276305835030125,0.0236887205389599
"2589",2589,3605,36052021,-0.0253252579348871,9.71332387320344e-08,0.304674721667133,0.274742239952708,0.0493602950596966,-0.0289288337620074,-0.0222571161838803
"2590",2590,3607,36072021,-0.0523809701089688,2.18993143981641e-07,0.115390772461087,0.205942247566055,-0.0643971239192415,-0.0487844225441612,-0.0220399084413642
"2591",2591,3609,36092021,0.0926113051120688,1.56662953754663e-06,0.610123873397534,0.335645678530752,0.00024596083739482,0.0698223711559319,0.090374817816942
"2592",2592,3611,36112021,-0.0235572409406679,1.40777239586391e-07,0.187398156465737,0.142822592100342,0.110437773574169,-0.0324301672093118,-0.0422626631187418
"2593",2593,3615,36152021,0.0205031336759282,3.24447474062858e-07,0.194616248394391,0.290977472638533,0.0453697614305278,0.0270440279521485,0.0311522802464888
"2594",2594,3617,36172021,0.0475862322184498,9.43875376736058e-08,-0.031411323049937,0.16308911155748,-0.00491589173711674,0.0581903328757046,0.06854139427047
"2595",2595,3622,36222021,0.0335978615306585,1.91756576531488e-07,0.115884251895274,0.166447776534556,0.0449724781373533,0.0328682461055245,0.0355567600785086
"2596",2596,3623,36232021,-0.102712924392642,1.57847465680015e-06,0.18211019962969,0.0578258405772166,-0.0572717959726798,-0.122267253800992,-0.0995973329753611
"2597",2597,3624,36242021,-0.0513017922152841,3.11825190798039e-07,0.369458281687286,0.35409590183743,0.149544813177733,-0.0515838805217627,-0.0661265026673985
"2598",2598,3625,36252021,0.000355444079916024,3.46436725064351e-07,-0.109694685314201,0.486662532521748,-0.0583732024264428,0.0522034910877199,0.0715364849271452
"2599",2599,3628,36282021,0.0874872989199403,3.37234120404047e-07,0.329953572978644,0.253333306354604,0.024550981199535,0.0792538288908004,0.0912996242329941
"2600",2600,3629,36292021,-0.257076260363441,1.23392656409446e-06,-0.666474585431523,0.0170911168392724,-0.196719976407324,-0.21394629446763,-0.180486902147509
"2601",2601,3630,36302021,-0.0824504086416434,1.33693753867927e-07,-0.0738750238810468,0.541545935636351,-0.0844353598053205,-0.0271471555687915,-0.000524289461051135
"2602",2602,3631,36312021,0.0222546860375661,3.9676037220884e-07,-0.0321387804300327,0.256122706873834,-0.00689172766526756,0.0427176105997334,0.0525219527149563
"2603",2603,3632,36322021,-0.0185070481776723,1.4404614085984e-06,-0.181228771199991,0.12230957820409,-0.0615595587578613,-0.00226960556685009,0.0127195817001892
"2604",2604,3645,36452021,-0.0535625431057559,1.96829935786202e-07,0.0636534234237071,0.678420038232247,0.0579528348234672,0.00582662218984781,0.00416975233487081
"2605",2605,3646,36462021,0.0736986760240084,1.37284943136577e-06,0.449093370235526,0.181109042684635,0.117158970472754,0.046902110177916,0.0382673876408639
"2606",2606,3652,36522021,-0.0239005230153515,5.94673509376515e-07,0.218421201299956,0.211343397191357,0.0308367948287192,-0.028282191254625,-0.0211817404040471
"2607",2607,3653,36532021,0.0291720160592568,8.75812962434718e-08,0.216217113332737,0.38848733351124,0.108438081293485,0.0449801724008545,0.036392515338139
"2608",2608,3661,36612021,0.125571547397229,1.09733588793128e-07,0.410197322939368,0.0970411435117821,0.163472651097665,0.0942129341202794,0.0783130751782627
"2609",2609,3663,36632021,0.0567867602452917,5.68015286427388e-07,0.35454491751282,0.131151321544365,0.0399377228039961,0.0329626949269487,0.0415450995265338
"2610",2610,3664,36642021,-0.0396222341690972,1.0582861690464e-06,-0.106757792161063,0.0162309349746646,-0.101220838924612,-0.0403685222445806,-0.0135481897709358
"2611",2611,3665,36652021,0.0729406706084983,4.40195307614864e-08,0.343401201618739,0.170105024877858,0.0890062586528641,0.0549098235782653,0.0539823990694301
"2612",2612,3666,36662021,-0.146464413049123,4.20147942493511e-07,-0.17271399605229,0.0905570069332814,-0.0135153190141313,-0.133095405053304,-0.125342736062922
"2613",2613,3669,36692021,0.0346408616030356,2.13712430690387e-07,-0.131965288827007,0.263139200523168,0.139412525899275,0.063948079142363,0.0395085311221764
"2614",2614,3672,36722021,0.110719084244046,1.32242946161252e-06,0.108485500883383,0.143413507823493,0.008726712017181,0.106637561093715,0.113659451992321
"2615",2615,3673,36732021,-0.0050076638617741,1.19587144994199e-08,-0.141747731204644,0.215571219717605,0.0131240553512449,0.0201159581615471,0.0239758780282535
"2616",2616,3675,36752021,0.00486690969976977,3.90477350751747e-07,0.264489833531696,0.546781139006813,0.127796989263435,0.0338217777057191,0.021169536307978
"2617",2617,3679,36792021,-0.121294325391387,1.16043030148095e-07,-0.0515008251239659,0.160887162890646,0.0704019138744876,-0.109378905063694,-0.116235084495539
"2618",2618,3680,36802021,-0.0117035001995152,1.60511015710497e-07,0.130624506629265,0.668546999712043,0.0593616284291975,0.041385894639914,0.0411985428295578
"2619",2619,3684,36842021,0.0323918812766488,1.14341774424261e-06,0.566993417344046,0.498315173953859,0.0975952781420834,0.0313215584377245,0.0305500013241326
"2620",2620,3685,36852021,0.0266570341215382,4.31050647157889e-07,0.263049088478749,0.361850207313809,0.00186343194766355,0.0354396601362699,0.0505098155684683
"2621",2621,3686,36862021,0.0215038806107644,9.21213237834228e-07,0.12825591303747,0,-0.0189143501992124,0.000677553639707642,0.0155853720034549
"2622",2622,3687,36872021,-0.0648446452505317,2.26019858104733e-07,0.085465567004717,0.00429686352242908,0.0626201578070649,-0.0809679931412409,-0.0829895036840982
"2623",2623,3689,36892021,0.0317107639634354,1.77140261784964e-07,0.282572019916234,0.263382946777854,0.0447038250251008,0.0285018629122641,0.0354088907923736
"2624",2624,3691,36912021,-0.103063175026205,7.57429837569929e-08,-0.176590297793387,0.278123085832782,-0.0337721301116005,-0.0684358486344411,-0.0552979031773248
"2625",2625,3693,36932021,0.06783642075488,3.44200547760752e-07,0.242502365518264,0.235726777735594,0.0407647034729491,0.0645426730128118,0.0708155882823024
"2626",2626,3694,36942021,0.0727093986069681,1.68594857957989e-07,0.404734379644261,0.213759565861497,0.0520752425363478,0.0544777910425979,0.0628359775569066
"2627",2627,3701,37012021,0.0845094989210073,1.30069643189053e-07,0.415458699051233,0.0784461724341064,0.0530580088496784,0.0506772230366128,0.0592472011437746
"2628",2628,3702,37022021,0.131129475043997,4.27392229598115e-09,0.818324034111832,0.0509097443218731,0.0497814074661226,0.0627705259516252,0.0824799217070192
"2629",2629,3703,37032021,-0.0109148837415005,1.48909040252943e-08,0.0855593373488145,0.0652116913252592,0.0278053383593113,-0.0201165351127424,-0.0138095377517459
"2630",2630,3704,37042021,0.0454388944092308,5.10486281574534e-08,0.159699660501098,0.0867390212905961,0.0559216791527357,0.0327190519757734,0.0345385805492724
"2631",2631,3705,37052021,-0.0168146856950567,7.92902444771966e-08,-0.0156424587207058,0.333408500485098,0.0599666568663925,0.0112046549925257,0.00760458483342289
"2632",2632,3706,37062021,0.21175085905649,1.74911606233395e-08,0.0244140045776116,0.136172603472678,0.209220185464023,0.215117255410498,0.179789766632098
"2633",2633,3707,37072021,-0.0738774322806048,1.16644955152348e-07,0.209505887304176,0.313873377701964,0.0451974705774765,-0.0657421225752126,-0.0605898827213871
"2634",2634,3708,37082021,-0.0185519842818272,8.18382039067594e-08,-0.0112686296487373,0.229949803719252,0.0179104546014021,-0.00219992856759059,0.00362608150279121
"2635",2635,3709,37092021,-0.193456480831332,2.04294724558616e-07,0.0622651504456996,0.0114517407851332,0.0788589894479732,-0.206945920988939,-0.21306733414055
"2636",2636,3710,37102021,-0.116441657791228,1.08812081100691e-07,-0.0637088206119679,0.326968007942411,-0.0577505974871373,-0.0853852256591229,-0.0642602665035199
"2637",2637,3711,37112021,-0.0269337233814239,1.71330619657346e-09,0.199851417974698,0.410966559771894,0.113101477385304,-0.00727203386420411,-0.0170384733836814
"2638",2638,3712,37122021,0.166892993289914,4.38461702716038e-08,0.179560414958402,0.152108985443905,0.0274578310553567,0.159773474786026,0.168377393640383
"2639",2639,4102,41022021,-0.0683857666158746,1.04870060751226e-06,0.00514807128227769,0.430691901199818,0.00844833209411878,-0.0325679212635791,-0.0272985400896592
"2640",2640,4104,41042021,-0.0159061659028242,7.14049465919561e-08,0.00501869667121564,0.045448391646421,0.0515750074689574,-0.021009280968971,-0.0221254286273375
"2641",2641,4105,41052021,-0.0463391572245519,1.06828373487804e-07,0.0446819286666355,0.266792325321455,0.0878737083514897,-0.0303856023104742,-0.03871571691145
"2642",2642,4106,41062021,0.0316572725461355,3.28255332754072e-07,0.140673494596425,0.243209628122816,0.0339780377487068,0.0372074039053429,0.0424947521422033
"2643",2643,4107,41072021,-0.0106598177148442,2.80602745922351e-07,-0.0358888106007228,0.414828508228816,0.121011898398235,0.0276083831029037,0.00936818624798591
"2644",2644,4108,41082021,-0.0150735218946539,5.52609227358357e-07,0.0467827919697038,0.154489646037212,-0.0527830229603608,-0.0121302376727968,0.00932630081354863
"2645",2645,4109,41092021,0.000733766922878671,1.01069824087971e-06,-0.0233360116836717,0.444540460777328,0.00515355033024565,0.0403536453975255,0.0457559103518407
"2646",2646,4111,41112021,-0.0393988638060479,6.72622514827963e-07,0.0646235533571262,0.578784947784314,0.0543149406948729,0.00841747553237136,0.00614806364874173
"2647",2647,4113,41132021,-0.000649931122988374,8.43409191523974e-08,0.102821026629717,0.000503262264582355,0.0112720795037988,-0.0183756729640949,-0.00818073919052568
"2648",2648,4114,41142021,-0.0326465986352932,9.63626287609491e-08,0.0281615928048723,0.544339480915719,0.0111852921334272,0.0149874556261804,0.0231348396393166
"2649",2649,4116,41162021,-0.0402859180353442,5.57127894279411e-07,0.0381471040492055,0.372558665567268,0.0273193234238852,-0.0128086933537094,-0.00934881033968233
"2650",2650,4119,41192021,-0.049143336299092,2.18821349436251e-07,-0.455099828487826,0.459086534653205,0.0121874738782014,0.0270006314794599,0.0225582583317575
"2651",2651,4120,41202021,-0.000410925042149536,1.22554441440363e-07,-0.0687122310190439,0.481961640704938,0.00910530478125319,0.0479807808876928,0.0541177279449475
"2652",2652,4121,41212021,-0.133443271079967,2.97934272720095e-07,0.0977930518748259,0.248665775843191,0.0379961536685392,-0.123887231453415,-0.120461846732007
"2653",2653,4123,41232021,0.0902530315793818,3.58846416425118e-08,-0.00822626701941269,0.0266416550714418,0.0774014136754575,0.0841777560258101,0.0771418342146368
"2654",2654,4126,41262021,0.0170470318848215,2.5329537280013e-07,-0.034455262971256,0.470050355120113,0.0978771314805621,0.0612789364431345,0.0482529087934556
"2655",2655,4127,41272021,0.00223862565346587,1.60016129625866e-06,0.273595578434306,0.555884833191186,0.074575517212135,0.0299618211480582,0.0255494178448864
"2656",2656,4128,41282021,-0.02061974194462,7.18105110193947e-08,0.00823630656136948,0.090587236198702,-0.0167433387492821,-0.021037306334183,-0.00699419091431437
"2657",2657,4129,41292021,-0.0517597180127012,1.78980462850636e-07,0.0465179171971946,0.245901615871415,0.00946394993415309,-0.0383265001567962,-0.0295029966033266
"2658",2658,4130,41302021,0.0112240168879088,6.36606935959889e-07,-0.00812628753752798,0.260295843975279,0.000236817780177079,0.029956060739526,0.0380389961941582
"2659",2659,4131,41312021,-0.0231955423091875,3.50227122288804e-06,0.00180016740856445,0.16173488507297,-0.083273502866609,-0.0196099049208665,-0.00166398370971298
"2660",2660,4133,41332021,-0.0498291343010573,7.72448910229077e-07,-0.00389777720101592,0.209147494484715,0.0219136031342887,-0.0371958512292721,-0.0342012717722744
"2661",2661,4137,41372021,-0.0493591658703142,1.11560003775191e-07,0.135357760660507,0.147246933382836,0.151192476036353,-0.0536203598707813,-0.0736625887283553
