代號,名稱,年/月,Year,Key,BVE,LNAT,NIS,Industry,Price,RPA,LN_RPA_Count,RPA_Count,Finance,KY
1517,利奇,19-Dec,2019,15172019,14.15,15,0.01,M1500,5.97,0,0,0,0,0
1517,利奇,18-Dec,2018,15172018,14.54,15,0.3,M1500,8.84,0,0,0,0,0
1517,利奇,17-Dec,2017,15172017,14.74,15,0.4,M1500,9.01,0,0,0,0,0
1519,華城,22-Dec,2022,15192022,16.34,16,1.37,M1500,68.48,0,0,0,0,0
1519,華城,21-Dec,2021,15192021,13.48,16,1.11,M1500,39.54,0,0,0,0,0
1519,華城,20-Dec,2020,15192020,13.59,16,1.75,M1500,42.21,0,0,0,0,0
1519,華城,19-Dec,2019,15192019,12.94,16,1.36,M1500,22.04,0,0,0,0,0
1519,華城,18-Dec,2018,15192018,11.73,16,0.18,M1500,21.58,0,0,0,0,0
1519,華城,17-Dec,2017,15192017,11.93,16,0.24,M1500,22.78,0,0,0,0,0
1521,大億,22-Dec,2022,15212022,23.53,15,1.16,M2200,38.24,0,0,0,0,0
1521,大億,21-Dec,2021,15212021,22.75,15,1.08,M2200,37.15,0,0,0,0,0
1521,大億,20-Dec,2020,15212020,23.09,15,2.1,M2200,49.72,0,0,0,0,0
1521,大億,19-Dec,2019,15212019,24.95,15,4.73,M2200,47.11,0,0,0,0,0
1521,大億,18-Dec,2018,15212018,24.25,15,4.19,M1500,50.27,0,0,0,0,0
1521,大億,17-Dec,2017,15212017,25.38,15,6.56,M1500,61.37,0,0,0,0,0
1522,堤維西,22-Dec,2022,15222022,29.31,17,3.17,M2200,28.43,0,0,0,0,0
1522,堤維西,21-Dec,2021,15222021,26.18,17,0.69,M2200,17.36,0,0,0,0,0
1522,堤維西,20-Dec,2020,15222020,21.43,17,0.77,M2200,21.13,0,0,0,0,0
1522,堤維西,19-Dec,2019,15222019,21.93,17,2.05,M2200,17.36,0,0,0,0,0
1522,堤維西,18-Dec,2018,15222018,21.15,17,2.14,M1500,21.72,0,0,0,0,0
1522,堤維西,17-Dec,2017,15222017,20.81,17,1.59,M1500,24.12,0,0,0,0,0
1524,耿鼎,22-Dec,2022,15242022,15.28,16,1.93,M2200,25.07,0,0,0,0,0
1524,耿鼎,21-Dec,2021,15242021,13.6,16,0.23,M2200,10.02,0,0,0,0,0
1524,耿鼎,20-Dec,2020,15242020,13.33,15,0.09,M2200,10.8,0,0,0,0,0
1524,耿鼎,19-Dec,2019,15242019,13.05,15,0.85,M2200,7.57,0,0,0,0,0
1524,耿鼎,18-Dec,2018,15242018,12.62,15,1.07,M1500,8.81,0,0,0,0,0
1524,耿鼎,17-Dec,2017,15242017,12.02,15,0.91,M1500,8.44,0,0,0,0,0
1525,江申,22-Dec,2022,15252022,62.94,16,3.67,M2200,62.29,0,0,0,0,0
1525,江申,21-Dec,2021,15252021,60.48,15,4.2,M2200,57.92,0,0,0,0,0
1525,江申,20-Dec,2020,15252020,58.91,15,4.41,M2200,76.15,0,0,0,0,0
1525,江申,19-Dec,2019,15252019,55.98,15,3.99,M2200,35.84,0,0,0,0,0
1525,江申,18-Dec,2018,15252018,56.04,15,6.17,M1500,58.15,0,0,0,0,0
1525,江申,17-Dec,2017,15252017,52.96,15,7.36,M1500,64.63,0,0,0,0,0
1526,日馳,22-Dec,2022,15262022,23.85,15,6.43,M1500,39.29,0,0,0,0,0
1526,日馳,21-Dec,2021,15262021,21.48,15,4.34,M1500,41.05,0,0,0,0,0
1526,日馳,20-Dec,2020,15262020,18.88,14,2.95,M1500,39.62,0,0,0,0,0
1526,日馳,19-Dec,2019,15262019,16.7,14,1.34,M1500,12.83,0,0,0,0,0
1526,日馳,18-Dec,2018,15262018,16.44,14,2.19,M1500,29.2,0,0,0,0,0
1526,日馳,17-Dec,2017,15262017,15.19,15,2.99,M1500,48.36,0,0,0,0,0
1527,鑽全,22-Dec,2022,15272022,33.88,16,5.41,M1500,40.52,0,0,0,0,0
1527,鑽全,21-Dec,2021,15272021,30.76,15,3.36,M1500,38.04,0,0,0,0,0
1527,鑽全,20-Dec,2020,15272020,29.71,15,2.93,M1500,39.71,0,0,0,0,0
1527,鑽全,19-Dec,2019,15272019,28.01,15,4.35,M1500,31.55,0,0,0,0,0
1527,鑽全,18-Dec,2018,15272018,27.75,17,7.8,M1500,43.86,0,0,0,0,0
1527,鑽全,17-Dec,2017,15272017,21.61,16,2,M1500,41.68,0,0,0,0,0
1528,恩德,22-Dec,2022,15282022,12.86,16,0.81,M1500,10.91,0,0,0,0,0
1528,恩德,21-Dec,2021,15282021,11.49,15,0.02,M1500,9.58,0,0,0,0,0
1528,恩德,20-Dec,2020,15282020,10.96,15,-0.61,M1500,9.74,0,0,0,0,0
1528,恩德,19-Dec,2019,15282019,11.8,15,-1.32,M1500,5.47,0,0,0,0,0
1528,恩德,18-Dec,2018,15282018,13.13,16,0.25,M1500,9.68,0,0,0,0,0
1528,恩德,17-Dec,2017,15282017,12.9,16,0.53,M1500,13.52,0,0,0,0,0
1529,樂事綠能,22-Dec,2022,15292022,11.82,15,0.37,M1500,26.98,0,0,0,0,0
1529,樂事綠能,21-Dec,2021,15292021,12.11,15,0.78,M1500,21.74,0,0,0,0,0
1529,樂事綠能,20-Dec,2020,15292020,11.19,14,0.53,M1500,12.61,0,0,0,0,0
1529,樂事綠能,19-Dec,2019,15292019,11.05,14,0.45,M1500,9.15,0,0,0,0,0
1529,樂事綠能,18-Dec,2018,15292018,10.64,14,0.65,M1500,9.62,0,0,0,0,0
1529,樂事綠能,17-Dec,2017,15292017,1.09,14,0.08,M1500,22.33,0,0,0,0,0
1530,亞崴,22-Dec,2022,15302022,34.87,16,3.71,M1500,30.81,0,0,0,0,0
1530,亞崴,21-Dec,2021,15302021,32.68,16,1.17,M1500,27.96,0,0,0,0,0
1530,亞崴,20-Dec,2020,15302020,33.67,16,0.82,M1500,30.92,0,0,0,0,0
1530,亞崴,19-Dec,2019,15302019,31.19,16,1.06,M1500,20.57,0,0,0,0,0
1530,亞崴,18-Dec,2018,15302018,32.44,16,3.48,M1500,24.04,0,0,0,0,0
1530,亞崴,17-Dec,2017,15302017,30.38,16,1.81,M1500,23.72,0,0,0,0,0
1531,高林股,22-Dec,2022,15312022,20.38,15,1.03,M1500,13.73,0,0,0,0,0
1531,高林股,21-Dec,2021,15312021,19.87,15,0.92,M1500,13.63,0,0,0,0,0
1531,高林股,20-Dec,2020,15312020,19.28,15,-0.31,M1500,13.89,0,0,0,0,0
1531,高林股,19-Dec,2019,15312019,19.68,15,0.16,M1500,9.1,0,0,0,0,0
1531,高林股,18-Dec,2018,15312018,20.42,15,0.66,M1500,13.84,0,0,0,0,0
1531,高林股,17-Dec,2017,15312017,19.95,15,0.81,M1500,18.61,0,0,0,0,0
1532,勤美,22-Dec,2022,15322022,44.36,18,2.66,M1500,34.32,0,0,0,0,0
1532,勤美,19-Dec,2019,15322019,40.86,18,1.73,M1500,19.04,1,1.098612289,2,0,0
1532,勤美,21-Dec,2021,15322021,44.53,18,4.51,M1500,30.87,0,0,0,0,0
1532,勤美,20-Dec,2020,15322020,42.54,18,2.23,M1500,28.25,0,0,0,0,0
1532,勤美,18-Dec,2018,15322018,43.98,17,5.25,M1500,29.17,0,0,0,0,0
1532,勤美,17-Dec,2017,15322017,40.41,17,3.04,M1500,21.75,0,0,0,0,0
1533,車王電,22-Dec,2022,15332022,29.84,16,-0.55,M2200,50.8,0,0,0,0,0
1533,車王電,21-Dec,2021,15332021,29.28,16,0.04,M2200,59.01,0,0,0,0,0
1533,車王電,20-Dec,2020,15332020,27.64,16,-0.02,M2200,67.87,0,0,0,0,0
1533,車王電,19-Dec,2019,15332019,27.33,16,1.25,M2200,22.56,0,0,0,0,0
1533,車王電,18-Dec,2018,15332018,27.23,15,1.81,M1500,35.16,0,0,0,0,0
1533,車王電,17-Dec,2017,15332017,22.92,15,1.47,M1500,36.66,0,0,0,0,0
1535,中宇,22-Dec,2022,15352022,28.37,16,3.51,M1500,46.53,0,0,0,0,0
1535,中宇,21-Dec,2021,15352021,26.1,16,3.09,M1500,38.43,0,0,0,0,0
1535,中宇,20-Dec,2020,15352020,23.92,16,1.59,M1500,34.5,0,0,0,0,0
1535,中宇,19-Dec,2019,15352019,23.96,16,1.02,M1500,22.53,0,0,0,0,0
1535,中宇,18-Dec,2018,15352018,24.23,16,0.8,M1500,27.21,0,0,0,0,0
1535,中宇,17-Dec,2017,15352017,24.75,16,1.2,M1500,35.11,0,0,0,0,0
1536,和大,22-Dec,2022,15362022,32.11,17,2.25,M2200,70.3,0,0,0,0,0
1536,和大,21-Dec,2021,15362021,31.28,17,1.2,M2200,78.06,0,0,0,0,0
1536,和大,20-Dec,2020,15362020,22.92,17,1.01,M2200,109.86,0,0,0,0,0
1536,和大,19-Dec,2019,15362019,25.98,17,2.55,M2200,69.35,0,0,0,0,0
1536,和大,18-Dec,2018,15362018,26.95,17,4.88,M1500,100.1,0,0,0,0,0
1536,和大,17-Dec,2017,15362017,25.96,16,4.65,M1500,106.49,0,0,0,0,0
1537,廣隆,22-Dec,2022,15372022,52.94,16,10.61,M1500,132.89,0,0,0,0,0
1537,廣隆,21-Dec,2021,15372021,46.14,15,7.41,M1500,121.64,0,0,0,0,0
1537,廣隆,20-Dec,2020,15372020,48.62,16,10.67,M1500,122.28,0,0,0,0,0
1537,廣隆,19-Dec,2019,15372019,49.64,16,12.23,M1500,102.56,0,0,0,0,0
1537,廣隆,18-Dec,2018,15372018,47.89,16,12.08,M1500,121.04,0,0,0,0,0
1537,廣隆,17-Dec,2017,15372017,44.34,15,11.09,M1500,99.34,0,0,0,0,0
1538,正峰,22-Dec,2022,15382022,1.81,13,-0.89,M1500,12.81,0,0,0,0,0
1538,正峰,21-Dec,2021,15382021,1.28,13,-5.13,M1500,11.98,0,0,0,0,0
1538,正峰,20-Dec,2020,15382020,6.55,13,-6.29,M1500,12.02,0,0,0,0,0
1538,正峰,19-Dec,2019,15382019,2.58,14,-2.71,M1500,8.96,0,0,0,0,0
1538,正峰,18-Dec,2018,15382018,5.6,14,-1.75,M1500,18.11,0,0,0,0,0
1538,正峰,17-Dec,2017,15382017,5.1,14,-0.82,M1500,31.59,0,0,0,0,0
1539,巨庭,22-Dec,2022,15392022,25.73,15,4.25,M1500,29.21,0,0,0,0,0
1539,巨庭,21-Dec,2021,15392021,20.53,15,1.46,M1500,16.54,0,0,0,0,0
1539,巨庭,20-Dec,2020,15392020,19.14,15,-0.26,M1500,19.55,0,0,0,0,0
1539,巨庭,19-Dec,2019,15392019,20.14,15,1.07,M1500,11.68,0,0,0,0,0
1539,巨庭,18-Dec,2018,15392018,20.84,15,1.33,M1500,20.01,0,0,0,0,0
1539,巨庭,17-Dec,2017,15392017,16.86,15,1.31,M1500,13.99,0,0,0,0,0
1540,喬福,22-Dec,2022,15402022,16.08,14,1.46,M1500,16.24,0,0,0,0,0
1540,喬福,21-Dec,2021,15402021,15.11,14,-0.17,M1500,13.81,0,0,0,0,0
1540,喬福,20-Dec,2020,15402020,15.63,14,-0.25,M1500,14.59,0,0,0,0,0
1540,喬福,19-Dec,2019,15402019,16.86,14,1.67,M1500,12.93,0,0,0,0,0
1540,喬福,18-Dec,2018,15402018,17.01,14,1.4,M1500,14.66,0,0,0,0,0
1540,喬福,17-Dec,2017,15402017,16.01,14,0.73,M1500,12.85,0,0,0,0,0
1541,錩泰,22-Dec,2022,15412022,23.81,15,3.45,M1500,32.73,0,0,0,0,0
1541,錩泰,21-Dec,2021,15412021,22.44,15,3.79,M1500,39.67,0,0,0,0,0
1541,錩泰,20-Dec,2020,15412020,21.76,15,5.77,M1500,47.67,0,0,0,0,0
1541,錩泰,19-Dec,2019,15412019,16.21,15,3.2,M1500,25.97,0,0,0,0,0
1541,錩泰,18-Dec,2018,15412018,14.08,15,0.98,M1500,24.51,0,0,0,0,0
1541,錩泰,17-Dec,2017,15412017,14.5,15,1.7,M1500,32.82,0,0,0,0,0
1558,伸興,22-Dec,2022,15582022,123.62,16,8.47,M1500,107.9,0,0,0,0,0
1558,伸興,21-Dec,2021,15582021,82.2,16,8.75,M1500,122.54,0,0,0,0,0
1558,伸興,20-Dec,2020,15582020,83.5,16,13.93,M1500,135.05,0,0,0,0,0
1558,伸興,19-Dec,2019,15582019,79.36,16,11.28,M1500,90.91,0,0,0,0,0
1558,伸興,18-Dec,2018,15582018,80.07,16,15.26,M1500,107.43,0,0,0,0,0
1558,伸興,17-Dec,2017,15582017,73.09,16,10.17,M1500,87.33,0,0,0,0,0
1560,中砂,22-Dec,2022,15602022,42.37,16,8.87,M1500,114.63,0,0,0,0,0
1560,中砂,20-Dec,2020,15602020,33.57,16,3.83,M1500,65.02,1,0.693147181,1,0,0
1560,中砂,21-Dec,2021,15602021,35.4,16,4.88,M1500,120.18,0,0,0,0,0
1560,中砂,19-Dec,2019,15602019,32.66,16,3.72,M1500,44.53,0,0,0,0,0
1560,中砂,18-Dec,2018,15602018,32.26,16,4.92,M1500,50.1,0,0,0,0,0
1560,中砂,17-Dec,2017,15602017,28.75,15,5.18,M1500,60.79,0,0,0,0,0
1565,精華,22-Dec,2022,15652022,124.32,16,20.11,M1722,242.23,0,0,0,0,0
1565,精華,21-Dec,2021,15652021,118.44,16,18.8,M1722,254.38,0,0,0,0,0
1565,精華,20-Dec,2020,15652020,111.59,16,14.78,M1722,294.34,0,0,0,0,0
1565,精華,19-Dec,2019,15652019,114.31,16,25.53,M1722,249.4,0,0,0,0,0
1565,精華,18-Dec,2018,15652018,115.16,16,33.07,M1722,454.81,0,0,0,0,0
1565,精華,17-Dec,2017,15652017,106.94,16,31.52,M1722,616.01,0,0,0,0,0
1568,倉佑,22-Dec,2022,15682022,15.89,15,1.62,M2200,23.45,0,0,0,0,0
1568,倉佑,21-Dec,2021,15682021,14.44,15,0.1,M2200,19.3,0,0,0,0,0
1568,倉佑,20-Dec,2020,15682020,14.36,15,0.01,M2200,30.42,0,0,0,0,0
1568,倉佑,19-Dec,2019,15682019,14.9,15,0.02,M2200,12.06,0,0,0,0,0
1568,倉佑,18-Dec,2018,15682018,15.46,15,0.49,M1500,17.46,0,0,0,0,0
1568,倉佑,17-Dec,2017,15682017,15.44,15,1.7,M1500,26.39,0,0,0,0,0
1569,濱川,22-Dec,2022,15692022,30.29,16,3.96,M2325,23.32,0,0,0,0,0
1569,濱川,21-Dec,2021,15692021,27.78,16,2.76,M2325,21.65,0,0,0,0,0
1569,濱川,20-Dec,2020,15692020,26.97,16,3.36,M2325,25.04,0,0,0,0,0
1569,濱川,19-Dec,2019,15692019,24.07,16,1.13,M2325,12.07,0,0,0,0,0
1569,濱川,18-Dec,2018,15692018,24.2,16,0.43,M2325,16.41,0,0,0,0,0
1569,濱川,17-Dec,2017,15692017,23.45,16,2.7,M2325,29.77,0,0,0,0,0
1570,力肯,22-Dec,2022,15702022,17.71,14,2.07,M1500,16.98,0,0,0,0,0
1570,力肯,21-Dec,2021,15702021,16.82,14,1.58,M1500,16.77,0,0,0,0,0
1570,力肯,20-Dec,2020,15702020,15.02,14,0.91,M1500,13.03,0,0,0,0,0
1570,力肯,19-Dec,2019,15702019,14.88,14,1.4,M1500,9.79,0,0,0,0,0
1570,力肯,18-Dec,2018,15702018,14.28,14,1.61,M1500,10.44,0,0,0,0,0
1570,力肯,17-Dec,2017,15702017,13.47,14,1.48,M1500,10.16,0,0,0,0,0
1580,新麥,22-Dec,2022,15802022,53.88,15,7.11,M1500,96.74,0,0,0,0,0
1580,新麥,21-Dec,2021,15802021,48.28,15,10.48,M1500,94.71,0,0,0,0,0
1580,新麥,20-Dec,2020,15802020,46.43,15,7.08,M1500,90.09,0,0,0,0,0
1580,新麥,19-Dec,2019,15802019,44.5,15,10.43,M1500,65.8,0,0,0,0,0
1580,新麥,18-Dec,2018,15802018,42.18,15,9.69,M1500,88.59,0,0,0,0,0
1580,新麥,17-Dec,2017,15802017,42.13,15,11.71,M1500,110.5,0,0,0,0,0
1582,信錦,22-Dec,2022,15822022,47.54,16,3.38,M2328,56.79,0,0,0,0,0
1582,信錦,21-Dec,2021,15822021,48.31,16,1.68,M2328,62.8,0,0,0,0,0
1582,信錦,20-Dec,2020,15822020,50.45,16,7.29,M2328,71.26,0,0,0,0,0
1582,信錦,19-Dec,2019,15822019,46.23,16,7.17,M2328,49.9,0,0,0,0,0
1582,信錦,18-Dec,2018,15822018,44.9,16,7.22,M2328,59.24,0,0,0,0,0
1582,信錦,17-Dec,2017,15822017,36.19,16,5.27,M2328,56.12,0,0,0,0,0
1583,程泰,22-Dec,2022,15832022,61.86,17,8.25,M1500,64.79,0,0,0,0,0
1583,程泰,21-Dec,2021,15832021,59.54,16,3.21,M1500,51.43,0,0,0,0,0
1583,程泰,20-Dec,2020,15832020,58.57,16,1.16,M1500,55.37,0,0,0,0,0
1583,程泰,19-Dec,2019,15832019,54.52,16,2.91,M1500,44.63,0,0,0,0,0
1583,程泰,18-Dec,2018,15832018,54.37,17,7.06,M1500,42.67,0,0,0,0,0
1583,程泰,17-Dec,2017,15832017,50.43,17,4.09,M1500,47.8,0,0,0,0,0
1584,精剛,22-Dec,2022,15842022,13.6,15,1.05,M9900,29.27,0,0,0,0,0
1584,精剛,21-Dec,2021,15842021,11.19,15,0.51,M9900,15.54,0,0,0,0,0
1584,精剛,20-Dec,2020,15842020,10.03,15,0.41,M9900,10.91,0,0,0,0,0
1584,精剛,19-Dec,2019,15842019,9.93,15,-0.62,M9900,6.46,0,0,0,0,0
1584,精剛,18-Dec,2018,15842018,10.69,15,-0.76,M9900,7.24,0,0,0,0,0
1584,精剛,17-Dec,2017,15842017,12.18,15,-0.7,M9900,10.15,0,0,0,0,0
1586,和勤,22-Dec,2022,15862022,17.95,15,0.52,M1500,32.88,0,0,0,0,0
1586,和勤,21-Dec,2021,15862021,18.89,15,1.35,M1500,38.94,0,0,0,0,0
1586,和勤,20-Dec,2020,15862020,18.69,15,1.54,M1500,41.61,0,0,0,0,0
1586,和勤,19-Dec,2019,15862019,17.12,15,0.29,M1500,30.06,0,0,0,0,0
1586,和勤,18-Dec,2018,15862018,18.77,15,1.58,M1500,28.49,0,0,0,0,0
1586,和勤,17-Dec,2017,15862017,19.77,15,0.65,M1500,38.13,0,0,0,0,0
1587,吉茂,22-Dec,2022,15872022,20.39,15,1.83,M2200,22,0,0,0,0,0
1587,吉茂,21-Dec,2021,15872021,18.75,15,1.5,M2200,21.96,0,0,0,0,0
1587,吉茂,20-Dec,2020,15872020,19.77,15,1.11,M2200,24.81,0,0,0,0,0
1587,吉茂,19-Dec,2019,15872019,17.43,15,0.03,M2200,8.31,0,0,0,0,0
1587,吉茂,18-Dec,2018,15872018,18.29,15,0.24,M1500,14.38,0,0,0,0,0
1587,吉茂,17-Dec,2017,15872017,18.14,15,0.25,M1500,#N/A,0,0,0,0,0
1589,永冠-KY,22-Dec,2022,15892022,76.77,17,-2.44,M1500,78.3,0,0,0,0,1
1589,永冠-KY,21-Dec,2021,15892021,79.87,17,2.25,M1500,62.31,0,0,0,0,1
1589,永冠-KY,20-Dec,2020,15892020,79.23,17,4.64,M1500,77.34,0,0,0,0,1
1589,永冠-KY,19-Dec,2019,15892019,74.06,16,1.39,M1500,48.29,0,0,0,0,1
1589,永冠-KY,18-Dec,2018,15892018,74.19,16,-2.89,M1500,65.66,0,0,0,0,1
1589,永冠-KY,17-Dec,2017,15892017,81.77,16,2.04,M1500,95.12,0,0,0,0,1
1590,亞德客-KY,22-Dec,2022,15902022,194.67,18,29.57,M1500,1169.15,0,0,0,0,1
1590,亞德客-KY,21-Dec,2021,15902021,175.76,18,32.14,M1500,903.01,0,0,0,0,1
1590,亞德客-KY,20-Dec,2020,15902020,118.98,18,25.39,M1500,951.88,0,0,0,0,1
1590,亞德客-KY,19-Dec,2019,15902019,96.23,18,14.66,M1500,424.25,0,0,0,0,1
1590,亞德客-KY,18-Dec,2018,15902018,90.51,17,15.94,M1500,369.32,0,0,0,0,1
1590,亞德客-KY,17-Dec,2017,15902017,84.44,17,17.44,M1500,446.56,0,0,0,0,1
1591,駿吉-KY,22-Dec,2022,15912022,14.46,13,2.47,M1500,26.99,0,0,0,0,1
1591,駿吉-KY,21-Dec,2021,15912021,12.39,13,1.49,M1500,19.91,0,0,0,0,1
1591,駿吉-KY,20-Dec,2020,15912020,12.16,14,0.35,M1500,16.42,0,0,0,0,1
1591,駿吉-KY,19-Dec,2019,15912019,11.87,13,0.24,M1500,15.18,0,0,0,0,1
1591,駿吉-KY,18-Dec,2018,15912018,12.74,14,1.44,M1500,33.59,0,0,0,0,1
1591,駿吉-KY,17-Dec,2017,15912017,11.12,13,0.06,M1500,33.33,0,0,0,0,1
1593,祺驊,22-Dec,2022,15932022,37.08,15,2.37,M1722,68.2,0,0,0,0,0
1593,祺驊,21-Dec,2021,15932021,32.13,14,4.9,M1722,61.53,0,0,0,0,0
1593,祺驊,20-Dec,2020,15932020,29.48,14,4.23,M1722,108.07,0,0,0,0,0
1593,祺驊,19-Dec,2019,15932019,27.43,14,3.77,M1722,33.06,0,0,0,0,0
1593,祺驊,18-Dec,2018,15932018,28.14,14,3.78,M1722,38.11,0,0,0,0,0
1593,祺驊,17-Dec,2017,15932017,25.82,14,3.67,M1722,35.6,0,0,0,0,0
1595,川寶,22-Dec,2022,15952022,56.59,15,4.77,M2328,37.33,0,0,0,0,0
1595,川寶,21-Dec,2021,15952021,53.48,15,3.62,M2328,37.68,0,0,0,0,0
1595,川寶,20-Dec,2020,15952020,49.69,15,0.31,M2328,27.9,0,0,0,0,0
1595,川寶,19-Dec,2019,15952019,50.79,15,2.12,M2328,22.16,0,0,0,0,0
1595,川寶,18-Dec,2018,15952018,51.36,15,4,M2328,37.55,0,0,0,0,0
1595,川寶,17-Dec,2017,15952017,51.21,15,2.11,M2328,49.85,0,0,0,0,0
1597,直得,22-Dec,2022,15972022,27.15,15,3.88,M1500,75.47,0,0,0,0,0
1597,直得,21-Dec,2021,15972021,28.16,15,3.96,M1500,72.29,0,0,0,0,0
1597,直得,20-Dec,2020,15972020,26.03,15,2.61,M1500,105.76,0,0,0,0,0
1597,直得,19-Dec,2019,15972019,24.94,15,2.15,M1500,55.1,0,0,0,0,0
1597,直得,18-Dec,2018,15972018,26.23,15,6.52,M1500,67.11,0,0,0,0,0
1597,直得,17-Dec,2017,15972017,24.66,15,3.97,M1500,96.26,0,0,0,0,0
1598,岱宇,22-Dec,2022,15982022,30.3,16,-0.51,M1722,43.04,0,0,0,0,0
1598,岱宇,21-Dec,2021,15982021,32.69,16,3.42,M1722,44.11,0,0,0,0,0
1598,岱宇,20-Dec,2020,15982020,36.71,16,9.94,M1722,98.9,0,0,0,0,0
1598,岱宇,19-Dec,2019,15982019,19.5,16,2.04,M1722,26.08,0,0,0,0,0
1598,岱宇,18-Dec,2018,15982018,22.36,16,1.14,M1722,27.54,0,0,0,0,0
1598,岱宇,17-Dec,2017,15982017,23.09,16,-1.67,M1722,29.45,0,0,0,0,0
1599,宏佳騰,22-Dec,2022,15992022,27.07,15,3.55,M1500,37.25,0,0,0,0,0
1599,宏佳騰,21-Dec,2021,15992021,26.28,15,4.64,M1500,47.41,0,0,0,0,0
1599,宏佳騰,20-Dec,2020,15992020,23.71,15,3.12,M1500,35.94,0,0,0,0,0
1599,宏佳騰,19-Dec,2019,15992019,21.92,15,1.85,M1500,21.6,0,0,0,0,0
1599,宏佳騰,18-Dec,2018,15992018,24.37,15,3.55,M1500,26.87,0,0,0,0,0
1599,宏佳騰,17-Dec,2017,15992017,22.93,15,2.79,M1500,24.62,0,0,0,0,0
1603,華電,22-Dec,2022,16032022,30.82,16,1.74,M1600,26.87,0,0,0,0,0
1603,華電,21-Dec,2021,16032021,30.44,16,1.41,M1600,28.4,0,0,0,0,0
1603,華電,20-Dec,2020,16032020,28.3,16,0.81,M1600,25.36,0,0,0,0,0
1603,華電,19-Dec,2019,16032019,26.8,16,1.21,M1600,25.95,0,0,0,0,0
1603,華電,18-Dec,2018,16032018,25.59,16,0.68,M1600,19.93,0,0,0,0,0
1603,華電,17-Dec,2017,16032017,26.53,16,0.73,M1600,23.66,0,0,0,0,0
1604,聲寶,22-Dec,2022,16042022,21.95,16,1.9,M1600,26.02,0,0,0,0,0
1604,聲寶,21-Dec,2021,16042021,22.37,16,1.71,M1600,27.74,0,0,0,0,0
1604,聲寶,20-Dec,2020,16042020,20.9,16,1.2,M1600,24.21,0,0,0,0,0
1604,聲寶,19-Dec,2019,16042019,17.53,16,1.06,M1600,12.53,0,0,0,0,0
1604,聲寶,18-Dec,2018,16042018,16.62,16,1.04,M1600,11.17,0,0,0,0,0
1604,聲寶,17-Dec,2017,16042017,13.56,16,0.62,M1600,9.86,0,0,0,0,0
1605,華新,22-Dec,2022,16052022,34.79,19,3.11,M1600,46.88,0,0,0,0,0
1605,華新,21-Dec,2021,16052021,31.46,19,4.26,M1600,26.82,0,0,0,0,0
1605,華新,20-Dec,2020,16052020,27.06,19,1.97,M1600,16.78,0,0,0,0,0
1605,華新,19-Dec,2019,16052019,23.62,19,1.1,M1600,9.38,0,0,0,0,0
1605,華新,18-Dec,2018,16052018,23.83,19,3.49,M1600,13.92,0,0,0,0,0
1605,華新,17-Dec,2017,16052017,21.47,19,2.06,M1600,13.23,0,0,0,0,0
1608,華榮,22-Dec,2022,16082022,12.77,16,0.83,M1600,14.49,0,0,0,0,0
1608,華榮,21-Dec,2021,16082021,14.23,16,1.2,M1600,20.05,0,0,0,0,0
1608,華榮,20-Dec,2020,16082020,12.52,16,0.51,M1600,11.96,0,0,0,0,0
1608,華榮,19-Dec,2019,16082019,12.5,16,0.13,M1600,6.57,0,0,0,0,0
1608,華榮,18-Dec,2018,16082018,11.52,16,0.53,M1600,7.44,0,0,0,0,0
1608,華榮,17-Dec,2017,16082017,13.22,16,0.59,M1600,8.83,0,0,0,0,0
1609,大亞,22-Dec,2022,16092022,18.15,17,0.66,M1600,25.28,0,0,0,0,0
1609,大亞,21-Dec,2021,16092021,17.84,17,1.99,M1600,26.12,0,0,0,0,0
1609,大亞,20-Dec,2020,16092020,15.34,17,0.88,M1600,17.03,0,0,0,0,0
1609,大亞,19-Dec,2019,16092019,14.11,17,0.24,M1600,6.89,0,0,0,0,0
1609,大亞,18-Dec,2018,16092018,14.16,17,0.32,M1600,8.68,0,0,0,0,0
1609,大亞,17-Dec,2017,16092017,13.77,17,1.29,M1600,11.51,0,0,0,0,0
1611,中電,22-Dec,2022,16112022,13.04,15,0.36,M1600,16.44,0,0,0,0,0
1611,中電,21-Dec,2021,16112021,13.65,16,-0.06,M1600,18.09,0,0,0,0,0
1611,中電,20-Dec,2020,16112020,13.04,16,0.18,M1600,11.74,0,0,0,0,0
1611,中電,19-Dec,2019,16112019,13.58,16,-0.2,M1600,9.52,0,0,0,0,0
1611,中電,18-Dec,2018,16112018,11.35,16,-0.13,M1600,8.39,0,0,0,0,0
1611,中電,17-Dec,2017,16112017,12.6,16,-0.98,M1600,8.43,0,0,0,0,0
1612,宏泰,22-Dec,2022,16122022,22.48,16,1.39,M1600,18.64,0,0,0,0,0
1612,宏泰,21-Dec,2021,16122021,24.73,16,0.53,M1600,26.27,0,0,0,0,0
1612,宏泰,20-Dec,2020,16122020,16.76,16,0.84,M1600,19.02,0,0,0,0,0
1612,宏泰,19-Dec,2019,16122019,14.74,16,0.13,M1600,6.83,0,0,0,0,0
1612,宏泰,18-Dec,2018,16122018,14.07,15,0.68,M1600,7.14,0,0,0,0,0
1612,宏泰,17-Dec,2017,16122017,14.85,15,0.23,M1600,8.2,0,0,0,0,0
1614,三洋電,22-Dec,2022,16142022,20.66,16,1.09,M1600,35.6,0,0,0,0,0
