,名稱,年/月,Year,Key,Equity,PreEquity,AT,NI,PreSale,OS,BVBV,PrePBRatio,PreAB,PBRatio,AB,NB,BVE,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
2364,倫飛,18-Dec,2018,23642018,330580,408354,1129382,-23158,601919,198931,0.809542701,7.633692262,2.765693491,9.439759036,3.416365176,-0.070052635,1.66,14,-0.12,M2325,20.18,0,0,0,0,0,15.67
2364,倫飛,17-Dec,2017,23642017,408354,435724,1152393,-191666,845895,198931,0.937185007,11.15814975,2.644777428,11.92195122,2.822044109,-0.469362367,2.05,14,-0.96,M2325,17.92,0,0,0,0,0,24.44
2365,昆盈,22-Dec,2022,23652022,2972116,2946745,3488211,47419,1365913,221528,1.008609839,0.91640991,1.183750545,0.908345753,1.173645645,0.015954626,13.42,15,0.21,M2325,10.52,0,0,0,0,0,12.19
2365,昆盈,21-Dec,2021,23652021,2946745,3002175,3582493,47351,1653269,221528,0.981536719,0.740843262,1.193299191,0.754887218,1.215745848,0.016068917,13.3,15,0.21,M2325,11.39,0,0,0,0,0,10.04
2365,昆盈,20-Dec,2020,23652020,3002175,3264689,3697542,156922,1605479,224528,0.91958989,0.762711401,1.132586289,0.82946896,1.231621075,0.052269438,13.37,15,0.7,M2325,12.31,0,0,0,0,0,11.09
2365,昆盈,19-Dec,2019,23652019,3264689,3168811,3827686,39725,2019780,234538,1.030256775,0.588415371,1.207924991,0.57112069,1.172450423,0.012168081,13.92,15,0.17,M2325,6.48,0,0,0,0,0,7.95
2365,昆盈,18-Dec,2018,23652018,3168811,3460498,4664837,119122,2330824,234538,0.915709531,0.483241412,1.348024764,0.527757217,1.47210957,0.037592018,13.51,15,0.51,M2325,7.87,0,0,0,0,0,7.13
2365,昆盈,17-Dec,2017,23652017,3460498,3668595,5144440,-15202,3650107,243538,0.943276104,0.638619297,1.402291613,0.676988037,1.4866184,-0.004393009,14.21,15,-0.06,M2325,8.77,0,0,0,0,0,9.62
2367,燿華,22-Dec,2022,23672022,10724363,9493243,23394743,419334,13501569,669407,1.129683818,1.227649589,2.464357333,1.086766542,2.181457584,0.039101064,16.02,17,0.63,M2328,18.69,0,0,0,0,0,17.41
2367,燿華,21-Dec,2021,23672021,9493243,9671800,23062089,-225387,14386972,619407,0.98153839,1.05478125,2.384467111,1.074363992,2.429316199,-0.023741834,15.33,17,-0.36,M2328,17.24,0,0,0,0,0,16.47
2367,燿華,20-Dec,2020,23672020,9671800,11335652,23834297,-950495,22418326,619407,0.853219559,1.166614805,2.102596039,1.367713004,2.464308298,-0.098274882,15.61,17,-1.53,M2328,21.16,0,0,0,0,0,21.35
2367,燿華,19-Dec,2019,23672019,11335652,9898944,25013210,1790298,19539609,619407,1.145137502,1.499875723,2.5268564,1.309836066,2.206596497,0.157935159,18.3,17,2.89,M2328,18.19,0,0,0,0,0,23.97
2367,燿華,18-Dec,2018,23672018,9898944,9527953,22246556,649588,18131323,619407,1.038937115,1.246231188,2.334872559,1.199624531,2.247366588,0.065621949,15.98,17,1.05,M2328,19.08,0,0,0,0,0,19.17
2367,燿華,17-Dec,2017,23672017,9527953,8296548,22438719,668684,12649827,600999,1.148423778,1.329267504,2.704584967,1.157728707,2.355040899,0.070181287,15.85,17,1.11,M2328,17.82,0,0,0,0,0,18.35
2368,金像電,22-Dec,2022,23682022,14324018,11402114,30040598,5040804,26607474,491839,1.256259848,6.297822842,2.634651609,5.013736264,2.097218671,0.351912711,29.12,17,10.25,M2328,93.98,0,0,0,0,0,146
2368,金像電,21-Dec,2021,23682021,11402114,9265636,24980285,2868142,23398323,546488,1.230580826,4.754974463,2.696014067,3.864813039,2.190846803,0.251544757,20.86,17,5.25,M2328,87.66,0,0,0,0,0,80.62
2368,金像電,20-Dec,2020,23682020,9265636,7165970,21649496,2054893,18990719,546488,1.293005134,5.152993127,3.021153591,3.986430678,2.336536423,0.22177571,16.95,17,3.76,M2328,56.76,0,0,0,0,0,67.57
2368,金像電,19-Dec,2019,23682019,7165970,7052483,20908384,279375,20596419,546488,1.016091779,2.629967732,2.964684069,2.588863463,2.917732561,0.038986348,13.11,17,0.51,M2328,24.49,0,0,0,0,0,33.94
2368,金像電,18-Dec,2018,23682018,7052483,6800404,21195548,505906,19166120,546488,1.037068239,0.945850241,3.116807178,0.911696359,3.005402211,0.071734452,12.91,17,0.93,M2328,13.38,0,0,0,0,0,11.77
2368,金像電,17-Dec,2017,23682017,6800404,7089202,21255597,-444833,19196196,552247,0.95926227,0.777439416,2.998306015,0.810722989,3.125637389,-0.065412731,12.31,17,-0.81,M2328,9.88,0,0,0,0,0,9.98
2369,菱生,22-Dec,2022,23692022,5949233,6097427,8755254,201306,7733302,380102,0.97569565,0.945668942,1.435893205,0.969329073,1.471660969,0.033837303,15.65,16,0.53,M2324,14.92,0,0,0,0,0,15.17
2369,菱生,21-Dec,2021,23692021,6097427,5133515,9424780,846712,5457586,380102,1.18776842,1.106205763,1.835931131,0.931421446,1.545697882,0.138863819,16.04,16,2.23,M2324,22.21,0,0,0,0,0,14.94
2369,菱生,20-Dec,2020,23692020,5133515,5311227,7645260,-116168,4719390,380102,0.966540312,1.268145278,1.439452691,1.311621021,1.489283658,-0.022629329,13.51,16,-0.31,M2324,14.58,0,0,0,0,0,17.72
2369,菱生,19-Dec,2019,23692019,5311227,5939703,8248534,-552084,5242959,380102,0.894190669,0.598978555,1.388711523,0.670007158,1.553037368,-0.103946602,13.97,16,-1.45,M2324,7.49,0,0,0,0,0,9.36
2369,菱生,18-Dec,2018,23692018,5939703,6264501,8149536,-195314,6063665,380102,0.948152614,0.449605774,1.300907447,0.474088292,1.37204436,-0.032882789,15.63,16,-0.51,M2324,8.51,0,0,0,0,0,7.41
2369,菱生,17-Dec,2017,23692017,6264501,6331355,9330230,119088,5622375,380102,0.989440807,0.630366012,1.473654534,0.637135922,1.489381197,0.019009974,16.48,16,0.31,M2324,11.27,0,0,0,0,0,10.5
2371,大同,22-Dec,2022,23712022,64897072,25419304,133566389,-5388824,29604806,2339537,2.553062507,4.997652929,5.254525812,1.957462149,2.058126582,-0.083036474,27.74,19,-2.3,M1500,33,0,0,0,0,0,54.3
2371,大同,21-Dec,2021,23712021,25419304,23841188,111466347,-591328,31641355,2339537,1.066192842,3.326608737,4.67536882,3.118675253,4.385106178,-0.02326295,10.87,19,-0.25,M1500,35.75,0,0,0,0,0,33.9
2371,大同,20-Dec,2020,23712020,23841188,28655906,110555435,-6684426,35423015,2339537,0.831981652,2.016567332,3.85803314,2.423945044,4.637161328,-0.280373025,10.19,19,-2.86,M1500,27.05,0,0,0,0,0,24.7
2371,大同,19-Dec,2019,23712019,28655906,30925911,118991317,-9042385,60622725,2339537,0.926598605,1.588644454,3.847625281,1.714285714,4.152418597,-0.315550484,12.25,19,-3.87,M1500,19.6,0,0,0,0,0,21
2371,大同,18-Dec,2018,23712018,30925911,98853166,139161914,-24456314,75553009,2339537,0.312846945,0.44375229,1.407763855,1.418305598,4.499848493,-0.790803349,13.22,19,-10.45,M1500,24.3,0,0,0,0,0,18.75
2371,大同,17-Dec,2017,23712017,98853166,85883325,244094529,-914945,77677625,2339537,1.151016987,0.738227737,2.842164402,0.641420118,2.469263645,-0.009255596,42.25,19,-0.39,M1500,22.25,0,0,0,0,0,27.1
2373,震旦行,22-Dec,2022,23732022,8884013,8926634,18263923,1390839,13577257,236203,0.995225412,1.998295277,2.046003342,2.007976602,2.055819031,0.156555264,37.61,17,5.89,M2331,74.86,0,0,0,0,0,75.52
2373,震旦行,21-Dec,2021,23732021,8926634,8924147,18251094,1442767,12950974,236203,1.000278682,2.030613588,2.045135966,2.030166711,2.044566183,0.161624975,37.79,17,6.11,M2331,80.5,0,0,0,0,0,76.72
2373,震旦行,20-Dec,2020,23732020,8924147,8373733,18062909,1399243,13605113,236203,1.065731019,2.134751973,2.157091586,2.003176284,2.024048797,0.156792913,37.78,17,5.92,M2331,76.92,0,0,0,0,0,75.68
2373,震旦行,19-Dec,2019,23732019,8373733,8699008,17109776,1329782,14343895,236203,0.962607805,1.905588148,1.966865187,1.979689704,2.043267441,0.158803965,35.45,17,5.63,M2331,65.1,0,0,0,0,0,70.18
2373,震旦行,18-Dec,2018,23732018,8699008,8500628,17280393,1459356,14370795,236203,1.023337099,1.972844006,2.032837221,1.927776269,1.986478573,0.167761198,36.83,17,6.18,M2331,66.81,0,0,0,0,0,71
2373,震旦行,17-Dec,2017,23732017,8500628,7919864,16490552,1506659,14463633,236203,1.073330047,1.819868,2.082176159,1.695470964,1.939921615,0.177240905,35.99,17,6.38,M2331,61.35,0,0,0,0,0,61.02
2374,佳能,22-Dec,2022,23742022,6593882,6616653,8794351,164999,3575369,287582,0.996558532,0.874048257,1.329123803,0.877017008,1.333713736,0.025023044,22.93,16,0.57,M2326,19.76,0,0,0,0,0,20.11
2374,佳能,21-Dec,2021,23742021,6616653,5896458,8965197,-426620,3442017,287721,1.122140275,1.022267088,1.520437693,0.910869565,1.354944411,-0.064476707,23,16,-1.48,M2326,24.47,0,0,0,0,0,20.95
2374,佳能,20-Dec,2020,23742020,5896458,6758701,9131183,-378785,6591161,282363,0.872424746,0.602016694,1.351026329,0.6901341,1.548587813,-0.064239413,20.88,16,-1.34,M2326,14.36,0,0,0,0,0,14.41
2374,佳能,19-Dec,2019,23742019,6758701,7522779,10151183,-275926,7635028,282363,0.898431417,0.406497558,1.349392691,0.452380952,1.501942903,-0.040825301,23.94,16,-0.98,M2326,9.23,0,0,0,0,0,10.83
2374,佳能,18-Dec,2018,23742018,7522779,8705943,11048088,-442273,11201600,282363,0.864096974,0.407363025,1.269028295,0.471471471,1.468617914,-0.058791173,26.64,16,-1.57,M2326,12.86,0,0,0,0,0,12.56
2374,佳能,17-Dec,2017,23742017,8705943,8494801,12806411,187116,11005824,282365,1.024855438,0.445080155,1.507558682,0.434317223,1.470996422,0.021492904,30.83,16,0.66,M2326,15.88,0,0,0,0,0,13.39
2375,凱美,22-Dec,2022,23752022,8830522,8527502,18930732,550802,7715536,108675,1.035534439,0.838431729,2.219962188,0.809623431,2.143784025,0.062374795,81.26,17,5.07,M2328,72.23,0,0,0,0,0,65.79
2375,凱美,21-Dec,2021,23752021,8527502,8558098,18848418,1059966,6444644,135844,0.996424907,0.934135061,2.202407357,0.937549785,2.21030942,0.124299707,62.77,17,7.8,M2328,94.88,0,0,0,0,0,58.85
2375,凱美,20-Dec,2020,23752020,8558098,7340868,16872125,801646,4547218,135844,1.165815541,2.535023046,2.298382834,2.174444444,1.971480696,0.093671047,63,17,5.9,M2328,130.87,0,0,0,0,0,136.99
2375,凱美,19-Dec,2019,23752019,7340868,7690869,12335397,348171,2972450,194063,0.954491359,1.261140807,1.603901588,1.321173672,1.680373084,0.047429132,37.83,16,1.79,M2328,42.56,0,0,0,0,0,49.98
2375,凱美,18-Dec,2018,23752018,7690869,2871428,13305448,-92688,2925473,91518,2.678412623,1.837099004,4.633739032,0.685863874,1.730031808,-0.012051694,84.04,16,-1.01,M2328,61.12,0,0,0,0,0,57.64
2375,凱美,17-Dec,2017,23752017,2871428,2733826,7380512,102907,2560659,91518,1.050333123,3.622120647,2.699700712,3.448056087,2.570328074,0.035838266,31.38,16,1.12,M2328,57.69,0,0,0,0,0,108.2
2376,技嘉,22-Dec,2022,23762022,35944920,37503100,63571849,6534360,121905357,635689,0.958451968,4.041291823,1.695109178,4.216837637,1.768590638,0.181788136,56.54,18,10.28,M2325,130.71,0,0,0,0,0,238.42
2376,技嘉,21-Dec,2021,23762021,37503100,27413122,69178190,13211112,84602841,635689,1.368071101,1.752177692,2.523542922,1.280677966,1.844599246,0.352267199,59,18,20.78,M2325,110.74,0,0,0,0,0,75.56
2376,技嘉,20-Dec,2020,23762020,27413122,24353111,49429157,4319978,61781254,635689,1.125651749,2.284533638,2.02968553,2.029684601,1.803120309,0.157587961,43.12,18,6.8,M2325,81.25,0,0,0,0,0,87.52
2376,技嘉,19-Dec,2019,23762019,24353111,24168666,37711541,1850650,60923590,635689,1.007631576,1.36061262,1.560348469,1.350300183,1.54853074,0.075992344,38.31,17,2.91,M2325,40.28,0,0,0,0,0,51.73
2376,技嘉,18-Dec,2018,23762018,24168666,24232324,35734595,2543798,59884781,635689,0.997373013,1.040404781,1.474666441,1.043135192,1.478550575,0.105251899,38.02,17,4,M2325,36.61,0,0,0,0,0,39.66
2376,技嘉,17-Dec,2017,23762017,24232324,22968943,38797672,2263382,52347389,635689,1.055003881,1.301880133,1.689136152,1.233997901,1.601071032,0.093403423,38.12,17,3.56,M2325,46.62,0,0,0,0,0,47.04
2377,微星,22-Dec,2022,23772022,48398589,47080320,86852903,11005395,201810152,844856,1.028000426,3.045444716,1.844781493,2.962297085,1.794533783,0.227390823,57.29,18,13.03,M2325,138.46,0,0,0,0,0,169.71
2377,微星,21-Dec,2021,23772021,47080320,35539852,101870764,16427361,146502789,844856,1.324719079,2.380535514,2.866381211,1.796877804,2.163765327,0.348922034,55.73,18,19.44,M2325,114.7,0,0,0,0,0,100.14
2377,微星,20-Dec,2020,23772020,35539852,31012465,78397515,7993051,120491417,844856,1.145986041,3.597367536,2.527935622,3.138816259,2.205904375,0.224903891,42.07,18,9.46,M2325,145.88,0,0,0,0,0,132.05
2377,微星,19-Dec,2019,23772019,31012465,29945861,60348708,5589393,118527273,844856,1.035617744,2.471157434,2.015260406,2.385998366,1.945950056,0.18023053,36.71,18,6.62,M2325,72.27,0,0,0,0,0,87.59
2377,微星,18-Dec,2018,23772018,29945861,27803270,55174173,5923882,106419905,844856,1.077062554,2.055979637,1.984449059,1.909142212,1.842464072,0.197819725,35.44,18,7.01,M2325,66.51,0,0,0,0,0,67.66
2377,微星,17-Dec,2017,23772017,27803270,26890498,49153389,4998454,102190503,844856,1.033944035,2.173209642,1.827909212,2.101792768,1.767899567,0.179779357,32.91,18,5.92,M2325,69.9,0,0,0,0,0,69.17
2379,瑞昱,22-Dec,2022,23792022,46762950,38952324,113700527,16383995,105504286,512864,1.200517587,4.792852752,2.918966452,3.992322878,2.431423317,0.350362734,91.18,19,31.95,M2324,364.02,0,0,0,0,0,364.02
2379,瑞昱,21-Dec,2021,23792021,38952324,29468746,101231913,16738788,77759470,510685,1.321818173,5.428186953,3.435229752,4.106857218,2.598867092,0.429725015,76.27,18,32.78,M2324,371.47,0,0,0,0,0,313.23
2379,瑞昱,20-Dec,2020,23792020,29468746,27228684,78095917,8700943,60744006,510685,1.082268464,7.963169917,2.868148788,7.358405546,2.650126918,0.295260036,57.7,18,17.04,M2324,415.33,0,0,0,0,0,424.58
2379,瑞昱,19-Dec,2019,23792019,27228684,24646899,73431830,6974251,45805746,508095,1.104750906,5.032937949,2.979353711,4.55570069,2.696855639,0.256136176,53.59,18,13.73,M2324,178.41,0,0,0,0,0,244.14
2379,瑞昱,18-Dec,2018,23792018,24646899,21859112,58252314,4369888,41688021,508095,1.127534321,4.19881104,2.664898464,3.723768295,2.363474366,0.177299708,48.51,18,8.6,M2324,143.88,0,0,0,0,0,180.64
2379,瑞昱,17-Dec,2017,23792017,21859112,22824772,52310913,3345506,38914031,506506,0.957692458,1.875588817,2.291848216,1.958294717,2.393094148,0.153048578,43.16,18,6.61,M2324,98.99,0,0,0,0,0,84.52
2380,虹光,22-Dec,2022,23802022,1188088,1000265,2946576,-36644,2828116,213221,1.18777324,2.110328663,2.945795364,1.777378815,2.480099117,-0.030842833,5.57,15,-0.17,M2325,10.4,0,0,0,0,0,9.9
2380,虹光,21-Dec,2021,23802021,1000265,1100865,2585408,-128980,1835372,189444,0.908617315,1.596962679,2.348524115,1.757575758,2.584723048,-0.128945829,5.28,15,-0.68,M2325,11.82,0,0,0,0,0,9.28
2380,虹光,20-Dec,2020,23802020,1100865,1459068,2697041,-416888,1633335,179444,0.754498762,1.411871907,1.848468337,1.872756933,2.44992892,-0.378691302,6.13,15,-2.32,M2325,9.17,0,0,0,0,0,11.48
2380,虹光,19-Dec,2019,23802019,1459068,1660862,2661206,-516944,2126778,162444,0.878500441,0.356017634,1.602304105,0.405345212,1.823908139,-0.354297401,8.98,15,-3.18,M2325,3.08,0,0,0,0,0,3.64
2380,虹光,18-Dec,2018,23802018,1660862,2169835,2879896,-443430,2029132,208221,0.765432395,0.398240949,1.327241933,0.520050125,1.733976694,-0.266987865,7.98,15,-2.13,M2325,4.75,0,0,0,0,0,4.15
2380,虹光,17-Dec,2017,23802017,2169835,2789680,3182566,-604799,2271841,208221,0.777807849,0.594132359,1.140835508,0.763915547,1.466731802,-0.27873041,10.42,15,-2.9,M2325,8.69,0,0,0,0,0,7.96
2382,廣達,22-Dec,2022,23822022,176523457,168127338,816133646,29873515,1129453350,3862627,1.049939047,3.492110867,4.854259014,3.326039387,4.623372213,0.169232551,45.7,21,7.73,M2325,83.11,0,0,0,0,0,152
2382,廣達,21-Dec,2021,23822021,168127338,150292855,717569604,33973335,1090858851,3862627,1.118664876,1.76383695,4.774475833,1.57661383,4.268012642,0.202069071,43.53,20,8.8,M2325,75.94,0,0,0,0,0,68.63
2382,廣達,20-Dec,2020,23822020,150292855,141931265,663857379,25281482,1029611414,3862627,1.058912953,1.928983031,4.677316016,1.821639681,4.417092077,0.168214796,38.91,20,6.55,M2325,79.38,0,0,0,0,0,70.88
2382,廣達,19-Dec,2019,23822019,141931265,141227096,614626933,16351141,1027991038,3862627,1.004986076,1.501814132,4.352046813,1.494556342,4.330454837,0.115204645,36.74,20,4.23,M2325,46.56,0,0,0,0,0,54.91
2382,廣達,18-Dec,2018,23822018,141227096,138788475,659467182,15623619,1021182900,3862627,1.017570775,1.225122191,4.751599021,1.20404814,4.669551387,0.110627631,36.56,20,4.04,M2325,42.12,0,0,0,0,0,44.02
2382,廣達,17-Dec,2017,23822017,138788475,139716786,613376095,14533392,893982294,3862627,0.993355766,1.011847984,4.390138884,1.01864737,4.419503096,0.10471613,35.93,20,3.76,M2325,40.43,0,0,0,0,0,36.6
2383,台光電,22-Dec,2022,23832022,22074564,19773887,43382487,5090800,38500026,332918,1.116349254,4.021673769,2.193928134,3.602322425,1.96527039,0.230618371,66.31,18,15.29,M2328,178.54,0,0,0,0,0,238.87
2383,台光電,21-Dec,2021,23832021,19773887,16755509,36565061,5500697,27200786,332918,1.180142424,3.278015108,2.182270977,2.777441077,1.849158994,0.278179854,59.4,17,16.52,M2328,238.46,0,0,0,0,0,164.98
2383,台光電,20-Dec,2020,23832020,16755509,13536569,27856806,3692988,24865522,332918,1.237795855,4.807137782,2.057892661,3.883568448,1.662546092,0.220404406,50.33,17,11.09,M2328,151.53,0,0,0,0,0,195.46
2383,台光電,19-Dec,2019,23832019,13536569,11914790,25704331,3230228,22890928,319708,1.136114778,3.706424204,2.157346542,3.262399622,1.898880802,0.238629744,42.34,17,10.1,M2328,91.8,0,0,0,0,0,138.13
2383,台光電,18-Dec,2018,23832018,11914790,11883512,21962463,1768917,23609983,319652,1.00263205,2.121506945,1.848145817,2.116179233,1.843294175,0.148463968,37.27,17,5.53,M2328,89.64,0,0,0,0,0,78.87
2383,台光電,17-Dec,2017,23832017,11883512,10511972,20800714,2789473,22069584,319652,1.130474092,1.938533988,1.978764213,1.714631522,1.750384398,0.234734732,37.18,17,8.73,M2328,74.94,0,0,0,0,0,63.75
2385,群光,22-Dec,2022,23852022,42340280,36033796,87064489,8526405,107474079,751846,1.17501581,2.044772302,2.416189763,1.740056818,2.056304044,0.201378097,56.32,18,11.34,M2328,88.49,0,0,0,0,0,98
2385,群光,21-Dec,2021,23852021,36033796,32671682,83726387,6767060,95082227,745293,1.102906058,1.569665478,2.562659217,1.423164426,2.323551674,0.187797589,48.35,18,9.08,M2328,77.38,0,0,0,0,0,68.81
2385,群光,20-Dec,2020,23852020,32671682,31894027,75441996,6635913,92552325,739460,1.024382465,1.606250249,2.365395753,1.568130376,2.30909434,0.20310901,44.18,18,8.97,M2328,82.92,0,0,0,0,0,69.28
2385,群光,19-Dec,2019,23852019,31894027,28181524,71444257,5477208,87260406,734498,1.131735353,1.814252692,2.53514526,1.603178259,2.240051311,0.171731466,43.42,18,7.46,M2328,57.51,0,0,0,0,0,69.61
2385,群光,18-Dec,2018,23852018,28181524,28275395,68931908,4043238,78155686,730380,0.996680117,1.497419527,2.43787604,1.502592017,2.445996462,0.143471233,38.58,18,5.54,M2328,51.77,0,0,0,0,0,57.97
2385,群光,17-Dec,2017,23852017,28275395,28524933,67454380,4308359,77018060,720605,0.991251934,1.24694641,2.364751567,1.257900102,2.385621138,0.152371311,39.24,18,5.98,M2328,50.67,0,0,0,0,0,49.36
2387,精元,22-Dec,2022,23872022,10122400,9073769,21856532,1652918,24058229,195251,1.115567302,0.866106769,2.40876002,0.776427469,2.159224295,0.163293093,51.84,17,8.47,M2325,40.85,0,0,0,0,0,40.25
2387,精元,21-Dec,2021,23872021,9073769,8446762,21910025,1069317,21179505,195251,1.074230457,0.672891767,2.593896336,0.626425651,2.414655365,0.11784706,46.47,17,5.48,M2325,35.48,0,0,0,0,0,29.11
2387,精元,20-Dec,2020,23872020,8446762,7133891,22187577,1308029,12866741,196298,1.184032949,1.207963817,3.110164846,1.020218452,2.626755318,0.154855671,43.03,17,6.66,M2325,54.62,0,0,0,0,0,43.9
2387,精元,19-Dec,2019,23872019,7133891,7438201,15471726,170069,10437089,196298,0.959088226,0.860858796,2.080036019,0.897633462,2.168764003,0.023839585,36.34,17,0.87,M2325,21.59,0,0,0,0,0,32.62
2387,精元,18-Dec,2018,23872018,7438201,7775262,12874568,119049,11642636,196298,0.956649564,0.378192277,1.655837192,0.395354975,1.730871215,0.01600508,37.89,16,0.61,M2325,14.74,0,0,0,0,0,14.98
2387,精元,17-Dec,2017,23872017,7775262,8300397,13127397,235305,13509398,221097,0.936733749,0.353471911,1.581538449,0.377310208,1.688354296,0.030263289,35.17,16,1.06,M2325,13.35,0,0,0,0,0,13.27
2388,威盛,22-Dec,2022,23882022,14556708,14149607,24382347,343661,7001135,497497,1.028771188,2.847941784,1.723181923,2.768284347,1.674990458,0.023608428,29.26,17,0.69,M2324,85.84,0,0,0,0,0,81
2388,威盛,21-Dec,2021,23882021,14149607,10574427,21900950,1736454,6502715,495314,1.338096807,2.232429733,2.071124043,1.668183409,1.547813307,0.122721006,28.57,17,3.51,M2324,64.75,0,0,0,0,0,47.66
2388,威盛,20-Dec,2020,23882020,10574427,3972758,18442050,-1530768,5527213,494059,2.661734493,6.803829453,4.642127711,2.556542056,1.744023577,-0.144761319,21.4,17,-3.1,M2324,51.52,0,0,0,0,0,54.71
2388,威盛,19-Dec,2019,23882019,3972758,3884499,9266305,16187,4796841,493303,1.022720819,4.118373126,2.385456915,4.028571429,2.332461479,0.004074499,8.05,16,0.03,M2324,18.61,0,0,0,0,0,32.43
2388,威盛,18-Dec,2018,23882018,3884499,3800836,8430537,144301,4511868,493303,1.022011736,4.453027158,2.218074392,4.359593393,2.170302271,0.037147905,7.87,16,0.29,M2324,38.56,0,0,0,0,0,34.31
2388,威盛,17-Dec,2017,23882017,3800836,3859082,7987200,-228109,4925843,493303,0.984906773,6.226555728,2.069715025,6.325974026,2.101432422,-0.060015481,7.7,16,-0.46,M2324,40.06,0,0,0,0,0,48.71
2390,云辰,22-Dec,2022,23902022,2668847,3911212,3217819,-85246,591470,192619,0.682358052,0.647609961,0.82271659,0.948773449,1.205696318,-0.031941134,13.86,15,-0.44,M2331,12.45,0,0,0,0,0,13.15
