代號,名稱,年/月,Year,Key,Equity,TA,NI,BVE,NB,LNAT,NIS,Industry,Price3m,RPA,LN_RPA_Count,RPA_Count,Finance,KY,Price
6752,叡揚,20-Dec,2020,67522020,742621,1334917,121710,27.81,0.163892484,14,4.56,M2330,51.01,0,0,0,0,0,47.41
6751,智聯服務,18-Dec,2018,67512018,98660,535199,24441,12.93,0.247729576,13,3.2,M9900,#N/A,0,0,0,0,0,#N/A
6751,智聯服務,17-Dec,2017,67512017,70112,93718,112,10.02,0.001597444,11,0.02,M9900,#N/A,0,0,0,0,0,#N/A
6752,叡揚,19-Dec,2019,67522019,497561,1009949,88669,20.56,0.178207295,14,3.66,M2300,#N/A,0,0,0,0,0,#N/A
6753,龍德造船,22-Dec,2022,67532022,1925301,6881764,287274,19.65,0.149209916,16,2.93,M2600,86.15,0,0,0,0,0,101
6752,叡揚,18-Dec,2018,67522018,411223,836849,72897,18.69,0.177268781,14,3.31,M2300,#N/A,0,0,0,0,0,#N/A
6752,叡揚,17-Dec,2017,67522017,337628,710754,28670,15.35,0.084915943,13,1.3,M2300,#N/A,0,0,0,0,0,#N/A
6753,龍德造船,21-Dec,2021,67532021,1663943,5356816,213971,20.8,0.128592746,15,2.67,M2600,#N/A,0,0,0,0,0,#N/A
6753,龍德造船,20-Dec,2020,67532020,1491732,3932478,142386,18.65,0.095450121,15,1.78,M9900,#N/A,0,0,0,0,0,#N/A
6753,龍德造船,19-Dec,2019,67532019,1142061,2891093,108300,16.32,0.09482856,15,1.55,M9900,#N/A,0,0,0,0,0,#N/A
6754,匯僑設計,22-Dec,2022,67542022,2131200,4581503,345296,32.29,0.16201952,15,5.23,M9900,49.92,0,0,0,0,0,52.44
6754,匯僑設計,21-Dec,2021,67542021,2003068,4320843,233539,30.35,0.11659065,15,3.54,M9900,39.28,0,0,0,0,0,38.89
6754,匯僑設計,20-Dec,2020,67542020,1958734,3873112,213360,29.68,0.108927501,15,3.23,M9900,37.32,0,0,0,0,0,37.24
6753,龍德造船,18-Dec,2018,67532018,605276,1476354,88176,13.45,0.145678996,14,1.96,M1300,#N/A,0,0,0,0,0,#N/A
6753,龍德造船,17-Dec,2017,67532017,466504,1191751,71010,15.55,0.152217344,14,2.37,M1300,#N/A,0,0,0,0,0,#N/A
6754,匯僑設計,19-Dec,2019,67542019,1571048,3986700,200701,26.18,0.127749757,15,3.35,M9900,#N/A,0,0,0,0,0,#N/A
6756,威鋒電子,22-Dec,2022,67562022,3180924,3828367,702147,46.26,0.220736805,15,10.21,M2324,222.19,0,0,0,0,0,216
6756,威鋒電子,21-Dec,2021,67562021,3201770,4075185,853074,47,0.266438251,15,12.52,M2324,401.45,0,0,0,0,0,247.84
6756,威鋒電子,20-Dec,2020,67562020,2616871,3040576,317813,38.77,0.121447714,15,4.71,M2324,311.24,0,0,0,0,0,378.83
6754,匯僑設計,18-Dec,2018,67542018,1268220,4121147,189607,24.39,0.149506395,15,3.65,M9900,#N/A,0,0,0,0,0,#N/A
6754,匯僑設計,17-Dec,2017,67542017,2034645,4203209,194624,203.46,0.095655016,15,19.46,M9900,#N/A,0,0,0,0,0,#N/A
6756,威鋒電子,19-Dec,2019,67562019,866802,1253307,242819,14.45,0.280132026,14,4.05,M2324,#N/A,0,0,0,0,0,#N/A
6761,穩得,22-Dec,2022,67612022,1015250,1926713,195327,42.46,0.192393007,14,8.17,M2328,89.76,0,0,0,0,0,78.93
6761,穩得,21-Dec,2021,67612021,933202,1596509,188609,39.03,0.202109511,14,7.89,M2328,98.72,0,0,0,0,0,77.46
6756,威鋒電子,18-Dec,2018,67562018,716976,1013480,114812,11.95,0.160133673,14,1.91,M2300,#N/A,0,0,0,0,0,#N/A
6756,威鋒電子,17-Dec,2017,67562017,592990,916646,42987,9.88,0.072491948,14,0.72,M2300,#N/A,0,0,0,0,0,#N/A
6761,穩得,20-Dec,2020,67612020,601771,1146804,92077,28.23,0.153010032,14,4.32,M2328,#N/A,0,0,0,0,0,#N/A
6761,穩得,19-Dec,2019,67612019,561664,1002117,76104,27.66,0.135497379,14,3.75,M2328,#N/A,0,0,0,0,0,#N/A
6762,達亞,22-Dec,2022,67622022,1177782,1829834,171297,45.49,0.145440328,14,6.62,M1722,251,0,0,0,0,0,266.5
6762,達亞,21-Dec,2021,67622021,1067614,1583955,130252,49.49,0.122002896,14,6.04,M1722,221.48,0,0,0,0,0,207.15
6762,達亞,20-Dec,2020,67622020,1099921,1675728,197760,53.02,0.179794731,14,9.53,M1722,238.38,0,0,0,0,0,233.01
6761,穩得,18-Dec,2018,67612018,386055,854245,73558,24.54,0.190537618,14,4.68,M2300,#N/A,0,0,0,0,0,#N/A
6761,穩得,17-Dec,2017,67612017,329091,757651,49487,23.01,0.15037482,14,3.46,M2300,#N/A,0,0,0,0,0,#N/A
6762,達亞,19-Dec,2019,67622019,350644,520813,98010,19.02,0.279514265,13,5.32,M1722,#N/A,0,0,0,0,0,#N/A
6763,綠界科技,22-Dec,2022,67632022,2500896,6143927,364713,139.68,0.145832933,16,20.37,M3400,457.4,0,0,0,0,0,511.82
6763,綠界科技,21-Dec,2021,67632021,491968,4055228,317412,33.19,0.645188305,15,21.42,M3400,637.23,0,0,0,0,0,388.31
6762,達亞,18-Dec,2018,67622018,231856,272845,2205,14.01,0.009510213,13,0.13,M9900,#N/A,0,0,0,0,0,#N/A
6762,達亞,17-Dec,2017,67622017,227702,295694,16343,15,0.071773634,13,1.08,M9900,#N/A,0,0,0,0,0,#N/A
6763,綠界科技,20-Dec,2020,67632020,344347,2970267,181834,26.72,0.52805455,15,14.11,M3400,#N/A,0,0,0,0,0,#N/A
6763,綠界科技,19-Dec,2019,67632019,339755,2733535,134971,26.36,0.39725979,15,10.47,M9900,#N/A,0,0,0,0,0,#N/A
6767,台微醫,22-Dec,2022,67672022,369348,504010,-9682,12.69,-0.02621376,13,-0.33,M1722,38.75,0,0,0,0,0,46.45
6767,台微醫,21-Dec,2021,67672021,386007,502479,-30357,13.26,-0.078643652,13,-1.04,M1722,32.7,0,0,0,0,0,28.9
6767,台微醫,20-Dec,2020,67672020,346335,396971,-38044,13.12,-0.109847402,13,-1.44,M1722,37.85,0,0,0,0,0,28.9
6763,綠界科技,18-Dec,2018,67632018,109880,1793798,71172,29.29,0.647724791,14,18.97,M9900,#N/A,0,0,0,0,0,#N/A
6763,綠界科技,17-Dec,2017,67632017,40959,1212110,20245,13.65,0.494274763,14,6.75,M9900,#N/A,0,0,0,0,0,#N/A
6767,台微醫,19-Dec,2019,67672019,359795,421712,-29583,13.63,-0.082221821,13,-1.12,M1722,#N/A,0,0,0,0,0,#N/A
6768,志強-KY,22-Dec,2022,67682022,14139967,20041717,1815976,72.13,0.128428588,17,9.26,M9900,65.5,0,0,0,0,1,68.1
6768,志強-KY,21-Dec,2021,67682021,12056158,16477190,644031,61.5,0.053419257,17,3.29,M9900,61.8,0,0,0,0,1,65.69
6768,志強-KY,20-Dec,2020,67682020,10782008,16294867,407220,61.87,0.037768475,17,2.34,M9900,#N/A,0,0,0,0,1,64.6
6767,台微醫,18-Dec,2018,67672018,178182,199133,-24696,8.33,-0.138599859,12,-1.15,M1722,#N/A,0,0,0,0,0,#N/A
6767,台微醫,17-Dec,2017,67672017,196929,215753,-5978,9.47,-0.030356118,12,-0.29,M1722,#N/A,0,0,0,0,0,#N/A
6768,志強-KY,19-Dec,2019,67682019,11152864,17860100,1055615,64,0.094649679,17,6.06,M9900,#N/A,0,0,0,0,1,#N/A
6770,力積電,22-Dec,2022,67702022,95265849,173494215,22148571,23.79,0.232492244,19,5.53,M2324,33.1,0,0,0,0,0,30.95
6770,力積電,21-Dec,2021,67702021,66595681,132061421,16108101,18.84,0.241879064,19,4.56,M2324,51.44,0,0,0,0,0,38.92
6768,志強-KY,18-Dec,2018,67682018,10958341,15889424,1433672,62.88,0.130829292,17,8.23,M9900,#N/A,0,0,0,0,1,#N/A
6768,志強-KY,17-Dec,2017,67682017,9493731,13423258,2391999,#DIV/0!,0.251955633,16,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6770,力積電,20-Dec,2020,67702020,33217689,78914033,3784973,10.7,0.113944501,18,1.22,M2324,#N/A,0,0,0,0,0,#N/A
6770,力積電,19-Dec,2019,67702019,29876381,73379654,-2655968,9.62,-0.088898585,18,-0.86,M2300,#N/A,0,0,0,0,0,#N/A
6776,展碁國際,22-Dec,2022,67762022,2283194,6876230,459323,27.99,0.201175634,16,5.63,M2329,48.74,0,0,0,0,0,59.23
6776,展碁國際,21-Dec,2021,67762021,2043026,6567242,353258,25.04,0.172909204,16,4.33,M2329,37.37,0,0,0,0,0,35.76
6776,展碁國際,20-Dec,2020,67762020,1526454,4786852,188788,20.7,0.12367749,15,2.56,M2329,57.91,0,0,0,0,0,36.43
6770,力積電,18-Dec,2018,67702018,29960807,67748601,6954256,83.53,0.232111772,18,19.39,M2300,#N/A,0,0,0,0,0,#N/A
6770,力積電,17-Dec,2017,67702017,3897533,7117547,544434,12.72,0.139686822,16,1.78,M2300,#N/A,0,0,0,0,0,#N/A
6776,展碁國際,19-Dec,2019,67762019,1432504,4726360,119658,19.42,0.083530657,15,1.62,M2300,#N/A,0,0,0,0,0,#N/A
6781,AES-KY,22-Dec,2022,67812022,12708739,19464820,3775674,148.78,0.297092733,17,44.2,M2328,700.75,0,0,0,0,1,793.47
6781,AES-KY,21-Dec,2021,67812021,10320534,14837124,2222170,120.82,0.215315409,17,26.01,M2328,1221.53,0,0,0,0,1,932.02
6781,AES-KY,20-Dec,2020,67812020,3632928,6692504,824987,56.99,0.227085976,16,12.94,M2300,601.84,0,0,0,0,1,868.38
6776,展碁國際,18-Dec,2018,67762018,1334456,3893608,82663,19,0.061945092,15,1.18,M2300,#N/A,0,0,0,0,0,#N/A
6776,展碁國際,17-Dec,2017,67762017,1303695,3495697,65312,18.56,0.050097607,15,0.93,M2300,#N/A,0,0,0,0,0,#N/A
6781,AES-KY,19-Dec,2019,67812019,2724864,4764343,610693,#DIV/0!,0.224118708,15,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6782,視陽,22-Dec,2022,67822022,3108740,5293995,614009,49.35,0.197510567,15,9.75,M1722,260.25,0,0,0,0,0,211.12
6781,AES-KY,18-Dec,2018,67812018,2364617,4067971,447816,#DIV/0!,0.189382044,15,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6781,AES-KY,17-Dec,2017,67812017,1668989,3421296,216909,#DIV/0!,0.129964308,15,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6782,視陽,21-Dec,2021,67822021,1113317,3129395,443612,20.34,0.398459738,15,8.11,M1722,#N/A,0,0,0,0,0,#N/A
6782,視陽,20-Dec,2020,67822020,835895,2224755,128072,15.27,0.153215416,15,2.34,M1722,#N/A,0,0,0,0,0,#N/A
6782,視陽,19-Dec,2019,67822019,849549,1815207,315962,15.81,0.371917335,14,5.88,M1722,#N/A,0,0,0,0,0,#N/A
6788,華景電,22-Dec,2022,67882022,1592336,2369207,349552,45.84,0.219521508,15,10.06,M2324,139.45,0,0,0,0,0,138.5
6788,華景電,21-Dec,2021,67882021,1400872,1779968,230070,40.32,0.16423342,14,6.62,M2324,141.62,0,0,0,0,0,105.54
6782,視陽,18-Dec,2018,67822018,547311,1113668,198718,10.19,0.363080589,14,3.7,M1722,#N/A,0,0,0,0,0,#N/A
6782,視陽,17-Dec,2017,67822017,351246,622670,60642,6.54,0.172648229,13,1.13,M1722,#N/A,0,0,0,0,0,#N/A
6788,華景電,20-Dec,2020,67882020,757666,1022749,160013,23.98,0.211192003,14,5.06,M2324,#N/A,0,0,0,0,0,#N/A
6788,華景電,19-Dec,2019,67882019,639006,887038,136787,20.89,0.214062153,14,4.47,M9900,#N/A,0,0,0,0,0,#N/A
6789,采鈺,22-Dec,2022,67892022,16890162,25600121,1936296,53.53,0.114640463,17,6.14,M2324,226.24,0,0,0,0,0,261
6789,采鈺,21-Dec,2021,67892021,8916575,15089175,2151826,30.4,0.241328761,17,7.34,M2324,#N/A,0,0,0,0,0,329.08
6788,華景電,18-Dec,2018,67882018,510622,678201,65437,18.94,0.128151549,13,2.43,M9900,#N/A,0,0,0,0,0,#N/A
6788,華景電,17-Dec,2017,67882017,533751,722090,147046,20.3,0.275495503,13,5.59,M9900,#N/A,0,0,0,0,0,#N/A
6789,采鈺,20-Dec,2020,67892020,7282835,11771768,2041346,25.01,0.280295517,16,7.01,M2300,#N/A,0,0,0,0,0,#N/A
6789,采鈺,19-Dec,2019,67892019,5185472,6322477,604031,17.81,0.11648525,16,2.07,M2300,#N/A,0,0,0,0,0,#N/A
6790,永豐實,22-Dec,2022,67902022,5368431,8273072,688778,20.1,0.128301547,16,2.58,M1900,35.28,0,0,0,0,0,39.34
6790,永豐實,21-Dec,2021,67902021,5342587,7943667,1067682,20,0.199843634,16,4,M1900,42.29,0,0,0,0,0,36.09
6789,采鈺,18-Dec,2018,67892018,5151019,6015755,432883,17.69,0.084038323,16,1.49,M2300,#N/A,0,0,0,0,0,#N/A
6789,采鈺,17-Dec,2017,67892017,5306566,5911829,183044,18.23,0.03449387,16,0.63,M2300,#N/A,0,0,0,0,0,#N/A
6790,永豐實,20-Dec,2020,67902020,4081620,7541547,1283580,16.67,0.314478075,16,5.24,M9900,#N/A,0,0,0,0,0,#N/A
6790,永豐實,19-Dec,2019,67902019,2963071,8006589,480355,12.26,0.162113901,16,1.99,M9900,#N/A,0,0,0,0,0,#N/A
6791,虎門科技,22-Dec,2022,67912022,445482,720544,72186,21.37,0.162040217,13,3.46,M2330,76.34,0,0,0,0,0,113.63
6790,永豐實,18-Dec,2018,67902018,2577838,8935630,181211,11.34,0.070295728,16,0.8,M9900,#N/A,0,0,0,0,0,#N/A
6790,永豐實,17-Dec,2017,67902017,2443018,9160607,60743,10.98,0.024863918,16,0.27,M9900,#N/A,0,0,0,0,0,#N/A
6791,虎門科技,21-Dec,2021,67912021,316772,587692,70819,17.23,0.223564583,13,3.85,M2330,#N/A,0,0,0,0,0,#N/A
6791,虎門科技,20-Dec,2020,67912020,301295,524053,64929,16.39,0.215499759,13,3.53,M2300,#N/A,0,0,0,0,0,#N/A
6791,虎門科技,19-Dec,2019,67912019,241005,504088,36417,14.18,0.151104749,13,2.14,M2300,#N/A,0,0,0,0,0,#N/A
6792,詠業,22-Dec,2022,67922022,1690020,2248320,234040,35.3,0.138483568,15,4.89,M2327,77.69,0,0,0,0,0,81.66
6792,詠業,21-Dec,2021,67922021,1777029,2438548,289818,37.12,0.163091317,15,6.05,M2327,114.54,0,0,0,0,0,76.48
6791,虎門科技,18-Dec,2018,67912018,252664,532655,60102,14.86,0.237873223,13,3.54,M2300,#N/A,0,0,0,0,0,#N/A
6791,虎門科技,17-Dec,2017,67912017,248210,484231,61825,14.6,0.249083437,13,3.64,M2300,#N/A,0,0,0,0,0,#N/A
6792,詠業,20-Dec,2020,67922020,1038623,1522339,137093,23.73,0.131994959,14,3.13,M2327,#N/A,0,0,0,0,0,#N/A
6792,詠業,19-Dec,2019,67922019,978305,1442297,150033,24.44,0.153360148,14,3.75,M2300,#N/A,0,0,0,0,0,#N/A
6796,晉弘,22-Dec,2022,67962022,648150,841413,70019,19.51,0.108029006,14,2.11,M1722,99.24,0,0,0,0,0,101.67
6796,晉弘,21-Dec,2021,67962021,486121,715838,66481,16.2,0.136758132,13,2.22,M1722,#N/A,0,0,0,0,0,53.53
6792,詠業,18-Dec,2018,67922018,755193,1018370,141735,18.87,0.1876805,14,3.54,M2300,#N/A,0,0,0,0,0,#N/A
6792,詠業,17-Dec,2017,67922017,672222,1023547,128169,16.79,0.190664691,14,3.2,M2300,#N/A,0,0,0,0,0,#N/A
6796,晉弘,20-Dec,2020,67962020,390308,618329,53959,17.34,0.13824723,13,2.4,M1722,#N/A,0,0,0,0,0,#N/A
6796,晉弘,19-Dec,2019,67962019,338023,502295,4783,15.12,0.014149925,13,0.21,M2300,#N/A,0,0,0,0,0,#N/A
6799,來頡,22-Dec,2022,67992022,1269542,1513071,295554,30.8,0.232803641,14,7.17,M2324,155.74,0,0,0,0,0,147.91
6799,來頡,21-Dec,2021,67992021,683282,1034191,275950,18.6,0.403859607,14,7.51,M2324,#N/A,0,0,0,0,0,131.85
6796,晉弘,18-Dec,2018,67962018,380157,507512,58576,17.24,0.154083708,13,2.66,M2300,#N/A,0,0,0,0,0,#N/A
6796,晉弘,17-Dec,2017,67962017,349704,415537,52953,17.34,0.151422346,13,2.63,M2300,#N/A,0,0,0,0,0,#N/A
6799,來頡,20-Dec,2020,67992020,423225,542569,136973,11.52,0.323641089,13,3.73,M2324,#N/A,0,0,0,0,0,#N/A
6799,來頡,19-Dec,2019,67992019,284363,356869,39163,7.74,0.137721856,13,1.07,M2300,#N/A,0,0,0,0,0,#N/A
6803,崑鼎,22-Dec,2022,68032022,6429341,13288507,1272251,90.95,0.197882022,16,18,M9900,259.04,0,0,0,0,0,305.49
6803,崑鼎,21-Dec,2021,68032021,5896362,12284859,1073042,84.71,0.181983738,16,15.42,M9900,224.29,0,0,0,0,0,227.02
6803,崑鼎,20-Dec,2020,68032020,5650443,9885996,1040433,81.86,0.184132996,16,15.07,M9900,193.8,0,0,0,0,0,199.02
6803,崑鼎,19-Dec,2019,68032019,5592803,9540817,1059712,83.34,0.189477799,16,15.79,M9900,162.17,0,0,0,0,0,181.2
6803,崑鼎,18-Dec,2018,68032018,5421359,9075707,948040,80.79,0.174871282,16,14.13,M9900,148.42,0,0,0,0,0,155.88
6803,崑鼎,17-Dec,2017,68032017,5230882,7057129,952952,78.29,0.182178072,16,14.26,M9900,128.99,0,0,0,0,0,130.1
6804,明係,22-Dec,2022,68042022,1057153,2331186,172831,35.24,0.163487215,15,5.76,M9900,53.79,0,0,0,0,0,65.86
6804,明係,21-Dec,2021,68042021,773698,2133629,50308,28.24,0.065022787,15,1.84,M9900,48.17,0,0,0,0,0,47.98
6799,來頡,18-Dec,2018,67992018,183806,252571,-10710,5.66,-0.058267956,12,-0.33,M2300,#N/A,0,0,0,0,0,#N/A
6799,來頡,17-Dec,2017,67992017,133308,180547,-47731,4.78,-0.35805053,12,-1.71,M2300,#N/A,0,0,0,0,0,#N/A
6804,明係,20-Dec,2020,68042020,631397,1598846,26096,25.5,0.041330573,14,1.05,M9900,#N/A,0,0,0,0,0,#N/A
6804,明係,19-Dec,2019,68042019,617401,1753698,53844,24.94,0.087210743,14,2.17,M9900,#N/A,0,0,0,0,0,#N/A
6804,明係,18-Dec,2018,68042018,573743,1716451,60434,23.25,0.105332876,14,2.45,M9900,#N/A,0,0,0,0,0,#N/A
6804,明係,17-Dec,2017,68042017,512401,1583917,5240,20.77,0.010226366,14,0.21,M9900,#N/A,0,0,0,0,0,#N/A
6805,富世達,22-Dec,2022,68052022,2385942,5703570,615484,39.47,0.257962683,16,10.18,M2328,#N/A,0,0,0,0,0,#N/A
6805,富世達,21-Dec,2021,68052021,2070125,4839960,564374,34.24,0.272627981,15,9.34,M2328,#N/A,0,0,0,0,0,#N/A
6805,富世達,20-Dec,2020,68052020,886460,2828985,210465,23.22,0.23742188,15,5.51,M2328,#N/A,0,0,0,0,0,#N/A
6805,富世達,19-Dec,2019,68052019,503682,1104363,25844,17.26,0.051310152,14,0.89,M2000,#N/A,0,0,0,0,0,#N/A
6806,森崴能源,22-Dec,2022,68062022,10576495,18217318,227465,48.93,0.021506652,17,1.05,M9900,87.73,0,0,0,0,0,116.87
6806,森崴能源,21-Dec,2021,68062021,6180104,10166627,456640,42.19,0.073888724,16,3.12,M9900,85.86,0,0,0,0,0,83.73
6805,富世達,18-Dec,2018,68052018,345533,750342,19621,16.02,0.056784735,14,0.91,M2000,#N/A,0,0,0,0,0,#N/A
6805,富世達,17-Dec,2017,68052017,348591,667324,76098,16.96,0.218301677,13,3.7,M2000,#N/A,0,0,0,0,0,#N/A
6806,森崴能源,20-Dec,2020,68062020,1280809,7185531,3462,12.81,0.002702979,16,0.03,M9900,#N/A,0,0,0,0,0,#N/A
6806,森崴能源,19-Dec,2019,68062019,724733,2360421,26741,39.46,0.036897726,15,1.46,M1500,#N/A,0,0,0,0,0,#N/A
6807,峰源-KY,22-Dec,2022,68072022,1978059,3028457,165922,36.63,0.083881219,15,3.07,M9900,26.06,0,0,0,0,1,26.62
6807,峰源-KY,21-Dec,2021,68072021,1522868,2993111,204792,33.84,0.13447784,15,4.55,M9900,#N/A,0,0,0,0,1,25.4
6806,森崴能源,18-Dec,2018,68062018,698380,1119908,-18951,38.03,-0.027135657,14,-1.03,M1500,#N/A,0,0,0,0,0,#N/A
6806,森崴能源,17-Dec,2017,68062017,121765,497462,9124,6.63,0.07493122,13,0.5,M1500,#N/A,0,0,0,0,0,#N/A
6807,峰源-KY,20-Dec,2020,68072020,1443057,2563911,192071,32.07,0.133100079,15,4.27,M9900,#N/A,0,0,0,0,1,#N/A
6807,峰源-KY,19-Dec,2019,68072019,517685,2280793,191655,#DIV/0!,0.370215479,15,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6811,宏碁資訊,22-Dec,2022,68112022,1780560,5393124,436771,42.96,0.245299793,16,10.54,M2330,215.8,1,1.098612289,2,0,0,229.86
6807,峰源-KY,18-Dec,2018,68072018,538653,2657470,122964,#DIV/0!,0.228280544,15,#DIV/0!,M9900,#N/A,0,0,0,0,1,#N/A
6811,宏碁資訊,21-Dec,2021,68112021,883214,4122858,283823,24.23,0.32135247,15,7.79,M2330,#N/A,0,0,0,0,0,#N/A
6811,宏碁資訊,20-Dec,2020,68112020,747257,3397999,231613,20.5,0.309950927,15,6.35,M9900,#N/A,0,0,0,0,0,#N/A
6811,宏碁資訊,19-Dec,2019,68112019,595895,2906621,117998,16.35,0.198018107,15,3.24,M2300,#N/A,0,0,0,0,0,#N/A
6821,聯寶,22-Dec,2022,68212022,538789,852513,63644,19.24,0.118124164,14,2.27,M2328,#N/A,0,0,0,0,0,43.55
6811,宏碁資訊,18-Dec,2018,68112018,436963,2507157,133064,13.66,0.304520062,15,4.16,M2300,#N/A,0,0,0,0,0,#N/A
6811,宏碁資訊,17-Dec,2017,68112017,549613,2029623,37600,10.26,0.068411773,15,0.7,M2300,#N/A,0,0,0,0,0,#N/A
6821,聯寶,21-Dec,2021,68212021,505652,866750,33048,18.06,0.065357202,14,1.18,M2328,#N/A,0,0,0,0,0,#N/A
6821,聯寶,20-Dec,2020,68212020,504066,861261,26809,18,0.053185496,14,0.96,M2300,#N/A,0,0,0,0,0,#N/A
6821,聯寶,19-Dec,2019,68212019,516187,921894,35833,18.44,0.069418641,14,1.28,M2300,#N/A,0,0,0,0,0,#N/A
6823,濾能,22-Dec,2022,68232022,690782,1072420,107790,32.61,0.156040545,14,5.09,M2324,90.06,0,0,0,0,0,80.08
6823,濾能,21-Dec,2021,68232021,398940,774062,97325,22.46,0.243958991,14,5.48,M2324,#N/A,0,0,0,0,0,85.62
6821,聯寶,18-Dec,2018,68212018,511726,868888,28104,18.28,0.054920016,14,1,M2300,#N/A,0,0,0,0,0,#N/A
6821,聯寶,17-Dec,2017,68212017,442173,762247,10704,16.96,0.02420772,14,0.41,M2300,#N/A,0,0,0,0,0,#N/A
6823,濾能,20-Dec,2020,68232020,297757,375127,83456,24.31,0.280282244,13,6.81,M2300,#N/A,0,0,0,0,0,#N/A
6823,濾能,19-Dec,2019,68232019,171254,279763,40405,15.02,0.235936095,13,3.54,M9900,#N/A,0,0,0,0,0,#N/A
6829,千附精密,22-Dec,2022,68292022,1957064,2559584,355398,33.08,0.181597536,15,6.01,M1500,86.87,0,0,0,0,0,120.94
6829,千附精密,21-Dec,2021,68292021,1406618,2052487,256189,26.15,0.182131183,15,4.76,M1500,76.4,0,0,0,0,0,66.37
6823,濾能,18-Dec,2018,68232018,142514,192107,38409,142.51,0.269510364,12,38.41,M9900,#N/A,0,0,0,0,0,#N/A
6830,汎銓,22-Dec,2022,68302022,2573721,3829362,288010,55.02,0.111904126,15,6.16,M2331,134.36,0,0,0,0,0,171
6823,濾能,17-Dec,2017,68232017,104105,159065,86680,104.11,0.832620912,12,86.68,M9900,#N/A,0,0,0,0,0,#N/A
6829,千附精密,20-Dec,2020,68292020,1042392,1496742,30886,21.32,0.029629928,14,0.63,M2300,#N/A,0,0,0,0,0,#N/A
6830,汎銓,21-Dec,2021,68302021,1879726,2896848,253093,45.54,0.13464356,15,6.13,M2331,#N/A,0,0,0,0,0,#N/A
6830,汎銓,20-Dec,2020,68302020,1572985,2331208,161464,40.05,0.10264815,15,4.11,M9900,#N/A,0,0,0,0,0,#N/A
6830,汎銓,19-Dec,2019,68302019,1486914,2084452,81818,37.86,0.055025375,15,2.08,M9900,#N/A,0,0,0,0,0,#N/A
6834,天二科技,22-Dec,2022,68342022,1610589,2154098,104675,18.2,0.064991751,15,1.18,M2328,28.3,0,0,0,0,0,26.95
6830,汎銓,18-Dec,2018,68302018,820790,1334038,69103,34.33,0.084190841,14,2.89,M9900,#N/A,0,0,0,0,0,#N/A
6830,汎銓,17-Dec,2017,68302017,731236,1131018,,#N/A,#VALUE!,14,#VALUE!,M9900,#N/A,0,0,0,0,0,#N/A
6834,天二科技,21-Dec,2021,68342021,1392759,2004960,180354,17.45,0.129494047,15,2.26,M2328,#N/A,0,0,0,0,0,#N/A
6834,天二科技,20-Dec,2020,68342020,1242212,1517999,41798,15.56,0.033648041,14,0.52,M9900,#N/A,0,0,0,0,0,#N/A
6834,天二科技,19-Dec,2019,68342019,1200125,1366838,-65061,15.03,-0.054211853,14,-0.82,M9900,#N/A,0,0,0,0,0,#N/A
6835,圓裕,22-Dec,2022,68352022,1538286,2781525,247675,23.25,0.161007121,15,3.74,M2328,41.48,0,0,0,0,0,44.4
6834,天二科技,18-Dec,2018,68342018,1129129,1385299,58670,16.38,0.051960405,14,0.85,M9900,#N/A,0,0,0,0,0,#N/A
6834,天二科技,17-Dec,2017,68342017,340979,614021,,#N/A,#VALUE!,13,#VALUE!,M9900,#N/A,0,0,0,0,0,#N/A
6835,圓裕,21-Dec,2021,68352021,1188910,2658935,162499,19.76,0.136678975,15,2.7,M2328,#N/A,0,0,0,0,0,#N/A
6835,圓裕,20-Dec,2020,68352020,997944,2311288,163923,17.61,0.16426072,15,2.89,M2300,#N/A,0,0,0,0,0,#N/A
6840,東研信超,22-Dec,2022,68402022,753412,1380672,135023,32.77,0.179215356,14,5.87,M2331,85.92,0,0,0,0,0,64.32
6835,圓裕,19-Dec,2019,68352019,857756,2118118,140328,23.74,0.163598972,15,3.88,M2300,#N/A,0,0,0,0,0,#N/A
6835,圓裕,18-Dec,2018,68352018,698758,1846286,143718,19.34,0.205676357,14,3.98,M2300,#N/A,0,0,0,0,0,#N/A
6840,東研信超,21-Dec,2021,68402021,673225,1276891,135574,29.28,0.201379925,14,5.9,,#N/A,0,0,0,0,0,#N/A
6841,長佳智能,22-Dec,2022,68412022,1646515,1680238,-59983,18.29,-0.036430278,14,-0.67,M1722,117.97,0,0,0,0,0,105
6840,東研信超,20-Dec,2020,68402020,562713,1084709,38782,24.48,0.06891968,14,1.69,M9900,#N/A,0,0,0,0,0,#N/A
6840,東研信超,19-Dec,2019,68402019,510723,1029196,42350,22.22,0.082921662,14,1.84,M9900,#N/A,0,0,0,0,0,#N/A
6841,長佳智能,21-Dec,2021,68412021,1509298,1548266,-54205,16.77,-0.035914047,14,-0.6,M1722,#N/A,0,0,0,0,0,#N/A
6841,長佳智能,20-Dec,2020,68412020,1576630,1606055,-54283,17.52,-0.034429765,14,-0.6,M1722,#N/A,0,0,0,0,0,#N/A
6843,進典,22-Dec,2022,68432022,776885,1144247,133206,23.33,0.171461671,14,4,M1500,76.71,0,0,0,0,0,70.53
