"Key","Year","Fin","Industry","Trade","RPA_Ctd","Adopt","Big4","LGTA","INST","MS","BM.x","LEV","OCF","MTB","Age_","Age","ESG","RD","ADV","Equity","Asset","PPE","NI_Ctd","OCF.y","S","AR","Asset_1","S_1","AR_1","S_2","EXP","PROD_origin","PROD","BM.y","DA","DA1","DA2","ABCFO","ABPROD","ABEXP","AC","A1","A21","A2","A3","A4","A5","A6","ROA","Median_ROA","ADJROA","CFO","R1","R2","R3","R4","R5","ABSDA","ABSDA1","ABSDA2","RM","RM1","RM2","RPA","ADJROA_sq","distance","weights","subclass"
"13042022","2022","0","M1300","TSE",1,"1","1",18.16890067,0.531,0.05207862,1.913287873,0.344946524,0.125412789,0.522660502,58,4.060443011,70.78,0.006577543,0.051270433,50924885,77741569,25520104,-61189,9749787,66437122,7939581,84825213,71755542,9391222,50201273,0.061351511,55496976,0.649533141,1.913287873,-0.058671902,-0.058977137,-0.06884136,-0.031156462,-0.052852198,-0.005946265,-0.115661083,1.18e-08,-0.062698575,-0.045585255,0.300855171,-0.000721354,1.913287873,0.114939729,-0.000721354,0.003856862,-0.004578216,0.114939729,1.18e-08,0.783223757,-0.062698575,0.25410215,0.845922332,0.058671902,0.058977137,0.06884136,-0.089954925,-0.037102727,-0.058798463,1,2.0960061742656e-05,0.111726821760054,1,"18"
"13072018","2018","0","M1300","TSE",0,"0","1",16.49118962,0.5086,0.007497925,0.963798468,0.4342036,0.007800329,1.037561309,50,3.912023005,59.18,0.043517455,0.065646221,8216613,14522208,6282971,302933,113278,9492260,1596218,14400134,9855355,1297161,11045717,0.107445597,7564352,0.544228547,0.963798468,0.048574398,0.052007291,0.049347023,0.053568068,-0.002412717,-0.055356683,0.013170364,6.94e-08,-0.025214696,-0.04598235,0.43631337,0.021036818,0.963798468,0.007866455,0.021036818,0.026557275,-0.005520456,0.007866455,6.94e-08,0.659178588,-0.025214696,-0.082663259,0.684393284,0.048574398,0.052007291,0.049347023,-0.004201332,-0.00178861499999999,-0.0577694,0,3.0475434447936e-05,0.00816412371119764,1,"128"
"13092019","2019","0","M1300","TSE",0,"0","1",15.89554455,0.5281,0.016370866,1.244259704,0.462847955,0.200222843,0.803690738,63,4.143134726,61.73,0.001417367,0.02961651,4299763,8004741,2174859,397977,1602732,17672204,2228261,8727546,21683702,2939869,19821042,0.08380374,16426138,1.834753778,1.244259704,-0.059868272,-0.073515358,-0.073909258,0.019204589,0.04187461,0.01925653,-0.138040521,1.15e-07,-0.45963642,-0.378100557,0.249194791,0.045600103,1.244259704,0.183640625,0.045600103,0.040700657,0.004899446,0.183640625,1.15e-07,2.024876638,-0.45963642,0.213423109,2.484513058,0.059868272,0.073515358,0.073909258,0.080335729,0.038461119,0.06113114,0,2.4004571106916e-05,0.0222121425449838,1,"101"
"13092020","2020","0","M1300","TSE",0,"0","1",16.03968752,0.5187,0.016540234,0.565852945,0.312578914,0.31861344061,1.767243608,63,4.143134726,65.89,0.001324203,0.033169271,6355806,9245870,2076043,1919818,3046274,15498381,2218128,8004741,17672204,2228261,21683702,0.087674167,12375109,1.545293845,0.565852945,-0.150301729,-0.152012331,-0.19857491826,-0.076139575,0.025064027,0.004849625,-0.140723604,1.25e-07,-0.271566938,-0.270301063,0.259351677,0.239835118,0.565852945,0.380558721,0.239835118,0.04030715,0.199527968,0.380558721,1.25e-07,1.936150214,-0.271566938,-0.501140262,2.207717152,0.150301729,0.152012331,0.224724309,-0.046225923,-0.07128995,0.029913652,0,0.039811410014209,0.0434967070962756,1,"6"
"13132019","2019","0","M1300","TSE",1,"1","1",17.6256558,0.6653,0.058096768,1.727091421,0.544440123,0.097166957,0.579008145,47,3.850147602,66.23,0,0.024085967,20571716,45156997,16362557,-140376,4387768,62714942,3732262,45769849,61258498,4061444,50600125,0.05276928,60653888,1.285302165,1.727091421,-0.071847859,-0.069556487,-0.062012062,0.057508561,0.122251304,0.014258282,-0.098932902,2.18e-08,0.031821036,0.03901315,0.357496416,-0.003066997,1.727091421,0.095865905,-0.003066997,0.040700657,-0.043767654,0.095865905,2.18e-08,1.370223922,0.031821036,0.23286887,1.338402886,0.071847859,0.069556487,0.062012062,0.194018147,0.071766843,0.136509586,1,0.00191560753666372,0.0393164355257058,1,"26"
"13132020","2020","0","M1300","TSE",1,"1","1",17.60424976,0.6338,0.055353502,0.735081127,0.435422141,0.078012315,1.360394062,47,3.850147602,67.87,0,0.025882511,24954701,44200637,15725460,2134320,3448194,51866839,3985908,45156997,62714942,3732262,61258498,0.052295351,47232128,1.02863977,0.735081127,-0.01586882,-0.017683474,-0.021513813,0.09385502,0.142598506,0.014182391,-0.02909569,2.21e-08,-0.240230833,-0.245847814,0.34823972,0.047264436,0.735081127,0.076360126,0.047264436,0.04030715,0.006957286,0.076360126,2.21e-08,1.148589199,-0.240230833,0.032252898,1.388820032,0.01586882,0.017683474,0.021513813,0.250635917,0.108037411,0.156780897,1,4.8403828485796e-05,0.0557971584633956,1,"27"
"13132021","2021","0","M1300","TSE",1,"1","1",17.80026054,0.6994,0.059692815,1.432876282,0.444007593,-0.000988231,0.697896959,47,3.850147602,67.82,0,0.019641595,29896737,53771844,15711926,2147462,-53139,81942428,4942116,44200637,51866839,3985908,62714942,0.060874394,76803852,1.800026027,1.432876282,-0.006460416,-0.010925398,0.009400651,0.094217681,0.153510058,0.021339378,0.049786635,2.26e-08,0.680433384,0.65880003,0.355468316,0.048584413,1.432876282,-0.001202222,0.048584413,0.067987185,-0.019402772,-0.001202222,2.26e-08,1.853874368,0.680433384,-0.245428658,1.173440985,0.006460416,0.010925398,0.009400651,0.269067117,0.115557059,0.174849436,1,0.000376467561283984,0.0720208010033982,1,"28"
"13132022","2022","0","M1300","TSE",1,"1","1",17.73871921,0.6249,0.05708174,1.297156502,0.483683713,0.013314295,0.770917001,47,3.850147602,67.53,0,0.022728277,26106202,50562422,16135794,-1011794.3,673203,72819643,3540688,53771844,81942428,4942116,51866839,0.050521533,72475633,1.352662371,1.297156502,0.03688097,0.036134751,0.013253916,0.120373879,0.11437326,0.034653915,-0.035509792,1.86e-08,-0.169657284,-0.143594797,0.300078867,-0.022990173,1.297156502,0.012519619,-0.022990173,0.003856862,-0.026847035,0.012519619,1.86e-08,1.354233695,-0.169657284,0.559318535,1.523890979,0.03688097,0.036134751,0.013253916,0.269401054,0.155027794,0.149027175,1,0.000720763288291225,0.0994573921139346,1,"29"
"13162022","2022","0","M2500","TSE",0,"0","1",16.28413038,0.2947,0.005246596,2.179095165,0.549213922,-0.048920134,0.458906071,44,3.784189634,54.54,0.006616901,0.063620554,5322044,11806141,1663007,56086,-577558,2331605,178440,10599150,1035758,194729,1236441,0.039386649,1744172,0.266934896,2.179095165,0.073040923,0.076042658,0.080527413,0.06621923,0.059425092,-0.019313054,0.05978253,9.43e-08,0.122259521,0.123796342,0.156900034,0.005291556,2.179095165,-0.054490973,0.005291556,0.020951755,-0.015660199,-0.054490973,9.43e-08,0.219980376,0.122259521,-0.018933877,0.097720855,0.073040923,0.076042658,0.080527413,0.106331268,0.046906176,0.040112038,0,0.000245241832719601,0.0471070752879057,1,"219"
"14022019","2019","0","M1400","TSE",1,"1","1",20.17175658,0.8678,0.244432376889998,2.192344354,0.529021447,0.076290288,0.456132723,69,4.234106505,65.11,0.004245387,0.075198794,247021877.119998,576079699,95511754.8199994,16435163,43949286,250146590,26486590,565589420,228661933,29347392,217846948,0.054787961,205396660,0.350857871,2.192344354,-0.01934545,-0.015223159,-0.01104041,-0.017295145,-0.003036295,-0.008312377,-0.048646813,1.77e-09,0.037986313,0.043044403,0.288225268,0.02905847,2.192344354,0.077705283,0.02905847,0.015649418,0.013409051,0.077705283,1.77e-09,0.442275936,0.037986313,0.019121618,0.404289622,0.01934545,0.015223159,0.01104041,-0.028643817,-0.025607522,-0.011348672,1,0.000179802648720601,0.163912746672227,1,"74"
"14022020","2020","0","M1400","TSE",1,"1","1",20.24030708,0.8294,0.244432376889998,1.800812087,0.563299557,0.067248725,0.555305024,69,4.234106505,67.4,0.00419218,0.090813199,247021877.119998,616955270,95511754.8199994,12980539,41489455,206769281,26788957,576079699,250146590,26486590,228661933,0.052759922,166373605,0.279810744,1.800812087,-0.030817378,-0.032173497,-0.026631722,-0.023867093,-0.0007657,-0.01265821,-0.049487798,1.74e-09,-0.075297409,-0.07582228,0.282356598,0.02253254,1.800812087,0.072020339,0.02253254,0.004215592,0.018316948,0.072020339,1.74e-09,0.358924783,-0.075297409,0.037294591,0.434222193,0.030817378,0.032173497,0.026631722,-0.037291003,-0.036525303,-0.01342391,1,0.000335510584034704,0.275985016982215,1,"75"
"14022021","2021","0","M1400","TSE",1,"1","1",20.26965131,0.839,0.244432376889998,1.733754103,0.575943302,0.057258304,0.576783062,69,4.234106505,64.71,0.003685294,0.096512692,247021877.119998,635327585,95511754.8199994,14844485,36377780,238806217,29336993,616955270,206769281,26788957,250146590,0.056719504,192320517,0.355533885,1.733754103,-0.068771929,-0.071970573,-0.062744198,-0.06136383,-0.008968881,-0.02027277,-0.034902522,1.62e-09,0.051927486,0.047797468,0.267588216,0.024060877,1.733754103,0.058963399,0.024060877,0.027454518,-0.003393641,0.058963399,1.62e-09,0.387072173,0.051927486,-0.070308677,0.335144687,0.068771929,0.071970573,0.062744198,-0.090605481,-0.0816366,-0.029241651,1,1.1516799236881e-05,0.346103907589331,1,"76"
"14022022","2022","0","M1400","TSE",1,"1","1",20.3043475,0.8335,0.244432376889998,1.583543023,0.586972543,0.058548672,0.631495315,69,4.234106505,63.43,0.003750606,0.089364441,247021877.119998,657757910,95511754.8199994,13341150,38510852,263944525,29095332,635327585,238806217,29336993,206769281,0.057064486,213924074,0.344553179,1.583543023,-0.018700037,-0.018151692,-0.016849943,-0.039790991,-0.02184518,-0.009596375,-0.039616888,1.57e-09,0.039567474,0.039947847,0.270810826,0.020998852,1.583543023,0.06061574,0.020998852,0.022678295,-0.001679443,0.06061574,1.57e-09,0.415446348,0.039567474,0.050425854,0.375878874,0.018700037,0.018151692,0.016849943,-0.071232546,-0.049387366,-0.031441555,1,2.820528790249e-06,0.377462908222406,1,"77"
"14322021","2021","0","M3700","TSE",0,"0","1",15.40328919,0.4695,0.001341609,0.732159275,0.843104494,0.053117108,1.365823031,50,3.912023005,51.95,0,0.379802199,767669,4892868,611704,-155804,259895,778055,42035,4804207,1154819,30043,1170450,0.082758924,523187,0.110573087,0.732159275,-0.09333974,-0.093496927,-0.090999224,0.022515994,0.02990821,-0.002045832,-0.08652812,2.08e-07,-0.078423765,-0.08091991,0.127326737,-0.032430742,0.732159275,0.054097378,-0.032430742,0.092814957,-0.1252457,0.054097378,2.08e-07,0.161952847,-0.078423765,-0.003253607,0.240376612,0.09333974,0.093496927,0.090999224,0.050378372,0.020470162,0.027862378,0,0.01568648536849,0.0350604106978159,1,"159"
"14542021","2021","0","M1400","TSE",1,"1","1",14.53527679,0.2476,0.002725785,0.993676688,0.213593008,-0.01630271,1.006363551,50,3.912023005,44.55,0.005564449,0.047980752,1615243,2053953,726964,5133,-33485,1574819,151366,1992198,1204928,122630,1904529,0.069871569,1446530,0.760412871,0.993676688,0.00623506,0.006837588,0.026199002,0.025998985,0.010671736,0.021235917,0.019384619,5.02e-07,0.185669798,0.171245529,0.364905496,0.002576551,0.993676688,-0.016808068,0.002576551,0.027454518,-0.024877967,-0.016808068,5.02e-07,0.790493214,0.185669798,-0.351170416,0.604823416,0.00623506,0.006837588,0.026199002,0.057906638,0.047234902,0.031907653,1,0.000618913242053089,0.0135618939670393,1,"169"
