Code,KEY,YEAR,Industry,IndustryY,Cash,CA,PPE,STD,CL,CFO,A,S,NI_Ctd,Cycle
2374,23742019,2019,M2326,2019M2326,2809473,5050839,3282607,1090000,3310058,567687,10151183,6591161,-379262,110.26
2374,23742020,2020,M2326,2020M2326,2498472,4168539,3248040,1370415,3149299,-268759,9131183,3442017,-444902,131.09
2374,23742021,2021,M2326,2021M2326,2137166,4593172,3192847,266979,2286649,-625585,8965197,3575369,720512,169.28
2374,23742022,2022,M2326,2022M2326,2839617,4683079,3099452,353866,2135015,306268,8794351,5285957,173175,137.16
2374,23742023,2023,M2326,2023M2326,3092203,4685717,3147001,349008,2221733,820946,9062546,4933155,242589,132.31
2375,23752012,2012,M2328,2012M2328,244046,2288525,234723,0,1067740,-9839,2643342,1679230,-142397,207.01
2375,23752013,2013,M2328,2013M2328,287400,2501558,218183,0,536352,-885128,2784633,1750742,593185,171.91
2375,23752014,2014,M2328,2014M2328,929525,2327239,216743,94840,604846,1055541,2606586,1632311,122760,180.22
2375,23752015,2015,M2328,2015M2328,885519,2421783,193336,449241,991027,508098,2682049,1486806,41289,204.96
2375,23752016,2016,M2328,2016M2328,1001692,2746695,990648,150000,1113036,-96581,4025156,2560659,-145150,162.57
2375,23752017,2017,M2328,2017M2328,1413295,6299217,898639,310000,1143145,328806,7380512,2925473,368021,175.56
2375,23752018,2018,M2328,2018M2328,1353322,9538086,1612249,3103262,5260317,259946,13305448,2972450,2856013,261.25
2375,23752019,2019,M2328,2019M2328,932565,8370430,1331806,2921000,4522289,873132,12335397,4547218,574011,221.62
2375,23752020,2020,M2328,2020M2328,1488072,10699449,2571312,4507820,6875212,617270,16872125,6444644,834133,196.29
2375,23752021,2021,M2328,2021M2328,830618,12175833,2582339,6867000,9091572,766753,18848418,7715536,1138798,222
2375,23752022,2022,M2328,2022M2328,1281968,12759203,2472432,7155500,9176778,1323512,18930732,5868312,613661,266.71
2375,23752023,2023,M2328,2023M2328,645151,6550653,2245133,3084000,4746921,1272277,14237180,4810823,265481,258.76
2376,23762012,2012,M2325,2012M2325,8737663,24134968,4411796,215297,9901457,1555173,30635845,45797658,1550622,102.85
2376,23762013,2013,M2325,2013M2325,8146406,27198448,4212396,2605649,12680871,1802852,34997402,51118994,2359480,106.23
2376,23762014,2014,M2325,2014M2325,9336355,26841912,4231520,71326,10653629,2846499,33692626,54541687,2400322,108.41
2376,23762015,2015,M2325,2015M2325,10723611,27846683,4022766,70000,10132956,3500537,33240633,50828792,1922700,115.63
2376,23762016,2016,M2325,2016M2325,12924700,30955717,3905043,141120,12651024,4202862,36224050,52347389,2284350,112.82
2376,23762017,2017,M2325,2017M2325,15451598,33623284,3876017,329689,13983138,3903611,38797672,59884781,2713506,103.78
2376,23762018,2018,M2325,2018M2325,8610907,28959419,4131468,309722,10955638,-2334417,35734595,60923590,2496125,109.98
2376,23762019,2019,M2325,2019M2325,9907845,30109160,4085922,289088,12665285,3886255,37711541,61781254,1907543,116.69
2376,23762020,2020,M2325,2020M2325,15564617,41565460,4048823,303217,20984364,7901400,49429157,84602841,4331235,100.44
2376,23762021,2021,M2325,2021M2325,18928473,60298149,4206997,0,30749578,8354995,69178190,121905357,13335146,110.69
2376,23762022,2022,M2325,2022M2325,16265510,54802894,4946900,0,26966570,5815129,63571849,107263644,6534849,139.85
2376,23762023,2023,M2325,2023M2325,23166075,73074904,4820456,0,34599267,2264857,82150420,136773409,4781085,118.34
2377,23772012,2012,M2325,2012M2325,8341153,30546397,5838015,1078140,15532169,1656218,37276546,67057171,857995,114.79
2377,23772013,2013,M2325,2013M2325,10328590,35459063,5583526,1200595,18462120,3480809,41640654,71879047,1976692,119.3
2377,23772014,2014,M2325,2014M2325,10002083,39750040,5848330,2139056,21550152,1112919,46424814,84901773,3013861,120.16
2377,23772015,2015,M2325,2015M2325,11568417,40285522,5432454,600000,20542332,5728144,46530869,85294794,3706456,129.69
2377,23772016,2016,M2325,2016M2325,12267586,44556225,5092392,0,23193111,5038336,50467784,102190503,4887942,112.71
2377,23772017,2017,M2325,2017M2325,10028064,43185288,5087802,0,20920657,2375412,49153389,106419905,4937422,115.69
2377,23772018,2018,M2325,2018M2325,8815680,49356897,4738544,3000000,24765061,84182,55174173,118527273,6041129,116.4
2377,23772019,2019,M2325,2019M2325,10709045,53761821,4893433,1500000,28625273,9720392,60348708,120491417,5587210,128.24
2377,23772020,2020,M2325,2020M2325,18585955,71361468,5130094,3000000,42192490,10824668,78397515,146502789,7959505,121.77
2377,23772021,2021,M2325,2021M2325,23654801,93799483,5710853,2000000,54117598,12612916,101870764,201810152,16921005,119.72
2377,23772022,2022,M2325,2022M2325,27475487,78598457,5522073,0,37640785,15639296,86852903,180411242,9962520,128.58
2377,23772023,2023,M2325,2023M2325,25772522,82173798,5238639,0,39427392,4961653,90523814,182965688,7532896,110.68
2379,23792012,2012,M2324,2012M2324,11188839,19449794,3118856,1147536,7995182,4753945,26360233,24613536,2236186,120.79
2379,23792013,2013,M2324,2013M2324,16515621,27221719,3035281,6288505,13594680,4258536,34129182,28180010,3035329,113.14
2379,23792014,2014,M2324,2014M2324,21608816,33397151,3368689,7457525,17801035,5890489,41074578,31263298,3892351,114.24
2379,23792015,2015,M2324,2015M2324,27545845,37556687,3380051,13501240,23748641,3226809,46947448,31745809,2427873,114.79
2379,23792016,2016,M2324,2016M2324,37874245,47956677,3192717,20717937,31816328,5226631,55519808,38914031,3039837,99.96
2379,23792017,2017,M2324,2017M2324,9594356,45092540,3162949,18052624,29520661,3758455,52310913,41688021,3392160,111.38
2379,23792018,2018,M2324,2018M2324,4309651,51153278,3316578,14526311,32502254,8193750,58252314,45805746,4350781,127.81
2379,23792019,2019,M2324,2019M2324,5727911,64289591,3446162,18966042,43970187,12251285,73431830,60744006,6790375,124.5
2379,23792020,2020,M2324,2020M2324,7296360,66811913,4448532,11456690,46128894,15440209,78095917,77759470,8793526,122.23
2379,23792021,2021,M2324,2021M2324,7197351,86245402,6302938,13342100,58820923,18351929,101231913,105504286,16852811,139.08
2379,23792022,2022,M2324,2022M2324,13754035,95491681,7556636,13737994,62544727,19058169,113700527,111789791,16204144,180.14
2379,23792023,2023,M2324,2023M2324,10268291,69287620,8754486,4250000,46245752,17896286,93815270,95179276,9152838,172.58
2380,23802012,2012,M2325,2012M2325,710794,3006703,1088272,326600,954954,-115818,4803335,3678716,-317747,256.21
2380,23802013,2013,M2325,2013M2325,720625,2564201,1041425,120167,641275,492954,4405851,2818145,-246025,290.4
2380,23802014,2014,M2325,2014M2325,1057348,2609259,1004142,140507,649770,217811,4400611,2792406,-84909,246.88
2380,23802015,2015,M2325,2015M2325,1102690,2388879,953223,129742,516654,195764,3968719,2455269,-218136,254.1
2380,23802016,2016,M2325,2016M2325,906307,2211939,883760,208075,672771,-3656,3657747,2271841,-303696,250.07
2380,23802017,2017,M2325,2017M2325,491638,1814029,818213,295904,849984,-276020,3182566,2029132,-637173,259.57
2380,23802018,2018,M2325,2018M2325,395059,1642248,751947,604871,1058429,-262381,2879896,2126778,-426418,239.22
2380,23802019,2019,M2325,2019M2325,493853,1573567,605536,436610,909414,-243222,2661206,1633335,-198294,281.32
2380,23802020,2020,M2325,2020M2325,595543,1618847,546667,577118,1238987,-27745,2697041,1835372,-412653,220.13
2380,23802021,2021,M2325,2021M2325,235373,1624620,490729,558136,1271813,-349261,2585408,2828116,-125887,168.57
2380,23802022,2022,M2325,2022M2325,445355,2093637,467785,807262,1458391,-311424,2946576,2832440,-36600,221.76
2380,23802023,2023,M2325,2023M2325,505888,1731146,433717,764145,1451613,203415,2485006,1965189,-410204,283.26
2382,23822012,2012,M2325,2012M2325,187508850,501351358,50756663,170107016,416515661,35592042,565267999,1024985385,23437354,106.97
2382,23822013,2013,M2325,2013M2325,207448269,496426129,48041689,158559106,392709068,48334098,558085239,880401954,19109547,116.79
2382,23822014,2014,M2325,2014M2325,222057452,541068023,51163310,189625552,441996629,5437403,607814722,926321307,19236020,110.04
2382,23822015,2015,M2325,2015M2325,132738687,470481843,49203488,148470447,368975326,-35591,531574219,1007257380,17749672,104.8
2382,23822016,2016,M2325,2016M2325,202911112,532426459,45463001,183886467,427133839,46993660,587430061,893982294,15410434,119.95
2382,23822017,2017,M2325,2017M2325,198763364,562682014,42184996,231706368,473389042,-8634363,613376095,1021182900,14515762,108.64
2382,23822018,2018,M2325,2018M2325,211281084,600750831,49434575,244487055,498127585,17013223,659467182,1027991038,15332361,116.49
2382,23822019,2019,M2325,2019M2325,192605577,552745155,47497209,182336322,443195843,37734664,614626933,1029611414,16314805,119.74
2382,23822020,2020,M2325,2020M2325,207370966,604637657,47607708,164902580,477469538,78004973,663857379,1090858851,25390060,115.23
2382,23822021,2021,M2325,2021M2325,162257067,649417390,52223290,165630981,520721286,-23792788,717569604,1129453350,34359565,134.67
2382,23822022,2022,M2325,2022M2325,204637294,733270060,63225378,204712153,628590767,11415071,816128200,1280429312,29722669,142
2382,23822023,2023,M2325,2023M2325,177234068,610447590,60819571,156978475,483012749,124332934,690120045,1085611052,40488586,155.19
2383,23832012,2012,M2328,2012M2328,1405766,8746132,4561523,1520077,6311698,1077742,13607844,15960163,1132450,150.81
2383,23832013,2013,M2328,2013M2328,1836472,9109439,5093002,1598391,6622432,1246843,14571432,16873122,838123,161.78
2383,23832014,2014,M2328,2014M2328,2168919,11113393,5099578,902493,7753666,1975778,16703893,18884745,1541633,161.71
2383,23832015,2015,M2328,2015M2328,3911270,12575994,4656802,12605,6295239,3574639,17707829,20869717,2392187,161.94
2383,23832016,2016,M2328,2016M2328,4230085,14132084,4622571,130449,7246837,2600572,19232775,22069584,2774009,163.05
2383,23832017,2017,M2328,2017M2328,5293589,15480404,4803458,150325,6947012,3060277,20800714,23609983,2795176,165.08
2383,23832018,2018,M2328,2018M2328,6022967,16232502,4937424,713498,7201783,2086676,21962463,22890928,1754433,168.03
2383,23832019,2019,M2328,2019M2328,6350790,18833258,5857817,663874,10321431,2465906,25704331,24865522,3245301,173.17
2383,23832020,2020,M2328,2020M2328,5731862,19568557,6531008,608724,9613785,3517212,27856806,27200786,3694270,188.13
2383,23832021,2021,M2328,2021M2328,6642069,25843744,8468582,2588894,14485232,4021522,36565061,38500026,5500157,168.86
2383,23832022,2022,M2328,2022M2328,10443618,26579957,14679878,5209815,15760024,7498208,43382487,38672549,5076240,178.9
2383,23832023,2023,M2328,2023M2328,9258881,33674913,16654509,6556651,23073079,2889727,53426627,41296217,5488309,191.36
2385,23852012,2012,M2328,2012M2328,1838493,32309614,10272314,1703897,22317876,5720745,46025360,67509651,4122706,136.86
2385,23852013,2013,M2328,2013M2328,1578337,35477983,11742080,697601,25149291,7885388,50900010,74539148,4129741,137.42
2385,23852014,2014,M2328,2014M2328,1980696,38519783,14204652,2098920,30456782,7243652,56999758,80110692,4655830,136.36
2385,23852015,2015,M2328,2015M2328,2349599,36417796,15461482,2473216,30223111,8302443,58970095,80663369,4393240,137.46
2385,23852016,2016,M2328,2016M2328,3076607,39822492,13495266,2101177,33064768,7804040,64297776,77018060,4309071,148.35
2385,23852017,2017,M2328,2017M2328,2679941,43470794,13554882,4246383,36873474,6339177,67454380,78155686,4872216,155.86
2385,23852018,2018,M2328,2018M2328,1952439,46422143,12371429,5643630,39182202,6531950,68931908,87260406,3978909,145.8
2385,23852019,2019,M2328,2019M2328,4136522,47180486,12821680,895000,38242738,11058807,71444257,92552325,6802752,146.04
2385,23852020,2020,M2328,2020M2328,3751351,51379996,14281482,88168,41625550,8430192,75441996,95082227,6567771,154.92
2385,23852021,2021,M2328,2021M2328,1725636,59730746,14961727,1624355,46755094,4388529,83726387,107474079,7572296,166.8
2385,23852022,2022,M2328,2022M2328,12156345,62700606,15723981,2898048,44060079,16367729,87064489,115748378,9015777,162.86
2385,23852023,2023,M2328,2023M2328,19154156,65577842,16056020,1395742,43960693,18789276,90832585,98322545,8999714,166.25
2387,23872012,2012,M2325,2012M2325,1531997,8738748,4085466,577345,4775414,147058,13126002,13253071,-74201,190.18
2387,23872013,2013,M2325,2013M2325,1550128,9591835,4527761,702276,5345194,592770,14375336,12794636,99647,208.08
2387,23872014,2014,M2325,2014M2325,2343111,10592315,4507070,1282862,6409349,1275201,15422525,16300819,724387,176.07
2387,23872015,2015,M2325,2015M2325,2262663,11426590,4324861,1498777,6973963,1251171,16133630,16931922,814213,180.77
2387,23872016,2016,M2325,2016M2325,3019044,9848433,3685641,1369000,5307198,2318490,13857806,13509398,555047,207.55
2387,23872017,2017,M2325,2017M2325,2262979,9452349,3377447,1726670,5153805,1266003,13127397,11642636,187566,187.34
2387,23872018,2018,M2325,2018M2325,1784646,9169271,3320214,1743000,5244041,304552,12874568,10437089,125969,196.82
2387,23872019,2019,M2325,2019M2325,2091019,9496863,4882457,1744000,6870712,370192,15471726,12866741,231653,184.65
2387,23872020,2020,M2325,2020M2325,3000013,14856180,6409874,3473500,11742857,892301,22187577,21179505,1293318,166.02
2387,23872021,2021,M2325,2021M2325,2132091,14358279,6172853,4057315,11202386,1033796,21910025,24058229,1039013,182.84
2387,23872022,2022,M2325,2022M2325,4262302,16203059,5129386,4282119,10469092,4057560,21856532,24571786,1563714,176.01
2387,23872023,2023,M2325,2023M2325,4106630,13972480,4045362,2952006,8677873,4210927,19598070,21614782,1227216,175.84
2388,23882012,2012,M2324,2012M2324,1790437,5041867,2935227,0,3673055,-2580994,9361163,4462856,-4039131,152.7
2388,23882013,2013,M2324,2013M2324,1884537,4935853,2922171,0,4907400,-2061516,10218482,6084793,-1274096,105.05
2388,23882014,2014,M2324,2014M2324,1863275,3842444,2344010,837459,4323047,606534,9334608,6511106,-1600055,87
2388,23882015,2015,M2324,2015M2324,2285089,4069505,2282687,1838170,4251463,-975056,10520368,4727316,869608,76.29
2388,23882016,2016,M2324,2016M2324,2258833,3836933,2257860,299280,2993159,-824769,9808191,4925843,180820,65.67
2388,23882017,2017,M2324,2017M2324,1827187,3284084,2182438,0,1521484,-676856,7987200,4511868,36510,79.75
2388,23882018,2018,M2324,2018M2324,2061374,3646662,2121754,0,1505622,-1033164,8430537,4796841,77841,89.78
2388,23882019,2019,M2324,2019M2324,2531104,4226252,2025977,0,3239074,-488513,9266305,5527213,89995,98.82
2388,23882020,2020,M2324,2020M2324,4351660,13405915,2019429,0,3056647,-83349,18442050,6502715,4844834,91.78
2388,23882021,2021,M2324,2021M2324,10479747,15129132,1979612,0,4706568,1524921,21900950,7001135,4355087,139.85
2388,23882022,2022,M2324,2022M2324,11850296,16987161,1989134,0,7058318,494526,24382347,9296632,222422,158.02
2388,23882023,2023,M2324,2023M2324,10920270,15516581,1968310,0,5894732,2037486,23466806,12639087,492432,113.04
2390,23902012,2012,M2331,2012M2331,197698,1158035,700551,437814,805145,-65434,3458394,921623,15691,380.37
2390,23902013,2013,M2331,2013M2331,311664,1161674,708016,397575,778416,81756,3435146,877941,54082,413.83
2390,23902014,2014,M2331,2014M2331,316262,1196033,703396,490574,819651,99928,3625322,1245118,-76001,292.58
2390,23902015,2015,M2331,2015M2331,605601,1529108,633530,365065,762046,-166525,3485790,868904,171213,356.94
2390,23902016,2016,M2331,2016M2331,563845,1366452,595662,230433,503068,-199119,3148992,810755,-51216,365.53
2390,23902017,2017,M2331,2017M2331,539048,1319433,613239,220127,505364,-118729,3030308,705511,-138885,390.37
2390,23902018,2018,M2331,2018M2331,286561,1134817,579669,170208,400389,-89301,2728116,672356,-173091,420.73
2390,23902019,2019,M2331,2019M2331,349641,1141859,546261,181329,389213,-76106,2642907,621283,-180605,450.18
2390,23902020,2020,M2331,2020M2331,371375,1722628,262615,136735,408297,5737,2928608,531099,195323,496.85
2390,23902021,2021,M2331,2021M2331,1263324,3024441,244020,70000,367613,-86474,4327516,591470,1426589,456.17
2390,23902022,2022,M2331,2022M2331,724540,1982891,242110,260380,519290,17343,3217819,591125,-865683,498.2
2390,23902023,2023,M2331,2023M2331,679547,1982612,235952,210380,461851,-11946,3050152,648324,-80486,490.4
2392,23922012,2012,M2328,2012M2328,8579354,39456643,19730432,14853406,36818650,3473986,69528004,102876538,2266359,94.36
2392,23922013,2013,M2328,2013M2328,7917337,39258217,19856090,9909862,34791020,8375529,70218300,106156276,2051459,102.17
2392,23922014,2014,M2328,2014M2328,7435487,34767634,20246065,10266779,28922134,3015415,66290215,91068480,1891617,112.98
2392,23922015,2015,M2328,2015M2328,7314136,39766048,22093979,11137953,36240163,4204448,75925131,108233074,1726578,94.9
2392,23922016,2016,M2328,2016M2328,6500434,34541865,20045665,8738009,31061154,8333517,67989924,90499529,768081,116.42
2392,23922017,2017,M2328,2017M2328,7631619,37803629,19529163,3194456,29373918,5838446,68611757,93624086,405402,107.76
2392,23922018,2018,M2328,2018M2328,6122851,35934940,21962875,1458024,25926628,4060726,71169035,87910961,544185,116.66
2392,23922019,2019,M2328,2019M2328,6296729,37437621,23397983,2038744,26274698,5685177,73296404,97820336,1787336,105.45
2392,23922020,2020,M2328,2020M2328,10993540,49290306,20850423,4341582,30262765,5653099,82262102,89552100,1884368,123.03
2392,23922021,2021,M2328,2021M2328,8707603,50288129,21024968,4224848,29954063,-3550197,83126271,86800735,1338504,138.77
2392,23922022,2022,M2328,2022M2328,11431070,61093418,20923246,9550241,36357990,-265341,98298011,94102594,2094699,142.36
2392,23922023,2023,M2328,2023M2328,14844796,67717157,22705808,9890697,41256215,2525347,105761558,90550764,2101822,148.23
2393,23932012,2012,M2326,2012M2326,3109451,12903654,9604234,3080135,9288363,3293340,28553479,19068181,313925,149.9
2393,23932013,2013,M2326,2013M2326,7128777,20361120,9454150,2809405,11131009,3048995,35732099,24725947,1461788,132.38
2393,23932014,2014,M2326,2014M2326,6210707,21447499,10424088,941229,12571303,5743487,35038845,30569450,2180737,136.7
2393,23932015,2015,M2326,2015M2326,7028461,23968608,10949803,1198358,10683248,3989203,37298411,28865615,1833098,155.23
2393,23932016,2016,M2326,2016M2326,7096428,24428410,11328119,1313045,12321735,4219162,37925147,29347250,1839518,150.33
2393,23932017,2017,M2326,2017M2326,4769006,24068351,11427695,2181411,18349977,2755310,37174848,27310581,1245991,162.38
2393,23932018,2018,M2326,2018M2326,4530385,17360421,10239693,3111970,9961920,3536132,29084143,24089291,863079,159.2
2393,23932019,2019,M2326,2019M2326,4982698,17386636,8909437,2582152,10280488,4101678,28349072,20966541,851329,153.83
2393,23932020,2020,M2326,2020M2326,4186992,19728192,8109445,4031895,11489146,1888021,30267150,21637035,1249680,148.36
2393,23932021,2021,M2326,2021M2326,4514151,20331320,7631501,2489960,10923197,4098280,30525437,25022009,1996011,135.2
2393,23932022,2022,M2326,2022M2326,4920338,16716111,7073869,537705,6639921,4315424,26114178,19888289,1315739,143.76
2393,23932023,2023,M2326,2023M2326,4929740,16693056,6104676,250000,6292240,2957707,26120802,17845424,1508696,128.04
2395,23952012,2012,M2325,2012M2325,3272043,13727313,6391636,151452,5490343,4388669,24108745,27551871,3491118,137.99
2395,23952013,2013,M2325,2013M2325,2832358,15411630,7941679,123144,7205324,4957162,27536084,30660034,4127209,136.93
2395,23952014,2014,M2325,2014M2325,3122007,17990032,8876606,3080,7779820,4911241,31543820,35731699,4931876,132.95
2395,23952015,2015,M2325,2015M2325,4358259,18085746,9576879,880625,9242530,5822242,33979133,38000582,5126975,137.01
2395,23952016,2016,M2325,2016M2325,4637577,21181711,10089836,483750,11435611,7993315,38538953,42002198,5688954,136.68
2395,23952017,2017,M2325,2017M2325,5204219,23200572,9967332,8400,11046661,3011289,40703769,44374751,6149289,142.68
2395,23952018,2018,M2325,2018M2325,6633161,25366573,9782781,87581,12146590,7444048,43939961,48726518,6308974,144.51
2395,23952019,2019,M2325,2019M2325,6003936,27372911,9732490,250678,11744458,6195469,47216079,54144662,7392855,142.64
2395,23952020,2020,M2325,2020M2325,7497442,30287536,9916896,184078,12096208,8078566,50199385,51119408,7302987,155.52
2395,23952021,2021,M2325,2021M2325,9301152,35121490,10246751,255700,16503678,10674240,57828237,58622050,8307363,161.06
2395,23952022,2022,M2325,2022M2325,12029785,41747348,11039395,531330,18480816,9731274,66384938,68744701,10742559,170.36
2395,23952023,2023,M2325,2023M2325,11011580,41385737,11326045,237730,16026807,9664660,69056272,64567697,10789333,170.75
2397,23972012,2012,M2325,2012M2325,706152,2864807,153048,0,389701,70697,3259699,1936864,208508,148.1
2397,23972013,2013,M2325,2013M2325,693885,3019190,153061,0,469703,-120519,3412912,2311728,253347,153.94
2397,23972014,2014,M2325,2014M2325,841901,3030943,145670,0,520353,553605,3532232,2627071,337291,153.1
2397,23972015,2015,M2325,2015M2325,857722,2870322,567624,0,579423,627624,3712857,3108637,358987,127.35
2397,23972016,2016,M2325,2016M2325,842083,3221849,597635,0,799195,374483,4097905,3823718,526648,110.38
2397,23972017,2017,M2325,2017M2325,821932,3281940,588452,0,967943,483280,4152308,3717054,418332,143.79
2397,23972018,2018,M2325,2018M2325,1013469,3422103,964362,0,1389652,1100289,4722147,5211122,605337,143.06
2397,23972019,2019,M2325,2019M2325,2045343,6017867,1972002,622075,3029053,1601659,8631763,7031784,622657,178.07
2397,23972020,2020,M2325,2020M2325,1922245,5546713,1911589,823701,2771923,490625,8084004,8349522,477833,183.75
2397,23972021,2021,M2325,2021M2325,1549815,8462476,2477339,1311304,4597964,-1033047,12393941,13312180,783861,152.02
2397,23972022,2022,M2325,2022M2325,1690474,8628410,2793096,1886020,5190715,622021,13144320,16189529,597000,168.55
2397,23972023,2023,M2325,2023M2325,1490285,5470258,2548819,1079645,2909498,1573894,9101605,9184172,366938,250.25
2399,23992012,2012,M2325,2012M2325,1080658,3133128,169948,0,1121591,394462,3760883,5357683,116910,141.5
2399,23992013,2013,M2325,2013M2325,1015356,3255415,132311,0,1171792,189294,3849008,4608578,122620,140.22
2399,23992014,2014,M2325,2014M2325,386445,2821300,175088,0,818118,-400335,3351532,4150648,-66116,160.8
2399,23992015,2015,M2325,2015M2325,1099437,2568205,162706,0,706013,479431,3116624,2830595,-104323,191.19
2399,23992016,2016,M2325,2016M2325,1361692,2613024,163664,0,808596,219666,3173068,2997576,-32815,127.45
2399,23992017,2017,M2325,2017M2325,821557,2853342,232503,0,1004265,-208366,3705072,3443392,104934,136.22
2399,23992018,2018,M2325,2018M2325,587430,2021038,245489,100000,673278,-84633,3031177,3040055,-190496,163.08
2399,23992019,2019,M2325,2019M2325,754841,2070543,238767,95000,767775,327621,3115160,2279734,45873,165.87
2399,23992020,2020,M2325,2020M2325,603167,2354857,135933,0,623782,-92983,2808277,2104572,141328,149.77
2399,23992021,2021,M2325,2021M2325,652586,2744806,132947,0,830639,91523,3295819,2774796,361675,149.5
2399,23992022,2022,M2325,2022M2325,747831,2246531,132065,0,524958,-80758,2809746,2236385,12851,198.89
2399,23992023,2023,M2325,2023M2325,695035,2287940,130145,0,606093,28988,2789233,2344435,-113360,162.91
2401,24012012,2012,M2324,2012M2324,4492896,9038348,1943786,485991,2697452,-656150,14563430,8615264,-916235,152.84
2401,24012013,2013,M2324,2013M2324,4331395,8275040,2154641,165151,2709677,1367781,14201612,8521868,128547,156.84
2401,24012014,2014,M2324,2014M2324,3576732,8037727,3490672,304085,2826174,300795,14819444,7871515,886956,166.63
2401,24012015,2015,M2324,2015M2324,4442810,8705229,3563095,646093,2740858,1006857,15599007,8465833,856125,166.1
2401,24012016,2016,M2324,2016M2324,4803495,8792142,2265910,550203,3045403,1262854,14629022,7556045,272506,156.3
2401,24012017,2017,M2324,2017M2324,4156277,8561910,2164154,444111,2190116,314932,13479979,6784706,551228,150.21
2401,24012018,2018,M2324,2018M2324,3235721,6638302,2052359,311215,1684729,283919,11926984,6050137,142323,156.29
2401,24012019,2019,M2324,2019M2324,3020628,5940147,1968803,323626,1342416,651653,11489767,5486660,174752,151.22
2401,24012020,2020,M2324,2020M2324,3400482,6777941,1971252,314209,1824672,792121,12620589,6414140,618827,142.72
2401,24012021,2021,M2324,2021M2324,4835568,9649769,1936640,143773,2846038,1875450,16377399,7960831,1756242,168.96
2401,24012022,2022,M2324,2022M2324,4427919,8530254,1930269,42000,1739712,-315730,15020747,6705708,670457,258.22
2401,24012023,2023,M2324,2023M2324,4091218,7495714,1811640,27635,1714734,1099563,13956031,5535421,-221273,274.79
2402,24022012,2012,M2328,2012M2328,875764,4996178,3813032,234776,3073886,1303883,9930034,8904484,99093,199.94
2402,24022013,2013,M2328,2013M2328,1263314,6011988,3534180,509066,4059705,762204,10648681,9588304,367476,156.81
2402,24022014,2014,M2328,2014M2328,2525422,9459002,3349106,723028,3720085,1527133,13583385,11226318,1070312,147.89
2402,24022015,2015,M2328,2015M2328,2165452,7318480,3076890,423747,2436273,1248837,11336668,7382664,53272,187.84
2402,24022016,2016,M2328,2016M2328,1684985,6492855,2931340,16125,3883669,362895,10263047,6073832,30172,186.29
2402,24022017,2017,M2328,2017M2328,1895968,6443373,2906448,1347184,3574656,-137998,10275814,7180059,-298473,177.95
2402,24022018,2018,M2328,2018M2328,1756800,5952614,2850428,1114545,3217071,372268,9670923,7231688,145110,193.6
2402,24022019,2019,M2328,2019M2328,1841401,4970193,2921587,673844,2331010,1308375,8489255,6148946,226792,203.07
2402,24022020,2020,M2328,2020M2328,1868780,5960814,2783419,1445882,3599329,445221,9460234,5502842,120190,218.06
2402,24022021,2021,M2328,2021M2328,1448846,5701430,2734585,1004059,2766615,395611,9065970,6478555,222893,201.19
2402,24022022,2022,M2328,2022M2328,1794682,6656442,2413723,887418,3216660,190088,9849412,7654149,357407,200.62
2402,24022023,2023,M2328,2023M2328,1802295,6406024,2357057,897106,3470785,1060337,10116759,8561414,465261,201.06
2404,24042012,2012,M2331,2012M2331,4454239,8795163,577158,67570,6066221,1597459,10867528,9163188,527379,114.29
2404,24042013,2013,M2331,2013M2331,6834110,9317405,605335,0,5874556,2864778,11439554,11445015,1134184,41.06
2404,24042014,2014,M2331,2014M2331,6607792,10684659,593643,0,7715538,846845,13593104,6949507,771617,65.97
2404,24042015,2015,M2331,2015M2331,5381794,12030202,567734,0,8165608,309494,14703007,12418557,1280670,46.88
2404,24042016,2016,M2331,2016M2331,6571855,14106726,757008,0,10041919,1165624,16987031,15426851,1585347,73.73
2404,24042017,2017,M2331,2017M2331,7995750,13849914,736116,0,9615100,3173672,16625571,12525918,1341764,91.04
2404,24042018,2018,M2331,2018M2331,7029298,17324895,806633,0,12861638,1178479,20810603,18127934,2274169,62.44
2404,24042019,2019,M2331,2019M2331,6391222,19154225,778132,0,13938252,4083019,23085336,23920633,2893881,71.73
2404,24042020,2020,M2331,2020M2331,8501567,22951798,790818,0,16059658,3773731,27048567,35836642,4091332,61.9
2404,24042021,2021,M2331,2021M2331,6922880,18963373,1328217,0,13204445,2093525,23749502,25606141,2820482,72.51
2404,24042022,2022,M2331,2022M2331,11223268,29016228,1405613,0,21898666,6617478,33472547,48200310,4101845,43.25
2404,24042023,2023,M2331,2023M2331,9385681,42413003,1368849,3230043,33072057,4390721,46464428,68889680,4847498,41.57
2405,24052012,2012,M2325,2012M2325,1254133,6372154,616701,511127,3458751,-477911,7298989,14172686,317802,104.07
2405,24052013,2013,M2325,2013M2325,1474228,8023000,583457,920527,4586480,-236336,8920388,16332832,452960,121.57
2405,24052014,2014,M2325,2014M2325,2425022,5114465,541190,300193,1862749,1458895,5903831,6767795,-255718,227.94
2405,24052015,2015,M2325,2015M2325,2150837,4020074,507931,19554,881109,-128967,4781843,5027166,-217060,149.15
2405,24052016,2016,M2325,2016M2325,1890745,4276921,484534,278560,1207625,-502554,5014750,4188815,-99289,176.26
2405,24052017,2017,M2325,2017M2325,1827248,3911821,469727,170000,1177831,119550,4607441,4761143,-150454,160.08
2405,24052018,2018,M2325,2018M2325,1532262,3376686,453946,25720,752623,-204978,4096543,4204530,-135832,158.84
