代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,Asset,NI,Price,MVE,BVE,Earnings,NetDiv,ADV,RD,ROA,S,SG,BM
4173,久裕,2022,M1722,41732022,0,0,0,0,0,74574,1881845,4943105,62617,23.31,1738319.94,1881845,62617,48473,0.098798357,0,0.16,1018023,7.65,1.339416093
4173,久裕,2021,M1722,41732021,0,0,0,0,0,74574,1817988,4488761,55288,16.34,1218539.16,1817988,55288,37287,0.113483584,0,0.31,945661,-24.43,1.434018164
4173,久裕,2020,M1722,41732020,0,0,0,0,0,74574,1780704,3947810,47154,21.9,1633170.6,1780704,47154,41779,0.104672785,0,-0.43,1251395,12.52,1.034142444
4173,久裕,2019,M1722,41732019,0,0,0,0,0,44574,1262695,3758006,60150,22.01,981073.74,1262695,60150,44574,0.09293081,0,0.62,1112150,-14.57,1.770503825
4173,久裕,2018,M1722,41732018,0,0,0,0,0,44574,1209048,4711176,49486,12.96,577679.04,1209048,49486,46293,0.099316005,0,0.75,1301764,8.08,2.328284296
4173,久裕,2017,M1722,41732017,0,0,0,0,0,44574,1054592,5330699,2436,13.85,617349.9,1054592,2436,13372,0.089413912,0,-0.47,1204477,-7.68,1.581507553
4174,浩鼎,2022,M1722,41742022,0,0,0,0,0,229439,6136133,6633701,-1898315,97.2,22301470.8,6136133,-1898315,0,0,376.3226491,-3.5,4711,-74.9,0.387034319
4174,浩鼎,2021,M1722,41742021,0,0,0,0,0,199279,3870803,4486751,-1722838,97.5,19429702.5,3870803,-1722838,0,0,77.22128702,-4.51,18772,-86.68,0.172612092
4174,浩鼎,2020,M1722,41742020,0,0,0,0,0,199279,4837759,5339850,-1538648,112.04,22327219.16,4837759,-1538648,0,0,9.29745326,3.69,140886,2422.13,0.176928147
4174,浩鼎,2019,M1722,41742019,0,0,0,0,0,188129,5922256,6486535,-1566392,114.51,21542651.79,5922256,-1566392,0,0,225.0970283,-8.29,5586,-58.12,0.241594484
4174,浩鼎,2018,M1722,41742018,0,0,0,0,0,173991,4473466,4709494,-1249783,162.88,28339654.08,4473466,-1249783,0,0,84.49531449,3.32,13339,3447.61,0.168375276
4174,浩鼎,2017,M1722,41742017,0,0,0,0,0,172166,5060373,5190029,-1379436,152.21,26205386.86,5060373,-1379436,0,0,2257.257979,-3.96,376,-99.59,0.200166209
4175,杏一,2022,M1722,41752022,0,0,0,0,0,36319,1368935,7544477,176549,111.59,4052837.21,1368935,176549,141891,0.216486162,0,2.69,7224083,10.46,0.541318101
4175,杏一,2021,M1722,41752021,0,0,0,0,0,35232,1178280,6793639,93283,62.85,2214331.2,1178280,93283,56371,0.219265592,0,0.68,6540292,10.34,0.55296727
4175,杏一,2020,M1722,41752020,0,0,0,0,0,31612,1093904,5477894,104647,57.91,1830650.92,1093904,104647,90094,0.219234187,0,1.44,5927456,11.73,0.625638662
4175,杏一,2019,M1722,41752019,0,0,0,0,0,30934,985643,4668571,126139,56.62,1751483.08,985643,126139,113804,0.21735462,0,8.78,5304985,14.51,0.585282372
4175,杏一,2018,M1722,41752018,0,0,0,0,0,28240,910556,3130399,118402,48.19,1360885.6,910556,118402,82743,0.217401384,0,0.92,4632643,7.13,0.859367922
4175,杏一,2017,M1722,41752017,0,0,0,0,0,28240,877018,2903536,88369,43.67,1233240.8,877018,88369,73424,0.209480976,0,-0.04,4324407,5.23,0.764546484
4183,福永生技,2022,M1722,41832022,0,0,0,0,0,23800,308355,527762,25360,19.87,472906,308355,25360,23324,0.037449401,0.066626102,0.98,463452,-3.5,0.734888964
4183,福永生技,2021,M1722,41832021,0,0,0,0,0,23800,299273,577450,18639,17.86,425068,299273,18639,16660,0.033761696,0.067202745,-2.29,480278,0.56,0.746260878
4183,福永生技,2020,M1722,41832020,0,0,0,0,0,23800,309154,546970,31701,17.47,415786,309154,31701,28560,0.036882483,0.063624638,2.77,477598,3.97,0.703665432
4183,福永生技,2019,M1722,41832019,0,0,0,0,0,23800,294067,534614,18438,19.06,453628,294067,18438,16660,0.036116566,0.071923996,1.17,459346,10.9,0.750653481
4183,福永生技,2018,M1722,41832018,0,0,0,0,0,23800,292293,422565,15881,14.28,339864,292293,15881,16660,0.04129478,0.076030197,3.38,414217,-1.34,1.053277743
4183,福永生技,2017,M1722,41832017,0,0,0,0,0,23800,283617,398253,2724,14.27,339626,283617,2724,7140,0.04712613,0.071725275,-6.86,419852,-10.1,0.828122354
4188,安克,2020,M1722,41882020,1,0.693147181,1,0,0,53221,595104,656547,-42399,17.2,915401.2,595104,-42399,0,0.252342003,0.772931296,0.89,63941,-23.96,0.579365366
4188,安克,2022,M1722,41882022,0,0,0,0,0,53221,519782,553862,-54348,18.35,976605.35,519782,-54348,0,0.296689924,0.876212883,-4.55,61630,-28.16,0.612318693
4188,安克,2021,M1722,41882021,0,0,0,0,0,53221,579030,615752,-26816,16,851536,579030,-26816,0,0.181289413,0.593873483,2.3,85791,34.17,0.562259841
4188,安克,2019,M1722,41882019,0,0,0,0,0,53221,638081,734302,-47531,29.5,1570019.5,638081,-47531,0,0.276776158,0.693575625,-0.18,84086,16.26,0.495424428
4188,安克,2018,M1722,41882018,0,0,0,0,0,52990,688349,778478,-42325,24.85,1316801.5,688349,-42325,0,0.335757643,0.931916541,2.94,72323,241.36,0.474093721
4188,安克,2017,M1722,41882017,0,0,0,0,0,52743,619480,699731,-58661,31.8,1677227.4,619480,-58661,0,0.67008071,2.05531694,-0.48,21187,109.32,0.419473403
4190,佐登-KY,2022,M1722,41902022,0,0,0,0,1,60763,2156564,8049237,6802,80.6,4897497.8,2156564,6802,60763,0.507929515,0.012479768,-3.4,2778417,-1.45,0.477612717
4190,佐登-KY,2021,M1722,41902021,0,0,0,0,1,60824,2281010,8439619,289199,66.69,4056352.56,2281010,289199,212882,0.462278051,0.010200969,0.83,2819340,3.22,0.547391746
4190,佐登-KY,2020,M1722,41902020,0,0,0,0,1,60915,2072476,7030077,257626,69.68,4244557.2,2072476,257626,121829,0.472017028,0.01048389,-3.7,2731429,-16.01,0.393504796
4190,佐登-KY,2019,M1722,41902019,0,0,0,0,1,60915,2021307,6469930,469839,72.34,4406591.1,2021307,469839,243658,0.438526996,0.008640747,5.47,3252265,4.63,0.30950861
4190,佐登-KY,2018,M1722,41902018,0,0,0,0,1,61000,1863080,5998781,527484,96.76,5902360,1863080,527484,274498,0.419608389,0.009443795,7.44,3108496,34.36,0.329937292
4190,佐登-KY,2017,M1722,41902017,0,0,0,0,1,61155,1464149,5081204,184307,105.65,6461025.75,1464149,184307,152724,0.464710917,0.015683461,0.04,2313520,26.08,0.521944787
4192,杏國,2022,M1722,41922022,0,0,0,0,0,115077,249012,436648,-188541,65.37,7522583.49,249012,-188541,0,0.450085136,9.915557798,31.56,15857,128.52,0.023200095
4192,杏國,2021,M1722,41922021,0,0,0,0,0,115077,442920,824438,-458597,106.13,12213122.01,442920,-458597,0,0.542441274,60.95518086,-7,6939,-47.97,0.033012275
4192,杏國,2020,M1722,41922020,0,0,0,0,0,106577,560579,913991,-399308,181.22,19313883.94,560579,-399308,0,0.267396521,27.23560288,1.75,13336,2.85,0.030671466
4192,杏國,2019,M1722,41922019,0,0,0,0,0,97367,612031,763876,-408637,268.07,26101171.69,612031,-408637,0,0.32914321,29.31156011,-13.52,12967,68.27,0.057055601
4192,杏國,2018,M1722,41922018,0,0,0,0,0,83367,706695,804805,-294127,102.82,8571794.94,706695,-294127,0,0.523228653,33.42486374,-4.67,7706,-5.38,0.093646877
4192,杏國,2017,M1722,41922017,0,0,0,0,0,69867,720613,845889,-257993,94.93,6632474.31,720613,-257993,0,0.504297642,27.54530943,-8.41,8144,18.06,0.098897959
4198,欣大健康,2022,M1722,41982022,0,0,0,0,0,22108,215420,531058,-73231,23.55,520643.4,215420,-73231,0,0.179223148,0.08404045,12.46,254437,107.95,0.367697512
4198,欣大健康,2021,M1722,41982021,0,0,0,0,0,80540,94193,294115,-95343,23.75,1912825,94193,-95343,0,0.137134871,0.198841068,7.43,122354,20.71,0.037484559
4198,欣大健康,2020,M1722,41982020,0,0,0,0,0,65540,67790,288125,-113924,29.5,1933430,67790,-113924,0,0.169434003,0.356843362,10.65,101361,-44.22,0.024568413
4198,欣大健康,2019,M1722,41982019,0,0,0,0,0,42540,99957,297932,-149767,24.4,1037976,99957,-149767,0,0.236263887,0.189523962,16.48,181729,-43.79,0.127011779
4198,欣大健康,2018,M1722,41982018,0,0,0,0,0,42540,240735,504256,-225339,24,1020960,240735,-225339,0,0.285153556,0.129448227,21.27,323303,-30.28,0.156326707
4198,欣大健康,2017,M1722,41982017,0,0,0,0,0,141800,465104,785244,-412939,102.83,14581294,465104,-412939,0,0.369322838,0.185372008,8.4,463700,1.35,0.020737182
4205,中華食,2022,M1200,42052022,0,0,0,0,0,88772,1889626,2288016,351683,101.56,9015684.32,1889626,351683,266316,0.119224939,0.001430734,0.87,1841712,6.81,0.216875028
4205,中華食,2021,M1200,42052021,0,0,0,0,0,88772,1801732,2170771,333301,96.71,8585140.12,1801732,333301,266316,0.126293036,0.001469636,-0.31,1724236,4.63,0.164835332
4205,中華食,2020,M1200,42052020,0,0,0,0,0,80702,1629404,1986210,329603,104.98,8472095.96,1629404,329603,242104,0.121066369,0.001655467,2.99,1647873,4.1,0.241627327
4205,中華食,2019,M1200,42052019,0,0,0,0,0,80702,1531669,1881880,282523,73.59,5938860.18,1531669,282523,242105,0.122487243,0.001933012,2.17,1583022,6.11,0.259067963
4205,中華食,2018,M1200,42052018,0,0,0,0,0,80702,1472661,1801667,239702,58.8,4745277.6,1472661,239702,225965,0.126259309,0.002361434,-1.05,1491890,5.57,0.342045644
4205,中華食,2017,M1200,42052017,0,0,0,0,0,80702,1468482,1770987,248117,52.5,4236855,1468482,248117,242105,0.126564552,0.001184559,2.58,1413184,1.1,0.379327747
4207,環泰,2022,M1200,42072022,0,0,0,0,0,175869,3163923,5650182,203356,15.92,2799834.48,3163923,203356,175867,0.02941173,0.001727245,-7.1,5044450,15.02,1.507982035
4207,環泰,2021,M1200,42072021,0,0,0,0,0,162091,2919970,5297239,154958,11.97,1940229.27,2919970,154958,202613,0.032530712,0.001924275,6.7,4385548,12.53,1.584378802
4207,環泰,2020,M1200,42072020,0,0,0,0,0,162091,2714670,5189009,197141,10.48,1698713.68,2714670,197141,105359,0.030066902,0.002206119,1.72,3897342,-5.15,1.783579819
4207,環泰,2019,M1200,42072019,0,0,0,0,0,172929,2746692,5044502,140758,8.32,1438769.28,2746692,140758,60525,0.031316887,0.001943008,0.18,4109093,8.93,2.092668112
4207,環泰,2018,M1200,42072018,0,0,0,0,0,166278,2614843,4897550,149403,8.61,1431653.58,2614843,149403,116394,0.034272503,0.002005784,-2.26,3772091,12.27,1.85008593
4207,環泰,2017,M1200,42072017,0,0,0,0,0,170152,2639145,4538166,262345,8.68,1476919.36,2639145,262345,170332,0.034792371,0.002159046,1.62,3359817,-4.28,1.870990848
4303,信立,2022,M1300,43032022,0,0,0,0,0,67500,829253,1441943,26644,17.45,1177875,829253,26644,0,0.039214662,0.016427805,-14.05,325363,-10.86,0.802956185
4303,信立,2021,M1300,43032021,0,0,0,0,0,70000,947348,1259462,27706,20.96,1467200,947348,27706,74250,0.02590137,0.020906849,13.95,365000,9.62,0.528035227
4303,信立,2020,M1300,43032020,0,0,0,0,0,70000,879196,1180755,19406,17.28,1209600,879196,19406,21000,0.027967155,0.030282735,-11.55,332962,-21.27,0.559961786
4303,信立,2019,M1300,43032019,0,0,0,0,0,70000,993112,1224837,21123,18.22,1275400,993112,21123,84000,0.024879233,0.025399423,2.29,422923,-2.06,0.741238991
4303,信立,2018,M1300,43032018,0,0,0,0,0,70000,959180,1156931,34020,19.41,1358700,959180,34020,84000,0.028187279,0.032397308,-59.7,431826,3.38,0.701616561
4303,信立,2017,M1300,43032017,0,0,0,0,0,20000,1475673,1899020,-301575,30.7,614000,1475673,-301575,1100000,0.053040822,0.039696828,117.24,417716,-20.34,2.909449921
4304,勝昱,2022,M1300,43042022,0,0,0,0,0,36038,210027,546358,-57143,9.54,343802.52,210027,-57143,0,0.027471136,0.001120277,-43.88,513266,33.9,0.607076211
4304,勝昱,2021,M1300,43042021,0,0,0,0,0,36038,266312,504131,-49096,8.16,294070.08,266312,-49096,0,0.041094711,0.001064346,31.42,383334,-2.43,0.72448581
4304,勝昱,2020,M1300,43042020,0,0,0,0,0,36038,113946,620657,-43269,6.2,223435.6,113946,-43269,0,0.050073941,0.001287928,0.31,392879,-5.46,0.605714402
4304,勝昱,2019,M1300,43042019,0,0,0,0,0,36038,152790,558480,-38384,5.17,186316.46,152790,-38384,0,0.047359974,0.001070785,5.42,415583,-7.79,0.605670205
4304,勝昱,2018,M1300,43042018,0,0,0,0,0,36038,200669,601997,-68122,13.35,481107.3,200669,-68122,0,0.044226895,0.001176011,3.05,450676,-15.28,1.074953915
4304,勝昱,2017,M1300,43042017,0,0,0,0,0,51334,272292,658311,-74726,8.55,438905.7,272292,-74726,0,0.065649455,0.004633659,-6.87,531977,23.86,0.778901721
4305,世坤,2022,M1300,43052022,0,0,0,0,0,55014,1085765,1223817,146850,31.82,1750545.48,1085765,146850,110028,0.037483525,0.009366484,2.92,909733,-22.43,0.690800072
4305,世坤,2021,M1300,43052021,0,0,0,0,0,55014,1033917,1212160,111561,26.5,1457871,1033917,111561,99025,0.031564489,0.007150184,-0.28,1172837,16.69,0.660587243
4305,世坤,2020,M1300,43052020,0,0,0,0,0,55014,1019262,1164807,114357,27.96,1538191.44,1019262,114357,99025,0.035318933,0.007231337,-1.22,1005070,-3.88,0.688492022
4305,世坤,2019,M1300,43052019,0,0,0,0,0,55014,1021466,1185336,128715,26.79,1473825.06,1021466,128715,115529,0.03621984,0.006525003,-3.8,1045670,-8.2,0.63695996
4305,世坤,2018,M1300,43052018,0,0,0,0,0,55014,1036032,1207630,174706,28.28,1555795.92,1036032,174706,143036,0.035224961,0.007446184,3.17,1139107,-4.03,0.770231158
4305,世坤,2017,M1300,43052017,0,0,0,0,0,55014,992495,1184632,137177,23.68,1302731.52,992495,137177,132033,0.035263858,0.006995988,-2.31,1186966,0.11,0.848179193
4306,炎洲,2022,M1300,43062022,0,0,0,0,0,641490,11821156,29518408,1110435,14.81,9500466.9,11821156,1110435,625786,0.066197395,0.002437601,-3.18,14671393,-14.61,1.365011435
4306,炎洲,2021,M1300,43062021,0,0,0,0,0,638287,11007478,30288294,2015559,13.07,8342411.09,11007478,2015559,622566,0.061795701,0.002245284,3.68,17181794,23.18,1.27648724
4306,炎洲,2020,M1300,43062020,0,0,0,0,0,585048,9976793,29815825,709857,15.14,8857626.72,9976793,709857,696888,0.06958282,0.003390133,3.21,13948716,-13.78,1.293850364
4306,炎洲,2019,M1300,43062019,0,0,0,0,0,571834,9571249,33280197,-152754,8.79,5026420.86,9571249,-152754,0,0.058779012,0.003879662,-3.25,16177441,-18.34,1.707939824
4306,炎洲,2018,M1300,43062018,0,0,0,0,0,530062,9369169,33227900,-34033,9.78,5184006.36,9369169,-34033,255197,0.051901954,0.002792312,-0.27,19810468,4.39,1.691445899
4306,炎洲,2017,M1300,43062017,0,0,0,0,0,534821,9410609,36455228,385104,14.34,7669333.14,9410609,385104,304472,0.054152148,0.002899588,2.69,18978213,1.11,1.672605567
4401,東隆興,2022,M1400,44012022,0,0,0,0,0,122692,2791192,5982993,178606,25.31,3105334.52,2791192,178606,85884,0.024336792,0.00369913,-2.62,4099883,-18.4,0.893893294
4401,東隆興,2021,M1400,44012021,0,0,0,0,0,120286,2747979,5997162,325582,25.94,3120218.84,2747979,325582,180429,0.018673875,0.002977534,4.41,5024292,59.42,0.70120862
4401,東隆興,2020,M1400,44012020,0,0,0,0,0,120286,2551515,6056268,85124,37.28,4484262.08,2551515,85124,120286,0.02580404,0.004025793,-2.26,3151677,-11.56,0.827949632
4401,東隆興,2019,M1400,44012019,0,0,0,0,0,120286,2623275,5871670,212750,23.34,2807475.24,2623275,212750,144343,0.026956011,0.004079151,-1.63,3563732,-11.64,0.632501384
4401,東隆興,2018,M1400,44012018,0,0,0,0,0,120286,2659284,5658452,340421,41.15,4949768.9,2659284,340421,240572,0.024048175,0.00445253,-3.87,4032988,-11.45,0.706551909
4401,東隆興,2017,M1400,44012017,0,0,0,0,0,120286,2705404,5305189,521469,38.4,4618982.4,2705404,521469,360858,0.022489754,0.004817555,0.25,4554385,1.23,0.407896786
4402,福大,2022,M1400,44022022,0,0,0,0,0,45992,274483,541396,2587,7.51,345399.92,274483,2587,0,0.033342458,0,5.59,171703,11.92,0.552598117
4402,福大,2021,M1400,44022021,0,0,0,0,0,45992,282451,603792,-31900,12.55,577199.6,282451,-31900,0,0.052622316,0,1.76,153414,28.28,0.91252707
4402,福大,2020,M1400,44022020,0,0,0,0,0,45992,321800,571345,-49795,8.75,402430,321800,-49795,0,0.07083072,0,-65.01,119595,-27.77,1.295716485
4402,福大,2019,M1400,44022019,0,0,0,0,0,45992,371916,586421,-76636,5.81,267213.52,371916,-76636,0,0.037663373,0,39.57,165572,-31.81,1.411262965
4402,福大,2018,M1400,44022018,0,0,0,0,0,45992,58442,1015631,-67316,7.64,351378.88,58442,-67316,0,0.048361787,0,-5.57,242795,-20.48,0.294825813
4402,福大,2017,M1400,44022017,0,0,0,0,0,45992,265541,1133826,-45063,8.52,391851.84,265541,-45063,0,0.05533848,0,-10.1,305321,-24.84,0.467500773
4406,新昕纖,2022,M1400,44062022,0,0,0,0,0,51912,672891,866496,23077,10.55,547671.6,672891,23077,0,0.031288591,0.004216952,0.4,570080,15.62,1.277058865
4406,新昕纖,2021,M1400,44062021,0,0,0,0,0,51912,605784,846474,22072,9.9,513928.8,605784,22072,0,0.032540491,0.005027602,7.99,493078,33.55,0.988935643
4406,新昕纖,2020,M1400,44062020,0,0,0,0,0,51912,554973,790230,-35889,10.45,542480.4,554973,-35889,0,0.039827095,0.007342486,-4.47,369221,-40.93,1.379438653
4406,新昕纖,2019,M1400,44062019,0,0,0,0,0,51912,652874,898810,-25617,8.82,457863.84,652874,-25617,0,0.030103759,0.004401565,-0.81,625005,-20.55,1.385082888
4406,新昕纖,2018,M1400,44062018,0,0,0,0,0,51912,661976,912149,3344,8.3,430869.6,661976,3344,0,0.02897053,0.002793964,-0.3,786696,11.21,1.510887181
4406,新昕纖,2017,M1400,44062017,0,0,0,0,0,51912,576131,808240,-4502,9.3,482781.6,576131,-4502,0,0.029919067,0.002635095,-1.64,707375,7.65,1.259730297
4413,飛寶企業,2022,M1400,44132022,0,0,0,0,0,31315,348215,479523,53984,16.4,513566,348215,53984,15657,0.076821355,0,10.78,692685,7.98,0.708715801
4413,飛寶企業,2021,M1400,44132021,0,0,0,0,0,31315,294231,416043,6197,14.58,456572.7,294231,6197,0,0.053695554,0,10.9,641487,42.47,0.832965305
4413,飛寶企業,2020,M1400,44132020,0,0,0,0,0,31315,288034,317490,-27917,12.59,394255.85,288034,-27917,0,0.067511926,0,-19.23,450276,-23.27,0.628705144
4413,飛寶企業,2019,M1400,44132019,0,0,0,0,0,31315,315941,369384,34986,11.86,371395.9,315941,34986,0,0.041532262,0,6.67,586845,-2.78,0.823602173
4413,飛寶企業,2018,M1400,44132018,0,0,0,0,0,31315,271565,312206,27519,12.06,377658.9,271565,27519,0,0.028530484,0,3.12,603600,30.55,0.746303111
3592,瑞鼎,2018,M2324,35922018,0,0,0,0,0,70320,4062302,7545128,562350,#N/A,#N/A,4062302,562350,455023,0.027735653,0.124385637,2.57,10962785,17.44,#N/A
4414,如興,2022,M1400,44142022,0,0,0,0,0,818915,4548278,15185726,-2530727,4.26,3488577.9,4548278,-2530727,0,0.07692402,0.000335068,-12.54,17289008,4.86,#N/A
4414,如興,2021,M1400,44142021,0,0,0,0,0,818915,8519605,19128542,-1432526,4.87,3988116.05,8519605,-1432526,0,0.082835888,0.000477399,-8.48,16487250,-3.46,1.444934422
4414,如興,2020,M1400,44142020,0,0,0,0,0,820047,10793756,21839702,-130320,9.22,7560833.34,10793756,-130320,0,0.072726035,0.000607278,4.28,17077832,0.95,1.180480955
4414,如興,2019,M1400,44142019,0,0,0,0,0,903435,11496423,23397981,-408356,13.4,12106029,11496423,-408356,0,0.050560592,0.000779249,2.48,16917563,-2.79,1.060436279
4414,如興,2018,M1400,44142018,0,0,0,0,0,903435,13125132,25244958,-524196,14,12648090,13125132,-524196,0,0.0443494,0.00089281,-3,17402355,72.5,1.008891066
4414,如興,2017,M1400,44142017,0,0,0,0,0,860207,13319919,25257103,-360742,14.4,12386980.8,13319919,-360742,0,0.051020566,0.000380146,8.47,10088226,264.81,0.874833379
4416,三圓,2022,M2500,44162022,0,0,0,0,0,61863,1753784,14805729,-270143,85.97,5318362.11,1753784,-270143,124047,0.019777051,0,-10.02,95717,4.81,0.367697561
4416,三圓,2021,M2500,44162021,0,0,0,0,0,61402,2261940,12541290,-508914,79.53,4883301.06,2261940,-508914,307023,0.029782761,0,9.92,91328,-32.72,0.350006781
4416,三圓,2020,M2500,44162020,0,0,0,0,0,60016,1179461,10819016,-121999,91.52,5492664.32,1179461,-121999,0,0.013775018,0,0.99,135753,52.3,0.256861099
4416,三圓,2019,M2500,44162019,0,0,0,0,0,60016,1360633,9934907,-117691,73.3,4399172.8,1360633,-117691,60015,0.021057237,0,-0.08,89138,30.84,0.302241981
4416,三圓,2018,M2500,44162018,0,0,0,0,0,60016,3289032,14775111,-190542,62.05,3723992.8,3289032,-190542,120031,0.003977923,0,-0.78,68126,19.49,0.832612974
4416,三圓,2017,M2500,44162017,0,0,0,0,0,60016,3642596,12743344,-55603,71.12,4268337.92,3642596,-55603,120031,0.001964464,0,0.08,57013,-50.48,0.885393849
4417,金洲,2022,M1400,44172022,0,0,0,0,0,83971,3163955,4834262,414742,40.15,3371435.65,3163955,414742,243517,0.051457012,0.001077148,3.73,3266960,37.31,1.049265921
4417,金洲,2021,M1400,44172021,0,0,0,0,0,83971,2865844,4295585,247383,29.89,2509893.19,2865844,247383,176339,0.060429813,0.001482837,-4.08,2379223,-9.61,1.12192548
4417,金洲,2020,M1400,44172020,0,0,0,0,0,83971,2853477,4222006,203344,31.22,2621574.62,2853477,203344,209928,0.038190343,0.000783791,2.2,2632079,-9.2,1.267973734
4417,金洲,2019,M1400,44172019,0,0,0,0,0,83971,2714793,4298125,291294,24.44,2052251.24,2714793,291294,167942,0.043322753,0.000691671,-1.62,2898777,-13.22,1.217248715
4417,金洲,2018,M1400,44172018,0,0,0,0,0,83971,2667107,4336852,389895,26.55,2229430.05,2667107,389895,209928,0.047250577,0.000604134,3.06,3340319,16.57,1.183391928
4417,金洲,2017,M1400,44172017,0,0,0,0,0,83971,2404789,3984045,311157,23.45,1969119.95,2404789,311157,150243,0.051183512,0.000709835,-4.43,2865454,9.78,1.329541667
4419,元勝,2022,M1400,44192022,0,0,0,0,0,46579,92246,422709,-24953,28.45,1325172.55,92246,-24953,0,0.021042859,0,2.95,245594,138.51,0.153046396
4419,元勝,2021,M1400,44192021,0,0,0,0,0,46579,117199,506993,-105313,11.5,535658.5,117199,-105313,0,0.017432093,0,30.38,102971,6492.25,0.192659562
4419,元勝,2020,M1400,44192020,0,0,0,0,0,46579,120593,150566,-47683,13.44,626021.76,120593,-47683,0,0.340588988,0,-28.5,1562,-52.9,0.188290861
4419,元勝,2019,M1400,44192019,0,0,0,0,0,35579,104539,107360,-19593,8.28,294594.12,104539,-19593,0,0.195717732,0,8.75,3316,-58.69,0.460536361
4419,元勝,2018,M1400,44192018,0,0,0,0,0,32579,105794,108161,-26683,10.15,330676.85,105794,-26683,0,1.019930244,0,-54.82,8028,-23.84,0.31993168
4419,元勝,2017,M1400,44192017,0,0,0,0,0,32579,134159,140335,-57138,12.88,419617.52,134159,-57138,0,0.578692724,0,44.2,10541,-59.61,0.416797512
4420,光明,2022,M1400,44202022,0,0,0,0,0,40455,1160866,2689875,21337,30.25,1223763.75,1160866,21337,40455,0.02434777,0,-2.93,928545,1.28,1.018283947
4420,光明,2021,M1400,44202021,0,0,0,0,0,40455,1247078,2712514,59381,28.32,1145685.6,1247078,59381,80910,0.02672555,0,4.13,916838,54.94,1.047444812
4420,光明,2020,M1400,44202020,0,0,0,0,0,40455,1240927,2617315,-33819,24.76,1001665.8,1240927,-33819,80910,0.03090557,0,-22.69,591738,-29.97,1.486155782
4420,光明,2019,M1400,44202019,0,0,0,0,0,40455,1340492,2459239,-15496,18.88,763790.4,1340492,-15496,40455,0.029246161,0,31.87,845034,-23.04,1.345326228
4420,光明,2018,M1400,44202018,0,0,0,0,0,40455,897490,1540913,60209,24.18,978201.9,897490,60209,64728,0.023757592,0,1.24,1098049,-0.74,0.917489528
4420,光明,2017,M1400,44202017,0,0,0,0,0,40455,870139,1230459,51468,16.39,663057.45,870139,51468,48546,0.018977112,0,3.5,1106280,14.94,1.24761092
4426,利勤,2022,M1400,44262022,0,0,0,0,0,172677,2697455,4906314,-79481,22.55,3893866.35,2697455,-79481,0,0.092135781,0.011861518,4.69,1398219,117.49,0.580720869
4426,利勤,2021,M1400,44262021,0,0,0,0,0,172677,2727322,4961765,-370920,28.7,4955829.9,2727322,-370920,0,0.083996478,0.024380304,-6.24,642896,-47.18,0.679327137
4426,利勤,2020,M1400,44262020,0,0,0,0,0,172677,3114979,4961439,-108638,24.5,4230586.5,3114979,-108638,0,0.070396372,0.016855562,-9.3,1217165,-47.1,0.618845261
4426,利勤,2019,M1400,44262019,0,0,0,0,0,161079,3325158,5018231,364046,32.16,5180300.64,3325158,364046,193295,0.055021268,0.008983454,1.83,2300674,12.41,0.467036789
4426,利勤,2018,M1400,44262018,0,0,0,0,0,148597,3038777,4858626,308181,57.3,8514608.1,3038777,308181,178316,0.056321086,0.009745306,3.22,2046729,7.87,0.612819509
4426,利勤,2017,M1400,44262017,0,0,0,0,0,140186,2788919,4533453,206247,26.7,3742966.2,2788919,206247,140185,0.065924562,0.011373464,-9.65,1897487,-23.4,0.521342213
4430,耀億,2022,M9900,44302022,0,0,0,0,0,56274,2034619,3859651,7435,22.64,1274043.36,2034619,7435,28136,0.068074953,0.024864805,-0.07,2071643,-6.75,1.69585263
4430,耀億,2021,M9900,44302021,0,0,0,0,0,56274,1987811,4139910,40835,21.75,1223959.5,1987811,40835,28136,0.063417399,0.016541477,2.08,2221567,11.05,1.501861851
4430,耀億,2020,M9900,44302020,0,0,0,0,0,56274,1942889,3950138,-11895,23.97,1348887.78,1942889,-11895,28136,0.070729736,0.020367665,-9.95,2000573,-1.19,1.56294785
4430,耀億,2019,M9900,44302019,0,0,0,0,0,56274,2097708,3896825,-174695,23.31,1311746.94,2097708,-174695,84410,0.067315338,0.022570321,7.11,2024650,0.53,1.293431018
4430,耀億,2018,M9900,44302018,0,0,0,0,0,56274,1853595,3451238,151217,26.61,1497451.14,1853595,151217,84410,0.070042885,0.015963186,3.92,2014009,16.8,1.417939997
4430,耀億,2017,M9900,44302017,0,0,0,0,0,56274,1822105,2864344,18458,21.99,1237465.26,1822105,18458,56273,0.083690045,0.015583,-2.55,1724315,-2.17,1.599761001
4432,銘旺實,2022,M1400,44322022,0,0,0,0,0,50589,1256376,1528990,172551,24.54,1241454.06,1256376,172551,15176,0.053363347,0,20.06,1540608,14.17,0.914731644
4432,銘旺實,2021,M1400,44322021,0,0,0,0,0,50589,1077500,1368089,-83387,15.7,794247.3,1077500,-83387,0,0.050181198,0,-6.48,1349350,-14,1.457843713
4432,銘旺實,2020,M1400,44322020,0,0,0,0,0,50589,1193529,1512465,-59160,15.21,769458.69,1193529,-59160,0,0.047488823,0,4.7,1569085,-14.63,1.512349903
