代號,名稱,年月,Key6,PRC,PrePRC,PRC_YE,常續性EPS,Pre常續性EPS,NEG,PreNEG,Key,PRC_YE,Year,Industry,dNEG,dEPSS,EPSS,Annret,RPA,RPA_Ctd,LN_RPA_Count,RPA_Count,Finance,KY
4934,太極,23-Jun,49342023,32.55,33.5,27.8,-0.16,-3.87,1,1,49342022,27.8,2022,M2326,0,0.133453237,-0.005755396,-0.028358209,0,0,0,0,0,0
4934,太極,22-Jun,49342022,33.5,23.29,39.7,-3.87,0.24,1,0,49342021,39.7,2021,M2326,1,-0.103526448,-0.097481108,0.438385573,0,0,0,0,0,0
4934,太極,21-Jun,49342021,23.29,15.94,29.01,0.24,-1.45,0,1,49342020,29.01,2020,M2326,-1,0.058255774,0.008273009,0.461104141,0,0,0,0,0,0
4934,太極,20-Jun,49342020,15.94,7.63,11.43,-1.45,-3.53,1,1,49342019,11.43,2019,M2326,0,0.181977253,-0.126859143,1.089121887,0,0,0,0,0,0
4934,太極,19-Jun,49342019,7.63,15,8.97,-3.53,-1.25,1,1,49342018,8.97,2018,M2326,0,-0.254180602,-0.393534002,-0.491333333,0,0,0,0,0,0
4934,太極,18-Jun,49342018,15,21.71,22.77,-1.25,-0.83,1,1,49342017,22.77,2017,M2326,0,-0.018445323,-0.054896794,-0.309074159,0,0,0,0,0,0
4935,茂林-KY,23-Jun,49352023,54.21,50.14,51.14,8.05,9.73,0,0,49352022,51.14,2022,M2326,0,-0.032850997,0.157411029,0.081172716,0,0,0,0,0,1
4935,茂林-KY,22-Jun,49352022,50.14,78.69,70.78,9.73,10.44,0,0,49352021,70.78,2021,M2326,0,-0.010031082,0.137468211,-0.362816114,0,0,0,0,0,1
4935,茂林-KY,21-Jun,49352021,78.69,99.86,89.2,10.44,2.69,0,0,49352020,89.2,2020,M2326,0,0.086883408,0.117040359,-0.211996796,0,0,0,0,0,1
4935,茂林-KY,20-Jun,49352020,99.86,35.3,95.14,2.69,1.32,0,0,49352019,95.14,2019,M2326,0,0.014399832,0.028274122,1.828895184,0,0,0,0,0,1
4935,茂林-KY,19-Jun,49352019,35.3,27.73,24.36,1.32,2.05,0,0,49352018,24.36,2018,M2326,0,-0.029967159,0.054187192,0.272989542,0,0,0,0,0,1
4935,茂林-KY,18-Jun,49352018,27.73,34.32,34.11,2.05,5.98,0,0,49352017,34.11,2017,M2326,0,-0.115215479,0.060099678,-0.192016317,0,0,0,0,0,1
4938,和碩,23-Jun,49382023,70.85,53.99,60.15,7.35,6.1,0,0,49382022,60.15,2022,M2325,0,0.02078138,0.122194514,0.312280052,0,0,0,0,0,0
4938,和碩,22-Jun,49382022,53.99,60.28,60.55,6.1,6.56,0,0,49382021,60.55,2021,M2325,0,-0.007597027,0.100743187,-0.104346384,0,0,0,0,0,0
4938,和碩,21-Jun,49382021,60.28,52.66,55.38,6.56,5.86,0,0,49382020,55.38,2020,M2325,0,0.012639942,0.118454316,0.144701861,0,0,0,0,0,0
4938,和碩,20-Jun,49382020,52.66,38.74,52.64,5.86,4.28,0,0,49382019,52.64,2019,M2325,0,0.030015198,0.111322188,0.359318534,0,0,0,0,0,0
4938,和碩,19-Jun,49382019,38.74,42.61,37.08,4.28,5.55,0,0,49382018,37.08,2018,M2325,0,-0.03425027,0.115426106,-0.09082375,0,0,0,0,0,0
4938,和碩,18-Jun,49382018,42.61,61.53,48.93,5.55,7.79,0,0,49382017,48.93,2017,M2325,0,-0.045779685,0.113427345,-0.30749228,0,0,0,0,0,0
4939,亞電,23-Jun,49392023,16.45,17.55,14.34,0.35,1.79,0,0,49392022,14.34,2022,M2328,0,-0.10041841,0.024407252,-0.062678063,0,0,0,0,0,0
4939,亞電,22-Jun,49392022,17.55,20.74,21.22,1.79,1.62,0,0,49392021,21.22,2021,M2328,0,0.00801131,0.084354383,-0.153809065,0,0,0,0,0,0
4939,亞電,21-Jun,49392021,20.74,11.58,18.87,1.62,0.45,0,0,49392020,18.87,2020,M2328,0,0.06200318,0.085850556,0.791018998,0,0,0,0,0,0
4939,亞電,20-Jun,49392020,11.58,14.65,15.12,0.45,1.14,0,0,49392019,15.12,2019,M2328,0,-0.045634921,0.029761905,-0.209556314,0,0,0,0,0,0
4939,亞電,19-Jun,49392019,14.65,22.29,15.22,1.14,1.22,0,0,49392018,15.22,2018,M2328,0,-0.005256242,0.074901445,-0.342754598,0,0,0,0,0,0
4939,亞電,18-Jun,49392018,22.29,11.4,16.52,1.22,0.15,0,0,49392017,16.52,2017,M2328,0,0.064769976,0.073849879,0.955263158,0,0,0,0,0,0
4942,嘉彰,23-Jun,49422023,39.02,34.43,33.19,4.49,6.37,0,0,49422022,33.19,2022,M2326,0,-0.056643567,0.135281711,0.13331397,0,0,0,0,0,0
4942,嘉彰,22-Jun,49422022,34.43,38.83,43.73,6.37,4.26,0,0,49422021,43.73,2021,M2326,0,0.048250629,0.14566659,-0.113314448,0,0,0,0,0,0
4942,嘉彰,21-Jun,49422021,38.83,27.95,31.35,4.26,4.63,0,0,49422020,31.35,2020,M2326,0,-0.011802233,0.135885167,0.389266547,0,0,0,0,0,0
4942,嘉彰,20-Jun,49422020,27.95,27.29,32.1,4.63,4.24,0,0,49422019,32.1,2019,M2326,0,0.012149533,0.14423676,0.024184683,0,0,0,0,0,0
4942,嘉彰,19-Jun,49422019,27.29,16.22,24.71,4.24,1.65,0,0,49422018,24.71,2018,M2326,0,0.104815864,0.171590449,0.682490752,0,0,0,0,0,0
4942,嘉彰,18-Jun,49422018,16.22,16.35,16.05,1.65,2.92,0,0,49422017,16.05,2017,M2326,0,-0.079127726,0.102803738,-0.00795107,0,0,0,0,0,0
4943,康控-KY,23-Jun,49432023,14.9,32.9,25.15,-9.81,-23.59,1,1,49432022,25.15,2022,M2328,0,0.547912525,-0.390059642,-0.547112462,0,0,0,0,0,1
4943,康控-KY,22-Jun,49432022,32.9,131.39,60.58,-23.59,-1.09,1,1,49432021,60.58,2021,M2328,0,-0.371409706,-0.389402443,-0.749600426,0,0,0,0,0,1
4943,康控-KY,21-Jun,49432021,131.39,174.42,155.69,-1.09,2.98,1,0,49432020,155.69,2020,M2328,1,-0.026141692,-0.007001092,-0.24670336,0,0,0,0,0,1
4943,康控-KY,20-Jun,49432020,174.42,227.45,273.31,2.98,8.28,0,0,49432019,273.31,2019,M2328,0,-0.019391899,0.01090337,-0.233150143,0,0,0,0,0,1
4943,康控-KY,19-Jun,49432019,227.45,378.16,142.1,8.28,10.23,0,0,49432018,142.1,2018,M2328,0,-0.01372273,0.058268825,-0.398535012,0,0,0,0,0,1
4943,康控-KY,18-Jun,49432018,378.16,178.21,458.83,10.23,1.36,0,0,49432017,458.83,2017,M2328,0,0.019331779,0.022295839,1.12199091,0,0,0,0,0,1
4945,陞達科技,23-Jun,49452023,59.5,61.38,43.04,3.09,3.34,0,0,49452022,43.04,2022,M2324,0,-0.00580855,0.07179368,-0.030628869,0,0,0,0,0,0
4945,陞達科技,22-Jun,49452022,61.38,46.25,73.68,3.34,1.75,0,0,49452021,73.68,2021,M2324,0,0.021579805,0.045331162,0.327135135,0,0,0,0,0,0
4945,陞達科技,21-Jun,49452021,46.25,#N/A,44,1.75,1.7,0,0,49452020,44,2020,M2324,0,0.001136364,0.039772727,#N/A,0,0,0,0,0,0
4946,辣椒,23-Jun,49462023,65.2,121.2,106.6,-5.7,-4.89,1,1,49462022,106.6,2022,M3200,0,-0.007598499,-0.053470919,-0.462046205,0,0,0,0,0,0
4946,辣椒,22-Jun,49462022,121.2,79.1,120,-4.89,-6.22,1,1,49462021,120,2021,M3200,0,0.011083333,-0.04075,0.532237674,0,0,0,0,0,0
4946,辣椒,21-Jun,49462021,79.1,54.4,72.6,-6.22,-4.47,1,1,49462020,72.6,2020,M3200,0,-0.024104683,-0.085674931,0.454044118,0,0,0,0,0,0
4946,辣椒,20-Jun,49462020,54.4,122.8,111.2,-4.47,-0.99,1,1,49462019,111.2,2019,M3200,0,-0.031294964,-0.040197842,-0.557003257,0,0,0,0,0,0
4946,辣椒,19-Jun,49462019,122.8,153.67,137.6,-0.99,0.18,1,0,49462018,137.6,2018,M3200,1,-0.008502907,-0.007194767,-0.200885013,0,0,0,0,0,0
4946,辣椒,18-Jun,49462018,153.67,156.23,171.81,0.18,-1.7,0,1,49462017,171.81,2017,M3200,-1,0.01094232,0.001047669,-0.016386097,0,0,0,0,0,0
4950,牧東,23-Jun,49502023,16.35,26,21.4,-1.38,0.43,1,0,49502022,21.4,2022,M9900,1,-0.084579439,-0.064485981,-0.371153846,0,0,0,0,0,0
4950,牧東,22-Jun,49502022,26,21.8,20.75,0.43,-3.04,0,1,49502021,20.75,2021,M9900,-1,0.167228916,0.020722892,0.19266055,0,0,0,0,0,0
4950,牧東,21-Jun,49502021,21.8,5.82,26.1,-3.04,-4.17,1,1,49502020,26.1,2020,M9900,0,0.043295019,-0.116475096,2.745704467,0,0,0,0,0,0
4950,牧東,20-Jun,49502020,5.82,10.65,9.18,-4.17,-1.99,1,1,49502019,9.18,2019,M9900,0,-0.237472767,-0.454248366,-0.453521127,0,0,0,0,0,0
4950,牧東,19-Jun,49502019,10.65,17,14.65,-1.99,-2.92,1,1,49502018,14.65,2018,M9900,0,0.063481229,-0.135836177,-0.373529412,0,0,0,0,0,0
4950,牧東,18-Jun,49502018,17,18.27,18.05,-2.92,3.43,1,0,49502017,18.05,2017,M9900,1,-0.351800554,-0.161772853,-0.069512863,0,0,0,0,0,0
4951,精拓科,23-Jun,49512023,74.12,#N/A,45.94,4.27,5.07,0,0,49512022,45.94,2022,M2324,0,-0.017414018,0.092947323,#N/A,0,0,0,0,0,0
4952,凌通,23-Jun,49522023,51.3,54.22,42.21,5.32,6.05,0,0,49522022,42.21,2022,M2324,0,-0.01729448,0.126036484,-0.053854666,0,0,0,0,0,0
4952,凌通,22-Jun,49522022,54.22,46.3,57.2,6.05,2.59,0,0,49522021,57.2,2021,M2324,0,0.06048951,0.105769231,0.171058315,0,0,0,0,0,0
4952,凌通,21-Jun,49522021,46.3,24.58,33.95,2.59,2.05,0,0,49522020,33.95,2020,M2324,0,0.015905744,0.07628866,0.88364524,0,0,0,0,0,0
4952,凌通,20-Jun,49522020,24.58,26,26.01,2.05,2.61,0,0,49522019,26.01,2019,M2324,0,-0.021530181,0.07881584,-0.054615385,0,0,0,0,0,0
4952,凌通,19-Jun,49522019,26,28.56,21.65,2.61,3.3,0,0,49522018,21.65,2018,M2324,0,-0.03187067,0.120554273,-0.089635854,0,0,0,0,0,0
4952,凌通,18-Jun,49522018,28.56,24.64,35.97,3.3,3.79,0,0,49522017,35.97,2017,M2324,0,-0.013622463,0.091743119,0.159090909,0,0,0,0,0,0
4953,緯軟,23-Jun,49532023,107.19,66.92,78.1,8.28,6.93,0,0,49532022,78.1,2022,M2330,0,0.017285531,0.106017926,0.601763299,0,0,0,0,0,0
4953,緯軟,22-Jun,49532022,66.92,80.81,78.3,6.93,7.11,0,0,49532021,78.3,2021,M2330,0,-0.002298851,0.088505747,-0.171884668,0,0,0,0,0,0
4953,緯軟,21-Jun,49532021,80.81,70.8,81.91,7.11,6.4,0,0,49532020,81.91,2020,M2330,0,0.00866805,0.086802588,0.141384181,0,0,0,0,0,0
4953,緯軟,20-Jun,49532020,70.8,70.96,85.56,6.4,4.28,0,0,49532019,85.56,2019,M2330,0,0.024777934,0.074801309,-0.002254791,0,0,0,0,0,0
4953,緯軟,19-Jun,49532019,70.96,34.86,48.76,4.28,2.54,0,0,49532018,48.76,2018,M2330,0,0.035684988,0.087776866,1.035570855,0,0,0,0,0,0
4953,緯軟,18-Jun,49532018,34.86,14.96,17.27,2.54,1.59,0,0,49532017,17.27,2017,M2330,0,0.055008686,0.147075854,1.330213904,0,0,0,0,0,0
4956,光鋐,23-Jun,49562023,16.15,16.31,14.2,-0.72,1.44,1,0,49562022,14.2,2022,M2326,1,-0.152112676,-0.050704225,-0.009809933,0,0,0,0,0,0
4956,光鋐,22-Jun,49562022,16.31,22.07,25.59,1.44,0.16,0,0,49562021,25.59,2021,M2326,0,0.050019539,0.056271981,-0.260987766,0,0,0,0,0,0
4956,光鋐,21-Jun,49562021,22.07,20.61,21.39,0.16,-1.26,0,1,49562020,21.39,2020,M2326,-1,0.066386162,0.007480131,0.070839398,0,0,0,0,0,0
4956,光鋐,20-Jun,49562020,20.61,13.43,13.87,-1.26,-0.77,1,1,49562019,13.87,2019,M2326,0,-0.035328046,-0.090843547,0.534623976,0,0,0,0,0,0
4956,光鋐,19-Jun,49562019,13.43,22.21,15.24,-0.77,0.62,1,0,49562018,15.24,2018,M2326,1,-0.091207349,-0.050524934,-0.395317425,0,0,0,0,0,0
4956,光鋐,18-Jun,49562018,22.21,19.82,20.82,0.62,0.08,0,0,49562017,20.82,2017,M2326,0,0.025936599,0.029779059,0.120585267,0,0,0,0,0,0
4958,臻鼎-KY,23-Jun,49582023,105,97.6,99.5,15.99,10,0,0,49582022,99.5,2022,M2328,0,0.060201005,0.160703518,0.075819672,0,0,0,0,0,1
4958,臻鼎-KY,22-Jun,49582022,97.6,95.02,90.94,10,8.66,0,0,49582021,90.94,2021,M2328,0,0.01473499,0.109962613,0.027152178,0,0,0,0,0,1
4958,臻鼎-KY,21-Jun,49582021,95.02,107.8,98.88,8.66,10.91,0,0,49582020,98.88,2020,M2328,0,-0.022754854,0.087580906,-0.118552876,0,0,0,0,0,1
4958,臻鼎-KY,20-Jun,49582020,107.8,79.83,119.96,10.91,11.06,0,0,49582019,119.96,2019,M2328,0,-0.001250417,0.090946982,0.350369535,0,0,0,0,0,1
4958,臻鼎-KY,19-Jun,49582019,79.83,51.49,64.41,11.06,6.48,0,0,49582018,64.41,2018,M2328,0,0.071106971,0.171712467,0.550398136,0,0,0,0,0,1
4958,臻鼎-KY,18-Jun,49582018,51.49,53.39,50.04,6.48,4.36,0,0,49582017,50.04,2017,M2328,0,0.042366107,0.129496403,-0.035587189,0,0,0,0,0,1
4960,誠美材,23-Jun,49602023,11.55,9.71,9.96,0.58,1.19,0,0,49602022,9.96,2022,M2326,0,-0.06124498,0.058232932,0.189495366,0,0,0,0,0,0
4960,誠美材,22-Jun,49602022,9.71,10.81,13.35,1.19,-0.12,0,1,49602021,13.35,2021,M2326,-1,0.098127341,0.089138577,-0.101757632,0,0,0,0,0,0
4960,誠美材,21-Jun,49602021,10.81,7.42,10.57,-0.12,-1.11,1,1,49602020,10.57,2020,M2326,0,0.093661306,-0.011352886,0.456873315,0,0,0,0,0,0
4960,誠美材,20-Jun,49602020,7.42,8.63,6.99,-1.11,-0.98,1,1,49602019,6.99,2019,M2326,0,-0.018597997,-0.158798283,-0.140208575,0,0,0,0,0,0
4960,誠美材,19-Jun,49602019,8.63,9.76,8.42,-0.98,-1.92,1,1,49602018,8.42,2018,M2326,0,0.111638955,-0.116389549,-0.115778689,0,0,0,0,0,0
4960,誠美材,18-Jun,49602018,9.76,13.83,11.63,-1.92,-2.74,1,1,49602017,11.63,2017,M2326,0,0.070507309,-0.165090284,-0.29428778,0,0,0,0,0,0
4961,天鈺,23-Jun,49612023,215.08,166.59,163.87,17.98,31.38,0,0,49612022,163.87,2022,M2324,0,-0.081772136,0.10972112,0.291073894,0,0,0,0,0,0
4961,天鈺,22-Jun,49612022,166.59,374.53,347.98,31.38,3.99,0,0,49612021,347.98,2021,M2324,0,0.07871142,0.090177596,-0.55520252,0,0,0,0,0,0
4961,天鈺,21-Jun,49612021,374.53,36.4,148.64,3.99,1.86,0,0,49612020,148.64,2020,M2324,0,0.014329925,0.02684338,9.289285714,0,0,0,0,0,0
4961,天鈺,20-Jun,49612020,36.4,43.05,44.01,1.86,2.12,0,0,49612019,44.01,2019,M2324,0,-0.005907748,0.042263122,-0.154471545,0,0,0,0,0,0
4961,天鈺,19-Jun,49612019,43.05,#N/A,41.8,2.12,1.07,0,0,49612018,41.8,2018,M2324,0,0.025119617,0.050717703,#N/A,0,0,0,0,0,0
4966,譜瑞-KY,23-Jun,49662023,"1,062.78",1089.76,747.19,62.11,65.52,0,0,49662022,747.19,2022,M2324,0,-0.004563766,0.083124774,-0.024757745,0,0,0,0,0,1
4966,譜瑞-KY,22-Jun,49662022,"1,089.76",1292.61,1989.41,65.52,43.48,0,0,49662021,1989.41,2021,M2324,0,0.011078662,0.032934388,-0.156930551,0,0,0,0,0,1
4966,譜瑞-KY,21-Jun,49662021,"1,292.61",896.87,1028.12,43.48,30.55,0,0,49662020,1028.12,2020,M2324,0,0.012576353,0.042290783,0.441245665,0,0,0,0,0,1
4966,譜瑞-KY,20-Jun,49662020,896.87,471.88,561.68,30.55,25.08,0,0,49662019,561.68,2019,M2324,0,0.009738641,0.0543904,0.900631516,0,0,0,0,0,1
4966,譜瑞-KY,19-Jun,49662019,471.88,445.45,384.3,25.08,24.65,0,0,49662018,384.3,2018,M2324,0,0.001118918,0.065261514,0.059333259,0,0,0,0,0,1
4966,譜瑞-KY,18-Jun,49662018,445.45,319.18,512.44,24.65,17.54,0,0,49662017,512.44,2017,M2324,0,0.013874795,0.048103193,0.395607494,0,0,0,0,0,1
4967,十銓,23-Jun,49672023,70.73,33.55,30,0.02,-1.25,0,1,49672022,30,2022,M2324,-1,0.042333333,0.000666667,1.108196721,0,0,0,0,0,0
4967,十銓,22-Jun,49672022,33.55,87.44,60.38,-1.25,1.87,1,0,49672021,60.38,2021,M2324,1,-0.051672739,-0.020702219,-0.616308326,0,0,0,0,0,0
4967,十銓,21-Jun,49672021,87.44,46.1,61.64,1.87,0.12,0,0,49672020,61.64,2020,M2324,0,0.028390655,0.030337443,0.896746204,0,0,0,0,0,0
4967,十銓,20-Jun,49672020,46.1,30.52,36.04,0.12,2.89,0,0,49672019,36.04,2019,M2324,0,-0.076859046,0.003329634,0.510484928,0,0,0,0,0,0
4967,十銓,19-Jun,49672019,30.52,#N/A,#N/A,2.89,4.84,0,0,49672018,#N/A,2018,M2324,0,#N/A,#N/A,#N/A,0,0,0,0,0,0
4968,立積,23-Jun,49682023,177,153.38,112.5,0.62,5.26,0,0,49682022,112.5,2022,M2324,0,-0.041244444,0.005511111,0.15399661,0,0,0,0,0,0
4968,立積,22-Jun,49682022,153.38,332.5,265.01,5.26,13.71,0,0,49682021,265.01,2021,M2324,0,-0.031885589,0.019848308,-0.538706767,0,0,0,0,0,0
4968,立積,21-Jun,49682021,332.5,128.43,270.74,13.71,3.08,0,0,49682020,270.74,2020,M2324,0,0.039262761,0.050638989,1.588958966,0,0,0,0,0,0
4968,立積,20-Jun,49682020,128.43,59.59,115.83,3.08,2.93,0,0,49682019,115.83,2019,M2324,0,0.001295001,0.026590693,1.155227387,0,0,0,0,0,0
4968,立積,19-Jun,49682019,59.59,47.1,31.17,2.93,2.59,0,0,49682018,31.17,2018,M2324,0,0.010907924,0.094000642,0.265180467,0,0,0,0,0,0
4968,立積,18-Jun,49682018,47.1,65.95,52.64,2.59,2.74,0,0,49682017,52.64,2017,M2324,0,-0.002849544,0.049202128,-0.285822593,0,0,0,0,0,0
4971,IET-KY,23-Jun,49712023,58.47,65.89,50.55,3.86,2.4,0,0,49712022,50.55,2022,M2324,0,0.028882295,0.07636004,-0.112611929,0,0,0,0,0,1
4971,IET-KY,22-Jun,49712022,65.89,49.43,67.4,2.4,1.9,0,0,49712021,67.4,2021,M2324,0,0.007418398,0.035608309,0.332996156,0,0,0,0,0,1
4971,IET-KY,21-Jun,49712021,49.43,50.2,48.59,1.9,1.98,0,0,49712020,48.59,2020,M2324,0,-0.001646429,0.039102696,-0.015338645,0,0,0,0,0,1
4971,IET-KY,20-Jun,49712020,50.2,51.99,58.19,1.98,1.53,0,0,49712019,58.19,2019,M2324,0,0.007733288,0.034026465,-0.034429698,0,0,0,0,0,1
4971,IET-KY,19-Jun,49712019,51.99,70.69,49.05,1.53,3.57,0,0,49712018,49.05,2018,M2324,0,-0.041590214,0.031192661,-0.264535295,0,0,0,0,0,1
4971,IET-KY,18-Jun,49712018,70.69,75.08,95.2,3.57,2.87,0,0,49712017,95.2,2017,M2324,0,0.007352941,0.0375,-0.058470964,0,0,0,0,0,1
4972,湯石照明,23-Jun,49722023,28.95,28.03,27.94,2.05,2.92,0,0,49722022,27.94,2022,M2326,0,-0.031138153,0.07337151,0.032821976,0,0,0,0,0,0
4972,湯石照明,22-Jun,49722022,28.03,28.78,28.34,2.92,1.73,0,0,49722021,28.34,2021,M2326,0,0.04199012,0.10303458,-0.026059764,0,0,0,0,0,0
4972,湯石照明,21-Jun,49722021,28.78,23.52,23.23,1.73,3.46,0,0,49722020,23.23,2020,M2326,0,-0.074472665,0.074472665,0.223639456,0,0,0,0,0,0
4972,湯石照明,20-Jun,49722020,23.52,23.85,24.58,3.46,2.23,0,0,49722019,24.58,2019,M2326,0,0.050040683,0.140764849,-0.013836478,0,0,0,0,0,0
4972,湯石照明,19-Jun,49722019,23.85,27.08,22.06,2.23,2.01,0,0,49722018,22.06,2018,M2326,0,0.009972801,0.101087942,-0.119276219,0,0,0,0,0,0
4972,湯石照明,18-Jun,49722018,27.08,19.79,20.5,2.01,3.15,0,0,49722017,20.5,2017,M2326,0,-0.055609756,0.09804878,0.368367863,0,0,0,0,0,0
4973,廣穎,23-Jun,49732023,31.55,18.44,20.35,2.96,0.31,0,0,49732022,20.35,2022,M2324,0,0.13022113,0.145454545,0.710954447,0,0,0,0,0,0
4973,廣穎,22-Jun,49732022,18.44,25.27,22.55,0.31,1.18,0,0,49732021,22.55,2021,M2324,0,-0.038580931,0.013747228,-0.270280966,0,0,0,0,0,0
4973,廣穎,21-Jun,49732021,25.27,22.72,22.33,1.18,1.53,0,0,49732020,22.33,2020,M2324,0,-0.015673981,0.052843708,0.112235915,0,0,0,0,0,0
4973,廣穎,20-Jun,49732020,22.72,13.36,21.17,1.53,1.53,0,0,49732019,21.17,2019,M2324,0,0,0.072272083,0.700598802,0,0,0,0,0,0
4973,廣穎,19-Jun,49732019,13.36,11.86,11.51,1.53,0.34,0,0,49732018,11.51,2018,M2324,0,0.103388358,0.132927889,0.126475548,0,0,0,0,0,0
4973,廣穎,18-Jun,49732018,11.86,14.18,13.8,0.34,2.43,0,0,49732017,13.8,2017,M2324,0,-0.151449275,0.024637681,-0.163610719,0,0,0,0,0,0
4974,亞泰,23-Jun,49742023,64.8,47.68,52.37,7.98,5.87,0,0,49742022,52.37,2022,M2328,0,0.040290243,0.152377315,0.359060403,0,0,0,0,0,0
4974,亞泰,22-Jun,49742022,47.68,47.86,47.06,5.87,5.16,0,0,49742021,47.06,2021,M2328,0,0.015087123,0.124734382,-0.003760969,0,0,0,0,0,0
4974,亞泰,21-Jun,49742021,47.86,42.68,42.36,5.16,4.94,0,0,49742020,42.36,2020,M2328,0,0.005193579,0.121813031,0.121368322,0,0,0,0,0,0
4974,亞泰,20-Jun,49742020,42.68,32.05,45.09,4.94,4.66,0,0,49742019,45.09,2019,M2328,0,0.006209803,0.10955866,0.331669267,0,0,0,0,0,0
4974,亞泰,19-Jun,49742019,32.05,28.79,26.62,4.66,4.15,0,0,49742018,26.62,2018,M2328,0,0.019158527,0.175056349,0.113233762,0,0,0,0,0,0
4974,亞泰,18-Jun,49742018,28.79,31.75,31,4.15,4.41,0,0,49742017,31,2017,M2328,0,-0.008387097,0.133870968,-0.093228346,0,0,0,0,0,0
4976,佳凌,23-Jun,49762023,42.25,40.4,37.6,-0.93,0.04,1,0,49762022,37.6,2022,M2326,1,-0.025797872,-0.024734043,0.045792079,0,0,0,0,0,0
4976,佳凌,22-Jun,49762022,40.4,84,68.8,0.04,-0.49,0,1,49762021,68.8,2021,M2326,-1,0.007703488,0.000581395,-0.519047619,0,0,0,0,0,0
4976,佳凌,21-Jun,49762021,84,21.45,70.63,-0.49,-0.8,1,1,49762020,70.63,2020,M2326,0,0.00438907,-0.006937562,2.916083916,0,0,0,0,0,0
4976,佳凌,20-Jun,49762020,21.45,30.52,27.25,-0.8,0.29,1,0,49762019,27.25,2019,M2326,1,-0.04,-0.029357798,-0.297182176,0,0,0,0,0,0
4976,佳凌,19-Jun,49762019,30.52,58.16,29.94,0.29,-0.1,0,1,49762018,29.94,2018,M2326,-1,0.013026052,0.009686039,-0.475240715,0,0,0,0,0,0
4976,佳凌,18-Jun,49762018,58.16,31.6,35.12,-0.1,-0.47,1,1,49762017,35.12,2017,M2326,0,0.010535308,-0.00284738,0.840506329,0,0,0,0,0,0
4977,眾達-KY,23-Jun,49772023,87.54,70.84,96.19,6.57,3.56,0,0,49772022,96.19,2022,M2327,0,0.031292234,0.068302318,0.235742518,0,0,0,0,0,1
4977,眾達-KY,22-Jun,49772022,70.84,82.81,79.98,3.56,7.72,0,0,49772021,79.98,2021,M2327,0,-0.052013003,0.044511128,-0.14454776,0,0,0,0,0,1
4977,眾達-KY,21-Jun,49772021,82.81,104.06,98.04,7.72,4.47,0,0,49772020,98.04,2020,M2327,0,0.033149735,0.07874337,-0.20420911,0,0,0,0,0,1
4977,眾達-KY,20-Jun,49772020,104.06,70.32,84.81,4.47,3.76,0,0,49772019,84.81,2019,M2327,0,0.008371654,0.052706049,0.479806598,0,0,0,0,0,1
4977,眾達-KY,19-Jun,49772019,70.32,66.87,63.49,3.76,5.68,0,0,49772018,63.49,2018,M2327,0,-0.030240983,0.059221925,0.051592642,0,0,0,0,0,1
4977,眾達-KY,18-Jun,49772018,66.87,71.08,85.31,5.68,5.94,0,0,49772017,85.31,2017,M2327,0,-0.003047708,0.066580706,-0.059229038,0,0,0,0,0,1
4979,華星光,23-Jun,49792023,103.31,22.34,39.35,2.16,-1.63,0,1,49792022,39.35,2022,M2327,-1,0.096315121,0.054891995,3.624440466,1,1,0.693147181,1,0,0
4979,華星光,22-Jun,49792022,22.34,18.64,19.87,-1.63,-1.37,1,1,49792021,19.87,2021,M2327,0,-0.013085053,-0.082033216,0.198497854,0,0,0,0,0,0
4979,華星光,21-Jun,49792021,18.64,23.97,26.64,-1.37,-2.08,1,1,49792020,26.64,2020,M2327,0,0.026651652,-0.051426426,-0.222361285,0,0,0,0,0,0
4979,華星光,20-Jun,49792020,23.97,20.24,25.26,-2.08,-6.81,1,1,49792019,25.26,2019,M2327,0,0.187252573,-0.082343626,0.184288538,0,0,0,0,0,0
4979,華星光,19-Jun,49792019,20.24,27.38,21.12,-6.81,-7.2,1,1,49792018,21.12,2018,M2327,0,0.018465909,-0.322443182,-0.260774288,0,0,0,0,0,0
4979,華星光,18-Jun,49792018,27.38,29.04,34.09,-7.2,-1.4,1,1,49792017,34.09,2017,M2327,0,-0.17013787,-0.211205632,-0.057162534,0,0,0,0,0,0
4987,科誠,23-Jun,49872023,59.51,47.46,53.66,5.95,4.61,0,0,49872022,53.66,2022,M2325,0,0.024972046,0.11088334,0.253898019,0,0,0,0,0,0
4987,科誠,22-Jun,49872022,47.46,38.38,42,4.61,3.9,0,0,49872021,42,2021,M2325,0,0.016904762,0.109761905,0.236581553,0,0,0,0,0,0
4987,科誠,21-Jun,49872021,38.38,31.84,33.35,3.9,4.69,0,0,49872020,33.35,2020,M2325,0,-0.023688156,0.116941529,0.20540201,0,0,0,0,0,0
4987,科誠,20-Jun,49872020,31.84,36.86,37.66,4.69,5.51,0,0,49872019,37.66,2019,M2325,0,-0.021773765,0.124535316,-0.136190993,0,0,0,0,0,0
4987,科誠,19-Jun,49872019,36.86,34.56,31.96,5.51,4.98,0,0,49872018,31.96,2018,M2325,0,0.016583229,0.172403004,0.066550926,0,0,0,0,0,0
4987,科誠,18-Jun,49872018,34.56,26.57,33.21,4.98,4.18,0,0,49872017,33.21,2017,M2325,0,0.02408913,0.149954833,0.300715092,0,0,0,0,0,0
4989,榮科,23-Jun,49892023,27.59,25.2,24.48,1.47,4.1,0,0,49892022,24.48,2022,M2328,0,-0.107434641,0.06004902,0.09484127,0,0,0,0,0,0
