代號,名稱,Year,Industry,Key,RPA,LN_RPA_Count,RPA_Count,Finance,KY,OS,Equity,TA,NI,Price,MBV,EARNBV
5007,三星,2017,M2000,50072017,0,0,0,0,0,294940,6321400,8178900,1137551,41.42,1.932548929,0.179952384
5009,榮剛,2022,M2000,50092022,0,0,0,0,0,457122,11132280,25258995,1944411,57.6,2.365214242,0.17466422
5009,榮剛,2021,M2000,50092021,0,0,0,0,0,456736,9511094,22138168,878897,24.08,1.156355187,0.092407561
5009,榮剛,2020,M2000,50092020,0,0,0,0,0,466736,8771693,20501333,150755,24.95,1.327573047,0.017186534
5009,榮剛,2019,M2000,50092019,0,0,0,0,0,466736,8798156,19995122,250292,14,0.742690173,0.028448234
5009,榮剛,2018,M2000,50092018,0,0,0,0,0,466736,8753546,20005712,246507,16.56,0.882973387,0.028160816
5009,榮剛,2017,M2000,50092017,0,0,0,0,0,466736,9054815,18752649,127132,15.61,0.804627037,0.014040265
5011,久陽,2022,M2000,50112022,0,0,0,0,0,99590,2615338,4169843,246988,24.84,0.94588753,0.094438271
5011,久陽,2021,M2000,50112021,0,0,0,0,0,89050,2038963,3636019,117549,24.62,1.075257864,0.057651365
5011,久陽,2020,M2000,50112020,0,0,0,0,0,72035,659725,2115932,-63832,27.62,3.015812194,-0.096755466
5011,久陽,2019,M2000,50112019,0,0,0,0,0,41136,512610,1603986,-49646,13.38,1.073720138,-0.096849457
5011,久陽,2018,M2000,50112018,0,0,0,0,0,41136,575850,1478464,50714,14.54,1.03866882,0.088068073
5011,久陽,2017,M2000,50112017,0,0,0,0,0,41136,523033,1092031,-42157,13.94,1.096366463,-0.080601033
5013,強新,2022,M2000,50132022,0,0,0,0,0,133416,4686640,8355977,696894,34.65,0.986392042,0.148698001
5013,強新,2021,M2000,50132021,0,0,0,0,0,133416,4278477,8652977,766354,30.34,0.946094005,0.179118411
5013,強新,2020,M2000,50132020,0,0,0,0,0,133416,3621165,7150389,317022,33.16,1.221726864,0.087546963
5013,強新,2019,M2000,50132019,0,0,0,0,0,133416,3363257,7089355,253781,21.75,0.862794012,0.075456916
5013,強新,2018,M2000,50132018,0,0,0,0,0,133416,3264456,7230882,373367,21.67,0.885637521,0.114373421
5013,強新,2017,M2000,50132017,0,0,0,0,0,133416,3056550,6363861,394893,25.71,1.122221249,0.129195662
5014,建錩,2022,M2000,50142022,0,0,0,0,0,185333,3211104,8748150,367909,14.6,0.84265779,0.114573991
5014,建錩,2021,M2000,50142021,0,0,0,0,0,185333,2570701,7391548,513186,14.85,1.070600996,0.199628817
5014,建錩,2020,M2000,50142020,0,0,0,0,0,165333,2050397,6330218,-4556,22.34,1.801377597,-0.002222009
5014,建錩,2019,M2000,50142019,0,0,0,0,0,165333,1836067,6640819,92105,7.29,0.656445309,0.050164291
5014,建錩,2018,M2000,50142018,0,0,0,0,0,165333,1947070,6462291,-32602,6.56,0.557034149,-0.016744133
5014,建錩,2017,M2000,50142017,0,0,0,0,0,165333,2152425,8039371,229835,10.61,0.814979909,0.106779563
5015,華祺,2022,M2000,50152022,0,0,0,0,0,60639,1615165,2493433,573681,46.35,1.740142741,0.355184145
5015,華祺,2021,M2000,50152021,0,0,0,0,0,60639,1227790,2343490,248126,34.68,1.712801473,0.202091563
5015,華祺,2020,M2000,50152020,0,0,0,0,0,60639,1131756,1923772,118649,28.36,1.51951661,0.104836201
5015,華祺,2019,M2000,50152019,0,0,0,0,0,60639,1177243,2057224,143768,25.6,1.318638888,0.12212262
5015,華祺,2018,M2000,50152018,0,0,0,0,0,60639,1272707,2100496,304279,29.71,1.415553376,0.239080165
5015,華祺,2017,M2000,50152017,0,0,0,0,0,60639,1150029,1897569,202504,24.1,1.270750477,0.176085994
5016,松和,2022,M2000,50162022,0,0,0,0,0,49622,1477038,2814471,100511,29.2,0.980991958,0.068049028
5016,松和,2021,M2000,50162021,0,0,0,0,0,49622,1528838,2897023,235833,30.17,0.979237656,0.15425637
5016,松和,2020,M2000,50162020,0,0,0,0,0,49622,1391863,2613153,156613,36.43,1.298784047,0.112520413
5016,松和,2019,M2000,50162019,0,0,0,0,0,49622,1306272,2804257,90448,22.83,0.867254492,0.069241322
5016,松和,2018,M2000,50162018,0,0,0,0,0,49622,1330779,2877174,187434,25.82,0.962774465,0.140845324
5016,松和,2017,M2000,50162017,0,0,0,0,0,49622,1289460,2720797,204075,25.13,0.967072154,0.158263924
5201,凱衛,2022,M2330,52012022,0,0,0,0,0,30675,362174,455812,10192,34.1,2.888162872,0.02814117
5201,凱衛,2021,M2330,52012021,0,0,0,0,0,30675,394194,533075,32028,27.87,2.168760179,0.081249334
5201,凱衛,2020,M2330,52012020,0,0,0,0,0,30675,426832,582189,84246,27.88,2.00364312,0.19737508
5201,凱衛,2019,M2330,52012019,0,0,0,0,0,30675,340865,479278,11259,27.58,2.481969401,0.033030672
5201,凱衛,2018,M2330,52012018,0,0,0,0,0,30675,373587,473101,41272,24.18,1.985405006,0.110474936
5201,凱衛,2017,M2330,52012017,0,0,0,0,0,30675,346446,430010,5505,28.59,2.531413987,0.015889922
5202,力新,2018,M2330,52022018,1,1.945910149,6,0,0,59094,724192,798599,-30566,15.82,1.290910532,-0.042207039
5202,力新,2019,M2330,52022019,1,1.609437912,4,0,0,59094,688411,786359,-43133,14.82,1.272166017,-0.062655884
5202,力新,2020,M2330,52022020,1,1.609437912,4,0,0,59094,688567,802490,-65642,19.73,1.693262413,-0.095331319
5202,力新,2021,M2330,52022021,1,1.609437912,4,0,0,59094,783690,929214,-110130,18.62,1.404037668,-0.140527504
5202,力新,2022,M2330,52022022,1,1.609437912,4,0,0,89094,963795,1038224,-60025,16.1,1.4882972,-0.062279842
5202,力新,2017,M2330,52022017,0,0,0,0,0,59094,596269,657829,-19159,19.19,1.901849434,-0.032131471
5203,訊連,2022,M2330,52032022,0,0,0,0,0,78942,4649742,5824241,204320,89.87,1.525787353,0.043942223
5203,訊連,2021,M2330,52032021,0,0,0,0,0,77161,2706457,3964523,-559111,82.21,2.343804394,-0.206584106
5203,訊連,2020,M2330,52032020,0,0,0,0,0,82681,3816156,5132942,187921,76.07,1.648135891,0.049243532
5203,訊連,2019,M2330,52032019,0,0,0,0,0,84664,4180587,5494711,287908,95.08,1.925531778,0.068867841
5203,訊連,2018,M2330,52032018,0,0,0,0,0,84932,3840520,5185731,343643,67.56,1.494070053,0.089478248
5203,訊連,2017,M2330,52032017,0,0,0,0,0,87131,3841556,5135831,236743,54.63,1.239072535,0.061626851
5205,中茂,2022,M2331,52052022,0,0,0,0,0,10250,72566,100330,-15323,37.45,5.289839594,-0.211159496
5205,中茂,2021,M2331,52052021,0,0,0,0,0,8202,8618,39878,-13703,24,22.84149455,-1.590044094
5205,中茂,2020,M2331,52052020,0,0,0,0,0,18505,2251,30519,-12754,13.05,107.2813194,-5.665926255
5205,中茂,2019,M2331,52052019,0,0,0,0,0,18005,7832,26610,-16047,31.51,72.43840015,-2.048901941
5205,中茂,2018,M2331,52052018,0,0,0,0,0,17005,13871,32072,-14416,27.01,33.11261265,-1.039290606
5205,中茂,2017,M2331,52052017,0,0,0,0,0,17005,9640,37086,-19434,36.63,64.61547199,-2.015975104
5206,坤悅,2022,M2500,52062022,0,0,0,0,0,155925,2779562,11727761,-104309,20.34,1.141012325,-0.037527136
5206,坤悅,2021,M2500,52062021,0,0,0,0,0,155925,2958715,9582428,83467,12.72,0.670347093,0.028210558
5206,坤悅,2020,M2500,52062020,0,0,0,0,0,155925,3077951,8334716,484987,15.57,0.788755978,0.157568135
5206,坤悅,2019,M2500,52062019,0,0,0,0,0,148500,2704339,7200006,375687,13.61,0.747348983,0.138920084
5206,坤悅,2018,M2500,52062018,0,0,0,0,0,148500,2432602,5479337,227046,14.76,0.901035188,0.093334627
5206,坤悅,2017,M2500,52062017,0,0,0,0,0,148500,2301590,4584030,177265,8.61,0.555522487,0.077018496
5209,新鼎,2022,M9900,52092022,0,0,0,0,0,27788,697928,3492654,221560,188.52,7.505922903,0.317453949
5209,新鼎,2021,M2330,52092021,0,0,0,0,0,27373,697032,3285083,140298,61.18,2.40258717,0.201279138
5209,新鼎,2020,M2330,52092020,0,0,0,0,0,27077,507083,2057503,135862,54.47,2.908565639,0.267928525
5209,新鼎,2019,M2330,52092019,0,0,0,0,0,23492,944410,2058553,159416,47.34,1.177572537,0.168799568
5209,新鼎,2018,M2330,52092018,0,0,0,0,0,23492,544518,1378472,75743,30.96,1.335699316,0.139101003
5209,新鼎,2017,M2330,52092017,0,0,0,0,0,23492,539995,1452304,75633,31.21,1.357763164,0.140062408
5210,寶碩,2022,M2330,52102022,0,0,0,0,0,62178,519385,886192,-12572,16.9,2.023177797,-0.024205551
5210,寶碩,2021,M2330,52102021,0,0,0,0,0,62178,522881,797737,-28813,20.15,2.396122062,-0.055104316
5210,寶碩,2020,M2330,52102020,0,0,0,0,0,62178,544729,668927,-75379,9.93,1.133458178,-0.1383789
5210,寶碩,2019,M2330,52102019,0,0,0,0,0,63700,654479,803307,-22392,6.72,0.654053071,-0.034213474
5210,寶碩,2018,M2330,52102018,0,0,0,0,0,63700,682026,872607,-17790,7.16,0.668731104,-0.02608405
5210,寶碩,2017,M2330,52102017,0,0,0,0,0,65700,694946,925835,-38795,7.22,0.682576776,-0.055824481
5211,蒙恬,2022,M2330,52112022,0,0,0,0,0,32025,585322,666516,16703,25.3,1.384250891,0.02853643
5211,蒙恬,2021,M2330,52112021,0,0,0,0,0,32025,570323,648175,33766,16.24,0.911914827,0.059205047
5211,蒙恬,2020,M2330,52112020,0,0,0,0,0,32025,507602,565229,-17776,15.45,0.974752365,-0.035019563
5211,蒙恬,2019,M2330,52112019,0,0,0,0,0,32025,525846,605376,14942,14.52,0.884295022,0.028415163
5211,蒙恬,2018,M2330,52112018,0,0,0,0,0,32025,512191,578807,-3000,12.93,0.808454756,-0.00585719
5211,蒙恬,2017,M2330,52112017,0,0,0,0,0,32025,521291,593112,16679,17.84,1.095982858,0.031995565
5212,凌網,2022,M2330,52122022,0,0,0,0,0,34633,514422,872997,100352,47.5,3.197894919,0.195077193
5212,凌網,2021,M2330,52122021,0,0,0,0,0,34633,494238,810544,95315,43.44,3.043994027,0.192852431
5212,凌網,2020,M2330,52122020,0,0,0,0,0,34633,509194,858742,114622,49.45,3.363358268,0.225104773
5212,凌網,2019,M2330,52122019,0,0,0,0,0,34633,474581,845273,91553,40.35,2.94457964,0.192913328
5212,凌網,2018,M2330,52122018,0,0,0,0,0,34633,442236,713042,63675,22.8,1.785545274,0.143984208
5212,凌網,2017,M2330,52122017,0,0,0,0,0,34633,408463,694131,34513,17.88,1.516019909,0.084494801
5213,亞昕,2022,M2500,52132022,0,0,0,0,0,425706,9867189,50409063,3436,23.69,1.022071751,0.000348225
5213,亞昕,2021,M2500,52132021,0,0,0,0,0,346959,8906588,42924591,231825,18.08,0.704312215,0.026028486
5213,亞昕,2020,M2500,52132020,0,0,0,0,0,346195,8443992,35161342,619954,16.33,0.669513229,0.073419539
5213,亞昕,2019,M2500,52132019,0,0,0,0,0,346195,7874857,26425549,135762,10.8,0.474790336,0.017239932
5213,亞昕,2018,M2500,52132018,0,0,0,0,0,346195,8535029,23563938,673280,12.36,0.501342198,0.078884325
5213,亞昕,2017,M2500,52132017,0,0,0,0,0,342646,8034952,27744248,673524,15.31,0.652886322,0.083824272
5215,科嘉-KY,2022,M2325,52152022,0,0,0,0,1,64338,3425154,4567802,287683,44.63,0.838328712,0.08399126
5215,科嘉-KY,2021,M2325,52152021,0,0,0,0,1,64338,3362994,4674210,545785,42.31,0.809439678,0.162291399
5215,科嘉-KY,2020,M2325,52152020,0,0,0,0,1,59338,2815116,3909537,743643,94.6,1.994011899,0.264160695
5215,科嘉-KY,2019,M2325,52152019,0,0,0,0,1,54338,1974814,2625438,262813,97.71,2.688539771,0.133082407
5215,科嘉-KY,2018,M2325,52152018,0,0,0,0,1,54338,1901387,2483631,178054,26.7,0.763034879,0.093644271
5215,科嘉-KY,2017,M2325,52152017,0,0,0,0,1,54338,1818276,2426018,20566,16.81,0.502355957,0.011310714
5220,萬達光電,2022,M2326,52202022,0,0,0,0,0,39667,840176,1433489,112610,28.67,1.353588879,0.134031441
5220,萬達光電,2021,M2326,52202021,0,0,0,0,0,39667,812931,1489975,135911,28.58,1.39456222,0.167186391
5220,萬達光電,2020,M2326,52202020,0,0,0,0,0,39667,796015,1326828,188242,33.01,1.644953512,0.236480468
5220,萬達光電,2019,M2326,52202019,0,0,0,0,0,39667,664610,924825,87843,30.87,1.842464438,0.132172251
5220,萬達光電,2018,M2326,52202018,0,0,0,0,0,39667,704674,987821,146790,25.25,1.421354768,0.20830909
5220,萬達光電,2017,M2326,52202017,0,0,0,0,0,35000,531946,873473,94349,21.79,1.433698157,0.177365748
5222,全訊,2022,M2324,52222022,0,0,0,0,0,67821,2006231,2396979,314757,165.44,5.592728973,0.15688971
5222,全訊,2021,M2324,52222021,0,0,0,0,0,67829,1979325,2309949,244257,116.73,4.000191565,0.123404191
4951,精拓科,2019,M2324,49512019,0,0,0,0,0,30108,558115,635948,43007,#N/A,#N/A,0.077057596
4951,精拓科,2018,M2324,49512018,0,0,0,0,0,33330,562170,627021,41819,#N/A,#N/A,0.07438853
4951,精拓科,2017,M2324,49512017,0,0,0,0,0,33330,556892,610350,15550,#N/A,#N/A,0.027922829
4961,天鈺,2017,M2324,49612017,0,0,0,0,0,141541,2622417,5517214,146201,#N/A,#N/A,0.055750478
5223,安力-KY,2022,M2325,52232022,0,0,0,0,1,44550,2053056,3575731,190597,37.81,0.820452779,0.092835753
5223,安力-KY,2021,M2325,52232021,0,0,0,0,1,44550,1951696,3762265,236468,42.94,0.980161357,0.121160263
5223,安力-KY,2020,M2325,52232020,0,0,0,0,1,43248,1758106,3167951,291063,51.18,1.258987024,0.165554864
5223,安力-KY,2019,M2325,52232019,0,0,0,0,1,43248,1503822,2411943,153659,33.07,0.951050962,0.102178981
5223,安力-KY,2018,M2325,52232018,0,0,0,0,1,43248,1496375,2373720,184753,29.62,0.856072682,0.123467045
4967,十銓,2017,M2324,49672017,0,0,0,0,0,50598,798891,1805170,244665,#N/A,#N/A,0.306255797
5225,東科-KY,2022,M2331,52252022,0,0,0,0,1,63139,2246841,5738505,392084,46.35,1.302492099,0.17450456
5225,東科-KY,2021,M2331,52252021,0,0,0,0,1,61406,1662347,6338677,-212505,19.74,0.729182559,-0.127834321
5225,東科-KY,2020,M2331,52252020,0,0,0,0,1,61455,1181781,6402774,-671394,19.56,1.017159524,-0.568120489
5225,東科-KY,2019,M2331,52252019,0,0,0,0,1,61504,1872415,5305483,344907,22.18,0.728555753,0.184204356
5225,東科-KY,2018,M2331,52252018,0,0,0,0,1,61606,1692167,5026967,257580,29.88,1.087828376,0.152219019
5225,東科-KY,2017,M2331,52252017,0,0,0,0,1,61986,1532049,4690474,-29693,19.03,0.769945074,-0.019381234
5227,立凱-KY,2022,M2328,52272022,0,0,0,0,1,70000,713989,1300031,-397966,65.72,6.44323652,-0.557383937
5227,立凱-KY,2021,M2328,52272021,0,0,0,0,1,60000,496749,1095078,-556258,66.68,8.053966893,-1.11979692
5227,立凱-KY,2020,M2328,52272020,0,0,0,0,1,160020,1045411,1416066,-656853,25.15,3.849684956,-0.628320345
5227,立凱-KY,2019,M2328,52272019,0,0,0,0,1,241574,1376705,1882804,-289493,38.19,6.701298434,-0.210279617
5227,立凱-KY,2018,M2328,52272018,0,0,0,0,1,210574,1495438,2105011,-653404,75.08,10.57208384,-0.436931521
5227,立凱-KY,2017,M2328,52272017,0,0,0,0,1,210574,3031532,3317500,-222990,83.72,5.815295791,-0.073556868
5228,鈺鎧,2022,M2328,52282022,0,0,0,0,0,38056,680367,1347311,50086,23,1.286493907,0.073616151
5228,鈺鎧,2021,M2328,52282021,0,0,0,0,0,33579,547242,1346979,57582,21.07,1.292864089,0.105222187
5222,全訊,2020,M2324,52222020,0,0,0,0,0,41271,890576,1192507,164285,#N/A,#N/A,0.1844705
5222,全訊,2019,M2324,52222019,0,0,0,0,0,37763,543058,862199,141592,#N/A,#N/A,0.260730898
5222,全訊,2018,M2324,52222018,0,0,0,0,0,34804,410335,544722,50518,#N/A,#N/A,0.123114041
5222,全訊,2017,M2324,52222017,0,0,0,0,0,34411,353144,537707,52193,#N/A,#N/A,0.147795234
5230,雷笛克光學,2022,M2326,52302022,0,0,0,0,0,46956,1155637,2223905,43417,22.39,0.90975353,0.037569756
5230,雷笛克光學,2021,M2326,52302021,0,0,0,0,0,46956,1172087,2135808,59095,21.57,0.864134591,0.050418612
5230,雷笛克光學,2020,M2326,52302020,0,0,0,0,0,46956,1152760,2085345,-7081,27.43,1.117321108,-0.006142649
5230,雷笛克光學,2019,M2326,52302019,0,0,0,0,0,49956,1202095,2092530,37902,20.7,0.860239166,0.031529954
5230,雷笛克光學,2018,M2326,52302018,0,0,0,0,0,51956,1340724,2054793,97480,21.51,0.833559748,0.072706985
5230,雷笛克光學,2017,M2326,52302017,0,0,0,0,0,51956,1391604,2120689,141464,31.26,1.167102538,0.101655356
5234,達興材料,2022,M2326,52342022,0,0,0,0,0,102716,2948939,4500087,455066,107.45,3.742645813,0.154315162
5234,達興材料,2021,M2326,52342021,0,0,0,0,0,102716,3067219,4649558,680031,76.94,2.576591055,0.221709307
5234,達興材料,2020,M2326,52342020,0,0,0,0,0,102716,2900408,4349169,624289,75.29,2.666344749,0.215241787
5234,達興材料,2019,M2326,52342019,0,0,0,0,0,102716,2782686,4078404,650692,73.15,2.700152083,0.233835941
5234,達興材料,2018,M2326,52342018,0,0,0,0,0,102716,2645847,3891149,660881,68.51,2.659667456,0.249780505
5234,達興材料,2017,M2326,52342017,0,0,0,0,0,93378,2317127,3476356,472096,62.24,2.50821242,0.203741961
5236,凌陽創新,2022,M2324,52362022,0,0,0,0,0,58500,2478175,2920713,370363,97.7,2.306314122,0.149449898
5236,凌陽創新,2021,M2324,52362021,0,0,0,0,0,58500,2580075,3288467,634473,83.67,1.897113456,0.245912619
5223,安力-KY,2017,M2300,52232017,0,0,0,0,1,38442,1259664,2143144,86044,#N/A,#N/A,0.068307104
5228,鈺鎧,2020,M2328,52282020,0,0,0,0,0,33579,497057,1205034,29343,#N/A,#N/A,0.059033471
5228,鈺鎧,2019,M2328,52282019,0,0,0,0,0,33579,467056,1202603,-21728,#N/A,#N/A,-0.046521188
5228,鈺鎧,2018,M2328,52282018,0,0,0,0,0,33579,496251,1251371,16568,#N/A,#N/A,0.033386331
5243,乙盛-KY,2022,M2326,52432022,0,0,0,0,1,168529,6879039,11987175,813223,76.85,1.88274171,0.11821753
5243,乙盛-KY,2021,M2326,52432021,0,0,0,0,1,168529,5975705,10126008,464535,62.01,1.748828513,0.077737271
5243,乙盛-KY,2020,M2326,52432020,0,0,0,0,1,168529,5929518,9784434,464559,64.39,1.83009518,0.07834684
5243,乙盛-KY,2019,M2326,52432019,0,0,0,0,1,168529,5869783,8958450,527533,28.51,0.818558674,0.089872658
5243,乙盛-KY,2018,M2326,52432018,0,0,0,0,1,173529,5842680,9974931,364919,30.57,0.907936346,0.062457468
5243,乙盛-KY,2017,M2326,52432017,0,0,0,0,1,173529,5949908,9870086,458097,28.23,0.823327633,0.076992283
5244,弘凱,2022,M2326,52442022,0,0,0,0,0,67944,1613823,1915106,174485,30.4,1.279878648,0.108119044
5244,弘凱,2021,M2326,52442021,0,0,0,0,0,60394,1264837,1713464,303715,29.85,1.425291085,0.24012185
5228,鈺鎧,2017,M2328,52282017,0,0,0,0,0,33579,474541,1272190,-33076,#N/A,#N/A,-0.069701037
5236,凌陽創新,2020,M2324,52362020,0,0,0,0,0,52450,1309895,1876114,466992,#N/A,#N/A,0.356511018
5236,凌陽創新,2019,M2300,52362019,0,0,0,0,0,51450,956452,1267625,131998,#N/A,#N/A,0.138007971
5236,凌陽創新,2018,M2300,52362018,0,0,0,0,0,51450,873322,1149183,52431,#N/A,#N/A,0.060036275
5245,智晶,2022,M2326,52452022,0,0,0,0,0,44990,1215294,1928899,174548,44.48,1.64664287,0.143626151
5245,智晶,2021,M2326,52452021,0,0,0,0,0,44990,1181204,1712835,197831,54.88,2.090283473,0.167482501
5245,智晶,2020,M2326,52452020,0,0,0,0,0,44990,1120895,1647889,89444,34.64,1.390365378,0.079796948
5245,智晶,2019,M2326,52452019,0,0,0,0,0,44990,1050705,1800723,15817,35.84,1.534628273,0.015053702
5245,智晶,2018,M2326,52452018,0,0,0,0,0,45526,1111171,1947712,139492,32.84,1.345493934,0.125536034
5245,智晶,2017,M2326,52452017,0,0,0,0,0,46626,1227496,1878280,277637,57.56,2.186396176,0.226181592
5251,天鉞電,2022,M2326,52512022,0,0,0,0,0,35695,453119,560204,-18333,20.85,1.642484094,-0.04045957
5251,天鉞電,2021,M2326,52512021,0,0,0,0,0,35719,460553,560405,-75961,15.9,1.233152536,-0.164934329
5251,天鉞電,2020,M2326,52512020,0,0,0,0,0,35436,542141,638431,-61930,14.05,0.91835113,-0.114232275
5251,天鉞電,2019,M2326,52512019,0,0,0,0,0,35536,626536,721727,-52924,13.75,0.779875378,-0.084470805
5251,天鉞電,2018,M2326,52512018,0,0,0,0,0,35686,688991,807455,-52922,13.6,0.704406298,-0.076810873
5251,天鉞電,2017,M2326,52512017,0,0,0,0,0,38054,757135,905455,-34083,18.68,0.938866543,-0.04501575
5258,虹堡,2022,M2325,52582022,0,0,0,0,0,99543,2955001,6370643,797875,100.3,3.378734187,0.270008369
5258,虹堡,2021,M2325,52582021,0,0,0,0,0,89543,1685866,4583505,242630,50.22,2.667382497,0.143920098
5258,虹堡,2020,M2325,52582020,0,0,0,0,0,89543,1523035,3632980,215066,18.96,1.114705361,0.141208836
5258,虹堡,2019,M2325,52582019,0,0,0,0,0,89543,1334817,3483048,44429,21.12,1.416784593,0.033284712
5258,虹堡,2018,M2325,52582018,0,0,0,0,0,89543,1330219,3055143,-345000,18.15,1.221757808,-0.25935579
5258,虹堡,2017,M2325,52582017,0,0,0,0,0,74543,1553220,3252013,78313,17.05,0.818273104,0.050419773
5263,智崴,2022,M3200,52632022,0,0,0,0,0,62517,3194373,4951373,-144163,126.59,2.477489958,-0.045130296
5263,智崴,2021,M3200,52632021,0,0,0,0,0,60964,3033408,4776439,-155278,105.82,2.126720336,-0.051189289
5263,智崴,2020,M3200,52632020,0,0,0,0,0,55747,2649027,5113012,-41853,134.51,2.830672911,-0.015799386
5263,智崴,2019,M3200,52632019,0,0,0,0,0,55747,3041130,5148580,327529,101.66,1.863530997,0.107699769
5263,智崴,2018,M3200,52632018,0,0,0,0,0,53093,2899472,4215811,256010,155.57,2.848683488,0.088295386
5263,智崴,2017,M3200,52632017,0,0,0,0,0,44678,2805720,3474902,273625,142.24,2.265015297,0.097523987
5269,祥碩,2022,M2324,52692022,0,0,0,0,0,69365,15311402,17794665,2613696,1033.52,4.682139154,0.170702591
5269,祥碩,2021,M2324,52692021,0,0,0,0,0,69218,16282618,17934809,3193181,1062.71,4.517618775,0.196109802
5269,祥碩,2020,M2324,52692020,0,0,0,0,0,69223,14101577,15690529,2548039,1266.18,6.21553023,0.180691777
5269,祥碩,2019,M2324,52692019,0,0,0,0,0,60038,2581488,3451089,964236,1341.74,31.20502056,0.373519459
5269,祥碩,2018,M2324,52692018,0,0,0,0,0,60038,2328318,3218246,955097,442.78,11.41752357,0.410209001
5269,祥碩,2017,M2324,52692017,0,0,0,0,0,60038,1742881,2303902,430854,439.45,15.13798079,0.247207928
5272,笙科,2022,M2324,52722022,0,0,0,0,0,55973,1093282,1283728,48244,27.75,1.420722878,0.044127682
5272,笙科,2021,M2324,52722021,0,0,0,0,0,56424,1084771,1305058,52520,35.29,1.835597522,0.048415749
5272,笙科,2020,M2324,52722020,0,0,0,0,0,56424,917196,1117570,-33447,29.3,1.802475371,-0.036466579
5272,笙科,2019,M2324,52722019,0,0,0,0,0,56424,952060,1161662,13716,20.79,1.232122933,0.014406655
5272,笙科,2018,M2324,52722018,0,0,0,0,0,57956,928553,1143558,-18542,18.55,1.157805532,-0.019968704
5272,笙科,2017,M2324,52722017,0,0,0,0,0,57956,1026053,1332207,93562,26.31,1.48610487,0.091186323
5274,信驊,2022,M2324,52742022,0,0,0,0,0,37821,4487751,5926954,2165292,2850,24.01867884,0.482489336
5274,信驊,2021,M2324,52742021,0,0,0,0,0,34369,3546206,4556682,1313743,1868.04,18.10460722,0.370464378
5274,信驊,2020,M2324,52742020,0,0,0,0,0,34320,3003678,3710632,999026,1769.95,20.22343407,0.332600898
5274,信驊,2019,M2324,52742019,0,0,0,0,0,34185,2633386,3418894,823854,1078.94,14.00613655,0.312849692
5274,信驊,2018,M2324,52742018,0,0,0,0,0,34066,2328940,2832675,692357,506.36,7.406657003,0.297284172
5274,信驊,2017,M2324,52742017,0,0,0,0,0,33938,2077947,2663363,528028,663.25,10.83250848,0.254110427
5276,達輝-KY,2022,M9900,52762022,0,0,0,0,1,39500,554237,834499,-3441,16.87,1.202310564,-0.006208535
5276,達輝-KY,2021,M9900,52762021,0,0,0,0,1,39500,524237,812869,24097,14.31,1.078224162,0.045965851
5276,達輝-KY,2020,M9900,52762020,0,0,0,0,1,39500,513380,827449,7362,15.12,1.163348786,0.014340255
5276,達輝-KY,2019,M9900,52762019,0,0,0,0,1,39500,517750,650026,-11567,7.77,0.592786094,-0.022340898
5276,達輝-KY,2018,M9900,52762018,0,0,0,0,1,39500,558468,691036,18529,12.73,0.900382833,0.033178266
5276,達輝-KY,2017,M9900,52762017,0,0,0,0,1,39500,563645,726539,17561,14.83,1.039280043,0.031156136
5278,尚凡,2021,M3400,52782021,1,0.693147181,1,0,0,15239,437155,907407,252255,147.31,5.135151354,0.577037893
5278,尚凡,2022,M3400,52782022,0,0,0,0,0,22249,446818,1127524,238548,179.17,8.921648926,0.533881804
5278,尚凡,2020,M3400,52782020,0,0,0,0,0,15239,432559,750616,186936,94.36,3.324291114,0.432163011
5278,尚凡,2019,M3400,52782019,0,0,0,0,0,15256,351827,587822,219868,70.12,3.040558911,0.62493214
5278,尚凡,2018,M3400,52782018,0,0,0,0,0,14359,384450,517937,186607,104.04,3.885837846,0.485386916
5278,尚凡,2017,M3200,52782017,0,0,0,0,0,14248,134295,270856,-13947,31.07,3.296365166,-0.103853457
5283,禾聯碩,2022,M1600,52832022,0,0,0,0,0,73000,4206064,5937593,621258,104.71,1.817335637,0.147705313
5283,禾聯碩,2021,M1600,52832021,0,0,0,0,0,73000,4044300,6025294,776079,89.38,1.613317509,0.191894518
5283,禾聯碩,2020,M1600,52832020,0,0,0,0,0,73000,3848029,5564612,959313,103.09,1.955694721,0.249299836
5283,禾聯碩,2019,M1600,52832019,0,0,0,0,0,76000,3783847,5520771,791488,79.46,1.595984193,0.209175477
5283,禾聯碩,2018,M2326,52832018,0,0,0,0,0,66799,3086859,4862822,765380,66.27,1.434069302,0.247947833
5236,凌陽創新,2017,M2300,52362017,0,0,0,0,0,51450,805153,1030620,12880,#N/A,#N/A,0.01599696
5284,jpp-KY,2022,M9900,52842022,0,0,0,0,1,47929,2084069,3577391,241260,140.55,3.232340652,0.115763921
5284,jpp-KY,2021,M9900,52842021,0,0,0,0,1,43665,1656722,2928387,133524,40.12,1.057413253,0.080595296
5284,jpp-KY,2020,M9900,52842020,0,0,0,0,1,43665,1847615,3244879,112336,40.63,0.960215711,0.060800546
5284,jpp-KY,2019,M9900,52842019,0,0,0,0,1,43665,1897913,3319676,87774,35.24,0.810761399,0.046247641
5284,jpp-KY,2018,M9900,52842018,0,0,0,0,1,39465,1616791,2516905,143790,45.06,1.0998904,0.088935428
5284,jpp-KY,2017,M9900,52842017,0,0,0,0,1,38891,1483019,2089543,172050,47.45,1.24433871,0.116013348
